seed,checkpoint,probe_set,slot_mode,packet_type,grouping,n_packets,mean_content_binding_pair_sum_Tretention_Uretention,se_content_binding_pair_sum_Tretention_Uretention,fraction_positive_content_binding_pair_sum_Tretention_Uretention,mean_content_binding_pair_sum_Tupdate_Uretention,se_content_binding_pair_sum_Tupdate_Uretention,fraction_positive_content_binding_pair_sum_Tupdate_Uretention,mean_content_delta_N_retention_prior,se_content_delta_N_retention_prior,fraction_positive_content_delta_N_retention_prior,mean_content_delta_N_update_prior,se_content_delta_N_update_prior,fraction_positive_content_delta_N_update_prior,mean_content_delta_T_retention,se_content_delta_T_retention,fraction_positive_content_delta_T_retention,mean_content_delta_T_update_use,se_content_delta_T_update_use,fraction_positive_content_delta_T_update_use,mean_content_delta_U_retention,se_content_delta_U_retention,fraction_positive_content_delta_U_retention,mean_content_net_T_minus_N_retention,se_content_net_T_minus_N_retention,fraction_positive_content_net_T_minus_N_retention,mean_content_net_T_minus_N_update_use,se_content_net_T_minus_N_update_use,fraction_positive_content_net_T_minus_N_update_use,mean_content_net_T_minus_U_retention,se_content_net_T_minus_U_retention,fraction_positive_content_net_T_minus_U_retention,mean_content_net_T_minus_U_update_use,se_content_net_T_minus_U_update_use,fraction_positive_content_net_T_minus_U_update_use,mean_full_binding_pair_sum_Tretention_Uretention,se_full_binding_pair_sum_Tretention_Uretention,fraction_positive_full_binding_pair_sum_Tretention_Uretention,mean_full_binding_pair_sum_Tupdate_Uretention,se_full_binding_pair_sum_Tupdate_Uretention,fraction_positive_full_binding_pair_sum_Tupdate_Uretention,mean_full_delta_N_retention_prior,se_full_delta_N_retention_prior,fraction_positive_full_delta_N_retention_prior,mean_full_delta_N_update_prior,se_full_delta_N_update_prior,fraction_positive_full_delta_N_update_prior,mean_full_delta_T_retention,se_full_delta_T_retention,fraction_positive_full_delta_T_retention,mean_full_delta_T_update_use,se_full_delta_T_update_use,fraction_positive_full_delta_T_update_use,mean_full_delta_U_retention,se_full_delta_U_retention,fraction_positive_full_delta_U_retention,mean_full_net_T_minus_N_retention,se_full_net_T_minus_N_retention,fraction_positive_full_net_T_minus_N_retention,mean_full_net_T_minus_N_update_use,se_full_net_T_minus_N_update_use,fraction_positive_full_net_T_minus_N_update_use,mean_full_net_T_minus_U_retention,se_full_net_T_minus_U_retention,fraction_positive_full_net_T_minus_U_retention,mean_full_net_T_minus_U_update_use,se_full_net_T_minus_U_update_use,fraction_positive_full_net_T_minus_U_update_use,updated_conflict_heuristic,gold_state_type
43022,chck_86M,extended_nontrain,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+updated_conflict_heuristic,410,nan,nan,nan,-0.03854754116824142,0.03096228338411494,0.4560975609756098,nan,nan,nan,0.07029615851800416,0.0596667904582592,0.5414634146341464,nan,nan,nan,-0.03985065240640303,0.05971366996796874,0.47317073170731705,-0.037244429930079814,0.05288535689569657,0.45121951219512196,nan,nan,nan,-0.11014681092440719,0.052224194888994914,0.4682926829268293,nan,nan,nan,-0.11702022176629087,0.054753125652182724,0.4609756097560976,nan,nan,nan,-0.010030649471363201,0.027793704959120015,0.4682926829268293,nan,nan,nan,0.0761695730942169,0.05396253248106666,0.5414634146341464,nan,nan,nan,-0.02231693465927787,0.05277483018123262,0.4926829268292683,0.0022556357165514685,0.0446855041135907,0.45365853658536587,nan,nan,nan,-0.09848650775349477,0.04704761168730825,0.4585365853658537,nan,nan,nan,-0.10080121358277193,0.04953815519299268,0.4658536585365854,False,
43022,chck_86M,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+updated_conflict_heuristic,200,0.144158745719371,0.04713877532638743,0.57,nan,nan,nan,-0.054090977956924594,0.06441108427481165,0.46,nan,nan,nan,0.1151375055955342,0.058514846362893544,0.565,nan,nan,nan,0.17317998584320782,0.06231627497923903,0.6,0.16922848355245879,0.06674554332383534,0.6,nan,nan,nan,0.11255409048817765,0.06809713469814689,0.58,nan,nan,nan,0.08054390234865734,0.036992450410047395,0.575,nan,nan,nan,-0.07068028618698856,0.05342054492569933,0.42,nan,nan,nan,0.06520442362307256,0.046462779774283106,0.56,nan,nan,nan,0.09588338107424213,0.05141778385367189,0.615,0.13588470981006112,0.05628083988079795,0.61,nan,nan,nan,0.07801558453027889,0.05688856793581392,0.545,nan,nan,nan,,
43022,chck_86M,balanced_heldout,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+updated_conflict_heuristic,131,nan,nan,nan,-0.0436038575010093,0.04430437821075504,0.3969465648854962,nan,nan,nan,0.0854166400506691,0.09958382982052043,0.5572519083969466,nan,nan,nan,-0.048396546528383835,0.09351206684166705,0.48091603053435117,-0.03881116847363476,0.09362046070251728,0.4580152671755725,nan,nan,nan,-0.13381318657905295,0.09640441074789627,0.42748091603053434,nan,nan,nan,-0.2232574506461576,0.09826184146270807,0.42748091603053434,nan,nan,nan,-0.023835565144891078,0.03820449767082074,0.40458015267175573,nan,nan,nan,0.08499967172316981,0.08600560698706973,0.5419847328244275,nan,nan,nan,-0.06433517359798721,0.08436641949103436,0.4732824427480916,0.01666404330820505,0.0807557507174028,0.48854961832061067,nan,nan,nan,-0.149334845321157,0.08405265197344913,0.45038167938931295,nan,nan,nan,-0.22762087921700228,0.08729217282633406,0.4198473282442748,True,
43022,chck_86M,balanced_heldout,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+updated_conflict_heuristic,69,nan,nan,nan,-0.01814608809383978,0.05543485988431247,0.4782608695652174,nan,nan,nan,-0.10851048198251408,0.13312693162978742,0.463768115942029,nan,nan,nan,-0.1978769140166725,0.12630998154667303,0.391304347826087,0.16158473782899296,0.14123161566795292,0.5362318840579711,nan,nan,nan,-0.08936643203415844,0.10956567844873052,0.4782608695652174,nan,nan,nan,0.009261258321580512,0.10870495534437295,0.5072463768115942,nan,nan,nan,-0.004313661764282418,0.04767970706542446,0.463768115942029,nan,nan,nan,-0.02927460960124429,0.11342994628349574,0.5072463768115942,nan,nan,nan,-0.1488611696925788,0.11222325103688831,0.37681159420289856,0.14023384616401394,0.11924566520404223,0.5652173913043478,nan,nan,nan,-0.11958656009133449,0.09368084689698986,0.4492753623188406,nan,nan,nan,-0.045994226180639995,0.09865413603610185,0.43478260869565216,False,
43022,final,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+updated_conflict_heuristic,200,0.10118180452861258,0.0466348510496419,0.575,nan,nan,nan,-0.10845172677218119,0.06233412985806389,0.415,nan,nan,nan,0.06483855098757438,0.057688183270425054,0.545,nan,nan,nan,0.1375250580696508,0.06276695187766665,0.57,0.17329027775975556,0.06679865012802395,0.6,nan,nan,nan,0.13134327372941793,0.06860006123959674,0.61,nan,nan,nan,0.047265795523217365,0.03719265884033772,0.565,nan,nan,nan,-0.11812852850969773,0.051797814897703263,0.405,nan,nan,nan,0.028734169530164198,0.04639565078274651,0.555,nan,nan,nan,0.06579742151627052,0.0526073158187251,0.56,0.1468626980398619,0.05623000027240552,0.615,nan,nan,nan,0.10197737034397542,0.0572211387233104,0.58,nan,nan,nan,,
43022,final,extended_nontrain,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+updated_conflict_heuristic,715,nan,nan,nan,0.0063105010655834645,0.020607571738706,0.4909090909090909,nan,nan,nan,0.16107995785757642,0.047059485474805096,0.5664335664335665,nan,nan,nan,-0.006219467944553166,0.041540309559616635,0.4979020979020979,0.018840470075720095,0.04308172182692813,0.45454545454545453,nan,nan,nan,-0.1672994258021296,0.042693403940119945,0.406993006993007,nan,nan,nan,-0.21055143731102915,0.04229287687422224,0.4041958041958042,nan,nan,nan,0.0162531668771439,0.018054035947783903,0.47692307692307695,nan,nan,nan,0.14400892592012998,0.041013460100478405,0.5804195804195804,nan,nan,nan,-0.02019504610301719,0.03604101950592808,0.5104895104895105,0.05270137985730499,0.03661746929616198,0.4643356643356643,nan,nan,nan,-0.16420397202314718,0.03840187244153259,0.4097902097902098,nan,nan,nan,-0.19556860436596446,0.03781929425679589,0.4,True,
43022,final,extended_nontrain,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+updated_conflict_heuristic,410,nan,nan,nan,-0.02373549790216219,0.029513529024367224,0.4658536585365854,nan,nan,nan,0.11498805601638962,0.05831250415889025,0.5658536585365853,nan,nan,nan,-0.021178953428500395,0.05766027857241019,0.5073170731707317,-0.026292042375823985,0.050630588030588716,0.44634146341463415,nan,nan,nan,-0.13616700944489002,0.0509072638391884,0.4585365853658537,nan,nan,nan,-0.15806576393484875,0.05314925336124629,0.44878048780487806,nan,nan,nan,-0.004407511549265601,0.026390482639561903,0.48292682926829267,nan,nan,nan,0.12069474240729124,0.05267463402779767,0.5707317073170731,nan,nan,nan,-0.010303465074919686,0.05071958963336737,0.5170731707317073,0.0014884419763884801,0.043426337522486515,0.43902439024390244,nan,nan,nan,-0.13099820748221092,0.045542588762005315,0.44146341463414634,nan,nan,nan,-0.1458423366786081,0.04805407731068752,0.4268292682926829,False,
43022,final,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+updated_conflict_heuristic,200,0.10118180452861258,0.0466348510496419,0.575,nan,nan,nan,-0.10845172677218119,0.06233412985806389,0.415,nan,nan,nan,0.06483855098757438,0.057688183270425054,0.545,nan,nan,nan,0.1375250580696508,0.06276695187766665,0.57,0.17329027775975556,0.06679865012802395,0.6,nan,nan,nan,0.13134327372941793,0.06860006123959674,0.61,nan,nan,nan,0.047265795523217365,0.03719265884033772,0.565,nan,nan,nan,-0.11812852850969773,0.051797814897703263,0.405,nan,nan,nan,0.028734169530164198,0.04639565078274651,0.555,nan,nan,nan,0.06579742151627052,0.0526073158187251,0.56,0.1468626980398619,0.05623000027240552,0.615,nan,nan,nan,0.10197737034397542,0.0572211387233104,0.58,nan,nan,nan,,
43022,final,balanced_heldout,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+updated_conflict_heuristic,131,nan,nan,nan,-0.04044226237604914,0.04253768900306273,0.44274809160305345,nan,nan,nan,0.13682962141889243,0.09786444482880371,0.5877862595419847,nan,nan,nan,-0.02535825695405005,0.09328028237220637,0.5190839694656488,-0.055526267798048236,0.09196269719297294,0.44274809160305345,nan,nan,nan,-0.1621878783729425,0.09591188502897598,0.42748091603053434,nan,nan,nan,-0.2688369181151871,0.0968157225633092,0.3969465648854962,nan,nan,nan,-0.021042018413436742,0.03697206139376037,0.4351145038167939,nan,nan,nan,0.12289678521936705,0.08453070132772872,0.5725190839694656,nan,nan,nan,-0.050666131586639865,0.08391785425991437,0.5190839694656488,0.008582094759766382,0.07891465036870682,0.46564885496183206,nan,nan,nan,-0.1735629168060069,0.08442726531458175,0.4351145038167939,nan,nan,nan,-0.26595619480924043,0.08701138294910472,0.40458015267175573,True,
43022,final,balanced_heldout,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+updated_conflict_heuristic,69,nan,nan,nan,-0.018661965075040206,0.053991090872822424,0.4927536231884058,nan,nan,nan,-0.05734019756404933,0.12467292372635498,0.5217391304347826,nan,nan,nan,-0.18664456848266966,0.12095911535693694,0.391304347826087,0.14932063833258927,0.13610291809431235,0.5362318840579711,nan,nan,nan,-0.12930437091862035,0.10389775023210439,0.463768115942029,nan,nan,nan,-0.045907533018058104,0.10764174419220945,0.4782608695652174,nan,nan,nan,-0.0112774470093177,0.04745257828827894,0.4492753623188406,nan,nan,nan,0.021005178842955875,0.10668853282270703,0.5362318840579711,nan,nan,nan,-0.1501807652082458,0.10669489601136034,0.37681159420289856,0.1276258711896104,0.11374247795357212,0.5942028985507246,nan,nan,nan,-0.1711859440512017,0.08731453937660726,0.42028985507246375,nan,nan,nan,-0.11299338768860173,0.09736775020710205,0.42028985507246375,False,
43022,chck_86M,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,12,-0.029992842228504808,0.1758555438252699,0.5,nan,nan,nan,-0.12021880631967052,0.1792325550056251,0.5833333333333334,nan,nan,nan,0.10429813184771712,0.16145288044451112,0.5833333333333334,nan,nan,nan,-0.16428381630472674,0.2638036165087082,0.5,0.22451693816738763,0.17118077334873905,0.75,nan,nan,nan,0.14574684503013322,0.15860010383230114,0.5833333333333334,nan,nan,nan,-0.05775065560726308,0.15406207008277353,0.4166666666666667,nan,nan,nan,-0.020762962094944326,0.13618689870527187,0.5833333333333334,nan,nan,nan,0.10578543415915818,0.1413658816225881,0.6666666666666666,nan,nan,nan,-0.22128674537368434,0.2405063982353347,0.5,0.1265483962541025,0.13928961991221245,0.75,nan,nan,nan,0.07969928702906816,0.13905950225633062,0.5833333333333334,nan,nan,nan,,possession_artifact
43022,chck_86M,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,100,0.17169719377828443,0.07193803524247397,0.61,nan,nan,nan,-0.02740612204104022,0.09175432173026599,0.46,nan,nan,nan,0.15611654020993995,0.09599933751701836,0.6,nan,nan,nan,0.18727784734662892,0.09533694924290523,0.62,0.18352266225098018,0.10506286550884816,0.6,nan,nan,nan,0.15579574328640447,0.10758969318039839,0.58,nan,nan,nan,0.09370370944474474,0.054921992497096186,0.6,nan,nan,nan,-0.06873345609249938,0.07707046685407554,0.43,nan,nan,nan,0.0841803322595743,0.07433691949208072,0.59,nan,nan,nan,0.10322708662991517,0.08024284429201249,0.6,0.1529137883520737,0.09069537734024874,0.59,nan,nan,nan,0.11477178101272739,0.0905167102568565,0.56,nan,nan,nan,,other_relation_state
43022,chck_86M,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,69,0.16594634408700593,0.06769197800409804,0.5507246376811594,nan,nan,nan,-0.060847832355212524,0.11416670523823513,0.4492753623188406,nan,nan,nan,0.07262821287579464,0.08032526820851127,0.5217391304347826,nan,nan,nan,0.2592644752982172,0.08917295065010733,0.6231884057971014,0.13347604523100717,0.10846038348695641,0.5942028985507246,nan,nan,nan,0.025744741616344095,0.10679372643592275,0.5507246376811594,nan,nan,nan,0.1144870274408072,0.05419653534170136,0.5942028985507246,nan,nan,nan,-0.06808580397560215,0.09553020971828806,0.391304347826087,nan,nan,nan,0.045245242172056485,0.06713916962138536,0.5362318840579711,nan,nan,nan,0.18372881270955793,0.06792705456593816,0.6811594202898551,0.11333104614765864,0.08938680572104515,0.6086956521739131,nan,nan,nan,0.02819559564769301,0.08656285777707116,0.4927536231884058,nan,nan,nan,,location_containment
43022,chck_86M,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,7,-0.14529535501354324,0.2931159207619359,0.42857142857142855,nan,nan,nan,-0.3888603451933402,0.22793128990397352,0.42857142857142855,nan,nan,nan,-0.05719223736799608,0.31747267057319606,0.5714285714285714,nan,nan,nan,-0.2333984726590904,0.32869060105536485,0.42857142857142855,0.33166810782534406,0.30718560010538815,0.5714285714285714,nan,nan,nan,0.0735460152190658,0.4346205888957788,0.7142857142857143,nan,nan,nan,-0.21862415952607053,0.2686631523559032,0.42857142857142855,nan,nan,nan,-0.4076963879279962,0.21356278425672126,0.2857142857142857,nan,nan,nan,-0.16268589583076656,0.2934196153541531,0.42857142857142855,nan,nan,nan,-0.2745624232213745,0.2857690410186134,0.42857142857142855,0.24501049209722958,0.25327593093466816,0.7142857142857143,nan,nan,nan,-0.008270623148397866,0.41531463134410374,0.7142857142857143,nan,nan,nan,,status_condition_event
43022,chck_86M,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,8,-0.134455502196215,0.22680684920858632,0.375,nan,nan,nan,-0.05561542944051326,0.3615892047114141,0.375,nan,nan,nan,-0.1596820153101967,0.19908738871282408,0.375,nan,nan,nan,-0.10922898908223329,0.27411225659584226,0.375,-0.10406658586968344,0.21383449229053855,0.375,nan,nan,nan,0.10634596997891417,0.20925726535781541,0.625,nan,nan,nan,-0.13963841511711375,0.1320708905923193,0.375,nan,nan,nan,-0.11187979062616227,0.22074827316492915,0.375,nan,nan,nan,-0.1277405911472886,0.10328355001138845,0.25,nan,nan,nan,-0.15153623908693886,0.19420218702134115,0.5,-0.015860800521126338,0.12192180942007985,0.5,nan,nan,nan,0.06862052349315065,0.16892849335342172,0.5,nan,nan,nan,,role_identity_affiliation
