target,variant,frame_id,family,subtype,depth,alt_a,alt_b,target_prior_ratio,target_prior_balanced_le4,renaming_of,shuffled_context_family,c1_a_sum,c1_a_mean,c1_a_n_tokens,c1_a_status,c1_b_sum,c1_b_mean,c1_b_n_tokens,c1_b_status,c2_a_sum,c2_a_mean,c2_a_n_tokens,c2_a_status,c2_b_sum,c2_b_mean,c2_b_n_tokens,c2_b_status,none_a_sum,none_a_mean,none_a_n_tokens,none_a_status,none_b_sum,none_b_mean,none_b_n_tokens,none_b_status,shuf1_a_sum,shuf1_a_mean,shuf1_a_n_tokens,shuf1_a_status,shuf1_b_sum,shuf1_b_mean,shuf1_b_n_tokens,shuf1_b_status,shuf2_a_sum,shuf2_a_mean,shuf2_a_n_tokens,shuf2_a_status,shuf2_b_sum,shuf2_b_mean,shuf2_b_n_tokens,shuf2_b_status,delta1,delta2,correct_margin_c1,correct_margin_c2,min_signed_margin,interaction,crossed_success,c1_success,c2_success,same_sign_positive,same_sign_negative,none_delta,delta1_minus_none,delta2_minus_none,shuf_delta1,shuf_delta2,shuf_correct_margin_c1,shuf_correct_margin_c2,shuf_min_signed_margin,shuf_interaction,shuf_crossed_success,interaction_excess_over_shuffled,min_margin_excess_over_shuffled
legal16k_base_80M_seed43022,original,A_0001,A_spatial_direct,inside_outside,1.0,inside,outside,1.0257787325456498,True,,B_transfer_role,-0.32964879274368286,-0.32964879274368286,1,ok,-4.209071159362793,-4.209071159362793,1,ok,-3.165541410446167,-3.165541410446167,1,ok,-0.18777917325496674,-0.18777917325496674,1,ok,-3.9438228607177734,-3.9438228607177734,1,ok,-6.240350723266602,-6.240350723266602,1,ok,-4.6810407638549805,-4.6810407638549805,1,ok,-5.432037353515625,-5.432037353515625,1,ok,-4.562899589538574,-4.562899589538574,1,ok,-5.409270286560059,-5.409270286560059,1,ok,3.87942236661911,-2.9777622371912003,3.87942236661911,2.9777622371912003,2.9777622371912003,6.85718460381031,True,True,True,False,False,2.296527862548828,1.582894504070282,-5.274290099740028,0.7509965896606445,0.8463706970214844,0.7509965896606445,-0.8463706970214844,-0.8463706970214844,-0.09537410736083984,False,6.95255871117115,3.8241329342126846
legal16k_base_80M_seed43022,original,A_0002,A_spatial_direct,on_under,1.0,on,under,18.004459861248762,False,,B_transfer_role,-0.015979325398802757,-0.015979325398802757,1,ok,-8.035819053649902,-8.035819053649902,1,ok,-5.508203983306885,-5.508203983306885,1,ok,-0.04747261106967926,-0.04747261106967926,1,ok,-0.31486067175865173,-0.31486067175865173,1,ok,-4.451291561126709,-4.451291561126709,1,ok,-0.25372636318206787,-0.25372636318206787,1,ok,-4.208202838897705,-4.208202838897705,1,ok,-0.2627108097076416,-0.2627108097076416,1,ok,-4.264917373657227,-4.264917373657227,1,ok,8.0198397282511,-5.4607313722372055,8.0198397282511,5.4607313722372055,5.4607313722372055,13.480571100488305,True,True,True,False,False,4.136430889368057,3.8834088388830423,-9.597162261605263,3.954476475715637,4.002206563949585,3.954476475715637,-4.002206563949585,-4.002206563949585,-0.047730088233947754,False,13.528301188722253,9.46293793618679
legal16k_base_80M_seed43022,original,A_0003,A_spatial_direct,on_under,1.0,on,under,18.004459861248762,False,,B_transfer_role,-0.02520965039730072,-0.02520965039730072,1,ok,-7.456327438354492,-7.456327438354492,1,ok,-6.3569016456604,-6.3569016456604,1,ok,-0.0317404679954052,-0.0317404679954052,1,ok,-1.3693256378173828,-1.3693256378173828,1,ok,-4.08707332611084,-4.08707332611084,1,ok,-1.568310022354126,-1.568310022354126,1,ok,-3.969352960586548,-3.969352960586548,1,ok,-1.6101360321044922,-1.6101360321044922,1,ok,-3.9541797637939453,-3.9541797637939453,1,ok,7.4311177879571915,-6.325161177664995,7.4311177879571915,6.325161177664995,6.325161177664995,13.756278965622187,True,True,True,False,False,2.717747688293457,4.713370099663734,-9.042908865958452,2.401042938232422,2.344043731689453,2.401042938232422,-2.344043731689453,-2.344043731689453,0.05699920654296875,False,13.699279759079218,8.669204909354448
legal16k_base_80M_seed43022,original,A_0004,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.11312079429626465,-0.11312079429626465,1,ok,-3.868614912033081,-3.868614912033081,1,ok,-4.081137180328369,-4.081137180328369,1,ok,-0.22045448422431946,-0.22045448422431946,1,ok,-5.430017471313477,-5.430017471313477,1,ok,-5.933733940124512,-5.933733940124512,1,ok,-6.162151336669922,-6.162151336669922,1,ok,-6.575003623962402,-6.575003623962402,1,ok,-6.125422477722168,-6.125422477722168,1,ok,-6.470704078674316,-6.470704078674316,1,ok,3.7554941177368164,-3.8606826961040497,3.7554941177368164,3.8606826961040497,3.7554941177368164,7.616176813840866,True,True,True,False,False,0.5037164688110352,3.2517776489257812,-4.364399164915085,0.41285228729248047,0.34528160095214844,0.41285228729248047,-0.34528160095214844,-0.34528160095214844,0.06757068634033203,False,7.548606127500534,4.100775718688965
legal16k_base_80M_seed43022,original,A_0005,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.38375112414360046,-0.38375112414360046,1,ok,-3.1304056644439697,-3.1304056644439697,1,ok,-4.870100975036621,-4.870100975036621,1,ok,-0.30544862151145935,-0.30544862151145935,1,ok,-8.169241905212402,-8.169241905212402,1,ok,-7.639169216156006,-7.639169216156006,1,ok,-8.30787181854248,-8.30787181854248,1,ok,-7.916612148284912,-7.916612148284912,1,ok,-8.227860450744629,-8.227860450744629,1,ok,-7.9728264808654785,-7.9728264808654785,1,ok,2.7466545403003693,-4.564652353525162,2.7466545403003693,4.564652353525162,2.7466545403003693,7.311306893825531,True,True,True,False,False,-0.5300726890563965,3.2767272293567657,-4.034579664468765,-0.39125967025756836,-0.2550339698791504,-0.39125967025756836,0.2550339698791504,-0.39125967025756836,-0.13622570037841797,False,7.447532594203949,3.1379142105579376
legal16k_base_80M_seed43022,original,A_0006,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.29691222310066223,-0.29691222310066223,1,ok,-3.4200544357299805,-3.4200544357299805,1,ok,-4.378334045410156,-4.378334045410156,1,ok,-0.29191985726356506,-0.29191985726356506,1,ok,-5.848386764526367,-5.848386764526367,1,ok,-6.240937232971191,-6.240937232971191,1,ok,-7.036558628082275,-7.036558628082275,1,ok,-7.2593607902526855,-7.2593607902526855,1,ok,-7.1106719970703125,-7.1106719970703125,1,ok,-7.181966781616211,-7.181966781616211,1,ok,3.1231422126293182,-4.086414188146591,3.1231422126293182,4.086414188146591,3.1231422126293182,7.209556400775909,True,True,True,False,False,0.3925504684448242,2.730591744184494,-4.478964656591415,0.22280216217041016,0.07129478454589844,0.22280216217041016,-0.07129478454589844,-0.07129478454589844,0.15150737762451172,False,7.058049023151398,3.1944369971752167
legal16k_base_80M_seed43022,original,A_0007,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.4573686718940735,-0.4573686718940735,1,ok,-3.6296298503875732,-3.6296298503875732,1,ok,-4.427523136138916,-4.427523136138916,1,ok,-0.42134520411491394,-0.42134520411491394,1,ok,-7.618239879608154,-7.618239879608154,1,ok,-8.518176078796387,-8.518176078796387,1,ok,-8.36284351348877,-8.36284351348877,1,ok,-9.216622352600098,-9.216622352600098,1,ok,-8.371330261230469,-8.371330261230469,1,ok,-9.012764930725098,-9.012764930725098,1,ok,3.1722611784934998,-4.006177932024002,3.1722611784934998,4.006177932024002,3.1722611784934998,7.178439110517502,True,True,True,False,False,0.8999361991882324,2.2723249793052673,-4.9061141312122345,0.8537788391113281,0.6414346694946289,0.8537788391113281,-0.6414346694946289,-0.6414346694946289,0.21234416961669922,False,6.966094940900803,3.8136958479881287
legal16k_base_80M_seed43022,original,A_0008,A_spatial_direct,inside_outside,1.0,inside,outside,1.0257787325456498,True,,B_transfer_role,-0.8495402932167053,-0.8495402932167053,1,ok,-3.8533177375793457,-3.8533177375793457,1,ok,-3.881953477859497,-3.881953477859497,1,ok,-0.2605994641780853,-0.2605994641780853,1,ok,-5.125591278076172,-5.125591278076172,1,ok,-6.331264495849609,-6.331264495849609,1,ok,-5.799078941345215,-5.799078941345215,1,ok,-5.982514381408691,-5.982514381408691,1,ok,-5.852462291717529,-5.852462291717529,1,ok,-6.00658655166626,-6.00658655166626,1,ok,3.0037774443626404,-3.6213540136814117,3.0037774443626404,3.6213540136814117,3.0037774443626404,6.625131458044052,True,True,True,False,False,1.2056732177734375,1.7981042265892029,-4.827027231454849,0.18343544006347656,0.15412425994873047,0.18343544006347656,-0.15412425994873047,-0.15412425994873047,0.029311180114746094,False,6.595820277929306,3.157901704311371
legal16k_base_80M_seed43022,original,A_0009,A_spatial_direct,inside_outside,1.0,inside,outside,1.0257787325456498,True,,B_transfer_role,-0.41724658012390137,-0.41724658012390137,1,ok,-4.344520568847656,-4.344520568847656,1,ok,-3.0919127464294434,-3.0919127464294434,1,ok,-0.25875890254974365,-0.25875890254974365,1,ok,-3.8219566345214844,-3.8219566345214844,1,ok,-5.629753112792969,-5.629753112792969,1,ok,-4.7786641120910645,-4.7786641120910645,1,ok,-5.839804172515869,-5.839804172515869,1,ok,-4.670487403869629,-4.670487403869629,1,ok,-5.769824028015137,-5.769824028015137,1,ok,3.927273988723755,-2.8331538438796997,3.927273988723755,2.8331538438796997,2.8331538438796997,6.760427832603455,True,True,True,False,False,1.8077964782714844,2.1194775104522705,-4.640950322151184,1.0611400604248047,1.0993366241455078,1.0611400604248047,-1.0993366241455078,-1.0993366241455078,-0.038196563720703125,False,6.798624396324158,3.9324904680252075
legal16k_base_80M_seed43022,original,A_0010,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.5269011855125427,-0.5269011855125427,1,ok,-3.223052978515625,-3.223052978515625,1,ok,-4.924340724945068,-4.924340724945068,1,ok,-0.38163813948631287,-0.38163813948631287,1,ok,-7.48145055770874,-7.48145055770874,1,ok,-8.140337944030762,-8.140337944030762,1,ok,-8.236380577087402,-8.236380577087402,1,ok,-8.87269115447998,-8.87269115447998,1,ok,-8.208998680114746,-8.208998680114746,1,ok,-8.798935890197754,-8.798935890197754,1,ok,2.6961517930030823,-4.5427025854587555,2.6961517930030823,4.5427025854587555,2.6961517930030823,7.238854378461838,True,True,True,False,False,0.6588873863220215,2.037264406681061,-5.201589971780777,0.6363105773925781,0.5899372100830078,0.6363105773925781,-0.5899372100830078,-0.5899372100830078,0.04637336730957031,False,7.1924810111522675,3.28608900308609
