ContextDiff,n,accuracy,stable_failure,stable_failure_frac_all,stable_failure_frac_wrong,wrong,interaction_sum_median
antonym,3374,0.501778304682869,1106,0.3278008298755187,0.6579417013682332,1681,-0.026530759409070015
variable swap,2564,0.5042901716068643,971,0.3787051482059282,0.7639653815892997,1271,0.018571653869003057
material,840,0.513095238095238,195,0.23214285714285715,0.4767726161369193,409,0.2535820007324219
other,490,0.5081632653061224,143,0.29183673469387755,0.5933609958506224,241,0.054187471279874444
negation,190,0.631578947368421,29,0.15263157894736842,0.4142857142857143,70,0.6383196972310543
number,80,0.575,18,0.225,0.5294117647058824,34,0.136768642347306
variable_swap,30,0.5333333333333333,11,0.36666666666666664,0.7857142857142857,14,0.13031811825931072
game,20,0.6,6,0.3,0.75,8,0.03503384254872799
active-passive,30,0.6333333333333333,5,0.16666666666666666,0.45454545454545453,11,1.196524739265442
