seed,arm,checkpoint,group,n,accuracy_pct,mean_relevant_updates,mean_total_ops,mean_prefix_words,stale_pick_pct_among_wrong_stale_available_not_gold
43022,HM,chck_90M,rel0_total_ops_11,32,34.375,0.0,11.0,148.96875,nan
43022,HM,chck_90M,rel0_total_ops_12,30,30.0,0.0,12.0,157.36666666666667,nan
43022,HM,chck_90M,rel0_total_ops_2,212,36.79245283018868,0.0,2.0,77.93867924528301,nan
43022,HM,chck_90M,rel0_total_ops_3,172,41.86046511627907,0.0,3.0,85.88372093023256,nan
43022,HM,chck_90M,rel0_total_ops_4,131,38.93129770992366,0.0,4.0,93.36641221374046,nan
43022,HM,chck_90M,rel0_total_ops_5,104,37.5,0.0,5.0,100.5673076923077,nan
43022,HM,chck_90M,rel0_total_ops_6,88,42.04545454545455,0.0,6.0,107.64772727272727,nan
43022,HM,chck_90M,rel0_total_ops_7,66,34.84848484848485,0.0,7.0,117.81818181818181,nan
43022,HM,chck_90M,rel0_total_ops_8,63,38.095238095238095,0.0,8.0,127.47619047619048,nan
43022,HM,chck_90M,rel0_total_ops_9,46,41.30434782608695,0.0,9.0,134.91304347826087,nan
43022,HM,chck_90M,rel_eq0,1541,39.45489941596366,0.0,3.388059701492537,88.73329007138221,nan
43022,HM,chck_90M,rel_ge1,5239,25.27199847299103,2.5831265508684864,8.527772475663294,129.96087039511357,35.2549889135255
43022,HM,chck_90M,rel_ge2,3916,28.19203268641471,3.1179775280898876,9.274770173646578,136.0349846782431,35.31390134529148
43022,HM,chck_90M,rel_ge3,2650,30.452830188679247,3.6520754716981134,9.80188679245283,140.93735849056603,34.78260869565217
43022,HM,chck_90M,rel_ge4,1420,33.16901408450704,4.216901408450704,10.112676056338028,143.64225352112675,32.74647887323944
43022,HM,chck_90M,rel_updates_0,1541,39.45489941596366,0.0,3.388059701492537,88.73329007138221,nan
43022,HM,chck_90M,rel_updates_1,1323,16.628873771730916,1.0,6.316704459561603,111.98185941043084,30.0
43022,HM,chck_90M,rel_updates_2,1266,23.459715639810426,2.0,8.171406003159557,125.77330173775671,36.01036269430052
43022,HM,chck_90M,rel_updates_3,1230,27.317073170731707,3.0,9.44308943089431,137.81463414634146,37.387387387387385
43022,HM,chck_90M,rel_updates_4,1112,33.273381294964025,4.0,10.02158273381295,142.931654676259,36.283185840707965
43022,HM,chck_90M,rel_updates_5,308,32.79220779220779,5.0,10.441558441558442,146.2077922077922,18.96551724137931
43022,HM,chck_90M,total_ops_0,304,41.44736842105263,0.0,0.0,61.473684210526315,nan
43022,HM,chck_90M,total_ops_1,331,36.858006042296076,0.22356495468277945,1.0,69.66465256797584,nan
43022,HM,chck_90M,total_ops_10,733,27.557980900409277,2.8076398362892223,10.0,141.51841746248294,34.84848484848485
43022,HM,chck_90M,total_ops_11,828,25.966183574879228,2.9504830917874396,11.0,149.18961352657004,35.16483516483517
43022,HM,chck_90M,total_ops_12,919,28.073993471164307,3.115342763873776,12.0,158.37431991294886,34.394904458598724
43022,HM,chck_90M,total_ops_2,339,28.908554572271388,0.4424778761061947,2.0,77.53687315634218,60.0
43022,HM,chck_90M,total_ops_3,358,32.68156424581006,0.723463687150838,3.0,85.74022346368714,66.66666666666667
43022,HM,chck_90M,total_ops_4,369,28.18428184281843,1.005420054200542,4.0,93.0,38.095238095238095
43022,HM,chck_90M,total_ops_5,393,26.208651399491096,1.3231552162849873,5.0,101.42493638676845,34.285714285714285
43022,HM,chck_90M,total_ops_6,446,27.130044843049326,1.6591928251121075,6.0,109.03363228699551,38.0
43022,HM,chck_90M,total_ops_7,508,24.212598425196852,2.045275590551181,7.0,117.93897637795276,31.818181818181817
43022,HM,chck_90M,total_ops_8,592,27.7027027027027,2.285472972972973,8.0,126.08952702702703,33.673469387755105
43022,HM,chck_90M,total_ops_9,660,27.12121212121212,2.5196969696969695,9.0,134.4,35.24590163934426
43022,HV,chck_100M,ALL,6780,25.575221238938052,1.9960176991150442,7.359587020648967,120.59041297935103,49.841605068637804
43022,HV,chck_100M,rel0_total_ops_0,304,44.4078947368421,0.0,0.0,61.473684210526315,nan
43022,HV,chck_100M,rel0_total_ops_1,257,42.023346303501945,0.0,1.0,69.715953307393,nan
43022,HV,chck_100M,rel0_total_ops_10,36,19.444444444444443,0.0,10.0,143.72222222222223,nan
43022,HV,chck_100M,rel0_total_ops_11,32,31.25,0.0,11.0,148.96875,nan
43022,HV,chck_100M,rel0_total_ops_12,30,23.333333333333332,0.0,12.0,157.36666666666667,nan
43022,HV,chck_100M,rel0_total_ops_2,212,45.75471698113208,0.0,2.0,77.93867924528301,nan
43022,HV,chck_100M,rel0_total_ops_3,172,44.18604651162791,0.0,3.0,85.88372093023256,nan
43022,HV,chck_100M,rel0_total_ops_4,131,41.221374045801525,0.0,4.0,93.36641221374046,nan
43022,HV,chck_100M,rel0_total_ops_5,104,43.26923076923077,0.0,5.0,100.5673076923077,nan
43022,HV,chck_100M,rel0_total_ops_6,88,48.86363636363637,0.0,6.0,107.64772727272727,nan
43022,HV,chck_100M,rel0_total_ops_7,66,43.93939393939394,0.0,7.0,117.81818181818181,nan
43022,HV,chck_100M,rel0_total_ops_8,63,33.333333333333336,0.0,8.0,127.47619047619048,nan
43022,HV,chck_100M,rel0_total_ops_9,46,43.47826086956522,0.0,9.0,134.91304347826087,nan
43022,HV,chck_100M,rel_eq0,1541,42.31018818948735,0.0,3.388059701492537,88.73329007138221,nan
43022,HV,chck_100M,rel_ge1,5239,20.65279633517847,2.5831265508684864,8.527772475663294,129.96087039511357,49.841605068637804
43022,HV,chck_100M,rel_ge2,3916,23.059244126659856,3.1179775280898876,9.274770173646578,136.0349846782431,49.732047159699896
43022,HV,chck_100M,rel_ge3,2650,23.88679245283019,3.6520754716981134,9.80188679245283,140.93735849056603,49.174311926605505
43022,HV,chck_100M,rel_ge4,1420,26.197183098591548,4.216901408450704,10.112676056338028,143.64225352112675,50.31645569620253
43022,HV,chck_100M,rel_updates_0,1541,42.31018818948735,0.0,3.388059701492537,88.73329007138221,nan
43022,HV,chck_100M,rel_updates_1,1323,13.529856386999244,1.0,6.316704459561603,111.98185941043084,57.142857142857146
43022,HV,chck_100M,rel_updates_2,1266,21.327014218009477,2.0,8.171406003159557,125.77330173775671,50.51546391752577
43022,HV,chck_100M,rel_updates_3,1230,21.21951219512195,3.0,9.44308943089431,137.81463414634146,47.59825327510917
43022,HV,chck_100M,rel_updates_4,1112,25.179856115107913,4.0,10.02158273381295,142.931654676259,50.4
43022,HV,chck_100M,rel_updates_5,308,29.87012987012987,5.0,10.441558441558442,146.2077922077922,50.0
43022,HV,chck_100M,total_ops_0,304,44.4078947368421,0.0,0.0,61.473684210526315,nan
43022,HV,chck_100M,total_ops_1,331,35.34743202416919,0.22356495468277945,1.0,69.66465256797584,nan
43022,HV,chck_100M,total_ops_10,733,22.37380627557981,2.8076398362892223,10.0,141.51841746248294,39.716312056737586
43022,HV,chck_100M,total_ops_11,828,23.067632850241544,2.9504830917874396,11.0,149.18961352657004,48.06629834254144
43022,HV,chck_100M,total_ops_12,919,23.06855277475517,3.115342763873776,12.0,158.37431991294886,54.11764705882353
43022,HV,chck_100M,total_ops_2,339,33.03834808259587,0.4424778761061947,2.0,77.53687315634218,71.42857142857143
43022,HV,chck_100M,total_ops_3,358,28.77094972067039,0.723463687150838,3.0,85.74022346368714,76.92307692307692
43022,HV,chck_100M,total_ops_4,369,24.661246612466126,1.005420054200542,4.0,93.0,56.52173913043478
43022,HV,chck_100M,total_ops_5,393,22.646310432569976,1.3231552162849873,5.0,101.42493638676845,54.054054054054056
43022,HV,chck_100M,total_ops_6,446,24.663677130044842,1.6591928251121075,6.0,109.03363228699551,49.12280701754386
43022,HV,chck_100M,total_ops_7,508,22.440944881889763,2.045275590551181,7.0,117.93897637795276,56.043956043956044
43022,HV,chck_100M,total_ops_8,592,23.14189189189189,2.285472972972973,8.0,126.08952702702703,49.504950495049506
43022,HV,chck_100M,total_ops_9,660,24.09090909090909,2.5196969696969695,9.0,134.4,47.61904761904762
43022,HV,chck_80M,ALL,6780,25.0,1.9960176991150442,7.359587020648967,120.59041297935103,53.7344398340249
43022,HV,chck_80M,rel0_total_ops_0,304,42.10526315789474,0.0,0.0,61.473684210526315,nan
43022,HV,chck_80M,rel0_total_ops_1,257,41.63424124513619,0.0,1.0,69.715953307393,nan
43022,HV,chck_80M,rel0_total_ops_10,36,22.22222222222222,0.0,10.0,143.72222222222223,nan
43022,HV,chck_80M,rel0_total_ops_11,32,31.25,0.0,11.0,148.96875,nan
43022,HV,chck_80M,rel0_total_ops_12,30,20.0,0.0,12.0,157.36666666666667,nan
43022,HV,chck_80M,rel0_total_ops_2,212,42.924528301886795,0.0,2.0,77.93867924528301,nan
43022,HV,chck_80M,rel0_total_ops_3,172,42.44186046511628,0.0,3.0,85.88372093023256,nan
43022,HV,chck_80M,rel0_total_ops_4,131,38.16793893129771,0.0,4.0,93.36641221374046,nan
43022,HV,chck_80M,rel0_total_ops_5,104,41.34615384615385,0.0,5.0,100.5673076923077,nan
43022,HV,chck_80M,rel0_total_ops_6,88,51.13636363636363,0.0,6.0,107.64772727272727,nan
43022,HV,chck_80M,rel0_total_ops_7,66,40.90909090909091,0.0,7.0,117.81818181818181,nan
43022,HV,chck_80M,rel0_total_ops_8,63,33.333333333333336,0.0,8.0,127.47619047619048,nan
43022,HV,chck_80M,rel0_total_ops_9,46,36.95652173913044,0.0,9.0,134.91304347826087,nan
43022,HV,chck_80M,rel_eq0,1541,40.62297209604153,0.0,3.388059701492537,88.73329007138221,nan
43022,HV,chck_80M,rel_ge1,5239,20.404657377362092,2.5831265508684864,8.527772475663294,129.96087039511357,53.7344398340249
43022,HV,chck_80M,rel_ge2,3916,22.420837589376916,3.1179775280898876,9.274770173646578,136.0349846782431,53.68421052631579
43022,HV,chck_80M,rel_ge3,2650,23.433962264150942,3.6520754716981134,9.80188679245283,140.93735849056603,52.82331511839708
43022,HV,chck_80M,rel_ge4,1420,25.492957746478872,4.216901408450704,10.112676056338028,143.64225352112675,53.75
43022,HV,chck_80M,rel_updates_0,1541,40.62297209604153,0.0,3.388059701492537,88.73329007138221,nan
43022,HV,chck_80M,rel_updates_1,1323,14.436885865457294,1.0,6.316704459561603,111.98185941043084,57.142857142857146
43022,HV,chck_80M,rel_updates_2,1266,20.300157977883096,2.0,8.171406003159557,125.77330173775671,54.86284289276808
43022,HV,chck_80M,rel_updates_3,1230,21.056910569105693,3.0,9.44308943089431,137.81463414634146,51.52838427947598
43022,HV,chck_80M,rel_updates_4,1112,24.91007194244604,4.0,10.02158273381295,142.931654676259,53.359683794466406
43022,HV,chck_80M,rel_updates_5,308,27.5974025974026,5.0,10.441558441558442,146.2077922077922,55.223880597014926
43022,HV,chck_80M,total_ops_0,304,42.10526315789474,0.0,0.0,61.473684210526315,nan
43022,HV,chck_80M,total_ops_1,331,36.25377643504532,0.22356495468277945,1.0,69.66465256797584,nan
43022,HV,chck_80M,total_ops_10,733,23.05593451568895,2.8076398362892223,10.0,141.51841746248294,42.5531914893617
43022,HV,chck_80M,total_ops_11,828,23.067632850241544,2.9504830917874396,11.0,149.18961352657004,50.27624309392265
43022,HV,chck_80M,total_ops_12,919,21.653971708378673,3.115342763873776,12.0,158.37431991294886,55.932203389830505
43022,HV,chck_80M,total_ops_2,339,32.743362831858406,0.4424778761061947,2.0,77.53687315634218,66.66666666666667
43022,HV,chck_80M,total_ops_3,358,28.491620111731844,0.723463687150838,3.0,85.74022346368714,76.92307692307692
43022,HV,chck_80M,total_ops_4,369,23.306233062330623,1.005420054200542,4.0,93.0,56.52173913043478
43022,HV,chck_80M,total_ops_5,393,22.137404580152673,1.3231552162849873,5.0,101.42493638676845,59.45945945945946
43022,HV,chck_80M,total_ops_6,446,25.336322869955158,1.6591928251121075,6.0,109.03363228699551,57.6271186440678
43022,HV,chck_80M,total_ops_7,508,21.653543307086615,2.045275590551181,7.0,117.93897637795276,61.458333333333336
43022,HV,chck_80M,total_ops_8,592,22.12837837837838,2.285472972972973,8.0,126.08952702702703,56.43564356435643
43022,HV,chck_80M,total_ops_9,660,22.424242424242426,2.5196969696969695,9.0,134.4,53.07692307692308
43022,HV,chck_90M,ALL,6780,25.486725663716815,1.9960176991150442,7.359587020648967,120.59041297935103,50.20964360587002
43022,HV,chck_90M,rel0_total_ops_0,304,44.73684210526316,0.0,0.0,61.473684210526315,nan
43022,HV,chck_90M,rel0_total_ops_1,257,41.24513618677043,0.0,1.0,69.715953307393,nan
43022,HV,chck_90M,rel0_total_ops_10,36,27.77777777777778,0.0,10.0,143.72222222222223,nan
43022,HV,chck_90M,rel0_total_ops_11,32,31.25,0.0,11.0,148.96875,nan
43022,HV,chck_90M,rel0_total_ops_12,30,20.0,0.0,12.0,157.36666666666667,nan
43022,HV,chck_90M,rel0_total_ops_2,212,45.75471698113208,0.0,2.0,77.93867924528301,nan
43022,HV,chck_90M,rel0_total_ops_3,172,43.604651162790695,0.0,3.0,85.88372093023256,nan
43022,HV,chck_90M,rel0_total_ops_4,131,41.98473282442748,0.0,4.0,93.36641221374046,nan
43022,HV,chck_90M,rel0_total_ops_5,104,43.26923076923077,0.0,5.0,100.5673076923077,nan
43022,HV,chck_90M,rel0_total_ops_6,88,46.59090909090909,0.0,6.0,107.64772727272727,nan
43022,HV,chck_90M,rel0_total_ops_7,66,42.42424242424242,0.0,7.0,117.81818181818181,nan
43022,HV,chck_90M,rel0_total_ops_8,63,33.333333333333336,0.0,8.0,127.47619047619048,nan
43022,HV,chck_90M,rel0_total_ops_9,46,45.65217391304348,0.0,9.0,134.91304347826087,nan
43022,HV,chck_90M,rel_eq0,1541,42.245295262816356,0.0,3.388059701492537,88.73329007138221,nan
43022,HV,chck_90M,rel_ge1,5239,20.557358274479864,2.5831265508684864,8.527772475663294,129.96087039511357,50.20964360587002
43022,HV,chck_90M,rel_ge2,3916,22.957099080694586,3.1179775280898876,9.274770173646578,136.0349846782431,50.1063829787234
43022,HV,chck_90M,rel_ge3,2650,24.037735849056602,3.6520754716981134,9.80188679245283,140.93735849056603,49.174311926605505
43022,HV,chck_90M,rel_ge4,1420,26.267605633802816,4.216901408450704,10.112676056338028,143.64225352112675,50.62893081761006
43022,HV,chck_90M,rel_updates_0,1541,42.245295262816356,0.0,3.388059701492537,88.73329007138221,nan
43022,HV,chck_90M,rel_updates_1,1323,13.45427059712774,1.0,6.316704459561603,111.98185941043084,57.142857142857146
43022,HV,chck_90M,rel_updates_2,1266,20.69510268562401,2.0,8.171406003159557,125.77330173775671,51.392405063291136
43022,HV,chck_90M,rel_updates_3,1230,21.463414634146343,3.0,9.44308943089431,137.81463414634146,47.136563876651984
43022,HV,chck_90M,rel_updates_4,1112,25.359712230215827,4.0,10.02158273381295,142.931654676259,50.99601593625498
