endpoint,word,child_aoa,model_aoa_word_count,model_aoa_log10_word_count,n_subword_tokens,n_model_points,n_child_points,first_word_count,last_word_count,threshold,best_perf,ceiling
dense_seed62065,ice,1.3553981308956047,9274659.502951432,6.967297974491534,1,18,16,1000000.0,89168037.0,-8.54060764171579,-7.377154755592346,-9.704060527839234
dense_seed62065,jar,1.7351018232170528,42534209.27397481,7.628738363527627,1,18,16,1000000.0,89168037.0,-8.698954267721465,-7.6938480076036955,-9.704060527839234
dense_seed62065,jeans,1.461884473471686,13251659.818710417,7.122270278647201,2,18,16,1000000.0,89168037.0,-17.01175719287381,-14.61539333006915,-19.408121055678468
dense_seed62065,juice,1.446094044914823,11169392.861992212,7.048029566682952,1,18,16,1000000.0,89168037.0,-8.36563779272535,-7.027215057611466,-9.704060527839234
dense_seed62065,jump,3.7983143629948692,8937261.764517404,6.951204478223462,1,18,16,1000000.0,89168037.0,-9.13754390336969,-8.571027278900146,-9.704060527839234
dense_seed62065,knife,3.124802417626794,12638751.336066298,7.101704169306862,1,18,16,1000000.0,89168037.0,-8.732952426452423,-7.761844325065613,-9.704060527839234
dense_seed62065,lady,1.7836974023668393,4559822.450738075,6.65894793254033,1,18,16,1000000.0,89168037.0,-8.723185192127014,-7.742309856414795,-9.704060527839234
dense_seed62065,last,1.4202864912726478,82932740.48617585,7.918726016743218,1,18,16,1000000.0,89168037.0,-8.147068177242065,-6.590075826644897,-9.704060527839234
dense_seed62065,later,6.525774870585948,5107684.867109836,6.70822409440634,1,18,16,1000000.0,89168037.0,-8.305521504659438,-6.906982481479645,-9.704060527839234
dense_seed62065,leg,1.239940629714643,15584294.18736404,7.1926871378625,1,18,16,1000000.0,89168037.0,-8.903278134841706,-8.102495741844177,-9.704060527839234
dense_seed62065,lick,1.5459221131173484,8429631.437590422,6.925808586710168,2,18,16,1000000.0,89168037.0,-15.037019226111939,-10.66591739654541,-19.408121055678468
dense_seed62065,like,4.651409038050489,1215168.5266346952,6.084636512594452,1,18,16,1000000.0,89168037.0,-7.337851889509942,-4.971643251180649,-9.704060527839234
dense_seed62065,lips,5.947583115231251,8277074.467056188,6.917876862470336,1,18,16,1000000.0,89168037.0,-8.68336168386438,-7.662662839889526,-9.704060527839234
dense_seed62065,listen,1.6777589868794707,7779790.166128888,6.890967883503662,1,18,16,1000000.0,89168037.0,-8.220681737441803,-6.737302947044372,-9.704060527839234
dense_seed62065,long,1.5229674731983254,2035126.2902038621,6.308591364635856,1,18,16,1000000.0,89168037.0,-7.9690142528007275,-6.233967977762222,-9.704060527839234
