seed,r_minus_c_source_mass_delta,r_minus_c_target_prob_delta,r_minus_c_top1_source_rate_delta,r_minus_c_excess_true_cost
43022,0.10350662980361641,-0.008156052435619385,0.07956157317859447,0.7517085695681751
43122,0.14182633334957467,-0.007992187140856623,0.12069632495164417,1.0433110410895625
43222,0.09269386457967344,-0.01147237218482176,0.06640876853642808,0.8503153243582746
