label,baseline,checkpoint,group,n,base_accuracy_pct,label_accuracy_pct,delta_accuracy_pct,base_recency_pick_pct_among_available,label_recency_pick_pct_among_available,delta_recency_pick_pct_among_available,base_recency_not_gold_pick_pct,label_recency_not_gold_pick_pct,delta_recency_not_gold_pick_pct
binding_ep25_alpha0p50,chck82,eval,rel_eq0_irrelevant_ops_5,104,44.23076923076923,28.846153846153847,-15.384615384615387,39.130434782608695,34.78260869565217,-4.347826086956523,39.130434782608695,34.78260869565217,-4.347826086956523
binding_ep25_alpha0p50,chck82,eval,rel_eq0_irrelevant_ops_6,88,46.59090909090909,20.454545454545453,-26.13636363636364,20.0,46.666666666666664,26.666666666666664,20.0,46.666666666666664,26.666666666666664
binding_ep25_alpha0p50,chck82,eval,rel_eq0_irrelevant_ops_7,66,28.78787878787879,13.636363636363637,-15.151515151515152,30.434782608695652,56.52173913043478,26.08695652173913,30.434782608695652,56.52173913043478,26.08695652173913
binding_ep25_alpha0p50,chck82,eval,rel_eq0_irrelevant_ops_8,63,28.571428571428573,17.46031746031746,-11.111111111111114,46.666666666666664,40.0,-6.666666666666664,46.666666666666664,40.0,-6.666666666666664
binding_ep25_alpha0p50,chck82,eval,rel_eq0_irrelevant_ops_9,46,41.30434782608695,19.565217391304348,-21.739130434782606,20.0,46.666666666666664,26.666666666666664,20.0,46.666666666666664,26.666666666666664
binding_ep25_alpha0p50,chck82,eval,rel_eq0_irrelevant_ops_ge7,273,29.67032967032967,15.384615384615385,-14.285714285714286,32.91139240506329,48.10126582278481,15.189873417721522,32.91139240506329,48.10126582278481,15.189873417721522
binding_ep25_alpha0p50,chck82,eval,rel_eq0_irrelevant_ops_gt0,1237,37.99514955537591,29.264349232012936,-8.730800323362974,23.052959501557634,28.97196261682243,5.919003115264797,23.052959501557634,28.97196261682243,5.919003115264797
binding_ep25_alpha0p50,chck82,eval,rel_eq0_total_ops0,304,35.19736842105263,34.86842105263158,-0.32894736842104777,nan,nan,nan,nan,nan,nan
binding_ep25_alpha0p50,chck82,eval,rel_ge1,5239,25.081122351593816,25.653750715785456,0.5726283641916403,33.72739916550765,36.543810848400554,2.8164116828929053,33.80281690140845,37.36536868268434,3.562551781275893
binding_ep25_alpha0p50,chck82,eval,rel_ge1_postrel_ops0,1850,30.37837837837838,32.432432432432435,2.054054054054056,32.5945945945946,34.972972972972975,2.378378378378379,22.65193370165746,25.96685082872928,3.3149171270718227
binding_ep25_alpha0p50,chck82,eval,rel_ge1_postrel_ops_0,1850,30.37837837837838,32.432432432432435,2.054054054054056,32.5945945945946,34.972972972972975,2.378378378378379,22.65193370165746,25.96685082872928,3.3149171270718227
binding_ep25_alpha0p50,chck82,eval,rel_ge1_postrel_ops_1,1200,27.166666666666668,29.083333333333332,1.9166666666666643,30.89430894308943,32.79132791327913,1.897018970189702,30.89430894308943,32.79132791327913,1.897018970189702
binding_ep25_alpha0p50,chck82,eval,rel_ge1_postrel_ops_10,15,6.666666666666667,20.0,13.333333333333332,20.0,40.0,20.0,20.0,40.0,20.0
binding_ep25_alpha0p50,chck82,eval,rel_ge1_postrel_ops_11,6,0.0,0.0,0.0,75.0,100.0,25.0,75.0,100.0,25.0
binding_ep25_alpha0p50,chck82,eval,rel_ge1_postrel_ops_2,817,24.23500611995104,23.500611995104038,-0.7343941248470038,38.8235294117647,39.6078431372549,0.7843137254902004,38.8235294117647,39.6078431372549,0.7843137254902004
binding_ep25_alpha0p50,chck82,eval,rel_ge1_postrel_ops_3,513,23.391812865497077,20.077972709551656,-3.313840155945421,39.49044585987261,45.859872611464965,6.369426751592357,39.49044585987261,45.859872611464965,6.369426751592357
binding_ep25_alpha0p50,chck82,eval,rel_ge1_postrel_ops_4,343,14.868804664723031,12.536443148688047,-2.332361516034984,43.39622641509434,48.113207547169814,4.716981132075475,43.39622641509434,48.113207547169814,4.716981132075475
binding_ep25_alpha0p50,chck82,eval,rel_ge1_postrel_ops_5,214,11.214953271028037,12.616822429906541,1.4018691588785046,28.571428571428573,35.714285714285715,7.142857142857142,28.571428571428573,35.714285714285715,7.142857142857142
binding_ep25_alpha0p50,chck82,eval,rel_ge1_postrel_ops_6,143,12.587412587412587,13.286713286713287,0.6993006993007,37.5,50.0,12.5,37.5,50.0,12.5
binding_ep25_alpha0p50,chck82,eval,rel_ge1_postrel_ops_7,75,8.0,6.666666666666667,-1.333333333333333,21.73913043478261,21.73913043478261,0.0,21.73913043478261,21.73913043478261,0.0
binding_ep25_alpha0p50,chck82,eval,rel_ge1_postrel_ops_8,40,17.5,5.0,-12.5,38.46153846153846,53.84615384615385,15.384615384615387,38.46153846153846,53.84615384615385,15.384615384615387
binding_ep25_alpha0p50,chck82,eval,rel_ge1_postrel_ops_9,23,4.3478260869565215,4.3478260869565215,0.0,66.66666666666667,83.33333333333333,16.666666666666657,66.66666666666667,83.33333333333333,16.666666666666657
binding_ep25_alpha0p50,chck82,eval,rel_ge1_postrel_ops_gt0,3389,22.18943641192092,21.95337857775155,-0.23605783416936887,35.76998050682261,39.37621832358674,3.6062378167641285,35.76998050682261,39.37621832358674,3.6062378167641285
binding_ep25_alpha0p50,chck82,eval,rel_ge3,2650,30.150943396226417,30.67924528301887,0.5283018867924518,36.83193818415969,39.66516419832582,2.8332260141661294,33.75451263537906,37.36462093862816,3.610108303249099
binding_ep25_alpha0p50,chck82,eval,rel_ge3_postrel_ops0,1114,34.56014362657091,36.71454219030521,2.154398563734297,37.432675044883304,39.587073608617594,2.15439856373429,27.82608695652174,27.82608695652174,0.0
binding_ep25_alpha0p50,chck82,eval,rel_ge3_postrel_ops_gt0,1536,26.953125,26.302083333333332,-0.6510416666666679,35.30751708428246,39.863325740318906,4.555808656036447,35.30751708428246,39.863325740318906,4.555808656036447
binding_ep25_alpha0p50,chck82,eval,rel_updates_0,1541,37.44321868916288,30.36988968202466,-7.0733290071382235,23.052959501557634,28.97196261682243,5.919003115264797,23.052959501557634,28.97196261682243,5.919003115264797
binding_ep25_alpha0p50,chck82,eval,rel_updates_1,1323,16.780045351473923,16.628873771730916,-0.1511715797430071,26.447574334898277,28.012519561815335,1.5649452269170574,31.861198738170348,35.646687697160885,3.7854889589905376
binding_ep25_alpha0p50,chck82,eval,rel_updates_2,1266,23.143759873617693,24.565560821484993,1.4218009478673004,33.47953216374269,37.42690058479532,3.94736842105263,35.714285714285715,38.98809523809524,3.2738095238095255
binding_ep25_alpha0p50,chck82,eval,rel_updates_3,1230,27.804878048780488,27.235772357723576,-0.5691056910569117,36.70886075949367,39.09985935302391,2.3909985935302416,34.95145631067961,39.48220064724919,4.530744336569583
binding_ep25_alpha0p50,chck82,eval,rel_updates_4,1112,32.014388489208635,33.5431654676259,1.5287769784172625,36.60030627871363,39.356814701378255,2.7565084226646235,34.895833333333336,34.375,-0.5208333333333357
binding_ep25_alpha0p50,chck82,eval,rel_updates_5,308,32.79220779220779,34.09090909090909,1.2987012987013031,38.095238095238095,42.857142857142854,4.761904761904759,22.641509433962263,35.84905660377358,13.20754716981132
binding_ep25_alpha0p50,chck82,eval,reported_numops_0,1541,37.44321868916288,30.36988968202466,-7.0733290071382235,23.052959501557634,28.97196261682243,5.919003115264797,23.052959501557634,28.97196261682243,5.919003115264797
binding_ep25_alpha0p50,chck82,eval,reported_numops_1,1274,15.85557299843014,15.620094191522764,-0.235478806907377,25.570032573289904,27.19869706840391,1.6286644951140055,32.22591362126246,36.54485049833887,4.3189368770764105
binding_ep25_alpha0p50,chck82,eval,reported_numops_2,1217,22.67871815940838,23.99342645850452,1.3147082990961394,33.48623853211009,37.308868501529055,3.822629969418962,35.54216867469879,38.855421686746986,3.313253012048193
binding_ep25_alpha0p50,chck82,eval,reported_numops_3,1240,28.548387096774192,28.06451612903226,-0.4838709677419324,36.69467787114846,39.075630252100844,2.3809523809523867,34.82428115015974,38.977635782747605,4.153354632587863
binding_ep25_alpha0p50,chck82,eval,reported_numops_4,1175,31.148936170212767,33.1063829787234,1.9574468085106353,36.627906976744185,39.68023255813954,3.052325581395351,34.95145631067961,33.980582524271846,-0.9708737864077648
binding_ep25_alpha0p50,chck82,eval,reported_numops_5,333,34.83483483483484,34.83483483483484,0.0,38.83495145631068,42.71844660194175,3.8834951456310733,21.818181818181817,36.36363636363637,14.54545454545455
binding_ep25_alpha0p50,chck82,eval,stale_available_not_gold,1221,27.436527436527438,29.565929565929565,2.129402129402127,34.948604992657856,37.73861967694567,2.7900146842878115,32.0,31.636363636363637,-0.3636363636363633
binding_ep25_alpha0p50,chck82,eval,total_ops_0,304,35.19736842105263,34.86842105263158,-0.32894736842104777,nan,nan,nan,nan,nan,nan
binding_ep25_alpha0p50,chck82,eval,total_ops_1,331,33.53474320241692,29.003021148036254,-4.5317220543806656,13.66906474820144,14.388489208633093,0.7194244604316538,11.764705882352942,14.705882352941176,2.9411764705882337
binding_ep25_alpha0p50,chck82,eval,total_ops_10,733,26.330150068212824,25.920873124147338,-0.40927694406548554,38.17204301075269,42.204301075268816,4.032258064516128,39.39393939393939,43.63636363636363,4.242424242424242
binding_ep25_alpha0p50,chck82,eval,total_ops_11,828,26.207729468599034,26.207729468599034,0.0,35.294117647058826,39.81900452488688,4.524886877828052,35.84905660377358,37.735849056603776,1.8867924528301927
binding_ep25_alpha0p50,chck82,eval,total_ops_12,919,27.20348204570185,26.550598476605007,-0.6528835690968435,38.513513513513516,41.21621621621622,2.7027027027027017,35.294117647058826,41.666666666666664,6.372549019607838
binding_ep25_alpha0p50,chck82,eval,total_ops_2,339,30.088495575221238,29.793510324483776,-0.2949852507374615,19.84732824427481,19.083969465648856,-0.7633587786259532,19.696969696969695,19.696969696969695,0.0
binding_ep25_alpha0p50,chck82,eval,total_ops_3,358,28.491620111731844,29.608938547486034,1.1173184357541892,20.0,24.444444444444443,4.444444444444443,15.463917525773196,20.61855670103093,5.154639175257733
binding_ep25_alpha0p50,chck82,eval,total_ops_4,369,28.726287262872628,27.642276422764226,-1.0840108401084017,24.56140350877193,27.485380116959064,2.9239766081871323,26.436781609195403,27.586206896551722,1.149425287356319
binding_ep25_alpha0p50,chck82,eval,total_ops_5,393,27.480916030534353,24.681933842239186,-2.7989821882951667,32.402234636871505,34.63687150837989,2.2346368715083855,31.3953488372093,33.72093023255814,2.325581395348838
binding_ep25_alpha0p50,chck82,eval,total_ops_6,446,28.026905829596412,26.00896860986547,-2.0179372197309426,28.88888888888889,36.44444444444444,7.555555555555554,28.0,36.0,8.0
binding_ep25_alpha0p50,chck82,eval,total_ops_7,508,25.984251968503937,26.771653543307085,0.7874015748031482,31.417624521072796,35.24904214559387,3.831417624521073,27.19298245614035,36.8421052631579,9.649122807017548
binding_ep25_alpha0p50,chck82,eval,total_ops_8,592,27.7027027027027,23.14189189189189,-4.5608108108108105,37.62057877813505,35.369774919614144,-2.2508038585209036,37.5,36.25,-1.25
binding_ep25_alpha0p50,chck82,eval,total_ops_9,660,26.363636363636363,24.848484848484848,-1.5151515151515156,38.01169590643275,42.69005847953216,4.678362573099413,37.8698224852071,44.37869822485207,6.508875739644971
binding_ep25_alpha0p50,chck82,eval,type_ambiref,2315,25.91792656587473,25.010799136069114,-0.907127429805616,34.790528233151186,37.15846994535519,2.367941712204008,34.81624758220503,38.297872340425535,3.481624758220505
binding_ep25_alpha0p50,chck82,eval,type_move_contents,2227,29.636281993713517,27.391109115401886,-2.2451728783116316,29.81783317353787,33.077660594439116,3.259827420901246,26.789366053169733,31.083844580777097,4.294478527607364
binding_ep25_alpha0p50,chck82,eval,type_regular,2238,28.194816800714925,27.83735478105451,-0.3574620196604137,33.23863636363637,37.02651515151515,3.787878787878782,32.758620689655174,37.16475095785441,4.4061302681992345
binding_ep25_alpha0p75,chck82,eval,ALL,6780,27.89085545722714,25.545722713864308,-2.345132743362832,32.655614638723804,34.970284641851734,2.3146700031279295,31.544502617801047,33.90052356020942,2.3560209424083745
binding_ep25_alpha0p75,chck82,eval,lastop_affects_query,1850,30.37837837837838,32.432432432432435,2.054054054054056,32.5945945945946,35.2972972972973,2.7027027027027017,22.65193370165746,29.281767955801104,6.6298342541436455
binding_ep25_alpha0p75,chck82,eval,lastop_not_query,4930,26.95740365111562,22.961460446247465,-3.995943204868155,32.73942093541203,34.521158129175944,1.7817371937639166,32.73942093541203,34.521158129175944,1.7817371937639166
binding_ep25_alpha0p75,chck82,eval,lastop_recency_gold,1850,30.37837837837838,32.432432432432435,2.054054054054056,32.5945945945946,35.2972972972973,2.7027027027027017,22.65193370165746,29.281767955801104,6.6298342541436455
binding_ep25_alpha0p75,chck82,eval,lastop_recency_not_gold,1347,24.72160356347439,19.673348181143282,-5.0482553823311065,32.73942093541203,34.521158129175944,1.7817371937639166,32.73942093541203,34.521158129175944,1.7817371937639166
binding_ep25_alpha0p75,chck82,eval,lastop_recency_not_gold_available,1528,24.541884816753928,21.00785340314136,-3.534031413612567,34.29319371727749,37.56544502617801,3.272251308900522,31.544502617801047,33.90052356020942,2.3560209424083745
