frame_id,base_id,condition,family,object,alt_a,alt_b,delta1,delta2,signed_c1,signed_c2,interaction,min_signed_margin,crossed_success,same_a_bias,same_b_bias,target_word_free_context
OD_00001,BASE_0001,none,empty_full,glass,empty,full,-0.4511127471923828,-0.4511127471923828,-0.4511127471923828,0.4511127471923828,0.0,-0.4511127471923828,False,False,True,False
OD_00002,BASE_0001,prior_only_contradict,empty_full,glass,empty,full,-8.23695021867752,5.593918740749359,-8.23695021867752,-5.593918740749359,-13.83086895942688,-8.23695021867752,False,False,False,False
OD_00003,BASE_0001,action_only,empty_full,glass,empty,full,1.6105127334594727,0.5379066467285156,1.6105127334594727,-0.5379066467285156,1.072606086730957,-0.5379066467285156,False,True,False,False
OD_00004,BASE_0001,action_distance,empty_full,glass,empty,full,1.2283883094787598,0.7745733261108398,1.2283883094787598,-0.7745733261108398,0.4538149833679199,-0.7745733261108398,False,True,False,False
OD_00005,BASE_0001,contradict_adjacent,empty_full,glass,empty,full,-7.618849791586399,5.509199887514114,-7.618849791586399,-5.509199887514114,-13.128049679100513,-7.618849791586399,False,False,False,False
OD_00006,BASE_0001,contradict_then,empty_full,glass,empty,full,-7.410346269607544,5.423157870769501,-7.410346269607544,-5.423157870769501,-12.833504140377045,-7.410346269607544,False,False,False,False
OD_00007,BASE_0001,contradict_distance,empty_full,glass,empty,full,-6.0424540638923645,3.7890796065330505,-6.0424540638923645,-3.7890796065330505,-9.831533670425415,-6.0424540638923645,False,False,False,False
OD_00008,BASE_0001,consistent_adjacent,empty_full,glass,empty,full,6.032489940524101,-7.546493753790855,6.032489940524101,7.546493753790855,13.578983694314957,6.032489940524101,True,False,False,False
OD_00009,BASE_0001,explicit_override_direct,empty_full,glass,empty,full,3.654126137495041,-6.070191275328398,3.654126137495041,6.070191275328398,9.724317412823439,3.654126137495041,True,False,False,False
OD_00010,BASE_0001,tf_prior_only_contradict,empty_full,glass,empty,full,1.3463044166564941,-0.5464181900024414,1.3463044166564941,0.5464181900024414,1.8927226066589355,0.5464181900024414,True,False,False,True
OD_00011,BASE_0001,tf_action_only,empty_full,glass,empty,full,1.5970025062561035,0.6295461654663086,1.5970025062561035,-0.6295461654663086,0.9674563407897949,-0.6295461654663086,False,True,False,True
OD_00012,BASE_0001,tf_contradict_adjacent,empty_full,glass,empty,full,1.2002835273742676,-0.08680915832519531,1.2002835273742676,0.08680915832519531,1.287092685699463,0.08680915832519531,True,False,False,True
OD_00013,BASE_0001,tf_contradict_distance,empty_full,glass,empty,full,1.1073403358459473,1.1827187538146973,1.1073403358459473,-1.1827187538146973,-0.07537841796875,-1.1827187538146973,False,True,False,True
OD_00014,BASE_0002,none,empty_full,glass,empty,full,-0.4511127471923828,-0.4511127471923828,-0.4511127471923828,0.4511127471923828,0.0,-0.4511127471923828,False,False,True,False
OD_00015,BASE_0002,prior_only_contradict,empty_full,glass,empty,full,-8.23695021867752,5.593918740749359,-8.23695021867752,-5.593918740749359,-13.83086895942688,-8.23695021867752,False,False,False,False
OD_00016,BASE_0002,action_only,empty_full,glass,empty,full,1.1444692611694336,0.2585268020629883,1.1444692611694336,-0.2585268020629883,0.8859424591064453,-0.2585268020629883,False,True,False,False
OD_00017,BASE_0002,action_distance,empty_full,glass,empty,full,1.1157522201538086,0.5450563430786133,1.1157522201538086,-0.5450563430786133,0.5706958770751953,-0.5450563430786133,False,True,False,False
OD_00018,BASE_0002,contradict_adjacent,empty_full,glass,empty,full,-7.534413807094097,5.516174226999283,-7.534413807094097,-5.516174226999283,-13.05058803409338,-7.534413807094097,False,False,False,False
OD_00019,BASE_0002,contradict_then,empty_full,glass,empty,full,-7.398775868117809,5.529799431562424,-7.398775868117809,-5.529799431562424,-12.928575299680233,-7.398775868117809,False,False,False,False
OD_00020,BASE_0002,contradict_distance,empty_full,glass,empty,full,-5.988086372613907,3.7144185304641724,-5.988086372613907,-3.7144185304641724,-9.70250490307808,-5.988086372613907,False,False,False,False
OD_00021,BASE_0002,consistent_adjacent,empty_full,glass,empty,full,6.053194895386696,-7.673037864267826,6.053194895386696,7.673037864267826,13.726232759654522,6.053194895386696,True,False,False,False
OD_00022,BASE_0002,explicit_override_direct,empty_full,glass,empty,full,3.654126137495041,-6.070191275328398,3.654126137495041,6.070191275328398,9.724317412823439,3.654126137495041,True,False,False,False
OD_00023,BASE_0002,tf_prior_only_contradict,empty_full,glass,empty,full,1.3463044166564941,-0.5464181900024414,1.3463044166564941,0.5464181900024414,1.8927226066589355,0.5464181900024414,True,False,False,True
OD_00024,BASE_0002,tf_action_only,empty_full,glass,empty,full,1.140326976776123,0.4721665382385254,1.140326976776123,-0.4721665382385254,0.6681604385375977,-0.4721665382385254,False,True,False,True
OD_00025,BASE_0002,tf_contradict_adjacent,empty_full,glass,empty,full,1.013702392578125,-0.12421131134033203,1.013702392578125,0.12421131134033203,1.137913703918457,0.12421131134033203,True,False,False,True
OD_00026,BASE_0002,tf_contradict_distance,empty_full,glass,empty,full,1.0111632347106934,1.1304926872253418,1.0111632347106934,-1.1304926872253418,-0.11932945251464844,-1.1304926872253418,False,True,False,True
OD_00027,BASE_0003,none,empty_full,glass,empty,full,-0.4511127471923828,-0.4511127471923828,-0.4511127471923828,0.4511127471923828,0.0,-0.4511127471923828,False,False,True,False
OD_00028,BASE_0003,prior_only_contradict,empty_full,glass,empty,full,-8.23695021867752,5.593918740749359,-8.23695021867752,-5.593918740749359,-13.83086895942688,-8.23695021867752,False,False,False,False
OD_00029,BASE_0003,action_only,empty_full,glass,empty,full,1.038228988647461,-0.5070047378540039,1.038228988647461,0.5070047378540039,1.5452337265014648,0.5070047378540039,True,False,False,False
OD_00030,BASE_0003,action_distance,empty_full,glass,empty,full,0.8752532005310059,0.261568546295166,0.8752532005310059,-0.261568546295166,0.6136846542358398,-0.261568546295166,False,True,False,False
OD_00031,BASE_0003,contradict_adjacent,empty_full,glass,empty,full,-7.914394862949848,5.125091522932053,-7.914394862949848,-5.125091522932053,-13.0394863858819,-7.914394862949848,False,False,False,False
OD_00032,BASE_0003,contradict_then,empty_full,glass,empty,full,-7.715335510671139,5.242989420890808,-7.715335510671139,-5.242989420890808,-12.958324931561947,-7.715335510671139,False,False,False,False
OD_00033,BASE_0003,contradict_distance,empty_full,glass,empty,full,-6.232446804642677,3.4914809465408325,-6.232446804642677,-3.4914809465408325,-9.72392775118351,-6.232446804642677,False,False,False,False
OD_00034,BASE_0003,consistent_adjacent,empty_full,glass,empty,full,5.8864870220422745,-7.864828921854496,5.8864870220422745,7.864828921854496,13.75131594389677,5.8864870220422745,True,False,False,False
OD_00035,BASE_0003,explicit_override_direct,empty_full,glass,empty,full,3.654126137495041,-6.070191275328398,3.654126137495041,6.070191275328398,9.724317412823439,3.654126137495041,True,False,False,False
OD_00036,BASE_0003,tf_prior_only_contradict,empty_full,glass,empty,full,1.3463044166564941,-0.5464181900024414,1.3463044166564941,0.5464181900024414,1.8927226066589355,0.5464181900024414,True,False,False,True
OD_00037,BASE_0003,tf_action_only,empty_full,glass,empty,full,0.8238925933837891,0.1132659912109375,0.8238925933837891,-0.1132659912109375,0.7106266021728516,-0.1132659912109375,False,True,False,True
OD_00038,BASE_0003,tf_contradict_adjacent,empty_full,glass,empty,full,0.747736930847168,-0.479339599609375,0.747736930847168,0.479339599609375,1.227076530456543,0.479339599609375,True,False,False,True
