arm_key,basin,data_arm,seed,checkpoint,words,predictions,group,numops_group,split_group,official_style_entity_score,micro_accuracy,micro_n,subtask_count,n_rows,macro_score_pp,n_scored,pred_option0_frac_micro,pred_not_in_options_frac_micro
basin1_max_view,seed43022_first_basin,view,43022,chck_10M,10000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_10M/Entity/chck_10M/full_dose_max_view_chck_10M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_move_contents,all,move_contents,,0.15312079030085315,,,6,15.82131179557149,2227,0.15312079030085315,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_10M,10000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_10M/Entity/chck_10M/full_dose_max_view_chck_10M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents_zero_ops,zero,move_contents,,0.13953488372093023,,,1,13.953488372093023,516,0.13953488372093023,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_10M,10000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_10M/Entity/chck_10M/full_dose_max_view_chck_10M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents_nonzero_ops,nonzero,move_contents,,0.15721800116890708,,,5,16.194876480267183,1711,0.15721800116890708,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_20M,20000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_20M/Entity/chck_20M/full_dose_max_view_chck_20M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,all_18_subtasks,all,all,17.98795017827176,0.17772861356932154,6780,18,,,,,
basin1_max_view,seed43022_first_basin,view,43022,chck_20M,20000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_20M/Entity/chck_20M/full_dose_max_view_chck_20M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_0,0,all,,0.17261518494484102,,,3,17.266559630205908,1541,0.17261518494484102,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_20M,20000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_20M/Entity/chck_20M/full_dose_max_view_chck_20M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_1,1,all,,0.1640502354788069,,,3,16.42666867666111,1274,0.1640502354788069,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_20M,20000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_20M/Entity/chck_20M/full_dose_max_view_chck_20M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_2,2,all,,0.1725554642563681,,,3,17.22588538724925,1217,0.1725554642563681,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_20M,20000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_20M/Entity/chck_20M/full_dose_max_view_chck_20M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_3,3,all,,0.18870967741935485,,,3,18.86092050849511,1240,0.18870967741935485,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_20M,20000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_20M/Entity/chck_20M/full_dose_max_view_chck_20M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_4,4,all,,0.18723404255319148,,,3,18.380424990638556,1175,0.18723404255319148,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_20M,20000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_20M/Entity/chck_20M/full_dose_max_view_chck_20M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_5,5,all,,0.1981981981981982,,,3,19.767241876380613,333,0.1981981981981982,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_20M,20000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_20M/Entity/chck_20M/full_dose_max_view_chck_20M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,zero_ops,zero,all,,0.17261518494484102,,,3,17.266559630205908,1541,0.17261518494484102,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_20M,20000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_20M/Entity/chck_20M/full_dose_max_view_chck_20M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,nonzero_ops,nonzero,all,,0.1792326779919832,,,15,18.132228287884928,5239,0.1792326779919832,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_20M,20000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_20M/Entity/chck_20M/full_dose_max_view_chck_20M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_ambiref,all,ambiref,,0.19956803455723543,,,6,20.063962027497585,2315,0.19956803455723543,0.0
