window,checkpoint,words,dose_name,dose,rho,metric,clean,view,repeat,V_minus_C,R_minus_C,V_minus_R,identity_residual,view_growth_vs_1x,repeat_growth_vs_1x,VR_growth_vs_1x,repeat_deterioration_component,view_growth_component,view_share_of_VR_growth,repeat_deterioration_share_of_VR_growth,family,mean,median,min,max,stdev,n,positive,negative
common_10M_80M,chck_40M,40000000,dose1p82,1.8209293539856442,0.07712,Entity,24.81,26.22,23.27,1.4100000000000001,-1.5399999999999991,2.9499999999999993,0.0,-0.5899999999999999,0.21000000000000085,-0.8000000000000007,-0.21000000000000085,-0.5899999999999999,0.7374999999999992,0.26250000000000084,,,,,,,,,
common_10M_80M,chck_40M,40000000,dose1p82,1.8209293539856442,0.07712,COMPS,51.15,51.45,50.95,0.30000000000000426,-0.19999999999999574,0.5,0.0,-0.9899999999999949,-0.23999999999999488,-0.75,0.23999999999999488,-0.9899999999999949,1.3199999999999932,-0.3199999999999932,,,,,,,,,
common_10M_80M,chck_40M,40000000,dose1p82,1.8209293539856442,0.07712,Reading,7.175000000000001,7.8149999999999995,7.395,0.6399999999999988,0.21999999999999886,0.41999999999999993,0.0,-0.8600000000000012,0.019999999999999574,-0.8800000000000008,-0.019999999999999574,-0.8600000000000012,0.9772727272727277,0.02272727272727222,,,,,,,,,
common_10M_80M,chck_40M,40000000,dose1p82,1.8209293539856442,0.07712,cheap6_no_GlobalPIQA,41.70583333333334,42.70416666666667,42.035833333333336,0.9983333333333348,0.3299999999999983,0.6683333333333366,0.0,-0.11999999999999034,-0.55833333333333,0.4383333333333397,0.55833333333333,-0.11999999999999034,-0.27376425855510705,1.273764258555107,,,,,,,,,
common_10M_80M,chck_40M,40000000,dose1p82,1.8209293539856442,0.07712,cheap5_no_GlobalPIQA_Reading,48.612,49.682,48.964,1.0700000000000003,0.35199999999999676,0.7180000000000035,0.0,0.028000000000005798,-0.6739999999999995,0.7020000000000053,0.6739999999999995,0.028000000000005798,0.039886039886047844,0.9601139601139521,,,,,,,,,
common_10M_80M,chck_40M,40000000,dose1p82,1.8209293539856442,0.07712,EWoK_plus_Entity_sum,72.86,74.22999999999999,72.62,1.3699999999999903,-0.23999999999999488,1.6099999999999852,0.0,-0.8100000000000023,-2.3599999999999994,1.5499999999999972,2.3599999999999994,-0.8100000000000023,-0.5225806451612928,1.5225806451612927,,,,,,,,,
common_10M_80M,chck_40M,40000000,dose2p64,2.641480921798262,0.111872,BLiMP,62.84,63.29,62.5,0.44999999999999574,-0.3400000000000034,0.7899999999999991,0.0,0.10000000000000142,-1.3200000000000003,1.4200000000000017,1.3200000000000003,0.10000000000000142,0.07042253521126852,0.9295774647887315,,,,,,,,,
common_10M_80M,chck_40M,40000000,dose2p64,2.641480921798262,0.111872,Supplement,56.21,59.64,56.78,3.4299999999999997,0.5700000000000003,2.8599999999999994,0.0,2.039999999999999,-1.4200000000000017,3.460000000000001,1.4200000000000017,2.039999999999999,0.589595375722543,0.41040462427745705,,,,,,,,,
common_10M_80M,chck_40M,40000000,dose2p64,2.641480921798262,0.111872,EWoK,48.05,49.21,49.47,1.1600000000000037,1.4200000000000017,-0.259999999999998,0.0,0.980000000000004,-2.450000000000003,3.430000000000007,2.450000000000003,0.980000000000004,0.2857142857142863,0.7142857142857137,,,,,,,,,
common_10M_80M,chck_40M,40000000,dose2p64,2.641480921798262,0.111872,Entity,24.81,27.58,25.64,2.7699999999999996,0.8300000000000018,1.9399999999999977,0.0,0.7699999999999996,2.580000000000002,-1.8100000000000023,-2.580000000000002,0.7699999999999996,-0.4254143646408832,1.4254143646408832,,,,,,,,,
common_10M_80M,chck_40M,40000000,dose2p64,2.641480921798262,0.111872,COMPS,51.15,51.11,50.12,-0.03999999999999915,-1.0300000000000011,0.990000000000002,0.0,-1.3299999999999983,-1.0700000000000003,-0.259999999999998,1.0700000000000003,-1.3299999999999983,5.115384615384648,-4.115384615384648,,,,,,,,,
common_10M_80M,chck_40M,40000000,dose2p64,2.641480921798262,0.111872,Reading,7.175000000000001,7.795,7.734999999999999,0.6199999999999992,0.5599999999999987,0.0600000000000005,0.0,-0.8800000000000008,0.35999999999999943,-1.2400000000000002,-0.35999999999999943,-0.8800000000000008,0.7096774193548392,0.29032258064516075,,,,,,,,,
common_10M_80M,chck_40M,40000000,dose2p64,2.641480921798262,0.111872,cheap6_no_GlobalPIQA,41.70583333333334,43.104166666666664,42.04083333333333,1.3983333333333263,0.33499999999999375,1.0633333333333326,0.0,0.28000000000000114,-0.5533333333333346,0.8333333333333357,0.5533333333333346,0.28000000000000114,0.3360000000000004,0.6639999999999996,,,,,,,,,
common_10M_80M,chck_40M,40000000,dose2p64,2.641480921798262,0.111872,cheap5_no_GlobalPIQA_Reading,48.612,50.166,48.902,1.553999999999995,0.28999999999999915,1.2639999999999958,0.0,0.5120000000000005,-0.7359999999999971,1.2479999999999976,0.7359999999999971,0.5120000000000005,0.4102564102564114,0.5897435897435885,,,,,,,,,
common_10M_80M,chck_40M,40000000,dose2p64,2.641480921798262,0.111872,EWoK_plus_Entity_sum,72.86,76.78999999999999,75.11,3.9299999999999926,2.25,1.6799999999999926,0.0,1.75,0.12999999999999545,1.6200000000000045,-0.12999999999999545,1.75,1.080246913580244,-0.08024691358024388,,,,,,,,,
common_10M_80M,chck_50M,50000000,dose1,1.0,0.042352,BLiMP,63.37,63.8,64.27,0.4299999999999997,0.8999999999999986,-0.46999999999999886,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,
common_10M_80M,chck_50M,50000000,dose1,1.0,0.042352,Supplement,57.14,59.11,59.62,1.9699999999999989,2.479999999999997,-0.509999999999998,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,
common_10M_80M,chck_50M,50000000,dose1,1.0,0.042352,EWoK,50.44,48.46,50.09,-1.9799999999999969,-0.3499999999999943,-1.6300000000000026,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,
common_10M_80M,chck_50M,50000000,dose1,1.0,0.042352,Entity,23.3,26.26,24.54,2.960000000000001,1.2399999999999984,1.7200000000000024,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,
common_10M_80M,chck_50M,50000000,dose1,1.0,0.042352,COMPS,50.95,51.61,51.18,0.6599999999999966,0.22999999999999687,0.4299999999999997,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,
common_10M_80M,chck_50M,50000000,dose1,1.0,0.042352,Reading,7.470000000000001,7.99,7.585,0.5199999999999996,0.11499999999999932,0.40500000000000025,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,
common_10M_80M,chck_50M,50000000,dose1,1.0,0.042352,cheap6_no_GlobalPIQA,42.111666666666665,42.87166666666667,42.880833333333335,0.7600000000000051,0.7691666666666706,-0.009166666666665435,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,
common_10M_80M,chck_50M,50000000,dose1,1.0,0.042352,cheap5_no_GlobalPIQA_Reading,49.04,49.848,49.94,0.8079999999999998,0.8999999999999986,-0.09199999999999875,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,
common_10M_80M,chck_50M,50000000,dose1,1.0,0.042352,EWoK_plus_Entity_sum,73.74,74.72,74.63,0.980000000000004,0.8900000000000006,0.09000000000000341,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,
common_10M_80M,chck_50M,50000000,dose1p82,1.8209293539856442,0.07712,BLiMP,63.37,64.07,63.8,0.6999999999999957,0.4299999999999997,0.269999999999996,0.0,0.269999999999996,-0.46999999999999886,0.7399999999999949,0.46999999999999886,0.269999999999996,0.364864864864862,0.635135135135138,,,,,,,,,
common_10M_80M,chck_50M,50000000,dose1p82,1.8209293539856442,0.07712,Supplement,57.14,58.29,59.54,1.1499999999999986,2.3999999999999986,-1.25,0.0,-0.8200000000000003,-0.0799999999999983,-0.740000000000002,0.0799999999999983,-0.8200000000000003,1.1081081081081054,-0.10810810810810552,,,,,,,,,
common_10M_80M,chck_50M,50000000,dose1p82,1.8209293539856442,0.07712,EWoK,50.44,48.43,50.86,-2.009999999999998,0.4200000000000017,-2.4299999999999997,0.0,-0.030000000000001137,0.769999999999996,-0.7999999999999972,-0.769999999999996,-0.030000000000001137,0.03750000000000155,0.9624999999999985,,,,,,,,,
common_10M_80M,chck_50M,50000000,dose1p82,1.8209293539856442,0.07712,Entity,23.3,26.18,25.3,2.879999999999999,2.0,0.879999999999999,0.0,-0.08000000000000185,0.7600000000000016,-0.8400000000000034,-0.7600000000000016,-0.08000000000000185,0.09523809523809705,0.904761904761903,,,,,,,,,
common_10M_80M,chck_50M,50000000,dose1p82,1.8209293539856442,0.07712,COMPS,50.95,51.12,50.68,0.1699999999999946,-0.2700000000000031,0.4399999999999977,0.0,-0.490000000000002,-0.5,0.00999999999999801,0.5,-0.490000000000002,-49.00000000000995,50.00000000000995,,,,,,,,,
common_10M_80M,chck_50M,50000000,dose1p82,1.8209293539856442,0.07712,Reading,7.470000000000001,8.135,8.3,0.6649999999999991,0.8300000000000001,-0.16500000000000092,0.0,0.14499999999999957,0.7150000000000007,-0.5700000000000012,-0.7150000000000007,0.14499999999999957,-0.25438596491227944,1.2543859649122795,,,,,,,,,
common_10M_80M,chck_50M,50000000,dose1p82,1.8209293539856442,0.07712,cheap6_no_GlobalPIQA,42.111666666666665,42.70416666666666,43.080000000000005,0.592499999999994,0.9683333333333408,-0.3758333333333468,0.0,-0.16750000000001108,0.19916666666667027,-0.36666666666668135,-0.19916666666667027,-0.16750000000001108,0.4568181818181938,0.5431818181818062,,,,,,,,,
common_10M_80M,chck_50M,50000000,dose1p82,1.8209293539856442,0.07712,cheap5_no_GlobalPIQA_Reading,49.04,49.617999999999995,50.036,0.5779999999999959,0.9960000000000022,-0.41800000000000637,0.0,-0.23000000000000398,0.09600000000000364,-0.3260000000000076,-0.09600000000000364,-0.23000000000000398,0.7055214723926337,0.29447852760736626,,,,,,,,,
common_10M_80M,chck_50M,50000000,dose1p82,1.8209293539856442,0.07712,EWoK_plus_Entity_sum,73.74,74.61,76.16,0.8700000000000045,2.4200000000000017,-1.5499999999999972,0.0,-0.10999999999999943,1.5300000000000011,-1.6400000000000006,-1.5300000000000011,-0.10999999999999943,0.06707317073170695,0.9329268292682931,,,,,,,,,
common_10M_80M,chck_50M,50000000,dose2p64,2.641480921798262,0.111872,BLiMP,63.37,64.99,64.34,1.6199999999999974,0.970000000000006,0.6499999999999915,0.0,1.1899999999999977,0.07000000000000739,1.1199999999999903,-0.07000000000000739,1.1899999999999977,1.062500000000007,-0.06250000000000713,,,,,,,,,
common_10M_80M,chck_50M,50000000,dose2p64,2.641480921798262,0.111872,Supplement,57.14,61.24,57.83,4.100000000000001,0.6899999999999977,3.4100000000000037,0.0,2.1300000000000026,-1.7899999999999991,3.9200000000000017,1.7899999999999991,2.1300000000000026,0.543367346938776,0.4566326530612241,,,,,,,,,
common_10M_80M,chck_50M,50000000,dose2p64,2.641480921798262,0.111872,EWoK,50.44,50.38,50.75,-0.05999999999999517,0.3100000000000023,-0.36999999999999744,0.0,1.9200000000000017,0.6599999999999966,1.2600000000000051,-0.6599999999999966,1.9200000000000017,1.523809523809519,-0.523809523809519,,,,,,,,,
common_10M_80M,chck_50M,50000000,dose2p64,2.641480921798262,0.111872,Entity,23.3,28.04,25.61,4.739999999999998,2.3099999999999987,2.4299999999999997,0.0,1.7799999999999976,1.0700000000000003,0.7099999999999973,-1.0700000000000003,1.7799999999999976,2.5070422535211327,-1.507042253521133,,,,,,,,,
common_10M_80M,chck_50M,50000000,dose2p64,2.641480921798262,0.111872,COMPS,50.95,51.03,50.9,0.0799999999999983,-0.05000000000000426,0.13000000000000256,0.0,-0.5799999999999983,-0.28000000000000114,-0.29999999999999716,0.28000000000000114,-0.5799999999999983,1.933333333333346,-0.933333333333346,,,,,,,,,
common_10M_80M,chck_50M,50000000,dose2p64,2.641480921798262,0.111872,Reading,7.470000000000001,8.309999999999999,7.985,0.8399999999999981,0.5149999999999997,0.3249999999999984,0.0,0.3199999999999985,0.40000000000000036,-0.08000000000000185,-0.40000000000000036,0.3199999999999985,-3.999999999999889,4.999999999999889,,,,,,,,,
common_10M_80M,chck_50M,50000000,dose2p64,2.641480921798262,0.111872,cheap6_no_GlobalPIQA,42.111666666666665,43.998333333333335,42.9025,1.8866666666666703,0.7908333333333388,1.0958333333333314,0.0,1.1266666666666652,0.021666666666668277,1.1049999999999969,-0.021666666666668277,1.1266666666666652,1.0196078431372564,-0.019607843137256414,,,,,,,,,
common_10M_80M,chck_50M,50000000,dose2p64,2.641480921798262,0.111872,cheap5_no_GlobalPIQA_Reading,49.04,51.136,49.886,2.0960000000000036,0.8460000000000036,1.25,0.0,1.2880000000000038,-0.05399999999999494,1.3419999999999987,0.05399999999999494,1.2880000000000038,0.9597615499254881,0.04023845007451191,,,,,,,,,
common_10M_80M,chck_50M,50000000,dose2p64,2.641480921798262,0.111872,EWoK_plus_Entity_sum,73.74,78.42,76.36,4.680000000000007,2.6200000000000045,2.0600000000000023,0.0,3.700000000000003,1.730000000000004,1.9699999999999989,-1.730000000000004,3.700000000000003,1.8781725888324898,-0.8781725888324898,,,,,,,,,
common_10M_80M,chck_60M,60000000,dose1,1.0,0.042352,BLiMP,64.27,64.69,65.33,0.4200000000000017,1.0600000000000023,-0.6400000000000006,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,
common_10M_80M,chck_60M,60000000,dose1,1.0,0.042352,Supplement,56.4,57.87,57.57,1.4699999999999989,1.1700000000000017,0.29999999999999716,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,
common_10M_80M,chck_60M,60000000,dose1,1.0,0.042352,EWoK,50.33,48.85,49.76,-1.4799999999999969,-0.5700000000000003,-0.9099999999999966,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,
common_10M_80M,chck_60M,60000000,dose1,1.0,0.042352,Entity,25.38,27.25,25.54,1.870000000000001,0.16000000000000014,1.7100000000000009,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,
common_10M_80M,chck_60M,60000000,dose1,1.0,0.042352,COMPS,51.07,51.78,51.82,0.7100000000000009,0.75,-0.03999999999999915,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,
common_10M_80M,chck_60M,60000000,dose1,1.0,0.042352,Reading,7.01,8.165000000000001,7.725,1.1550000000000011,0.7149999999999999,0.4400000000000013,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,
common_10M_80M,chck_60M,60000000,dose1,1.0,0.042352,cheap6_no_GlobalPIQA,42.41,43.100833333333334,42.957499999999996,0.6908333333333374,0.5474999999999994,0.14333333333333798,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,
common_10M_80M,chck_60M,60000000,dose1,1.0,0.042352,cheap5_no_GlobalPIQA_Reading,49.489999999999995,50.088,50.004,0.5980000000000061,0.5140000000000029,0.08400000000000318,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,
common_10M_80M,chck_60M,60000000,dose1,1.0,0.042352,EWoK_plus_Entity_sum,75.71,76.1,75.3,0.39000000000000057,-0.4099999999999966,0.7999999999999972,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,
common_10M_80M,chck_60M,60000000,dose1p82,1.8209293539856442,0.07712,BLiMP,64.27,65.1,64.88,0.8299999999999983,0.6099999999999994,0.21999999999999886,0.0,0.4099999999999966,-0.45000000000000284,0.8599999999999994,0.45000000000000284,0.4099999999999966,0.476744186046508,0.5232558139534921,,,,,,,,,
common_10M_80M,chck_60M,60000000,dose1p82,1.8209293539856442,0.07712,Supplement,56.4,57.81,59.2,1.4100000000000037,2.8000000000000043,-1.3900000000000006,0.0,-0.05999999999999517,1.6300000000000026,-1.6899999999999977,-1.6300000000000026,-0.05999999999999517,0.03550295857987885,0.9644970414201212,,,,,,,,,
common_10M_80M,chck_60M,60000000,dose1p82,1.8209293539856442,0.07712,EWoK,50.33,47.89,50.71,-2.4399999999999977,0.38000000000000256,-2.8200000000000003,0.0,-0.9600000000000009,0.9500000000000028,-1.9100000000000037,-0.9500000000000028,-0.9600000000000009,0.5026178010471198,0.4973821989528801,,,,,,,,,
common_10M_80M,chck_60M,60000000,dose1p82,1.8209293539856442,0.07712,Entity,25.38,27.47,27.3,2.09,1.9200000000000017,0.16999999999999815,0.0,0.21999999999999886,1.7600000000000016,-1.5400000000000027,-1.7600000000000016,0.21999999999999886,-0.14285714285714188,1.142857142857142,,,,,,,,,
common_10M_80M,chck_60M,60000000,dose1p82,1.8209293539856442,0.07712,COMPS,51.07,51.37,51.04,0.29999999999999716,-0.030000000000001137,0.3299999999999983,0.0,-0.4100000000000037,-0.7800000000000011,0.36999999999999744,0.7800000000000011,-0.4100000000000037,-1.1081081081081257,2.1081081081081257,,,,,,,,,
common_10M_80M,chck_60M,60000000,dose1p82,1.8209293539856442,0.07712,Reading,7.01,8.185,7.785,1.1750000000000007,0.7750000000000004,0.40000000000000036,0.0,0.019999999999999574,0.0600000000000005,-0.040000000000000924,-0.0600000000000005,0.019999999999999574,-0.4999999999999778,1.4999999999999778,,,,,,,,,
common_10M_80M,chck_60M,60000000,dose1p82,1.8209293539856442,0.07712,cheap6_no_GlobalPIQA,42.41,42.97083333333333,43.48583333333334,0.5608333333333348,1.0758333333333425,-0.5150000000000077,0.0,-0.13000000000000256,0.5283333333333431,-0.6583333333333456,-0.5283333333333431,-0.13000000000000256,0.19746835443037994,0.8025316455696201,,,,,,,,,
common_10M_80M,chck_60M,60000000,dose1p82,1.8209293539856442,0.07712,cheap5_no_GlobalPIQA_Reading,49.489999999999995,49.928,50.626,0.4380000000000024,1.1360000000000028,-0.6980000000000004,0.0,-0.1600000000000037,0.6219999999999999,-0.7820000000000036,-0.6219999999999999,-0.1600000000000037,0.20460358056266365,0.7953964194373364,,,,,,,,,
common_10M_80M,chck_60M,60000000,dose1p82,1.8209293539856442,0.07712,EWoK_plus_Entity_sum,75.71,75.36,78.01,-0.3499999999999943,2.3000000000000114,-2.6500000000000057,0.0,-0.7399999999999949,2.710000000000008,-3.450000000000003,-2.710000000000008,-0.7399999999999949,0.21449275362318673,0.7855072463768132,,,,,,,,,
common_10M_80M,chck_60M,60000000,dose2p64,2.641480921798262,0.111872,BLiMP,64.27,65.65,65.73,1.3800000000000097,1.460000000000008,-0.0799999999999983,0.0,0.960000000000008,0.4000000000000057,0.5600000000000023,-0.4000000000000057,0.960000000000008,1.7142857142857215,-0.7142857142857215,,,,,,,,,
common_10M_80M,chck_60M,60000000,dose2p64,2.641480921798262,0.111872,Supplement,56.4,60.59,59.44,4.190000000000005,3.039999999999999,1.1500000000000057,0.0,2.720000000000006,1.8699999999999974,0.8500000000000085,-1.8699999999999974,2.720000000000006,3.199999999999975,-2.199999999999975,,,,,,,,,
common_10M_80M,chck_60M,60000000,dose2p64,2.641480921798262,0.111872,EWoK,50.33,50.47,49.63,0.14000000000000057,-0.6999999999999957,0.8399999999999963,0.0,1.6199999999999974,-0.12999999999999545,1.749999999999993,0.12999999999999545,1.6199999999999974,0.925714285714288,0.07428571428571198,,,,,,,,,
common_10M_80M,chck_60M,60000000,dose2p64,2.641480921798262,0.111872,Entity,25.38,28.17,21.67,2.7900000000000027,-3.7099999999999973,6.5,0.0,0.9200000000000017,-3.8699999999999974,4.789999999999999,3.8699999999999974,0.9200000000000017,0.19206680584551186,0.8079331941544882,,,,,,,,,
common_10M_80M,chck_60M,60000000,dose2p64,2.641480921798262,0.111872,COMPS,51.07,51.53,51.56,0.46000000000000085,0.490000000000002,-0.030000000000001137,0.0,-0.25,-0.259999999999998,0.00999999999999801,0.259999999999998,-0.25,-25.000000000004974,26.000000000004974,,,,,,,,,
common_10M_80M,chck_60M,60000000,dose2p64,2.641480921798262,0.111872,Reading,7.01,7.635,7.404999999999999,0.625,0.3949999999999996,0.23000000000000043,0.0,-0.5300000000000011,-0.3200000000000003,-0.21000000000000085,0.3200000000000003,-0.5300000000000011,2.523809523809519,-1.523809523809519,,,,,,,,,
common_10M_80M,chck_60M,60000000,dose2p64,2.641480921798262,0.111872,cheap6_no_GlobalPIQA,42.41,44.0075,42.5725,1.5975000000000037,0.16250000000000142,1.4350000000000023,0.0,0.9066666666666663,-0.384999999999998,1.2916666666666643,0.384999999999998,0.9066666666666663,0.7019354838709687,0.2980645161290313,,,,,,,,,
common_10M_80M,chck_60M,60000000,dose2p64,2.641480921798262,0.111872,cheap5_no_GlobalPIQA_Reading,49.489999999999995,51.282000000000004,49.606,1.7920000000000087,0.11600000000000676,1.676000000000002,0.0,1.1940000000000026,-0.39799999999999613,1.5919999999999987,0.39799999999999613,1.1940000000000026,0.7500000000000022,0.24999999999999778,,,,,,,,,
common_10M_80M,chck_60M,60000000,dose2p64,2.641480921798262,0.111872,EWoK_plus_Entity_sum,75.71,78.64,71.30000000000001,2.930000000000007,-4.409999999999982,7.339999999999989,0.0,2.5400000000000063,-3.999999999999986,6.539999999999992,3.999999999999986,2.5400000000000063,0.3883792048929678,0.6116207951070322,,,,,,,,,
common_10M_80M,chck_70M,70000000,dose1,1.0,0.042352,BLiMP,64.41,65.39,65.56,0.980000000000004,1.1500000000000057,-0.1700000000000017,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,
common_10M_80M,chck_70M,70000000,dose1,1.0,0.042352,Supplement,58.22,59.31,58.74,1.0900000000000034,0.5200000000000031,0.5700000000000003,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,
common_10M_80M,chck_70M,70000000,dose1,1.0,0.042352,EWoK,48.94,50.47,50.4,1.5300000000000011,1.4600000000000009,0.07000000000000028,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,
common_10M_80M,chck_70M,70000000,dose1,1.0,0.042352,Entity,24.59,26.98,25.94,2.3900000000000006,1.3500000000000014,1.0399999999999991,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,
common_10M_80M,chck_70M,70000000,dose1,1.0,0.042352,COMPS,51.13,51.82,51.54,0.6899999999999977,0.4099999999999966,0.28000000000000114,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,
common_10M_80M,chck_70M,70000000,dose1,1.0,0.042352,Reading,7.305,8.74,8.11,1.4350000000000005,0.8049999999999997,0.6300000000000008,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,
common_10M_80M,chck_70M,70000000,dose1,1.0,0.042352,cheap6_no_GlobalPIQA,42.4325,43.785000000000004,43.38166666666667,1.3525000000000063,0.9491666666666703,0.403333333333336,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,
common_10M_80M,chck_70M,70000000,dose1,1.0,0.042352,cheap5_no_GlobalPIQA_Reading,49.458,50.794,50.436,1.3359999999999985,0.9780000000000015,0.357999999999997,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,
common_10M_80M,chck_70M,70000000,dose1,1.0,0.042352,EWoK_plus_Entity_sum,73.53,77.45,76.34,3.9200000000000017,2.8100000000000023,1.1099999999999994,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,
common_10M_80M,chck_70M,70000000,dose1p82,1.8209293539856442,0.07712,BLiMP,64.41,67.15,65.38,2.740000000000009,0.9699999999999989,1.7700000000000102,0.0,1.7600000000000051,-0.18000000000000682,1.940000000000012,0.18000000000000682,1.7600000000000051,0.9072164948453579,0.09278350515464212,,,,,,,,,
common_10M_80M,chck_70M,70000000,dose1p82,1.8209293539856442,0.07712,Supplement,58.22,59.56,57.05,1.3400000000000034,-1.1700000000000017,2.510000000000005,0.0,0.25,-1.6900000000000048,1.9400000000000048,1.6900000000000048,0.25,0.12886597938144298,0.871134020618557,,,,,,,,,
common_10M_80M,chck_70M,70000000,dose1p82,1.8209293539856442,0.07712,EWoK,48.94,47.81,49.27,-1.1299999999999955,0.3300000000000054,-1.4600000000000009,0.0,-2.6599999999999966,-1.1299999999999955,-1.5300000000000011,1.1299999999999955,-2.6599999999999966,1.7385620915032645,-0.7385620915032645,,,,,,,,,
common_10M_80M,chck_70M,70000000,dose1p82,1.8209293539856442,0.07712,Entity,24.59,29.43,27.91,4.84,3.3200000000000003,1.5199999999999996,0.0,2.4499999999999993,1.9699999999999989,0.4800000000000004,-1.9699999999999989,2.4499999999999993,5.104166666666661,-4.104166666666661,,,,,,,,,
common_10M_80M,chck_70M,70000000,dose1p82,1.8209293539856442,0.07712,COMPS,51.13,50.98,51.21,-0.15000000000000568,0.0799999999999983,-0.23000000000000398,0.0,-0.8400000000000034,-0.3299999999999983,-0.5100000000000051,0.3299999999999983,-0.8400000000000034,1.647058823529402,-0.6470588235294019,,,,,,,,,
common_10M_80M,chck_70M,70000000,dose1p82,1.8209293539856442,0.07712,Reading,7.305,8.185,8.075,0.8800000000000008,0.7699999999999996,0.11000000000000121,0.0,-0.5549999999999997,-0.03500000000000014,-0.5199999999999996,0.03500000000000014,-0.5549999999999997,1.0673076923076927,-0.06730769230769264,,,,,,,,,
common_10M_80M,chck_70M,70000000,dose1p82,1.8209293539856442,0.07712,cheap6_no_GlobalPIQA,42.4325,43.8525,43.149166666666666,1.4200000000000017,0.7166666666666686,0.7033333333333331,0.0,0.06749999999999545,-0.2325000000000017,0.29999999999999716,0.2325000000000017,0.06749999999999545,0.22499999999998696,0.775000000000013,,,,,,,,,
common_10M_80M,chck_70M,70000000,dose1p82,1.8209293539856442,0.07712,cheap5_no_GlobalPIQA_Reading,49.458,50.986000000000004,50.164,1.5280000000000058,0.7060000000000031,0.8220000000000027,0.0,0.19200000000000728,-0.27199999999999847,0.46400000000000574,0.27199999999999847,0.19200000000000728,0.4137931034482864,0.5862068965517135,,,,,,,,,
common_10M_80M,chck_70M,70000000,dose1p82,1.8209293539856442,0.07712,EWoK_plus_Entity_sum,73.53,77.24000000000001,77.18,3.710000000000008,3.6500000000000057,0.060000000000002274,0.0,-0.20999999999999375,0.8400000000000034,-1.0499999999999972,-0.8400000000000034,-0.20999999999999375,0.1999999999999946,0.8000000000000054,,,,,,,,,
common_10M_80M,chck_70M,70000000,dose2p64,2.641480921798262,0.111872,BLiMP,64.41,66.02,66.14,1.6099999999999994,1.730000000000004,-0.12000000000000455,0.0,0.6299999999999955,0.5799999999999983,0.04999999999999716,-0.5799999999999983,0.6299999999999955,12.600000000000625,-11.600000000000625,,,,,,,,,
common_10M_80M,chck_70M,70000000,dose2p64,2.641480921798262,0.111872,Supplement,58.22,58.78,58.54,0.5600000000000023,0.3200000000000003,0.240000000000002,0.0,-0.5300000000000011,-0.20000000000000284,-0.3299999999999983,0.20000000000000284,-0.5300000000000011,1.6060606060606177,-0.6060606060606178,,,,,,,,,
common_10M_80M,chck_70M,70000000,dose2p64,2.641480921798262,0.111872,EWoK,48.94,48.47,51.68,-0.46999999999999886,2.740000000000002,-3.210000000000001,0.0,-2.0,1.2800000000000011,-3.280000000000001,-1.2800000000000011,-2.0,0.6097560975609754,0.3902439024390246,,,,,,,,,
common_10M_80M,chck_70M,70000000,dose2p64,2.641480921798262,0.111872,Entity,24.59,27.72,25.62,3.129999999999999,1.0300000000000011,2.099999999999998,0.0,0.7399999999999984,-0.3200000000000003,1.0599999999999987,0.3200000000000003,0.7399999999999984,0.6981132075471692,0.30188679245283084,,,,,,,,,
common_10M_80M,chck_70M,70000000,dose2p64,2.641480921798262,0.111872,COMPS,51.13,51.18,51.13,0.04999999999999716,0.0,0.04999999999999716,0.0,-0.6400000000000006,-0.4099999999999966,-0.23000000000000398,0.4099999999999966,-0.6400000000000006,2.782608695652128,-1.7826086956521283,,,,,,,,,
