arm,checkpoint,probe_id,class_label,subtype,pair_id,distance_bin,intervening_words,nll_present,nll_replaced,antecedent_gain,n_tokens_present,n_tokens_replaced,truncated_present,truncated_replaced,matching_relaxation,sentence_distance,replacement_kind,replacement_exact_word_count,has_typed_fallback,is_pronoun,is_appositive,flags_joined,manual_sample_flag,primary_sensitivity,arch,role,seed,source_score_dir,late_mean_gain,late_mean_nll_present,late_mean_nll_replaced,n_checkpoints
D_V_43022,chck_80M,natural_mention:nr:00022,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0058,00_04,4,0.5887613296508789,0.7615631222724915,0.17280179262161255,3,3,False,False,,1,same_entity_type_and_exact_word_count_donor,True,False,False,False,,False,True,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,0.2810714542865753,0.49150241414705914,0.7725738684336344,3
D_V_43022,chck_80M,natural_mention:nr:00023,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0112,05_09,7,0.01906183362007141,0.01996995508670807,0.0009081214666366577,1,1,False,False,,1,same_entity_type_and_exact_word_count_donor,True,False,True,False,,False,False,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,0.001011963312824567,0.022059277320901554,0.02307124063372612,3
D_V_43022,chck_80M,natural_mention:nr:00024,nonidentical_remention,nonperson_name_to_pronoun,natural_distance_pair:0122,10_19,10,0.5980995893478394,0.5309653878211975,-0.06713420152664185,1,1,False,False,,1,same_entity_type_and_exact_word_count_donor,True,False,True,False,,False,False,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,-0.10171778003374736,0.5819241404533386,0.48020636041959125,3
D_V_43022,chck_80M,natural_mention:nr:00025,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0100,10_19,12,0.47063830494880676,0.5337860584259033,0.06314775347709656,1,1,False,False,,1,same_entity_type_and_exact_word_count_donor,True,False,True,False,,False,False,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,0.05051295955975851,0.5252397557099661,0.5757527152697245,3
D_V_43022,chck_80M,natural_mention:nr:00026,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0008,40_79,52,9.746265411376953,9.946244239807129,0.19997882843017578,1,1,False,False,,1,same_entity_type_and_exact_word_count_donor,True,False,False,False,,False,True,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,0.18815135955810547,9.457322756449381,9.645474116007486,3
D_V_43022,chck_80M,natural_mention:nr:00027,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0063,00_04,1,5.595298767089844,6.292395114898682,0.6970963478088379,3,3,False,False,,0,same_entity_type_and_exact_word_count_donor,True,False,False,False,,False,True,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,0.5674200057983398,5.696858882904053,6.264278888702393,3
D_V_43022,chck_80M,natural_mention:nr:00028,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0005,40_79,53,0.278864324092865,8.79868221282959,8.519817888736725,2,2,False,False,,2,same_entity_type_and_exact_word_count_donor,True,False,False,False,,False,True,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,8.58212268849214,0.1859411746263504,8.76806386311849,3
D_V_43022,chck_80M,natural_mention:nr:00029,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0079,00_04,0,7.232168197631836,7.524816989898682,0.2926487922668457,3,3,False,False,,0,same_entity_type_and_exact_word_count_donor,True,False,False,True,,False,False,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,0.2756768862406413,7.010070164998372,7.285747051239014,3
D_V_43022,chck_80M,natural_mention:nr:00030,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0099,10_19,12,0.476559042930603,0.3756939172744751,-0.10086512565612793,1,1,False,False,,1,same_entity_type_and_exact_word_count_donor,True,False,True,False,,False,False,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,-0.19000858068466187,0.8336778879165649,0.6436693072319031,3
D_V_43022,chck_80M,natural_mention:nr:00031,nonidentical_remention,nonperson_name_to_pronoun,natural_distance_pair:0127,05_09,7,2.899170160293579,3.0081803798675537,0.10901021957397461,1,1,False,False,,1,typed_neutral_fallback,True,True,True,False,,False,False,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,0.056012233098347984,2.623713413874308,2.6797256469726562,3
D_V_43022,chck_80M,natural_mention:nr:00032,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0044,10_19,13,7.169047832489014,6.6658759117126465,-0.5031719207763672,3,3,False,False,,0,same_entity_type_and_exact_word_count_donor,True,False,False,False,,False,True,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,-0.47194544474283856,7.158294518788655,6.686349074045817,3
D_V_43022,chck_80M,natural_mention:nr:00033,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0051,10_19,11,4.458410739898682,5.537631511688232,1.0792207717895508,2,2,False,False,,1,same_entity_type_and_exact_word_count_donor,True,False,False,False,,False,True,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,0.8066418965657552,5.297491073608398,6.104132970174153,3
D_V_43022,chck_80M,natural_mention:nr:00034,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0040,10_19,15,3.7584612369537354,4.647465705871582,0.8890044689178467,2,2,False,False,,0,same_entity_type_and_exact_word_count_donor,True,False,False,False,,False,True,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,1.1817325750986736,3.115203777949015,4.2969363530476885,3
D_V_43022,chck_80M,natural_mention:nr:00035,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0110,05_09,8,1.340170979499817,1.3918514251708984,0.05168044567108154,1,1,False,False,,1,same_entity_type_and_exact_word_count_donor,True,False,True,False,,False,False,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,0.05717794100443522,1.2797767718633015,1.3369547128677368,3
D_V_43022,chck_80M,natural_mention:nr:00036,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0085,00_04,0,6.505950927734375,6.64455509185791,0.13860416412353516,2,2,False,False,,0,same_entity_type_and_exact_word_count_donor,True,False,False,False,,False,True,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,0.2223083178202311,6.472446282704671,6.694754600524902,3
D_V_43022,chck_80M,natural_mention:nr:00037,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0104,05_09,9,0.5240713357925415,0.6026836037635803,0.07861226797103882,1,1,False,False,,1,same_entity_type_and_exact_word_count_donor,True,False,True,False,,False,False,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,0.072100430727005,0.5286249816417694,0.6007254123687744,3
D_V_43022,chck_80M,natural_mention:nr:00038,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0072,00_04,0,3.9254355430603027,3.58158540725708,-0.34385013580322266,2,2,False,False,,0,same_entity_type_and_exact_word_count_donor,True,False,False,True,,False,False,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,-0.38805993398030597,4.298165321350098,3.9101053873697915,3
D_V_43022,chck_80M,natural_mention:nr:00039,nonidentical_remention,nonperson_name_to_pronoun,natural_distance_pair:0124,05_09,9,0.10122226923704147,0.16511769592761993,0.06389542669057846,1,1,False,False,,1,same_entity_type_and_exact_word_count_donor,True,False,True,False,,False,False,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,0.05426569531361262,0.08791584521532059,0.1421815405289332,3
D_V_43022,chck_80M,natural_mention:nr:00040,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0092,10_19,17,0.9666934013366699,0.8455055356025696,-0.12118786573410034,1,1,False,False,,1,same_entity_type_and_exact_word_count_donor,True,False,True,False,,False,False,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,0.023822247982025146,1.1149965524673462,1.1388188004493713,3
D_V_43022,chck_80M,natural_mention:nr:00041,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0036,10_19,18,3.063602924346924,8.434496879577637,5.370893955230713,2,2,False,False,,1,same_entity_type_and_exact_word_count_donor,True,False,False,False,,False,True,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,5.747904300689697,2.6120362281799316,8.359940528869629,3
D_V_43022,chck_80M,natural_mention:nr:00042,nonidentical_remention,nonperson_name_to_pronoun,natural_distance_pair:0121,10_19,12,0.49381813406944275,0.5093425512313843,0.015524417161941528,1,1,False,False,,1,same_entity_type_and_exact_word_count_donor,True,False,True,False,,False,False,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,0.03329723079999288,0.47334688901901245,0.5066441198190054,3
D_V_43022,chck_80M,natural_mention:nr:00043,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0057,00_04,4,2.6779568195343018,2.259958267211914,-0.4179985523223877,3,3,False,False,,1,typed_neutral_fallback,True,True,False,False,,False,False,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,-0.2949520746866862,2.1761643091837564,1.8812122344970703,3
D_V_43022,chck_80M,natural_mention:nr:00044,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0080,00_04,0,8.10749626159668,7.399019241333008,-0.7084770202636719,1,1,False,False,,0,same_entity_type_and_exact_word_count_donor,True,False,False,True,,False,False,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,-0.6422500610351562,8.599018096923828,7.956768035888672,3
D_V_43022,chck_80M,natural_mention:nr:00045,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0064,00_04,1,8.186074256896973,7.750681400299072,-0.4353928565979004,2,2,False,False,,0,same_entity_type_and_exact_word_count_donor,True,False,False,False,,False,True,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,-0.4608917236328125,8.103079795837402,7.64218807220459,3
D_V_43022,chck_80M,natural_mention:nr:00046,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0029,20_39,26,6.877033233642578,7.402438640594482,0.5254054069519043,3,3,False,False,,2,same_entity_type_and_exact_word_count_donor,True,False,False,False,,False,True,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,0.620164712270101,6.783630847930908,7.403795560201009,3
D_V_43022,chck_80M,natural_mention:nr:00047,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0014,40_79,42,2.797401189804077,9.034446716308594,6.237045526504517,2,2,False,False,,1,same_entity_type_and_exact_word_count_donor,True,False,False,False,,False,True,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,6.230064868927002,2.736790498097738,8.96685536702474,3
D_V_43022,chck_80M,natural_mention:nr:00048,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0010,40_79,48,9.037172317504883,9.374966621398926,0.33779430389404297,2,2,False,False,,1,same_entity_type_and_exact_word_count_donor,True,False,False,False,,False,True,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,0.6512349446614584,8.535533587137857,9.186768531799316,3
D_V_43022,chck_80M,natural_mention:nr:00049,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0075,00_04,0,7.101844787597656,7.45607328414917,0.35422849655151367,7,7,False,False,,0,same_entity_type_and_exact_word_count_donor,True,False,False,True,,False,False,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,0.3810470898946126,7.009195168813069,7.390242258707683,3
D_V_43022,chck_80M,natural_mention:nr:00050,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0081,00_04,0,4.896504878997803,4.53255558013916,-0.3639492988586426,2,2,False,False,,0,same_entity_type_and_exact_word_count_donor,True,False,False,False,,False,True,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,-0.37025658289591473,4.942604700724284,4.572348117828369,3
D_V_43022,chck_80M,natural_mention:nr:00051,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0096,10_19,14,0.4073658883571625,0.01709628850221634,-0.39026959985494614,1,1,False,False,,1,same_entity_type_and_exact_word_count_donor,True,False,True,False,,False,False,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,-0.3668214771896601,0.3823133707046509,0.015491893514990807,3
D_V_43022,chck_80M,natural_mention:nr:00052,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0062,00_04,2,5.810429573059082,6.2725372314453125,0.46210765838623047,2,2,False,False,,0,same_entity_type_and_exact_word_count_donor,True,False,False,False,,False,True,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,0.4551521937052409,5.84854253133138,6.303694725036621,3
D_V_43022,chck_80M,natural_mention:nr:00053,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0107,05_09,8,0.21062667667865753,0.16469788551330566,-0.04592879116535187,1,1,False,False,,1,same_entity_type_and_exact_word_count_donor,True,False,True,False,,False,False,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,-0.048379674553871155,0.242860938111941,0.19448126355806986,3
D_V_43022,chck_80M,natural_mention:nr:00054,nonidentical_remention,nonperson_name_to_pronoun,natural_distance_pair:0120,10_19,15,0.4914730489253998,0.31297749280929565,-0.17849555611610413,1,1,False,False,,1,same_entity_type_and_exact_word_count_donor,True,False,True,False,,False,False,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,-0.16505431135495505,0.45206348101298016,0.2870091696580251,3
D_V_43022,chck_80M,natural_mention:nr:00055,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0071,00_04,0,1.903080940246582,2.343024730682373,0.439943790435791,2,2,False,False,,0,same_entity_type_and_exact_word_count_donor,True,False,False,False,,False,True,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,0.4413899580637614,1.8903044859568279,2.3316944440205893,3
D_V_43022,chck_80M,natural_mention:nr:00056,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0093,10_19,16,0.782355785369873,0.8414895534515381,0.05913376808166504,1,1,False,False,,1,same_entity_type_and_exact_word_count_donor,True,False,True,False,,False,False,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,0.19238855441411337,0.4581350286801656,0.6505235830942789,3
D_V_43022,chck_80M,natural_mention:nr:00057,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0095,10_19,15,0.2199150174856186,0.3082751929759979,0.08836017549037933,1,1,False,False,,1,same_entity_type_and_exact_word_count_donor,True,False,True,False,,False,False,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,0.0980431189139684,0.2509385794401169,0.34898169835408527,3
D_V_43022,chck_80M,natural_mention:nr:00058,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0028,20_39,27,3.429797649383545,9.10785961151123,5.6780619621276855,2,2,False,False,,2,same_entity_type_and_exact_word_count_donor,True,False,False,False,,False,True,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,5.7280988693237305,2.939854939778646,8.667953809102377,3
D_V_43022,chck_80M,natural_mention:nr:00059,nonidentical_remention,nonperson_name_to_pronoun,natural_distance_pair:0125,05_09,9,0.030330559238791466,0.03687477484345436,0.006544215604662895,1,1,False,False,,1,typed_neutral_fallback,True,True,True,False,,False,False,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,0.004964860156178474,0.031135040645798046,0.036099900801976524,3
D_V_43022,chck_80M,natural_mention:nr:00060,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0083,00_04,0,8.148283958435059,7.7360992431640625,-0.4121847152709961,3,3,False,False,,0,same_entity_type_and_exact_word_count_donor,True,False,False,True,,False,False,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,-0.36307700475056964,8.134494463602701,7.771417458852132,3
D_V_43022,chck_80M,natural_mention:nr:00061,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0011,40_79,48,7.236695289611816,8.472685813903809,1.2359905242919922,1,1,False,False,,1,same_entity_type_and_exact_word_count_donor,True,False,False,False,,False,True,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,1.561947504679362,7.2626902262369795,8.824637730916342,3
D_V_43022,chck_80M,natural_mention:nr:00062,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0003,40_79,57,3.2375800609588623,8.558184623718262,5.320604562759399,5,5,False,False,,1,same_entity_type_and_exact_word_count_donor,True,False,False,False,,False,True,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,5.656189680099487,2.7987911701202393,8.454980850219727,3
D_V_43022,chck_80M,natural_mention:nr:00063,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0066,00_04,0,5.239892959594727,5.053746700286865,-0.18614625930786133,2,2,False,False,,0,same_entity_type_and_exact_word_count_donor,True,False,False,False,,False,True,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,0.04009119669596354,4.907836437225342,4.947927633921306,3
D_V_43022,chck_80M,natural_mention:nr:00064,nonidentical_remention,full_name_to_surname_or_final_token,natural_distance_pair:0042,10_19,14,1.4905474185943604,9.682319641113281,8.191772222518921,2,2,False,False,,1,same_entity_type_and_exact_word_count_donor,True,False,False,False,,False,True,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,7.735633571942647,1.6409794092178345,9.376612981160482,3
D_V_43022,chck_80M,natural_mention:nr:00065,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0065,00_04,1,7.211274147033691,6.845104694366455,-0.36616945266723633,2,2,False,False,,1,typed_neutral_fallback,True,True,False,False,,False,False,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,-0.37286583582560223,6.965106169382731,6.592240333557129,3
D_V_43022,chck_80M,natural_mention:nr:00066,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0078,00_04,0,2.8125603199005127,3.9769418239593506,1.164381504058838,1,1,False,False,,0,same_entity_type_and_exact_word_count_donor,True,False,False,True,,False,False,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,1.0231998761494954,2.9423301219940186,3.965529998143514,3
D_V_43022,chck_80M,natural_mention:nr:00067,nonidentical_remention,full_name_to_acronym,natural_distance_pair:0076,00_04,0,4.108360290527344,4.293132305145264,0.18477201461791992,2,2,False,False,,0,same_entity_type_and_exact_word_count_donor,True,False,False,False,,False,True,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,0.16379117965698242,4.162513415018718,4.3263045946757,3
D_V_43022,chck_80M,natural_mention:nr:00068,nonidentical_remention,explicit_appositive_description,natural_distance_pair:0086,00_04,0,6.560847759246826,6.311897277832031,-0.24895048141479492,7,7,False,False,,0,same_entity_type_and_exact_word_count_donor,True,False,False,True,,False,False,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,-0.23445542653401694,6.534202416737874,6.299746990203857,3
D_V_43022,chck_80M,natural_mention:nr:00069,nonidentical_remention,person_name_to_pronoun,natural_distance_pair:0111,05_09,8,0.0980382114648819,0.0575307197868824,-0.040507491677999496,1,1,False,False,,1,same_entity_type_and_exact_word_count_donor,True,False,True,False,,False,False,D,V,43022,experiments/archive/relation_learning/data/natural_remention_scores,-0.03668100262681643,0.110651895403862,0.07397089277704556,3
