target,variant,frame_id,family,subtype,depth,alt_a,alt_b,target_prior_ratio,target_prior_balanced_le4,renaming_of,shuffled_context_family,c1_a_sum,c1_a_mean,c1_a_n_tokens,c1_a_status,c1_b_sum,c1_b_mean,c1_b_n_tokens,c1_b_status,c2_a_sum,c2_a_mean,c2_a_n_tokens,c2_a_status,c2_b_sum,c2_b_mean,c2_b_n_tokens,c2_b_status,none_a_sum,none_a_mean,none_a_n_tokens,none_a_status,none_b_sum,none_b_mean,none_b_n_tokens,none_b_status,shuf1_a_sum,shuf1_a_mean,shuf1_a_n_tokens,shuf1_a_status,shuf1_b_sum,shuf1_b_mean,shuf1_b_n_tokens,shuf1_b_status,shuf2_a_sum,shuf2_a_mean,shuf2_a_n_tokens,shuf2_a_status,shuf2_b_sum,shuf2_b_mean,shuf2_b_n_tokens,shuf2_b_status,delta1,delta2,correct_margin_c1,correct_margin_c2,min_signed_margin,interaction,crossed_success,c1_success,c2_success,same_sign_positive,same_sign_negative,none_delta,delta1_minus_none,delta2_minus_none,shuf_delta1,shuf_delta2,shuf_correct_margin_c1,shuf_correct_margin_c2,shuf_min_signed_margin,shuf_interaction,shuf_crossed_success,interaction_excess_over_shuffled,min_margin_excess_over_shuffled
legal40k_depth12_100M_seed43022,original,A_0001,A_spatial_direct,inside_outside,1.0,inside,outside,1.0257787325456498,True,,B_transfer_role,-0.23867571353912354,-0.23867571353912354,1,ok,-4.385375499725342,-4.385375499725342,1,ok,-2.1386938095092773,-2.1386938095092773,1,ok,-0.532220721244812,-0.532220721244812,1,ok,-3.450570821762085,-3.450570821762085,1,ok,-5.256246089935303,-5.256246089935303,1,ok,-3.9777228832244873,-3.9777228832244873,1,ok,-5.692451477050781,-5.692451477050781,1,ok,-3.8637962341308594,-3.8637962341308594,1,ok,-5.260422706604004,-5.260422706604004,1,ok,4.146699786186218,-1.6064730882644653,4.146699786186218,1.6064730882644653,1.6064730882644653,5.753172874450684,True,True,True,False,False,1.8056752681732178,2.3410245180130005,-3.412148356437683,1.714728593826294,1.3966264724731445,1.714728593826294,-1.3966264724731445,-1.3966264724731445,0.3181021213531494,False,5.435070753097534,3.00309956073761
legal40k_depth12_100M_seed43022,original,A_0002,A_spatial_direct,on_under,1.0,on,under,18.004459861248762,False,,B_transfer_role,-0.005509786307811737,-0.005509786307811737,1,ok,-7.386708736419678,-7.386708736419678,1,ok,-2.402678966522217,-2.402678966522217,1,ok,-0.1709056794643402,-0.1709056794643402,1,ok,-0.13480214774608612,-0.13480214774608612,1,ok,-4.6118483543396,-4.6118483543396,1,ok,-0.09487434476613998,-0.09487434476613998,1,ok,-4.920246124267578,-4.920246124267578,1,ok,-0.1287490725517273,-0.1287490725517273,1,ok,-4.379060745239258,-4.379060745239258,1,ok,7.381198950111866,-2.2317732870578766,7.381198950111866,2.2317732870578766,2.2317732870578766,9.612972237169743,True,True,True,False,False,4.4770462065935135,2.9041527435183525,-6.70881949365139,4.825371779501438,4.2503116726875305,4.825371779501438,-4.2503116726875305,-4.2503116726875305,0.5750601068139076,False,9.037912130355835,6.482084959745407
legal40k_depth12_100M_seed43022,original,A_0003,A_spatial_direct,on_under,1.0,on,under,18.004459861248762,False,,B_transfer_role,-0.016016164794564247,-0.016016164794564247,1,ok,-7.232845306396484,-7.232845306396484,1,ok,-3.9621798992156982,-3.9621798992156982,1,ok,-0.08451353758573532,-0.08451353758573532,1,ok,-1.2290985584259033,-1.2290985584259033,1,ok,-4.072423934936523,-4.072423934936523,1,ok,-1.7871451377868652,-1.7871451377868652,1,ok,-3.889957904815674,-3.889957904815674,1,ok,-1.646333932876587,-1.646333932876587,1,ok,-3.676109552383423,-3.676109552383423,1,ok,7.21682914160192,-3.877666361629963,7.21682914160192,3.877666361629963,3.877666361629963,11.094495503231883,True,True,True,False,False,2.84332537651062,4.3735037650913,-6.720991738140583,2.1028127670288086,2.029775619506836,2.1028127670288086,-2.029775619506836,-2.029775619506836,0.07303714752197266,False,11.02145835570991,5.907441981136799
legal40k_depth12_100M_seed43022,original,A_0004,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.14172455668449402,-0.14172455668449402,1,ok,-2.9711074829101562,-2.9711074829101562,1,ok,-3.5865039825439453,-3.5865039825439453,1,ok,-0.17273618280887604,-0.17273618280887604,1,ok,-5.163201332092285,-5.163201332092285,1,ok,-5.42774772644043,-5.42774772644043,1,ok,-7.638357639312744,-7.638357639312744,1,ok,-5.869038105010986,-5.869038105010986,1,ok,-6.954379081726074,-6.954379081726074,1,ok,-5.56406307220459,-5.56406307220459,1,ok,2.8293829262256622,-3.4137677997350693,2.8293829262256622,3.4137677997350693,2.8293829262256622,6.2431507259607315,True,True,True,False,False,0.26454639434814453,2.5648365318775177,-3.678314194083214,-1.7693195343017578,-1.3903160095214844,-1.7693195343017578,1.3903160095214844,-1.7693195343017578,-0.37900352478027344,False,6.622154250741005,4.59870246052742
legal40k_depth12_100M_seed43022,original,A_0005,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.5027495622634888,-0.5027495622634888,1,ok,-2.813661575317383,-2.813661575317383,1,ok,-4.300800800323486,-4.300800800323486,1,ok,-0.41013458371162415,-0.41013458371162415,1,ok,-7.4375529289245605,-7.4375529289245605,1,ok,-6.902618408203125,-6.902618408203125,1,ok,-6.9603118896484375,-6.9603118896484375,1,ok,-6.881580352783203,-6.881580352783203,1,ok,-6.711510181427002,-6.711510181427002,1,ok,-6.952438831329346,-6.952438831329346,1,ok,2.310912013053894,-3.890666216611862,2.310912013053894,3.890666216611862,2.310912013053894,6.201578229665756,True,True,True,False,False,-0.5349345207214355,2.8458465337753296,-3.3557316958904266,-0.07873153686523438,0.24092864990234375,-0.07873153686523438,-0.24092864990234375,-0.24092864990234375,-0.3196601867675781,False,6.521238416433334,2.551840662956238
legal40k_depth12_100M_seed43022,original,A_0006,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.21444109082221985,-0.21444109082221985,1,ok,-2.671887159347534,-2.671887159347534,1,ok,-3.6995222568511963,-3.6995222568511963,1,ok,-0.20260362327098846,-0.20260362327098846,1,ok,-6.120436668395996,-6.120436668395996,1,ok,-6.10371208190918,-6.10371208190918,1,ok,-5.504513263702393,-5.504513263702393,1,ok,-6.137044429779053,-6.137044429779053,1,ok,-5.100687026977539,-5.100687026977539,1,ok,-5.828212738037109,-5.828212738037109,1,ok,2.4574460685253143,-3.496918633580208,2.4574460685253143,3.496918633580208,2.4574460685253143,5.954364702105522,True,True,True,False,False,-0.016724586486816406,2.4741706550121307,-3.4801940470933914,0.6325311660766602,0.7275257110595703,0.6325311660766602,-0.7275257110595703,-0.7275257110595703,-0.09499454498291016,False,6.049359247088432,3.1849717795848846
legal40k_depth12_100M_seed43022,original,A_0007,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.2996058464050293,-0.2996058464050293,1,ok,-2.939699649810791,-2.939699649810791,1,ok,-3.8996877670288086,-3.8996877670288086,1,ok,-0.33539390563964844,-0.33539390563964844,1,ok,-6.477496147155762,-6.477496147155762,1,ok,-6.879549503326416,-6.879549503326416,1,ok,-6.189911365509033,-6.189911365509033,1,ok,-7.229673385620117,-7.229673385620117,1,ok,-5.878162384033203,-5.878162384033203,1,ok,-7.324643135070801,-7.324643135070801,1,ok,2.6400938034057617,-3.56429386138916,2.6400938034057617,3.56429386138916,2.6400938034057617,6.204387664794922,True,True,True,False,False,0.4020533561706543,2.2380404472351074,-3.9663472175598145,1.039762020111084,1.4464807510375977,1.039762020111084,-1.4464807510375977,-1.4464807510375977,-0.40671873092651367,False,6.6111063957214355,4.086574554443359
legal40k_depth12_100M_seed43022,original,A_0008,A_spatial_direct,inside_outside,1.0,inside,outside,1.0257787325456498,True,,B_transfer_role,-0.659272313117981,-0.659272313117981,1,ok,-5.634539604187012,-5.634539604187012,1,ok,-2.085759401321411,-2.085759401321411,1,ok,-1.9098637104034424,-1.9098637104034424,1,ok,-3.845937490463257,-3.845937490463257,1,ok,-6.436785697937012,-6.436785697937012,1,ok,-4.245537281036377,-4.245537281036377,1,ok,-6.361243724822998,-6.361243724822998,1,ok,-4.10318660736084,-4.10318660736084,1,ok,-6.353644371032715,-6.353644371032715,1,ok,4.975267291069031,-0.17589569091796875,4.975267291069031,0.17589569091796875,0.17589569091796875,5.1511629819869995,True,True,True,False,False,2.590848207473755,2.384419083595276,-2.7667438983917236,2.115706443786621,2.250457763671875,2.115706443786621,-2.250457763671875,-2.250457763671875,-0.1347513198852539,False,5.285914301872253,2.4263534545898438
legal40k_depth12_100M_seed43022,original,A_0009,A_spatial_direct,inside_outside,1.0,inside,outside,1.0257787325456498,True,,B_transfer_role,-0.26159945130348206,-0.26159945130348206,1,ok,-3.7360639572143555,-3.7360639572143555,1,ok,-2.6035990715026855,-2.6035990715026855,1,ok,-0.34691962599754333,-0.34691962599754333,1,ok,-3.566610813140869,-3.566610813140869,1,ok,-4.8692145347595215,-4.8692145347595215,1,ok,-4.348056793212891,-4.348056793212891,1,ok,-4.686282157897949,-4.686282157897949,1,ok,-4.413167953491211,-4.413167953491211,1,ok,-4.683806419372559,-4.683806419372559,1,ok,3.4744645059108734,-2.256679445505142,3.4744645059108734,2.256679445505142,2.256679445505142,5.731143951416016,True,True,True,False,False,1.3026037216186523,2.171860784292221,-3.5592831671237946,0.3382253646850586,0.27063846588134766,0.3382253646850586,-0.27063846588134766,-0.27063846588134766,0.06758689880371094,False,5.663557052612305,2.52731791138649
legal40k_depth12_100M_seed43022,original,A_0010,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.32878226041793823,-0.32878226041793823,1,ok,-3.0400230884552,-3.0400230884552,1,ok,-3.6413705348968506,-3.6413705348968506,1,ok,-0.3644139766693115,-0.3644139766693115,1,ok,-6.547720909118652,-6.547720909118652,1,ok,-6.783839702606201,-6.783839702606201,1,ok,-7.567921161651611,-7.567921161651611,1,ok,-7.246643543243408,-7.246643543243408,1,ok,-7.117898464202881,-7.117898464202881,1,ok,-6.956538677215576,-6.956538677215576,1,ok,2.711240828037262,-3.276956558227539,2.711240828037262,3.276956558227539,2.711240828037262,5.988197386264801,True,True,True,False,False,0.23611879348754883,2.475122034549713,-3.513075351715088,-0.3212776184082031,-0.1613597869873047,-0.3212776184082031,0.1613597869873047,-0.3212776184082031,-0.15991783142089844,False,6.1481152176856995,3.032518446445465
