arm,dose,rho,dose_name,data_arm,checkpoint,words,BLiMP,Supplement,EWoK,Entity,COMPS,Reading,cheap6_no_GlobalPIQA,cheap5_no_GlobalPIQA_Reading,EWoK_plus_Entity_sum,source_type,per_target,label
,1.0,,dose1,,chck_10M,10000000.0,0.21000000000000085,-3.1799999999999997,0.07000000000000028,-1.3299999999999983,0.17999999999999972,-0.39000000000000057,-0.740000000000002,-0.8100000000000023,-1.259999999999991,,,dose1_view_minus_repeat
,1.0,,dose1,,chck_20M,20000000.0,0.46999999999999886,-1.3499999999999943,-0.05000000000000426,-0.28000000000000114,-0.1600000000000037,0.16000000000000014,-0.201666666666668,-0.2740000000000009,-0.3300000000000125,,,dose1_view_minus_repeat
,1.0,,dose1,,chck_30M,30000000.0,0.07000000000000028,-0.0799999999999983,-2.1899999999999977,-2.780000000000001,0.03999999999999915,0.4900000000000002,-0.7416666666666671,-0.9879999999999995,-4.969999999999999,,,dose1_view_minus_repeat
,1.0,,dose1,,chck_40M,40000000.0,-0.6300000000000026,-0.6000000000000014,-3.690000000000005,3.75,1.25,1.3000000000000007,0.22999999999999687,0.015999999999998238,0.05999999999998806,,,dose1_view_minus_repeat
,1.0,,dose1,,chck_50M,50000000.0,-0.46999999999999886,-0.509999999999998,-1.6300000000000026,1.7200000000000024,0.4299999999999997,0.40500000000000025,-0.009166666666665435,-0.09199999999999875,0.09000000000000341,,,dose1_view_minus_repeat
,1.0,,dose1,,chck_60M,60000000.0,-0.6400000000000006,0.29999999999999716,-0.9099999999999966,1.7100000000000009,-0.03999999999999915,0.4400000000000013,0.14333333333333798,0.08400000000000318,0.7999999999999972,,,dose1_view_minus_repeat
,1.0,,dose1,,chck_70M,70000000.0,-0.1700000000000017,0.5700000000000003,0.07000000000000028,1.0399999999999991,0.28000000000000114,0.6300000000000008,0.403333333333336,0.357999999999997,1.1099999999999994,,,dose1_view_minus_repeat
,1.0,,dose1,,chck_80M,80000000.0,-0.46999999999999886,0.3199999999999932,1.269999999999996,0.639999999999997,0.3399999999999963,0.3949999999999996,0.4158333333333246,0.4199999999999946,1.9099999999999966,,,dose1_view_minus_repeat
,1.0,,dose1,,chck_90M,90000000.0,-0.8000000000000114,0.6899999999999977,-0.8100000000000023,1.5400000000000027,0.28000000000000114,0.4800000000000004,0.22999999999999687,0.17999999999999972,0.730000000000004,,,dose1_view_minus_repeat
,1.0,,dose1,,chck_100M,100000000.0,-1.1199999999999903,0.21000000000000085,-0.8599999999999994,1.629999999999999,0.4799999999999969,0.4299999999999997,0.1283333333333374,0.06800000000000495,0.769999999999996,,,dose1_view_minus_repeat
,1.8209293539856442,,dose1p82,,chck_10M,10000000.0,-1.3399999999999963,-1.480000000000004,0.28000000000000114,-0.35999999999999943,-0.07000000000000028,0.1849999999999996,-0.46416666666667084,-0.5940000000000012,-0.0799999999999983,,,dose1p82_view_minus_repeat
,1.8209293539856442,,dose1p82,,chck_20M,20000000.0,0.7899999999999991,-0.9100000000000037,1.3500000000000014,0.26000000000000156,-0.44000000000000483,-0.21999999999999975,0.1383333333333283,0.21000000000000085,1.6099999999999994,,,dose1p82_view_minus_repeat
,1.8209293539856442,,dose1p82,,chck_30M,30000000.0,1.5599999999999952,1.3599999999999994,-1.1099999999999994,1.7099999999999973,-0.20000000000000284,-0.009999999999999787,0.5516666666666623,0.6639999999999944,0.6000000000000085,,,dose1p82_view_minus_repeat
,1.8209293539856442,,dose1p82,,chck_40M,40000000.0,0.3500000000000014,1.1300000000000026,-1.3400000000000034,2.9499999999999993,0.5,0.41999999999999993,0.6683333333333366,0.7180000000000035,1.6099999999999852,,,dose1p82_view_minus_repeat
,1.8209293539856442,,dose1p82,,chck_50M,50000000.0,0.269999999999996,-1.25,-2.4299999999999997,0.879999999999999,0.4399999999999977,-0.16500000000000092,-0.3758333333333468,-0.41800000000000637,-1.5499999999999972,,,dose1p82_view_minus_repeat
,1.8209293539856442,,dose1p82,,chck_60M,60000000.0,0.21999999999999886,-1.3900000000000006,-2.8200000000000003,0.16999999999999815,0.3299999999999983,0.40000000000000036,-0.5150000000000077,-0.6980000000000004,-2.6500000000000057,,,dose1p82_view_minus_repeat
,1.8209293539856442,,dose1p82,,chck_70M,70000000.0,1.7700000000000102,2.510000000000005,-1.4600000000000009,1.5199999999999996,-0.23000000000000398,0.11000000000000121,0.7033333333333331,0.8220000000000027,0.060000000000002274,,,dose1p82_view_minus_repeat
,1.8209293539856442,,dose1p82,,chck_80M,80000000.0,0.9499999999999886,1.8400000000000034,-1.7899999999999991,1.4000000000000021,-0.18999999999999773,0.3349999999999991,0.4241666666666717,0.44200000000000017,-0.38999999999998636,,,dose1p82_view_minus_repeat
,1.8209293539856442,,dose1p82,,chck_90M,90000000.0,0.9699999999999989,2.3499999999999943,-1.269999999999996,0.7099999999999973,-0.0799999999999983,0.21999999999999975,0.4833333333333272,0.5360000000000014,-0.5600000000000023,,,dose1p82_view_minus_repeat
