model,arm,seed,data_arm,checkpoint,words,uid,domain,index,official_margin,target2_context_margin,interaction,correct,saved_pred_match
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,physical-relations_665,physical-relations,665,-0.62872314453125,0.77783203125,0.14910888671875,False,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,physical-relations_686,physical-relations,686,0.7851715087890625,-0.9362564086914062,-0.15108489990234375,True,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,physical-relations_693,physical-relations,693,-0.2532958984375,0.2284698486328125,-0.0248260498046875,False,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,quantitative-properties_12,quantitative-properties,12,0.1832427978515625,0.64794921875,0.8311920166015625,True,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,quantitative-properties_31,quantitative-properties,31,-1.005859375,1.3299102783203125,0.3240509033203125,False,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,quantitative-properties_35,quantitative-properties,35,-0.8787841796875,0.9001617431640625,0.0213775634765625,False,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,quantitative-properties_49,quantitative-properties,49,0.341064453125,-1.011932373046875,-0.670867919921875,True,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,quantitative-properties_64,quantitative-properties,64,6.302734375,-1.8740234375,4.4287109375,True,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,quantitative-properties_103,quantitative-properties,103,1.116943359375,2.95458984375,4.071533203125,True,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,quantitative-properties_106,quantitative-properties,106,4.124755859375,-0.2965087890625,3.8282470703125,True,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,quantitative-properties_122,quantitative-properties,122,-2.318359375,-4.7841796875,-7.1025390625,False,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,quantitative-properties_192,quantitative-properties,192,-0.258544921875,4.85400390625,4.595458984375,False,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,quantitative-properties_253,quantitative-properties,253,1.80029296875,-0.085205078125,1.715087890625,True,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,social-interactions_12,social-interactions,12,3.43359375,-0.607421875,2.826171875,True,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,social-interactions_16,social-interactions,16,2.2830810546875,-0.126220703125,2.1568603515625,True,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,social-interactions_19,social-interactions,19,-0.0289306640625,-0.359375,-0.3883056640625,False,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,social-interactions_53,social-interactions,53,-0.2110595703125,1.175994873046875,0.964935302734375,False,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,social-interactions_101,social-interactions,101,-0.37646484375,3.230224609375,2.853759765625,False,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,social-interactions_108,social-interactions,108,2.9134521484375,-0.20068359375,2.7127685546875,True,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,social-interactions_130,social-interactions,130,0.0040283203125,1.408447265625,1.4124755859375,True,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,social-interactions_191,social-interactions,191,-2.760986328125,5.418212890625,2.6572265625,False,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,social-interactions_237,social-interactions,237,-0.1953125,2.796875,2.6015625,False,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,social-interactions_266,social-interactions,266,-0.68603515625,1.143310546875,0.457275390625,False,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,social-properties_25,social-properties,25,-0.180419921875,-1.212158203125,-1.392578125,False,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,social-properties_86,social-properties,86,0.1357421875,-0.5439453125,-0.408203125,True,False
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,social-properties_107,social-properties,107,0.46875,-4.0546875,-3.5859375,True,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,social-properties_137,social-properties,137,-2.1875,-2.671875,-4.859375,False,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,social-properties_239,social-properties,239,-2.2646484375,0.6448974609375,-1.6197509765625,False,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,social-properties_254,social-properties,254,-0.322265625,-0.12109375,-0.443359375,False,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,social-properties_292,social-properties,292,1.125,-0.54296875,0.58203125,True,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,social-properties_300,social-properties,300,5.1083984375,-1.45751953125,3.65087890625,True,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,social-properties_303,social-properties,303,-0.734375,0.869140625,0.134765625,False,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,social-properties_304,social-properties,304,0.88671875,0.05859375,0.9453125,True,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,social-relations_64,social-relations,64,2.0419921875,-0.1376953125,1.904296875,True,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,social-relations_154,social-relations,154,23.304443359375,21.62548828125,44.929931640625,True,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,social-relations_165,social-relations,165,-5.55224609375,-3.39208984375,-8.9443359375,False,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,social-relations_239,social-relations,239,-1.63916015625,2.03125,0.39208984375,False,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,social-relations_333,social-relations,333,-9.23779296875,1.3193359375,-7.91845703125,False,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,social-relations_417,social-relations,417,-0.091796875,0.093994140625,0.002197265625,False,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,social-relations_661,social-relations,661,1.87109375,-0.6953125,1.17578125,True,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,social-relations_763,social-relations,763,8.649169921875,-2.5673828125,6.081787109375,True,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,social-relations_790,social-relations,790,-0.62646484375,1.63720703125,1.0107421875,False,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,social-relations_1192,social-relations,1192,1.763671875,5.5390625,7.302734375,True,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,spatial-relations_91,spatial-relations,91,4.6484375,-5.60546875,-0.95703125,True,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,spatial-relations_156,spatial-relations,156,1.87890625,2.8515625,4.73046875,True,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,spatial-relations_241,spatial-relations,241,-1.2673110961914062,-3.8291015625,-5.096412658691406,False,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,spatial-relations_248,spatial-relations,248,-2.895263671875,-2.23773193359375,-5.13299560546875,False,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,spatial-relations_255,spatial-relations,255,1.9175872802734375,3.404541015625,5.3221282958984375,True,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,spatial-relations_281,spatial-relations,281,-1.86236572265625,-3.2584991455078125,-5.1208648681640625,False,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,spatial-relations_293,spatial-relations,293,-1.45684814453125,10.753883361816406,9.297035217285156,False,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,spatial-relations_352,spatial-relations,352,-1.272216796875,-3.0714263916015625,-4.3436431884765625,False,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,spatial-relations_393,spatial-relations,393,-0.412841796875,0.29498291015625,-0.11785888671875,False,True
seed43022_compact_chck_100M,seed43022_compact,43022,compact,chck_100M,100000000,spatial-relations_428,spatial-relations,428,2.22607421875,-3.1435546875,-0.91748046875,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,agent-properties_426,agent-properties,426,-10.03662109375,-7.712646484375,-17.749267578125,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,agent-properties_851,agent-properties,851,2.336181640625,-0.07379150390625,2.26239013671875,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,agent-properties_895,agent-properties,895,0.7066650390625,-0.085784912109375,0.620880126953125,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,agent-properties_910,agent-properties,910,-0.19640350341796875,-2.1472244262695312,-2.3436279296875,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,agent-properties_1132,agent-properties,1132,15.882157325744629,-20.39469623565674,-4.512538909912109,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,agent-properties_1283,agent-properties,1283,-4.2270050048828125,5.0175933837890625,0.79058837890625,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,agent-properties_1519,agent-properties,1519,10.200775146484375,5.46246337890625,15.663238525390625,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,agent-properties_1692,agent-properties,1692,-6.775909423828125,-12.232269287109375,-19.0081787109375,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,agent-properties_1823,agent-properties,1823,16.32293701171875,15.12115478515625,31.444091796875,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,agent-properties_1994,agent-properties,1994,1.168701171875,-1.4593505859375,-0.2906494140625,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,material-dynamics_115,material-dynamics,115,-0.25,-1.58203125,-1.83203125,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,material-dynamics_122,material-dynamics,122,7.29296875,-10.375,-3.08203125,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,material-dynamics_131,material-dynamics,131,-0.2109375,0.5625,0.3515625,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,material-dynamics_139,material-dynamics,139,-0.015625,0.015625,0.0,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,material-dynamics_337,material-dynamics,337,-0.96875,1.7890625,0.8203125,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,material-dynamics_381,material-dynamics,381,-1.1875,-0.28125,-1.46875,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,material-dynamics_527,material-dynamics,527,3.65625,-1.9921875,1.6640625,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,material-dynamics_548,material-dynamics,548,-0.68359375,1.03125,0.34765625,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,material-dynamics_706,material-dynamics,706,-0.68359375,1.01171875,0.328125,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,material-dynamics_724,material-dynamics,724,-1.78125,2.31640625,0.53515625,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,material-properties_18,material-properties,18,-4.3421630859375,2.77484130859375,-1.56732177734375,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,material-properties_31,material-properties,31,0.49951171875,-0.5751953125,-0.07568359375,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,material-properties_48,material-properties,48,-1.77490234375,-0.8427734375,-2.61767578125,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,material-properties_62,material-properties,62,1.60302734375,-0.1767578125,1.42626953125,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,material-properties_89,material-properties,89,-2.910888671875,3.0565185546875,0.1456298828125,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,material-properties_92,material-properties,92,-4.6143798828125,5.49658203125,0.8822021484375,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,material-properties_117,material-properties,117,-0.866943359375,1.7947998046875,0.9278564453125,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,material-properties_126,material-properties,126,1.3433837890625,-0.1907958984375,1.152587890625,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,material-properties_144,material-properties,144,-2.394287109375,1.1337890625,-1.260498046875,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,material-properties_147,material-properties,147,2.3914794921875,-2.186767578125,0.2047119140625,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,physical-dynamics_19,physical-dynamics,19,-1.016845703125,-0.044921875,-1.061767578125,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,physical-dynamics_22,physical-dynamics,22,-1.8197021484375,1.33428955078125,-0.48541259765625,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,physical-dynamics_44,physical-dynamics,44,2.6878662109375,0.53253173828125,3.22039794921875,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,physical-dynamics_71,physical-dynamics,71,1.845947265625,-2.255859375,-0.409912109375,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,physical-dynamics_74,physical-dynamics,74,-1.338623046875,2.44622802734375,1.10760498046875,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,physical-dynamics_75,physical-dynamics,75,2.44622802734375,-1.338623046875,1.10760498046875,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,physical-dynamics_78,physical-dynamics,78,-1.318603515625,2.3145751953125,0.9959716796875,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,physical-dynamics_92,physical-dynamics,92,-5.702880859375,-0.3323974609375,-6.0352783203125,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,physical-dynamics_101,physical-dynamics,101,2.368408203125,0.257568359375,2.6259765625,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,physical-dynamics_112,physical-dynamics,112,-1.4351806640625,3.7562255859375,2.321044921875,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,physical-interactions_134,physical-interactions,134,0.7197265625,-1.1298828125,-0.41015625,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,physical-interactions_146,physical-interactions,146,8.4271240234375,-9.533203125,-1.1060791015625,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,physical-interactions_263,physical-interactions,263,-21.05633544921875,-18.4552001953125,-39.51153564453125,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,physical-interactions_270,physical-interactions,270,-3.12921142578125,2.90625,-0.22296142578125,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,physical-interactions_310,physical-interactions,310,-3.12921142578125,2.761993408203125,-0.367218017578125,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,physical-interactions_340,physical-interactions,340,-0.7513427734375,-2.2781982421875,-3.029541015625,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,physical-interactions_347,physical-interactions,347,-21.4744873046875,-27.22210693359375,-48.69659423828125,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,physical-interactions_431,physical-interactions,431,-0.12652587890625,-0.2340087890625,-0.36053466796875,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,physical-interactions_462,physical-interactions,462,-5.4140625,2.2015380859375,-3.2125244140625,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,physical-interactions_465,physical-interactions,465,2.41015625,-4.245361328125,-1.835205078125,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,physical-relations_87,physical-relations,87,27.4970703125,28.354080200195312,55.85115051269531,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,physical-relations_125,physical-relations,125,0.7489013671875,-0.56640625,0.1824951171875,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,physical-relations_263,physical-relations,263,1.3212890625,-0.63525390625,0.68603515625,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,physical-relations_268,physical-relations,268,-0.4169921875,1.21026611328125,0.79327392578125,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,physical-relations_383,physical-relations,383,-0.94427490234375,0.48709869384765625,-0.45717620849609375,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,physical-relations_527,physical-relations,527,3.437255859375,7.5517578125,10.989013671875,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,physical-relations_615,physical-relations,615,3.37689208984375,2.22711181640625,5.60400390625,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,physical-relations_665,physical-relations,665,0.1300048828125,0.029296875,0.1593017578125,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,physical-relations_686,physical-relations,686,-0.180328369140625,0.021240234375,-0.159088134765625,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,physical-relations_693,physical-relations,693,2.3604736328125,-0.14837646484375,2.21209716796875,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,quantitative-properties_12,quantitative-properties,12,0.24475860595703125,-1.62890625,-1.3841476440429688,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,quantitative-properties_31,quantitative-properties,31,1.255859375,0.62469482421875,1.88055419921875,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,quantitative-properties_35,quantitative-properties,35,-0.01568603515625,-1.1126861572265625,-1.1283721923828125,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,quantitative-properties_49,quantitative-properties,49,3.4296875,-2.60791015625,0.82177734375,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,quantitative-properties_64,quantitative-properties,64,0.12890625,-1.931640625,-1.802734375,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,quantitative-properties_103,quantitative-properties,103,-0.3408203125,3.5107421875,3.169921875,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,quantitative-properties_106,quantitative-properties,106,4.5723876953125,-2.1197509765625,2.45263671875,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,quantitative-properties_122,quantitative-properties,122,-0.6611328125,-0.60400390625,-1.26513671875,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,quantitative-properties_192,quantitative-properties,192,-0.152618408203125,9.1395263671875,8.986907958984375,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,quantitative-properties_253,quantitative-properties,253,0.8583984375,-0.8720703125,-0.013671875,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,social-interactions_12,social-interactions,12,5.6171875,-7.1328125,-1.515625,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,social-interactions_16,social-interactions,16,5.4716796875,-7.9241943359375,-2.4525146484375,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,social-interactions_19,social-interactions,19,0.4171142578125,-0.423583984375,-0.0064697265625,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,social-interactions_53,social-interactions,53,0.01812744140625,0.36492919921875,0.383056640625,True,False
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,social-interactions_101,social-interactions,101,-0.873046875,0.80126953125,-0.07177734375,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,social-interactions_108,social-interactions,108,1.95013427734375,-0.5965576171875,1.35357666015625,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,social-interactions_130,social-interactions,130,0.87554931640625,0.66357421875,1.53912353515625,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,social-interactions_191,social-interactions,191,-7.29290771484375,10.86669921875,3.57379150390625,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,social-interactions_237,social-interactions,237,1.4814453125,0.611328125,2.0927734375,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,social-interactions_266,social-interactions,266,-3.49951171875,0.66455078125,-2.8349609375,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,social-properties_25,social-properties,25,-1.46044921875,-1.11187744140625,-2.57232666015625,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,social-properties_86,social-properties,86,1.13671875,-0.96875,0.16796875,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,social-properties_107,social-properties,107,-4.78125,0.09375,-4.6875,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,social-properties_137,social-properties,137,-6.734375,-1.9296875,-8.6640625,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,social-properties_239,social-properties,239,-9.9169921875,2.8477783203125,-7.0692138671875,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,social-properties_254,social-properties,254,-0.3701171875,-1.1640625,-1.5341796875,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,social-properties_292,social-properties,292,2.6875,-2.4140625,0.2734375,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,social-properties_300,social-properties,300,1.3466796875,-0.796875,0.5498046875,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,social-properties_303,social-properties,303,-2.6875,2.953125,0.265625,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,social-properties_304,social-properties,304,1.67578125,-1.1171875,0.55859375,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,social-relations_64,social-relations,64,5.115478515625,-5.282470703125,-0.1669921875,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,social-relations_154,social-relations,154,17.2528076171875,17.46697998046875,34.71978759765625,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,social-relations_165,social-relations,165,3.50927734375,-5.443603515625,-1.934326171875,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,social-relations_239,social-relations,239,0.17431640625,1.58251953125,1.7568359375,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,social-relations_333,social-relations,333,0.22528076171875,-3.703369140625,-3.47808837890625,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,social-relations_417,social-relations,417,-4.54296875,2.99609375,-1.546875,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,social-relations_661,social-relations,661,-0.3046875,-0.033203125,-0.337890625,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,social-relations_763,social-relations,763,1.1240234375,0.00732421875,1.13134765625,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,social-relations_790,social-relations,790,-4.907958984375,7.8856201171875,2.9776611328125,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,social-relations_1192,social-relations,1192,-7.46484375,13.125,5.66015625,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,spatial-relations_91,spatial-relations,91,11.60546875,-11.703125,-0.09765625,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,spatial-relations_156,spatial-relations,156,2.1796875,3.703125,5.8828125,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,spatial-relations_241,spatial-relations,241,-2.2142486572265625,-2.6922149658203125,-4.906463623046875,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,spatial-relations_248,spatial-relations,248,-3.285625457763672,-1.3550186157226562,-4.640644073486328,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,spatial-relations_255,spatial-relations,255,2.2183876037597656,2.8847579956054688,5.103145599365234,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,spatial-relations_281,spatial-relations,281,-2.4990768432617188,-2.69036865234375,-5.189445495605469,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,spatial-relations_293,spatial-relations,293,5.96270751953125,6.304184913635254,12.266892433166504,True,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,spatial-relations_352,spatial-relations,352,-1.4039764404296875,-3.1105918884277344,-4.514568328857422,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,spatial-relations_393,spatial-relations,393,-0.339385986328125,0.8041954040527344,0.4648094177246094,False,True
seed43022_repeat_chck_80M,seed43022_repeat,43022,repeat,chck_80M,80000000,spatial-relations_428,spatial-relations,428,2.635040283203125,-4.73541259765625,-2.100372314453125,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,agent-properties_426,agent-properties,426,-10.5733642578125,-5.4312744140625,-16.004638671875,False,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,agent-properties_851,agent-properties,851,1.12548828125,0.4473876953125,1.5728759765625,True,True
seed43022_repeat_chck_100M,seed43022_repeat,43022,repeat,chck_100M,100000000,agent-properties_895,agent-properties,895,0.239898681640625,1.1304473876953125,1.3703460693359375,True,True
