seed,checkpoint,words,uid,domain,compact_margin,repeat_margin,margin_delta,compact_correct,repeat_correct,binary_delta,interaction_delta
43022,chck_100M,100000000,material-properties_126,material-properties,-0.0560302734375,1.17474365234375,-1.23077392578125,False,True,-1,-0.7464599609375
43022,chck_100M,100000000,material-properties_144,material-properties,-3.039794921875,-1.729248046875,-1.310546875,False,False,0,0.966796875
43022,chck_100M,100000000,material-properties_147,material-properties,4.3056640625,2.6484375,1.6572265625,True,True,0,0.78863525390625
43022,chck_100M,100000000,material-properties_18,material-properties,2.96484375,-3.742919921875,6.707763671875,True,False,1,0.78955078125
43022,chck_100M,100000000,material-properties_31,material-properties,1.25689697265625,0.585205078125,0.67169189453125,True,True,0,0.30322265625
43022,chck_100M,100000000,material-properties_48,material-properties,0.9638671875,-2.82763671875,3.79150390625,True,False,1,3.92724609375
43022,chck_100M,100000000,material-properties_62,material-properties,0.1181640625,1.797607421875,-1.679443359375,True,True,0,-1.374267578125
43022,chck_100M,100000000,material-properties_89,material-properties,-2.921142578125,-3.47235107421875,0.55120849609375,False,False,0,-1.561248779296875
43022,chck_100M,100000000,material-properties_92,material-properties,-3.7664794921875,-4.4844970703125,0.718017578125,False,False,0,0.167236328125
43022,chck_100M,100000000,physical-dynamics_101,physical-dynamics,-3.4588623046875,1.69091796875,-5.1497802734375,False,True,-1,-2.36376953125
43022,chck_100M,100000000,physical-dynamics_112,physical-dynamics,2.467529296875,0.85943603515625,1.60809326171875,True,True,0,-1.205413818359375
43022,chck_100M,100000000,physical-dynamics_19,physical-dynamics,0.1796875,-1.21630859375,1.39599609375,True,False,1,0.575439453125
43022,chck_100M,100000000,physical-dynamics_22,physical-dynamics,0.120361328125,-2.10174560546875,2.22210693359375,True,False,1,-0.69134521484375
43022,chck_100M,100000000,physical-dynamics_44,physical-dynamics,-2.659912109375,1.9329833984375,-4.5928955078125,False,True,-1,-3.63427734375
43022,chck_100M,100000000,physical-dynamics_71,physical-dynamics,-1.4541015625,3.350830078125,-4.804931640625,False,True,-1,-5.33856201171875
43022,chck_100M,100000000,physical-dynamics_74,physical-dynamics,-2.648193359375,-1.59503173828125,-1.05316162109375,False,False,0,-6.81298828125
43022,chck_100M,100000000,physical-dynamics_75,physical-dynamics,-1.502197265625,4.25762939453125,-5.75982666015625,False,True,-1,-6.81298828125
43022,chck_100M,100000000,physical-dynamics_78,physical-dynamics,-3.1322021484375,-1.39453125,-1.7376708984375,False,False,0,-6.80322265625
43022,chck_100M,100000000,physical-dynamics_92,physical-dynamics,-4.932373046875,-5.9248046875,0.992431640625,False,False,0,0.981201171875
43022,chck_100M,100000000,physical-interactions_134,physical-interactions,-2.4462890625,0.578125,-3.0244140625,False,True,-1,-1.00341796875
43022,chck_100M,100000000,physical-interactions_146,physical-interactions,0.83203125,7.99676513671875,-7.16473388671875,True,True,0,0.49249267578125
43022,chck_100M,100000000,physical-interactions_263,physical-interactions,-9.26483154296875,-21.1353759765625,11.87054443359375,False,False,0,20.68206787109375
43022,chck_100M,100000000,physical-interactions_270,physical-interactions,1.25732421875,-2.55731201171875,3.81463623046875,True,False,1,1.2265625
43022,chck_100M,100000000,physical-interactions_310,physical-interactions,1.25732421875,-2.55731201171875,3.81463623046875,True,False,1,0.725616455078125
43022,chck_100M,100000000,physical-interactions_340,physical-interactions,3.4945068359375,-1.889404296875,5.3839111328125,True,False,1,5.2884521484375
43022,chck_100M,100000000,physical-interactions_347,physical-interactions,-5.98095703125,-21.33209228515625,15.35113525390625,False,False,0,35.257049560546875
43022,chck_100M,100000000,physical-interactions_431,physical-interactions,0.12188720703125,-0.28466796875,0.40655517578125,True,False,1,0.120391845703125
43022,chck_100M,100000000,physical-interactions_462,physical-interactions,-1.885009765625,-5.352294921875,3.46728515625,False,False,0,2.841796875
43022,chck_100M,100000000,physical-interactions_465,physical-interactions,3.14453125,0.2705078125,2.8740234375,True,True,0,6.65771484375
43022,chck_100M,100000000,physical-relations_125,physical-relations,0.3353271484375,0.5504150390625,-0.215087890625,True,True,0,-1.075927734375
43022,chck_100M,100000000,physical-relations_263,physical-relations,-1.717529296875,0.21630859375,-1.933837890625,False,True,-1,-1.06494140625
