example_id,source,words,loss,n_masked,arm,role,checkpoint,seed
4873,childes,160,0.7357599139213562,38,D_C_43022,C,chck_80M,43022
24202,gutenberg,160,2.489743232727051,29,D_C_43022,C,chck_80M,43022
51788,open_subtitles,160,4.527425289154053,34,D_C_43022,C,chck_80M,43022
58482,simple_wiki,160,2.9842424392700195,30,D_C_43022,C,chck_80M,43022
22971,gutenberg,160,2.2232954502105713,19,D_C_43022,C,chck_80M,43022
11799,childes,160,1.5691726207733154,36,D_C_43022,C,chck_80M,43022
23001,gutenberg,160,2.3071835041046143,35,D_C_43022,C,chck_80M,43022
6329,childes,160,1.3980281352996826,41,D_C_43022,C,chck_80M,43022
61321,simple_wiki,160,3.534578323364258,32,D_C_43022,C,chck_80M,43022
14794,childes,160,2.073072671890259,37,D_C_43022,C,chck_80M,43022
49926,open_subtitles,160,3.2956058979034424,33,D_C_43022,C,chck_80M,43022
48631,open_subtitles,160,1.8600856065750122,29,D_C_43022,C,chck_80M,43022
30689,gutenberg,160,1.7838064432144165,26,D_C_43022,C,chck_80M,43022
22560,gutenberg,160,2.8127639293670654,31,D_C_43022,C,chck_80M,43022
10694,childes,160,2.0787770748138428,38,D_C_43022,C,chck_80M,43022
40690,open_subtitles,160,1.9959286451339722,34,D_C_43022,C,chck_80M,43022
12163,childes,160,0.3669181764125824,35,D_C_43022,C,chck_80M,43022
14405,childes,160,1.308377742767334,37,D_C_43022,C,chck_80M,43022
8343,childes,160,1.9405615329742432,31,D_C_43022,C,chck_80M,43022
14477,childes,160,1.0461962223052979,46,D_C_43022,C,chck_80M,43022
49825,open_subtitles,160,3.293975830078125,32,D_C_43022,C,chck_80M,43022
43292,open_subtitles,160,2.992058277130127,44,D_C_43022,C,chck_80M,43022
17801,childes,160,1.2426587343215942,35,D_C_43022,C,chck_80M,43022
53263,simple_wiki,160,1.6208171844482422,40,D_C_43022,C,chck_80M,43022
34920,gutenberg,160,3.196794271469116,28,D_C_43022,C,chck_80M,43022
22365,childes,160,0.8101675510406494,51,D_C_43022,C,chck_80M,43022
46420,open_subtitles,160,2.886725902557373,34,D_C_43022,C,chck_80M,43022
19704,childes,160,1.3586839437484741,40,D_C_43022,C,chck_80M,43022
20945,childes,160,1.3829340934753418,37,D_C_43022,C,chck_80M,43022
25709,gutenberg,160,3.7204668521881104,35,D_C_43022,C,chck_80M,43022
14021,childes,160,2.0070717334747314,42,D_C_43022,C,chck_80M,43022
15069,childes,160,1.3182005882263184,38,D_C_43022,C,chck_80M,43022
34392,gutenberg,160,3.6873998641967773,23,D_C_43022,C,chck_80M,43022
5691,childes,160,1.4501465559005737,45,D_C_43022,C,chck_80M,43022
28077,gutenberg,160,3.0592591762542725,36,D_C_43022,C,chck_80M,43022
1678,bnc_spoken,160,4.618807792663574,33,D_C_43022,C,chck_80M,43022
60002,simple_wiki,160,4.891054630279541,40,D_C_43022,C,chck_80M,43022
15751,childes,160,1.828298807144165,31,D_C_43022,C,chck_80M,43022
43270,open_subtitles,160,2.4431331157684326,31,D_C_43022,C,chck_80M,43022
7032,childes,160,1.2914795875549316,37,D_C_43022,C,chck_80M,43022
43417,open_subtitles,160,2.329894542694092,38,D_C_43022,C,chck_80M,43022
10326,childes,160,1.9824485778808594,41,D_C_43022,C,chck_80M,43022
8165,childes,160,1.9291143417358398,37,D_C_43022,C,chck_80M,43022
3176,bnc_spoken,160,2.379140615463257,36,D_C_43022,C,chck_80M,43022
14015,childes,160,0.8451356291770935,37,D_C_43022,C,chck_80M,43022
9557,childes,160,1.6750611066818237,30,D_C_43022,C,chck_80M,43022
24856,gutenberg,160,4.956019878387451,31,D_C_43022,C,chck_80M,43022
14445,childes,160,2.6913161277770996,39,D_C_43022,C,chck_80M,43022
58172,simple_wiki,160,3.188765287399292,33,D_C_43022,C,chck_80M,43022
53393,simple_wiki,160,4.259867191314697,43,D_C_43022,C,chck_80M,43022
42785,open_subtitles,160,2.2618167400360107,38,D_C_43022,C,chck_80M,43022
56464,simple_wiki,160,2.6800761222839355,42,D_C_43022,C,chck_80M,43022
62077,simple_wiki,160,4.266603469848633,26,D_C_43022,C,chck_80M,43022
19858,childes,160,1.2130210399627686,32,D_C_43022,C,chck_80M,43022
51065,open_subtitles,160,3.1917593479156494,36,D_C_43022,C,chck_80M,43022
2742,bnc_spoken,160,2.7488393783569336,32,D_C_43022,C,chck_80M,43022
53193,simple_wiki,160,3.4276669025421143,38,D_C_43022,C,chck_80M,43022
7684,childes,160,1.9939501285552979,46,D_C_43022,C,chck_80M,43022
26402,gutenberg,160,2.0150704383850098,24,D_C_43022,C,chck_80M,43022
19296,childes,160,1.689530849456787,30,D_C_43022,C,chck_80M,43022
21992,childes,160,0.9721114039421082,46,D_C_43022,C,chck_80M,43022
52738,open_subtitles,160,2.0080201625823975,37,D_C_43022,C,chck_80M,43022
1782,bnc_spoken,160,3.897555112838745,23,D_C_43022,C,chck_80M,43022
9009,childes,160,1.2437934875488281,40,D_C_43022,C,chck_80M,43022
35332,gutenberg,160,2.1353678703308105,32,D_C_43022,C,chck_80M,43022
36631,gutenberg,160,1.8846718072891235,28,D_C_43022,C,chck_80M,43022
27893,gutenberg,160,2.7441248893737793,25,D_C_43022,C,chck_80M,43022
45118,open_subtitles,160,2.9043455123901367,39,D_C_43022,C,chck_80M,43022
13042,childes,160,1.2054928541183472,49,D_C_43022,C,chck_80M,43022
47026,open_subtitles,160,2.8872156143188477,46,D_C_43022,C,chck_80M,43022
46093,open_subtitles,160,2.563870429992676,39,D_C_43022,C,chck_80M,43022
9638,childes,160,1.7584842443466187,36,D_C_43022,C,chck_80M,43022
38847,open_subtitles,160,3.1152334213256836,34,D_C_43022,C,chck_80M,43022
25389,gutenberg,160,2.5338258743286133,22,D_C_43022,C,chck_80M,43022
23610,gutenberg,160,2.2015068531036377,45,D_C_43022,C,chck_80M,43022
9850,childes,160,1.8548827171325684,38,D_C_43022,C,chck_80M,43022
33545,gutenberg,160,1.6798781156539917,39,D_C_43022,C,chck_80M,43022
27677,gutenberg,160,2.3063244819641113,29,D_C_43022,C,chck_80M,43022
31140,gutenberg,160,3.152647018432617,24,D_C_43022,C,chck_80M,43022
39267,open_subtitles,160,2.6818413734436035,27,D_C_43022,C,chck_80M,43022
42641,open_subtitles,160,3.2092461585998535,32,D_C_43022,C,chck_80M,43022
16252,childes,160,0.92000412940979,36,D_C_43022,C,chck_80M,43022
21179,childes,160,2.927288770675659,26,D_C_43022,C,chck_80M,43022
36547,gutenberg,160,2.6413543224334717,28,D_C_43022,C,chck_80M,43022
31372,gutenberg,160,4.493344306945801,35,D_C_43022,C,chck_80M,43022
48479,open_subtitles,160,3.51857590675354,33,D_C_43022,C,chck_80M,43022
8771,childes,160,1.5202138423919678,36,D_C_43022,C,chck_80M,43022
35397,gutenberg,160,4.391656875610352,36,D_C_43022,C,chck_80M,43022
21260,childes,160,1.4531193971633911,38,D_C_43022,C,chck_80M,43022
13377,childes,160,1.1054977178573608,35,D_C_43022,C,chck_80M,43022
16330,childes,160,1.3927016258239746,33,D_C_43022,C,chck_80M,43022
47969,open_subtitles,160,5.25996208190918,45,D_C_43022,C,chck_80M,43022
37483,gutenberg,160,4.128116607666016,33,D_C_43022,C,chck_80M,43022
14826,childes,160,2.060014009475708,37,D_C_43022,C,chck_80M,43022
40156,open_subtitles,160,3.41766357421875,40,D_C_43022,C,chck_80M,43022
19420,childes,160,2.8121163845062256,27,D_C_43022,C,chck_80M,43022
27140,gutenberg,160,3.7538533210754395,24,D_C_43022,C,chck_80M,43022
7181,childes,160,0.5119345784187317,32,D_C_43022,C,chck_80M,43022
27695,gutenberg,160,3.24541974067688,39,D_C_43022,C,chck_80M,43022
1384,bnc_spoken,160,4.189890384674072,35,D_C_43022,C,chck_80M,43022
20591,childes,160,2.859360694885254,31,D_C_43022,C,chck_80M,43022
21970,childes,160,0.689795732498169,34,D_C_43022,C,chck_80M,43022
8436,childes,160,2.098722457885742,34,D_C_43022,C,chck_80M,43022
59742,simple_wiki,160,2.175109386444092,33,D_C_43022,C,chck_80M,43022
55526,simple_wiki,160,1.6141154766082764,42,D_C_43022,C,chck_80M,43022
29340,gutenberg,160,3.925673723220825,31,D_C_43022,C,chck_80M,43022
33364,gutenberg,160,2.4376583099365234,33,D_C_43022,C,chck_80M,43022
55845,simple_wiki,160,4.1403069496154785,34,D_C_43022,C,chck_80M,43022
49750,open_subtitles,160,2.1164207458496094,44,D_C_43022,C,chck_80M,43022
46059,open_subtitles,160,2.1675467491149902,42,D_C_43022,C,chck_80M,43022
10122,childes,160,2.2105350494384766,41,D_C_43022,C,chck_80M,43022
2911,bnc_spoken,160,2.2553822994232178,20,D_C_43022,C,chck_80M,43022
29628,gutenberg,160,4.808233737945557,35,D_C_43022,C,chck_80M,43022
3336,bnc_spoken,160,3.2226619720458984,24,D_C_43022,C,chck_80M,43022
39750,open_subtitles,160,2.6991870403289795,34,D_C_43022,C,chck_80M,43022
11887,childes,160,1.1021316051483154,44,D_C_43022,C,chck_80M,43022
37409,gutenberg,160,5.436707496643066,27,D_C_43022,C,chck_80M,43022
16087,childes,160,0.5056782960891724,45,D_C_43022,C,chck_80M,43022
55281,simple_wiki,160,2.599982738494873,27,D_C_43022,C,chck_80M,43022
19070,childes,160,1.8245981931686401,31,D_C_43022,C,chck_80M,43022
50032,open_subtitles,160,3.521510601043701,26,D_C_43022,C,chck_80M,43022
57454,simple_wiki,160,3.290432929992676,30,D_C_43022,C,chck_80M,43022
34510,gutenberg,160,2.4418530464172363,30,D_C_43022,C,chck_80M,43022
12407,childes,160,1.8633567094802856,37,D_C_43022,C,chck_80M,43022
38516,open_subtitles,160,2.0045552253723145,32,D_C_43022,C,chck_80M,43022
5433,childes,160,1.157448410987854,39,D_C_43022,C,chck_80M,43022
10152,childes,160,2.0801615715026855,34,D_C_43022,C,chck_80M,43022
2397,bnc_spoken,160,3.155762195587158,35,D_C_43022,C,chck_80M,43022
39156,open_subtitles,160,3.370725154876709,48,D_C_43022,C,chck_80M,43022
55308,simple_wiki,160,1.5040977001190186,41,D_C_43022,C,chck_80M,43022
5825,childes,160,1.1381795406341553,30,D_C_43022,C,chck_80M,43022
35857,gutenberg,160,3.0065722465515137,29,D_C_43022,C,chck_80M,43022
57669,simple_wiki,160,2.10302734375,34,D_C_43022,C,chck_80M,43022
20822,childes,160,1.5763041973114014,32,D_C_43022,C,chck_80M,43022
57321,simple_wiki,160,2.2958009243011475,33,D_C_43022,C,chck_80M,43022
12881,childes,160,2.14567494392395,33,D_C_43022,C,chck_80M,43022
29039,gutenberg,160,2.8292417526245117,39,D_C_43022,C,chck_80M,43022
7182,childes,160,0.9345343708992004,35,D_C_43022,C,chck_80M,43022
21853,childes,160,1.0111725330352783,35,D_C_43022,C,chck_80M,43022
37536,gutenberg,160,2.678241014480591,37,D_C_43022,C,chck_80M,43022
3724,bnc_spoken,160,2.8008100986480713,28,D_C_43022,C,chck_80M,43022
43719,open_subtitles,160,2.63448166847229,40,D_C_43022,C,chck_80M,43022
29677,gutenberg,160,4.33328914642334,41,D_C_43022,C,chck_80M,43022
9435,childes,160,1.1001744270324707,35,D_C_43022,C,chck_80M,43022
12464,childes,160,1.0196882486343384,44,D_C_43022,C,chck_80M,43022
43943,open_subtitles,160,3.1346521377563477,34,D_C_43022,C,chck_80M,43022
21153,childes,160,1.7416279315948486,33,D_C_43022,C,chck_80M,43022
24419,gutenberg,160,3.0933661460876465,30,D_C_43022,C,chck_80M,43022
22193,childes,160,1.017756462097168,33,D_C_43022,C,chck_80M,43022
62109,simple_wiki,160,2.568871021270752,43,D_C_43022,C,chck_80M,43022
3392,bnc_spoken,160,4.093196392059326,34,D_C_43022,C,chck_80M,43022
55682,simple_wiki,160,3.1867458820343018,42,D_C_43022,C,chck_80M,43022
57347,simple_wiki,160,4.322198390960693,40,D_C_43022,C,chck_80M,43022
8554,childes,160,1.247241497039795,40,D_C_43022,C,chck_80M,43022
57210,simple_wiki,160,2.339820146560669,26,D_C_43022,C,chck_80M,43022
36351,gutenberg,160,3.2359941005706787,33,D_C_43022,C,chck_80M,43022
46272,open_subtitles,160,3.290818691253662,31,D_C_43022,C,chck_80M,43022
4481,bnc_spoken,160,4.839871883392334,27,D_C_43022,C,chck_80M,43022
61346,simple_wiki,160,3.521833658218384,38,D_C_43022,C,chck_80M,43022
36298,gutenberg,160,2.948887586593628,24,D_C_43022,C,chck_80M,43022
23133,gutenberg,160,2.311232328414917,31,D_C_43022,C,chck_80M,43022
59486,simple_wiki,160,2.101339340209961,30,D_C_43022,C,chck_80M,43022
38482,gutenberg,160,2.727764368057251,27,D_C_43022,C,chck_80M,43022
45843,open_subtitles,160,2.928185224533081,41,D_C_43022,C,chck_80M,43022
61912,simple_wiki,160,3.696885824203491,34,D_C_43022,C,chck_80M,43022
1018,bnc_spoken,160,4.581503391265869,34,D_C_43022,C,chck_80M,43022
45756,open_subtitles,160,1.111171007156372,39,D_C_43022,C,chck_80M,43022
51773,open_subtitles,160,2.6802432537078857,24,D_C_43022,C,chck_80M,43022
14587,childes,160,1.6467183828353882,34,D_C_43022,C,chck_80M,43022
7065,childes,160,0.6541665196418762,45,D_C_43022,C,chck_80M,43022
7935,childes,160,1.5738143920898438,37,D_C_43022,C,chck_80M,43022
50052,open_subtitles,160,3.384714126586914,27,D_C_43022,C,chck_80M,43022
7743,childes,160,2.3431551456451416,44,D_C_43022,C,chck_80M,43022
52392,open_subtitles,160,3.239802360534668,28,D_C_43022,C,chck_80M,43022
21975,childes,160,0.848332941532135,37,D_C_43022,C,chck_80M,43022
42298,open_subtitles,160,2.946411609649658,34,D_C_43022,C,chck_80M,43022
56120,simple_wiki,160,4.5197834968566895,32,D_C_43022,C,chck_80M,43022
31876,gutenberg,160,3.0336320400238037,25,D_C_43022,C,chck_80M,43022
17882,childes,160,1.5573853254318237,37,D_C_43022,C,chck_80M,43022
29842,gutenberg,160,2.5965332984924316,29,D_C_43022,C,chck_80M,43022
17570,childes,160,2.083747625350952,31,D_C_43022,C,chck_80M,43022
36593,gutenberg,160,3.5943615436553955,38,D_C_43022,C,chck_80M,43022
12470,childes,160,1.720107078552246,40,D_C_43022,C,chck_80M,43022
20655,childes,160,2.389258623123169,40,D_C_43022,C,chck_80M,43022
42006,open_subtitles,160,2.111100673675537,34,D_C_43022,C,chck_80M,43022
60583,simple_wiki,160,2.4886715412139893,41,D_C_43022,C,chck_80M,43022
18563,childes,160,2.270256757736206,31,D_C_43022,C,chck_80M,43022
6247,childes,160,0.9788970947265625,36,D_C_43022,C,chck_80M,43022
56147,simple_wiki,160,1.935577392578125,25,D_C_43022,C,chck_80M,43022
50022,open_subtitles,160,3.7023022174835205,39,D_C_43022,C,chck_80M,43022
445,bnc_spoken,160,3.2357382774353027,28,D_C_43022,C,chck_80M,43022
17535,childes,160,1.303143858909607,40,D_C_43022,C,chck_80M,43022
50711,open_subtitles,160,2.9732818603515625,26,D_C_43022,C,chck_80M,43022
20001,childes,160,1.2785929441452026,38,D_C_43022,C,chck_80M,43022
777,bnc_spoken,160,3.794407844543457,36,D_C_43022,C,chck_80M,43022
1742,bnc_spoken,160,4.0091552734375,29,D_C_43022,C,chck_80M,43022
25849,gutenberg,160,2.830810785293579,27,D_C_43022,C,chck_80M,43022
11615,childes,160,0.6680983304977417,48,D_C_43022,C,chck_80M,43022
57671,simple_wiki,160,1.5207428932189941,27,D_C_43022,C,chck_80M,43022
57417,simple_wiki,160,2.1525464057922363,31,D_C_43022,C,chck_80M,43022
1756,bnc_spoken,160,4.560512542724609,39,D_C_43022,C,chck_80M,43022
17433,childes,160,2.4800329208374023,34,D_C_43022,C,chck_80M,43022
49603,open_subtitles,160,2.514962911605835,41,D_C_43022,C,chck_80M,43022
24329,gutenberg,160,2.038909673690796,31,D_C_43022,C,chck_80M,43022
35242,gutenberg,160,2.25675630569458,23,D_C_43022,C,chck_80M,43022
43592,open_subtitles,160,3.7412428855895996,41,D_C_43022,C,chck_80M,43022
3574,bnc_spoken,160,2.6514055728912354,30,D_C_43022,C,chck_80M,43022
28648,gutenberg,160,2.78849720954895,29,D_C_43022,C,chck_80M,43022
7814,childes,160,0.9033891558647156,45,D_C_43022,C,chck_80M,43022
5577,childes,160,1.0469383001327515,37,D_C_43022,C,chck_80M,43022
53669,simple_wiki,160,2.514730930328369,32,D_C_43022,C,chck_80M,43022
60425,simple_wiki,160,3.377540349960327,37,D_C_43022,C,chck_80M,43022
33497,gutenberg,160,2.961568593978882,34,D_C_43022,C,chck_80M,43022
15521,childes,160,0.8475092053413391,41,D_C_43022,C,chck_80M,43022
13301,childes,160,1.8616691827774048,34,D_C_43022,C,chck_80M,43022
37303,gutenberg,160,4.115437984466553,27,D_C_43022,C,chck_80M,43022
19400,childes,160,0.6806846857070923,35,D_C_43022,C,chck_80M,43022
11686,childes,160,1.420345664024353,39,D_C_43022,C,chck_80M,43022
25542,gutenberg,160,4.068144798278809,36,D_C_43022,C,chck_80M,43022
308,bnc_spoken,160,2.6627261638641357,40,D_C_43022,C,chck_80M,43022
19193,childes,160,1.4230552911758423,28,D_C_43022,C,chck_80M,43022
31353,gutenberg,160,5.309682846069336,39,D_C_43022,C,chck_80M,43022
62261,simple_wiki,160,2.7709314823150635,51,D_C_43022,C,chck_80M,43022
15187,childes,160,1.5564879179000854,45,D_C_43022,C,chck_80M,43022
44470,open_subtitles,160,3.81807541847229,42,D_C_43022,C,chck_80M,43022
53197,simple_wiki,160,1.4235024452209473,46,D_C_43022,C,chck_80M,43022
42272,open_subtitles,160,2.7430505752563477,32,D_C_43022,C,chck_80M,43022
37264,gutenberg,160,2.819639205932617,31,D_C_43022,C,chck_80M,43022
13253,childes,160,0.9014095067977905,33,D_C_43022,C,chck_80M,43022
19515,childes,160,0.7276414632797241,30,D_C_43022,C,chck_80M,43022
1372,bnc_spoken,160,3.010254144668579,28,D_C_43022,C,chck_80M,43022
26001,gutenberg,160,3.718355655670166,25,D_C_43022,C,chck_80M,43022
22264,childes,160,1.1217635869979858,40,D_C_43022,C,chck_80M,43022
24260,gutenberg,160,2.8573155403137207,44,D_C_43022,C,chck_80M,43022
27648,gutenberg,160,2.344505548477173,31,D_C_43022,C,chck_80M,43022
23209,gutenberg,160,3.08015513420105,32,D_C_43022,C,chck_80M,43022
25022,gutenberg,160,3.9867072105407715,22,D_C_43022,C,chck_80M,43022
31289,gutenberg,160,2.3036141395568848,28,D_C_43022,C,chck_80M,43022
19801,childes,160,1.4012049436569214,45,D_C_43022,C,chck_80M,43022
3484,bnc_spoken,160,3.0261356830596924,22,D_C_43022,C,chck_80M,43022
19777,childes,160,1.6024714708328247,30,D_C_43022,C,chck_80M,43022
12609,childes,160,3.9872419834136963,33,D_C_43022,C,chck_80M,43022
18750,childes,160,1.4246306419372559,39,D_C_43022,C,chck_80M,43022
42103,open_subtitles,160,2.9650537967681885,49,D_C_43022,C,chck_80M,43022
538,bnc_spoken,160,3.3841543197631836,26,D_C_43022,C,chck_80M,43022
6997,childes,160,1.0742499828338623,29,D_C_43022,C,chck_80M,43022
48548,open_subtitles,160,3.521369218826294,36,D_C_43022,C,chck_80M,43022
10502,childes,160,1.7038887739181519,41,D_C_43022,C,chck_80M,43022
37673,gutenberg,160,3.677891254425049,35,D_C_43022,C,chck_80M,43022
17123,childes,160,2.539832353591919,43,D_C_43022,C,chck_80M,43022
2013,bnc_spoken,160,2.717410087585449,28,D_C_43022,C,chck_80M,43022
20483,childes,160,1.893525242805481,45,D_C_43022,C,chck_80M,43022
14090,childes,160,0.7232761979103088,30,D_C_43022,C,chck_80M,43022
7166,childes,160,0.4926501512527466,39,D_C_43022,C,chck_80M,43022
43530,open_subtitles,160,2.5062198638916016,41,D_C_43022,C,chck_80M,43022
26656,gutenberg,160,3.6200549602508545,32,D_C_43022,C,chck_80M,43022
51222,open_subtitles,160,3.1018733978271484,32,D_C_43022,C,chck_80M,43022
31419,gutenberg,160,5.288278102874756,40,D_C_43022,C,chck_80M,43022
6218,childes,160,0.7722859978675842,44,D_C_43022,C,chck_80M,43022
29703,gutenberg,160,3.645059108734131,35,D_C_43022,C,chck_80M,43022
9980,childes,160,1.7689666748046875,23,D_C_43022,C,chck_80M,43022
20041,childes,160,0.752583384513855,27,D_C_43022,C,chck_80M,43022
30849,gutenberg,160,3.0563955307006836,30,D_C_43022,C,chck_80M,43022
51941,open_subtitles,160,3.640124559402466,31,D_C_43022,C,chck_80M,43022
47053,open_subtitles,160,3.381199836730957,30,D_C_43022,C,chck_80M,43022
3665,bnc_spoken,160,3.1656665802001953,39,D_C_43022,C,chck_80M,43022
46572,open_subtitles,160,2.758793592453003,44,D_C_43022,C,chck_80M,43022
21089,childes,160,1.0450793504714966,44,D_C_43022,C,chck_80M,43022
15261,childes,160,1.4799065589904785,37,D_C_43022,C,chck_80M,43022
835,bnc_spoken,160,3.1220602989196777,34,D_C_43022,C,chck_80M,43022
55468,simple_wiki,160,3.7389683723449707,29,D_C_43022,C,chck_80M,43022
23232,gutenberg,160,2.1126296520233154,30,D_C_43022,C,chck_80M,43022
6035,childes,160,1.3973082304000854,39,D_C_43022,C,chck_80M,43022
41316,open_subtitles,160,2.3096024990081787,37,D_C_43022,C,chck_80M,43022
40070,open_subtitles,160,3.3112895488739014,42,D_C_43022,C,chck_80M,43022
17233,childes,160,1.4240022897720337,41,D_C_43022,C,chck_80M,43022
16915,childes,160,3.056669235229492,45,D_C_43022,C,chck_80M,43022
40976,open_subtitles,160,4.313531875610352,32,D_C_43022,C,chck_80M,43022
35196,gutenberg,160,4.249940872192383,28,D_C_43022,C,chck_80M,43022
30904,gutenberg,160,3.146881341934204,30,D_C_43022,C,chck_80M,43022
11793,childes,160,1.0965760946273804,40,D_C_43022,C,chck_80M,43022
26364,gutenberg,160,4.064309120178223,37,D_C_43022,C,chck_80M,43022
52435,open_subtitles,160,2.965075731277466,34,D_C_43022,C,chck_80M,43022
15893,childes,160,1.1011348962783813,36,D_C_43022,C,chck_80M,43022
3748,bnc_spoken,160,3.8818695545196533,36,D_C_43022,C,chck_80M,43022
30345,gutenberg,160,3.489621877670288,27,D_C_43022,C,chck_80M,43022
34295,gutenberg,160,3.61336350440979,25,D_C_43022,C,chck_80M,43022
55399,simple_wiki,160,2.902228355407715,37,D_C_43022,C,chck_80M,43022
17956,childes,160,0.8059133887290955,40,D_C_43022,C,chck_80M,43022
7646,childes,160,2.0546929836273193,41,D_C_43022,C,chck_80M,43022
39838,open_subtitles,160,4.088682174682617,45,D_C_43022,C,chck_80M,43022
22154,childes,160,1.445389747619629,32,D_C_43022,C,chck_80M,43022
24151,gutenberg,160,3.880220651626587,25,D_C_43022,C,chck_80M,43022
46356,open_subtitles,160,2.2688963413238525,27,D_C_43022,C,chck_80M,43022
57505,simple_wiki,160,1.7838330268859863,36,D_C_43022,C,chck_80M,43022
17170,childes,160,2.3957200050354004,42,D_C_43022,C,chck_80M,43022
61691,simple_wiki,160,3.586270809173584,35,D_C_43022,C,chck_80M,43022
21652,childes,160,1.2438546419143677,31,D_C_43022,C,chck_80M,43022
22509,childes,160,0.8870853781700134,39,D_C_43022,C,chck_80M,43022
12768,childes,160,2.407285451889038,51,D_C_43022,C,chck_80M,43022
3012,bnc_spoken,160,3.2953405380249023,21,D_C_43022,C,chck_80M,43022
60800,simple_wiki,160,1.4815781116485596,33,D_C_43022,C,chck_80M,43022
58108,simple_wiki,160,2.7344024181365967,33,D_C_43022,C,chck_80M,43022
413,bnc_spoken,160,2.0732593536376953,42,D_C_43022,C,chck_80M,43022
21588,childes,160,1.8362809419631958,26,D_C_43022,C,chck_80M,43022
16081,childes,160,2.4858384132385254,34,D_C_43022,C,chck_80M,43022
56229,simple_wiki,160,4.062562942504883,31,D_C_43022,C,chck_80M,43022
19946,childes,160,1.890668511390686,40,D_C_43022,C,chck_80M,43022
52714,open_subtitles,160,3.9024484157562256,30,D_C_43022,C,chck_80M,43022
48884,open_subtitles,160,2.4548301696777344,36,D_C_43022,C,chck_80M,43022
36580,gutenberg,160,3.7623131275177,30,D_C_43022,C,chck_80M,43022
16213,childes,160,0.3150550425052643,33,D_C_43022,C,chck_80M,43022
52771,open_subtitles,160,3.9335649013519287,48,D_C_43022,C,chck_80M,43022
13637,childes,160,0.4895179867744446,35,D_C_43022,C,chck_80M,43022
56410,simple_wiki,160,3.982348918914795,33,D_C_43022,C,chck_80M,43022
40468,open_subtitles,160,4.141974925994873,37,D_C_43022,C,chck_80M,43022
51380,open_subtitles,160,3.4910802841186523,31,D_C_43022,C,chck_80M,43022
35801,gutenberg,160,3.637822151184082,32,D_C_43022,C,chck_80M,43022
46103,open_subtitles,160,2.6487648487091064,31,D_C_43022,C,chck_80M,43022
44740,open_subtitles,160,4.18393087387085,39,D_C_43022,C,chck_80M,43022
12866,childes,160,1.5339064598083496,42,D_C_43022,C,chck_80M,43022
50967,open_subtitles,160,2.0458309650421143,31,D_C_43022,C,chck_80M,43022
18711,childes,160,2.396308183670044,32,D_C_43022,C,chck_80M,43022
8263,childes,160,1.7292124032974243,36,D_C_43022,C,chck_80M,43022
23682,gutenberg,160,2.8754165172576904,31,D_C_43022,C,chck_80M,43022
1293,bnc_spoken,160,4.030046463012695,33,D_C_43022,C,chck_80M,43022
57136,simple_wiki,160,2.482659339904785,46,D_C_43022,C,chck_80M,43022
