family,arch,arm,checkpoint,seed,role,group,n,mean_margin_full,mean_effect_no_initial_qbox,mean_effect_no_last_relevant_update,mean_effect_no_all_relevant_updates,mean_margin_no_all_relevant_updates,mean_margin_no_initial_qbox,mean_margin_no_last_relevant_update,mean_relevant_updates,mean_total_ops
entity_ablation,D,D_V_43222,chck_100M,43222,V,rel_updates_2,489,0.5237628677383767,-0.25761601481213403,-0.7865767070608393,-0.9789007183293867,-0.4551378505910101,0.26614685292624257,-0.26281383932246266,2.0,8.366053169734151
entity_ablation,D,D_V_43222,chck_100M,43222,V,rel_updates_3,296,0.6400566270222535,-0.12220786189710772,-0.8315592587396905,-1.2896730014299218,-0.6496163744076684,0.5178487651251458,-0.19150263171743703,3.0,9.54054054054054
entity_ablation,D,D_V_43222,chck_100M,43222,V,rel_updates_4,326,1.2661148975231895,-0.18811758347084187,-0.9930638919578739,-1.3543251760166848,-0.08821027849349508,1.0779973140523478,0.27305100556531564,4.0,10.13803680981595
entity_ablation,D,D_V_43222,chck_100M,43222,V,rel_updates_5,94,1.8416549347816629,-0.010339189083018202,-0.5280842058202053,-1.4775487691798108,0.3641061656018521,1.8313157456986449,1.3135707289614575,5.0,10.106382978723405
entity_ablation,D,D_V_43222,chck_100M,43222,V,type_ambiref,399,0.7033376636959258,-0.06969203954950012,-0.7271978859614608,-0.8229351837682843,-0.11959752007235859,0.6336456241464257,-0.02386022226553513,3.0526315789473686,9.230576441102757
entity_ablation,D,D_V_43222,chck_100M,43222,V,type_move_contents,381,0.8936066220751585,-0.2881227537715842,-0.7749396185549539,-1.2689728865160403,-0.37536626444088195,0.6054838683035743,0.11866700352020464,2.900262467191601,9.401574803149606
entity_ablation,D,D_V_43222,chck_100M,43222,V,type_regular,441,0.9835885406351413,-0.21515570422148758,-0.9737244574120796,-1.4504661807397596,-0.4668776401046182,0.7684328364136538,0.009864083223061766,3.0226757369614514,9.16326530612245
entity_ablation,D,D_V_43222,chck_80M,43222,V,ALL,1221,0.8586841960308691,-0.08582337973158834,-0.9254011515952055,-1.2987795100226254,-0.44009531399175633,0.7728608162992807,-0.06671695556433645,2.994266994266994,9.25962325962326
entity_ablation,D,D_V_43222,chck_80M,43222,V,rel_ge2,1205,0.8514992879139437,-0.08175341106054694,-0.9282363936861521,-1.306572473055347,-0.45507318514140316,0.7697458768533968,-0.07673710577220838,3.020746887966805,9.269709543568466
entity_ablation,D,D_V_43222,chck_80M,43222,V,rel_ge3,716,1.1268978377793755,-0.07340177011223478,-0.995636035069074,-1.5128720155682978,-0.38597417778892223,1.0534960676671405,0.13126180271030138,3.717877094972067,9.886871508379889
entity_ablation,D,D_V_43222,chck_80M,43222,V,rel_updates_1,16,1.3997975885868073,-0.3923428952693939,-0.7118719816207886,-0.7118719816207886,0.6879256069660187,1.0074546933174133,0.6879256069660187,1.0,8.5
entity_ablation,D,D_V_43222,chck_80M,43222,V,rel_updates_2,489,0.44825723944022366,-0.09398198962699172,-0.8295489842174975,-1.004506067249063,-0.5562488278088394,0.35427524981323194,-0.3812917447772738,2.0,8.366053169734151
