uid,domain,idx,ConceptA,ConceptB,ContextType,ContextDiff,TargetDiff,selection_pattern,selection_DiD_item,margin_strict50_43022,margin_strict50_43122,delta_margin_431_minus_430,correct_strict50_43022,correct_strict50_43122,pattern_strict50
spatial-relations_322,spatial-relations,322,front,behind,indirect,antonym,concept swap,0110,-2,-0.012072563171386719,-2.797600269317627,-2.7855277061462402,0,0,00
spatial-relations_342,spatial-relations,342,front,behind,indirect,antonym,concept swap,0110,-2,0.3908824920654297,-3.131538152694702,-3.522420644760132,1,0,10
spatial-relations_405,spatial-relations,405,left,right,indirect,antonym,concept swap,0110,-2,0.043979644775390625,-1.248739242553711,-1.2927188873291016,1,0,10
spatial-relations_113,spatial-relations,113,above,below,indirect,variable swap,concept swap,0110,-2,0.03501415252685547,-4.699353218078613,-4.734367370605469,1,0,10
spatial-relations_429,spatial-relations,429,left,right,indirect,variable swap,concept swap,0110,-2,-2.510232925415039,-1.9479503631591797,0.5622825622558594,0,0,00
spatial-relations_177,spatial-relations,177,above,below,indirect,variable swap,variable swap,0110,-2,0.03501415252685547,-4.699353218078613,-4.734367370605469,1,0,10
spatial-relations_0,spatial-relations,0,above,below,direct,antonym,concept swap,0100,-1,-4.08995246887207,-2.1179866790771484,1.9719657897949219,0,0,00
spatial-relations_2,spatial-relations,2,above,below,direct,antonym,concept swap,0100,-1,-3.4174022674560547,-2.6502532958984375,0.7671489715576172,0,0,00
spatial-relations_6,spatial-relations,6,above,below,direct,antonym,concept swap,0100,-1,-2.3370532989501953,-2.122282028198242,0.21477127075195312,0,0,00
spatial-relations_7,spatial-relations,7,above,below,direct,antonym,concept swap,0010,-1,-1.8123340606689453,-3.399982452392578,-1.5876483917236328,0,0,00
spatial-relations_210,spatial-relations,210,close,far,direct,antonym,concept swap,1110,-1,1.3003616333007812,-0.5890903472900391,-1.8894519805908203,1,0,10
spatial-relations_223,spatial-relations,223,close,far,direct,antonym,concept swap,1110,-1,-0.6407356262207031,4.021846771240234,4.6625823974609375,0,1,01
spatial-relations_240,spatial-relations,240,east,west,direct,antonym,concept swap,0010,-1,-2.663442611694336,-1.2367172241210938,1.4267253875732422,0,0,00
spatial-relations_291,spatial-relations,291,front,behind,direct,antonym,concept swap,1110,-1,6.2243499755859375,-0.9038581848144531,-7.128208160400391,1,0,10
spatial-relations_295,spatial-relations,295,front,behind,direct,antonym,concept swap,1110,-1,2.9863452911376953,-0.8612384796142578,-3.847583770751953,1,0,10
spatial-relations_297,spatial-relations,297,front,behind,direct,antonym,concept swap,1110,-1,5.709009170532227,-3.241281509399414,-8.95029067993164,1,0,10
spatial-relations_351,spatial-relations,351,left,right,direct,antonym,concept swap,0010,-1,5.046356201171875,1.1206817626953125,-3.9256744384765625,1,1,11
spatial-relations_358,spatial-relations,358,left,right,direct,antonym,concept swap,0010,-1,2.725543975830078,-2.114349365234375,-4.839893341064453,1,0,10
spatial-relations_366,spatial-relations,366,left,right,direct,antonym,concept swap,0010,-1,1.29681396484375,-3.871715545654297,-5.168529510498047,1,0,10
spatial-relations_367,spatial-relations,367,left,right,direct,antonym,concept swap,0111,-1,4.0117340087890625,-0.4347362518310547,-4.446470260620117,1,0,10
spatial-relations_447,spatial-relations,447,north,south,direct,antonym,concept swap,0100,-1,-2.220783233642578,-1.9317169189453125,0.2890663146972656,0,0,00
spatial-relations_448,spatial-relations,448,north,south,direct,antonym,concept swap,0010,-1,-2.3562889099121094,-1.8983173370361328,0.45797157287597656,0,0,00
spatial-relations_449,spatial-relations,449,north,south,direct,antonym,concept swap,0100,-1,-2.2744250297546387,-2.2552404403686523,0.019184589385986328,0,0,00
spatial-relations_371,spatial-relations,371,left,right,direct,antonym,variable swap,0010,-1,5.046356201171875,1.1206817626953125,-3.9256744384765625,1,1,11
spatial-relations_380,spatial-relations,380,left,right,direct,antonym,variable swap,0010,-1,2.725543975830078,-2.114349365234375,-4.839893341064453,1,0,10
spatial-relations_386,spatial-relations,386,left,right,direct,antonym,variable swap,0010,-1,1.29681396484375,-3.871715545654297,-5.168529510498047,1,0,10
spatial-relations_389,spatial-relations,389,left,right,direct,antonym,variable swap,0111,-1,4.0117340087890625,-0.4347362518310547,-4.446470260620117,1,0,10
spatial-relations_13,spatial-relations,13,above,below,indirect,antonym,concept swap,0010,-1,2.093250274658203,1.0049686431884766,-1.0882816314697266,1,1,11
spatial-relations_14,spatial-relations,14,above,below,indirect,antonym,concept swap,0100,-1,0.41382598876953125,-0.13776588439941406,-0.5515918731689453,1,0,10
spatial-relations_16,spatial-relations,16,above,below,indirect,antonym,concept swap,0010,-1,-2.699573516845703,-2.7177181243896484,-0.018144607543945312,0,0,00
spatial-relations_21,spatial-relations,21,above,below,indirect,antonym,concept swap,0100,-1,-2.9475650787353516,-0.0942392349243164,2.853325843811035,0,0,00
spatial-relations_22,spatial-relations,22,above,below,indirect,antonym,concept swap,0100,-1,0.3917808532714844,0.8640346527099609,0.47225379943847656,1,1,11
spatial-relations_30,spatial-relations,30,above,below,indirect,antonym,concept swap,0100,-1,-5.332817077636719,-0.7063140869140625,4.626502990722656,0,0,00
spatial-relations_32,spatial-relations,32,above,below,indirect,antonym,concept swap,0100,-1,-4.730669021606445,-2.003721237182617,2.726947784423828,0,0,00
spatial-relations_34,spatial-relations,34,above,below,indirect,antonym,concept swap,0100,-1,-6.029815673828125,-1.655630111694336,4.374185562133789,0,0,00
spatial-relations_39,spatial-relations,39,above,below,indirect,antonym,concept swap,0010,-1,0.33514404296875,-0.005657196044921875,-0.3408012390136719,1,0,10
spatial-relations_19,spatial-relations,19,above,below,indirect,antonym,concept swap,1111,0,0.12990760803222656,-0.3622550964355469,-0.49216270446777344,1,0,10
spatial-relations_27,spatial-relations,27,above,below,indirect,antonym,concept swap,1111,0,0.14153480529785156,-0.5650386810302734,-0.706573486328125,1,0,10
spatial-relations_38,spatial-relations,38,above,below,indirect,antonym,concept swap,1111,0,0.1938018798828125,0.051532745361328125,-0.14226913452148438,1,1,11
spatial-relations_59,spatial-relations,59,above,below,indirect,antonym,variable swap,1111,0,0.12990760803222656,-0.3622550964355469,-0.49216270446777344,1,0,10
spatial-relations_61,spatial-relations,61,above,below,indirect,antonym,variable swap,1111,0,0.04637336730957031,-0.7511501312255859,-0.7975234985351562,1,0,10
spatial-relations_63,spatial-relations,63,above,below,indirect,antonym,variable swap,1111,0,-0.17590713500976562,0.16022872924804688,0.3361358642578125,0,1,01
spatial-relations_67,spatial-relations,67,above,below,indirect,antonym,variable swap,1111,0,0.14153480529785156,-0.5650386810302734,-0.706573486328125,1,0,10
spatial-relations_72,spatial-relations,72,above,below,indirect,antonym,variable swap,1111,0,0.1938018798828125,0.051532745361328125,-0.14226913452148438,1,1,11
spatial-relations_75,spatial-relations,75,above,below,indirect,antonym,variable swap,1111,0,1.7738361358642578,0.9729461669921875,-0.8008899688720703,1,1,11
spatial-relations_91,spatial-relations,91,above,below,indirect,variable swap,concept swap,1111,0,-0.4613170623779297,-6.4567718505859375,-5.995454788208008,0,0,00
spatial-relations_1,spatial-relations,1,above,below,direct,antonym,concept swap,0000,0,-3.567790985107422,-3.466928482055664,0.10086250305175781,0,0,00
spatial-relations_3,spatial-relations,3,above,below,direct,antonym,concept swap,0000,0,-3.4265403747558594,-4.72169303894043,-1.2951526641845703,0,0,00
spatial-relations_4,spatial-relations,4,above,below,direct,antonym,concept swap,0000,0,-3.925823211669922,-3.2785301208496094,0.6472930908203125,0,0,00
spatial-relations_5,spatial-relations,5,above,below,direct,antonym,concept swap,0000,0,-2.0733203887939453,-3.4637527465820312,-1.390432357788086,0,0,00
spatial-relations_8,spatial-relations,8,above,below,direct,antonym,concept swap,0000,0,-5.946262836456299,-4.162286758422852,1.7839760780334473,0,0,00
spatial-relations_17,spatial-relations,17,above,below,indirect,antonym,concept swap,0000,0,-1.7101306915283203,0.24018096923828125,1.9503116607666016,0,1,01
spatial-relations_18,spatial-relations,18,above,below,indirect,antonym,concept swap,0000,0,0.028810501098632812,0.08765220642089844,0.058841705322265625,1,1,11
spatial-relations_31,spatial-relations,31,above,below,indirect,antonym,concept swap,0000,0,-4.544706344604492,-2.058849334716797,2.4858570098876953,0,0,00
spatial-relations_33,spatial-relations,33,above,below,indirect,antonym,concept swap,0000,0,-0.4984912872314453,-1.8407936096191406,-1.3423023223876953,0,0,00
spatial-relations_37,spatial-relations,37,above,below,indirect,antonym,concept swap,0000,0,-2.4669151306152344,-0.3505058288574219,2.1164093017578125,0,0,00
physical-interactions_39,physical-interactions,39,break,fix,direct,antonym,concept swap,0110,-2,-3.185056686401367,-1.7785091400146484,1.4065475463867188,0,0,00
physical-interactions_266,physical-interactions,266,kick,drop,direct,antonym,concept swap,0110,-2,0.5369434356689453,-1.5403356552124023,-2.0772790908813477,1,0,10
physical-interactions_272,physical-interactions,272,kick,drop,direct,antonym,concept swap,0110,-2,1.3728628158569336,-0.5716285705566406,-1.9444913864135742,1,0,10
physical-interactions_274,physical-interactions,274,kick,drop,direct,antonym,concept swap,0110,-2,1.780374526977539,0.7554264068603516,-1.0249481201171875,1,1,11
physical-interactions_306,physical-interactions,306,kick,touch,direct,antonym,concept swap,0110,-2,0.5369434356689453,-1.5403356552124023,-2.0772790908813477,1,0,10
physical-interactions_312,physical-interactions,312,kick,touch,direct,antonym,concept swap,0110,-2,1.3728628158569336,-0.5716285705566406,-1.9444913864135742,1,0,10
physical-interactions_314,physical-interactions,314,kick,touch,direct,antonym,concept swap,0110,-2,1.780374526977539,0.7554264068603516,-1.0249481201171875,1,1,11
physical-interactions_366,physical-interactions,366,push,pull,direct,antonym,concept swap,0110,-2,2.3865699768066406,-6.90647029876709,-9.29304027557373,1,0,10
physical-interactions_378,physical-interactions,378,push,pull,direct,antonym,concept swap,0110,-2,-1.2829647064208984,-0.8205814361572266,0.4623832702636719,0,0,00
physical-interactions_336,physical-interactions,336,push,-,direct,other,variable swap,0110,-2,2.258045196533203,1.43914794921875,-0.8188972473144531,1,1,11
physical-interactions_396,physical-interactions,396,revolve around,-,direct,variable swap,variable swap,0110,-2,2.1983108520507812,2.9413070678710938,0.7429962158203125,1,1,11
physical-interactions_149,physical-interactions,149,heat,cool,direct,variable_swap,concept swap,0110,-2,0.4596138000488281,-3.449125289916992,-3.9087390899658203,1,0,10
physical-interactions_163,physical-interactions,163,heat,cool,direct,variable_swap,variable swap,0110,-2,0.4596138000488281,-3.449125289916992,-3.9087390899658203,1,0,10
physical-interactions_48,physical-interactions,48,break,fix,indirect,antonym,concept swap,0110,-2,0.09807872772216797,0.43978309631347656,0.3417043685913086,1,1,11
physical-interactions_325,physical-interactions,325,kick,touch,indirect,antonym,concept swap,0110,-2,3.25640869140625,-2.4863224029541016,-5.742731094360352,1,0,10
physical-interactions_545,physical-interactions,545,throw,touch,indirect,antonym,concept swap,0110,-2,3.25640869140625,-2.4863224029541016,-5.742731094360352,1,0,10
physical-interactions_327,physical-interactions,327,kick,touch,indirect,negation,concept swap,0110,-2,0.9107151031494141,-0.5493450164794922,-1.4600601196289062,1,0,10
physical-interactions_547,physical-interactions,547,throw,touch,indirect,negation,concept swap,0110,-2,0.9107151031494141,-0.5493450164794922,-1.4600601196289062,1,0,10
physical-interactions_279,physical-interactions,279,kick,drop,indirect,other,concept swap,0110,-2,0.20162010192871094,0.6546611785888672,0.45304107666015625,1,1,11
physical-interactions_4,physical-interactions,4,attract,repel,direct,antonym,concept swap,0111,-1,1.0228328704833984,1.2086219787597656,0.1857891082763672,1,1,11
physical-interactions_6,physical-interactions,6,attract,repel,direct,antonym,concept swap,0111,-1,2.4070262908935547,0.5070571899414062,-1.8999691009521484,1,1,11
physical-interactions_8,physical-interactions,8,attract,repel,direct,antonym,concept swap,0111,-1,1.3879280090332031,-0.30312156677246094,-1.691049575805664,1,0,10
physical-interactions_11,physical-interactions,11,attract,repel,direct,antonym,concept swap,1110,-1,-0.5697193145751953,0.8722457885742188,1.441965103149414,0,1,01
physical-interactions_12,physical-interactions,12,attract,repel,direct,antonym,concept swap,0111,-1,1.7532634735107422,3.3851966857910156,1.6319332122802734,1,1,11
physical-interactions_14,physical-interactions,14,attract,repel,direct,antonym,concept swap,0111,-1,3.125690460205078,2.7918319702148438,-0.3338584899902344,1,1,11
physical-interactions_27,physical-interactions,27,break,fix,direct,antonym,concept swap,0111,-1,-2.550961494445801,0.3119068145751953,2.862868309020996,0,1,01
physical-interactions_31,physical-interactions,31,break,fix,direct,antonym,concept swap,0111,-1,-0.9909496307373047,0.43980979919433594,1.4307594299316406,0,1,01
physical-interactions_32,physical-interactions,32,break,fix,direct,antonym,concept swap,1110,-1,2.314159393310547,1.0362529754638672,-1.2779064178466797,1,1,11
physical-interactions_35,physical-interactions,35,break,fix,direct,antonym,concept swap,0111,-1,-2.126598358154297,0.8292179107666016,2.9558162689208984,0,1,01
physical-interactions_36,physical-interactions,36,break,fix,direct,antonym,concept swap,0111,-1,0.5721626281738281,1.904623031616211,1.3324604034423828,1,1,11
physical-interactions_44,physical-interactions,44,break,fix,direct,antonym,concept swap,1110,-1,2.313385009765625,3.6181583404541016,1.3047733306884766,1,1,11
physical-interactions_57,physical-interactions,57,catch,throw,direct,antonym,concept swap,1110,-1,1.5576171875,-3.0364017486572266,-4.594018936157227,1,0,10
physical-interactions_59,physical-interactions,59,catch,throw,direct,antonym,concept swap,0010,-1,2.0852737426757812,-3.5419559478759766,-5.627229690551758,1,0,10
physical-interactions_60,physical-interactions,60,catch,throw,direct,antonym,concept swap,0100,-1,0.5910463333129883,0.7718000411987305,0.1807537078857422,1,1,11
physical-interactions_62,physical-interactions,62,catch,throw,direct,antonym,concept swap,1110,-1,-7.216377258300781,5.062530517578125,12.278907775878906,0,1,01
physical-interactions_63,physical-interactions,63,catch,throw,direct,antonym,concept swap,0100,-1,3.174030303955078,-8.212499618530273,-11.386529922485352,1,0,10
physical-interactions_65,physical-interactions,65,catch,throw,direct,antonym,concept swap,0010,-1,-0.6918125152587891,-4.537237167358398,-3.8454246520996094,0,0,00
physical-interactions_126,physical-interactions,126,drop,lift,direct,antonym,concept swap,0010,-1,0.00713348388671875,-0.20217132568359375,-0.2093048095703125,1,0,10
physical-interactions_127,physical-interactions,127,drop,lift,direct,antonym,concept swap,0100,-1,-0.11604690551757812,-0.8076591491699219,-0.6916122436523438,0,0,00
physical-interactions_128,physical-interactions,128,drop,lift,direct,antonym,concept swap,0010,-1,-1.684274673461914,-0.87908935546875,0.8051853179931641,0,0,00
physical-interactions_130,physical-interactions,130,drop,lift,direct,antonym,concept swap,0010,-1,-2.2077293395996094,0.0017852783203125,2.209514617919922,0,1,01
physical-interactions_132,physical-interactions,132,drop,lift,direct,antonym,concept swap,0010,-1,-3.619415283203125,-0.8161201477050781,2.803295135498047,0,0,00
physical-interactions_133,physical-interactions,133,drop,lift,direct,antonym,concept swap,0100,-1,0.8918285369873047,-0.06756782531738281,-0.9593963623046875,1,0,10
physical-interactions_134,physical-interactions,134,drop,lift,direct,antonym,concept swap,0010,-1,-0.3264312744140625,-0.4151611328125,-0.0887298583984375,0,0,00
physical-interactions_135,physical-interactions,135,drop,lift,direct,antonym,concept swap,0100,-1,0.4992027282714844,-0.0047607421875,-0.5039634704589844,1,0,10
physical-interactions_269,physical-interactions,269,kick,drop,direct,antonym,concept swap,0111,-1,0.8519134521484375,0.7239036560058594,-0.12800979614257812,1,1,11
physical-interactions_270,physical-interactions,270,kick,drop,direct,antonym,concept swap,1110,-1,-0.3241853713989258,-1.426802635192871,-1.1026172637939453,0,0,00
physical-interactions_309,physical-interactions,309,kick,touch,direct,antonym,concept swap,0111,-1,0.6030349731445312,1.755223274230957,1.1521883010864258,1,1,11
physical-interactions_310,physical-interactions,310,kick,touch,direct,antonym,concept swap,1110,-1,-0.3241853713989258,-1.426802635192871,-1.1026172637939453,0,0,00
physical-interactions_0,physical-interactions,0,attract,repel,direct,antonym,concept swap,1111,0,0.76226806640625,1.2922515869140625,0.5299835205078125,1,1,11
physical-interactions_10,physical-interactions,10,attract,repel,direct,antonym,concept swap,1111,0,1.8507080078125,1.473602294921875,-0.377105712890625,1,1,11
physical-interactions_17,physical-interactions,17,attract,repel,direct,antonym,concept swap,1111,0,-0.8423709869384766,-1.1268329620361328,-0.28446197509765625,0,0,00
physical-interactions_28,physical-interactions,28,break,fix,direct,antonym,concept swap,1111,0,-0.21573829650878906,1.9359683990478516,2.1517066955566406,0,1,01
physical-interactions_30,physical-interactions,30,break,fix,direct,antonym,concept swap,1111,0,-0.1756744384765625,2.421884536743164,2.5975589752197266,0,1,01
physical-interactions_34,physical-interactions,34,break,fix,direct,antonym,concept swap,1111,0,2.7005176544189453,2.102649688720703,-0.5978679656982422,1,1,11
physical-interactions_50,physical-interactions,50,break,fix,indirect,antonym,concept swap,1111,0,0.6965608596801758,1.035780906677246,0.3392200469970703,1,1,11
physical-interactions_52,physical-interactions,52,break,fix,indirect,antonym,concept swap,1111,0,1.258854866027832,1.7588424682617188,0.4999876022338867,1,1,11
physical-interactions_54,physical-interactions,54,break,fix,indirect,antonym,concept swap,1111,0,2.6864728927612305,2.8746604919433594,0.1881875991821289,1,1,11
physical-interactions_68,physical-interactions,68,catch,throw,indirect,antonym,concept swap,1111,0,-0.4465065002441406,-0.6488742828369141,-0.20236778259277344,0,0,00
physical-interactions_29,physical-interactions,29,break,fix,direct,antonym,concept swap,0000,0,0.4705181121826172,-3.0046329498291016,-3.4751510620117188,1,0,10
physical-interactions_69,physical-interactions,69,catch,throw,indirect,antonym,concept swap,0000,0,0.5544929504394531,1.4945220947265625,0.9400291442871094,1,1,11
physical-interactions_71,physical-interactions,71,catch,throw,indirect,antonym,concept swap,0000,0,0.48409271240234375,1.791707992553711,1.3076152801513672,1,1,11
physical-interactions_73,physical-interactions,73,catch,throw,indirect,antonym,concept swap,0000,0,0.1353473663330078,1.1800193786621094,1.0446720123291016,1,1,11
physical-interactions_80,physical-interactions,80,catch,throw,indirect,antonym,concept swap,0000,0,0.8200883865356445,0.10497283935546875,-0.7151155471801758,1,1,11
physical-interactions_88,physical-interactions,88,collide with,-,direct,antonym,variable swap,0000,0,-1.324758529663086,-8.065383911132812,-6.740625381469727,0,0,00
physical-interactions_94,physical-interactions,94,collide with,-,direct,antonym,variable swap,0000,0,-4.810260772705078,-6.691371917724609,-1.8811111450195312,0,0,00
physical-interactions_96,physical-interactions,96,collide with,-,direct,variable swap,variable swap,0000,0,-13.399911880493164,-14.014461517333984,-0.6145496368408203,0,0,00
physical-interactions_97,physical-interactions,97,collide with,-,direct,variable swap,variable swap,0000,0,-14.589468002319336,-12.392192840576172,2.197275161743164,0,0,00
physical-interactions_98,physical-interactions,98,collide with,-,direct,variable swap,variable swap,0000,0,-15.003488540649414,-12.510932922363281,2.492555618286133,0,0,00
social-relations_6,social-relations,6,boss,subordinate,direct,antonym,concept swap,0110,-2,0.02679443359375,-3.6198348999023438,-3.6466293334960938,1,0,10
social-relations_18,social-relations,18,boss,subordinate,direct,antonym,concept swap,0110,-2,-0.4265737533569336,-3.7961721420288086,-3.369598388671875,0,0,00
social-relations_460,social-relations,460,friend,enemy,direct,antonym,concept swap,0110,-2,0.5445671081542969,3.07412052154541,2.5295534133911133,1,1,11
social-relations_462,social-relations,462,friend,enemy,direct,antonym,concept swap,0110,-2,-2.802231788635254,-4.165776252746582,-1.3635444641113281,0,0,00
social-relations_466,social-relations,466,friend,enemy,direct,antonym,concept swap,0110,-2,-2.249800682067871,1.9109687805175781,4.160769462585449,0,1,01
social-relations_470,social-relations,470,friend,enemy,direct,antonym,concept swap,0110,-2,-0.7240505218505859,3.497089385986328,4.221139907836914,0,1,01
social-relations_476,social-relations,476,friend,enemy,direct,antonym,concept swap,0110,-2,1.0262985229492188,3.61763858795166,2.5913400650024414,1,1,11
social-relations_478,social-relations,478,friend,enemy,direct,antonym,concept swap,0110,-2,-3.1682052612304688,-0.4108619689941406,2.757343292236328,0,0,00
social-relations_1282,social-relations,1282,teacher,student,direct,antonym,concept swap,0110,-2,1.4908943176269531,-6.384340286254883,-7.875234603881836,1,0,10
social-relations_32,social-relations,32,boss,subordinate,direct,antonym,variable swap,0110,-2,0.02679443359375,-3.6198348999023438,-3.6466293334960938,1,0,10
social-relations_58,social-relations,58,boss,subordinate,direct,antonym,variable swap,0110,-2,-0.4265737533569336,-3.7961721420288086,-3.369598388671875,0,0,00
social-relations_1297,social-relations,1297,teacher,student,direct,antonym,variable swap,0110,-2,-0.1527423858642578,5.0496826171875,5.202425003051758,0,1,01
social-relations_1316,social-relations,1316,teacher,student,direct,antonym,variable swap,0110,-2,1.4908943176269531,-6.384340286254883,-7.875234603881836,1,0,10
social-relations_549,social-relations,549,friend,stranger,direct,negation,concept swap,0110,-2,-2.71328067779541,-3.230630874633789,-0.5173501968383789,0,0,00
social-relations_580,social-relations,580,landlord,roommate,direct,other,concept swap,0110,-2,2.0327606201171875,-2.2940406799316406,-4.326801300048828,1,0,10
social-relations_1216,social-relations,1216,sibling,child,direct,other,concept swap,0110,-2,2.9843502044677734,2.266714096069336,-0.7176361083984375,1,1,11
social-relations_72,social-relations,72,boss,subordinate,direct,variable swap,concept swap,0110,-2,-0.08399677276611328,5.054651260375977,5.13864803314209,0,1,01
social-relations_670,social-relations,670,landlord,tenant,direct,variable swap,concept swap,0110,-2,-2.1713027954101562,1.2321548461914062,3.4034576416015625,0,1,01
social-relations_697,social-relations,697,landlord,tenant,direct,variable swap,concept swap,0110,-2,-1.827199935913086,4.4060516357421875,6.233251571655273,0,1,01
social-relations_1355,social-relations,1355,teacher,student,direct,variable swap,concept swap,0110,-2,0.14039993286132812,3.4851417541503906,3.3447418212890625,1,1,11
social-relations_1367,social-relations,1367,teacher,student,direct,variable swap,concept swap,0110,-2,-0.40604209899902344,7.675533294677734,8.081575393676758,0,1,01
social-relations_124,social-relations,124,boss,subordinate,direct,variable swap,variable swap,0110,-2,-0.08399677276611328,5.054651260375977,5.13864803314209,0,1,01
social-relations_150,social-relations,150,boss,subordinate,direct,variable swap,variable swap,0110,-2,3.7574005126953125,1.76959228515625,-1.9878082275390625,1,1,11
social-relations_159,social-relations,159,boss,subordinate,direct,variable swap,variable swap,0110,-2,4.498729705810547,2.2718582153320312,-2.2268714904785156,1,1,11
social-relations_173,social-relations,173,boss,subordinate,direct,variable swap,variable swap,0110,-2,-1.0329980850219727,0.48494911193847656,1.5179471969604492,0,1,01
social-relations_722,social-relations,722,landlord,tenant,direct,variable swap,variable swap,0110,-2,-2.1713027954101562,1.2321548461914062,3.4034576416015625,0,1,01
social-relations_775,social-relations,775,landlord,tenant,direct,variable swap,variable swap,0110,-2,-1.827199935913086,4.4060516357421875,6.233251571655273,0,1,01
social-relations_957,social-relations,957,parent,child,direct,variable swap,variable swap,0110,-2,-0.820469856262207,-1.7739830017089844,-0.9535131454467773,0,0,00
social-relations_1423,social-relations,1423,teacher,student,direct,variable swap,variable swap,0110,-2,0.14039993286132812,3.4851417541503906,3.3447418212890625,1,1,11
social-relations_1441,social-relations,1441,teacher,student,direct,variable swap,variable swap,0110,-2,-1.5039854049682617,1.992706298828125,3.4966917037963867,0,1,01
social-relations_1445,social-relations,1445,teacher,student,direct,variable swap,variable swap,0110,-2,-0.24283981323242188,0.83251953125,1.0753593444824219,0,1,01
social-relations_1447,social-relations,1447,teacher,student,direct,variable swap,variable swap,0110,-2,-0.40604209899902344,7.675533294677734,8.081575393676758,0,1,01
social-relations_189,social-relations,189,boss,subordinate,indirect,antonym,concept swap,0110,-2,1.3623847961425781,0.9882011413574219,-0.37418365478515625,1,1,11
social-relations_402,social-relations,402,colleague,boss,indirect,antonym,concept swap,0110,-2,3.4132919311523438,-1.7824745178222656,-5.195766448974609,1,0,10
social-relations_494,social-relations,494,friend,enemy,indirect,antonym,concept swap,0110,-2,2.521554946899414,2.667233467102051,0.14567852020263672,1,1,11
social-relations_500,social-relations,500,friend,enemy,indirect,antonym,concept swap,0110,-2,-1.7190971374511719,-0.02263641357421875,1.6964607238769531,0,0,00
social-relations_511,social-relations,511,friend,enemy,indirect,antonym,concept swap,0110,-2,1.1370391845703125,-1.7396488189697266,-2.876688003540039,1,0,10
social-relations_566,social-relations,566,friend,stranger,indirect,antonym,concept swap,0110,-2,-1.6872215270996094,-0.7820262908935547,0.9051952362060547,0,0,00
social-relations_960,social-relations,960,parent,child,indirect,antonym,concept swap,0110,-2,1.5316314697265625,-1.6503715515136719,-3.1820030212402344,1,0,10
social-relations_972,social-relations,972,parent,child,indirect,antonym,concept swap,0110,-2,0.9552707672119141,7.622189521789551,6.666918754577637,1,1,11
social-relations_1255,social-relations,1255,stranger,romantic partner,indirect,antonym,concept swap,0110,-2,0.9243183135986328,1.1251716613769531,0.2008533477783203,1,1,11
social-relations_229,social-relations,229,boss,subordinate,indirect,antonym,variable swap,0110,-2,1.3623847961425781,0.9882011413574219,-0.37418365478515625,1,1,11
social-relations_990,social-relations,990,parent,child,indirect,antonym,variable swap,0110,-2,1.5316314697265625,-1.6503715515136719,-3.1820030212402344,1,0,10
social-relations_995,social-relations,995,parent,child,indirect,antonym,variable swap,0110,-2,0.4457054138183594,-1.2748775482177734,-1.7205829620361328,1,0,10
social-relations_1016,social-relations,1016,parent,child,indirect,antonym,variable swap,0110,-2,0.9552707672119141,7.622189521789551,6.666918754577637,1,1,11
social-relations_521,social-relations,521,friend,romantic partner,indirect,other,concept swap,0110,-2,1.7420883178710938,0.6161479949951172,-1.1259403228759766,1,1,11
social-relations_529,social-relations,529,friend,romantic partner,indirect,other,concept swap,0110,-2,1.9688186645507812,0.9093914031982422,-1.059427261352539,1,1,11
social-relations_533,social-relations,533,friend,romantic partner,indirect,other,concept swap,0110,-2,1.9328193664550781,0.7500801086425781,-1.1827392578125,1,1,11
social-relations_539,social-relations,539,friend,romantic partner,indirect,other,concept swap,0110,-2,0.8775634765625,1.0103416442871094,0.13277816772460938,1,1,11
social-relations_284,social-relations,284,boss,subordinate,indirect,variable swap,concept swap,0110,-2,0.12805557250976562,5.06767463684082,4.939619064331055,1,1,11
social-relations_816,social-relations,816,landlord,tenant,indirect,variable swap,concept swap,0110,-2,5.420711517333984,9.439407348632812,4.018695831298828,1,1,11
social-relations_829,social-relations,829,landlord,tenant,indirect,variable swap,concept swap,0110,-2,-1.500579833984375,8.624958038330078,10.125537872314453,0,1,01
social-relations_1087,social-relations,1087,parent,child,indirect,variable swap,concept swap,0110,-2,0.25145435333251953,14.401321411132812,14.149867057800293,1,1,11
social-relations_338,social-relations,338,boss,subordinate,indirect,variable swap,variable swap,0110,-2,0.12805557250976562,5.06767463684082,4.939619064331055,1,1,11
social-relations_387,social-relations,387,boss,subordinate,indirect,variable swap,variable swap,0110,-2,-1.460789680480957,-4.803461074829102,-3.3426713943481445,0,0,00
social-relations_842,social-relations,842,landlord,tenant,indirect,variable swap,variable swap,0110,-2,5.420711517333984,9.439407348632812,4.018695831298828,1,1,11
social-relations_844,social-relations,844,landlord,tenant,indirect,variable swap,variable swap,0110,-2,-1.5530014038085938,-2.6566390991210938,-1.1036376953125,0,0,00
social-relations_869,social-relations,869,landlord,tenant,indirect,variable swap,variable swap,0110,-2,-1.500579833984375,8.624958038330078,10.125537872314453,0,1,01
social-relations_1165,social-relations,1165,parent,child,indirect,variable swap,variable swap,0110,-2,0.25145435333251953,14.401321411132812,14.149867057800293,1,1,11
social-relations_1167,social-relations,1167,parent,child,indirect,variable swap,variable swap,0110,-2,-0.3500041961669922,-8.755025863647461,-8.405021667480469,0,0,00
social-relations_1519,social-relations,1519,teacher,student,indirect,variable swap,variable swap,0110,-2,-5.992191314697266,-2.8085994720458984,3.183591842651367,0,0,00
social-relations_875,social-relations,875,parent,child,direct,active-passive,concept swap,1110,-1,0.8078384399414062,-4.528694152832031,-5.3365325927734375,1,0,10
