uid,domain,idx,ConceptA,ConceptB,ContextType,ContextDiff,TargetDiff,selection_pattern,selection_DiD_item,margin_strict50_43022,margin_strict50_43122,delta_margin_431_minus_430,correct_strict50_43022,correct_strict50_43122,pattern_strict50
spatial-relations_342,spatial-relations,342,front,behind,indirect,antonym,concept swap,0110,-2,-0.8711161613464355,-1.5882797241210938,-0.7171635627746582,0,0,00
spatial-relations_405,spatial-relations,405,left,right,indirect,antonym,concept swap,0110,-2,1.0377082824707031,-0.23313140869140625,-1.2708396911621094,1,0,10
spatial-relations_113,spatial-relations,113,above,below,indirect,variable swap,concept swap,0110,-2,-1.1871061325073242,7.267124176025391,8.454230308532715,0,1,01
spatial-relations_429,spatial-relations,429,left,right,indirect,variable swap,concept swap,0110,-2,-5.033786773681641,-5.005146026611328,0.0286407470703125,0,0,00
spatial-relations_177,spatial-relations,177,above,below,indirect,variable swap,variable swap,0110,-2,-1.1871061325073242,7.267124176025391,8.454230308532715,0,1,01
spatial-relations_0,spatial-relations,0,above,below,direct,antonym,concept swap,0100,-1,-3.3201065063476562,-1.8990154266357422,1.421091079711914,0,0,00
spatial-relations_2,spatial-relations,2,above,below,direct,antonym,concept swap,0100,-1,0.15504837036132812,-1.5979194641113281,-1.7529678344726562,1,0,10
spatial-relations_6,spatial-relations,6,above,below,direct,antonym,concept swap,0100,-1,-4.635564804077148,0.06944847106933594,4.705013275146484,0,1,01
spatial-relations_7,spatial-relations,7,above,below,direct,antonym,concept swap,0010,-1,-2.585834503173828,-5.177080154418945,-2.591245651245117,0,0,00
spatial-relations_210,spatial-relations,210,close,far,direct,antonym,concept swap,1110,-1,1.2850227355957031,1.4186210632324219,0.13359832763671875,1,1,11
spatial-relations_223,spatial-relations,223,close,far,direct,antonym,concept swap,1110,-1,2.520172119140625,4.160373687744141,1.6402015686035156,1,1,11
spatial-relations_240,spatial-relations,240,east,west,direct,antonym,concept swap,0010,-1,-1.9709396362304688,-2.099628448486328,-0.12868881225585938,0,0,00
spatial-relations_291,spatial-relations,291,front,behind,direct,antonym,concept swap,1110,-1,2.1344985961914062,-3.363859176635742,-5.498357772827148,1,0,10
spatial-relations_295,spatial-relations,295,front,behind,direct,antonym,concept swap,1110,-1,-3.708192825317383,-2.3226699829101562,1.3855228424072266,0,0,00
spatial-relations_297,spatial-relations,297,front,behind,direct,antonym,concept swap,1110,-1,-0.7460441589355469,-4.745754241943359,-3.9997100830078125,0,0,00
spatial-relations_351,spatial-relations,351,left,right,direct,antonym,concept swap,0010,-1,2.03704833984375,1.0669593811035156,-0.9700889587402344,1,1,11
spatial-relations_358,spatial-relations,358,left,right,direct,antonym,concept swap,0010,-1,-1.2196998596191406,-2.640392303466797,-1.4206924438476562,0,0,00
spatial-relations_366,spatial-relations,366,left,right,direct,antonym,concept swap,0010,-1,0.1940937042236328,-0.7256393432617188,-0.9197330474853516,1,0,10
spatial-relations_367,spatial-relations,367,left,right,direct,antonym,concept swap,0111,-1,3.227548599243164,0.42234039306640625,-2.805208206176758,1,1,11
spatial-relations_447,spatial-relations,447,north,south,direct,antonym,concept swap,0100,-1,-0.7428703308105469,-1.0527191162109375,-0.3098487854003906,0,0,00
spatial-relations_448,spatial-relations,448,north,south,direct,antonym,concept swap,0010,-1,-3.150975227355957,-2.4087657928466797,0.7422094345092773,0,0,00
spatial-relations_449,spatial-relations,449,north,south,direct,antonym,concept swap,0100,-1,-0.9529857635498047,-1.6747817993164062,-0.7217960357666016,0,0,00
spatial-relations_371,spatial-relations,371,left,right,direct,antonym,variable swap,0010,-1,2.03704833984375,1.0669593811035156,-0.9700889587402344,1,1,11
spatial-relations_380,spatial-relations,380,left,right,direct,antonym,variable swap,0010,-1,-1.2196998596191406,-2.640392303466797,-1.4206924438476562,0,0,00
spatial-relations_386,spatial-relations,386,left,right,direct,antonym,variable swap,0010,-1,0.1940937042236328,-0.7256393432617188,-0.9197330474853516,1,0,10
spatial-relations_389,spatial-relations,389,left,right,direct,antonym,variable swap,0111,-1,3.227548599243164,0.42234039306640625,-2.805208206176758,1,1,11
spatial-relations_13,spatial-relations,13,above,below,indirect,antonym,concept swap,0010,-1,-1.2230720520019531,0.7673835754394531,1.9904556274414062,0,1,01
spatial-relations_14,spatial-relations,14,above,below,indirect,antonym,concept swap,0100,-1,0.6793975830078125,1.0646476745605469,0.3852500915527344,1,1,11
spatial-relations_16,spatial-relations,16,above,below,indirect,antonym,concept swap,0010,-1,0.18384933471679688,-0.6135520935058594,-0.7974014282226562,1,0,10
spatial-relations_21,spatial-relations,21,above,below,indirect,antonym,concept swap,0100,-1,-4.571931838989258,0.4416351318359375,5.013566970825195,0,1,01
spatial-relations_22,spatial-relations,22,above,below,indirect,antonym,concept swap,0100,-1,0.0319366455078125,0.7867050170898438,0.7547683715820312,1,1,11
spatial-relations_30,spatial-relations,30,above,below,indirect,antonym,concept swap,0100,-1,-0.5164871215820312,-0.6075992584228516,-0.09111213684082031,0,0,00
spatial-relations_32,spatial-relations,32,above,below,indirect,antonym,concept swap,0100,-1,-2.9918746948242188,-1.181356430053711,1.8105182647705078,0,0,00
spatial-relations_34,spatial-relations,34,above,below,indirect,antonym,concept swap,0100,-1,-4.402896881103516,0.2229633331298828,4.625860214233398,0,1,01
spatial-relations_39,spatial-relations,39,above,below,indirect,antonym,concept swap,0010,-1,0.4194183349609375,-0.2440948486328125,-0.66351318359375,1,0,10
spatial-relations_19,spatial-relations,19,above,below,indirect,antonym,concept swap,1111,0,0.7321548461914062,0.01285552978515625,-0.71929931640625,1,1,11
spatial-relations_27,spatial-relations,27,above,below,indirect,antonym,concept swap,1111,0,0.049163818359375,-0.7567005157470703,-0.8058643341064453,1,0,10
spatial-relations_38,spatial-relations,38,above,below,indirect,antonym,concept swap,1111,0,0.3035774230957031,0.16345977783203125,-0.14011764526367188,1,1,11
spatial-relations_59,spatial-relations,59,above,below,indirect,antonym,variable swap,1111,0,0.7321548461914062,0.01285552978515625,-0.71929931640625,1,1,11
spatial-relations_61,spatial-relations,61,above,below,indirect,antonym,variable swap,1111,0,0.022706985473632812,0.9297599792480469,0.9070529937744141,1,1,11
spatial-relations_63,spatial-relations,63,above,below,indirect,antonym,variable swap,1111,0,0.6012077331542969,-0.24607086181640625,-0.8472785949707031,1,0,10
spatial-relations_67,spatial-relations,67,above,below,indirect,antonym,variable swap,1111,0,0.049163818359375,-0.7567005157470703,-0.8058643341064453,1,0,10
spatial-relations_72,spatial-relations,72,above,below,indirect,antonym,variable swap,1111,0,0.3035774230957031,0.16345977783203125,-0.14011764526367188,1,1,11
spatial-relations_75,spatial-relations,75,above,below,indirect,antonym,variable swap,1111,0,-0.253021240234375,-0.0053348541259765625,0.24768638610839844,0,0,00
spatial-relations_91,spatial-relations,91,above,below,indirect,variable swap,concept swap,1111,0,1.47015380859375,0.016695022583007812,-1.4534587860107422,1,1,11
spatial-relations_1,spatial-relations,1,above,below,direct,antonym,concept swap,0000,0,-4.459754943847656,-3.6023101806640625,0.8574447631835938,0,0,00
spatial-relations_3,spatial-relations,3,above,below,direct,antonym,concept swap,0000,0,-4.611030578613281,-3.3006668090820312,1.31036376953125,0,0,00
spatial-relations_4,spatial-relations,4,above,below,direct,antonym,concept swap,0000,0,-3.646129608154297,-1.7637367248535156,1.8823928833007812,0,0,00
spatial-relations_5,spatial-relations,5,above,below,direct,antonym,concept swap,0000,0,-3.0048160552978516,-3.8313751220703125,-0.8265590667724609,0,0,00
spatial-relations_8,spatial-relations,8,above,below,direct,antonym,concept swap,0000,0,-5.347433090209961,-2.265286445617676,3.082146644592285,0,0,00
spatial-relations_17,spatial-relations,17,above,below,indirect,antonym,concept swap,0000,0,-2.56976318359375,0.3245735168457031,2.894336700439453,0,1,01
spatial-relations_18,spatial-relations,18,above,below,indirect,antonym,concept swap,0000,0,-1.3276443481445312,0.06287384033203125,1.3905181884765625,0,1,01
spatial-relations_31,spatial-relations,31,above,below,indirect,antonym,concept swap,0000,0,-1.4621849060058594,-0.30176544189453125,1.1604194641113281,0,0,00
spatial-relations_33,spatial-relations,33,above,below,indirect,antonym,concept swap,0000,0,-3.0654144287109375,-0.5072059631347656,2.558208465576172,0,0,00
spatial-relations_37,spatial-relations,37,above,below,indirect,antonym,concept swap,0000,0,-0.16324615478515625,0.037372589111328125,0.20061874389648438,0,1,01
physical-interactions_39,physical-interactions,39,break,fix,direct,antonym,concept swap,0110,-2,0.4296283721923828,1.9417705535888672,1.5121421813964844,1,1,11
physical-interactions_266,physical-interactions,266,kick,drop,direct,antonym,concept swap,0110,-2,2.158919334411621,1.26031494140625,-0.8986043930053711,1,1,11
physical-interactions_272,physical-interactions,272,kick,drop,direct,antonym,concept swap,0110,-2,2.439586639404297,3.272829055786133,0.8332424163818359,1,1,11
physical-interactions_274,physical-interactions,274,kick,drop,direct,antonym,concept swap,0110,-2,1.6188621520996094,-0.1842937469482422,-1.8031558990478516,1,0,10
physical-interactions_306,physical-interactions,306,kick,touch,direct,antonym,concept swap,0110,-2,2.158919334411621,1.26031494140625,-0.8986043930053711,1,1,11
physical-interactions_312,physical-interactions,312,kick,touch,direct,antonym,concept swap,0110,-2,2.439586639404297,3.272829055786133,0.8332424163818359,1,1,11
physical-interactions_314,physical-interactions,314,kick,touch,direct,antonym,concept swap,0110,-2,1.6188621520996094,-0.1842937469482422,-1.8031558990478516,1,0,10
physical-interactions_366,physical-interactions,366,push,pull,direct,antonym,concept swap,0110,-2,-1.5947074890136719,-2.380220413208008,-0.7855129241943359,0,0,00
physical-interactions_378,physical-interactions,378,push,pull,direct,antonym,concept swap,0110,-2,0.007160186767578125,-0.4859638214111328,-0.49312400817871094,1,0,10
physical-interactions_336,physical-interactions,336,push,-,direct,other,variable swap,0110,-2,5.754674911499023,2.1028594970703125,-3.651815414428711,1,1,11
physical-interactions_396,physical-interactions,396,revolve around,-,direct,variable swap,variable swap,0110,-2,4.368904113769531,8.852764129638672,4.483860015869141,1,1,11
physical-interactions_149,physical-interactions,149,heat,cool,direct,variable_swap,concept swap,0110,-2,-1.4011459350585938,-0.9768733978271484,0.4242725372314453,0,0,00
physical-interactions_163,physical-interactions,163,heat,cool,direct,variable_swap,variable swap,0110,-2,-1.4011459350585938,-0.9768733978271484,0.4242725372314453,0,0,00
physical-interactions_48,physical-interactions,48,break,fix,indirect,antonym,concept swap,0110,-2,-1.150162696838379,3.2212305068969727,4.371393203735352,0,1,01
physical-interactions_325,physical-interactions,325,kick,touch,indirect,antonym,concept swap,0110,-2,1.0668506622314453,0.4355125427246094,-0.6313381195068359,1,1,11
physical-interactions_545,physical-interactions,545,throw,touch,indirect,antonym,concept swap,0110,-2,1.0668506622314453,0.4355125427246094,-0.6313381195068359,1,1,11
physical-interactions_327,physical-interactions,327,kick,touch,indirect,negation,concept swap,0110,-2,-3.685708999633789,-0.9447345733642578,2.7409744262695312,0,0,00
physical-interactions_547,physical-interactions,547,throw,touch,indirect,negation,concept swap,0110,-2,-3.685708999633789,-0.9447345733642578,2.7409744262695312,0,0,00
physical-interactions_279,physical-interactions,279,kick,drop,indirect,other,concept swap,0110,-2,-3.259889602661133,0.7112960815429688,3.9711856842041016,0,1,01
physical-interactions_4,physical-interactions,4,attract,repel,direct,antonym,concept swap,0111,-1,-1.1927986145019531,-2.3316192626953125,-1.1388206481933594,0,0,00
physical-interactions_6,physical-interactions,6,attract,repel,direct,antonym,concept swap,0111,-1,-0.7391777038574219,-1.3953208923339844,-0.6561431884765625,0,0,00
physical-interactions_8,physical-interactions,8,attract,repel,direct,antonym,concept swap,0111,-1,0.6865863800048828,-0.0844573974609375,-0.7710437774658203,1,0,10
physical-interactions_11,physical-interactions,11,attract,repel,direct,antonym,concept swap,1110,-1,0.7993965148925781,1.0158157348632812,0.21641921997070312,1,1,11
physical-interactions_12,physical-interactions,12,attract,repel,direct,antonym,concept swap,0111,-1,-0.060382843017578125,-0.35932350158691406,-0.29894065856933594,0,0,00
physical-interactions_14,physical-interactions,14,attract,repel,direct,antonym,concept swap,0111,-1,-0.40340423583984375,-0.12686920166015625,0.2765350341796875,0,0,00
physical-interactions_27,physical-interactions,27,break,fix,direct,antonym,concept swap,0111,-1,0.9810581207275391,0.6979293823242188,-0.2831287384033203,1,1,11
physical-interactions_31,physical-interactions,31,break,fix,direct,antonym,concept swap,0111,-1,-0.651763916015625,2.3065662384033203,2.9583301544189453,0,1,01
physical-interactions_32,physical-interactions,32,break,fix,direct,antonym,concept swap,1110,-1,3.1966018676757812,-0.6379871368408203,-3.8345890045166016,1,0,10
physical-interactions_35,physical-interactions,35,break,fix,direct,antonym,concept swap,0111,-1,-1.9248027801513672,1.68341064453125,3.608213424682617,0,1,01
physical-interactions_36,physical-interactions,36,break,fix,direct,antonym,concept swap,0111,-1,-0.9882431030273438,1.6282119750976562,2.616455078125,0,1,01
physical-interactions_44,physical-interactions,44,break,fix,direct,antonym,concept swap,1110,-1,1.5666999816894531,4.370079040527344,2.8033790588378906,1,1,11
physical-interactions_57,physical-interactions,57,catch,throw,direct,antonym,concept swap,1110,-1,-1.0018863677978516,-2.990396499633789,-1.9885101318359375,0,0,00
physical-interactions_59,physical-interactions,59,catch,throw,direct,antonym,concept swap,0010,-1,0.905853271484375,-3.186952590942383,-4.092805862426758,1,0,10
physical-interactions_60,physical-interactions,60,catch,throw,direct,antonym,concept swap,0100,-1,-1.3309326171875,0.29350852966308594,1.624441146850586,0,1,01
physical-interactions_62,physical-interactions,62,catch,throw,direct,antonym,concept swap,1110,-1,0.1132354736328125,4.934417724609375,4.8211822509765625,1,1,11
physical-interactions_63,physical-interactions,63,catch,throw,direct,antonym,concept swap,0100,-1,-1.9380607604980469,-6.736066818237305,-4.798006057739258,0,0,00
physical-interactions_65,physical-interactions,65,catch,throw,direct,antonym,concept swap,0010,-1,-3.446819305419922,-6.991813659667969,-3.544994354248047,0,0,00
physical-interactions_126,physical-interactions,126,drop,lift,direct,antonym,concept swap,0010,-1,-0.7458324432373047,-1.3354129791259766,-0.5895805358886719,0,0,00
physical-interactions_127,physical-interactions,127,drop,lift,direct,antonym,concept swap,0100,-1,-4.39838981628418,0.5113906860351562,4.909780502319336,0,1,01
physical-interactions_128,physical-interactions,128,drop,lift,direct,antonym,concept swap,0010,-1,-1.74810791015625,-0.43726348876953125,1.3108444213867188,0,0,00
physical-interactions_130,physical-interactions,130,drop,lift,direct,antonym,concept swap,0010,-1,-3.5805587768554688,-1.9404487609863281,1.6401100158691406,0,0,00
physical-interactions_132,physical-interactions,132,drop,lift,direct,antonym,concept swap,0010,-1,-2.0851287841796875,-1.2490425109863281,0.8360862731933594,0,0,00
physical-interactions_133,physical-interactions,133,drop,lift,direct,antonym,concept swap,0100,-1,-3.7612075805664062,0.2049579620361328,3.966165542602539,0,1,01
physical-interactions_134,physical-interactions,134,drop,lift,direct,antonym,concept swap,0010,-1,0.1668701171875,-1.2220916748046875,-1.3889617919921875,1,0,10
physical-interactions_135,physical-interactions,135,drop,lift,direct,antonym,concept swap,0100,-1,-1.3975296020507812,1.1336402893066406,2.531169891357422,0,1,01
physical-interactions_269,physical-interactions,269,kick,drop,direct,antonym,concept swap,0111,-1,0.5171356201171875,-1.9080467224121094,-2.425182342529297,1,0,10
physical-interactions_270,physical-interactions,270,kick,drop,direct,antonym,concept swap,1110,-1,-0.44899940490722656,1.01776123046875,1.4667606353759766,0,1,01
physical-interactions_309,physical-interactions,309,kick,touch,direct,antonym,concept swap,0111,-1,0.8806581497192383,-2.015941619873047,-2.896599769592285,1,0,10
physical-interactions_310,physical-interactions,310,kick,touch,direct,antonym,concept swap,1110,-1,-0.44899940490722656,1.01776123046875,1.4667606353759766,0,1,01
physical-interactions_0,physical-interactions,0,attract,repel,direct,antonym,concept swap,1111,0,-0.13116073608398438,-1.6674118041992188,-1.5362510681152344,0,0,00
physical-interactions_10,physical-interactions,10,attract,repel,direct,antonym,concept swap,1111,0,-0.6152191162109375,-0.9537429809570312,-0.33852386474609375,0,0,00
physical-interactions_17,physical-interactions,17,attract,repel,direct,antonym,concept swap,1111,0,-1.9231338500976562,0.12915420532226562,2.052288055419922,0,1,01
physical-interactions_28,physical-interactions,28,break,fix,direct,antonym,concept swap,1111,0,-2.6186981201171875,4.677457809448242,7.29615592956543,0,1,01
physical-interactions_30,physical-interactions,30,break,fix,direct,antonym,concept swap,1111,0,-1.4182147979736328,0.27358436584472656,1.6917991638183594,0,1,01
physical-interactions_34,physical-interactions,34,break,fix,direct,antonym,concept swap,1111,0,0.7211456298828125,1.5125236511230469,0.7913780212402344,1,1,11
physical-interactions_50,physical-interactions,50,break,fix,indirect,antonym,concept swap,1111,0,2.1520328521728516,2.952033042907715,0.8000001907348633,1,1,11
physical-interactions_52,physical-interactions,52,break,fix,indirect,antonym,concept swap,1111,0,1.2927589416503906,4.0848894119262695,2.792130470275879,1,1,11
physical-interactions_54,physical-interactions,54,break,fix,indirect,antonym,concept swap,1111,0,1.6638450622558594,4.480939865112305,2.8170948028564453,1,1,11
physical-interactions_68,physical-interactions,68,catch,throw,indirect,antonym,concept swap,1111,0,-1.4605274200439453,-1.6312007904052734,-0.17067337036132812,0,0,00
physical-interactions_29,physical-interactions,29,break,fix,direct,antonym,concept swap,0000,0,0.8534622192382812,-4.9379425048828125,-5.791404724121094,1,0,10
physical-interactions_69,physical-interactions,69,catch,throw,indirect,antonym,concept swap,0000,0,0.7686023712158203,1.5182409286499023,0.749638557434082,1,1,11
physical-interactions_71,physical-interactions,71,catch,throw,indirect,antonym,concept swap,0000,0,0.1254863739013672,1.9759855270385742,1.850499153137207,1,1,11
physical-interactions_73,physical-interactions,73,catch,throw,indirect,antonym,concept swap,0000,0,-1.3574600219726562,2.0997962951660156,3.457256317138672,0,1,01
physical-interactions_80,physical-interactions,80,catch,throw,indirect,antonym,concept swap,0000,0,-0.3945140838623047,-3.204906463623047,-2.810392379760742,0,0,00
physical-interactions_88,physical-interactions,88,collide with,-,direct,antonym,variable swap,0000,0,1.2862129211425781,-5.508579254150391,-6.794792175292969,1,0,10
physical-interactions_94,physical-interactions,94,collide with,-,direct,antonym,variable swap,0000,0,2.004535675048828,-3.1491031646728516,-5.15363883972168,1,0,10
physical-interactions_96,physical-interactions,96,collide with,-,direct,variable swap,variable swap,0000,0,-15.290172576904297,-25.826854705810547,-10.53668212890625,0,0,00
physical-interactions_97,physical-interactions,97,collide with,-,direct,variable swap,variable swap,0000,0,-15.136459350585938,-17.415578842163086,-2.2791194915771484,0,0,00
physical-interactions_98,physical-interactions,98,collide with,-,direct,variable swap,variable swap,0000,0,-13.912969589233398,-25.108190536499023,-11.195220947265625,0,0,00
social-relations_6,social-relations,6,boss,subordinate,direct,antonym,concept swap,0110,-2,-0.4337167739868164,-2.3248214721679688,-1.8911046981811523,0,0,00
social-relations_18,social-relations,18,boss,subordinate,direct,antonym,concept swap,0110,-2,-0.7885017395019531,-2.914914131164551,-2.1264123916625977,0,0,00
social-relations_460,social-relations,460,friend,enemy,direct,antonym,concept swap,0110,-2,6.617774963378906,9.536539077758789,2.918764114379883,1,1,11
social-relations_462,social-relations,462,friend,enemy,direct,antonym,concept swap,0110,-2,1.008432388305664,4.578363418579102,3.5699310302734375,1,1,11
social-relations_466,social-relations,466,friend,enemy,direct,antonym,concept swap,0110,-2,-7.877111434936523,7.66218376159668,15.539295196533203,0,1,01
social-relations_470,social-relations,470,friend,enemy,direct,antonym,concept swap,0110,-2,0.6826839447021484,7.13107967376709,6.448395729064941,1,1,11
social-relations_476,social-relations,476,friend,enemy,direct,antonym,concept swap,0110,-2,-2.519693374633789,4.895286560058594,7.414979934692383,0,1,01
social-relations_478,social-relations,478,friend,enemy,direct,antonym,concept swap,0110,-2,-2.0579662322998047,6.0992431640625,8.157209396362305,0,1,01
social-relations_1282,social-relations,1282,teacher,student,direct,antonym,concept swap,0110,-2,0.39192771911621094,0.46644020080566406,0.07451248168945312,1,1,11
social-relations_32,social-relations,32,boss,subordinate,direct,antonym,variable swap,0110,-2,-0.4337167739868164,-2.3248214721679688,-1.8911046981811523,0,0,00
social-relations_58,social-relations,58,boss,subordinate,direct,antonym,variable swap,0110,-2,-0.7885017395019531,-2.914914131164551,-2.1264123916625977,0,0,00
social-relations_1297,social-relations,1297,teacher,student,direct,antonym,variable swap,0110,-2,-2.9312210083007812,-1.3110504150390625,1.6201705932617188,0,0,00
social-relations_1316,social-relations,1316,teacher,student,direct,antonym,variable swap,0110,-2,0.39192771911621094,0.46644020080566406,0.07451248168945312,1,1,11
social-relations_549,social-relations,549,friend,stranger,direct,negation,concept swap,0110,-2,-2.8984527587890625,3.6103782653808594,6.508831024169922,0,1,01
social-relations_580,social-relations,580,landlord,roommate,direct,other,concept swap,0110,-2,-1.3665771484375,-0.5771636962890625,0.7894134521484375,0,0,00
social-relations_1216,social-relations,1216,sibling,child,direct,other,concept swap,0110,-2,4.500801086425781,1.4894027709960938,-3.0113983154296875,1,1,11
social-relations_72,social-relations,72,boss,subordinate,direct,variable swap,concept swap,0110,-2,2.7225780487060547,16.2480525970459,13.525474548339844,1,1,11
social-relations_670,social-relations,670,landlord,tenant,direct,variable swap,concept swap,0110,-2,-3.510101318359375,5.1416015625,8.651702880859375,0,1,01
social-relations_697,social-relations,697,landlord,tenant,direct,variable swap,concept swap,0110,-2,3.4202537536621094,17.22209930419922,13.80184555053711,1,1,11
social-relations_1355,social-relations,1355,teacher,student,direct,variable swap,concept swap,0110,-2,-1.0260467529296875,0.17688751220703125,1.2029342651367188,0,1,01
social-relations_1367,social-relations,1367,teacher,student,direct,variable swap,concept swap,0110,-2,8.560188293457031,22.03437042236328,13.47418212890625,1,1,11
social-relations_124,social-relations,124,boss,subordinate,direct,variable swap,variable swap,0110,-2,2.7225780487060547,16.2480525970459,13.525474548339844,1,1,11
social-relations_150,social-relations,150,boss,subordinate,direct,variable swap,variable swap,0110,-2,4.652496337890625,-4.246845245361328,-8.899341583251953,1,0,10
social-relations_159,social-relations,159,boss,subordinate,direct,variable swap,variable swap,0110,-2,-6.57288932800293,2.888988494873047,9.461877822875977,0,1,01
social-relations_173,social-relations,173,boss,subordinate,direct,variable swap,variable swap,0110,-2,-4.949060440063477,-9.98874282836914,-5.039682388305664,0,0,00
social-relations_722,social-relations,722,landlord,tenant,direct,variable swap,variable swap,0110,-2,-3.510101318359375,5.1416015625,8.651702880859375,0,1,01
social-relations_775,social-relations,775,landlord,tenant,direct,variable swap,variable swap,0110,-2,3.4202537536621094,17.22209930419922,13.80184555053711,1,1,11
social-relations_957,social-relations,957,parent,child,direct,variable swap,variable swap,0110,-2,-3.983236312866211,-14.629390716552734,-10.646154403686523,0,0,00
social-relations_1423,social-relations,1423,teacher,student,direct,variable swap,variable swap,0110,-2,-1.0260467529296875,0.17688751220703125,1.2029342651367188,0,1,01
social-relations_1441,social-relations,1441,teacher,student,direct,variable swap,variable swap,0110,-2,-5.33949089050293,-10.909656524658203,-5.570165634155273,0,0,00
social-relations_1445,social-relations,1445,teacher,student,direct,variable swap,variable swap,0110,-2,-8.085811614990234,-7.16607666015625,0.9197349548339844,0,0,00
social-relations_1447,social-relations,1447,teacher,student,direct,variable swap,variable swap,0110,-2,8.560188293457031,22.03437042236328,13.47418212890625,1,1,11
social-relations_189,social-relations,189,boss,subordinate,indirect,antonym,concept swap,0110,-2,-2.7126083374023438,-2.1157379150390625,0.5968704223632812,0,0,00
social-relations_402,social-relations,402,colleague,boss,indirect,antonym,concept swap,0110,-2,-2.6081180572509766,4.615955352783203,7.22407341003418,0,1,01
social-relations_494,social-relations,494,friend,enemy,indirect,antonym,concept swap,0110,-2,3.584066390991211,4.313312530517578,0.7292461395263672,1,1,11
social-relations_500,social-relations,500,friend,enemy,indirect,antonym,concept swap,0110,-2,-1.4616165161132812,0.8125839233398438,2.274200439453125,0,1,01
social-relations_511,social-relations,511,friend,enemy,indirect,antonym,concept swap,0110,-2,0.48697662353515625,0.7145843505859375,0.22760772705078125,1,1,11
social-relations_566,social-relations,566,friend,stranger,indirect,antonym,concept swap,0110,-2,-1.8449249267578125,0.9665145874023438,2.8114395141601562,0,1,01
social-relations_960,social-relations,960,parent,child,indirect,antonym,concept swap,0110,-2,0.4179573059082031,1.3419227600097656,0.9239654541015625,1,1,11
social-relations_972,social-relations,972,parent,child,indirect,antonym,concept swap,0110,-2,-6.216047286987305,10.866392135620117,17.082439422607422,0,1,01
social-relations_1255,social-relations,1255,stranger,romantic partner,indirect,antonym,concept swap,0110,-2,-0.5462570190429688,0.7969741821289062,1.343231201171875,0,1,01
social-relations_229,social-relations,229,boss,subordinate,indirect,antonym,variable swap,0110,-2,-2.7126083374023438,-2.1157379150390625,0.5968704223632812,0,0,00
social-relations_990,social-relations,990,parent,child,indirect,antonym,variable swap,0110,-2,0.4179573059082031,1.3419227600097656,0.9239654541015625,1,1,11
social-relations_995,social-relations,995,parent,child,indirect,antonym,variable swap,0110,-2,-0.3206615447998047,-0.6483154296875,-0.3276538848876953,0,0,00
social-relations_1016,social-relations,1016,parent,child,indirect,antonym,variable swap,0110,-2,-6.216047286987305,10.866392135620117,17.082439422607422,0,1,01
social-relations_521,social-relations,521,friend,romantic partner,indirect,other,concept swap,0110,-2,1.2274627685546875,3.477458953857422,2.2499961853027344,1,1,11
social-relations_529,social-relations,529,friend,romantic partner,indirect,other,concept swap,0110,-2,2.7075233459472656,1.6863212585449219,-1.0212020874023438,1,1,11
social-relations_533,social-relations,533,friend,romantic partner,indirect,other,concept swap,0110,-2,3.716299057006836,2.2506275177001953,-1.4656715393066406,1,1,11
social-relations_539,social-relations,539,friend,romantic partner,indirect,other,concept swap,0110,-2,-1.0448036193847656,5.810401916503906,6.855205535888672,0,1,01
social-relations_284,social-relations,284,boss,subordinate,indirect,variable swap,concept swap,0110,-2,5.020532608032227,16.593482971191406,11.57295036315918,1,1,11
social-relations_816,social-relations,816,landlord,tenant,indirect,variable swap,concept swap,0110,-2,18.999114990234375,17.94544219970703,-1.0536727905273438,1,1,11
social-relations_829,social-relations,829,landlord,tenant,indirect,variable swap,concept swap,0110,-2,6.668598175048828,19.115245819091797,12.446647644042969,1,1,11
social-relations_1087,social-relations,1087,parent,child,indirect,variable swap,concept swap,0110,-2,9.613458633422852,26.642425537109375,17.028966903686523,1,1,11
social-relations_338,social-relations,338,boss,subordinate,indirect,variable swap,variable swap,0110,-2,5.020532608032227,16.593482971191406,11.57295036315918,1,1,11
social-relations_387,social-relations,387,boss,subordinate,indirect,variable swap,variable swap,0110,-2,-5.457050323486328,-19.81846809387207,-14.361417770385742,0,0,00
social-relations_842,social-relations,842,landlord,tenant,indirect,variable swap,variable swap,0110,-2,18.999114990234375,17.94544219970703,-1.0536727905273438,1,1,11
social-relations_844,social-relations,844,landlord,tenant,indirect,variable swap,variable swap,0110,-2,-6.109672546386719,-12.602527618408203,-6.492855072021484,0,0,00
social-relations_869,social-relations,869,landlord,tenant,indirect,variable swap,variable swap,0110,-2,6.668598175048828,19.115245819091797,12.446647644042969,1,1,11
social-relations_1165,social-relations,1165,parent,child,indirect,variable swap,variable swap,0110,-2,9.613458633422852,26.642425537109375,17.028966903686523,1,1,11
social-relations_1167,social-relations,1167,parent,child,indirect,variable swap,variable swap,0110,-2,-0.3226146697998047,6.201873779296875,6.52448844909668,0,1,01
social-relations_1519,social-relations,1519,teacher,student,indirect,variable swap,variable swap,0110,-2,2.5471420288085938,-3.58685302734375,-6.133995056152344,1,0,10
social-relations_875,social-relations,875,parent,child,direct,active-passive,concept swap,1110,-1,-0.7014541625976562,-3.7348556518554688,-3.0334014892578125,0,0,00
social-relations_876,social-relations,876,parent,child,direct,active-passive,concept swap,0100,-1,-9.339021682739258,-2.0679149627685547,7.271106719970703,0,0,00
