uid,domain,idx,ConceptA,ConceptB,ContextType,ContextDiff,TargetDiff,selection_pattern,selection_DiD_item,margin_strict50_43022,margin_strict50_43122,delta_margin_431_minus_430,correct_strict50_43022,correct_strict50_43122,pattern_strict50
material-dynamics_52,material-dynamics,52,break,ripple,direct,material,concept swap,0110,-2,-0.23650360107421875,-0.7090578079223633,-0.47255420684814453,0,0,00
material-dynamics_54,material-dynamics,54,break,ripple,direct,material,concept swap,0110,-2,-0.7191162109375,0.5600681304931641,1.279184341430664,0,1,01
material-dynamics_58,material-dynamics,58,break,ripple,direct,material,concept swap,0110,-2,-0.2197399139404297,0.5155315399169922,0.7352714538574219,0,1,01
material-dynamics_60,material-dynamics,60,break,ripple,direct,material,concept swap,0110,-2,0.2053070068359375,-0.5673961639404297,-0.7727031707763672,1,0,10
material-dynamics_62,material-dynamics,62,break,ripple,direct,material,concept swap,0110,-2,0.3540334701538086,-0.40949153900146484,-0.7635250091552734,1,0,10
material-dynamics_66,material-dynamics,66,break,ripple,direct,material,concept swap,0110,-2,0.4754600524902344,0.058043479919433594,-0.4174165725708008,1,1,11
material-dynamics_90,material-dynamics,90,break,splash,direct,material,concept swap,0110,-2,-0.23650360107421875,-0.7090578079223633,-0.47255420684814453,0,0,00
material-dynamics_94,material-dynamics,94,break,splash,direct,material,concept swap,0110,-2,0.2053070068359375,-0.5673961639404297,-0.7727031707763672,1,0,10
material-dynamics_110,material-dynamics,110,break,wrinkle,direct,material,concept swap,0110,-2,-0.4620819091796875,-0.21011638641357422,0.2519655227661133,0,0,00
material-dynamics_112,material-dynamics,112,break,wrinkle,direct,material,concept swap,0110,-2,-0.7191162109375,0.5600681304931641,1.279184341430664,0,1,01
material-dynamics_114,material-dynamics,114,break,wrinkle,direct,material,concept swap,0110,-2,-0.2197399139404297,0.5155315399169922,0.7352714538574219,0,1,01
material-dynamics_116,material-dynamics,116,break,wrinkle,direct,material,concept swap,0110,-2,0.3540334701538086,-0.40949153900146484,-0.7635250091552734,1,0,10
material-dynamics_118,material-dynamics,118,break,wrinkle,direct,material,concept swap,0110,-2,0.4754600524902344,0.058043479919433594,-0.4174165725708008,1,1,11
material-dynamics_130,material-dynamics,130,drape,pour,direct,material,concept swap,0110,-2,-1.1683883666992188,1.51422119140625,2.6826095581054688,0,1,01
material-dynamics_134,material-dynamics,134,drape,pour,direct,material,concept swap,0110,-2,-2.9089908599853516,-0.5164241790771484,2.392566680908203,0,0,00
material-dynamics_136,material-dynamics,136,drape,pour,direct,material,concept swap,0110,-2,-2.2922840118408203,0.046051025390625,2.3383350372314453,0,1,01
material-dynamics_138,material-dynamics,138,drape,pour,direct,material,concept swap,0110,-2,-1.5572357177734375,-0.08684158325195312,1.4703941345214844,0,0,00
material-dynamics_152,material-dynamics,152,drape,stir,direct,material,concept swap,0110,-2,-1.1683883666992188,1.51422119140625,2.6826095581054688,0,1,01
material-dynamics_160,material-dynamics,160,drape,stir,direct,material,concept swap,0110,-2,-2.9089908599853516,-0.5164241790771484,2.392566680908203,0,0,00
material-dynamics_164,material-dynamics,164,drape,stir,direct,material,concept swap,0110,-2,-2.2922840118408203,0.046051025390625,2.3383350372314453,0,1,01
material-dynamics_168,material-dynamics,168,drape,stir,direct,material,concept swap,0110,-2,-1.5572357177734375,-0.08684158325195312,1.4703941345214844,0,0,00
material-dynamics_404,material-dynamics,404,rip ,pour,direct,material,concept swap,0110,-2,-2.534900665283203,-1.3498001098632812,1.1851005554199219,0,0,00
material-dynamics_406,material-dynamics,406,rip ,pour,direct,material,concept swap,0110,-2,-0.4696159362792969,-1.4421424865722656,-0.9725265502929688,0,0,00
material-dynamics_408,material-dynamics,408,rip ,pour,direct,material,concept swap,0110,-2,0.9060764312744141,-1.5716609954833984,-2.4777374267578125,1,0,10
material-dynamics_440,material-dynamics,440,rip ,stir,direct,material,concept swap,0110,-2,-2.534900665283203,-1.3498001098632812,1.1851005554199219,0,0,00
material-dynamics_444,material-dynamics,444,rip ,stir,direct,material,concept swap,0110,-2,-0.4696159362792969,-1.4421424865722656,-0.9725265502929688,0,0,00
material-dynamics_448,material-dynamics,448,rip ,stir,direct,material,concept swap,0110,-2,0.9060764312744141,-1.5716609954833984,-2.4777374267578125,1,0,10
material-dynamics_478,material-dynamics,478,squeeze,pour,direct,material,concept swap,0110,-2,-3.2248687744140625,0.14965057373046875,3.3745193481445312,0,1,01
material-dynamics_482,material-dynamics,482,squeeze,pour,direct,material,concept swap,0110,-2,-0.6054096221923828,-0.45689964294433594,0.14850997924804688,0,0,00
material-dynamics_486,material-dynamics,486,squeeze,pour,direct,material,concept swap,0110,-2,0.07991409301757812,0.40189552307128906,0.32198143005371094,1,1,11
material-dynamics_525,material-dynamics,525,squeeze,stir,direct,material,concept swap,0110,-2,0.7151222229003906,1.6628341674804688,0.9477119445800781,1,1,11
material-dynamics_538,material-dynamics,538,squeeze,stir,direct,material,concept swap,0110,-2,-3.2248687744140625,0.14965057373046875,3.3745193481445312,0,1,01
material-dynamics_541,material-dynamics,541,squeeze,stir,direct,material,concept swap,0110,-2,-2.5572128295898438,1.561574935913086,4.11878776550293,0,1,01
material-dynamics_546,material-dynamics,546,squeeze,stir,direct,material,concept swap,0110,-2,-0.6054096221923828,-0.45689964294433594,0.14850997924804688,0,0,00
material-dynamics_554,material-dynamics,554,squeeze,stir,direct,material,concept swap,0110,-2,0.07991409301757812,0.40189552307128906,0.32198143005371094,1,1,11
material-dynamics_661,material-dynamics,661,tap,stir,direct,material,concept swap,0110,-2,0.7151222229003906,1.6628341674804688,0.9477119445800781,1,1,11
material-dynamics_665,material-dynamics,665,tap,stir,direct,material,concept swap,0110,-2,-2.5572128295898438,1.561574935913086,4.11878776550293,0,1,01
material-dynamics_31,material-dynamics,31,break,flap,indirect,material,concept swap,0110,-2,-4.438678741455078,-3.577800750732422,0.8608779907226562,0,0,00
material-dynamics_177,material-dynamics,177,drape,stir,indirect,material,concept swap,0110,-2,-0.34580421447753906,-2.5872974395751953,-2.2414932250976562,0,0,00
material-dynamics_187,material-dynamics,187,drape,stir,indirect,material,concept swap,0110,-2,3.395540237426758,-1.5386829376220703,-4.934223175048828,1,0,10
material-dynamics_257,material-dynamics,257,fold,stir,indirect,material,concept swap,0110,-2,-0.34580421447753906,-2.5872974395751953,-2.2414932250976562,0,0,00
material-dynamics_260,material-dynamics,260,fold,stir,indirect,material,concept swap,0110,-2,-2.417278289794922,-1.4096202850341797,1.0076580047607422,0,0,00
material-dynamics_267,material-dynamics,267,fold,stir,indirect,material,concept swap,0110,-2,3.395540237426758,-1.5386829376220703,-4.934223175048828,1,0,10
material-dynamics_317,material-dynamics,317,hang,stir,indirect,material,concept swap,0110,-2,-0.34580421447753906,-2.5872974395751953,-2.2414932250976562,0,0,00
material-dynamics_320,material-dynamics,320,hang,stir,indirect,material,concept swap,0110,-2,-2.100065231323242,-2.4434452056884766,-0.3433799743652344,0,0,00
material-dynamics_327,material-dynamics,327,hang,stir,indirect,material,concept swap,0110,-2,3.395540237426758,-1.5386829376220703,-4.934223175048828,1,0,10
material-dynamics_457,material-dynamics,457,rip ,stir,indirect,material,concept swap,0110,-2,-0.34580421447753906,-2.5872974395751953,-2.2414932250976562,0,0,00
material-dynamics_467,material-dynamics,467,rip ,stir,indirect,material,concept swap,0110,-2,3.395540237426758,-1.5386829376220703,-4.934223175048828,1,0,10
material-dynamics_503,material-dynamics,503,squeeze,pour,indirect,material,concept swap,0110,-2,1.1046619415283203,-3.327075958251953,-4.431737899780273,1,0,10
material-dynamics_579,material-dynamics,579,squeeze,stir,indirect,material,concept swap,0110,-2,-0.34580421447753906,-2.5872974395751953,-2.2414932250976562,0,0,00
material-dynamics_585,material-dynamics,585,squeeze,stir,indirect,material,concept swap,0110,-2,1.8726768493652344,-0.24071121215820312,-2.1133880615234375,1,0,10
material-dynamics_611,material-dynamics,611,squeeze,stir,indirect,material,concept swap,0110,-2,0.5620975494384766,-0.3249187469482422,-0.8870162963867188,1,0,10
material-dynamics_617,material-dynamics,617,squeeze,stir,indirect,material,concept swap,0110,-2,3.395540237426758,-1.5386829376220703,-4.934223175048828,1,0,10
material-dynamics_682,material-dynamics,682,tap,stir,indirect,material,concept swap,0110,-2,-1.306290626525879,-0.48580169677734375,0.8204889297485352,0,0,00
material-dynamics_687,material-dynamics,687,tap,stir,indirect,material,concept swap,0110,-2,0.5620975494384766,-0.3249187469482422,-0.8870162963867188,1,0,10
material-dynamics_757,material-dynamics,757,wrinkle,stir,indirect,material,concept swap,0110,-2,-0.34580421447753906,-2.5872974395751953,-2.2414932250976562,0,0,00
material-dynamics_767,material-dynamics,767,wrinkle,stir,indirect,material,concept swap,0110,-2,3.395540237426758,-1.5386829376220703,-4.934223175048828,1,0,10
material-dynamics_2,material-dynamics,2,break,drip,direct,material,concept swap,1110,-1,-1.1575593948364258,-0.5207252502441406,0.6368341445922852,0,0,00
material-dynamics_6,material-dynamics,6,break,drip,direct,material,concept swap,0010,-1,0.49427127838134766,-0.9884653091430664,-1.482736587524414,1,0,10
material-dynamics_8,material-dynamics,8,break,drip,direct,material,concept swap,0010,-1,0.5654106140136719,-0.06584739685058594,-0.6312580108642578,1,0,10
material-dynamics_21,material-dynamics,21,break,flap,direct,material,concept swap,1110,-1,2.4492263793945312,6.228382110595703,3.779155731201172,1,1,11
material-dynamics_23,material-dynamics,23,break,flap,direct,material,concept swap,1110,-1,2.0088043212890625,5.705080032348633,3.6962757110595703,1,1,11
material-dynamics_25,material-dynamics,25,break,flap,direct,material,concept swap,1110,-1,2.619842529296875,6.176322937011719,3.5564804077148438,1,1,11
material-dynamics_27,material-dynamics,27,break,flap,direct,material,concept swap,1110,-1,1.7760334014892578,5.944986343383789,4.168952941894531,1,1,11
material-dynamics_29,material-dynamics,29,break,flap,direct,material,concept swap,1110,-1,2.6823902130126953,5.561134338378906,2.878744125366211,1,1,11
material-dynamics_56,material-dynamics,56,break,ripple,direct,material,concept swap,1110,-1,-1.1575593948364258,-0.5207252502441406,0.6368341445922852,0,0,00
material-dynamics_64,material-dynamics,64,break,ripple,direct,material,concept swap,0010,-1,0.49427127838134766,-0.9884653091430664,-1.482736587524414,1,0,10
material-dynamics_68,material-dynamics,68,break,ripple,direct,material,concept swap,0010,-1,0.5654106140136719,-0.06584739685058594,-0.6312580108642578,1,0,10
material-dynamics_92,material-dynamics,92,break,splash,direct,material,concept swap,1110,-1,-1.1575593948364258,-0.5207252502441406,0.6368341445922852,0,0,00
material-dynamics_96,material-dynamics,96,break,splash,direct,material,concept swap,0010,-1,0.49427127838134766,-0.9884653091430664,-1.482736587524414,1,0,10
material-dynamics_98,material-dynamics,98,break,splash,direct,material,concept swap,0010,-1,0.5654106140136719,-0.06584739685058594,-0.6312580108642578,1,0,10
material-dynamics_155,material-dynamics,155,drape,stir,direct,material,concept swap,1110,-1,1.045236587524414,1.18731689453125,0.14208030700683594,1,1,11
material-dynamics_157,material-dynamics,157,drape,stir,direct,material,concept swap,1110,-1,1.3194694519042969,0.2850532531738281,-1.0344161987304688,1,1,11
material-dynamics_159,material-dynamics,159,drape,stir,direct,material,concept swap,1110,-1,0.6257305145263672,0.47994041442871094,-0.14579010009765625,1,1,11
material-dynamics_162,material-dynamics,162,drape,stir,direct,material,concept swap,0010,-1,-1.6539993286132812,-0.6400432586669922,1.013956069946289,0,0,00
material-dynamics_166,material-dynamics,166,drape,stir,direct,material,concept swap,0111,-1,0.21319961547851562,0.3631248474121094,0.14992523193359375,1,1,11
material-dynamics_191,material-dynamics,191,flap,drip,direct,material,concept swap,0111,-1,-0.9506492614746094,3.2766857147216797,4.227334976196289,0,1,01
material-dynamics_193,material-dynamics,193,flap,drip,direct,material,concept swap,0111,-1,0.046611785888671875,3.57647705078125,3.529865264892578,1,1,11
material-dynamics_195,material-dynamics,195,flap,drip,direct,material,concept swap,0111,-1,-0.6504611968994141,4.364482879638672,5.014944076538086,0,1,01
material-dynamics_197,material-dynamics,197,flap,drip,direct,material,concept swap,0111,-1,-0.4429168701171875,3.310159683227539,3.7530765533447266,0,1,01
material-dynamics_199,material-dynamics,199,flap,drip,direct,material,concept swap,0111,-1,-0.8453140258789062,2.4880199432373047,3.333333969116211,0,1,01
material-dynamics_210,material-dynamics,210,fold,pour,direct,material,concept swap,0111,-1,1.5755195617675781,0.7996501922607422,-0.7758693695068359,1,1,11
material-dynamics_214,material-dynamics,214,fold,pour,direct,material,concept swap,0111,-1,-2.136913299560547,-0.835693359375,1.3012199401855469,0,0,00
material-dynamics_218,material-dynamics,218,fold,pour,direct,material,concept swap,0111,-1,1.826171875,-0.3172950744628906,-2.1434669494628906,1,0,10
material-dynamics_232,material-dynamics,232,fold,stir,direct,material,concept swap,0111,-1,1.5755195617675781,0.7996501922607422,-0.7758693695068359,1,1,11
material-dynamics_234,material-dynamics,234,fold,stir,direct,material,concept swap,0111,-1,-0.487701416015625,-1.3449745178222656,-0.8572731018066406,0,0,00
material-dynamics_235,material-dynamics,235,fold,stir,direct,material,concept swap,1110,-1,1.045236587524414,1.18731689453125,0.14208030700683594,1,1,11
material-dynamics_13,material-dynamics,13,break,drip,indirect,material,concept swap,1111,0,1.4875259399414062,1.2870254516601562,-0.20050048828125,1,1,11
material-dynamics_15,material-dynamics,15,break,drip,indirect,material,concept swap,1111,0,-0.2926902770996094,-1.8456611633300781,-1.5529708862304688,0,0,00
material-dynamics_17,material-dynamics,17,break,drip,indirect,material,concept swap,1111,0,3.789388656616211,3.363811492919922,-0.42557716369628906,1,1,11
material-dynamics_19,material-dynamics,19,break,drip,indirect,material,concept swap,1111,0,0.3096790313720703,3.4397621154785156,3.1300830841064453,1,1,11
material-dynamics_30,material-dynamics,30,break,flap,indirect,material,concept swap,1111,0,2.547372817993164,-0.7801475524902344,-3.3275203704833984,1,0,10
material-dynamics_34,material-dynamics,34,break,flap,indirect,material,concept swap,1111,0,0.6019268035888672,-0.12742996215820312,-0.7293567657470703,1,0,10
material-dynamics_39,material-dynamics,39,break,flap,indirect,material,concept swap,1111,0,1.4532241821289062,1.8236808776855469,0.3704566955566406,1,1,11
material-dynamics_53,material-dynamics,53,break,ripple,direct,material,concept swap,1111,0,1.2179298400878906,5.152172088623047,3.9342422485351562,1,1,11
material-dynamics_61,material-dynamics,61,break,ripple,direct,material,concept swap,1111,0,4.282081604003906,6.489492416381836,2.2074108123779297,1,1,11
material-dynamics_65,material-dynamics,65,break,ripple,direct,material,concept swap,1111,0,0.8727760314941406,5.415485382080078,4.5427093505859375,1,1,11
material-dynamics_12,material-dynamics,12,break,drip,indirect,material,concept swap,0000,0,0.12558650970458984,-1.3496284484863281,-1.475214958190918,1,0,10
material-dynamics_16,material-dynamics,16,break,drip,indirect,material,concept swap,0000,0,-3.3708925247192383,-4.878843307495117,-1.507950782775879,0,0,00
material-dynamics_18,material-dynamics,18,break,drip,indirect,material,concept swap,0000,0,-0.8335628509521484,-1.5222997665405273,-0.6887369155883789,0,0,00
material-dynamics_33,material-dynamics,33,break,flap,indirect,material,concept swap,0000,0,1.343313217163086,-1.4819355010986328,-2.8252487182617188,1,0,10
material-dynamics_38,material-dynamics,38,break,flap,indirect,material,concept swap,0000,0,-2.390134811401367,-1.024968147277832,1.3651666641235352,0,0,00
material-dynamics_76,material-dynamics,76,break,ripple,indirect,material,concept swap,0000,0,0.12558650970458984,-1.3496284484863281,-1.475214958190918,1,0,10
material-dynamics_82,material-dynamics,82,break,ripple,indirect,material,concept swap,0000,0,-3.3708925247192383,-4.878843307495117,-1.507950782775879,0,0,00
material-dynamics_86,material-dynamics,86,break,ripple,indirect,material,concept swap,0000,0,-0.8335628509521484,-1.5222997665405273,-0.6887369155883789,0,0,00
material-dynamics_88,material-dynamics,88,break,ripple,indirect,material,concept swap,0000,0,-2.390134811401367,-1.024968147277832,1.3651666641235352,0,0,00
material-dynamics_102,material-dynamics,102,break,splash,indirect,material,concept swap,0000,0,0.12558650970458984,-1.3496284484863281,-1.475214958190918,1,0,10
physical-dynamics_5,physical-dynamics,5,accelerate,slow down,direct,antonym,concept swap,0110,-2,0.8204069137573242,-1.4373950958251953,-2.2578020095825195,1,0,10
physical-dynamics_7,physical-dynamics,7,accelerate,slow down,direct,antonym,concept swap,0110,-2,-0.07520103454589844,-0.8279399871826172,-0.7527389526367188,0,0,00
physical-dynamics_1,physical-dynamics,1,accelerate,slow down,direct,antonym,concept swap,0100,-1,-0.032451629638671875,-1.2310848236083984,-1.1986331939697266,0,0,00
physical-dynamics_3,physical-dynamics,3,accelerate,slow down,direct,antonym,concept swap,1110,-1,0.2599315643310547,-0.6973972320556641,-0.9573287963867188,1,0,10
physical-dynamics_9,physical-dynamics,9,accelerate,slow down,direct,antonym,concept swap,0100,-1,-0.7861270904541016,0.09266281127929688,0.8787899017333984,0,1,01
physical-dynamics_24,physical-dynamics,24,fall,rise,direct,antonym,concept swap,0111,-1,0.986079216003418,0.9159793853759766,-0.0700998306274414,1,1,11
physical-dynamics_26,physical-dynamics,26,fall,rise,direct,antonym,concept swap,0100,-1,-0.8878021240234375,-0.7360553741455078,0.1517467498779297,0,0,00
physical-dynamics_40,physical-dynamics,40,grow,shrink,direct,antonym,concept swap,0010,-1,-1.0971393585205078,1.723836898803711,2.8209762573242188,0,1,01
physical-dynamics_42,physical-dynamics,42,grow,shrink,direct,antonym,concept swap,0010,-1,-1.5799598693847656,0.849884033203125,2.4298439025878906,0,1,01
physical-dynamics_44,physical-dynamics,44,grow,shrink,direct,antonym,concept swap,0010,-1,-1.0531196594238281,1.6604747772216797,2.713594436645508,0,1,01
physical-dynamics_45,physical-dynamics,45,grow,shrink,direct,antonym,concept swap,1110,-1,0.25629234313964844,-1.6087360382080078,-1.8650283813476562,1,0,10
physical-dynamics_46,physical-dynamics,46,grow,shrink,direct,antonym,concept swap,0010,-1,-1.5042877197265625,1.6531829833984375,3.157470703125,0,1,01
physical-dynamics_48,physical-dynamics,48,grow,shrink,direct,antonym,concept swap,0010,-1,-1.4001235961914062,1.4504852294921875,2.8506088256835938,0,1,01
physical-dynamics_49,physical-dynamics,49,grow,shrink,direct,antonym,concept swap,1110,-1,0.24232864379882812,-1.9375286102294922,-2.1798572540283203,1,0,10
physical-dynamics_81,physical-dynamics,81,sink,float,direct,antonym,concept swap,0100,-1,0.4969043731689453,0.9814701080322266,0.48456573486328125,1,1,11
physical-dynamics_83,physical-dynamics,83,sink,float,direct,antonym,concept swap,0100,-1,-1.5363836288452148,-0.9028434753417969,0.633540153503418,0,0,00
physical-dynamics_95,physical-dynamics,95,sink,float,direct,antonym,concept swap,0100,-1,-3.8072996139526367,-2.735931396484375,1.0713682174682617,0,0,00
physical-dynamics_99,physical-dynamics,99,sink,float,direct,antonym,concept swap,0100,-1,-2.897571563720703,-0.6164703369140625,2.2811012268066406,0,0,00
physical-dynamics_103,physical-dynamics,103,sink,float,indirect,antonym,concept swap,1110,-1,-0.1705322265625,0.6863765716552734,0.8569087982177734,0,1,01
physical-dynamics_107,physical-dynamics,107,sink,float,indirect,antonym,concept swap,1110,-1,-0.5963230133056641,0.17171287536621094,0.768035888671875,0,1,01
physical-dynamics_110,physical-dynamics,110,sink,float,indirect,antonym,concept swap,0010,-1,-0.35365867614746094,-0.6632213592529297,-0.30956268310546875,0,0,00
physical-dynamics_112,physical-dynamics,112,sink,float,indirect,antonym,concept swap,0010,-1,-1.5053424835205078,-3.8437976837158203,-2.3384552001953125,0,0,00
physical-dynamics_114,physical-dynamics,114,sink,float,indirect,antonym,concept swap,0010,-1,-0.48179054260253906,-1.9136772155761719,-1.4318866729736328,0,0,00
physical-dynamics_115,physical-dynamics,115,sink,float,indirect,antonym,concept swap,0111,-1,5.187614440917969,-2.6310462951660156,-7.818660736083984,1,0,10
physical-dynamics_116,physical-dynamics,116,sink,float,indirect,antonym,concept swap,0010,-1,-1.9055328369140625,-1.8217849731445312,0.08374786376953125,0,0,00
physical-dynamics_118,physical-dynamics,118,sink,float,indirect,antonym,concept swap,0010,-1,-0.9313392639160156,-0.9221115112304688,0.009227752685546875,0,0,00
physical-dynamics_51,physical-dynamics,51,roll,slide,indirect,negation,concept swap,0010,-1,-0.2813758850097656,0.1579875946044922,0.4393634796142578,0,1,01
physical-dynamics_52,physical-dynamics,52,roll,slide,indirect,negation,concept swap,1110,-1,0.4206886291503906,0.3499603271484375,-0.07072830200195312,1,1,11
physical-dynamics_59,physical-dynamics,59,roll,slide,indirect,negation,concept swap,0010,-1,-0.08479881286621094,0.14623260498046875,0.2310314178466797,0,1,01
physical-dynamics_62,physical-dynamics,62,roll,slide,indirect,other,concept swap,1110,-1,0.9452476501464844,-0.5629749298095703,-1.5082225799560547,1,0,10
physical-dynamics_64,physical-dynamics,64,roll,slide,indirect,other,concept swap,1110,-1,1.4975051879882812,0.3208122253417969,-1.1766929626464844,1,1,11
physical-dynamics_66,physical-dynamics,66,roll,slide,indirect,other,concept swap,0100,-1,0.5734062194824219,0.13207054138183594,-0.44133567810058594,1,1,11
physical-dynamics_0,physical-dynamics,0,accelerate,slow down,direct,antonym,concept swap,1111,0,2.7958011627197266,2.350778579711914,-0.4450225830078125,1,1,11
physical-dynamics_2,physical-dynamics,2,accelerate,slow down,direct,antonym,concept swap,1111,0,1.7516708374023438,1.4512462615966797,-0.30042457580566406,1,1,11
physical-dynamics_4,physical-dynamics,4,accelerate,slow down,direct,antonym,concept swap,1111,0,1.8184213638305664,2.5259857177734375,0.7075643539428711,1,1,11
physical-dynamics_6,physical-dynamics,6,accelerate,slow down,direct,antonym,concept swap,1111,0,1.5036907196044922,1.2706756591796875,-0.2330150604248047,1,1,11
physical-dynamics_8,physical-dynamics,8,accelerate,slow down,direct,antonym,concept swap,1111,0,2.5951404571533203,1.7850875854492188,-0.8100528717041016,1,1,11
physical-dynamics_10,physical-dynamics,10,accelerate,slow down,indirect,antonym,concept swap,1111,0,1.0689754486083984,-0.5110912322998047,-1.5800666809082031,1,0,10
physical-dynamics_12,physical-dynamics,12,accelerate,slow down,indirect,antonym,concept swap,1111,0,0.9620809555053711,-0.39060020446777344,-1.3526811599731445,1,0,10
physical-dynamics_14,physical-dynamics,14,accelerate,slow down,indirect,antonym,concept swap,1111,0,0.7376213073730469,-0.4252586364746094,-1.1628799438476562,1,0,10
physical-dynamics_16,physical-dynamics,16,accelerate,slow down,indirect,antonym,concept swap,1111,0,1.3713550567626953,-0.2242107391357422,-1.5955657958984375,1,0,10
physical-dynamics_18,physical-dynamics,18,accelerate,slow down,indirect,antonym,concept swap,1111,0,0.973724365234375,-0.8604221343994141,-1.834146499633789,1,0,10
physical-dynamics_20,physical-dynamics,20,fall,rise,direct,antonym,concept swap,0000,0,0.6273860931396484,0.5762348175048828,-0.051151275634765625,1,1,11
physical-dynamics_22,physical-dynamics,22,fall,rise,direct,antonym,concept swap,0000,0,-1.3076114654541016,-0.7862739562988281,0.5213375091552734,0,0,00
physical-dynamics_28,physical-dynamics,28,fall,rise,direct,antonym,concept swap,0000,0,0.66949462890625,0.6219291687011719,-0.047565460205078125,1,1,11
physical-dynamics_33,physical-dynamics,33,fall,rise,direct,antonym,concept swap,0000,0,-0.5712566375732422,-0.8967628479003906,-0.32550621032714844,0,0,00
physical-dynamics_36,physical-dynamics,36,fall,rise,direct,antonym,concept swap,0000,0,0.43715858459472656,0.6098709106445312,0.1727123260498047,1,1,11
physical-dynamics_38,physical-dynamics,38,fall,rise,direct,antonym,concept swap,0000,0,-1.1207513809204102,-0.7490901947021484,0.3716611862182617,0,0,00
physical-dynamics_57,physical-dynamics,57,roll,slide,indirect,negation,concept swap,0000,0,-0.22515869140625,0.1629467010498047,0.3881053924560547,0,1,01
physical-dynamics_70,physical-dynamics,70,roll,slide,indirect,other,concept swap,0000,0,-2.5208730697631836,-0.5656890869140625,1.955183982849121,0,0,00
physical-dynamics_72,physical-dynamics,72,roll,slide,indirect,other,concept swap,0000,0,-2.0993194580078125,0.30957794189453125,2.4088973999023438,0,1,01
physical-dynamics_74,physical-dynamics,74,roll,slide,indirect,other,concept swap,0000,0,-2.3376903533935547,-0.7725925445556641,1.5650978088378906,0,0,00
spatial-relations_355,spatial-relations,355,left,right,direct,antonym,concept swap,0110,-2,2.9042205810546875,-0.33716583251953125,-3.2413864135742188,1,0,10
spatial-relations_359,spatial-relations,359,left,right,direct,antonym,concept swap,0110,-2,4.666997909545898,-0.14078903198242188,-4.80778694152832,1,0,10
spatial-relations_363,spatial-relations,363,left,right,direct,antonym,concept swap,0110,-2,5.141937255859375,0.8104896545410156,-4.331447601318359,1,1,11
spatial-relations_375,spatial-relations,375,left,right,direct,antonym,variable swap,0110,-2,2.9042205810546875,-0.33716583251953125,-3.2413864135742188,1,0,10
spatial-relations_379,spatial-relations,379,left,right,direct,antonym,variable swap,0110,-2,4.666997909545898,-0.14078903198242188,-4.80778694152832,1,0,10
spatial-relations_383,spatial-relations,383,left,right,direct,antonym,variable swap,0110,-2,5.141937255859375,0.8104896545410156,-4.331447601318359,1,1,11
spatial-relations_25,spatial-relations,25,above,below,indirect,antonym,concept swap,0110,-2,1.0857276916503906,-1.834646224975586,-2.9203739166259766,1,0,10
spatial-relations_29,spatial-relations,29,above,below,indirect,antonym,concept swap,0110,-2,0.5590896606445312,-0.04212760925292969,-0.6012172698974609,1,0,10
spatial-relations_36,spatial-relations,36,above,below,indirect,antonym,concept swap,0110,-2,-5.111690521240234,-2.0927066802978516,3.018983840942383,0,0,00
spatial-relations_304,spatial-relations,304,front,behind,indirect,antonym,concept swap,0110,-2,-0.0593266487121582,0.4144020080566406,0.47372865676879883,0,1,01
