ContextDiff,n,accuracy,stable_failure,stable_failure_frac_all,stable_failure_frac_wrong,wrong,interaction_sum_median
antonym,3374,0.49229401304090104,1111,0.32928275044457617,0.6485697606538237,1713,0.028459032997488976
variable swap,2564,0.48946957878315134,1030,0.4017160686427457,0.7868601986249045,1309,-0.038322556647472084
material,840,0.5392857142857143,251,0.2988095238095238,0.648578811369509,387,0.01786661148071289
other,490,0.48367346938775513,165,0.336734693877551,0.6521739130434783,253,-0.09944907746103127
negation,190,0.5157894736842106,43,0.22631578947368422,0.4673913043478261,92,0.5636392533779144
number,80,0.5375,19,0.2375,0.5135135135135135,37,0.7505135932005942
variable_swap,30,0.3,16,0.5333333333333333,0.7619047619047619,21,-0.1555096572265029
game,20,0.55,7,0.35,0.7777777777777778,9,-0.016896106768399477
active-passive,30,0.5666666666666667,4,0.13333333333333333,0.3076923076923077,13,2.1668801940977573
