ContextDiff,n,accuracy,stable_failure,stable_failure_frac_all,stable_failure_frac_wrong,wrong,interaction_sum_median
antonym,3374,0.491108476585655,1101,0.3263189093064612,0.6412347117064647,1717,0.02368558943271637
variable swap,2564,0.4984399375975039,1014,0.3954758190327613,0.7884914463452566,1286,-0.008748523221584037
material,840,0.5,262,0.3119047619047619,0.6238095238095238,420,-0.059726595878601074
other,490,0.4897959183673469,166,0.33877551020408164,0.664,250,-0.14914378803223372
negation,190,0.5473684210526316,35,0.18421052631578946,0.4069767441860465,86,0.7747907531447709
variable_swap,30,0.36666666666666664,17,0.5666666666666667,0.8947368421052632,19,-0.4366220273077488
number,80,0.575,16,0.2,0.47058823529411764,34,0.4744495879858732
active-passive,30,0.7,5,0.16666666666666666,0.5555555555555556,9,2.1846551932394505
game,20,0.65,5,0.25,0.7142857142857143,7,0.297516705468297
