arm,checkpoint,seed,role,probe_family,probe_id,token_class,gain,pair_id,rewrite_token_len,rewrite_words,source_token_len,source_words,true_source_nll,unrelated_source_nll,source,role2
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1394:5:compact:fwcompact_expansion_045647,overlap,7.269748687744141,compact:fwcompact_expansion_045647,8,6,12,11,8.948051452636719,16.21780014038086,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1394:6:compact:fwcompact_expansion_045647,nonoverlap,0.7401371002197266,compact:fwcompact_expansion_045647,8,6,12,11,5.606542587280273,6.3466796875,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1395:1:compact:fwcompact_expansion_045660,nonoverlap,1.2414522171020508,compact:fwcompact_expansion_045660,11,7,16,10,8.061989784240723,9.303442001342772,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1395:5:compact:fwcompact_expansion_045660,overlap,9.515899181365969,compact:fwcompact_expansion_045660,11,7,16,10,0.768679141998291,10.284578323364258,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1395:8:compact:fwcompact_expansion_045660,nonoverlap,-2.661407470703125,compact:fwcompact_expansion_045660,11,7,16,10,11.62784481048584,8.966437339782715,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1395:9:compact:fwcompact_expansion_045660,overlap,9.629872500896454,compact:fwcompact_expansion_045660,11,7,16,10,0.694876492023468,10.324748992919922,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1396:0:compact:fwcompact_expansion_045775,nonoverlap,4.151649475097656,compact:fwcompact_expansion_045775,9,7,23,16,11.107967376708984,15.25961685180664,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1396:1:compact:fwcompact_expansion_045775,overlap,6.450130820274353,compact:fwcompact_expansion_045775,9,7,23,16,1.9847303628921509,8.434861183166504,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1396:7:compact:fwcompact_expansion_045775,overlap,3.220438104122877,compact:fwcompact_expansion_045775,9,7,23,16,0.0185283608734607,3.238966464996338,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1397:1:compact:fwcompact_expansion_045872,nonoverlap,-0.1032090187072753,compact:fwcompact_expansion_045872,11,6,16,10,7.64818000793457,7.544970989227295,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1397:3:compact:fwcompact_expansion_045872,nonoverlap,4.106442451477051,compact:fwcompact_expansion_045872,11,6,16,10,2.834775447845459,6.94121789932251,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1397:5:compact:fwcompact_expansion_045872,overlap,5.976699482649565,compact:fwcompact_expansion_045872,11,6,16,10,0.0407718308269977,6.0174713134765625,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1397:9:compact:fwcompact_expansion_045872,overlap,4.786156211048365,compact:fwcompact_expansion_045872,11,6,16,10,0.0408095978200435,4.826965808868408,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1398:0:compact:fwcompact_expansion_045992,overlap,14.724013522267342,compact:fwcompact_expansion_045992,10,6,18,11,0.0976970642805099,14.821710586547852,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1398:3:compact:fwcompact_expansion_045992,nonoverlap,2.394530773162842,compact:fwcompact_expansion_045992,10,6,18,11,5.073114395141602,7.467645168304443,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1398:4:compact:fwcompact_expansion_045992,nonoverlap,-0.6670265197753906,compact:fwcompact_expansion_045992,10,6,18,11,3.0355987548828125,2.368572235107422,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1398:8:compact:fwcompact_expansion_045992,overlap,1.975579828955233,compact:fwcompact_expansion_045992,10,6,18,11,0.0045966198667883,1.9801764488220213,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1399:0:compact:fwcompact_expansion_046004,nonoverlap,8.323800086975098,compact:fwcompact_expansion_046004,8,4,13,10,4.50601863861084,12.829818725585938,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1399:2:compact:fwcompact_expansion_046004,overlap,7.106196105480194,compact:fwcompact_expansion_046004,8,4,13,10,0.5780513882637024,7.684247493743896,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1399:5:compact:fwcompact_expansion_046004,nonoverlap,7.782248020172119,compact:fwcompact_expansion_046004,8,4,13,10,1.713919162750244,9.496167182922363,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1399:6:compact:fwcompact_expansion_046004,overlap,7.047958381474018,compact:fwcompact_expansion_046004,8,4,13,10,0.1073307916522026,7.155289173126221,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:139:0:compact:fwcompact_medium_038477,overlap,9.052592277526855,compact:fwcompact_medium_038477,9,7,15,14,2.327239990234375,11.37983226776123,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:139:2:compact:fwcompact_medium_038477,nonoverlap,4.345957279205322,compact:fwcompact_medium_038477,9,7,15,14,5.0583109855651855,9.404268264770508,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:139:6:compact:fwcompact_medium_038477,overlap,5.722784943878651,compact:fwcompact_medium_038477,9,7,15,14,0.0710254237055778,5.7938103675842285,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:139:7:compact:fwcompact_medium_038477,nonoverlap,5.011205434799194,compact:fwcompact_medium_038477,9,7,15,14,2.962249994277954,7.973455429077148,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:13:0:compact:fwcompact_medium_029453,nonoverlap,6.508182525634766,compact:fwcompact_medium_029453,23,14,38,29,8.046339988708496,14.554522514343262,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:13:19:compact:fwcompact_medium_029453,overlap,8.35466081649065,compact:fwcompact_medium_029453,23,14,38,29,0.0657750889658927,8.420435905456543,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:13:21:compact:fwcompact_medium_029453,nonoverlap,0.6483173370361328,compact:fwcompact_medium_029453,23,14,38,29,8.226910591125488,8.875227928161621,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:13:2:compact:fwcompact_medium_029453,overlap,8.849310122430325,compact:fwcompact_medium_029453,23,14,38,29,0.0487993136048316,8.898109436035156,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1400:0:compact:fwcompact_expansion_046185,nonoverlap,-0.9950771331787108,compact:fwcompact_expansion_046185,10,6,16,11,8.373478889465332,7.378401756286621,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1400:5:compact:fwcompact_expansion_046185,nonoverlap,-2.720393180847168,compact:fwcompact_expansion_046185,10,6,16,11,9.854202270507812,7.1338090896606445,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1400:6:compact:fwcompact_expansion_046185,overlap,5.71257512178272,compact:fwcompact_expansion_046185,10,6,16,11,0.0144036570563912,5.726978778839111,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1400:8:compact:fwcompact_expansion_046185,overlap,7.707431569695473,compact:fwcompact_expansion_046185,10,6,16,11,0.0674803107976913,7.774911880493164,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1401:0:compact:fwcompact_expansion_046198,nonoverlap,6.665397644042969,compact:fwcompact_expansion_046198,8,6,13,12,5.655046463012695,12.320444107055664,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1401:1:compact:fwcompact_expansion_046198,overlap,5.861273765563965,compact:fwcompact_expansion_046198,8,6,13,12,6.003130912780762,11.864404678344728,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1401:4:compact:fwcompact_expansion_046198,overlap,5.2744975090026855,compact:fwcompact_expansion_046198,8,6,13,12,7.380545139312744,12.65504264831543,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1401:6:compact:fwcompact_expansion_046198,nonoverlap,1.2140445709228516,compact:fwcompact_expansion_046198,8,6,13,12,3.859065055847168,5.07310962677002,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1402:12:compact:fwcompact_expansion_046201,overlap,5.453236646950245,compact:fwcompact_expansion_046201,14,7,27,15,0.1028298661112785,5.556066513061523,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1402:1:compact:fwcompact_expansion_046201,nonoverlap,4.175314903259277,compact:fwcompact_expansion_046201,14,7,27,15,6.793647766113281,10.96896266937256,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1402:2:compact:fwcompact_expansion_046201,overlap,9.636943186633289,compact:fwcompact_expansion_046201,14,7,27,15,0.011963521130383,9.648906707763672,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1402:9:compact:fwcompact_expansion_046201,nonoverlap,3.2929389476776123,compact:fwcompact_expansion_046201,14,7,27,15,2.21411681175232,5.507055759429932,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1403:0:compact:fwcompact_expansion_046208,nonoverlap,6.275795936584473,compact:fwcompact_expansion_046208,6,5,14,13,6.580613136291504,12.856409072875977,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1403:1:compact:fwcompact_expansion_046208,overlap,11.51703667640686,compact:fwcompact_expansion_046208,6,5,14,13,0.8514297008514404,12.3684663772583,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1403:2:compact:fwcompact_expansion_046208,nonoverlap,5.350575685501099,compact:fwcompact_expansion_046208,6,5,14,13,3.9770562648773193,9.327631950378418,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1403:4:compact:fwcompact_expansion_046208,overlap,4.974199533462524,compact:fwcompact_expansion_046208,6,5,14,13,1.040717840194702,6.014917373657227,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1404:1:compact:fwcompact_expansion_046221,nonoverlap,-3.052066802978516,compact:fwcompact_expansion_046221,9,7,17,13,8.49555778503418,5.443490982055664,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1404:2:compact:fwcompact_expansion_046221,overlap,7.587840773165226,compact:fwcompact_expansion_046221,9,7,17,13,0.0287602171301841,7.61660099029541,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1404:6:compact:fwcompact_expansion_046221,nonoverlap,-0.9984655380249025,compact:fwcompact_expansion_046221,9,7,17,13,8.644871711730957,7.646406173706055,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1404:7:compact:fwcompact_expansion_046221,overlap,11.688477396965029,compact:fwcompact_expansion_046221,9,7,17,13,0.2783423662185669,11.966819763183594,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1405:0:compact:fwcompact_expansion_046294,nonoverlap,6.439694881439209,compact:fwcompact_expansion_046294,9,6,14,10,2.777129650115967,9.216824531555176,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1405:1:compact:fwcompact_expansion_046294,overlap,7.883283406496048,compact:fwcompact_expansion_046294,9,6,14,10,0.2262785136699676,8.109561920166016,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1405:6:compact:fwcompact_expansion_046294,overlap,8.228579118847847,compact:fwcompact_expansion_046294,9,6,14,10,0.0631469935178756,8.291726112365723,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1405:7:compact:fwcompact_expansion_046294,nonoverlap,0.2052874565124511,compact:fwcompact_expansion_046294,9,6,14,10,3.963699817657471,4.168987274169922,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1406:0:compact:fwcompact_expansion_046383,overlap,9.53793239593506,compact:fwcompact_expansion_046383,11,8,13,11,0.0361795425415039,9.574111938476562,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1406:4:compact:fwcompact_expansion_046383,nonoverlap,-0.2700297832489013,compact:fwcompact_expansion_046383,11,8,13,11,2.65149998664856,2.381470203399658,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1406:8:compact:fwcompact_expansion_046383,overlap,3.5671074390411377,compact:fwcompact_expansion_046383,11,8,13,11,2.4609534740448,6.0280609130859375,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1406:9:compact:fwcompact_expansion_046383,nonoverlap,3.6463141441345215,compact:fwcompact_expansion_046383,11,8,13,11,5.600382328033447,9.246696472167969,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1407:10:compact:fwcompact_expansion_046385,overlap,8.009597931057215,compact:fwcompact_expansion_046385,12,9,20,15,0.0411089323461055,8.05070686340332,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1407:1:compact:fwcompact_expansion_046385,nonoverlap,2.626227140426636,compact:fwcompact_expansion_046385,12,9,20,15,1.787442922592163,4.413670063018799,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1407:3:compact:fwcompact_expansion_046385,overlap,7.652028031647205,compact:fwcompact_expansion_046385,12,9,20,15,0.0451221987605094,7.697150230407715,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1407:8:compact:fwcompact_expansion_046385,nonoverlap,0.9329328536987304,compact:fwcompact_expansion_046385,12,9,20,15,2.726550579071045,3.659483432769776,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1408:0:compact:fwcompact_expansion_046428,nonoverlap,6.398454666137695,compact:fwcompact_expansion_046428,9,6,13,11,5.541967391967773,11.940422058105469,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1408:2:compact:fwcompact_expansion_046428,overlap,8.677059794776142,compact:fwcompact_expansion_046428,9,6,13,11,0.0146306501701474,8.691690444946289,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1408:4:compact:fwcompact_expansion_046428,nonoverlap,-2.145812511444092,compact:fwcompact_expansion_046428,9,6,13,11,7.048712253570557,4.902899742126465,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1408:7:compact:fwcompact_expansion_046428,overlap,4.71900297398679,compact:fwcompact_expansion_046428,9,6,13,11,0.0035560012329369,4.722558975219727,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1409:13:compact:fwcompact_expansion_046484,overlap,9.244588719680904,compact:fwcompact_expansion_046484,15,9,21,15,0.0170613657683134,9.26165008544922,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1409:1:compact:fwcompact_expansion_046484,nonoverlap,0.0942084789276123,compact:fwcompact_expansion_046484,15,9,21,15,1.860659122467041,1.954867601394653,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1409:2:compact:fwcompact_expansion_046484,nonoverlap,-2.5564184188842773,compact:fwcompact_expansion_046484,15,9,21,15,8.36967945098877,5.813261032104492,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1409:5:compact:fwcompact_expansion_046484,overlap,7.014898462686688,compact:fwcompact_expansion_046484,15,9,21,15,0.0051019950769841,7.020000457763672,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:140:0:compact:fwcompact_medium_017287,nonoverlap,3.3205642700195312,compact:fwcompact_medium_017287,22,13,26,14,4.616952896118164,7.937517166137695,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:140:20:compact:fwcompact_medium_017287,overlap,9.348940916359425,compact:fwcompact_medium_017287,22,13,26,14,0.066564492881298,9.415505409240724,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:140:3:compact:fwcompact_medium_017287,overlap,9.922437668778002,compact:fwcompact_medium_017287,22,13,26,14,0.0150279989466071,9.93746566772461,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1410:0:compact:fwcompact_expansion_046583,nonoverlap,4.014376640319824,compact:fwcompact_expansion_046583,11,8,13,11,5.975451469421387,9.989828109741213,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1410:1:compact:fwcompact_expansion_046583,nonoverlap,1.6483001708984375,compact:fwcompact_expansion_046583,11,8,13,11,9.42311668395996,11.071416854858398,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1410:2:compact:fwcompact_expansion_046583,overlap,7.280404090881348,compact:fwcompact_expansion_046583,11,8,13,11,0.9632549285888672,8.243659019470215,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1410:9:compact:fwcompact_expansion_046583,overlap,9.914748132228851,compact:fwcompact_expansion_046583,11,8,13,11,0.1113701462745666,10.026118278503418,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1411:15:compact:fwcompact_expansion_046801,overlap,3.347422957420349,compact:fwcompact_expansion_046801,17,12,18,14,0.5860363245010376,3.9334592819213863,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1411:2:compact:fwcompact_expansion_046801,overlap,8.25919551961124,compact:fwcompact_expansion_046801,17,12,18,14,0.0160377491265535,8.275233268737793,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1411:4:compact:fwcompact_expansion_046801,nonoverlap,2.70355224609375,compact:fwcompact_expansion_046801,17,12,18,14,7.512603759765625,10.216156005859377,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1411:8:compact:fwcompact_expansion_046801,nonoverlap,-0.6985030174255371,compact:fwcompact_expansion_046801,17,12,18,14,5.962455749511719,5.263952732086182,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1412:0:compact:fwcompact_expansion_046924,overlap,6.296703764237464,compact:fwcompact_expansion_046924,14,7,21,11,0.0087838685140013,6.305487632751465,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1412:12:compact:fwcompact_expansion_046924,overlap,6.063070073723793,compact:fwcompact_expansion_046924,14,7,21,11,0.1076166480779647,6.170686721801758,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1413:0:compact:fwcompact_expansion_046950,overlap,7.868923805654049,compact:fwcompact_expansion_046950,22,12,24,13,0.048251487314701,7.91717529296875,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1413:20:compact:fwcompact_expansion_046950,overlap,10.651042453944685,compact:fwcompact_expansion_046950,22,12,24,13,0.01764727383852,10.668689727783203,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1414:0:compact:fwcompact_expansion_047004,overlap,2.057995080947876,compact:fwcompact_expansion_047004,10,9,12,11,1.045607566833496,3.103602647781372,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1414:4:compact:fwcompact_expansion_047004,nonoverlap,2.4478416442871094,compact:fwcompact_expansion_047004,10,9,12,11,2.893594741821289,5.341436386108398,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1414:8:compact:fwcompact_expansion_047004,overlap,5.273819271475077,compact:fwcompact_expansion_047004,10,9,12,11,0.0327655635774135,5.30658483505249,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1415:0:compact:fwcompact_expansion_047039,nonoverlap,0.921198844909668,compact:fwcompact_expansion_047039,13,10,21,20,6.461845397949219,7.383044242858887,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1415:10:compact:fwcompact_expansion_047039,overlap,9.706404677592218,compact:fwcompact_expansion_047039,13,10,21,20,0.0109844291582703,9.717389106750488,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1415:11:compact:fwcompact_expansion_047039,nonoverlap,2.6202316284179688,compact:fwcompact_expansion_047039,13,10,21,20,4.752921104431152,7.373152732849121,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1415:6:compact:fwcompact_expansion_047039,overlap,8.777594730257988,compact:fwcompact_expansion_047039,13,10,21,20,0.1272114068269729,8.904806137084961,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1416:0:compact:fwcompact_expansion_047047,overlap,9.831706959754229,compact:fwcompact_expansion_047047,18,14,18,14,0.0326261930167675,9.864333152770996,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1416:16:compact:fwcompact_expansion_047047,overlap,9.424601688981056,compact:fwcompact_expansion_047047,18,14,18,14,0.059928759932518,9.484530448913574,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1417:0:compact:fwcompact_expansion_047222,overlap,9.420669244835151,compact:fwcompact_expansion_047222,21,10,26,15,0.0029843577649444,9.423653602600098,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1417:14:compact:fwcompact_expansion_047222,nonoverlap,3.627326726913452,compact:fwcompact_expansion_047222,21,10,26,15,2.856149911880493,6.483476638793945,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1417:15:compact:fwcompact_expansion_047222,overlap,8.420598477125168,compact:fwcompact_expansion_047222,21,10,26,15,0.4281812012195587,8.848779678344727,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1417:19:compact:fwcompact_expansion_047222,nonoverlap,1.06282377243042,compact:fwcompact_expansion_047222,21,10,26,15,7.411966800689697,8.474790573120117,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1418:4:compact:fwcompact_expansion_047283,overlap,11.34408425539732,compact:fwcompact_expansion_047283,11,6,21,11,0.0268101766705513,11.370894432067873,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1418:8:compact:fwcompact_expansion_047283,overlap,5.765610501170158,compact:fwcompact_expansion_047283,11,6,21,11,0.111777976155281,5.87738847732544,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1418:9:compact:fwcompact_expansion_047283,nonoverlap,0.985830545425415,compact:fwcompact_expansion_047283,11,6,21,11,3.658827543258667,4.644658088684082,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1419:0:compact:fwcompact_expansion_047305,overlap,7.289340724237263,compact:fwcompact_expansion_047305,9,6,14,10,0.0092747313901782,7.298615455627441,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1419:6:compact:fwcompact_expansion_047305,overlap,2.8048346042633057,compact:fwcompact_expansion_047305,9,6,14,10,0.2209305763244629,3.025765180587769,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1419:7:compact:fwcompact_expansion_047305,nonoverlap,1.6758877038955688,compact:fwcompact_expansion_047305,9,6,14,10,1.0135360956192017,2.6894237995147705,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:141:0:compact:fwcompact_medium_025645,nonoverlap,5.4954142570495605,compact:fwcompact_medium_025645,14,9,22,14,4.994112491607666,10.489526748657228,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:141:12:compact:fwcompact_medium_025645,overlap,4.8719420582056046,compact:fwcompact_medium_025645,14,9,22,14,0.0599016994237899,4.9318437576293945,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:141:2:compact:fwcompact_medium_025645,overlap,6.127529179677367,compact:fwcompact_medium_025645,14,9,22,14,0.0157527569681406,6.143281936645508,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:141:8:compact:fwcompact_medium_025645,nonoverlap,-2.1039748191833496,compact:fwcompact_medium_025645,14,9,22,14,7.675022602081299,5.571047782897949,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1420:1:compact:fwcompact_expansion_047309,nonoverlap,4.570611000061035,compact:fwcompact_expansion_047309,10,8,14,13,6.329463005065918,10.900074005126951,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1420:4:compact:fwcompact_expansion_047309,nonoverlap,0.3091819286346435,compact:fwcompact_expansion_047309,10,8,14,13,3.890502691268921,4.1996846199035645,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1420:6:compact:fwcompact_expansion_047309,overlap,1.5950354002416134,compact:fwcompact_expansion_047309,10,8,14,13,0.035400066524744,1.6304354667663574,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1420:8:compact:fwcompact_expansion_047309,overlap,11.8009614944458,compact:fwcompact_expansion_047309,10,8,14,13,0.2266559600830078,12.027617454528809,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1421:0:compact:fwcompact_expansion_047348,nonoverlap,-0.0187811851501464,compact:fwcompact_expansion_047348,13,6,18,12,7.19578742980957,7.177006244659424,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1421:11:compact:fwcompact_expansion_047348,overlap,5.597039140760899,compact:fwcompact_expansion_047348,13,6,18,12,0.0042343959212303,5.601273536682129,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1421:2:compact:fwcompact_expansion_047348,overlap,4.612190246582031,compact:fwcompact_expansion_047348,13,6,18,12,10.970839500427246,15.583029747009276,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1421:9:compact:fwcompact_expansion_047348,nonoverlap,-0.0211186408996582,compact:fwcompact_expansion_047348,13,6,18,12,2.884890556335449,2.863771915435791,orig,V
D_V_43022,chck_90M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1422:1:compact:fwcompact_expansion_047583,overlap,6.491182520985603,compact:fwcompact_expansion_047583,9,7,12,10,0.1843736618757248,6.675556182861328,orig,V
