pair_id,gain_a,true_a,unrel_a,gain_b,true_b,unrel_b,seed,checkpoint,contrast,gain_delta,true_delta,unrel_delta,excess_true_cost
compact:frontier_consolidation_fwcompact_expansion_001935,2.104322850704193,4.3537896275520325,6.458112478256226,3.0347320437431335,5.030705749988556,8.06543779373169,43022,chck_100M,RSminusC,-0.9304091930389404,-0.6769161224365234,-1.6073253154754639,0.9304091930389404
compact:frontier_consolidation_fwcompact_expansion_002093,-3.242166519165039,10.513629913330078,7.271463394165039,-4.464854717254639,11.203012466430664,6.738157749176025,43022,chck_100M,RSminusC,1.2226881980895996,-0.6893825531005859,0.5333056449890137,-1.2226881980895996
compact:frontier_consolidation_fwcompact_expansion_002194,3.2694806158542633,6.086843103170395,9.356323719024658,1.8454676866531374,6.556743741035461,8.402211427688599,43022,chck_100M,RSminusC,1.4240129292011259,-0.46990063786506653,0.9541122913360596,-1.424012929201126
compact:frontier_consolidation_fwcompact_expansion_002240,1.0718297958374023,8.287240028381348,9.35906982421875,1.2811284065246582,9.354276657104492,10.63540506362915,43022,chck_100M,RSminusC,-0.20929861068725586,-1.0670366287231445,-1.2763352394104004,0.20929861068725586
compact:frontier_consolidation_fwcompact_expansion_002337,5.934650361537933,4.017948687076569,9.952599048614502,3.105234980583191,4.494113564491272,7.599348545074463,43022,chck_100M,RSminusC,2.8294153809547424,-0.47616487741470337,2.353250503540039,-2.8294153809547424
compact:frontier_consolidation_fwcompact_expansion_002518,1.7407326698303223,6.066490650177002,7.807223320007324,1.4807367324829102,6.25272274017334,7.73345947265625,43022,chck_100M,RSminusC,0.2599959373474121,-0.1862320899963379,0.07376384735107422,-0.2599959373474121
compact:frontier_consolidation_fwcompact_expansion_002520,0.8190443515777588,6.521860361099243,7.340904712677002,0.12473797798156738,6.222450017929077,6.3471879959106445,43022,chck_100M,RSminusC,0.6943063735961914,0.299410343170166,0.9937167167663574,-0.6943063735961914
compact:frontier_consolidation_fwcompact_expansion_002561,6.108364820480347,3.5360872745513916,9.644452095031738,4.375091552734375,4.936147212982178,9.311238765716553,43022,chck_100M,RSminusC,1.7332732677459717,-1.4000599384307861,0.33321332931518555,-1.7332732677459717
compact:frontier_consolidation_fwcompact_expansion_002563,1.7647335529327395,5.985827803611755,7.750561356544495,2.627211809158325,7.575511455535889,10.202723264694214,43022,chck_100M,RSminusC,-0.8624782562255857,-1.5896836519241333,-2.4521619081497192,0.8624782562255859
compact:frontier_consolidation_fwcompact_expansion_002598,-0.34567296504974365,4.8901718854904175,4.544498920440674,0.7546812891960144,5.510239958763123,6.264921247959136,43022,chck_100M,RSminusC,-1.100354254245758,-0.6200680732727051,-1.7204223275184622,1.1003542542457572
compact:frontier_consolidation_fwcompact_expansion_002777,1.1130067706108093,1.3083797097206116,2.421386480331421,0.6257932782173157,1.5016074776649475,2.127400755882263,43022,chck_100M,RSminusC,0.48721349239349365,-0.19322776794433594,0.2939857244491577,-0.48721349239349365
compact:frontier_consolidation_fwcompact_expansion_003130,6.322320222854614,3.9891464710235596,10.311466693878174,7.837120592594147,4.445691525936127,12.282812118530273,43022,chck_100M,RSminusC,-1.5148003697395325,-0.45654505491256714,-1.9713454246520996,1.5148003697395325
compact:frontier_consolidation_fwcompact_expansion_003146,2.3761520385742188,5.3254945278167725,7.701646566390991,2.17410671710968,5.255893588066101,7.430000305175781,43022,chck_100M,RSminusC,0.20204532146453857,0.06960093975067139,0.27164626121520996,-0.20204532146453857
compact:frontier_consolidation_fwcompact_expansion_003149,2.5857362747192383,7.593365669250487,10.179101943969727,2.124244213104248,8.412962436676025,10.537206649780273,43022,chck_100M,RSminusC,0.46149206161499023,-0.819596767425538,-0.3581047058105469,-0.4614920616149911
compact:frontier_consolidation_fwcompact_expansion_003282,1.9344854354858398,6.390846252441406,8.325331687927246,0.6457715034484863,7.657729148864746,8.303500652313232,43022,chck_100M,RSminusC,1.2887139320373535,-1.2668828964233398,0.021831035614013672,-1.2887139320373535
compact:frontier_consolidation_fwcompact_expansion_003288,0.8534634113311768,5.82464337348938,6.678106784820557,1.4589840173721313,4.920742630958557,6.3797266483306885,43022,chck_100M,RSminusC,-0.6055206060409546,0.9039007425308228,0.29838013648986816,0.6055206060409546
compact:frontier_consolidation_fwcompact_expansion_003519,0.4585912227630615,4.8799591064453125,5.338550329208374,-0.03496146202087405,6.391516923904419,6.356555461883545,43022,chck_100M,RSminusC,0.49355268478393555,-1.5115578174591064,-1.018005132675171,-0.49355268478393555
compact:frontier_consolidation_fwcompact_expansion_003649,3.184658646583557,3.847434639930725,7.032093286514282,5.9604151248931885,4.014083623886108,9.974498748779297,43022,chck_100M,RSminusC,-2.7757564783096313,-0.1666489839553833,-2.9424054622650146,2.7757564783096313
compact:frontier_consolidation_fwcompact_expansion_003730,1.2316856384277344,5.971269607543945,7.20295524597168,1.2537078857421875,8.08932876586914,9.343036651611328,43022,chck_100M,RSminusC,-0.022022247314453125,-2.1180591583251953,-2.1400814056396484,0.022022247314453125
compact:frontier_consolidation_fwcompact_expansion_003746,0.282148778438568,3.033179819583893,3.315328598022461,1.848929762840271,2.9359010457992554,4.784830808639526,43022,chck_100M,RSminusC,-1.5667809844017029,0.09727877378463745,-1.4695022106170654,1.5667809844017029
compact:frontier_consolidation_fwcompact_expansion_003906,-2.8015012741088867,8.696385383605957,5.89488410949707,-2.4703481197357178,9.197327375411987,6.7269792556762695,43022,chck_100M,RSminusC,-0.33115315437316895,-0.5009419918060303,-0.8320951461791992,0.33115315437316895
compact:frontier_consolidation_fwcompact_expansion_003923,3.5457801818847656,4.786688804626465,8.33246898651123,3.019975185394287,5.768624544143677,8.788599729537964,43022,chck_100M,RSminusC,0.5258049964904785,-0.9819357395172119,-0.4561307430267334,-0.5258049964904785
compact:frontier_consolidation_fwcompact_expansion_004015,0.473202109336853,7.726599216461182,8.199801325798035,-0.06446850299835194,7.1902626752853385,7.125794172286987,43022,chck_100M,RSminusC,0.537670612335205,0.5363365411758432,1.0740071535110474,-0.5376706123352042
compact:frontier_consolidation_fwcompact_expansion_004110,-1.3612614870071411,6.905150294303895,5.543888807296753,-5.806173801422119,10.950533390045166,5.144359588623047,43022,chck_100M,RSminusC,4.444912314414978,-4.045383095741271,0.39952921867370605,-4.444912314414977
compact:frontier_consolidation_fwcompact_expansion_004174,0.9931097030639648,4.89273738861084,5.885847091674805,2.464584827423096,4.467272758483887,6.931857585906982,43022,chck_100M,RSminusC,-1.4714751243591313,0.4254646301269531,-1.0460104942321777,1.4714751243591309
compact:frontier_consolidation_fwcompact_expansion_004192,2.5924205780029297,6.575223445892334,9.167644023895264,2.8109433650970463,5.67087721824646,8.481820583343506,43022,chck_100M,RSminusC,-0.21852278709411666,0.904346227645874,0.6858234405517578,0.2185227870941162
compact:frontier_consolidation_fwcompact_expansion_004364,-1.5607576370239258,8.810070037841797,7.249312400817871,-2.2090511322021484,8.910653114318848,6.701601982116699,43022,chck_100M,RSminusC,0.6482934951782227,-0.10058307647705078,0.5477104187011719,-0.6482934951782227
compact:frontier_consolidation_fwcompact_expansion_004509,0.30733203887939453,6.270785808563232,6.578117847442627,1.0618720054626467,7.579397678375244,8.64126968383789,43022,chck_100M,RSminusC,-0.7545399665832522,-1.3086118698120117,-2.0631518363952637,0.754539966583252
compact:frontier_consolidation_fwcompact_expansion_004627,2.926371932029724,3.74704110622406,6.673413038253783,2.7870925664901733,5.4671279191970825,8.254220485687256,43022,chck_100M,RSminusC,0.13927936553955078,-1.7200868129730225,-1.5808074474334726,-0.1392793655395499
compact:frontier_consolidation_fwcompact_expansion_004653,3.5096421241760254,4.090538263320923,7.600180387496948,2.223454475402832,5.836845397949219,8.06029987335205,43022,chck_100M,RSminusC,1.2861876487731934,-1.746307134628296,-0.46011948585510254,-1.2861876487731934
compact:frontier_consolidation_fwcompact_expansion_004756,1.870363473892212,5.702063322067261,7.572426795959473,2.4052748680114746,5.715930700302124,8.121205568313599,43022,chck_100M,RSminusC,-0.5349113941192627,-0.013867378234863281,-0.548778772354126,0.5349113941192627
compact:frontier_consolidation_fwcompact_expansion_004776,-1.8087973594665527,8.810585021972656,7.001787662506104,0.8645315170288086,7.276521682739258,8.141053199768066,43022,chck_100M,RSminusC,-2.6733288764953613,1.5340633392333984,-1.139265537261962,2.6733288764953604
compact:frontier_consolidation_fwcompact_expansion_004779,4.897441506385803,3.612646460533142,8.510087966918945,4.907526791095734,5.2735602259635925,10.181087017059326,43022,chck_100M,RSminusC,-0.01008528470993042,-1.6609137654304504,-1.6709990501403809,0.01008528470993042
compact:frontier_consolidation_fwcompact_expansion_004805,0.3167150616645813,2.136904537677765,2.453619599342346,-0.008815288543701172,2.5849932432174683,2.576177954673767,43022,chck_100M,RSminusC,0.32553035020828247,-0.44808870553970337,-0.1225583553314209,-0.32553035020828247
compact:frontier_consolidation_fwcompact_expansion_004854,-3.1279854774475098,11.022757530212402,7.894772052764893,-2.546250343322754,9.264446258544922,6.718195915222168,43022,chck_100M,RSminusC,-0.5817351341247559,1.7583112716674805,1.1765761375427246,0.5817351341247559
compact:frontier_consolidation_fwcompact_expansion_005083,0.24532318115234353,11.047456741333008,11.292779922485352,-1.7258861064910889,12.623921871185303,10.898035764694214,43022,chck_100M,RSminusC,1.9712092876434324,-1.576465129852295,0.3947441577911377,-1.9712092876434326
compact:frontier_consolidation_fwcompact_expansion_005226,-0.5481325387954712,6.047689199447632,5.499556660652161,2.3675817251205444,7.142310738563538,9.509892463684082,43022,chck_100M,RSminusC,-2.9157142639160156,-1.0946215391159058,-4.010335803031921,2.9157142639160156
compact:frontier_consolidation_fwcompact_expansion_005246,-0.8291345834732056,7.364212393760681,6.535077810287476,-0.4562343358993529,6.381559729576111,5.925325393676758,43022,chck_100M,RSminusC,-0.37290024757385265,0.9826526641845703,0.6097524166107178,0.37290024757385254
compact:frontier_consolidation_fwcompact_expansion_005269,2.6175150871276855,9.09904670715332,11.716561794281006,2.034785747528076,9.87281847000122,11.907604217529297,43022,chck_100M,RSminusC,0.5827293395996094,-0.7737717628479004,-0.19104242324829102,-0.5827293395996094
compact:frontier_consolidation_fwcompact_expansion_005273,1.2223083972930908,8.949000120162964,10.171308517456055,1.8647947311401367,7.912787437438965,9.777582168579102,43022,chck_100M,RSminusC,-0.6424863338470459,1.036212682723999,0.3937263488769531,0.6424863338470459
compact:frontier_consolidation_fwcompact_expansion_005280,1.127097725868225,6.531136631965637,7.658234357833862,2.7118759155273438,5.6001060009002686,8.311981916427612,43022,chck_100M,RSminusC,-1.5847781896591187,0.9310306310653687,-0.65374755859375,1.5847781896591187
compact:frontier_consolidation_fwcompact_expansion_005389,1.5536974668502808,4.573809266090393,6.127506732940674,2.2748279571533203,5.2349772453308105,7.509805202484131,43022,chck_100M,RSminusC,-0.7211304903030396,-0.6611679792404175,-1.382298469543457,0.7211304903030396
compact:frontier_consolidation_fwcompact_expansion_005418,0.5448675155639647,9.329558372497559,9.874425888061523,-0.41896581649780273,10.981626033782959,10.562660217285156,43022,chck_100M,RSminusC,0.9638333320617675,-1.6520676612854004,-0.6882343292236328,-0.9638333320617676
compact:frontier_consolidation_fwcompact_expansion_005588,1.0017819404602053,6.522954702377319,7.524736642837524,0.46071839332580566,7.418612003326416,7.879330396652222,43022,chck_100M,RSminusC,0.5410635471343996,-0.8956573009490967,-0.35459375381469727,-0.5410635471343994
compact:frontier_consolidation_fwcompact_expansion_005591,2.267305850982666,6.562812805175781,8.830118656158447,-1.5806360244750977,11.163045883178711,9.582409858703613,43022,chck_100M,RSminusC,3.8479418754577637,-4.60023307800293,-0.752291202545166,-3.8479418754577637
compact:frontier_consolidation_fwcompact_expansion_005600,-0.9778556823730469,7.6630730628967285,6.685217380523682,0.17101311683654785,6.941840410232544,7.112853527069092,43022,chck_100M,RSminusC,-1.1488687992095947,0.7212326526641846,-0.42763614654541016,1.1488687992095947
compact:frontier_consolidation_fwcompact_expansion_005898,-0.22794842720031738,8.482236862182617,8.2542884349823,-0.6701393127441406,9.893949508666992,9.223810195922852,43022,chck_100M,RSminusC,0.44219088554382324,-1.411712646484375,-0.9695217609405518,-0.44219088554382324
compact:frontier_consolidation_fwcompact_expansion_005951,-1.7232491970062256,6.2775232791900635,4.554274082183838,-2.5329487323760986,7.590889573097229,5.05794084072113,43022,chck_100M,RSminusC,0.809699535369873,-1.3133662939071655,-0.5036667585372925,-0.809699535369873
compact:frontier_consolidation_fwcompact_expansion_005974,1.4539530277252197,4.805668830871582,6.259621858596802,0.03279042243957497,6.96071720123291,6.993507623672485,43022,chck_100M,RSminusC,1.4211626052856448,-2.155048370361328,-0.7338857650756836,-1.4211626052856445
compact:frontier_consolidation_fwcompact_expansion_006030,2.480395555496216,7.733729600906372,10.214125156402588,0.08478069305419922,10.414694786071777,10.499475479125977,43022,chck_100M,RSminusC,2.3956148624420166,-2.6809651851654053,-0.28535032272338867,-2.3956148624420166
compact:frontier_consolidation_fwcompact_expansion_006140,1.9097752571105957,7.012062072753906,8.921837329864502,3.73150897026062,5.9218995571136475,9.653408527374268,43022,chck_100M,RSminusC,-1.8217337131500244,1.0901625156402588,-0.7315711975097656,1.8217337131500244
compact:frontier_consolidation_fwcompact_expansion_006179,-1.1096620559692385,7.849306583404541,6.739644527435303,-1.531010627746582,8.800594806671143,7.2695841789245605,43022,chck_100M,RSminusC,0.42134857177734353,-0.9512882232666016,-0.5299396514892578,-0.42134857177734375
compact:frontier_consolidation_fwcompact_expansion_006229,1.2753524780273435,6.166440010070801,7.4417924880981445,1.2933051586151123,5.942916631698608,7.236221790313721,43022,chck_100M,RSminusC,-0.017952680587768777,0.22352337837219238,0.20557069778442383,0.017952680587768555
compact:frontier_consolidation_fwcompact_expansion_006395,-0.07256174087524414,7.104265928268433,7.0317041873931885,-0.49597978591918956,7.832143068313599,7.336163282394409,43022,chck_100M,RSminusC,0.4234180450439454,-0.727877140045166,-0.3044590950012207,-0.4234180450439453
compact:frontier_consolidation_fwcompact_expansion_006433,4.250158786773682,6.834593296051026,11.084752082824707,2.299455165863037,10.786606788635254,13.086061954498291,43022,chck_100M,RSminusC,1.9507036209106445,-3.9520134925842276,-2.001309871673584,-1.9507036209106436
compact:frontier_consolidation_fwcompact_expansion_006467,1.0487565994262695,6.653185844421386,7.701942443847656,0.4323880672454836,7.0033583641052255,7.435746431350708,43022,chck_100M,RSminusC,0.6163685321807859,-0.35017251968383967,0.26619601249694824,-0.6163685321807879
compact:frontier_consolidation_fwcompact_expansion_006471,3.7226221561431885,6.160417318344116,9.883039474487305,4.726466417312622,7.005776643753052,11.732243061065674,43022,chck_100M,RSminusC,-1.0038442611694336,-0.8453593254089355,-1.8492035865783691,1.0038442611694336
compact:frontier_consolidation_fwcompact_expansion_006530,-2.510558843612671,10.164638042449951,7.654079198837281,-0.5595111846923828,9.009604454040527,8.450093269348145,43022,chck_100M,RSminusC,-1.951047658920288,1.1550335884094238,-0.7960140705108634,1.9510476589202872
compact:frontier_consolidation_fwcompact_expansion_006601,2.9041330814361572,7.95096230506897,10.855095386505127,-1.486382246017456,11.941257953643799,10.454875707626343,43022,chck_100M,RSminusC,4.390515327453613,-3.990295648574829,0.4002196788787842,-4.390515327453613
compact:frontier_consolidation_fwcompact_expansion_006938,-0.8018078804016113,8.320942878723145,7.519134998321533,0.4118061065673828,8.579294204711914,8.991100311279297,43022,chck_100M,RSminusC,-1.2136139869689941,-0.25835132598876953,-1.4719653129577637,1.2136139869689941
compact:frontier_consolidation_fwcompact_expansion_006948,-0.5526561737060547,3.1613210439682007,2.608664870262146,-0.8200218677520752,4.429531693458557,3.609509825706482,43022,chck_100M,RSminusC,0.2673656940460205,-1.2682106494903564,-1.000844955444336,-0.2673656940460205
compact:frontier_consolidation_fwcompact_expansion_006953,0.1194620132446289,12.906853675842283,13.026315689086914,0.6706457138061523,9.66811180114746,10.338757514953612,43022,chck_100M,RSminusC,-0.5511837005615234,3.238741874694824,2.6875581741333026,0.5511837005615217
compact:frontier_consolidation_fwcompact_expansion_006977,3.437636971473694,4.660206913948059,8.097843885421753,1.0999269485473633,9.011224031448364,10.111150979995728,43022,chck_100M,RSminusC,2.3377100229263306,-4.351017117500305,-2.0133070945739746,-2.3377100229263306
compact:frontier_consolidation_fwcompact_expansion_007086,-0.42237401008605957,9.155600309371948,8.733226299285889,-0.06315183639526367,10.726672172546387,10.663520336151123,43022,chck_100M,RSminusC,-0.3592221736907959,-1.5710718631744385,-1.9302940368652344,0.3592221736907959
compact:frontier_consolidation_fwcompact_expansion_007226,1.3092167377471924,6.8403260707855225,8.149542808532715,3.1106009483337402,5.828125953674316,8.938726902008057,43022,chck_100M,RSminusC,-1.8013842105865479,1.012200117111206,-0.7891840934753418,1.8013842105865479
compact:frontier_consolidation_fwcompact_expansion_007314,0.4652714729309082,6.144513130187988,6.6097846031188965,3.7548506259918213,5.998570442199707,9.753421068191528,43022,chck_100M,RSminusC,-3.289579153060913,0.14594268798828125,-3.143636465072632,3.289579153060913
compact:frontier_consolidation_fwcompact_expansion_007640,0.3737950325012207,7.39716911315918,7.7709641456604,1.5737552642822266,7.485248565673828,9.059003829956055,43022,chck_100M,RSminusC,-1.1999602317810059,-0.08807945251464844,-1.2880396842956543,1.1999602317810059
compact:frontier_consolidation_fwcompact_expansion_007666,-0.0880856513977051,6.6558144092559814,6.567728757858276,2.443390130996704,5.767045497894287,8.210435628890991,43022,chck_100M,RSminusC,-2.531475782394409,0.8887689113616943,-1.6427068710327148,2.531475782394409
compact:frontier_consolidation_fwcompact_expansion_007720,5.666760325431824,4.926164269447327,10.59292459487915,3.668680429458618,5.332531929016113,9.001212358474731,43022,chck_100M,RSminusC,1.9980798959732056,-0.4063676595687866,1.591712236404419,-1.9980798959732056
compact:frontier_consolidation_fwcompact_expansion_007745,3.2090442180633536,6.77673053741455,9.985774755477905,1.124039649963379,8.29075288772583,9.414792537689209,43022,chck_100M,RSminusC,2.0850045680999747,-1.5140223503112802,0.5709822177886963,-2.0850045680999765
compact:frontier_consolidation_fwcompact_expansion_007966,3.668333530426025,6.598876476287842,10.267210006713867,0.5214886665344238,8.922651290893555,9.444139957427979,43022,chck_100M,RSminusC,3.146844863891601,-2.323774814605713,0.8230700492858887,-3.1468448638916016
compact:frontier_consolidation_fwcompact_expansion_008093,0.8220012187957764,8.043092012405396,8.865093231201172,0.10838675498962402,8.755062103271484,8.863448858261108,43022,chck_100M,RSminusC,0.7136144638061523,-0.7119700908660889,0.0016443729400634766,-0.7136144638061523
compact:frontier_consolidation_fwcompact_expansion_008095,0.0663938522338867,3.6278789043426514,3.694272756576538,2.023587703704834,3.013393878936768,5.036981582641602,43022,chck_100M,RSminusC,-1.9571938514709473,0.6144850254058833,-1.3427088260650635,1.9571938514709468
compact:frontier_consolidation_fwcompact_expansion_008264,-7.295896053314209,10.18303108215332,2.8871350288391118,-7.213066101074219,10.111924171447754,2.898858070373535,43022,chck_100M,RSminusC,-0.08282995223999023,0.0711069107055664,-0.011723041534423384,0.08282995223998979
compact:frontier_consolidation_fwcompact_expansion_008343,0.6383991241455078,4.619083404541016,5.257482528686523,-0.2339129447937011,4.976673603057861,4.74276065826416,43022,chck_100M,RSminusC,0.8723120689392089,-0.3575901985168457,0.5147218704223633,-0.872312068939209
compact:frontier_consolidation_fwcompact_expansion_008346,-2.6970839500427246,11.458170413970947,8.761086463928223,-0.06661510467529297,10.342221736907959,10.275606632232666,43022,chck_100M,RSminusC,-2.6304688453674316,1.1159486770629883,-1.5145201683044434,2.6304688453674316
compact:frontier_consolidation_fwcompact_expansion_008355,2.0402281284332275,5.151044607162476,7.191272735595703,3.3188412189483643,5.794251203536987,9.113092422485352,43022,chck_100M,RSminusC,-1.2786130905151367,-0.6432065963745117,-1.9218196868896484,1.2786130905151367
compact:frontier_consolidation_fwcompact_expansion_008434,-0.026012420654296903,2.3222591876983643,2.2962467670440674,1.2332502603530884,4.227780818939209,5.461031079292297,43022,chck_100M,RSminusC,-1.2592626810073853,-1.9055216312408447,-3.16478431224823,1.2592626810073853
compact:frontier_consolidation_fwcompact_expansion_008504,3.0337390899658203,9.349032878875732,12.382771968841553,0.8595805168151857,10.922791004180908,11.782371520996094,43022,chck_100M,RSminusC,2.1741585731506348,-1.5737581253051758,0.600400447845459,-2.1741585731506348
compact:frontier_consolidation_fwcompact_expansion_008534,2.395197868347168,6.965801239013672,9.36099910736084,3.4422680139541626,4.4059401750564575,7.848208189010619,43022,chck_100M,RSminusC,-1.0470701456069946,2.5598610639572144,1.5127909183502206,1.0470701456069937
compact:frontier_consolidation_fwcompact_expansion_008543,-0.7819889783859253,7.663429617881775,6.88144063949585,0.7522996962070465,5.765726655721664,6.518026351928711,43022,chck_100M,RSminusC,-1.5342886745929718,1.8977029621601105,0.36341428756713867,1.5342886745929718
compact:frontier_consolidation_fwcompact_expansion_008606,-0.24797916412353516,6.872985363006592,6.625006198883057,-3.1243555545806885,8.921079635620117,5.796724081039429,43022,chck_100M,RSminusC,2.8763763904571533,-2.0480942726135254,0.8282821178436279,-2.8763763904571533
compact:frontier_consolidation_fwcompact_expansion_008660,0.15056228637695312,8.501068592071535,8.651630878448486,2.1341872215270996,7.945906162261963,10.080093383789062,43022,chck_100M,RSminusC,-1.9836249351501465,0.5551624298095721,-1.4284625053405762,1.9836249351501483
compact:frontier_consolidation_fwcompact_expansion_008778,0.6884689331054688,9.585851669311523,10.274320602416992,-0.015829086303710715,10.841566562652588,10.825737476348877,43022,chck_100M,RSminusC,0.7042980194091795,-1.2557148933410645,-0.5514168739318848,-0.7042980194091797
compact:frontier_consolidation_fwcompact_expansion_008805,3.232217460870743,2.3829749524593353,5.615192413330078,2.1197762191295624,2.035137325525284,4.154913544654846,43022,chck_100M,RSminusC,1.1124412417411804,0.3478376269340515,1.460278868675232,-1.1124412417411804
compact:frontier_consolidation_fwcompact_expansion_008955,0.021801888942718506,1.5339781045913696,1.5557799935340881,-0.009916543960571261,1.4799193143844604,1.4700027704238892,43022,chck_100M,RSminusC,0.03171843290328977,0.05405879020690918,0.08577722311019897,-0.031718432903289795
