ContextDiff,n,accuracy,stable_failure,stable_failure_frac_all,stable_failure_frac_wrong,wrong,interaction_sum_median
antonym,3374,0.487551867219917,1129,0.33461766449318314,0.6529786003470214,1729,0.03719935566186905
variable swap,2564,0.49453978159126366,1030,0.4017160686427457,0.7947530864197531,1296,-0.0354472313192673
material,840,0.4976190476190476,270,0.32142857142857145,0.6398104265402843,422,-0.06975352764129639
other,490,0.48775510204081635,160,0.32653061224489793,0.6374501992031872,251,-0.108406201004982
negation,190,0.5105263157894737,43,0.22631578947368422,0.46236559139784944,93,0.6951675184536725
number,80,0.5625,16,0.2,0.45714285714285713,35,0.5955650266259909
variable_swap,30,0.36666666666666664,16,0.5333333333333333,0.8421052631578947,19,-0.07387704774737358
game,20,0.5,8,0.4,0.8,10,0.07323600258678198
active-passive,30,0.7,5,0.16666666666666666,0.5555555555555556,9,2.0659139901399612
