arch,arm,checkpoint,seed,role,probe_family,probe_id,span_len,gain,companion_words,repeated_nll,source_domain,source_example_id,source_words,unrepeated_nll
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:0:34715,1,0.7077033622190356,11,0.01158993411809206,gutenberg,34715,18,0.7192932963371277
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:100:46093,1,0.040719036012887955,8,0.04701561853289604,open_subtitles,46093,11,0.087734654545784
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:101:9638,1,2.0571349263191223,8,0.07226437330245972,childes,9638,11,2.129399299621582
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:102:38847,1,2.3881378918886185,8,0.09874241054058075,open_subtitles,38847,12,2.486880302429199
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:103:25389,1,6.66131538245827,28,0.013248979113996029,gutenberg,25389,52,6.674564361572266
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:104:23610,1,1.7475998494774103,8,0.02498423121869564,gutenberg,23610,11,1.772584080696106
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:105:9850,1,5.173301906324923e-05,19,4.7801782784517854e-05,childes,9850,31,9.953480184776708e-05
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:106:33545,1,-0.001392514444887638,28,0.0068191904574632645,gutenberg,33545,48,0.005426676012575626
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:107:27677,1,3.133694291114807,8,0.16543447971343994,gutenberg,27677,11,3.299128770828247
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:108:31140,1,-0.013863340020179749,11,0.233113095164299,gutenberg,31140,18,0.21924975514411926
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:109:39267,1,0.35434344224631786,8,0.01792001910507679,open_subtitles,39267,11,0.37226346135139465
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:10:4664,1,2.3499013166874647,8,0.018123270943760872,bnc_spoken,4664,10,2.3680245876312256
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:110:42641,1,10.529936134815216,8,0.10095375776290894,open_subtitles,42641,11,10.630889892578125
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:111:16252,1,0.12998724356293678,9,0.02511444315314293,childes,16252,14,0.1551016867160797
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:112:21179,1,4.908553145825863,9,0.08509824424982071,childes,21179,14,4.993651390075684
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:113:36547,1,3.6086848378181458,13,0.7167808413505554,gutenberg,36547,21,4.325465679168701
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:114:31372,1,6.013028994202614,28,0.01753436028957367,gutenberg,31372,53,6.0305633544921875
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:115:48479,1,3.251811981201172,8,5.871356964111328,open_subtitles,48479,12,9.1231689453125
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:116:8771,1,2.4593423530459404,8,0.04933560639619827,childes,8771,10,2.5086779594421387
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:117:35397,1,1.5140659809112549,8,1.2844386100769043,gutenberg,35397,12,2.798504590988159
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:118:21260,1,0.9086223244667053,8,0.015420377254486084,childes,21260,10,0.9240427017211914
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:119:13377,1,3.2900493144989014,8,0.16448330879211426,childes,13377,13,3.4545326232910156
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:11:10575,1,0.24950265884399414,11,2.359165668487549,childes,10575,17,2.608668327331543
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:120:16330,1,1.7866892889142036,8,0.11877595633268356,childes,16330,10,1.9054652452468872
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:121:47969,1,8.341490745544434,19,7.168327331542969,open_subtitles,47969,30,15.509818077087402
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:122:37483,1,13.626082956790924,8,0.13102668523788452,gutenberg,37483,10,13.757109642028809
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:123:14826,1,0.09489675611257553,13,0.04228869825601578,childes,14826,21,0.1371854543685913
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:124:40156,1,0.9952145861461759,8,0.00368546973913908,open_subtitles,40156,10,0.9989000558853149
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:125:19420,1,2.0290658473968506,9,3.7601897716522217,childes,19420,14,5.789255619049072
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:126:27140,1,3.483943300321698,11,0.01647440902888775,gutenberg,27140,17,3.500417709350586
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:127:7181,1,4.437116704881191,8,0.07869759947061539,childes,7181,12,4.515814304351807
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:128:27695,1,2.694848693907261,8,0.1119290217757225,gutenberg,27695,12,2.8067777156829834
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:129:1384,1,0.12167900800704956,12,0.40123265981674194,bnc_spoken,1384,19,0.5229116678237915
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:12:16004,1,0.7816743850708008,15,0.5778183937072754,childes,16004,24,1.3594927787780762
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:130:20591,1,3.9700678288936615,8,0.015905529260635376,childes,20591,13,3.985973358154297
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:131:21970,1,1.5724852457642555,9,0.050780974328517914,childes,21970,14,1.6232662200927734
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:132:8436,1,0.6541419271379709,8,0.026420271024107933,childes,8436,11,0.6805621981620789
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:133:59742,1,0.0016553301829844713,16,0.0019828674849122763,simple_wiki,59742,25,0.0036381976678967476
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:134:55526,1,0.08350859861820936,9,0.005320911295711994,simple_wiki,55526,14,0.08882950991392136
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:135:29340,1,13.693508386611938,8,0.623772382736206,gutenberg,29340,10,14.317280769348145
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:136:33364,1,7.541732244659215,27,0.004791326355189085,gutenberg,33364,44,7.546523571014404
D,D_C_43222,chck_100M,43222,C,heldout_natural_source_repeat,heldoutcopy:1:137:55845,1,1.743546643294394,18,0.011474094353616238,simple_wiki,55845,29,1.7550207376480103
