arch,arm,checkpoint,seed,role,probe_family,probe_id,token_class,gain,pair_id,rewrite_token_len,rewrite_words,source_token_len,source_words,true_source_nll,unrelated_source_nll
D,D_C_43222,chck_100M,43222,C,heldout_rewrite_content_conditioning,rewritecond:0:0:compact:frontier_consolidation_fwcompact_medium_006297,nonoverlap,0.4589810371398926,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,6.114507675170898,6.573488712310791
D,D_C_43222,chck_100M,43222,C,heldout_rewrite_content_conditioning,rewritecond:0:26:compact:frontier_consolidation_fwcompact_medium_006297,nonoverlap,0.8317816257476807,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,2.581050395965576,3.412832021713257
D,D_C_43222,chck_100M,43222,C,heldout_rewrite_content_conditioning,rewritecond:0:28:compact:frontier_consolidation_fwcompact_medium_006297,overlap,-1.6061904430389404,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,4.661937713623047,3.0557472705841064
D,D_C_43222,chck_100M,43222,C,heldout_rewrite_content_conditioning,rewritecond:0:3:compact:frontier_consolidation_fwcompact_medium_006297,overlap,6.687241639941931,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,0.016962919384241104,6.704204559326172
D,D_C_43222,chck_100M,43222,C,heldout_rewrite_content_conditioning,rewritecond:1000:10:compact:frontier_consolidation_fwcompact_expansion_020154,overlap,5.9568681716918945,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,2.6896448135375977,8.646512985229492
D,D_C_43222,chck_100M,43222,C,heldout_rewrite_content_conditioning,rewritecond:1000:1:compact:frontier_consolidation_fwcompact_expansion_020154,overlap,14.72499431669712,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,0.0698913186788559,14.794885635375977
D,D_C_43222,chck_100M,43222,C,heldout_rewrite_content_conditioning,rewritecond:1000:4:compact:frontier_consolidation_fwcompact_expansion_020154,nonoverlap,2.2134251594543457,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,6.48047399520874,8.693899154663086
D,D_C_43222,chck_100M,43222,C,heldout_rewrite_content_conditioning,rewritecond:1000:8:compact:frontier_consolidation_fwcompact_expansion_020154,nonoverlap,0.27064692974090576,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,1.7559462785720825,2.0265932083129883
D,D_C_43222,chck_100M,43222,C,heldout_rewrite_content_conditioning,rewritecond:1001:11:compact:frontier_consolidation_fwcompact_expansion_020244,nonoverlap,-2.2908897399902344,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,9.466094017028809,7.175204277038574
D,D_C_43222,chck_100M,43222,C,heldout_rewrite_content_conditioning,rewritecond:1001:12:compact:frontier_consolidation_fwcompact_expansion_020244,overlap,2.9643003046512604,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,0.40014585852622986,3.3644461631774902
D,D_C_43222,chck_100M,43222,C,heldout_rewrite_content_conditioning,rewritecond:1001:1:compact:frontier_consolidation_fwcompact_expansion_020244,overlap,2.4408583398908377,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,0.02039053477346897,2.4612488746643066
D,D_C_43222,chck_100M,43222,C,heldout_rewrite_content_conditioning,rewritecond:1001:8:compact:frontier_consolidation_fwcompact_expansion_020244,nonoverlap,1.4581165313720703,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,7.721747398376465,9.179863929748535
D,D_C_43222,chck_100M,43222,C,heldout_rewrite_content_conditioning,rewritecond:1002:0:compact:frontier_consolidation_fwcompact_expansion_020303,overlap,-9.12190093100071,compact:frontier_consolidation_fwcompact_expansion_020303,20,12,20,11,9.16093635559082,0.03903542459011078
D,D_C_43222,chck_100M,43222,C,heldout_rewrite_content_conditioning,rewritecond:1002:18:compact:frontier_consolidation_fwcompact_expansion_020303,overlap,4.294643813744187,compact:frontier_consolidation_fwcompact_expansion_020303,20,12,20,11,0.0260739978402853,4.320717811584473
D,D_C_43222,chck_100M,43222,C,heldout_rewrite_content_conditioning,rewritecond:1003:0:compact:frontier_consolidation_fwcompact_expansion_020376,nonoverlap,-0.7559747695922852,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,5.86047887802124,5.104504108428955
D,D_C_43222,chck_100M,43222,C,heldout_rewrite_content_conditioning,rewritecond:1003:2:compact:frontier_consolidation_fwcompact_expansion_020376,overlap,12.537362456321716,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,0.5319811105728149,13.069343566894531
D,D_C_43222,chck_100M,43222,C,heldout_rewrite_content_conditioning,rewritecond:1003:4:compact:frontier_consolidation_fwcompact_expansion_020376,overlap,4.264459609985352,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,2.8556714057922363,7.120131015777588
D,D_C_43222,chck_100M,43222,C,heldout_rewrite_content_conditioning,rewritecond:1003:7:compact:frontier_consolidation_fwcompact_expansion_020376,nonoverlap,-3.1008338928222656,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,11.081032752990723,7.980198860168457
D,D_C_43222,chck_100M,43222,C,heldout_rewrite_content_conditioning,rewritecond:1004:0:compact:frontier_consolidation_fwcompact_expansion_020429,nonoverlap,4.298426628112793,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,8.830893516540527,13.12932014465332
