pair_id,family,target_word,ord_word_pos,scr_word_pos,nll_ord_s,nll_scr_s,nll_ord,nll_scr,I_f,source_effect_ord,source_effect_scr,order_effect_with_source,order_effect_without_source,copy_zone,lex_class,source_match_bin,source_decile_min,source_decile_max,counterpart_visible,complete_bpe_copy,contentlike,min_visible_gap,family_x_copy_zone
compact:frontier_consolidation_fwcompact_medium_015388,compact_vs_compact_scrambled,time,19,23,0.008922705426812172,9.517010688781738,0.35014310479164124,8.73914623260498,1.1190848555415869,0.34122039936482906,-0.7778644561767578,9.508087983354926,8.38900312781334,tail_only,content,1_unique,8,8,True,True,True,39,compact_vs_compact_scrambled/tail_only
compact:frontier_consolidation_fwcompact_medium_015388,compact_vs_compact_scrambled,record,2,8,0.0119450269266963,15.301158905029297,8.924960136413574,12.48485279083252,11.729321223683655,8.913015109486878,-2.8163061141967773,15.2892138781026,3.5598926544189453,prefix_only,content,1_unique,0,0,True,True,True,44,compact_vs_compact_scrambled/prefix_only
compact:frontier_consolidation_fwcompact_medium_015388,compact_vs_compact_scrambled,Mediterranean,7,7,0.02195855602622032,7.0352983474731445,7.138975143432617,10.536898612976074,3.615416321903467,7.117016587406397,3.5016002655029297,7.013339791446924,3.397923469543457,prefix_only,capitalized_content,1_unique,3,3,True,False,True,39,compact_vs_compact_scrambled/prefix_only
compact:frontier_consolidation_fwcompact_medium_049449,compact_vs_compact_scrambled,but,6,2,2.0275721549987793,9.55760383605957,1.025298833847046,11.51452922821045,-2.9591987133026123,-1.0022733211517334,1.956925392150879,7.530031681060791,10.489230394363403,absent,function,0,,,False,False,False,,compact_vs_compact_scrambled/absent
compact:frontier_consolidation_fwcompact_medium_049449,compact_vs_compact_scrambled,viabilities,10,12,2.574615297218164,9.330715656280518,0.3304264396429062,5.537347793579102,1.5491790051261578,-2.2441888575752578,-3.793367862701416,6.756100359062353,5.206921353936195,prefix_only,content,1_unique,1,1,True,True,True,35,compact_vs_compact_scrambled/prefix_only
compact:frontier_consolidation_fwcompact_medium_049449,compact_vs_compact_scrambled,banteng,9,6,0.017734848894178867,11.529642422993978,9.512752691904703,11.442634264628092,9.582026001376411,9.495017843010524,-0.0870081583658866,11.5119075740998,1.9298815727233887,tail_only,content,1_unique,9,9,True,False,True,13,compact_vs_compact_scrambled/tail_only
compact:frontier_consolidation_fwcompact_medium_049449,compact_vs_compact_scrambled,and,1,3,0.0011873346520587802,7.759543418884277,1.6859744787216187,6.219650745391846,3.2246798175619915,1.6847871440695599,-1.5398926734924316,7.758356084232219,4.533676266670227,both_prefix_tail,function,2_3,2,8,True,True,False,6,compact_vs_compact_scrambled/both_prefix_tail
compact:frontier_consolidation_fwcompact_medium_049449,compact_vs_compact_scrambled,elephant,2,8,0.11608278006315231,0.14517633616924286,7.058619022369385,9.296224594116211,-2.2085120156407356,6.9425362423062325,9.151048257946968,0.029093556106090546,2.237605571746826,prefix_only,content,1_unique,3,3,True,True,True,17,compact_vs_compact_scrambled/prefix_only
compact:frontier_consolidation_fwcompact_medium_039015,compact_vs_compact_scrambled,"puzzle,",14,2,1.4661003351211548,9.853042840957642,6.107752501964569,9.691928505897522,4.802766501903534,4.641652166843414,-0.16111433506011963,8.386942505836487,3.584176003932953,tail_only,content,1_unique,7,7,True,False,True,32,compact_vs_compact_scrambled/tail_only
compact:frontier_consolidation_fwcompact_medium_039015,compact_vs_compact_scrambled,25,1,14,0.011693486827425659,0.18193317484110594,1.6616113185882568,3.3818061351776123,-1.5499551285756752,1.6499178317608312,3.1998729603365064,0.17023968801368028,1.7201948165893555,prefix_only,number,1_unique,0,0,True,True,False,34,compact_vs_compact_scrambled/prefix_only
compact:frontier_consolidation_fwcompact_medium_039015,compact_vs_compact_scrambled,tasks,5,13,3.1916565895080566,13.288768768310547,5.385490417480469,13.180176734924316,2.3024258613586426,2.193833827972412,-0.10859203338623047,10.09711217880249,7.794686317443848,absent,content,0,,,False,False,True,,compact_vs_compact_scrambled/absent
compact:frontier_consolidation_fwcompact_medium_039015,compact_vs_compact_scrambled,"craters,",10,10,0.09266289812512696,0.9829297317191958,4.9623749405145645,6.256046712398529,-0.40340493828989565,4.869712042389438,5.273116980679333,0.8902668335940689,1.2936717718839645,prefix_only,content,1_unique,4,4,True,False,True,33,compact_vs_compact_scrambled/prefix_only
compact:frontier_consolidation_fwcompact_medium_039015,compact_vs_compact_scrambled,students,3,11,0.01900370419025421,9.94564151763916,6.038257598876953,8.839184761047363,7.125710651278496,6.019253894686699,-1.1064567565917969,9.926637813448906,2.80092716217041,prefix_only,content,1_unique,1,1,True,True,True,36,compact_vs_compact_scrambled/prefix_only
compact:frontier_consolidation_fwcompact_medium_021116,compact_vs_compact_scrambled,all,11,15,0.11142250895500183,4.435731410980225,4.43527364730835,3.725553035736084,5.034029513597488,4.323851138353348,-0.7101783752441406,4.324308902025223,-0.7097206115722656,both_prefix_tail,function,2_3,5,8,True,True,False,21,compact_vs_compact_scrambled/both_prefix_tail
compact:frontier_consolidation_fwcompact_medium_021116,compact_vs_compact_scrambled,towns,12,10,2.012721061706543,15.050111770629883,7.820104598999023,14.14332389831543,6.714171409606934,5.8073835372924805,-0.9067878723144531,13.03739070892334,6.323219299316406,tail_only,content,2_3,5,7,True,True,True,24,compact_vs_compact_scrambled/tail_only
compact:frontier_consolidation_fwcompact_medium_021116,compact_vs_compact_scrambled,"officer,",4,13,0.026625114493072033,8.091721534729004,3.4975315034389496,7.725353956222534,3.8372739674523473,3.4709063889458776,-0.3663675785064697,8.065096420235932,4.227822452783585,prefix_only,content,1_unique,1,1,True,True,True,35,compact_vs_compact_scrambled/prefix_only
compact:frontier_consolidation_fwcompact_medium_021116,compact_vs_compact_scrambled,said,5,9,2.1503379344940186,7.214169025421143,2.684403419494629,7.507721900939941,0.24051260948181152,0.5340654850006104,0.29355287551879883,5.063831090927124,4.8233184814453125,absent,content,0,,,False,False,True,,compact_vs_compact_scrambled/absent
compact:frontier_consolidation_fwcompact_medium_021116,compact_vs_compact_scrambled,"Davis,",0,6,1.168956309556961,10.817121028900146,6.394666075706482,10.975930213928223,5.066900581121445,5.225709766149521,0.15880918502807617,9.648164719343185,4.581264138221741,prefix_only,capitalized_content,1_unique,0,0,True,True,True,36,compact_vs_compact_scrambled/prefix_only
compact:frontier_consolidation_fwcompact_medium_049224,compact_vs_compact_scrambled,"1892,",1,4,0.008231888953014277,0.028155134990811348,1.8639505735132844,1.64288689494133,0.2409869246097515,1.8557186845602702,1.6147317599505187,0.01992324603779707,-0.22106367857195441,prefix_only,number,1_unique,0,0,True,True,False,42,compact_vs_compact_scrambled/prefix_only
compact:frontier_consolidation_fwcompact_medium_049224,compact_vs_compact_scrambled,though,12,7,0.7833766937255859,9.46356201171875,3.586702346801758,11.74199390411377,0.5248937606811523,2.803325653076172,2.2784318923950195,8.680185317993164,8.155291557312012,absent,content,0,,,False,False,True,,compact_vs_compact_scrambled/absent
compact:frontier_consolidation_fwcompact_medium_049224,compact_vs_compact_scrambled,the,24,12,0.0034536023158580065,8.375173568725586,0.009807024151086807,8.869521141052246,-0.48799415049143136,0.006353421835228801,0.49434757232666016,8.371719966409728,8.85971411690116,both_prefix_tail,function,2_3,2,9,True,True,False,36,compact_vs_compact_scrambled/both_prefix_tail
compact:frontier_consolidation_fwcompact_medium_049224,compact_vs_compact_scrambled,presidential,18,14,0.018439071252942085,8.893668174743652,3.777634620666504,9.296358108520508,3.3565056156367064,3.759195549413562,0.40268993377685547,8.87522910349071,5.518723487854004,prefix_only,content,1_unique,6,6,True,True,True,42,compact_vs_compact_scrambled/prefix_only
compact:frontier_consolidation_fwcompact_medium_049224,compact_vs_compact_scrambled,voted,14,6,0.09158720076084137,11.937456130981445,3.4536633491516113,10.487110137939453,4.812422141432762,3.36207614839077,-1.4503459930419922,11.845868930220604,7.033446788787842,prefix_only,content,1_unique,4,4,True,True,True,42,compact_vs_compact_scrambled/prefix_only
compact:frontier_consolidation_fwcompact_medium_046943,compact_vs_compact_scrambled,Academy's,16,11,0.5920441229827702,9.803304195404053,3.9136600494384766,8.242961406707764,4.881958715151995,3.3216159264557064,-1.560342788696289,9.211260072421283,4.329301357269287,absent,capitalized_content,0,,,False,False,True,,compact_vs_compact_scrambled/absent
compact:frontier_consolidation_fwcompact_medium_046943,compact_vs_compact_scrambled,selected,5,2,0.3819052278995514,3.506633996963501,5.520552158355713,8.924640655517578,-0.27935972809791565,5.1386469304561615,5.418006658554077,3.1247287690639496,3.4040884971618652,prefix_only,content,1_unique,2,2,True,True,True,35,compact_vs_compact_scrambled/prefix_only
compact:frontier_consolidation_fwcompact_medium_046943,compact_vs_compact_scrambled,Board,17,9,0.023831352591514587,12.450641632080078,2.738736152648926,11.110993385314941,4.054553046822548,2.714904800057411,-1.3396482467651367,12.426810279488564,8.372257232666016,tail_only,capitalized_content,1_unique,7,7,True,True,True,35,compact_vs_compact_scrambled/tail_only
compact:frontier_consolidation_fwcompact_medium_046943,compact_vs_compact_scrambled,Brigham,3,1,0.015543488785624504,10.569549560546875,0.033627647906541824,7.446256875991821,3.141376843675971,0.01808415912091732,-3.1232926845550537,10.55400607176125,7.4126292280852795,both_prefix_tail,capitalized_content,2_3,3,8,True,True,True,11,compact_vs_compact_scrambled/both_prefix_tail
compact:frontier_consolidation_fwcompact_medium_046943,compact_vs_compact_scrambled,first,10,16,0.06130105257034302,8.984212875366211,1.0812897682189941,8.824287414550781,1.1799141764640808,1.0199887156486511,-0.1599254608154297,8.922911822795868,7.742997646331787,prefix_only,content,1_unique,5,5,True,True,True,31,compact_vs_compact_scrambled/prefix_only
compact:frontier_consolidation_fwcompact_medium_006381,compact_vs_compact_scrambled,cause,9,5,0.11383477598428726,10.389073371887207,7.956326961517334,13.245026588439941,4.986538968980312,7.842492185533047,2.8559532165527344,10.27523859590292,5.288699626922607,tail_only,content,1_unique,8,8,True,True,True,14,compact_vs_compact_scrambled/tail_only
compact:frontier_consolidation_fwcompact_medium_006381,compact_vs_compact_scrambled,chocolate,2,7,0.6296308636665344,14.441704750061035,15.07859992980957,13.05923843383789,15.83143538236618,14.448969066143036,-1.3824663162231445,13.8120738863945,-2.0193614959716797,absent,content,0,,,False,False,True,,compact_vs_compact_scrambled/absent
compact:frontier_consolidation_fwcompact_medium_006381,compact_vs_compact_scrambled,findings,4,8,5.336561679840088,7.600178241729736,10.033915519714355,8.42410945892334,3.873422622680664,4.697353839874268,0.8239312171936035,2.2636165618896484,-1.6098060607910156,prefix_only,content,1_unique,5,5,True,True,True,14,compact_vs_compact_scrambled/prefix_only
compact:frontier_consolidation_fwcompact_medium_006381,compact_vs_compact_scrambled,"link,",7,11,0.016406294191256166,5.239850044250488,4.676452554762363,5.180040538311005,4.719855766510591,4.660046260571107,-0.05980950593948364,5.223443750059232,0.5035879835486412,tail_only,content,1_unique,7,7,True,True,True,13,compact_vs_compact_scrambled/tail_only
compact:frontier_consolidation_fwcompact_medium_006381,compact_vs_compact_scrambled,not,8,0,0.02557760290801525,9.26602840423584,4.291606903076172,6.2712297439575195,7.260827960446477,4.266029300168157,-2.9947986602783203,9.240450801327825,1.9796228408813477,tail_only,function,1_unique,7,7,True,True,False,14,compact_vs_compact_scrambled/tail_only
compact:frontier_consolidation_fwcompact_medium_059468,compact_vs_compact_scrambled,social,10,0,0.5594779253005981,8.453559875488281,5.620517730712891,9.952920913696289,3.5616787672042847,5.0610398054122925,1.4993610382080078,7.894081950187683,4.332403182983398,tail_only,content,1_unique,9,9,True,True,True,15,compact_vs_compact_scrambled/tail_only
compact:frontier_consolidation_fwcompact_medium_059468,compact_vs_compact_scrambled,weight,16,12,0.014641928486526012,12.861193656921387,3.4041056632995605,12.068819046020508,4.181838345713913,3.3894637348130345,-0.7923746109008789,12.84655172843486,8.664713382720947,prefix_only,content,1_unique,2,2,True,True,True,53,compact_vs_compact_scrambled/prefix_only
compact:frontier_consolidation_fwcompact_medium_059468,compact_vs_compact_scrambled,altered,13,4,8.59675407409668,12.64012622833252,9.790647506713867,12.760029792785645,1.0739898681640625,1.1938934326171875,0.119903564453125,4.04337215423584,2.9693822860717773,absent,content,0,,,False,False,True,,compact_vs_compact_scrambled/absent
compact:frontier_consolidation_fwcompact_medium_059468,compact_vs_compact_scrambled,and,17,2,0.012381711043417454,8.920700073242188,0.8491189479827881,7.131502628326416,2.625934681855142,0.8367372369393706,-1.7891974449157715,8.90831836219877,6.282383680343628,both_prefix_tail,function,2_3,2,8,True,True,False,30,compact_vs_compact_scrambled/both_prefix_tail
compact:frontier_consolidation_fwcompact_medium_059468,compact_vs_compact_scrambled,stimulating,7,11,0.2284523881971836,6.148603677749634,7.753760099411011,8.452377080917358,5.2215343080461025,7.525307711213827,2.3037734031677246,5.92015128955245,0.6986169815063477,tail_only,content,1_unique,7,7,True,True,True,16,compact_vs_compact_scrambled/tail_only
compact:frontier_consolidation_fwcompact_medium_001612,compact_vs_compact_scrambled,later,2,0,6.116849899291992,9.28177547454834,7.94462776184082,9.747822761535645,1.3617305755615234,1.8277778625488281,0.4660472869873047,3.1649255752563477,1.8031949996948242,prefix_only,content,1_unique,0,0,True,False,True,18,compact_vs_compact_scrambled/prefix_only
compact:frontier_consolidation_fwcompact_medium_001612,compact_vs_compact_scrambled,made,3,8,1.0842891931533813,10.277324676513672,5.937349796295166,10.156295776367188,4.974089503288269,4.853060603141785,-0.12102890014648438,9.19303548336029,4.2189459800720215,absent,content,0,,,False,False,True,,compact_vs_compact_scrambled/absent
compact:frontier_consolidation_fwcompact_medium_001612,compact_vs_compact_scrambled,problem.,8,3,0.7226897981017828,11.464923620223999,4.738819003105164,10.868012428283691,4.613040396943688,4.016129205003381,-0.5969111919403076,10.742233822122216,6.129193425178528,tail_only,content,1_unique,9,9,True,True,True,10,compact_vs_compact_scrambled/tail_only
compact:frontier_consolidation_fwcompact_medium_001612,compact_vs_compact_scrambled,treaties,1,5,0.07688573142513633,8.733421325683594,9.601953268051147,10.680646896362305,7.5778419659473,9.525067536626011,1.947225570678711,8.656535594258457,1.0786936283111572,prefix_only,content,1_unique,3,3,True,True,True,11,compact_vs_compact_scrambled/prefix_only
compact:frontier_consolidation_fwcompact_medium_001612,compact_vs_compact_scrambled,foreigners,4,2,0.02655325084924698,7.872875452041626,9.723362445831299,9.200830459594727,8.368854187428951,9.696809194982052,1.3279550075531006,7.846322201192379,-0.5225319862365723,prefix_only,content,1_unique,6,6,True,True,True,10,compact_vs_compact_scrambled/prefix_only
compact:frontier_consolidation_fwcompact_medium_052340,compact_vs_compact_scrambled,holds,2,11,4.976834774017334,9.017091751098633,4.675558567047119,9.700652122497559,-0.9848365783691406,-0.30127620697021484,0.6835603713989258,4.040256977081299,5.0250935554504395,absent,content,0,,,False,False,True,,compact_vs_compact_scrambled/absent
compact:frontier_consolidation_fwcompact_medium_052340,compact_vs_compact_scrambled,unique,15,13,0.5786492228507996,5.995922088623047,7.409111022949219,6.571573257446289,6.254810631275177,6.830461800098419,0.5756511688232422,5.417272865772247,-0.8375377655029297,tail_only,content,1_unique,9,9,True,True,True,23,compact_vs_compact_scrambled/tail_only
compact:frontier_consolidation_fwcompact_medium_052340,compact_vs_compact_scrambled,"color,",8,15,0.2812170013785362,6.39068603515625,3.956383816897869,4.218547821044922,5.847305029630661,3.675166815519333,-2.172138214111328,6.109469033777714,0.26216400414705276,prefix_only,content,1_unique,4,4,True,False,True,33,compact_vs_compact_scrambled/prefix_only
compact:frontier_consolidation_fwcompact_medium_052340,compact_vs_compact_scrambled,body,9,8,0.06919698417186737,3.0658059120178223,3.9362452030181885,6.85382604598999,0.07902808487415314,3.867048218846321,3.788020133972168,2.996608927845955,2.9175808429718018,prefix_only,content,1_unique,4,4,True,True,True,33,compact_vs_compact_scrambled/prefix_only
compact:frontier_consolidation_fwcompact_medium_052340,compact_vs_compact_scrambled,and,13,7,0.13656958937644958,7.273683071136475,0.18839441239833832,8.51617431640625,-1.1906664222478867,0.05182482302188873,1.2424912452697754,7.137113481760025,8.327779904007912,tail_only,function,1_unique,6,6,True,True,False,29,compact_vs_compact_scrambled/tail_only
compact:frontier_consolidation_fwcompact_medium_053427,compact_vs_compact_scrambled,home.,5,2,2.849159002304077,10.709158897399902,6.888145446777344,7.929080247879028,6.819065093994141,4.038986444473267,-2.780078649520874,7.859999895095825,1.0409348011016846,tail_only,content,1_unique,9,9,True,True,True,8,compact_vs_compact_scrambled/tail_only
compact:frontier_consolidation_fwcompact_medium_053427,compact_vs_compact_scrambled,at,4,4,0.6051246523857117,10.141302108764648,0.2427186518907547,8.740848541259766,1.0380475670099258,-0.36240600049495697,-1.4004535675048828,9.536177456378937,8.498129889369011,absent,function,0,,,False,False,False,,compact_vs_compact_scrambled/absent
compact:frontier_consolidation_fwcompact_medium_053427,compact_vs_compact_scrambled,language,1,1,0.5130209922790527,4.571709156036377,0.8400892019271851,5.743588447570801,-0.8448110818862915,0.3270682096481323,1.1718792915344238,4.058688163757324,4.903499245643616,prefix_only,content,1_unique,1,1,True,True,True,13,compact_vs_compact_scrambled/prefix_only
compact:frontier_consolidation_fwcompact_medium_053427,compact_vs_compact_scrambled,is,2,3,0.020111219957470894,4.651811599731445,0.6166359186172485,6.541715145111084,-1.293378846719861,0.5965246986597776,1.8899035453796387,4.631700379773974,5.9250792264938354,prefix_only,function,1_unique,5,5,True,True,False,10,compact_vs_compact_scrambled/prefix_only
compact:frontier_consolidation_fwcompact_medium_053427,compact_vs_compact_scrambled,spoken,3,5,0.0258093923330307,12.481982231140137,7.307013511657715,15.190834999084473,4.572351351380348,7.281204119324684,2.708852767944336,12.456172838807106,7.883821487426758,tail_only,content,1_unique,6,6,True,True,True,10,compact_vs_compact_scrambled/tail_only
compact:frontier_consolidation_fwcompact_medium_007414,compact_vs_compact_scrambled,because,6,11,5.172318458557129,7.5795369148254395,4.457428455352783,9.061899185180664,-2.1972522735595703,-0.7148900032043457,1.4823622703552246,2.4072184562683105,4.604470729827881,absent,function,0,,,False,False,False,,compact_vs_compact_scrambled/absent
compact:frontier_consolidation_fwcompact_medium_007414,compact_vs_compact_scrambled,did,1,6,0.009294337593019009,14.966253280639648,0.8777859210968018,9.942699432373047,5.892045431770384,0.8684915835037827,-5.023553848266602,14.95695894304663,9.064913511276245,prefix_only,function,1_unique,2,2,True,True,False,18,compact_vs_compact_scrambled/prefix_only
compact:frontier_consolidation_fwcompact_medium_007414,compact_vs_compact_scrambled,three,13,10,0.010287237353622913,7.321488380432129,1.3571503162384033,9.413397789001465,-0.7450463296845555,1.3468630788847804,2.091909408569336,7.311201143078506,8.056247472763062,tail_only,content,1_unique,9,9,True,True,True,15,compact_vs_compact_scrambled/tail_only
compact:frontier_consolidation_fwcompact_medium_007414,compact_vs_compact_scrambled,two,11,12,0.015616273507475853,1.92793869972229,2.727367401123047,5.375864028930664,-0.736174201592803,2.711751127615571,3.447925329208374,1.9123224262148142,2.648496627807617,tail_only,short_other,1_unique,8,8,True,True,False,15,compact_vs_compact_scrambled/tail_only
compact:frontier_consolidation_fwcompact_medium_007414,compact_vs_compact_scrambled,every,4,5,0.7027687430381775,12.630736351013184,4.714380264282227,11.542463302612305,5.099884569644928,4.011611521244049,-1.088273048400879,11.927967607975006,6.828083038330078,prefix_only,function,1_unique,3,3,True,True,False,18,compact_vs_compact_scrambled/prefix_only
compact:frontier_consolidation_fwcompact_medium_055141,compact_vs_compact_scrambled,female,6,6,0.2512054741382599,1.3236843347549438,5.121615886688232,7.538917541503906,-1.3448227941989899,4.8704104125499725,6.215233206748962,1.072478860616684,2.417301654815674,prefix_only,content,1_unique,4,4,True,True,True,24,compact_vs_compact_scrambled/prefix_only
compact:frontier_consolidation_fwcompact_medium_055141,compact_vs_compact_scrambled,8,9,7,0.020752443000674248,0.08919016271829605,3.5969059467315674,3.6086997985839844,0.05664386786520481,3.576153503730893,3.5195096358656883,0.0684377197176218,0.011793851852416992,tail_only,number,1_unique,6,6,True,True,False,21,compact_vs_compact_scrambled/tail_only
compact:frontier_consolidation_fwcompact_medium_055141,compact_vs_compact_scrambled,find,1,1,3.6284995079040527,13.151695251464844,4.703421115875244,13.598840713500977,0.6277761459350586,1.0749216079711914,0.4471454620361328,9.523195743560791,8.895419597625732,absent,content,0,,,False,False,True,,compact_vs_compact_scrambled/absent
compact:frontier_consolidation_fwcompact_medium_055141,compact_vs_compact_scrambled,more,11,4,0.027332408353686333,9.699749946594238,0.2806277573108673,10.418642044067383,-0.46559674851596355,0.253295348957181,0.7188920974731445,9.672417538240552,10.138014286756516,tail_only,function,1_unique,7,7,True,True,False,21,compact_vs_compact_scrambled/tail_only
compact:frontier_consolidation_fwcompact_medium_055141,compact_vs_compact_scrambled,than,13,14,0.011326300911605358,7.068551540374756,0.35711029171943665,8.407304763793945,-0.9929692326113582,0.3457839908078313,1.3387532234191895,7.0572252394631505,8.050194472074509,tail_only,function,1_unique,9,9,True,True,False,20,compact_vs_compact_scrambled/tail_only
compact:frontier_consolidation_fwcompact_medium_030817,compact_vs_compact_scrambled,telomerase,9,7,0.17453342800339064,1.0960259834925334,10.040054321289062,9.31572151184082,1.645825364937385,9.865520893285671,8.219695528348288,0.9214925554891428,-0.7243328094482422,tail_only,content,1_unique,8,8,True,True,True,23,compact_vs_compact_scrambled/tail_only
compact:frontier_consolidation_fwcompact_medium_030817,compact_vs_compact_scrambled,showed,8,1,3.36720609664917,10.037654876708984,6.967650413513184,9.148492813110352,4.4896063804626465,3.6004443168640137,-0.8891620635986328,6.6704487800598145,2.180842399597168,absent,content,0,,,False,False,True,,compact_vs_compact_scrambled/absent
