target,frame_id,subtype,alt_a,alt_b,form,delta1,delta2,correct_margin_c1,correct_margin_c2,interaction,min_signed_margin,crossed_success,same_a_bias,same_b_bias,prior_ratio
legal40k_8x480_100M_seed43022,D_0001,open_closed,open,closed,explicit_final_state,3.906204178929329,-4.229765985161066,3.906204178929329,4.229765985161066,8.135970164090395,3.906204178929329,True,False,False,4.846875
legal40k_8x480_100M_seed43022,D_0001,open_closed,open,closed,full_v3,-4.234109938144684,3.611802078783512,-4.234109938144684,-3.611802078783512,-7.845912016928196,-4.234109938144684,False,False,False,4.846875
legal40k_8x480_100M_seed43022,D_0001,open_closed,open,closed,initial_plus_last,-4.122548900544643,3.926815927028656,-4.122548900544643,-3.926815927028656,-8.0493648275733,-4.122548900544643,False,False,False,4.846875
legal40k_8x480_100M_seed43022,D_0001,open_closed,open,closed,last_event_only,-0.6164474487304688,-1.8738431930541992,-0.6164474487304688,1.8738431930541992,1.2573957443237305,-0.6164474487304688,False,False,True,4.846875
legal40k_8x480_100M_seed43022,D_0001,open_closed,open,closed,no_context,-0.9249477386474609,-0.9249477386474609,-0.9249477386474609,0.9249477386474609,0.0,-0.9249477386474609,False,False,True,4.846875
legal40k_8x480_100M_seed43022,D_0002,open_closed,open,closed,explicit_final_state,3.9765236005187035,-3.7469443529844284,3.9765236005187035,3.7469443529844284,7.723467953503132,3.7469443529844284,True,False,False,4.846875
legal40k_8x480_100M_seed43022,D_0002,open_closed,open,closed,full_v3,-4.402703493833542,3.436891496181488,-4.402703493833542,-3.436891496181488,-7.83959499001503,-4.402703493833542,False,False,False,4.846875
legal40k_8x480_100M_seed43022,D_0002,open_closed,open,closed,initial_plus_last,-4.157628156244755,3.4883013889193535,-4.157628156244755,-3.4883013889193535,-7.645929545164108,-4.157628156244755,False,False,False,4.846875
legal40k_8x480_100M_seed43022,D_0002,open_closed,open,closed,last_event_only,-0.38875293731689453,-1.2402029037475586,-0.38875293731689453,1.2402029037475586,0.8514499664306641,-0.38875293731689453,False,False,True,4.846875
legal40k_8x480_100M_seed43022,D_0002,open_closed,open,closed,no_context,-0.50787353515625,-0.50787353515625,-0.50787353515625,0.50787353515625,0.0,-0.50787353515625,False,False,True,4.846875
legal40k_8x480_100M_seed43022,D_0003,empty_full,empty,full,explicit_final_state,5.794433571398258,-5.860999286174774,5.794433571398258,5.860999286174774,11.655432857573032,5.794433571398258,True,False,False,4.861915367483296
legal40k_8x480_100M_seed43022,D_0003,empty_full,empty,full,full_v3,-5.831734694540501,5.765827901661396,-5.831734694540501,-5.765827901661396,-11.597562596201897,-5.831734694540501,False,False,False,4.861915367483296
legal40k_8x480_100M_seed43022,D_0003,empty_full,empty,full,initial_plus_last,-5.2855053544044495,5.790202863514423,-5.2855053544044495,-5.790202863514423,-11.075708217918873,-5.790202863514423,False,False,False,4.861915367483296
legal40k_8x480_100M_seed43022,D_0003,empty_full,empty,full,last_event_only,1.7608919143676758,-0.10407733917236328,1.7608919143676758,0.10407733917236328,1.864969253540039,0.10407733917236328,True,False,False,4.861915367483296
legal40k_8x480_100M_seed43022,D_0003,empty_full,empty,full,no_context,-0.3048386573791504,-0.3048386573791504,-0.3048386573791504,0.3048386573791504,0.0,-0.3048386573791504,False,False,True,4.861915367483296
legal40k_8x480_100M_seed43022,D_0004,open_closed,open,closed,explicit_final_state,4.048305369913578,-3.4619008228182793,4.048305369913578,3.4619008228182793,7.510206192731857,3.4619008228182793,True,False,False,4.846875
legal40k_8x480_100M_seed43022,D_0004,open_closed,open,closed,full_v3,-4.251313202083111,3.3918122053146362,-4.251313202083111,-3.3918122053146362,-7.643125407397747,-4.251313202083111,False,False,False,4.846875
legal40k_8x480_100M_seed43022,D_0004,open_closed,open,closed,initial_plus_last,-3.937967471778393,3.6446885094046593,-3.937967471778393,-3.6446885094046593,-7.582655981183052,-3.937967471778393,False,False,False,4.846875
legal40k_8x480_100M_seed43022,D_0004,open_closed,open,closed,last_event_only,1.0447320938110352,-0.3632345199584961,1.0447320938110352,0.3632345199584961,1.4079666137695312,0.3632345199584961,True,False,False,4.846875
legal40k_8x480_100M_seed43022,D_0004,open_closed,open,closed,no_context,0.1006174087524414,0.1006174087524414,0.1006174087524414,-0.1006174087524414,0.0,-0.1006174087524414,False,True,False,4.846875
legal40k_8x480_100M_seed43022,D_0005,empty_full,empty,full,explicit_final_state,4.990662440657616,-6.651890829205513,4.990662440657616,6.651890829205513,11.642553269863129,4.990662440657616,True,False,False,4.861915367483296
legal40k_8x480_100M_seed43022,D_0005,empty_full,empty,full,full_v3,-6.542974911630154,4.936986148357391,-6.542974911630154,-4.936986148357391,-11.479961059987545,-6.542974911630154,False,False,False,4.861915367483296
legal40k_8x480_100M_seed43022,D_0005,empty_full,empty,full,initial_plus_last,-6.031651645898819,4.861524522304535,-6.031651645898819,-4.861524522304535,-10.893176168203354,-6.031651645898819,False,False,False,4.861915367483296
legal40k_8x480_100M_seed43022,D_0005,empty_full,empty,full,last_event_only,0.9450979232788086,-1.2794826030731201,0.9450979232788086,1.2794826030731201,2.2245805263519287,0.9450979232788086,True,False,False,4.861915367483296
legal40k_8x480_100M_seed43022,D_0005,empty_full,empty,full,no_context,-0.7641611099243164,-0.7641611099243164,-0.7641611099243164,0.7641611099243164,0.0,-0.7641611099243164,False,False,True,4.861915367483296
legal40k_8x480_100M_seed43022,D_0006,empty_full,empty,full,explicit_final_state,5.794433571398258,-5.860999286174774,5.794433571398258,5.860999286174774,11.655432857573032,5.794433571398258,True,False,False,4.861915367483296
