identity,checkpoint,words,quantity,lhs_contrast,lhs,rhs1_contrast,rhs1,rhs2_contrast,rhs2,rhs_sum,residual
D1_VCold_equals_VB_plus_BCold,chck_80M,80000000,cheap5_no_GlobalPIQA_Reading,D1_VminusCold,1.4420000000000002,D1_VminusB,0.544000000000004,D1_BminusCold,0.8979999999999961,1.4420000000000002,0.0
D1_VCold_equals_VB_plus_BCold,chck_80M,80000000,exEntity5,D1_VminusCold,0.8339999999999961,D1_VminusB,-0.06200000000000472,D1_BminusCold,0.8960000000000008,0.8339999999999961,0.0
D1_VCold_equals_VB_plus_BCold,chck_80M,80000000,exEntity4_noReading,D1_VminusCold,0.9899999999999949,D1_VminusB,-0.09500000000000597,D1_BminusCold,1.0850000000000009,0.9899999999999949,0.0
D1_VCold_equals_VB_plus_BCold,chck_80M,80000000,EWoK_plus_Entity_sum,D1_VminusCold,2.0350000000000037,D1_VminusB,1.4750000000000014,D1_BminusCold,0.5600000000000023,2.0350000000000037,0.0
D1_BCold_equals_BR_plus_RCold,chck_10M,10000000,BLiMP,D1_BminusCold,3.6000000000000014,D1_BminusR,1.2899999999999991,D1_RminusCold,2.3100000000000023,3.6000000000000014,0.0
D1_BCold_equals_BR_plus_RCold,chck_10M,10000000,Supplement,D1_BminusCold,-1.1899999999999977,D1_BminusR,-0.09000000000000341,D1_RminusCold,-1.0999999999999943,-1.1899999999999977,0.0
D1_BCold_equals_BR_plus_RCold,chck_10M,10000000,EWoK,D1_BminusCold,0.21999999999999886,D1_BminusR,1.6499999999999986,D1_RminusCold,-1.4299999999999997,0.21999999999999886,0.0
D1_BCold_equals_BR_plus_RCold,chck_10M,10000000,COMPS,D1_BminusCold,-0.09999999999999432,D1_BminusR,-0.27999999999999403,D1_RminusCold,0.17999999999999972,-0.09999999999999432,0.0
D1_BCold_equals_BR_plus_RCold,chck_10M,10000000,Reading,D1_BminusCold,0.8100000000000005,D1_BminusR,-0.11999999999999922,D1_RminusCold,0.9299999999999997,0.8100000000000005,0.0
D1_BCold_equals_BR_plus_RCold,chck_10M,10000000,exEntity5,D1_BminusCold,0.6680000000000064,D1_BminusR,0.490000000000002,D1_RminusCold,0.17800000000000438,0.6680000000000064,0.0
D1_BCold_equals_BR_plus_RCold,chck_10M,10000000,exEntity4_noReading,D1_BminusCold,0.6325000000000074,D1_BminusR,0.6424999999999983,D1_RminusCold,-0.009999999999990905,0.6325000000000074,0.0
D1_BCold_equals_BR_plus_RCold,chck_20M,20000000,BLiMP,D1_BminusCold,3.1599999999999966,D1_BminusR,1.0300000000000011,D1_RminusCold,2.1299999999999955,3.1599999999999966,0.0
D1_BCold_equals_BR_plus_RCold,chck_20M,20000000,Supplement,D1_BminusCold,-0.6099999999999994,D1_BminusR,-1.2999999999999972,D1_RminusCold,0.6899999999999977,-0.6099999999999994,0.0
D1_BCold_equals_BR_plus_RCold,chck_20M,20000000,EWoK,D1_BminusCold,-0.14000000000000057,D1_BminusR,-1.1599999999999966,D1_RminusCold,1.019999999999996,-0.14000000000000057,0.0
D1_BCold_equals_BR_plus_RCold,chck_20M,20000000,COMPS,D1_BminusCold,-0.990000000000002,D1_BminusR,-0.6200000000000045,D1_RminusCold,-0.36999999999999744,-0.990000000000002,0.0
D1_BCold_equals_BR_plus_RCold,chck_20M,20000000,Reading,D1_BminusCold,0.16499999999999915,D1_BminusR,-0.19000000000000128,D1_RminusCold,0.3550000000000004,0.16499999999999915,0.0
D1_BCold_equals_BR_plus_RCold,chck_20M,20000000,exEntity5,D1_BminusCold,0.31700000000000017,D1_BminusR,-0.4480000000000004,D1_RminusCold,0.7650000000000006,0.31700000000000017,0.0
D1_BCold_equals_BR_plus_RCold,chck_20M,20000000,exEntity4_noReading,D1_BminusCold,0.3549999999999969,D1_BminusR,-0.5125000000000028,D1_RminusCold,0.8674999999999997,0.3549999999999969,0.0
D1_BCold_equals_BR_plus_RCold,chck_30M,30000000,BLiMP,D1_BminusCold,0.9200000000000017,D1_BminusR,0.3300000000000054,D1_RminusCold,0.5899999999999963,0.9200000000000017,0.0
D1_BCold_equals_BR_plus_RCold,chck_30M,30000000,Supplement,D1_BminusCold,-1.7299999999999969,D1_BminusR,0.8400000000000034,D1_RminusCold,-2.5700000000000003,-1.7299999999999969,0.0
D1_BCold_equals_BR_plus_RCold,chck_30M,30000000,EWoK,D1_BminusCold,3.8299999999999983,D1_BminusR,1.5200000000000031,D1_RminusCold,2.309999999999995,3.8299999999999983,0.0
D1_BCold_equals_BR_plus_RCold,chck_30M,30000000,COMPS,D1_BminusCold,-0.3200000000000003,D1_BminusR,0.269999999999996,D1_RminusCold,-0.5899999999999963,-0.3200000000000003,0.0
D1_BCold_equals_BR_plus_RCold,chck_30M,30000000,Reading,D1_BminusCold,1.12,D1_BminusR,0.46999999999999886,D1_RminusCold,0.6500000000000012,1.12,0.0
D1_BCold_equals_BR_plus_RCold,chck_30M,30000000,exEntity5,D1_BminusCold,0.7640000000000029,D1_BminusR,0.6859999999999999,D1_RminusCold,0.07800000000000296,0.7640000000000029,0.0
D1_BCold_equals_BR_plus_RCold,chck_30M,30000000,exEntity4_noReading,D1_BminusCold,0.6750000000000043,D1_BminusR,0.740000000000002,D1_RminusCold,-0.06499999999999773,0.6750000000000043,0.0
D1_BCold_equals_BR_plus_RCold,chck_40M,40000000,BLiMP,D1_BminusCold,1.519999999999996,D1_BminusR,1.8599999999999994,D1_RminusCold,-0.3400000000000034,1.519999999999996,0.0
D1_BCold_equals_BR_plus_RCold,chck_40M,40000000,Supplement,D1_BminusCold,1.4200000000000017,D1_BminusR,0.8500000000000014,D1_RminusCold,0.5700000000000003,1.4200000000000017,0.0
D1_BCold_equals_BR_plus_RCold,chck_40M,40000000,EWoK,D1_BminusCold,1.3500000000000014,D1_BminusR,-0.07000000000000028,D1_RminusCold,1.4200000000000017,1.3500000000000014,0.0
D1_BCold_equals_BR_plus_RCold,chck_40M,40000000,COMPS,D1_BminusCold,-0.5899999999999963,D1_BminusR,0.44000000000000483,D1_RminusCold,-1.0300000000000011,-0.5899999999999963,0.0
D1_BCold_equals_BR_plus_RCold,chck_40M,40000000,Reading,D1_BminusCold,0.02499999999999858,D1_BminusR,-0.5350000000000001,D1_RminusCold,0.5599999999999987,0.02499999999999858,0.0
D1_BCold_equals_BR_plus_RCold,chck_40M,40000000,exEntity5,D1_BminusCold,0.7449999999999974,D1_BminusR,0.5090000000000003,D1_RminusCold,0.2359999999999971,0.7449999999999974,0.0
D1_BCold_equals_BR_plus_RCold,chck_40M,40000000,exEntity4_noReading,D1_BminusCold,0.9249999999999972,D1_BminusR,0.769999999999996,D1_RminusCold,0.15500000000000114,0.9249999999999972,0.0
D1_BCold_equals_BR_plus_RCold,chck_50M,50000000,BLiMP,D1_BminusCold,1.8100000000000094,D1_BminusR,0.8400000000000034,D1_RminusCold,0.970000000000006,1.8100000000000094,0.0
D1_BCold_equals_BR_plus_RCold,chck_50M,50000000,Supplement,D1_BminusCold,1.7299999999999969,D1_BminusR,1.0399999999999991,D1_RminusCold,0.6899999999999977,1.7299999999999969,0.0
D1_BCold_equals_BR_plus_RCold,chck_50M,50000000,EWoK,D1_BminusCold,-1.2800000000000011,D1_BminusR,-1.5900000000000034,D1_RminusCold,0.3100000000000023,-1.2800000000000011,0.0
D1_BCold_equals_BR_plus_RCold,chck_50M,50000000,COMPS,D1_BminusCold,0.20999999999999375,D1_BminusR,0.259999999999998,D1_RminusCold,-0.05000000000000426,0.20999999999999375,0.0
D1_BCold_equals_BR_plus_RCold,chck_50M,50000000,Reading,D1_BminusCold,0.4399999999999995,D1_BminusR,-0.07500000000000018,D1_RminusCold,0.5149999999999997,0.4399999999999995,0.0
D1_BCold_equals_BR_plus_RCold,chck_50M,50000000,exEntity5,D1_BminusCold,0.5820000000000007,D1_BminusR,0.09500000000000597,D1_RminusCold,0.48699999999999477,0.5820000000000007,0.0
D1_BCold_equals_BR_plus_RCold,chck_50M,50000000,exEntity4_noReading,D1_BminusCold,0.6174999999999997,D1_BminusR,0.13750000000000284,D1_RminusCold,0.4799999999999969,0.6174999999999997,0.0
D1_BCold_equals_BR_plus_RCold,chck_60M,60000000,BLiMP,D1_BminusCold,1.8400000000000034,D1_BminusR,0.37999999999999545,D1_RminusCold,1.460000000000008,1.8400000000000034,0.0
D1_BCold_equals_BR_plus_RCold,chck_60M,60000000,Supplement,D1_BminusCold,2.1300000000000026,D1_BminusR,-0.9099999999999966,D1_RminusCold,3.039999999999999,2.1300000000000026,0.0
D1_BCold_equals_BR_plus_RCold,chck_60M,60000000,EWoK,D1_BminusCold,-0.5599999999999952,D1_BminusR,0.14000000000000057,D1_RminusCold,-0.6999999999999957,-0.5599999999999952,0.0
D1_BCold_equals_BR_plus_RCold,chck_60M,60000000,COMPS,D1_BminusCold,0.490000000000002,D1_BminusR,0.0,D1_RminusCold,0.490000000000002,0.490000000000002,0.0
D1_BCold_equals_BR_plus_RCold,chck_60M,60000000,Reading,D1_BminusCold,0.7349999999999994,D1_BminusR,0.33999999999999986,D1_RminusCold,0.3949999999999996,0.7349999999999994,0.0
D1_BCold_equals_BR_plus_RCold,chck_60M,60000000,exEntity5,D1_BminusCold,0.9270000000000067,D1_BminusR,-0.00999999999999801,D1_RminusCold,0.9370000000000047,0.9270000000000067,0.0
D1_BCold_equals_BR_plus_RCold,chck_60M,60000000,exEntity4_noReading,D1_BminusCold,0.9750000000000014,D1_BminusR,-0.0975000000000037,D1_RminusCold,1.0725000000000051,0.9750000000000014,0.0
D1_BCold_equals_BR_plus_RCold,chck_70M,70000000,BLiMP,D1_BminusCold,2.700000000000003,D1_BminusR,0.9699999999999989,D1_RminusCold,1.730000000000004,2.700000000000003,0.0
D1_BCold_equals_BR_plus_RCold,chck_70M,70000000,Supplement,D1_BminusCold,1.7199999999999989,D1_BminusR,1.3999999999999986,D1_RminusCold,0.3200000000000003,1.7199999999999989,0.0
D1_BCold_equals_BR_plus_RCold,chck_70M,70000000,EWoK,D1_BminusCold,0.7100000000000009,D1_BminusR,-2.030000000000001,D1_RminusCold,2.740000000000002,0.7100000000000009,0.0
D1_BCold_equals_BR_plus_RCold,chck_70M,70000000,COMPS,D1_BminusCold,0.7899999999999991,D1_BminusR,0.7899999999999991,D1_RminusCold,0.0,0.7899999999999991,0.0
D1_BCold_equals_BR_plus_RCold,chck_70M,70000000,Reading,D1_BminusCold,0.28500000000000014,D1_BminusR,-0.3650000000000002,D1_RminusCold,0.6500000000000004,0.28500000000000014,0.0
D1_BCold_equals_BR_plus_RCold,chck_70M,70000000,exEntity5,D1_BminusCold,1.2409999999999997,D1_BminusR,0.1529999999999987,D1_RminusCold,1.088000000000001,1.2409999999999997,0.0
D1_BCold_equals_BR_plus_RCold,chck_70M,70000000,exEntity4_noReading,D1_BminusCold,1.480000000000004,D1_BminusR,0.28249999999999886,D1_RminusCold,1.1975000000000051,1.480000000000004,0.0
D1_BCold_equals_BR_plus_RCold,chck_80M,80000000,BLiMP,D1_BminusCold,2.5900000000000034,D1_BminusR,1.1400000000000006,D1_RminusCold,1.4500000000000028,2.5900000000000034,0.0
D1_BCold_equals_BR_plus_RCold,chck_80M,80000000,Supplement,D1_BminusCold,-0.05000000000000426,D1_BminusR,0.7199999999999989,D1_RminusCold,-0.7700000000000031,-0.05000000000000426,0.0
D1_BCold_equals_BR_plus_RCold,chck_80M,80000000,EWoK,D1_BminusCold,0.970000000000006,D1_BminusR,-0.779999999999994,D1_RminusCold,1.75,0.970000000000006,0.0
D1_BCold_equals_BR_plus_RCold,chck_80M,80000000,Entity,D1_BminusCold,0.14999999999999858,D1_BminusR,1.3999999999999986,D1_RminusCold,-1.25,0.14999999999999858,0.0
D1_BCold_equals_BR_plus_RCold,chck_80M,80000000,COMPS,D1_BminusCold,0.8299999999999983,D1_BminusR,1.3100000000000023,D1_RminusCold,-0.480000000000004,0.8299999999999983,0.0
D1_BCold_equals_BR_plus_RCold,chck_80M,80000000,Reading,D1_BminusCold,0.14000000000000057,D1_BminusR,-0.4450000000000003,D1_RminusCold,0.5850000000000009,0.14000000000000057,0.0
D1_BCold_equals_BR_plus_RCold,chck_80M,80000000,cheap6_no_GlobalPIQA,D1_BminusCold,0.7716666666666683,D1_BminusR,0.5575000000000045,D1_RminusCold,0.21416666666666373,0.7716666666666683,0.0
D1_BCold_equals_BR_plus_RCold,chck_80M,80000000,cheap5_no_GlobalPIQA_Reading,D1_BminusCold,0.8979999999999961,D1_BminusR,0.7579999999999956,D1_RminusCold,0.14000000000000057,0.8979999999999961,0.0
D1_BCold_equals_BR_plus_RCold,chck_80M,80000000,exEntity5,D1_BminusCold,0.8960000000000008,D1_BminusR,0.3890000000000029,D1_RminusCold,0.5069999999999979,0.8960000000000008,0.0
D1_BCold_equals_BR_plus_RCold,chck_80M,80000000,exEntity4_noReading,D1_BminusCold,1.0850000000000009,D1_BminusR,0.5975000000000037,D1_RminusCold,0.48749999999999716,1.0850000000000009,0.0
D1_BCold_equals_BR_plus_RCold,chck_80M,80000000,EWoK_plus_Entity_sum,D1_BminusCold,0.5600000000000023,D1_BminusR,0.3100000000000023,D1_RminusCold,0.25,0.5600000000000023,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_10M,10000000,BLiMP,D1_VminusCmax,0.09000000000000341,D1_VminusB,-1.4199999999999946,D1_BminusCmax,1.509999999999998,0.09000000000000341,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_10M,10000000,Supplement,D1_VminusCmax,0.490000000000002,D1_VminusB,-1.3900000000000006,D1_BminusCmax,1.8800000000000026,0.490000000000002,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_10M,10000000,EWoK,D1_VminusCmax,-0.18999999999999773,D1_VminusB,-0.9699999999999989,D1_BminusCmax,0.7800000000000011,-0.18999999999999773,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_10M,10000000,COMPS,D1_VminusCmax,0.21000000000000085,D1_VminusB,0.18999999999999773,D1_BminusCmax,0.020000000000003126,0.21000000000000085,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_10M,10000000,Reading,D1_VminusCmax,0.17999999999999972,D1_VminusB,-0.3650000000000002,D1_BminusCmax,0.5449999999999999,0.17999999999999972,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_10M,10000000,exEntity5,D1_VminusCmax,0.1559999999999988,D1_VminusB,-0.7910000000000039,D1_BminusCmax,0.9470000000000027,0.1559999999999988,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_10M,10000000,exEntity4_noReading,D1_VminusCmax,0.14999999999999858,D1_VminusB,-0.8975000000000009,D1_BminusCmax,1.0474999999999994,0.14999999999999858,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_20M,20000000,BLiMP,D1_VminusCmax,1.0800000000000054,D1_VminusB,-1.9099999999999966,D1_BminusCmax,2.990000000000002,1.0800000000000054,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_20M,20000000,Supplement,D1_VminusCmax,1.1599999999999966,D1_VminusB,1.2999999999999972,D1_BminusCmax,-0.14000000000000057,1.1599999999999966,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_20M,20000000,EWoK,D1_VminusCmax,1.230000000000004,D1_VminusB,1.2000000000000028,D1_BminusCmax,0.030000000000001137,1.230000000000004,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_20M,20000000,COMPS,D1_VminusCmax,0.13000000000000256,D1_VminusB,0.2600000000000051,D1_BminusCmax,-0.13000000000000256,0.13000000000000256,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_20M,20000000,Reading,D1_VminusCmax,0.23499999999999943,D1_VminusB,-0.48499999999999943,D1_BminusCmax,0.7199999999999989,0.23499999999999943,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_20M,20000000,exEntity5,D1_VminusCmax,0.7669999999999959,D1_VminusB,0.0730000000000004,D1_BminusCmax,0.6939999999999955,0.7669999999999959,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_20M,20000000,exEntity4_noReading,D1_VminusCmax,0.9000000000000057,D1_VminusB,0.21250000000000568,D1_BminusCmax,0.6875,0.9000000000000057,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_30M,30000000,BLiMP,D1_VminusCmax,-0.6799999999999997,D1_VminusB,-2.470000000000006,D1_BminusCmax,1.7900000000000063,-0.6799999999999997,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_30M,30000000,Supplement,D1_VminusCmax,-2.6399999999999935,D1_VminusB,-0.7299999999999969,D1_BminusCmax,-1.9099999999999966,-2.6399999999999935,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_30M,30000000,EWoK,D1_VminusCmax,0.519999999999996,D1_VminusB,-3.1600000000000037,D1_BminusCmax,3.6799999999999997,0.519999999999996,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_30M,30000000,COMPS,D1_VminusCmax,-0.4299999999999997,D1_VminusB,-0.3500000000000014,D1_BminusCmax,-0.0799999999999983,-0.4299999999999997,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_30M,30000000,Reading,D1_VminusCmax,1.040000000000001,D1_VminusB,0.4150000000000009,D1_BminusCmax,0.625,1.040000000000001,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_30M,30000000,exEntity5,D1_VminusCmax,-0.4379999999999953,D1_VminusB,-1.2590000000000003,D1_BminusCmax,0.8210000000000051,-0.4379999999999953,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_30M,30000000,exEntity4_noReading,D1_VminusCmax,-0.8074999999999974,D1_VminusB,-1.677500000000002,D1_BminusCmax,0.8700000000000045,-0.8074999999999974,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_40M,40000000,BLiMP,D1_VminusCmax,2.729999999999997,D1_VminusB,-1.0700000000000003,D1_BminusCmax,3.799999999999997,2.729999999999997,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_40M,40000000,Supplement,D1_VminusCmax,2.3500000000000014,D1_VminusB,2.009999999999998,D1_BminusCmax,0.3400000000000034,2.3500000000000014,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_40M,40000000,EWoK,D1_VminusCmax,0.8800000000000026,D1_VminusB,-0.18999999999999773,D1_BminusCmax,1.0700000000000003,0.8800000000000026,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_40M,40000000,COMPS,D1_VminusCmax,0.20000000000000284,D1_VminusB,0.5499999999999972,D1_BminusCmax,-0.3499999999999943,0.20000000000000284,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_40M,40000000,Reading,D1_VminusCmax,0.03999999999999915,D1_VminusB,0.5950000000000006,D1_BminusCmax,-0.5550000000000015,0.03999999999999915,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_40M,40000000,exEntity5,D1_VminusCmax,1.240000000000002,D1_VminusB,0.3790000000000049,D1_BminusCmax,0.8609999999999971,1.240000000000002,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_40M,40000000,exEntity4_noReading,D1_VminusCmax,1.5399999999999991,D1_VminusB,0.32500000000000284,D1_BminusCmax,1.2149999999999963,1.5399999999999991,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_50M,50000000,BLiMP,D1_VminusCmax,1.6199999999999974,D1_VminusB,-0.19000000000001194,D1_BminusCmax,1.8100000000000094,1.6199999999999974,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_50M,50000000,Supplement,D1_VminusCmax,2.950000000000003,D1_VminusB,2.3700000000000045,D1_BminusCmax,0.5799999999999983,2.950000000000003,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_50M,50000000,EWoK,D1_VminusCmax,0.6500000000000057,D1_VminusB,1.220000000000006,D1_BminusCmax,-0.5700000000000003,0.6500000000000057,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_50M,50000000,COMPS,D1_VminusCmax,-0.5300000000000011,D1_VminusB,-0.12999999999999545,D1_BminusCmax,-0.4000000000000057,-0.5300000000000011,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_50M,50000000,Reading,D1_VminusCmax,-0.1650000000000027,D1_VminusB,0.3999999999999986,D1_BminusCmax,-0.5650000000000013,-0.1650000000000027,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_50M,50000000,exEntity5,D1_VminusCmax,0.9050000000000011,D1_VminusB,0.7339999999999947,D1_BminusCmax,0.17100000000000648,0.9050000000000011,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_50M,50000000,exEntity4_noReading,D1_VminusCmax,1.1724999999999994,D1_VminusB,0.8174999999999955,D1_BminusCmax,0.355000000000004,1.1724999999999994,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_60M,60000000,BLiMP,D1_VminusCmax,1.1099999999999994,D1_VminusB,-0.45999999999999375,D1_BminusCmax,1.5699999999999932,1.1099999999999994,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_60M,60000000,Supplement,D1_VminusCmax,3.280000000000001,D1_VminusB,2.0600000000000023,D1_BminusCmax,1.2199999999999989,3.280000000000001,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_60M,60000000,EWoK,D1_VminusCmax,0.46000000000000085,D1_VminusB,0.6999999999999957,D1_BminusCmax,-0.23999999999999488,0.46000000000000085,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_60M,60000000,COMPS,D1_VminusCmax,0.7100000000000009,D1_VminusB,-0.030000000000001137,D1_BminusCmax,0.740000000000002,0.7100000000000009,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_60M,60000000,Reading,D1_VminusCmax,0.0649999999999995,D1_VminusB,-0.10999999999999943,D1_BminusCmax,0.17499999999999893,0.0649999999999995,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_60M,60000000,exEntity5,D1_VminusCmax,1.125,D1_VminusB,0.43200000000000216,D1_BminusCmax,0.6929999999999978,1.125,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_60M,60000000,exEntity4_noReading,D1_VminusCmax,1.3900000000000006,D1_VminusB,0.5675000000000026,D1_BminusCmax,0.822499999999998,1.3900000000000006,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_70M,70000000,BLiMP,D1_VminusCmax,-0.29000000000000625,D1_VminusB,-1.0900000000000034,D1_BminusCmax,0.7999999999999972,-0.29000000000000625,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_70M,70000000,Supplement,D1_VminusCmax,0.09000000000000341,D1_VminusB,-1.1599999999999966,D1_BminusCmax,1.25,0.09000000000000341,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_70M,70000000,EWoK,D1_VminusCmax,-1.1600000000000037,D1_VminusB,-1.1799999999999997,D1_BminusCmax,0.01999999999999602,-1.1600000000000037,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_70M,70000000,COMPS,D1_VminusCmax,-0.1700000000000017,D1_VminusB,-0.740000000000002,D1_BminusCmax,0.5700000000000003,-0.1700000000000017,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_70M,70000000,Reading,D1_VminusCmax,-0.04499999999999993,D1_VminusB,-0.1349999999999998,D1_BminusCmax,0.08999999999999986,-0.04499999999999993,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_70M,70000000,exEntity5,D1_VminusCmax,-0.3149999999999977,D1_VminusB,-0.8609999999999971,D1_BminusCmax,0.5459999999999994,-0.3149999999999977,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_70M,70000000,exEntity4_noReading,D1_VminusCmax,-0.3825000000000074,D1_VminusB,-1.042500000000004,D1_BminusCmax,0.6599999999999966,-0.3825000000000074,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_80M,80000000,BLiMP,D1_VminusCmax,-0.030000000000001137,D1_VminusB,-0.8700000000000045,D1_BminusCmax,0.8400000000000034,-0.030000000000001137,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_80M,80000000,Supplement,D1_VminusCmax,2.299999999999997,D1_VminusB,1.8200000000000003,D1_BminusCmax,0.4799999999999969,2.299999999999997,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_80M,80000000,EWoK,D1_VminusCmax,0.4899999999999949,D1_VminusB,-0.15000000000000568,D1_BminusCmax,0.6400000000000006,0.4899999999999949,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_80M,80000000,Entity,D1_VminusCmax,3.9299999999999997,D1_VminusB,3.1000000000000014,D1_BminusCmax,0.8299999999999983,3.9299999999999997,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_80M,80000000,COMPS,D1_VminusCmax,-0.490000000000002,D1_VminusB,-1.1799999999999997,D1_BminusCmax,0.6899999999999977,-0.490000000000002,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_80M,80000000,Reading,D1_VminusCmax,0.5199999999999987,D1_VminusB,0.0699999999999994,D1_BminusCmax,0.4499999999999993,0.5199999999999987,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_80M,80000000,cheap6_no_GlobalPIQA,D1_VminusCmax,1.1199999999999974,D1_VminusB,0.4649999999999963,D1_BminusCmax,0.6550000000000011,1.1199999999999974,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_80M,80000000,cheap5_no_GlobalPIQA_Reading,D1_VminusCmax,1.240000000000002,D1_VminusB,0.544000000000004,D1_BminusCmax,0.695999999999998,1.240000000000002,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_80M,80000000,exEntity5,D1_VminusCmax,0.5579999999999998,D1_VminusB,-0.06200000000000472,D1_BminusCmax,0.6200000000000045,0.5579999999999998,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_80M,80000000,exEntity4_noReading,D1_VminusCmax,0.5674999999999955,D1_VminusB,-0.09500000000000597,D1_BminusCmax,0.6625000000000014,0.5674999999999955,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_80M,80000000,EWoK_plus_Entity_sum,D1_VminusCmax,2.210000000000001,D1_VminusB,1.4750000000000014,D1_BminusCmax,0.7349999999999994,2.210000000000001,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_90M,90000000,BLiMP,D1_VminusCmax,-0.09000000000000341,D1_VminusB,-0.6099999999999994,D1_BminusCmax,0.519999999999996,-0.09000000000000341,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_90M,90000000,Supplement,D1_VminusCmax,1.8299999999999983,D1_VminusB,1.1899999999999977,D1_BminusCmax,0.6400000000000006,1.8299999999999983,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_90M,90000000,EWoK,D1_VminusCmax,0.030000000000001137,D1_VminusB,1.2600000000000051,D1_BminusCmax,-1.230000000000004,0.030000000000001137,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_90M,90000000,Entity,D1_VminusCmax,3.240000000000002,D1_VminusB,3.080000000000002,D1_BminusCmax,0.16000000000000014,3.240000000000002,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_90M,90000000,COMPS,D1_VminusCmax,-0.45000000000000284,D1_VminusB,-1.3599999999999994,D1_BminusCmax,0.9099999999999966,-0.45000000000000284,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_90M,90000000,Reading,D1_VminusCmax,0.4800000000000013,D1_VminusB,-0.0649999999999995,D1_BminusCmax,0.5450000000000008,0.4800000000000013,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_90M,90000000,cheap6_no_GlobalPIQA,D1_VminusCmax,0.8399999999999963,D1_VminusB,0.582499999999996,D1_BminusCmax,0.2575000000000003,0.8399999999999963,0.0
D1_VCmax_equals_VB_plus_BCmax,chck_90M,90000000,cheap5_no_GlobalPIQA_Reading,D1_VminusCmax,0.911999999999999,D1_VminusB,0.7119999999999962,D1_BminusCmax,0.20000000000000284,0.911999999999999,0.0
