contrast,arm_a,arm_b,checkpoint,words,quantity,delta,score_a,score_b
D1_VminusR,D1_V,D1_R,chck_70M,70000000,cheap5_no_GlobalPIQA_Reading,-0.1880000000000024,50.434,50.622
D1_VminusR,D1_V,D1_R,chck_70M,70000000,exEntity5,-0.7079999999999984,46.381,47.089
D1_VminusR,D1_V,D1_R,chck_70M,70000000,exEntity4_noReading,-0.7600000000000051,56.1125,56.8725
D1_VminusR,D1_V,D1_R,chck_70M,70000000,EWoK_plus_Entity_sum,-0.5549999999999997,38.095,38.65
D1_VminusR,D1_V,D1_R,chck_80M,80000000,BLiMP,0.269999999999996,66.3,66.03
D1_VminusR,D1_V,D1_R,chck_80M,80000000,Supplement,2.539999999999999,60.37,57.83
D1_VminusR,D1_V,D1_R,chck_80M,80000000,EWoK,-0.9299999999999997,49.8,50.73
D1_VminusR,D1_V,D1_R,chck_80M,80000000,Entity,4.5,27.98,23.48
D1_VminusR,D1_V,D1_R,chck_80M,80000000,COMPS,0.13000000000000256,50.93,50.8
D1_VminusR,D1_V,D1_R,chck_80M,80000000,Reading,-0.3750000000000009,7.6499999999999995,8.025
D1_VminusR,D1_V,D1_R,chck_80M,80000000,cheap6_no_GlobalPIQA,1.0225000000000009,43.83833333333333,42.81583333333333
D1_VminusR,D1_V,D1_R,chck_80M,80000000,cheap5_no_GlobalPIQA_Reading,1.3019999999999996,51.076,49.774
D1_VminusR,D1_V,D1_R,chck_80M,80000000,exEntity5,0.3269999999999982,47.01,46.683
D1_VminusR,D1_V,D1_R,chck_80M,80000000,exEntity4_noReading,0.5024999999999977,56.849999999999994,56.3475
D1_VminusR,D1_V,D1_R,chck_80M,80000000,EWoK_plus_Entity_sum,1.7850000000000037,38.89,37.105
D1_VminusR,D1_V,D1_R,chck_90M,90000000,BLiMP,0.1599999999999966,66.86,66.7
D1_VminusR,D1_V,D1_R,chck_90M,90000000,Supplement,1.6300000000000026,59.54,57.91
D1_VminusR,D1_V,D1_R,chck_90M,90000000,EWoK,0.47000000000000597,50.45,49.98
D1_VminusR,D1_V,D1_R,chck_90M,90000000,Entity,3.66,28.19,24.53
D1_VminusR,D1_V,D1_R,chck_90M,90000000,COMPS,-0.21999999999999886,50.94,51.16
D1_VminusR,D1_V,D1_R,chck_90M,90000000,Reading,-0.3749999999999982,7.665000000000001,8.04
D1_VminusR,D1_V,D1_R,chck_90M,90000000,cheap6_no_GlobalPIQA,0.8874999999999957,43.94083333333333,43.053333333333335
D1_VminusR,D1_V,D1_R,chck_90M,90000000,cheap5_no_GlobalPIQA_Reading,1.1400000000000006,51.196,50.056
D1_VminusR,D1_V,D1_R,chck_90M,90000000,exEntity5,0.3330000000000055,47.091,46.757999999999996
D1_VminusR,D1_V,D1_R,chck_90M,90000000,exEntity4_noReading,0.509999999999998,56.9475,56.4375
D1_VminusR,D1_V,D1_R,chck_90M,90000000,EWoK_plus_Entity_sum,2.065000000000005,39.32,37.254999999999995
D1_VminusR,D1_V,D1_R,chck_100M,100000000,BLiMP,0.21000000000000796,66.84,66.63
D1_VminusR,D1_V,D1_R,chck_100M,100000000,Supplement,1.9299999999999997,59.55,57.62
D1_VminusR,D1_V,D1_R,chck_100M,100000000,EWoK,0.269999999999996,50.15,49.88
D1_VminusR,D1_V,D1_R,chck_100M,100000000,Entity,3.8900000000000006,28.09,24.2
D1_VminusR,D1_V,D1_R,chck_100M,100000000,COMPS,-0.1599999999999966,50.88,51.04
D1_VminusR,D1_V,D1_R,chck_100M,100000000,Reading,-0.28500000000000014,7.685,7.97
D1_VminusR,D1_V,D1_R,chck_100M,100000000,cheap6_no_GlobalPIQA,0.975833333333334,43.865833333333335,42.89
D1_VminusR,D1_V,D1_R,chck_100M,100000000,cheap5_no_GlobalPIQA_Reading,1.2280000000000086,51.102000000000004,49.873999999999995
D1_VminusR,D1_V,D1_R,chck_100M,100000000,exEntity5,0.3930000000000007,47.021,46.628
D1_VminusR,D1_V,D1_R,chck_100M,100000000,exEntity4_noReading,0.5625000000000071,56.855000000000004,56.2925
D1_VminusR,D1_V,D1_R,chck_100M,100000000,EWoK_plus_Entity_sum,2.0799999999999983,39.12,37.04
D1_VminusB,D1_V,D1_B,chck_10M,10000000,BLiMP,-1.4199999999999946,56.09,57.51
D1_VminusB,D1_V,D1_B,chck_10M,10000000,Supplement,-1.3900000000000006,52.04,53.43
D1_VminusB,D1_V,D1_B,chck_10M,10000000,EWoK,-0.9699999999999989,49.57,50.54
D1_VminusB,D1_V,D1_B,chck_10M,10000000,COMPS,0.18999999999999773,50.14,49.95
D1_VminusB,D1_V,D1_B,chck_10M,10000000,Reading,-0.3650000000000002,8.125,8.49
D1_VminusB,D1_V,D1_B,chck_10M,10000000,exEntity5,-0.7910000000000039,43.193,43.984
D1_VminusB,D1_V,D1_B,chck_10M,10000000,exEntity4_noReading,-0.8975000000000009,51.96,52.8575
D1_VminusB,D1_V,D1_B,chck_20M,20000000,BLiMP,-1.9099999999999966,59.99,61.9
D1_VminusB,D1_V,D1_B,chck_20M,20000000,Supplement,1.2999999999999972,57.9,56.6
D1_VminusB,D1_V,D1_B,chck_20M,20000000,EWoK,1.2000000000000028,50.2,49.0
D1_VminusB,D1_V,D1_B,chck_20M,20000000,COMPS,0.2600000000000051,50.27,50.01
D1_VminusB,D1_V,D1_B,chck_20M,20000000,Reading,-0.48499999999999943,8.305,8.79
D1_VminusB,D1_V,D1_B,chck_20M,20000000,exEntity5,0.0730000000000004,45.333,45.26
D1_VminusB,D1_V,D1_B,chck_20M,20000000,exEntity4_noReading,0.21250000000000568,54.59,54.3775
D1_VminusB,D1_V,D1_B,chck_30M,30000000,BLiMP,-2.470000000000006,60.3,62.77
D1_VminusB,D1_V,D1_B,chck_30M,30000000,Supplement,-0.7299999999999969,55.09,55.82
D1_VminusB,D1_V,D1_B,chck_30M,30000000,EWoK,-3.1600000000000037,49.12,52.28
D1_VminusB,D1_V,D1_B,chck_30M,30000000,COMPS,-0.3500000000000014,50.3,50.65
D1_VminusB,D1_V,D1_B,chck_30M,30000000,Reading,0.4150000000000009,9.165000000000001,8.75
D1_VminusB,D1_V,D1_B,chck_30M,30000000,exEntity5,-1.2590000000000003,44.795,46.054
D1_VminusB,D1_V,D1_B,chck_30M,30000000,exEntity4_noReading,-1.677500000000002,53.7025,55.38
D1_VminusB,D1_V,D1_B,chck_40M,40000000,BLiMP,-1.0700000000000003,63.29,64.36
D1_VminusB,D1_V,D1_B,chck_40M,40000000,Supplement,2.009999999999998,59.64,57.63
D1_VminusB,D1_V,D1_B,chck_40M,40000000,EWoK,-0.18999999999999773,49.21,49.4
D1_VminusB,D1_V,D1_B,chck_40M,40000000,COMPS,0.5499999999999972,51.11,50.56
D1_VminusB,D1_V,D1_B,chck_40M,40000000,Reading,0.5950000000000006,7.795,7.199999999999999
D1_VminusB,D1_V,D1_B,chck_40M,40000000,exEntity5,0.3790000000000049,46.209,45.83
D1_VminusB,D1_V,D1_B,chck_40M,40000000,exEntity4_noReading,0.32500000000000284,55.8125,55.4875
D1_VminusB,D1_V,D1_B,chck_50M,50000000,BLiMP,-0.19000000000001194,64.99,65.18
D1_VminusB,D1_V,D1_B,chck_50M,50000000,Supplement,2.3700000000000045,61.24,58.87
D1_VminusB,D1_V,D1_B,chck_50M,50000000,EWoK,1.220000000000006,50.38,49.16
D1_VminusB,D1_V,D1_B,chck_50M,50000000,COMPS,-0.12999999999999545,51.03,51.16
D1_VminusB,D1_V,D1_B,chck_50M,50000000,Reading,0.3999999999999986,8.309999999999999,7.91
D1_VminusB,D1_V,D1_B,chck_50M,50000000,exEntity5,0.7339999999999947,47.19,46.456
D1_VminusB,D1_V,D1_B,chck_50M,50000000,exEntity4_noReading,0.8174999999999955,56.91,56.0925
D1_VminusB,D1_V,D1_B,chck_60M,60000000,BLiMP,-0.45999999999999375,65.65,66.11
D1_VminusB,D1_V,D1_B,chck_60M,60000000,Supplement,2.0600000000000023,60.59,58.53
D1_VminusB,D1_V,D1_B,chck_60M,60000000,EWoK,0.6999999999999957,50.47,49.77
D1_VminusB,D1_V,D1_B,chck_60M,60000000,COMPS,-0.030000000000001137,51.53,51.56
D1_VminusB,D1_V,D1_B,chck_60M,60000000,Reading,-0.10999999999999943,7.635,7.744999999999999
D1_VminusB,D1_V,D1_B,chck_60M,60000000,exEntity5,0.43200000000000216,47.175000000000004,46.743
D1_VminusB,D1_V,D1_B,chck_60M,60000000,exEntity4_noReading,0.5675000000000026,57.06,56.4925
D1_VminusB,D1_V,D1_B,chck_70M,70000000,BLiMP,-1.0900000000000034,66.02,67.11
D1_VminusB,D1_V,D1_B,chck_70M,70000000,Supplement,-1.1599999999999966,58.78,59.94
D1_VminusB,D1_V,D1_B,chck_70M,70000000,EWoK,-1.1799999999999997,48.47,49.65
D1_VminusB,D1_V,D1_B,chck_70M,70000000,COMPS,-0.740000000000002,51.18,51.92
D1_VminusB,D1_V,D1_B,chck_70M,70000000,Reading,-0.1349999999999998,7.455,7.59
D1_VminusB,D1_V,D1_B,chck_70M,70000000,exEntity5,-0.8609999999999971,46.381,47.242
D1_VminusB,D1_V,D1_B,chck_70M,70000000,exEntity4_noReading,-1.042500000000004,56.1125,57.155
D1_VminusB,D1_V,D1_B,chck_80M,80000000,BLiMP,-0.8700000000000045,66.3,67.17
D1_VminusB,D1_V,D1_B,chck_80M,80000000,Supplement,1.8200000000000003,60.37,58.55
D1_VminusB,D1_V,D1_B,chck_80M,80000000,EWoK,-0.15000000000000568,49.8,49.95
D1_VminusB,D1_V,D1_B,chck_80M,80000000,Entity,3.1000000000000014,27.98,24.88
D1_VminusB,D1_V,D1_B,chck_80M,80000000,COMPS,-1.1799999999999997,50.93,52.11
D1_VminusB,D1_V,D1_B,chck_80M,80000000,Reading,0.0699999999999994,7.6499999999999995,7.58
D1_VminusB,D1_V,D1_B,chck_80M,80000000,cheap6_no_GlobalPIQA,0.4649999999999963,43.83833333333333,43.373333333333335
D1_VminusB,D1_V,D1_B,chck_80M,80000000,cheap5_no_GlobalPIQA_Reading,0.544000000000004,51.076,50.532
D1_VminusB,D1_V,D1_B,chck_80M,80000000,exEntity5,-0.06200000000000472,47.01,47.072
D1_VminusB,D1_V,D1_B,chck_80M,80000000,exEntity4_noReading,-0.09500000000000597,56.849999999999994,56.945
D1_VminusB,D1_V,D1_B,chck_80M,80000000,EWoK_plus_Entity_sum,1.4750000000000014,38.89,37.415
D1_VminusB,D1_V,D1_B,chck_90M,90000000,BLiMP,-0.6099999999999994,66.86,67.47
D1_VminusB,D1_V,D1_B,chck_90M,90000000,Supplement,1.1899999999999977,59.54,58.35
D1_VminusB,D1_V,D1_B,chck_90M,90000000,EWoK,1.2600000000000051,50.45,49.19
D1_VminusB,D1_V,D1_B,chck_90M,90000000,Entity,3.080000000000002,28.19,25.11
D1_VminusB,D1_V,D1_B,chck_90M,90000000,COMPS,-1.3599999999999994,50.94,52.3
D1_VminusB,D1_V,D1_B,chck_90M,90000000,Reading,-0.0649999999999995,7.665000000000001,7.73
D1_VminusB,D1_V,D1_B,chck_90M,90000000,cheap6_no_GlobalPIQA,0.582499999999996,43.94083333333333,43.358333333333334
D1_VminusB,D1_V,D1_B,chck_90M,90000000,cheap5_no_GlobalPIQA_Reading,0.7119999999999962,51.196,50.484
D1_VminusB,D1_V,D1_B,chck_90M,90000000,exEntity5,0.08300000000000551,47.091,47.007999999999996
D1_VminusB,D1_V,D1_B,chck_90M,90000000,exEntity4_noReading,0.11999999999999744,56.9475,56.8275
D1_VminusB,D1_V,D1_B,chck_90M,90000000,EWoK_plus_Entity_sum,2.1700000000000017,39.32,37.15
D1_VminusB,D1_V,D1_B,chck_100M,100000000,BLiMP,-0.5499999999999972,66.84,67.39
D1_VminusB,D1_V,D1_B,chck_100M,100000000,Supplement,1.6999999999999957,59.55,57.85
D1_VminusB,D1_V,D1_B,chck_100M,100000000,EWoK,0.8999999999999986,50.15,49.25
D1_VminusB,D1_V,D1_B,chck_100M,100000000,Entity,2.8000000000000007,28.09,25.29
D1_VminusB,D1_V,D1_B,chck_100M,100000000,COMPS,-1.3499999999999943,50.88,52.23
D1_VminusB,D1_V,D1_B,chck_100M,100000000,Reading,-0.05000000000000071,7.685,7.735
D1_VminusB,D1_V,D1_B,chck_100M,100000000,cheap6_no_GlobalPIQA,0.5750000000000028,43.865833333333335,43.29083333333333
D1_VminusB,D1_V,D1_B,chck_100M,100000000,cheap5_no_GlobalPIQA_Reading,0.7000000000000028,51.102000000000004,50.402
D1_VminusB,D1_V,D1_B,chck_100M,100000000,exEntity5,0.13000000000000256,47.021,46.891
D1_VminusB,D1_V,D1_B,chck_100M,100000000,exEntity4_noReading,0.17500000000000426,56.855000000000004,56.68
D1_VminusB,D1_V,D1_B,chck_100M,100000000,EWoK_plus_Entity_sum,1.8500000000000014,39.12,37.269999999999996
D1_BminusR,D1_B,D1_R,chck_10M,10000000,BLiMP,1.2899999999999991,57.51,56.22
D1_BminusR,D1_B,D1_R,chck_10M,10000000,Supplement,-0.09000000000000341,53.43,53.52
D1_BminusR,D1_B,D1_R,chck_10M,10000000,EWoK,1.6499999999999986,50.54,48.89
D1_BminusR,D1_B,D1_R,chck_10M,10000000,COMPS,-0.27999999999999403,49.95,50.23
D1_BminusR,D1_B,D1_R,chck_10M,10000000,Reading,-0.11999999999999922,8.49,8.61
D1_BminusR,D1_B,D1_R,chck_10M,10000000,exEntity5,0.490000000000002,43.984,43.494
D1_BminusR,D1_B,D1_R,chck_10M,10000000,exEntity4_noReading,0.6424999999999983,52.8575,52.215
D1_BminusR,D1_B,D1_R,chck_20M,20000000,BLiMP,1.0300000000000011,61.9,60.87
D1_BminusR,D1_B,D1_R,chck_20M,20000000,Supplement,-1.2999999999999972,56.6,57.9
D1_BminusR,D1_B,D1_R,chck_20M,20000000,EWoK,-1.1599999999999966,49.0,50.16
D1_BminusR,D1_B,D1_R,chck_20M,20000000,COMPS,-0.6200000000000045,50.01,50.63
D1_BminusR,D1_B,D1_R,chck_20M,20000000,Reading,-0.19000000000000128,8.79,8.98
D1_BminusR,D1_B,D1_R,chck_20M,20000000,exEntity5,-0.4480000000000004,45.26,45.708
D1_BminusR,D1_B,D1_R,chck_20M,20000000,exEntity4_noReading,-0.5125000000000028,54.3775,54.89
D1_BminusR,D1_B,D1_R,chck_30M,30000000,BLiMP,0.3300000000000054,62.77,62.44
D1_BminusR,D1_B,D1_R,chck_30M,30000000,Supplement,0.8400000000000034,55.82,54.98
D1_BminusR,D1_B,D1_R,chck_30M,30000000,EWoK,1.5200000000000031,52.28,50.76
D1_BminusR,D1_B,D1_R,chck_30M,30000000,COMPS,0.269999999999996,50.65,50.38
D1_BminusR,D1_B,D1_R,chck_30M,30000000,Reading,0.46999999999999886,8.75,8.280000000000001
D1_BminusR,D1_B,D1_R,chck_30M,30000000,exEntity5,0.6859999999999999,46.054,45.368
D1_BminusR,D1_B,D1_R,chck_30M,30000000,exEntity4_noReading,0.740000000000002,55.38,54.64
D1_BminusR,D1_B,D1_R,chck_40M,40000000,BLiMP,1.8599999999999994,64.36,62.5
D1_BminusR,D1_B,D1_R,chck_40M,40000000,Supplement,0.8500000000000014,57.63,56.78
D1_BminusR,D1_B,D1_R,chck_40M,40000000,EWoK,-0.07000000000000028,49.4,49.47
D1_BminusR,D1_B,D1_R,chck_40M,40000000,COMPS,0.44000000000000483,50.56,50.12
D1_BminusR,D1_B,D1_R,chck_40M,40000000,Reading,-0.5350000000000001,7.199999999999999,7.734999999999999
D1_BminusR,D1_B,D1_R,chck_40M,40000000,exEntity5,0.5090000000000003,45.83,45.321
D1_BminusR,D1_B,D1_R,chck_40M,40000000,exEntity4_noReading,0.769999999999996,55.4875,54.7175
D1_BminusR,D1_B,D1_R,chck_50M,50000000,BLiMP,0.8400000000000034,65.18,64.34
D1_BminusR,D1_B,D1_R,chck_50M,50000000,Supplement,1.0399999999999991,58.87,57.83
D1_BminusR,D1_B,D1_R,chck_50M,50000000,EWoK,-1.5900000000000034,49.16,50.75
D1_BminusR,D1_B,D1_R,chck_50M,50000000,COMPS,0.259999999999998,51.16,50.9
D1_BminusR,D1_B,D1_R,chck_50M,50000000,Reading,-0.07500000000000018,7.91,7.985
D1_BminusR,D1_B,D1_R,chck_50M,50000000,exEntity5,0.09500000000000597,46.456,46.361
D1_BminusR,D1_B,D1_R,chck_50M,50000000,exEntity4_noReading,0.13750000000000284,56.0925,55.955
D1_BminusR,D1_B,D1_R,chck_60M,60000000,BLiMP,0.37999999999999545,66.11,65.73
D1_BminusR,D1_B,D1_R,chck_60M,60000000,Supplement,-0.9099999999999966,58.53,59.44
D1_BminusR,D1_B,D1_R,chck_60M,60000000,EWoK,0.14000000000000057,49.77,49.63
D1_BminusR,D1_B,D1_R,chck_60M,60000000,COMPS,0.0,51.56,51.56
D1_BminusR,D1_B,D1_R,chck_60M,60000000,Reading,0.33999999999999986,7.744999999999999,7.404999999999999
D1_BminusR,D1_B,D1_R,chck_60M,60000000,exEntity5,-0.00999999999999801,46.743,46.753
D1_BminusR,D1_B,D1_R,chck_60M,60000000,exEntity4_noReading,-0.0975000000000037,56.4925,56.59
D1_BminusR,D1_B,D1_R,chck_70M,70000000,BLiMP,0.9699999999999989,67.11,66.14
D1_BminusR,D1_B,D1_R,chck_70M,70000000,Supplement,1.3999999999999986,59.94,58.54
D1_BminusR,D1_B,D1_R,chck_70M,70000000,EWoK,-2.030000000000001,49.65,51.68
D1_BminusR,D1_B,D1_R,chck_70M,70000000,COMPS,0.7899999999999991,51.92,51.13
D1_BminusR,D1_B,D1_R,chck_70M,70000000,Reading,-0.3650000000000002,7.59,7.955
D1_BminusR,D1_B,D1_R,chck_70M,70000000,exEntity5,0.1529999999999987,47.242,47.089
D1_BminusR,D1_B,D1_R,chck_70M,70000000,exEntity4_noReading,0.28249999999999886,57.155,56.8725
D1_BminusR,D1_B,D1_R,chck_80M,80000000,BLiMP,1.1400000000000006,67.17,66.03
D1_BminusR,D1_B,D1_R,chck_80M,80000000,Supplement,0.7199999999999989,58.55,57.83
D1_BminusR,D1_B,D1_R,chck_80M,80000000,EWoK,-0.779999999999994,49.95,50.73
D1_BminusR,D1_B,D1_R,chck_80M,80000000,Entity,1.3999999999999986,24.88,23.48
D1_BminusR,D1_B,D1_R,chck_80M,80000000,COMPS,1.3100000000000023,52.11,50.8
D1_BminusR,D1_B,D1_R,chck_80M,80000000,Reading,-0.4450000000000003,7.58,8.025
D1_BminusR,D1_B,D1_R,chck_80M,80000000,cheap6_no_GlobalPIQA,0.5575000000000045,43.373333333333335,42.81583333333333
D1_BminusR,D1_B,D1_R,chck_80M,80000000,cheap5_no_GlobalPIQA_Reading,0.7579999999999956,50.532,49.774
D1_BminusR,D1_B,D1_R,chck_80M,80000000,exEntity5,0.3890000000000029,47.072,46.683
D1_BminusR,D1_B,D1_R,chck_80M,80000000,exEntity4_noReading,0.5975000000000037,56.945,56.3475
D1_BminusR,D1_B,D1_R,chck_80M,80000000,EWoK_plus_Entity_sum,0.3100000000000023,37.415,37.105
D1_BminusR,D1_B,D1_R,chck_90M,90000000,BLiMP,0.769999999999996,67.47,66.7
D1_BminusR,D1_B,D1_R,chck_90M,90000000,Supplement,0.44000000000000483,58.35,57.91
D1_BminusR,D1_B,D1_R,chck_90M,90000000,EWoK,-0.7899999999999991,49.19,49.98
D1_BminusR,D1_B,D1_R,chck_90M,90000000,Entity,0.5799999999999983,25.11,24.53
D1_BminusR,D1_B,D1_R,chck_90M,90000000,COMPS,1.1400000000000006,52.3,51.16
D1_BminusR,D1_B,D1_R,chck_90M,90000000,Reading,-0.3099999999999987,7.73,8.04
D1_BminusR,D1_B,D1_R,chck_90M,90000000,cheap6_no_GlobalPIQA,0.3049999999999997,43.358333333333334,43.053333333333335
