contrast,arm_a,arm_b,checkpoint,words,quantity,missing_a,missing_b
Rbt_RminusC,Rbt_R,Rbt_C,chck_10M,10000000,Entity,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_10M,10000000,COMPS,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_10M,10000000,Reading,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_10M,10000000,cheap6_no_GlobalPIQA,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_10M,10000000,cheap5_no_GlobalPIQA_Reading,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_10M,10000000,exEntity5,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_10M,10000000,exEntity4_noReading,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_10M,10000000,EWoK_plus_Entity_sum,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_20M,20000000,BLiMP,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_20M,20000000,Supplement,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_20M,20000000,EWoK,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_20M,20000000,Entity,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_20M,20000000,COMPS,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_20M,20000000,Reading,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_20M,20000000,cheap6_no_GlobalPIQA,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_20M,20000000,cheap5_no_GlobalPIQA_Reading,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_20M,20000000,exEntity5,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_20M,20000000,exEntity4_noReading,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_20M,20000000,EWoK_plus_Entity_sum,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_30M,30000000,BLiMP,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_30M,30000000,Supplement,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_30M,30000000,EWoK,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_30M,30000000,Entity,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_30M,30000000,COMPS,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_30M,30000000,Reading,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_30M,30000000,cheap6_no_GlobalPIQA,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_30M,30000000,cheap5_no_GlobalPIQA_Reading,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_30M,30000000,exEntity5,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_30M,30000000,exEntity4_noReading,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_30M,30000000,EWoK_plus_Entity_sum,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_40M,40000000,BLiMP,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_40M,40000000,Supplement,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_40M,40000000,EWoK,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_40M,40000000,Entity,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_40M,40000000,COMPS,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_40M,40000000,Reading,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_40M,40000000,cheap6_no_GlobalPIQA,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_40M,40000000,cheap5_no_GlobalPIQA_Reading,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_40M,40000000,exEntity5,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_40M,40000000,exEntity4_noReading,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_40M,40000000,EWoK_plus_Entity_sum,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_50M,50000000,BLiMP,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_50M,50000000,Supplement,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_50M,50000000,EWoK,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_50M,50000000,Entity,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_50M,50000000,COMPS,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_50M,50000000,Reading,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_50M,50000000,cheap6_no_GlobalPIQA,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_50M,50000000,cheap5_no_GlobalPIQA_Reading,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_50M,50000000,exEntity5,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_50M,50000000,exEntity4_noReading,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_50M,50000000,EWoK_plus_Entity_sum,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_60M,60000000,BLiMP,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_60M,60000000,Supplement,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_60M,60000000,EWoK,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_60M,60000000,Entity,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_60M,60000000,COMPS,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_60M,60000000,Reading,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_60M,60000000,cheap6_no_GlobalPIQA,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_60M,60000000,cheap5_no_GlobalPIQA_Reading,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_60M,60000000,exEntity5,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_60M,60000000,exEntity4_noReading,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_60M,60000000,EWoK_plus_Entity_sum,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_70M,70000000,BLiMP,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_70M,70000000,Supplement,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_70M,70000000,EWoK,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_70M,70000000,Entity,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_70M,70000000,COMPS,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_70M,70000000,Reading,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_70M,70000000,cheap6_no_GlobalPIQA,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_70M,70000000,cheap5_no_GlobalPIQA_Reading,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_70M,70000000,exEntity5,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_70M,70000000,exEntity4_noReading,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_70M,70000000,EWoK_plus_Entity_sum,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_80M,80000000,BLiMP,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_80M,80000000,Supplement,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_80M,80000000,EWoK,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_80M,80000000,COMPS,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_80M,80000000,Reading,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_80M,80000000,cheap6_no_GlobalPIQA,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_80M,80000000,cheap5_no_GlobalPIQA_Reading,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_80M,80000000,exEntity5,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_80M,80000000,exEntity4_noReading,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_80M,80000000,EWoK_plus_Entity_sum,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_90M,90000000,BLiMP,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_90M,90000000,Supplement,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_90M,90000000,EWoK,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_90M,90000000,COMPS,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_90M,90000000,Reading,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_90M,90000000,cheap6_no_GlobalPIQA,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_90M,90000000,cheap5_no_GlobalPIQA_Reading,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_90M,90000000,exEntity5,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_90M,90000000,exEntity4_noReading,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_90M,90000000,EWoK_plus_Entity_sum,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_100M,100000000,BLiMP,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_100M,100000000,Supplement,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_100M,100000000,EWoK,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_100M,100000000,COMPS,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_100M,100000000,Reading,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_100M,100000000,cheap6_no_GlobalPIQA,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_100M,100000000,cheap5_no_GlobalPIQA_Reading,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_100M,100000000,exEntity5,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_100M,100000000,exEntity4_noReading,True,False
Rbt_RminusC,Rbt_R,Rbt_C,chck_100M,100000000,EWoK_plus_Entity_sum,True,False
