contrast,arm_a,arm_b,checkpoint,words,quantity,delta,score_a,score_b
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_10M,10000000,EWoK,1.6499999999999986,50.54,48.89
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_10M,10000000,COMPS,-0.27999999999999403,49.95,50.23
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_10M,10000000,Reading,-0.11999999999999922,8.49,8.61
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_10M,10000000,exEntity5,0.490000000000002,43.984,43.494
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_10M,10000000,exEntity4_noReading,0.6424999999999983,52.8575,52.215
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_20M,20000000,BLiMP,1.0300000000000011,61.9,60.87
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_20M,20000000,Supplement,-1.2999999999999972,56.6,57.9
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_20M,20000000,EWoK,-1.1599999999999966,49.0,50.16
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_20M,20000000,COMPS,-0.6200000000000045,50.01,50.63
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_20M,20000000,Reading,-0.19000000000000128,8.79,8.98
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_20M,20000000,exEntity5,-0.4480000000000004,45.26,45.708
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_20M,20000000,exEntity4_noReading,-0.5125000000000028,54.3775,54.89
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_30M,30000000,BLiMP,0.3300000000000054,62.77,62.44
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_30M,30000000,Supplement,0.8400000000000034,55.82,54.98
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_30M,30000000,EWoK,1.5200000000000031,52.28,50.76
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_30M,30000000,COMPS,0.269999999999996,50.65,50.38
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_30M,30000000,Reading,0.46999999999999886,8.75,8.280000000000001
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_30M,30000000,exEntity5,0.6859999999999999,46.054,45.368
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_30M,30000000,exEntity4_noReading,0.740000000000002,55.38,54.64
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_40M,40000000,BLiMP,1.8599999999999994,64.36,62.5
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_40M,40000000,Supplement,0.8500000000000014,57.63,56.78
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_40M,40000000,EWoK,-0.07000000000000028,49.4,49.47
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_40M,40000000,COMPS,0.44000000000000483,50.56,50.12
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_40M,40000000,Reading,-0.5350000000000001,7.199999999999999,7.734999999999999
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_40M,40000000,exEntity5,0.5090000000000003,45.83,45.321
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_40M,40000000,exEntity4_noReading,0.769999999999996,55.4875,54.7175
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_50M,50000000,BLiMP,0.8400000000000034,65.18,64.34
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_50M,50000000,Supplement,1.0399999999999991,58.87,57.83
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_50M,50000000,EWoK,-1.5900000000000034,49.16,50.75
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_50M,50000000,COMPS,0.259999999999998,51.16,50.9
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_50M,50000000,Reading,-0.07500000000000018,7.91,7.985
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_50M,50000000,exEntity5,0.09500000000000597,46.456,46.361
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_50M,50000000,exEntity4_noReading,0.13750000000000284,56.0925,55.955
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_60M,60000000,BLiMP,0.37999999999999545,66.11,65.73
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_60M,60000000,Supplement,-0.9099999999999966,58.53,59.44
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_60M,60000000,EWoK,0.14000000000000057,49.77,49.63
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_60M,60000000,COMPS,0.0,51.56,51.56
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_60M,60000000,Reading,0.33999999999999986,7.744999999999999,7.404999999999999
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_60M,60000000,exEntity5,-0.00999999999999801,46.743,46.753
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_60M,60000000,exEntity4_noReading,-0.0975000000000037,56.4925,56.59
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_70M,70000000,BLiMP,0.9699999999999989,67.11,66.14
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_70M,70000000,Supplement,1.3999999999999986,59.94,58.54
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_70M,70000000,EWoK,-2.030000000000001,49.65,51.68
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_70M,70000000,COMPS,0.7899999999999991,51.92,51.13
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_70M,70000000,Reading,-0.3650000000000002,7.59,7.955
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_70M,70000000,exEntity5,0.1529999999999987,47.242,47.089
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_70M,70000000,exEntity4_noReading,0.28249999999999886,57.155,56.8725
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_80M,80000000,BLiMP,1.1400000000000006,67.17,66.03
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_80M,80000000,Supplement,0.7199999999999989,58.55,57.83
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_80M,80000000,EWoK,-0.779999999999994,49.95,50.73
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_80M,80000000,Entity,1.3999999999999986,24.88,23.48
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_80M,80000000,COMPS,1.3100000000000023,52.11,50.8
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_80M,80000000,Reading,-0.4450000000000003,7.58,8.025
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_80M,80000000,cheap6_no_GlobalPIQA,0.5575000000000045,43.373333333333335,42.81583333333333
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_80M,80000000,cheap5_no_GlobalPIQA_Reading,0.7579999999999956,50.532,49.774
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_80M,80000000,exEntity5,0.3890000000000029,47.072,46.683
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_80M,80000000,exEntity4_noReading,0.5975000000000037,56.945,56.3475
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_80M,80000000,EWoK_plus_Entity_sum,0.3100000000000023,37.415,37.105
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_90M,90000000,BLiMP,0.769999999999996,67.47,66.7
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_90M,90000000,Supplement,0.44000000000000483,58.35,57.91
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_90M,90000000,EWoK,-0.7899999999999991,49.19,49.98
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_90M,90000000,Entity,0.5799999999999983,25.11,24.53
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_90M,90000000,COMPS,1.1400000000000006,52.3,51.16
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_90M,90000000,Reading,-0.3099999999999987,7.73,8.04
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_90M,90000000,cheap6_no_GlobalPIQA,0.3049999999999997,43.358333333333334,43.053333333333335
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_90M,90000000,cheap5_no_GlobalPIQA_Reading,0.4280000000000044,50.484,50.056
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_90M,90000000,exEntity5,0.25,47.007999999999996,46.757999999999996
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_90M,90000000,exEntity4_noReading,0.39000000000000057,56.8275,56.4375
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_90M,90000000,EWoK_plus_Entity_sum,-0.10499999999999687,37.15,37.254999999999995
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_100M,100000000,BLiMP,0.7600000000000051,67.39,66.63
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_100M,100000000,Supplement,0.23000000000000398,57.85,57.62
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_100M,100000000,EWoK,-0.6300000000000026,49.25,49.88
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_100M,100000000,Entity,1.0899999999999999,25.29,24.2
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_100M,100000000,COMPS,1.1899999999999977,52.23,51.04
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_100M,100000000,Reading,-0.23499999999999943,7.735,7.97
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_100M,100000000,cheap6_no_GlobalPIQA,0.40083333333333115,43.29083333333333,42.89
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_100M,100000000,cheap5_no_GlobalPIQA_Reading,0.5280000000000058,50.402,49.873999999999995
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_100M,100000000,exEntity5,0.2629999999999981,46.891,46.628
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_100M,100000000,exEntity4_noReading,0.38750000000000284,56.68,56.2925
deberta_basin1_BminusR,deberta_basin1_breadth,deberta_basin1_repeat,chck_100M,100000000,EWoK_plus_Entity_sum,0.22999999999999687,37.269999999999996,37.04
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_10M,10000000,BLiMP,0.09000000000000341,56.09,56.0
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_10M,10000000,Supplement,0.490000000000002,52.04,51.55
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_10M,10000000,EWoK,-0.18999999999999773,49.57,49.76
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_10M,10000000,Entity,-0.04999999999999716,17.42,17.47
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_10M,10000000,COMPS,0.21000000000000085,50.14,49.93
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_10M,10000000,Reading,0.17999999999999972,8.125,7.945
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_10M,10000000,cheap6_no_GlobalPIQA,0.1216666666666697,38.8975,38.77583333333333
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_10M,10000000,cheap5_no_GlobalPIQA_Reading,0.10999999999999943,45.052,44.942
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_10M,10000000,exEntity5,0.1559999999999988,43.193,43.037
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_10M,10000000,exEntity4_noReading,0.14999999999999858,51.96,51.81
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_10M,10000000,EWoK_plus_Entity_sum,-0.11999999999999034,33.495000000000005,33.614999999999995
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_20M,20000000,BLiMP,1.0800000000000054,59.99,58.91
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_20M,20000000,Supplement,1.1599999999999966,57.9,56.74
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_20M,20000000,EWoK,1.230000000000004,50.2,48.97
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_20M,20000000,Entity,-0.7300000000000004,17.99,18.72
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_20M,20000000,COMPS,0.13000000000000256,50.27,50.14
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_20M,20000000,Reading,0.23499999999999943,8.305,8.07
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_20M,20000000,cheap6_no_GlobalPIQA,0.5174999999999983,40.77583333333333,40.25833333333333
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_20M,20000000,cheap5_no_GlobalPIQA_Reading,0.5740000000000052,47.27,46.696
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_20M,20000000,exEntity5,0.7669999999999959,45.333,44.566
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_20M,20000000,exEntity4_noReading,0.9000000000000057,54.59,53.69
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_20M,20000000,EWoK_plus_Entity_sum,0.25,34.095,33.845
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_30M,30000000,BLiMP,-0.6799999999999997,60.3,60.98
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_30M,30000000,Supplement,-2.6399999999999935,55.09,57.73
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_30M,30000000,EWoK,0.519999999999996,49.12,48.6
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_30M,30000000,Entity,2.8000000000000007,24.82,22.02
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_30M,30000000,COMPS,-0.4299999999999997,50.3,50.73
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_30M,30000000,Reading,1.040000000000001,9.165000000000001,8.125
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_30M,30000000,cheap6_no_GlobalPIQA,0.10166666666667368,41.465833333333336,41.36416666666666
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_30M,30000000,cheap5_no_GlobalPIQA_Reading,-0.08599999999999852,47.926,48.012
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_30M,30000000,exEntity5,-0.4379999999999953,44.795,45.233
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_30M,30000000,exEntity4_noReading,-0.8074999999999974,53.7025,54.51
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_30M,30000000,EWoK_plus_Entity_sum,1.6599999999999966,36.97,35.31
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_40M,40000000,BLiMP,2.729999999999997,63.29,60.56
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_40M,40000000,Supplement,2.3500000000000014,59.64,57.29
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_40M,40000000,EWoK,0.8800000000000026,49.21,48.33
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_80M,80000000,BLiMP,-0.030000000000001137,66.3,66.33
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_80M,80000000,Supplement,2.299999999999997,60.37,58.07
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_80M,80000000,EWoK,0.4899999999999949,49.8,49.31
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_80M,80000000,Entity,3.9299999999999997,27.98,24.05
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_80M,80000000,COMPS,-0.490000000000002,50.93,51.42
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_80M,80000000,Reading,0.5199999999999987,7.6499999999999995,7.130000000000001
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_80M,80000000,cheap6_no_GlobalPIQA,1.1199999999999974,43.83833333333333,42.718333333333334
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_80M,80000000,cheap5_no_GlobalPIQA_Reading,1.240000000000002,51.076,49.836
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_80M,80000000,exEntity5,0.5579999999999998,47.01,46.452
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_80M,80000000,exEntity4_noReading,0.5674999999999955,56.849999999999994,56.2825
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_80M,80000000,EWoK_plus_Entity_sum,2.210000000000001,38.89,36.68
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_90M,90000000,BLiMP,-0.09000000000000341,66.86,66.95
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_90M,90000000,Supplement,1.8299999999999983,59.54,57.71
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_90M,90000000,EWoK,0.030000000000001137,50.45,50.42
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_90M,90000000,Entity,3.240000000000002,28.19,24.95
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_90M,90000000,COMPS,-0.45000000000000284,50.94,51.39
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_90M,90000000,Reading,0.4800000000000013,7.665000000000001,7.185
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_90M,90000000,cheap6_no_GlobalPIQA,0.8399999999999963,43.94083333333333,43.100833333333334
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_90M,90000000,cheap5_no_GlobalPIQA_Reading,0.911999999999999,51.196,50.284
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_90M,90000000,exEntity5,0.35999999999999943,47.091,46.731
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_90M,90000000,exEntity4_noReading,0.3299999999999983,56.9475,56.6175
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_90M,90000000,EWoK_plus_Entity_sum,1.634999999999998,39.32,37.685
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_100M,100000000,BLiMP,-0.03999999999999204,66.84,66.88
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_100M,100000000,Supplement,1.6699999999999946,59.55,57.88
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_100M,100000000,EWoK,-0.21000000000000085,50.15,50.36
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_100M,100000000,Entity,3.2699999999999996,28.09,24.82
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_100M,100000000,COMPS,-0.6999999999999957,50.88,51.58
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_100M,100000000,Reading,0.46999999999999975,7.685,7.215
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_100M,100000000,cheap6_no_GlobalPIQA,0.7433333333333323,43.865833333333335,43.1225
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_100M,100000000,cheap5_no_GlobalPIQA_Reading,0.7980000000000018,51.102000000000004,50.304
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_100M,100000000,exEntity5,0.23799999999999955,47.021,46.783
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_100M,100000000,exEntity4_noReading,0.18000000000000682,56.855000000000004,56.675
deberta_basin1_VminusC_maxgeom,deberta_basin1_view,deberta_basin1_clean_maxgeom,chck_100M,100000000,EWoK_plus_Entity_sum,1.529999999999994,39.12,37.59
deberta_basin2_VminusR,deberta_basin2_view,deberta_basin2_repeat,chck_80M,80000000,Entity,2.6900000000000013,27.96,25.27
deberta_basin2_VminusR,deberta_basin2_view,deberta_basin2_repeat,chck_90M,90000000,Entity,2.7300000000000004,27.44,24.71
deberta_basin2_VminusR,deberta_basin2_view,deberta_basin2_repeat,chck_100M,100000000,Entity,2.200000000000003,27.42,25.22
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_10M,10000000,BLiMP,-0.3200000000000003,53.93,54.25
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_10M,10000000,Supplement,0.14000000000000057,49.85,49.71
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_10M,10000000,EWoK,-1.1500000000000057,49.55,50.7
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_10M,10000000,Entity,-0.5100000000000016,16.68,17.19
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_10M,10000000,COMPS,-0.509999999999998,49.75,50.26
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_10M,10000000,Reading,0.5,7.484999999999999,6.984999999999999
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_10M,10000000,cheap6_no_GlobalPIQA,-0.30833333333333,37.87416666666667,38.1825
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_10M,10000000,cheap5_no_GlobalPIQA_Reading,-0.46999999999999886,43.952,44.422
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_10M,10000000,exEntity5,-0.2680000000000007,42.113,42.381
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_10M,10000000,exEntity4_noReading,-0.46000000000000796,50.769999999999996,51.230000000000004
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_10M,10000000,EWoK_plus_Entity_sum,-0.8300000000000054,33.114999999999995,33.945
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_20M,20000000,BLiMP,0.00999999999999801,54.9,54.89
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_20M,20000000,Supplement,1.6700000000000017,53.6,51.93
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_20M,20000000,EWoK,0.5799999999999983,50.3,49.72
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_20M,20000000,Entity,-1.6999999999999993,16.27,17.97
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_20M,20000000,COMPS,0.29999999999999716,50.16,49.86
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_20M,20000000,Reading,0.4449999999999994,7.5649999999999995,7.12
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_20M,20000000,cheap6_no_GlobalPIQA,0.21750000000000114,38.799166666666665,38.58166666666666
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_20M,20000000,cheap5_no_GlobalPIQA_Reading,0.17199999999999704,45.046,44.874
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_20M,20000000,exEntity5,0.6009999999999991,43.305,42.704
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_20M,20000000,exEntity4_noReading,0.6399999999999935,52.239999999999995,51.6
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_20M,20000000,EWoK_plus_Entity_sum,-0.5600000000000023,33.285,33.845
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_30M,30000000,BLiMP,1.8800000000000026,55.61,53.73
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_30M,30000000,Supplement,-0.20999999999999375,51.59,51.8
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_30M,30000000,EWoK,-0.8200000000000003,48.87,49.69
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_30M,30000000,Entity,-0.08999999999999986,17.29,17.38
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_30M,30000000,COMPS,0.4199999999999946,50.66,50.24
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_30M,30000000,Reading,0.5999999999999996,8.01,7.41
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_30M,30000000,cheap6_no_GlobalPIQA,0.29666666666666686,38.67166666666667,38.375
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_30M,30000000,cheap5_no_GlobalPIQA_Reading,0.2360000000000042,44.804,44.568
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_30M,30000000,exEntity5,0.37400000000000233,42.948,42.574
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_30M,30000000,exEntity4_noReading,0.31750000000000256,51.6825,51.364999999999995
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_30M,30000000,EWoK_plus_Entity_sum,-0.4549999999999983,33.08,33.535
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_40M,40000000,BLiMP,0.8099999999999952,56.4,55.59
roberta_VminusC_maxgeom,roberta_view,roberta_clean,chck_40M,40000000,Supplement,0.8800000000000026,51.89,51.01
