seed,comparison,arm,checkpoint,probe_set,packet_type,slot_mode,packet_id,delta_full_new_minus_source_T,delta_full_new_minus_source_U,delta_full_new_minus_source_N,delta_full_new_minus_source_T_minus_U,delta_full_new_minus_source_T_minus_N,delta_content_new_minus_source_T,delta_content_new_minus_source_U,delta_content_new_minus_source_N,delta_content_new_minus_source_T_minus_U,delta_content_new_minus_source_T_minus_N,delta_full_source_minus_new_T,delta_full_source_minus_new_U,delta_full_source_minus_new_N,delta_full_source_minus_new_T_minus_U,delta_full_source_minus_new_T_minus_N,delta_content_source_minus_new_T,delta_content_source_minus_new_U,delta_content_source_minus_new_N,delta_content_source_minus_new_T_minus_U,delta_content_source_minus_new_T_minus_N
43022,repeat_minus_clean,repeat,final,extended_nontrain,UPDATED_USE,template,rw2s0_022742,0.24784650579676964,0.566582367107185,0.7378555674193192,-0.3187358613104152,-0.4900090616225494,0.31549442177638415,0.6583306906744841,0.8898950430564581,-0.3428362688980995,-0.5744006212800734,-0.24784650579676964,-0.566582367107185,-0.7378555674193192,0.3187358613104152,0.4900090616225494,-0.31549442177638415,-0.6583306906744841,-0.8898950430564581,0.3428362688980995,0.5744006212800734
43022,view_minus_clean,view,final,extended_nontrain,UPDATED_USE,template,rw2s0_022742,0.11847497045528144,0.30184352801952574,0.46002953684946934,-0.1833685575642443,-0.3415545663941879,0.146075358055532,0.1892654662951827,0.4901220069266854,-0.04319010823965019,-0.3440466488711529,-0.11847497045528144,-0.30184352801952574,-0.46002953684946934,0.1833685575642443,0.3415545663941879,-0.146075358055532,-0.1892654662951827,-0.4901220069266854,0.04319010823965019,0.3440466488711529
43022,repeat_split_minus_clean,repeat_split,final,extended_nontrain,UPDATED_USE,template,rw2s0_022742,0.33141666140872983,0.6684677002260289,0.7541656017565401,-0.33705103881729936,-0.42274894034781063,0.47332837618887424,1.04072510804981,1.190729316230863,-0.5673967318609359,-0.7174009400419887,-0.33141666140872983,-0.6684677002260289,-0.7541656017565401,0.33705103881729936,0.42274894034781063,-0.47332837618887424,-1.04072510804981,-1.190729316230863,0.5673967318609359,0.7174009400419887
43022,view_split_minus_clean,view_split,final,extended_nontrain,UPDATED_USE,template,rw2s0_022742,0.20349322756810578,0.004073692204110024,0.09380154538375773,0.1994195353639956,0.10969168218434788,0.29776150835677984,0.39337603254243714,0.5706754359416664,-0.09561452418565697,-0.2729139275848862,-0.20349322756810578,-0.004073692204110024,-0.09380154538375773,-0.1994195353639956,-0.10969168218434788,-0.29776150835677984,-0.39337603254243714,-0.5706754359416664,0.09561452418565697,0.2729139275848862
43022,repeat_minus_clean,repeat,final,extended_nontrain,UPDATED_USE,template,rw2s0_012235,0.1487299679595578,0.26118604154658653,0.3272849111701359,-0.11245607358702836,-0.17855494321057774,0.27778726040075225,0.01313298692305942,0.30020313306401114,0.2646542734776931,-0.022415872663258618,-0.1487299679595578,-0.26118604154658653,-0.3272849111701359,0.11245607358702836,0.17855494321057774,-0.27778726040075225,-0.01313298692305942,-0.30020313306401114,-0.2646542734776931,0.022415872663258618
43022,view_minus_clean,view,final,extended_nontrain,UPDATED_USE,template,rw2s0_012235,0.45084647173436165,0.6941700575349383,0.1481367792526722,-0.24332358580057667,0.3027096924816899,1.0401681708171964,1.1081648909797277,0.061927990056573456,-0.06799672016253133,0.9782401807606229,-0.45084647173436165,-0.6941700575349383,-0.1481367792526722,0.24332358580057667,-0.3027096924816899,-1.0401681708171964,-1.1081648909797277,-0.061927990056573456,0.06799672016253133,-0.9782401807606229
43022,repeat_split_minus_clean,repeat_split,final,extended_nontrain,UPDATED_USE,template,rw2s0_012235,0.2397443265371424,0.8210878007014148,0.6284750455375097,-0.5813434741642722,-0.38873071900036704,0.5521842728679379,1.162798323358099,0.8093854685624438,-0.6106140504901605,-0.2572011956945053,-0.2397443265371424,-0.8210878007014148,-0.6284750455375097,0.5813434741642722,0.38873071900036704,-0.5521842728679379,-1.162798323358099,-0.8093854685624438,0.6106140504901605,0.2572011956945053
43022,view_split_minus_clean,view_split,final,extended_nontrain,UPDATED_USE,template,rw2s0_012235,0.3027283431878979,0.816217468725517,0.7459415457095018,-0.5134891255376188,-0.44321320252160357,0.680045618675649,1.0588925375292693,0.9708526007210212,-0.3788469188536201,-0.29080698204537203,-0.3027283431878979,-0.816217468725517,-0.7459415457095018,0.5134891255376188,0.44321320252160357,-0.680045618675649,-1.0588925375292693,-0.9708526007210212,0.3788469188536201,0.29080698204537203
43022,repeat_minus_clean,repeat,final,extended_nontrain,UPDATED_USE,template,rw2s1_016624,-0.8803207506425679,0.3848411440849304,-1.5334410071372986,-1.2651618947274983,0.6531202564947307,-0.8803207506425679,0.3848411440849304,-1.5334410071372986,-1.2651618947274983,0.6531202564947307,0.8803207506425679,-0.3848411440849304,1.5334410071372986,1.2651618947274983,-0.6531202564947307,0.8803207506425679,-0.3848411440849304,1.5334410071372986,1.2651618947274983,-0.6531202564947307
43022,view_minus_clean,view,final,extended_nontrain,UPDATED_USE,template,rw2s1_016624,0.3777315510669723,0.8622781038284302,0.9380292892456055,-0.48454655276145786,-0.5602977381786332,0.3777315510669723,0.8622781038284302,0.9380292892456055,-0.48454655276145786,-0.5602977381786332,-0.3777315510669723,-0.8622781038284302,-0.9380292892456055,0.48454655276145786,0.5602977381786332,-0.3777315510669723,-0.8622781038284302,-0.9380292892456055,0.48454655276145786,0.5602977381786332
43022,repeat_split_minus_clean,repeat_split,final,extended_nontrain,UPDATED_USE,template,rw2s1_016624,-1.036898055113852,-0.6319935917854309,-0.3014703392982483,-0.4049044633284211,-0.7354277158156037,-1.036898055113852,-0.6319935917854309,-0.3014703392982483,-0.4049044633284211,-0.7354277158156037,1.036898055113852,0.6319935917854309,0.3014703392982483,0.4049044633284211,0.7354277158156037,1.036898055113852,0.6319935917854309,0.3014703392982483,0.4049044633284211,0.7354277158156037
43022,view_split_minus_clean,view_split,final,extended_nontrain,UPDATED_USE,template,rw2s1_016624,-0.09507298842072487,0.3457014560699463,0.22377824783325195,-0.44077444449067116,-0.3188512362539768,-0.09507298842072487,0.3457014560699463,0.22377824783325195,-0.44077444449067116,-0.3188512362539768,0.09507298842072487,-0.3457014560699463,-0.22377824783325195,0.44077444449067116,0.3188512362539768,0.09507298842072487,-0.3457014560699463,-0.22377824783325195,0.44077444449067116,0.3188512362539768
43022,repeat_minus_clean,repeat,final,extended_nontrain,UPDATED_USE,template,rw_011284,0.184397755811613,0.7403180599212655,-0.776336034138998,-0.5559203041096517,0.960733789950611,0.184397755811613,0.7403180599212655,-0.776336034138998,-0.5559203041096517,0.960733789950611,-0.184397755811613,-0.7403180599212655,0.776336034138998,0.5559203041096517,-0.960733789950611,-0.184397755811613,-0.7403180599212655,0.776336034138998,0.5559203041096517,-0.960733789950611
43022,view_minus_clean,view,final,extended_nontrain,UPDATED_USE,template,rw_011284,1.2628184966743001,0.6736989816029872,1.5294112364451076,0.5891195150713138,-0.26659273977080744,1.2628184966743001,0.6736989816029872,1.5294112364451076,0.5891195150713138,-0.26659273977080744,-1.2628184966743001,-0.6736989816029872,-1.5294112364451076,-0.5891195150713138,0.26659273977080744,-1.2628184966743001,-0.6736989816029872,-1.5294112364451076,-0.5891195150713138,0.26659273977080744
43022,repeat_split_minus_clean,repeat_split,final,extended_nontrain,UPDATED_USE,template,rw_011284,-4.214706455667813,-1.4127297798792515,-1.6621622244517011,-2.801976675788561,-2.552544231216112,-4.214706455667813,-1.4127297798792515,-1.6621622244517011,-2.801976675788561,-2.552544231216112,4.214706455667813,1.4127297798792515,1.6621622244517011,2.801976675788561,2.552544231216112,4.214706455667813,1.4127297798792515,1.6621622244517011,2.801976675788561,2.552544231216112
43022,view_split_minus_clean,view_split,final,extended_nontrain,UPDATED_USE,template,rw_011284,0.3365703150630015,-1.9967722694079084,-1.5875762974222516,2.333342584470911,1.9241466124852522,0.3365703150630015,-1.9967722694079084,-1.5875762974222516,2.333342584470911,1.9241466124852522,-0.3365703150630015,1.9967722694079084,1.5875762974222516,-2.333342584470911,-1.9241466124852522,-0.3365703150630015,1.9967722694079084,1.5875762974222516,-2.333342584470911,-1.9241466124852522
43022,repeat_minus_clean,repeat,final,extended_nontrain,UPDATED_USE,template,rw_018584,-0.029998723716562425,-0.01805504179647066,0.04102814200959948,-0.011943681920091542,-0.07102686572616168,-0.05697870083580092,-0.031072357723799904,-0.008843857286653822,-0.025906343112001018,-0.0481348435491471,0.029998723716562425,0.01805504179647066,-0.04102814200959948,0.011943681920091542,0.07102686572616168,0.05697870083580092,0.031072357723799904,0.008843857286653822,0.025906343112001018,0.0481348435491471
43022,view_minus_clean,view,final,extended_nontrain,UPDATED_USE,template,rw_018584,0.34972623943613157,1.4435310898552407,0.7279233354282031,-1.093804850419109,-0.3781970959920722,0.317675298151638,1.4100431089871561,0.6659866566459334,-1.0923678108355181,-0.3483113584942954,-0.34972623943613157,-1.4435310898552407,-0.7279233354282031,1.093804850419109,0.3781970959920722,-0.317675298151638,-1.4100431089871561,-0.6659866566459334,1.0923678108355181,0.3483113584942954
43022,repeat_split_minus_clean,repeat_split,final,extended_nontrain,UPDATED_USE,template,rw_018584,0.22840058960719034,1.1058043466073277,0.41217939915441004,-0.8774037570001374,-0.1837788095472197,0.33651566501551633,1.2357060240329396,0.5318547102971927,-0.8991903590174237,-0.1953390452816759,-0.22840058960719034,-1.1058043466073277,-0.41217939915441004,0.8774037570001374,0.1837788095472197,-0.33651566501551633,-1.2357060240329396,-0.5318547102971927,0.8991903590174237,0.1953390452816759
43022,view_split_minus_clean,view_split,final,extended_nontrain,UPDATED_USE,template,rw_018584,-0.07632466542563643,0.5409553841702284,0.20599258590518676,-0.6172800495958652,-0.28231725133082364,-0.029115030553657606,0.5984832927080186,0.21313645410506687,-0.627598323261676,-0.24225148465872426,0.07632466542563643,-0.5409553841702284,-0.20599258590518676,0.6172800495958652,0.28231725133082364,0.029115030553657606,-0.5984832927080186,-0.21313645410506687,0.627598323261676,0.24225148465872426
43022,repeat_minus_clean,repeat,final,extended_nontrain,UPDATED_USE,template,rw_034776,0.27237107020337126,-1.339301626384259,-0.7859549591938659,1.6116726965876302,1.0583260293972372,0.335391496354714,-1.4553524255752563,-0.6250755488872528,1.7907439219299703,0.9604670452419668,-0.27237107020337126,1.339301626384259,0.7859549591938659,-1.6116726965876302,-1.0583260293972372,-0.335391496354714,1.4553524255752563,0.6250755488872528,-1.7907439219299703,-0.9604670452419668
43022,view_minus_clean,view,final,extended_nontrain,UPDATED_USE,template,rw_034776,0.665809651153783,-0.5166920190056166,-0.26828212241331784,1.1825016701593996,0.9340917735671008,0.8824471057392658,-0.3956892251968389,0.17116373181343114,1.2781363309361047,0.7112833739258346,-0.665809651153783,0.5166920190056166,0.26828212241331784,-1.1825016701593996,-0.9340917735671008,-0.8824471057392658,0.3956892251968389,-0.17116373181343114,-1.2781363309361047,-0.7112833739258346
43022,repeat_split_minus_clean,repeat_split,final,extended_nontrain,UPDATED_USE,template,rw_034776,0.9601632768288253,-0.9467369164029753,-0.8237242271502812,1.9069001932318006,1.7838875039791064,0.9946181827224789,-0.9808972716331485,-1.1770068585872648,1.9755154543556275,2.1716250413097438,-0.9601632768288253,0.9467369164029753,0.8237242271502812,-1.9069001932318006,-1.7838875039791064,-0.9946181827224789,0.9808972716331485,1.1770068585872648,-1.9755154543556275,-2.1716250413097438
43022,view_split_minus_clean,view_split,final,extended_nontrain,UPDATED_USE,template,rw_034776,1.6402029645784446,-0.056666724383831024,0.008026458819706761,1.6968696889622756,1.6321765057587379,1.9925245047546922,0.1066010594367981,0.12199154496192932,1.8859234453178941,1.870532959792763,-1.6402029645784446,0.056666724383831024,-0.008026458819706761,-1.6968696889622756,-1.6321765057587379,-1.9925245047546922,-0.1066010594367981,-0.12199154496192932,-1.8859234453178941,-1.870532959792763
43022,repeat_minus_clean,repeat,final,extended_nontrain,UPDATED_USE,template,rw2s1_019830,1.7761430336977355,0.36471403361065313,0.26609929627738893,1.4114290000870824,1.5100437374203466,1.6174818440783936,-0.0028143414917085607,-0.10518261107305804,1.6202961855701021,1.7226644551514516,-1.7761430336977355,-0.36471403361065313,-0.26609929627738893,-1.4114290000870824,-1.5100437374203466,-1.6174818440783936,0.0028143414917085607,0.10518261107305804,-1.6202961855701021,-1.7226644551514516
43022,view_minus_clean,view,final,extended_nontrain,UPDATED_USE,template,rw2s1_019830,1.9468113871989772,0.5403219684958458,0.07481529016513377,1.4064894187031314,1.8719960970338434,1.9353743016808505,0.190049946308136,-0.3433661040894336,1.7453243553727145,2.278740405770284,-1.9468113871989772,-0.5403219684958458,-0.07481529016513377,-1.4064894187031314,-1.8719960970338434,-1.9353743016808505,-0.190049946308136,0.3433661040894336,-1.7453243553727145,-2.278740405770284
43022,repeat_split_minus_clean,repeat_split,final,extended_nontrain,UPDATED_USE,template,rw2s1_019830,1.7931190901435912,-0.582058722502552,-0.8088845473248512,2.375177812646143,2.6020036374684423,2.5743641681259573,-0.38853983053316554,-0.4623447102272795,2.9629039986591224,3.0367088783532363,-1.7931190901435912,0.582058722502552,0.8088845473248512,-2.375177812646143,-2.6020036374684423,-2.5743641681259573,0.38853983053316554,0.4623447102272795,-2.9629039986591224,-3.0367088783532363
43022,view_split_minus_clean,view_split,final,extended_nontrain,UPDATED_USE,template,rw2s1_019830,2.0585091882385314,-0.25038986874278635,0.04150528600439429,2.3088990569813177,2.017003902234137,2.272628581062668,-0.5971362417386405,-0.23075481947688914,2.869764822801308,2.5033834005395565,-2.0585091882385314,0.25038986874278635,-0.04150528600439429,-2.3088990569813177,-2.017003902234137,-2.272628581062668,0.5971362417386405,0.23075481947688914,-2.869764822801308,-2.5033834005395565
43022,repeat_minus_clean,repeat,final,extended_nontrain,UPDATED_USE,template,rw_008098,-0.19676071492722258,-0.16754217143170536,-0.1136929256899748,-0.029218543495517224,-0.08306778923724778,0.038502731560064174,-0.42680245478238377,-0.19175037186193689,0.46530518634244794,0.23025310342200106,0.19676071492722258,0.16754217143170536,0.1136929256899748,0.029218543495517224,0.08306778923724778,-0.038502731560064174,0.42680245478238377,0.19175037186193689,-0.46530518634244794,-0.23025310342200106
43022,view_minus_clean,view,final,extended_nontrain,UPDATED_USE,template,rw_008098,0.16283473040675744,0.043896057235542685,0.06585065834224224,0.11893867317121476,0.0969840720645152,0.3047081282628433,0.06292062864771919,0.06768696662038554,0.24178749961512414,0.2370211616424578,-0.16283473040675744,-0.043896057235542685,-0.06585065834224224,-0.11893867317121476,-0.0969840720645152,-0.3047081282628433,-0.06292062864771919,-0.06768696662038554,-0.24178749961512414,-0.2370211616424578
43022,repeat_split_minus_clean,repeat_split,final,extended_nontrain,UPDATED_USE,template,rw_008098,-0.27117489906959236,-0.27010868955403566,-0.08220564550720155,-0.001066209515556693,-0.1889692535623908,-0.06521890738180708,-0.402922660112381,0.0673181937475289,0.3377037527305739,-0.13253710112933592,0.27117489906959236,0.27010868955403566,0.08220564550720155,0.001066209515556693,0.1889692535623908,0.06521890738180708,0.402922660112381,-0.0673181937475289,-0.3377037527305739,0.13253710112933592
43022,view_split_minus_clean,view_split,final,extended_nontrain,UPDATED_USE,template,rw_008098,-0.4878832428948954,-0.30498147034086287,-0.4324971209280193,-0.1829017725540325,-0.05538612196687609,-0.2908558442390391,-0.4506111703813076,-0.4380825598325049,0.1597553261422685,0.14722671559346578,0.4878832428948954,0.30498147034086287,0.4324971209280193,0.1829017725540325,0.05538612196687609,0.2908558442390391,0.4506111703813076,0.4380825598325049,-0.1597553261422685,-0.14722671559346578
43022,repeat_minus_clean,repeat,final,extended_nontrain,UPDATED_USE,template,rw2s1_018299,-0.12599297841301274,-0.2775752439407535,-0.24901938328652484,0.15158226552774146,0.12302640487351191,-0.12599297841301274,-0.2775752439407535,-0.24901938328652484,0.15158226552774146,0.12302640487351191,0.12599297841301274,0.2775752439407535,0.24901938328652484,-0.15158226552774146,-0.12302640487351191,0.12599297841301274,0.2775752439407535,0.24901938328652484,-0.15158226552774146,-0.12302640487351191
43022,view_minus_clean,view,final,extended_nontrain,UPDATED_USE,template,rw2s1_018299,0.03434914261812261,-0.499191883352716,-0.38410376023412596,0.5335410259708393,0.41845290285224834,0.03434914261812261,-0.499191883352716,-0.38410376023412596,0.5335410259708393,0.41845290285224834,-0.03434914261812261,0.499191883352716,0.38410376023412596,-0.5335410259708393,-0.41845290285224834,-0.03434914261812261,0.499191883352716,0.38410376023412596,-0.5335410259708393,-0.41845290285224834
43022,repeat_split_minus_clean,repeat_split,final,extended_nontrain,UPDATED_USE,template,rw2s1_018299,-0.16368966090625953,-0.7996000543103667,-0.7945210571134727,0.6359103934041084,0.6308313962072134,-0.16368966090625953,-0.7996000543103667,-0.7945210571134727,0.6359103934041084,0.6308313962072134,0.16368966090625953,0.7996000543103667,0.7945210571134727,-0.6359103934041084,-0.6308313962072134,0.16368966090625953,0.7996000543103667,0.7945210571134727,-0.6359103934041084,-0.6308313962072134
43022,view_split_minus_clean,view_split,final,extended_nontrain,UPDATED_USE,template,rw2s1_018299,0.05639882986655548,-0.45734912409846107,-0.4438163616384081,0.5137479539650176,0.5002151915049637,0.05639882986655548,-0.45734912409846107,-0.4438163616384081,0.5137479539650176,0.5002151915049637,-0.05639882986655548,0.45734912409846107,0.4438163616384081,-0.5137479539650176,-0.5002151915049637,-0.05639882986655548,0.45734912409846107,0.4438163616384081,-0.5137479539650176,-0.5002151915049637
43022,repeat_minus_clean,repeat,final,extended_nontrain,UPDATED_USE,template,rw2s1_019471,0.2729918086901306,0.3750182915478941,0.002937609702348798,-0.1020264828577635,0.2700541989877818,0.8224318862582243,0.5507302600890407,-0.041563196728626295,0.27170162616918336,0.8639950829868503,-0.2729918086901306,-0.3750182915478941,-0.002937609702348798,0.1020264828577635,-0.2700541989877818,-0.8224318862582243,-0.5507302600890407,0.041563196728626295,-0.27170162616918336,-0.8639950829868503
43022,view_minus_clean,view,final,extended_nontrain,UPDATED_USE,template,rw2s1_019471,0.4693641316145659,0.8478638039901853,0.4763157917186618,-0.3784996723756193,-0.006951660104095758,0.2818998613705235,1.218012597722312,0.7373846592381597,-0.9361127363517889,-0.4554847978676362,-0.4693641316145659,-0.8478638039901853,-0.4763157917186618,0.3784996723756193,0.006951660104095758,-0.2818998613705235,-1.218012597722312,-0.7373846592381597,0.9361127363517889,0.4554847978676362
43022,repeat_split_minus_clean,repeat_split,final,extended_nontrain,UPDATED_USE,template,rw2s1_019471,0.2995909363031386,1.178928403556347,0.5035485655069354,-0.8793374672532082,-0.20395762920379656,0.4982062230507531,2.0285347849130635,1.1228252661724891,-1.5303285618623104,-0.6246190431217364,-0.2995909363031386,-1.178928403556347,-0.5035485655069354,0.8793374672532082,0.20395762920379656,-0.4982062230507531,-2.0285347849130635,-1.1228252661724891,1.5303285618623104,0.6246190431217364
43022,view_split_minus_clean,view_split,final,extended_nontrain,UPDATED_USE,template,rw2s1_019471,-1.1878589063882827,0.16558599993586576,-0.4841357205063108,-1.3534449063241485,-0.7037231858819721,-1.733786518375079,0.3098212381203975,-0.426194928586483,-2.0436077564954767,-1.3075915897885961,1.1878589063882827,-0.16558599993586576,0.4841357205063108,1.3534449063241485,0.7037231858819721,1.733786518375079,-0.3098212381203975,0.426194928586483,2.0436077564954767,1.3075915897885961
43022,repeat_minus_clean,repeat,final,extended_nontrain,UPDATED_USE,template,rw2s0_004467,-0.08727521693799645,-0.9020171010051854,-0.8206369694089517,0.814741884067189,0.7333617524709553,-0.10812824835634915,-0.9055167730465264,-0.8193895588753678,0.7973885246901773,0.7112613105190186,0.08727521693799645,0.9020171010051854,0.8206369694089517,-0.814741884067189,-0.7333617524709553,0.10812824835634915,0.9055167730465264,0.8193895588753678,-0.7973885246901773,-0.7112613105190186
43022,view_minus_clean,view,final,extended_nontrain,UPDATED_USE,template,rw2s0_004467,-0.1830013864673674,-0.654188821266871,-0.6787917742040008,0.47118743479950354,0.4957903877366334,-0.21402794609977194,-0.6594409900717437,-0.6931866577693394,0.4454130439719717,0.47915871166956747,0.1830013864673674,0.654188821266871,0.6787917742040008,-0.47118743479950354,-0.4957903877366334,0.21402794609977194,0.6594409900717437,0.6931866577693394,-0.4454130439719717,-0.47915871166956747
43022,repeat_split_minus_clean,repeat_split,final,extended_nontrain,UPDATED_USE,template,rw2s0_004467,-0.12233983562327921,-1.2820469372963998,-1.4932374982745387,1.1597071016731206,1.3708976626512595,-0.13701138006789337,-1.2757939999989634,-1.4876306437321807,1.13878261993107,1.3506192636642873,0.12233983562327921,1.2820469372963998,1.4932374982745387,-1.1597071016731206,-1.3708976626512595,0.13701138006789337,1.2757939999989634,1.4876306437321807,-1.13878261993107,-1.3506192636642873
43022,view_split_minus_clean,view_split,final,extended_nontrain,UPDATED_USE,template,rw2s0_004467,-0.3355057590524666,-0.975629075372126,-1.0904761946876533,0.6401233163196594,0.7549704356351867,-0.37594098636015716,-0.9913840455535267,-1.1093203902044997,0.6154430591933695,0.7333794038443426,0.3355057590524666,0.975629075372126,1.0904761946876533,-0.6401233163196594,-0.7549704356351867,0.37594098636015716,0.9913840455535267,1.1093203902044997,-0.6154430591933695,-0.7333794038443426
43022,repeat_minus_clean,repeat,final,extended_nontrain,UPDATED_USE,template,rw2s1_022476,0.5204891631146893,1.9178293673030566,0.7502300201449543,-1.3973402041883674,-0.22974085703026503,0.7720635388201724,2.5650942822879497,1.1950564643290518,-1.793030743467777,-0.4229929255088791,-0.5204891631146893,-1.9178293673030566,-0.7502300201449543,1.3973402041883674,0.22974085703026503,-0.7720635388201724,-2.5650942822879497,-1.1950564643290518,1.793030743467777,0.4229929255088791
43022,view_minus_clean,view,final,extended_nontrain,UPDATED_USE,template,rw2s1_022476,0.2557240000460297,2.13165854109684,0.5665378773119301,-1.8759345410508104,-0.3108138772659004,0.4088920460393033,2.818251578990991,0.9952217698640498,-2.4093595329516875,-0.586329723824746,-0.2557240000460297,-2.13165854109684,-0.5665378773119301,1.8759345410508104,0.3108138772659004,-0.4088920460393033,-2.818251578990991,-0.9952217698640498,2.4093595329516875,0.586329723824746
43022,repeat_split_minus_clean,repeat_split,final,extended_nontrain,UPDATED_USE,template,rw2s1_022476,-0.33425721107050776,0.4476598729961552,0.09593491978012025,-0.7819170840666629,-0.430192130850628,0.01377815691133355,1.0237289931780351,0.7172050675144419,-1.0099508362667011,-0.7034269106031079,0.33425721107050776,-0.4476598729961552,-0.09593491978012025,0.7819170840666629,0.430192130850628,-0.01377815691133355,-1.0237289931780351,-0.7172050675144419,1.0099508362667011,0.7034269106031079
43022,view_split_minus_clean,view_split,final,extended_nontrain,UPDATED_USE,template,rw2s1_022476,-0.35167532332707196,0.5868278854177333,-0.10505271580768749,-0.9385032087448053,-0.24662260751938447,-0.15120032600437594,1.122415217959012,0.3370103001361713,-1.2736155439633876,-0.488210626140547,0.35167532332707196,-0.5868278854177333,0.10505271580768749,0.9385032087448053,0.24662260751938447,0.15120032600437594,-1.122415217959012,-0.3370103001361713,1.2736155439633876,0.488210626140547
43022,repeat_minus_clean,repeat,final,extended_nontrain,UPDATED_USE,template,rw2s0_021553,-0.5637364842696115,0.028599992394447327,-0.43777637705206907,-0.5923364766640589,-0.12596010721754247,-0.9760158532299099,0.890978688995042,0.28882241373260786,-1.866994542224953,-1.264838266962517,0.5637364842696115,-0.028599992394447327,0.43777637705206907,0.5923364766640589,0.12596010721754247,0.9760158532299099,-0.890978688995042,-0.28882241373260786,1.866994542224953,1.264838266962517
43022,view_minus_clean,view,final,extended_nontrain,UPDATED_USE,template,rw2s0_021553,0.17306665480136874,-0.1896867275238039,-0.5520064637064932,0.36275338232517296,0.7250731185078623,-0.025837427626053455,0.7260968138774215,0.17415834218263626,-0.7519342415034753,-0.19999576980868916,-0.17306665480136874,0.1896867275238039,0.5520064637064932,-0.36275338232517296,-0.7250731185078623,0.025837427626053455,-0.7260968138774215,-0.17415834218263626,0.7519342415034753,0.19999576980868916
43022,repeat_split_minus_clean,repeat_split,final,extended_nontrain,UPDATED_USE,template,rw2s0_021553,0.0681110270321369,0.3336220175027842,-0.21054420918226224,-0.26551099047064763,0.2786552362143988,-0.8402338139712809,0.5711519320805856,0.07573065410057644,-1.4113857460518675,-0.9159644680718575,-0.0681110270321369,-0.3336220175027842,0.21054420918226224,0.26551099047064763,-0.2786552362143988,0.8402338139712809,-0.5711519320805856,-0.07573065410057644,1.4113857460518675,0.9159644680718575
43022,view_split_minus_clean,view_split,final,extended_nontrain,UPDATED_USE,template,rw2s0_021553,0.33262414201162754,0.9750713944435114,0.7233755372464659,-0.642447252431884,-0.3907513952348385,0.3441657588506739,1.4107618480920783,1.0733653642237178,-1.066596089241405,-0.7291996053730436,-0.33262414201162754,-0.9750713944435114,-0.7233755372464659,0.642447252431884,0.3907513952348385,-0.3441657588506739,-1.4107618480920783,-1.0733653642237178,1.066596089241405,0.7291996053730436
43022,repeat_minus_clean,repeat,final,extended_nontrain,UPDATED_USE,template,rw2s0_016778,0.09473669160312648,0.5941847686966262,1.1191468412677446,-0.4994480770934988,-1.024410149664618,0.2855900526512416,0.7595924817025672,1.396410170942545,-0.4740024290513256,-1.1108201182913033,-0.09473669160312648,-0.5941847686966262,-1.1191468412677446,0.4994480770934988,1.024410149664618,-0.2855900526512416,-0.7595924817025672,-1.396410170942545,0.4740024290513256,1.1108201182913033
43022,view_minus_clean,view,final,extended_nontrain,UPDATED_USE,template,rw2s0_016778,0.03395583527162671,-0.3826209505399065,0.40462486694256494,0.4165767858115341,-0.37066903167093734,-0.19434100110083818,-0.25940120369195974,0.324205578118562,0.06506020259112155,-0.5185465792194002,-0.03395583527162671,0.3826209505399065,-0.40462486694256494,-0.4165767858115341,0.37066903167093734,0.19434100110083818,0.25940120369195974,-0.324205578118562,-0.06506020259112155,0.5185465792194002
43022,repeat_split_minus_clean,repeat_split,final,extended_nontrain,UPDATED_USE,template,rw2s0_016778,0.30343588115647435,0.19631184016664793,0.47911265616615584,0.10712404098982731,-0.1756767750096806,0.24434234555810708,0.3782914668321613,0.650530465692281,-0.13394912127405423,-0.40618812013417394,-0.30343588115647435,-0.19631184016664793,-0.47911265616615584,-0.10712404098982731,0.1756767750096806,-0.24434234555810708,-0.3782914668321613,-0.650530465692281,0.13394912127405423,0.40618812013417394
43022,view_split_minus_clean,view_split,final,extended_nontrain,UPDATED_USE,template,rw2s0_016778,0.46991322794929147,-0.1617696648463598,0.2664529789860053,0.6316828927956522,0.20346024896328707,0.4265152243897319,-0.07547595323994649,0.2977970032952726,0.5019911776296784,0.1287182210944593,-0.46991322794929147,0.1617696648463598,-0.2664529789860053,-0.6316828927956522,-0.20346024896328707,-0.4265152243897319,0.07547595323994649,-0.2977970032952726,-0.5019911776296784,-0.1287182210944593
43022,repeat_minus_clean,repeat,final,extended_nontrain,UPDATED_USE,template,rw2s0_019988,2.492001073434949,3.129402133263648,2.9932185303419834,-0.637401059828699,-0.5012174569070345,2.3858627177774903,2.7864683795720335,2.8787926934659485,-0.40060566179454327,-0.4929299756884582,-2.492001073434949,-3.129402133263648,-2.9932185303419834,0.637401059828699,0.5012174569070345,-2.3858627177774903,-2.7864683795720335,-2.8787926934659485,0.40060566179454327,0.4929299756884582
43022,view_minus_clean,view,final,extended_nontrain,UPDATED_USE,template,rw2s0_019988,2.46287710480392,1.8852359810844064,1.9956398665905004,0.5776411237195136,0.46723723821341956,2.950506117194891,2.416926832869649,2.4938741385936742,0.533579284325242,0.45663197860121674,-2.46287710480392,-1.8852359810844064,-1.9956398665905004,-0.5776411237195136,-0.46723723821341956,-2.950506117194891,-2.416926832869649,-2.4938741385936742,-0.533579284325242,-0.45663197860121674
