family,arch,arm_a,arm_b,checkpoint,seed,group,contrast,n,delta_mean_gain_a_minus_b,mean_gain_a,mean_gain_b
copy,RBT,RBT_V_43022,RBT_R_43022,chck_100M,43022,domain_switchboard,VminusR,4,0.3551170527935028,0.5356627404689789,0.18054568767547607
copy,RBT,RBT_C_43022,RBT_R_43022,chck_100M,43022,domain_switchboard,CminusR,4,0.23892506957054138,0.41947075724601746,0.18054568767547607
copy,RBT,RBT_R_43022,RBT_C_43022,chck_100M,43022,span_1,RminusC,1000,-0.2099304796974174,0.3051230247914791,0.5150535044888965
copy,RBT,RBT_R_43022,RBT_V_43022,chck_100M,43022,span_1,RminusV,1000,-0.21067142026126384,0.3051230247914791,0.515794445052743
copy,RBT,RBT_V_43022,RBT_C_43022,chck_100M,43022,span_1,VminusC,1000,0.0007409405638464373,0.515794445052743,0.5150535044888965
copy,RBT,RBT_V_43022,RBT_R_43022,chck_100M,43022,span_1,VminusR,1000,0.21067142026126384,0.515794445052743,0.3051230247914791
copy,RBT,RBT_C_43022,RBT_R_43022,chck_100M,43022,span_1,CminusR,1000,0.2099304796974174,0.5150535044888965,0.3051230247914791
copy,RBT,RBT_R_43022,RBT_C_43022,chck_100M,43022,span_4,RminusC,1000,-0.18605498893978073,0.3510154091566801,0.5370703980964608
copy,RBT,RBT_R_43022,RBT_V_43022,chck_100M,43022,span_4,RminusV,1000,-0.16170006487611682,0.3510154091566801,0.5127154740327969
copy,RBT,RBT_V_43022,RBT_C_43022,chck_100M,43022,span_4,VminusC,1000,-0.024354924063663907,0.5127154740327969,0.5370703980964608
copy,RBT,RBT_V_43022,RBT_R_43022,chck_100M,43022,span_4,VminusR,1000,0.16170006487611682,0.5127154740327969,0.3510154091566801
copy,RBT,RBT_C_43022,RBT_R_43022,chck_100M,43022,span_4,CminusR,1000,0.18605498893978073,0.5370703980964608,0.3510154091566801
copy,RBT,RBT_R_43022,RBT_C_43022,chck_60M,43022,ALL,RminusC,2000,0.17365696001052855,0.43540837198495863,0.2617514119744301
copy,RBT,RBT_R_43022,RBT_V_43022,chck_60M,43022,ALL,RminusV,2000,0.07753425884246823,0.43540837198495863,0.3578741131424904
copy,RBT,RBT_V_43022,RBT_C_43022,chck_60M,43022,ALL,VminusC,2000,0.09612270116806032,0.3578741131424904,0.2617514119744301
copy,RBT,RBT_V_43022,RBT_R_43022,chck_60M,43022,ALL,VminusR,2000,-0.07753425884246823,0.3578741131424904,0.43540837198495863
copy,RBT,RBT_C_43022,RBT_R_43022,chck_60M,43022,ALL,CminusR,2000,-0.17365696001052855,0.2617514119744301,0.43540837198495863
copy,RBT,RBT_R_43022,RBT_C_43022,chck_60M,43022,domain_bnc_spoken,RminusC,180,0.10729768905374737,0.3818609211179945,0.27456323206424715
copy,RBT,RBT_R_43022,RBT_V_43022,chck_60M,43022,domain_bnc_spoken,RminusV,180,0.10047357281049091,0.3818609211179945,0.2813873483075036
copy,RBT,RBT_V_43022,RBT_C_43022,chck_60M,43022,domain_bnc_spoken,VminusC,180,0.006824116243256462,0.2813873483075036,0.27456323206424715
copy,RBT,RBT_V_43022,RBT_R_43022,chck_60M,43022,domain_bnc_spoken,VminusR,180,-0.10047357281049091,0.2813873483075036,0.3818609211179945
copy,RBT,RBT_C_43022,RBT_R_43022,chck_60M,43022,domain_bnc_spoken,CminusR,180,-0.10729768905374737,0.27456323206424715,0.3818609211179945
copy,RBT,RBT_R_43022,RBT_C_43022,chck_60M,43022,domain_childes,RminusC,642,0.20211377531011526,0.4295455170940387,0.22743174178392345
copy,RBT,RBT_R_43022,RBT_V_43022,chck_60M,43022,domain_childes,RminusV,642,0.04358115875832386,0.4295455170940387,0.38596435833571485
copy,RBT,RBT_V_43022,RBT_C_43022,chck_60M,43022,domain_childes,VminusC,642,0.1585326165517914,0.38596435833571485,0.22743174178392345
copy,RBT,RBT_V_43022,RBT_R_43022,chck_60M,43022,domain_childes,VminusR,642,-0.04358115875832386,0.38596435833571485,0.4295455170940387
copy,RBT,RBT_C_43022,RBT_R_43022,chck_60M,43022,domain_childes,CminusR,642,-0.20211377531011526,0.22743174178392345,0.4295455170940387
copy,RBT,RBT_R_43022,RBT_C_43022,chck_60M,43022,domain_gutenberg,RminusC,468,0.13872314543805572,0.37467071745130753,0.2359475720132518
copy,RBT,RBT_R_43022,RBT_V_43022,chck_60M,43022,domain_gutenberg,RminusV,468,0.07540511626463675,0.37467071745130753,0.2992656011866708
copy,RBT,RBT_V_43022,RBT_C_43022,chck_60M,43022,domain_gutenberg,VminusC,468,0.06331802917341897,0.2992656011866708,0.2359475720132518
copy,RBT,RBT_V_43022,RBT_R_43022,chck_60M,43022,domain_gutenberg,VminusR,468,-0.07540511626463675,0.2992656011866708,0.37467071745130753
copy,RBT,RBT_C_43022,RBT_R_43022,chck_60M,43022,domain_gutenberg,CminusR,468,-0.13872314543805572,0.2359475720132518,0.37467071745130753
copy,RBT,RBT_R_43022,RBT_C_43022,chck_60M,43022,domain_open_subtitles,RminusC,434,0.2108641574459691,0.5569650033651958,0.34610084591922674
copy,RBT,RBT_R_43022,RBT_V_43022,chck_60M,43022,domain_open_subtitles,RminusV,434,0.1083850484289881,0.5569650033651958,0.4485799549362077
copy,RBT,RBT_V_43022,RBT_C_43022,chck_60M,43022,domain_open_subtitles,VminusC,434,0.10247910901698098,0.4485799549362077,0.34610084591922674
copy,RBT,RBT_V_43022,RBT_R_43022,chck_60M,43022,domain_open_subtitles,VminusR,434,-0.1083850484289881,0.4485799549362077,0.5569650033651958
copy,RBT,RBT_C_43022,RBT_R_43022,chck_60M,43022,domain_open_subtitles,CminusR,434,-0.2108641574459691,0.34610084591922674,0.5569650033651958
copy,RBT,RBT_R_43022,RBT_C_43022,chck_60M,43022,domain_simple_wiki,RminusC,272,0.1545692161821267,0.39989109249675975,0.24532187631463304
copy,RBT,RBT_R_43022,RBT_V_43022,chck_60M,43022,domain_simple_wiki,RminusV,272,0.09977873502408757,0.39989109249675975,0.3001123574726722
copy,RBT,RBT_V_43022,RBT_C_43022,chck_60M,43022,domain_simple_wiki,VminusC,272,0.05479048115803914,0.3001123574726722,0.24532187631463304
copy,RBT,RBT_V_43022,RBT_R_43022,chck_60M,43022,domain_simple_wiki,VminusR,272,-0.09977873502408757,0.3001123574726722,0.39989109249675975
copy,RBT,RBT_C_43022,RBT_R_43022,chck_60M,43022,domain_simple_wiki,CminusR,272,-0.1545692161821267,0.24532187631463304,0.39989109249675975
copy,RBT,RBT_R_43022,RBT_C_43022,chck_60M,43022,domain_switchboard,RminusC,4,-0.05925273895263672,0.1186179518699646,0.17787069082260132
copy,RBT,RBT_R_43022,RBT_V_43022,chck_60M,43022,domain_switchboard,RminusV,4,-0.11608767509460449,0.1186179518699646,0.2347056269645691
copy,RBT,RBT_V_43022,RBT_C_43022,chck_60M,43022,domain_switchboard,VminusC,4,0.05683493614196777,0.2347056269645691,0.17787069082260132
copy,RBT,RBT_V_43022,RBT_R_43022,chck_60M,43022,domain_switchboard,VminusR,4,0.11608767509460449,0.2347056269645691,0.1186179518699646
copy,RBT,RBT_C_43022,RBT_R_43022,chck_60M,43022,domain_switchboard,CminusR,4,0.05925273895263672,0.17787069082260132,0.1186179518699646
copy,RBT,RBT_R_43022,RBT_C_43022,chck_60M,43022,span_1,RminusC,1000,0.1437119385898113,0.4065359934568405,0.2628240548670292
copy,RBT,RBT_R_43022,RBT_V_43022,chck_60M,43022,span_1,RminusV,1000,0.07819048571586606,0.4065359934568405,0.32834550774097443
copy,RBT,RBT_V_43022,RBT_C_43022,chck_60M,43022,span_1,VminusC,1000,0.06552145287394523,0.32834550774097443,0.2628240548670292
copy,RBT,RBT_V_43022,RBT_R_43022,chck_60M,43022,span_1,VminusR,1000,-0.07819048571586606,0.32834550774097443,0.4065359934568405
copy,RBT,RBT_C_43022,RBT_R_43022,chck_60M,43022,span_1,CminusR,1000,-0.1437119385898113,0.2628240548670292,0.4065359934568405
copy,RBT,RBT_R_43022,RBT_C_43022,chck_60M,43022,span_4,RminusC,1000,0.2036019814312458,0.46428075051307677,0.26067876908183096
copy,RBT,RBT_R_43022,RBT_V_43022,chck_60M,43022,span_4,RminusV,1000,0.07687803196907039,0.46428075051307677,0.3874027185440064
copy,RBT,RBT_V_43022,RBT_C_43022,chck_60M,43022,span_4,VminusC,1000,0.1267239494621754,0.3874027185440064,0.26067876908183096
copy,RBT,RBT_V_43022,RBT_R_43022,chck_60M,43022,span_4,VminusR,1000,-0.07687803196907039,0.3874027185440064,0.46428075051307677
copy,RBT,RBT_C_43022,RBT_R_43022,chck_60M,43022,span_4,CminusR,1000,-0.2036019814312458,0.26067876908183096,0.46428075051307677
copy,RBT,RBT_R_43022,RBT_C_43022,chck_70M,43022,ALL,RminusC,2000,0.0835122377034277,0.4460612555295229,0.3625490178260952
copy,RBT,RBT_R_43022,RBT_V_43022,chck_70M,43022,ALL,RminusV,2000,0.08364563006721437,0.4460612555295229,0.36241562546230854
copy,RBT,RBT_V_43022,RBT_C_43022,chck_70M,43022,ALL,VminusC,2000,-0.0001333923637866774,0.36241562546230854,0.3625490178260952
copy,RBT,RBT_V_43022,RBT_R_43022,chck_70M,43022,ALL,VminusR,2000,-0.08364563006721437,0.36241562546230854,0.4460612555295229
copy,RBT,RBT_C_43022,RBT_R_43022,chck_70M,43022,ALL,CminusR,2000,-0.0835122377034277,0.3625490178260952,0.4460612555295229
copy,RBT,RBT_R_43022,RBT_C_43022,chck_70M,43022,domain_bnc_spoken,RminusC,180,-0.01186930648982526,0.3696569667922126,0.38152627328203786
copy,RBT,RBT_R_43022,RBT_V_43022,chck_70M,43022,domain_bnc_spoken,RminusV,180,0.01583590052194067,0.3696569667922126,0.35382106627027193
copy,RBT,RBT_V_43022,RBT_C_43022,chck_70M,43022,domain_bnc_spoken,VminusC,180,-0.02770520701176593,0.35382106627027193,0.38152627328203786
copy,RBT,RBT_V_43022,RBT_R_43022,chck_70M,43022,domain_bnc_spoken,VminusR,180,-0.01583590052194067,0.35382106627027193,0.3696569667922126
copy,RBT,RBT_C_43022,RBT_R_43022,chck_70M,43022,domain_bnc_spoken,CminusR,180,0.01186930648982526,0.38152627328203786,0.3696569667922126
copy,RBT,RBT_R_43022,RBT_C_43022,chck_70M,43022,domain_childes,RminusC,642,0.12206430401873553,0.4486288488189751,0.32656454480023955
copy,RBT,RBT_R_43022,RBT_V_43022,chck_70M,43022,domain_childes,RminusV,642,0.1368768162781669,0.4486288488189751,0.3117520325408082
copy,RBT,RBT_V_43022,RBT_C_43022,chck_70M,43022,domain_childes,VminusC,642,-0.014812512259431365,0.3117520325408082,0.32656454480023955
copy,RBT,RBT_V_43022,RBT_R_43022,chck_70M,43022,domain_childes,VminusR,642,-0.1368768162781669,0.3117520325408082,0.4486288488189751
copy,RBT,RBT_C_43022,RBT_R_43022,chck_70M,43022,domain_childes,CminusR,642,-0.12206430401873553,0.32656454480023955,0.4486288488189751
copy,RBT,RBT_R_43022,RBT_C_43022,chck_70M,43022,domain_gutenberg,RminusC,468,0.06678467928471732,0.37901347850123024,0.3122287992165129
copy,RBT,RBT_R_43022,RBT_V_43022,chck_70M,43022,domain_gutenberg,RminusV,468,0.024089864940724848,0.37901347850123024,0.3549236135605054
copy,RBT,RBT_V_43022,RBT_C_43022,chck_70M,43022,domain_gutenberg,VminusC,468,0.04269481434399247,0.3549236135605054,0.3122287992165129
copy,RBT,RBT_V_43022,RBT_R_43022,chck_70M,43022,domain_gutenberg,VminusR,468,-0.024089864940724848,0.3549236135605054,0.37901347850123024
copy,RBT,RBT_C_43022,RBT_R_43022,chck_70M,43022,domain_gutenberg,CminusR,468,-0.06678467928471732,0.3122287992165129,0.37901347850123024
copy,RBT,RBT_R_43022,RBT_C_43022,chck_70M,43022,domain_open_subtitles,RminusC,434,0.11851693229741211,0.6000579881228609,0.4815410558254488
copy,RBT,RBT_R_43022,RBT_V_43022,chck_70M,43022,domain_open_subtitles,RminusV,434,0.14239969271050618,0.6000579881228609,0.45765829541235475
copy,RBT,RBT_V_43022,RBT_C_43022,chck_70M,43022,domain_open_subtitles,VminusC,434,-0.023882760413094062,0.45765829541235475,0.4815410558254488
copy,RBT,RBT_V_43022,RBT_R_43022,chck_70M,43022,domain_open_subtitles,VminusR,434,-0.14239969271050618,0.45765829541235475,0.6000579881228609
copy,RBT,RBT_C_43022,RBT_R_43022,chck_70M,43022,domain_open_subtitles,CminusR,434,-0.11851693229741211,0.4815410558254488,0.6000579881228609
copy,RBT,RBT_R_43022,RBT_C_43022,chck_70M,43022,domain_simple_wiki,RminusC,272,0.03145320877871094,0.36279885427040215,0.3313456454916912
copy,RBT,RBT_R_43022,RBT_V_43022,chck_70M,43022,domain_simple_wiki,RminusV,272,0.014687338624806978,0.36279885427040215,0.34811151564559517
copy,RBT,RBT_V_43022,RBT_C_43022,chck_70M,43022,domain_simple_wiki,VminusC,272,0.01676587015390396,0.34811151564559517,0.3313456454916912
copy,RBT,RBT_V_43022,RBT_R_43022,chck_70M,43022,domain_simple_wiki,VminusR,272,-0.014687338624806978,0.34811151564559517,0.36279885427040215
copy,RBT,RBT_C_43022,RBT_R_43022,chck_70M,43022,domain_simple_wiki,CminusR,272,-0.03145320877871094,0.3313456454916912,0.36279885427040215
copy,RBT,RBT_R_43022,RBT_C_43022,chck_70M,43022,domain_switchboard,RminusC,4,-0.11279597878456116,0.2699432373046875,0.38273921608924866
copy,RBT,RBT_R_43022,RBT_V_43022,chck_70M,43022,domain_switchboard,RminusV,4,-0.12614938616752625,0.2699432373046875,0.39609262347221375
copy,RBT,RBT_V_43022,RBT_C_43022,chck_70M,43022,domain_switchboard,VminusC,4,0.013353407382965088,0.39609262347221375,0.38273921608924866
copy,RBT,RBT_V_43022,RBT_R_43022,chck_70M,43022,domain_switchboard,VminusR,4,0.12614938616752625,0.39609262347221375,0.2699432373046875
copy,RBT,RBT_C_43022,RBT_R_43022,chck_70M,43022,domain_switchboard,CminusR,4,0.11279597878456116,0.38273921608924866,0.2699432373046875
copy,RBT,RBT_R_43022,RBT_C_43022,chck_70M,43022,span_1,RminusC,1000,0.05696858819387851,0.4158078384399414,0.3588392502460629
copy,RBT,RBT_R_43022,RBT_V_43022,chck_70M,43022,span_1,RminusV,1000,0.06629418201744558,0.4158078384399414,0.3495136564224958
copy,RBT,RBT_V_43022,RBT_C_43022,chck_70M,43022,span_1,VminusC,1000,-0.009325593823567069,0.3495136564224958,0.3588392502460629
copy,RBT,RBT_V_43022,RBT_R_43022,chck_70M,43022,span_1,VminusR,1000,-0.06629418201744558,0.3495136564224958,0.4158078384399414
copy,RBT,RBT_C_43022,RBT_R_43022,chck_70M,43022,span_1,CminusR,1000,-0.05696858819387851,0.3588392502460629,0.4158078384399414
copy,RBT,RBT_R_43022,RBT_C_43022,chck_70M,43022,span_4,RminusC,1000,0.11005588721297682,0.4763146726191044,0.36625878540612755
copy,RBT,RBT_R_43022,RBT_V_43022,chck_70M,43022,span_4,RminusV,1000,0.10099707811698316,0.4763146726191044,0.3753175945021212
copy,RBT,RBT_V_43022,RBT_C_43022,chck_70M,43022,span_4,VminusC,1000,0.009058809095993658,0.3753175945021212,0.36625878540612755
copy,RBT,RBT_V_43022,RBT_R_43022,chck_70M,43022,span_4,VminusR,1000,-0.10099707811698316,0.3753175945021212,0.4763146726191044
copy,RBT,RBT_C_43022,RBT_R_43022,chck_70M,43022,span_4,CminusR,1000,-0.11005588721297682,0.36625878540612755,0.4763146726191044
copy,RBT,RBT_R_43022,RBT_C_43022,chck_80M,43022,ALL,RminusC,2000,-0.11327600294642615,0.36419747933745383,0.47747348228388
copy,RBT,RBT_R_43022,RBT_V_43022,chck_80M,43022,ALL,RminusV,2000,-0.08478204766474667,0.36419747933745383,0.4489795270022005
copy,RBT,RBT_V_43022,RBT_C_43022,chck_80M,43022,ALL,VminusC,2000,-0.028493955281679473,0.4489795270022005,0.47747348228388
copy,RBT,RBT_V_43022,RBT_R_43022,chck_80M,43022,ALL,VminusR,2000,0.08478204766474667,0.4489795270022005,0.36419747933745383
copy,RBT,RBT_C_43022,RBT_R_43022,chck_80M,43022,ALL,CminusR,2000,0.11327600294642615,0.47747348228388,0.36419747933745383
copy,RBT,RBT_R_43022,RBT_C_43022,chck_80M,43022,domain_bnc_spoken,RminusC,180,-0.14209587963091003,0.3196230775780148,0.4617189572089248
copy,RBT,RBT_R_43022,RBT_V_43022,chck_80M,43022,domain_bnc_spoken,RminusV,180,-0.09586792753802409,0.3196230775780148,0.41549100511603887
copy,RBT,RBT_V_43022,RBT_C_43022,chck_80M,43022,domain_bnc_spoken,VminusC,180,-0.04622795209288594,0.41549100511603887,0.4617189572089248
copy,RBT,RBT_V_43022,RBT_R_43022,chck_80M,43022,domain_bnc_spoken,VminusR,180,0.09586792753802409,0.41549100511603887,0.3196230775780148
copy,RBT,RBT_C_43022,RBT_R_43022,chck_80M,43022,domain_bnc_spoken,CminusR,180,0.14209587963091003,0.4617189572089248,0.3196230775780148
copy,RBT,RBT_R_43022,RBT_C_43022,chck_80M,43022,domain_childes,RminusC,642,-0.09492618940238234,0.3506617452310996,0.44558793463348195
copy,RBT,RBT_R_43022,RBT_V_43022,chck_80M,43022,domain_childes,RminusV,642,-0.08763443519045072,0.3506617452310996,0.43829618042155033
copy,RBT,RBT_V_43022,RBT_C_43022,chck_80M,43022,domain_childes,VminusC,642,-0.0072917542119316225,0.43829618042155033,0.44558793463348195
copy,RBT,RBT_V_43022,RBT_R_43022,chck_80M,43022,domain_childes,VminusR,642,0.08763443519045072,0.43829618042155033,0.3506617452310996
copy,RBT,RBT_C_43022,RBT_R_43022,chck_80M,43022,domain_childes,CminusR,642,0.09492618940238234,0.44558793463348195,0.3506617452310996
copy,RBT,RBT_R_43022,RBT_C_43022,chck_80M,43022,domain_gutenberg,RminusC,468,-0.07611920771340275,0.33399411284516,0.41011332055856276
copy,RBT,RBT_R_43022,RBT_V_43022,chck_80M,43022,domain_gutenberg,RminusV,468,-0.058411433289830506,0.33399411284516,0.3924055461349905
copy,RBT,RBT_V_43022,RBT_C_43022,chck_80M,43022,domain_gutenberg,VminusC,468,-0.017707774423572242,0.3924055461349905,0.41011332055856276
copy,RBT,RBT_V_43022,RBT_R_43022,chck_80M,43022,domain_gutenberg,VminusR,468,0.058411433289830506,0.3924055461349905,0.33399411284516
copy,RBT,RBT_C_43022,RBT_R_43022,chck_80M,43022,domain_gutenberg,CminusR,468,0.07611920771340275,0.41011332055856276,0.33399411284516
copy,RBT,RBT_R_43022,RBT_C_43022,chck_80M,43022,domain_open_subtitles,RminusC,434,-0.1562010109218584,0.4603610346394201,0.6165620455612785
copy,RBT,RBT_R_43022,RBT_V_43022,chck_80M,43022,domain_open_subtitles,RminusV,434,-0.09809626642322761,0.4603610346394201,0.5584573010626477
copy,RBT,RBT_V_43022,RBT_C_43022,chck_80M,43022,domain_open_subtitles,VminusC,434,-0.05810474449863079,0.5584573010626477,0.6165620455612785
copy,RBT,RBT_V_43022,RBT_R_43022,chck_80M,43022,domain_open_subtitles,VminusR,434,0.09809626642322761,0.5584573010626477,0.4603610346394201
copy,RBT,RBT_C_43022,RBT_R_43022,chck_80M,43022,domain_open_subtitles,CminusR,434,0.1562010109218584,0.6165620455612785,0.4603610346394201
copy,RBT,RBT_R_43022,RBT_C_43022,chck_80M,43022,domain_simple_wiki,RminusC,272,-0.13145607422270317,0.3271744073752095,0.45863048159791264
copy,RBT,RBT_R_43022,RBT_V_43022,chck_80M,43022,domain_simple_wiki,RminusV,272,-0.09254328857230787,0.3271744073752095,0.41971769594751734
copy,RBT,RBT_V_43022,RBT_C_43022,chck_80M,43022,domain_simple_wiki,VminusC,272,-0.0389127856503953,0.41971769594751734,0.45863048159791264
copy,RBT,RBT_V_43022,RBT_R_43022,chck_80M,43022,domain_simple_wiki,VminusR,272,0.09254328857230787,0.41971769594751734,0.3271744073752095
copy,RBT,RBT_C_43022,RBT_R_43022,chck_80M,43022,domain_simple_wiki,CminusR,272,0.13145607422270317,0.45863048159791264,0.3271744073752095
copy,RBT,RBT_R_43022,RBT_C_43022,chck_80M,43022,domain_switchboard,RminusC,4,-0.2152634561061859,0.16014790534973145,0.37541136145591736
copy,RBT,RBT_R_43022,RBT_V_43022,chck_80M,43022,domain_switchboard,RminusV,4,-0.24111402034759521,0.16014790534973145,0.40126192569732666
copy,RBT,RBT_V_43022,RBT_C_43022,chck_80M,43022,domain_switchboard,VminusC,4,0.025850564241409302,0.40126192569732666,0.37541136145591736
copy,RBT,RBT_V_43022,RBT_R_43022,chck_80M,43022,domain_switchboard,VminusR,4,0.24111402034759521,0.40126192569732666,0.16014790534973145
copy,RBT,RBT_C_43022,RBT_R_43022,chck_80M,43022,domain_switchboard,CminusR,4,0.2152634561061859,0.37541136145591736,0.16014790534973145
copy,RBT,RBT_R_43022,RBT_C_43022,chck_80M,43022,span_1,RminusC,1000,-0.13051929096691312,0.33622418534755705,0.46674347631447016
copy,RBT,RBT_R_43022,RBT_V_43022,chck_80M,43022,span_1,RminusV,1000,-0.11261067420803011,0.33622418534755705,0.44883485955558716
copy,RBT,RBT_V_43022,RBT_C_43022,chck_80M,43022,span_1,VminusC,1000,-0.017908616758883,0.44883485955558716,0.46674347631447016
copy,RBT,RBT_V_43022,RBT_R_43022,chck_80M,43022,span_1,VminusR,1000,0.11261067420803011,0.44883485955558716,0.33622418534755705
copy,RBT,RBT_C_43022,RBT_R_43022,chck_80M,43022,span_1,CminusR,1000,0.13051929096691312,0.46674347631447016,0.33622418534755705
copy,RBT,RBT_R_43022,RBT_C_43022,chck_80M,43022,span_4,RminusC,1000,-0.09603271492593923,0.3921707733273506,0.48820348825328985
copy,RBT,RBT_R_43022,RBT_V_43022,chck_80M,43022,span_4,RminusV,1000,-0.05695342112146318,0.3921707733273506,0.4491241944488138
copy,RBT,RBT_V_43022,RBT_C_43022,chck_80M,43022,span_4,VminusC,1000,-0.039079293804476056,0.4491241944488138,0.48820348825328985
copy,RBT,RBT_V_43022,RBT_R_43022,chck_80M,43022,span_4,VminusR,1000,0.05695342112146318,0.4491241944488138,0.3921707733273506
copy,RBT,RBT_C_43022,RBT_R_43022,chck_80M,43022,span_4,CminusR,1000,0.09603271492593923,0.48820348825328985,0.3921707733273506
copy,RBT,RBT_R_43022,RBT_C_43022,chck_90M,43022,ALL,RminusC,2000,-0.18945390720199795,0.33514501313865186,0.5245989203406498
copy,RBT,RBT_R_43022,RBT_V_43022,chck_90M,43022,ALL,RminusV,2000,-0.17479810292646292,0.33514501313865186,0.5099431160651148
