family,arch,seed,group,contrast,n,n_checkpoints,late_mean_delta_mean_margin_full_a_minus_b,late_mean_delta_mean_effect_no_initial_qbox_a_minus_b,late_mean_delta_mean_effect_no_last_relevant_update_a_minus_b,late_mean_delta_mean_effect_no_all_relevant_updates_a_minus_b
entity_ablation,RBT,43022,rel_updates_2,CminusR,489,5,-0.10732412206614675,-0.01764599296944273,0.12251775372003974,0.04277980610393064
entity_ablation,RBT,43022,rel_updates_2,RminusC,489,5,0.10732412206614675,0.01764599296944273,-0.12251775372003974,-0.04277980610393064
entity_ablation,RBT,43022,rel_updates_2,RminusV,489,5,0.11437844347612501,0.026764653309235057,-0.017339273756998463,0.028828601456858626
entity_ablation,RBT,43022,rel_updates_2,VminusC,489,5,-0.007054321409978262,-0.009118660339792329,-0.10517847996304128,-0.07160840756078926
entity_ablation,RBT,43022,rel_updates_2,VminusR,489,5,-0.11437844347612501,-0.026764653309235057,0.017339273756998463,-0.028828601456858626
entity_ablation,RBT,43022,rel_updates_3,CminusR,296,5,-0.2352143066960412,-0.10158920706929388,0.10835971067080627,0.08933767394439594
entity_ablation,RBT,43022,rel_updates_3,RminusC,296,5,0.2352143066960412,0.10158920706929388,-0.10835971067080627,-0.08933767394439594
entity_ablation,RBT,43022,rel_updates_3,RminusV,296,5,0.18113937708171637,0.04235342982653025,-0.10314563996083029,0.008589903728381998
entity_ablation,RBT,43022,rel_updates_3,VminusC,296,5,0.05407492961432483,0.05923577724276362,-0.005214070709975982,-0.09792757767277793
entity_ablation,RBT,43022,rel_updates_3,VminusR,296,5,-0.18113937708171637,-0.04235342982653025,0.10314563996083029,-0.008589903728381998
entity_ablation,RBT,43022,rel_updates_4,CminusR,326,5,-0.2172895019771131,-0.05244792648619669,0.15407134916153423,0.1324756925822767
entity_ablation,RBT,43022,rel_updates_4,RminusC,326,5,0.2172895019771131,0.05244792648619669,-0.15407134916153423,-0.1324756925822767
entity_ablation,RBT,43022,rel_updates_4,RminusV,326,5,0.11606749734995554,0.005312358674827528,0.007855872947014165,-0.027822161232766936
entity_ablation,RBT,43022,rel_updates_4,VminusC,326,5,0.10122200462715757,0.04713556781136917,-0.1619272221085484,-0.10465353134950978
entity_ablation,RBT,43022,rel_updates_4,VminusR,326,5,-0.11606749734995554,-0.005312358674827528,-0.007855872947014165,0.027822161232766936
entity_ablation,RBT,43022,rel_updates_5,CminusR,94,5,-0.13401510411120476,-0.03354843728085781,-0.028793978183827496,0.12727286866370668
entity_ablation,RBT,43022,rel_updates_5,RminusC,94,5,0.13401510411120476,0.03354843728085781,0.028793978183827496,-0.12727286866370668
entity_ablation,RBT,43022,rel_updates_5,RminusV,94,5,0.06447145228690289,0.0018368183298313801,-0.049567289048052854,-0.07028499511962241
entity_ablation,RBT,43022,rel_updates_5,VminusC,94,5,0.06954365182430186,0.031711618951026435,0.07836126723188035,-0.05698787354408428
entity_ablation,RBT,43022,rel_updates_5,VminusR,94,5,-0.06447145228690289,-0.0018368183298313801,0.049567289048052854,0.07028499511962241
entity_ablation,RBT,43022,type_ambiref,CminusR,399,5,-0.1441726755677608,-0.1155491286351866,0.06972299554294215,0.06605273703285924
entity_ablation,RBT,43022,type_ambiref,RminusC,399,5,0.1441726755677608,0.1155491286351866,-0.06972299554294215,-0.06605273703285924
entity_ablation,RBT,43022,type_ambiref,RminusV,399,5,0.12100049128807279,0.0852422561263082,0.05181505333510855,0.04164134249053801
entity_ablation,RBT,43022,type_ambiref,VminusC,399,5,0.023172184279688018,0.030306872508878403,-0.1215380488780507,-0.10769407952339727
entity_ablation,RBT,43022,type_ambiref,VminusR,399,5,-0.12100049128807279,-0.0852422561263082,-0.05181505333510855,-0.04164134249053801
entity_ablation,RBT,43022,type_move_contents,CminusR,381,5,-0.27041874570170726,-0.01759796874729667,0.1250547044859158,0.07216610733292547
entity_ablation,RBT,43022,type_move_contents,RminusC,381,5,0.27041874570170726,0.01759796874729667,-0.1250547044859158,-0.07216610733292547
entity_ablation,RBT,43022,type_move_contents,RminusV,381,5,0.09758479795430902,0.022778909913511104,-0.04119151483370564,0.039435429022380994
entity_ablation,RBT,43022,type_move_contents,VminusC,381,5,0.17283394774739824,-0.005180941166214431,-0.08386318965221015,-0.11160153635530647
entity_ablation,RBT,43022,type_move_contents,VminusR,381,5,-0.09758479795430902,-0.022778909913511104,0.04119151483370564,-0.039435429022380994
entity_ablation,RBT,43022,type_regular,CminusR,441,5,-0.09579301567034385,-0.012049331091969465,0.14876642627240308,0.11389728560199003
entity_ablation,RBT,43022,type_regular,RminusC,441,5,0.09579301567034385,0.012049331091969465,-0.14876642627240308,-0.11389728560199003
entity_ablation,RBT,43022,type_regular,RminusV,441,5,0.13373927129369204,-0.031879737317697256,-0.10402536240835039,-0.06907807575061478
entity_ablation,RBT,43022,type_regular,VminusC,441,5,-0.03794625562334818,0.04392906840966672,-0.0447410638640527,-0.044819209851375254
entity_ablation,RBT,43022,type_regular,VminusR,441,5,-0.13373927129369204,0.031879737317697256,0.10402536240835039,0.06907807575061478
