family,arch,arm,checkpoint,seed,role,group,n,mean_gain,mean_a_nll,mean_b_nll,sd_gain,se_gain
copy,RBT,RBT_C_43022,chck_100M,43022,C,ALL,2000,0.5260619512926787,4.0503161807755825,4.576378132068261,0.7625979959501434,0.0170522095844963
copy,RBT,RBT_C_43022,chck_100M,43022,C,domain_bnc_spoken,180,0.4985264000793298,4.556471946504381,5.0549983465837105,0.7120802048957727,0.05307532478596421
copy,RBT,RBT_C_43022,chck_100M,43022,C,domain_childes,642,0.49584347820286623,2.9470497818909966,3.4428932600938627,0.7486504591724686,0.029546876795673947
copy,RBT,RBT_C_43022,chck_100M,43022,C,domain_gutenberg,468,0.4649112676469307,4.663920705103212,5.128831972750143,0.7413908878701589,0.03427080591509783
copy,RBT,RBT_C_43022,chck_100M,43022,C,domain_open_subtitles,434,0.6698491644320262,4.499208378687089,5.1690575431191155,0.8303787888241524,0.03985945738660438
copy,RBT,RBT_C_43022,chck_100M,43022,C,domain_simple_wiki,272,0.49296597027055483,4.563680395127877,5.056646365398431,0.7258888673512296,0.044013477537486564
copy,RBT,RBT_C_43022,chck_100M,43022,C,domain_switchboard,4,0.41947075724601746,2.942264348268509,3.3617351055145264,0.3193518283823768,0.1596759141911884
copy,RBT,RBT_C_43022,chck_100M,43022,C,span_1,1000,0.5150535044888965,4.07155685878219,4.586610363271087,0.756240744655111,0.023914432125319574
copy,RBT,RBT_C_43022,chck_100M,43022,C,span_4,1000,0.5370703980964608,4.029075502768974,4.566145900865434,0.7687450625374903,0.024309853376270493
copy,RBT,RBT_C_43022,chck_60M,43022,C,ALL,2000,0.2617514119744301,5.571381368204952,5.8331327801793815,0.5258895729945674,0.011759248338741903
copy,RBT,RBT_C_43022,chck_60M,43022,C,domain_bnc_spoken,180,0.27456323206424715,5.673627685838276,5.948190917902522,0.5441643924979297,0.04055961908534158
copy,RBT,RBT_C_43022,chck_60M,43022,C,domain_childes,642,0.22743174178392345,4.878054958591209,5.105486700375132,0.5347714527810039,0.02110574572628935
copy,RBT,RBT_C_43022,chck_60M,43022,C,domain_gutenberg,468,0.2359475720132518,6.098860393222581,6.334807965235832,0.458646874247721,0.021200959261941568
copy,RBT,RBT_C_43022,chck_60M,43022,C,domain_open_subtitles,434,0.34610084591922674,5.871498115944423,6.21759896186365,0.601532345153222,0.02887447656538895
copy,RBT,RBT_C_43022,chck_60M,43022,C,domain_simple_wiki,272,0.24532187631463304,5.77176751755178,6.017089393866413,0.4551121546823112,0.02759522772437665
copy,RBT,RBT_C_43022,chck_60M,43022,C,domain_switchboard,4,0.17787069082260132,4.345214605331421,4.523085296154022,0.16439812672790563,0.08219906336395282
copy,RBT,RBT_C_43022,chck_60M,43022,C,span_1,1000,0.2628240548670292,5.541966560602188,5.8047906154692175,0.5123542335267144,0.01620206346774222
copy,RBT,RBT_C_43022,chck_60M,43022,C,span_4,1000,0.26067876908183096,5.600796175807714,5.861474944889546,0.5390830401992996,0.017047302549978976
copy,RBT,RBT_C_43022,chck_70M,43022,C,ALL,2000,0.3625490178260952,4.791870601396076,5.154419619222171,0.608144718599441,0.013598529309458306
copy,RBT,RBT_C_43022,chck_70M,43022,C,domain_bnc_spoken,180,0.38152627328203786,5.247216705357035,5.628742978639073,0.6065889758514462,0.04521247281352707
copy,RBT,RBT_C_43022,chck_70M,43022,C,domain_childes,642,0.32656454480023955,3.712467144812077,4.039031689612317,0.6371837106086595,0.025147635138532982
copy,RBT,RBT_C_43022,chck_70M,43022,C,domain_gutenberg,468,0.3122287992165129,5.415951767538348,5.728180566754861,0.5328216148810379,0.024629687860629596
copy,RBT,RBT_C_43022,chck_70M,43022,C,domain_open_subtitles,434,0.4815410558254488,5.263764733680382,5.7453057895058315,0.6785855308595165,0.03257314783866561
copy,RBT,RBT_C_43022,chck_70M,43022,C,domain_simple_wiki,272,0.3313456454916912,5.222386181409306,5.553731826900997,0.5121202624063661,0.031051851984124714
copy,RBT,RBT_C_43022,chck_70M,43022,C,domain_switchboard,4,0.38273921608924866,4.052481472492218,4.435220688581467,0.25167670122633173,0.12583835061316587
copy,RBT,RBT_C_43022,chck_70M,43022,C,span_1,1000,0.3588392502460629,4.786118925176561,5.144958175422624,0.6062845292822565,0.019172400226549813
copy,RBT,RBT_C_43022,chck_70M,43022,C,span_4,1000,0.36625878540612755,4.7976222776155915,5.163881063021719,0.6099766735890672,0.019289156081145266
copy,RBT,RBT_C_43022,chck_80M,43022,C,ALL,2000,0.47747348228388,4.213195323822089,4.690668806105968,0.7201268290918972,0.01610252542270855
copy,RBT,RBT_C_43022,chck_80M,43022,C,domain_bnc_spoken,180,0.4617189572089248,4.726140778015057,5.187859735223982,0.6992891317009898,0.05212193448034055
copy,RBT,RBT_C_43022,chck_80M,43022,C,domain_childes,642,0.44558793463348195,3.117152052090106,3.562739986723588,0.7296066139994567,0.028795276178658565
copy,RBT,RBT_C_43022,chck_80M,43022,C,domain_gutenberg,468,0.41011332055856276,4.842184331522793,5.252297652081356,0.6618115453180503,0.03059224950433705
copy,RBT,RBT_C_43022,chck_80M,43022,C,domain_open_subtitles,434,0.6165620455612785,4.633649498567603,5.250211544128882,0.7843233731049363,0.037648726687567705
copy,RBT,RBT_C_43022,chck_80M,43022,C,domain_simple_wiki,272,0.45863048159791264,4.725247808649917,5.183878290247829,0.6747589075629424,0.040913268348652866
copy,RBT,RBT_C_43022,chck_80M,43022,C,domain_switchboard,4,0.37541136145591736,3.015034168958664,3.3904455304145813,0.24099291755180124,0.12049645877590062
copy,RBT,RBT_C_43022,chck_80M,43022,C,span_1,1000,0.46674347631447016,4.2292385423756205,4.69598201869009,0.7054058224179762,0.022306890735850692
copy,RBT,RBT_C_43022,chck_80M,43022,C,span_4,1000,0.48820348825328985,4.1971521052685565,4.685355593521846,0.734396118997447,0.023223644408199854
copy,RBT,RBT_C_43022,chck_90M,43022,C,ALL,2000,0.5245989203406498,4.069137222823687,4.593736143164337,0.7651402692147319,0.0171090565428663
copy,RBT,RBT_C_43022,chck_90M,43022,C,domain_bnc_spoken,180,0.4987100964619054,4.562205628140105,5.060915724602011,0.7151681734601466,0.053305488373374954
copy,RBT,RBT_C_43022,chck_90M,43022,C,domain_childes,642,0.49132038441390913,2.9681894563144287,3.459509840728338,0.7460577940897778,0.02944455246683377
copy,RBT,RBT_C_43022,chck_90M,43022,C,domain_gutenberg,468,0.46523563887796593,4.683289842743777,5.148525481621743,0.7429363475158384,0.034342244812490874
copy,RBT,RBT_C_43022,chck_90M,43022,C,domain_open_subtitles,434,0.6726925372133195,4.5148040686523725,5.187496605865691,0.8482710372856497,0.040718312796569116
copy,RBT,RBT_C_43022,chck_90M,43022,C,domain_simple_wiki,272,0.4875968183281229,4.589710953220835,5.077307771548957,0.7123694092824896,0.04319373998427298
copy,RBT,RBT_C_43022,chck_90M,43022,C,domain_switchboard,4,0.4242904484272003,2.973452538251877,3.397742986679077,0.3270042422188275,0.16350212110941376
copy,RBT,RBT_C_43022,chck_90M,43022,C,span_1,1000,0.5138264458233025,4.090895748315845,4.604722194139147,0.7559621996681102,0.023905623759422127
copy,RBT,RBT_C_43022,chck_90M,43022,C,span_4,1000,0.5353713948579971,4.0473786973315296,4.582750092189526,0.7740596381458492,0.024477915013466384
copy,RBT,RBT_R_43022,chck_100M,43022,R,ALL,2000,0.3280692169740796,5.771707483939826,6.099776700913906,0.607350866926084,0.013580778246401524
copy,RBT,RBT_R_43022,chck_100M,43022,R,domain_bnc_spoken,180,0.29524883098072474,5.798954253726535,6.09420308470726,0.5311866507724234,0.03959231532891933
copy,RBT,RBT_R_43022,chck_100M,43022,R,domain_childes,642,0.2741675198867314,5.091877806479129,5.36604532636586,0.6404800298288148,0.025277730481004016
copy,RBT,RBT_R_43022,chck_100M,43022,R,domain_gutenberg,468,0.3233917340254172,6.3137796775907535,6.637171411616171,0.5313238710123979,0.02456045462581045
copy,RBT,RBT_R_43022,chck_100M,43022,R,domain_open_subtitles,434,0.4383498976856882,6.05485351129611,6.493203408981798,0.6213692233653542,0.02982667719047884
copy,RBT,RBT_R_43022,chck_100M,43022,R,domain_simple_wiki,272,0.3112673776991227,5.973189084626296,6.284456462325418,0.6541447728358561,0.0396633528359986
copy,RBT,RBT_R_43022,chck_100M,43022,R,domain_switchboard,4,0.18054568767547607,5.813726603984833,5.994272291660309,0.06303958922619719,0.031519794613098596
copy,RBT,RBT_R_43022,chck_100M,43022,R,span_1,1000,0.3051230247914791,5.692397828489542,5.997520853281021,0.6517568976664826,0.020610362773513666
copy,RBT,RBT_R_43022,chck_100M,43022,R,span_4,1000,0.3510154091566801,5.851017139390111,6.202032548546791,0.5584890706043691,0.01766097511420397
copy,RBT,RBT_R_43022,chck_60M,43022,R,ALL,2000,0.43540837198495863,5.800646483778953,6.236054855763912,0.5499044997646639,0.012296238426068057
copy,RBT,RBT_R_43022,chck_60M,43022,R,domain_bnc_spoken,180,0.3818609211179945,5.87718249294493,6.259043414062924,0.47671497916145017,0.03553223664324661
copy,RBT,RBT_R_43022,chck_60M,43022,R,domain_childes,642,0.4295455170940387,5.018712553465478,5.4482580705595165,0.5957115012504725,0.023510857593902562
copy,RBT,RBT_R_43022,chck_60M,43022,R,domain_gutenberg,468,0.37467071745130753,6.394893043571049,6.769563761022356,0.4855545619665436,0.022444767566741408
copy,RBT,RBT_R_43022,chck_60M,43022,R,domain_open_subtitles,434,0.5569650033651958,6.119278747914573,6.676243751279769,0.5831953515282992,0.027994272704418427
copy,RBT,RBT_R_43022,chck_60M,43022,R,domain_simple_wiki,272,0.39989109249675975,6.084233470261097,6.484124562757857,0.5023946204459726,0.03046214832118881
copy,RBT,RBT_R_43022,chck_60M,43022,R,domain_switchboard,4,0.1186179518699646,4.474558651447296,4.593176603317261,0.09067222508289025,0.04533611254144512
copy,RBT,RBT_R_43022,chck_60M,43022,R,span_1,1000,0.4065359934568405,5.727586535811424,6.134122529268264,0.5166628765071395,0.016338314722168613
copy,RBT,RBT_R_43022,chck_60M,43022,R,span_4,1000,0.46428075051307677,5.873706431746482,6.3379871822595595,0.5798121775872572,0.018335270962777647
copy,RBT,RBT_R_43022,chck_70M,43022,R,ALL,2000,0.4460612555295229,5.7236269392818215,6.169688194811344,0.635135372349393,0.01420205867487883
copy,RBT,RBT_R_43022,chck_70M,43022,R,domain_bnc_spoken,180,0.3696569667922126,5.802862558099958,6.172519524892171,0.4939678274485023,0.03681818802909125
copy,RBT,RBT_R_43022,chck_70M,43022,R,domain_childes,642,0.4486288488189751,4.950784776208928,5.399413625027903,0.6992446720903212,0.027596985913989177
copy,RBT,RBT_R_43022,chck_70M,43022,R,domain_gutenberg,468,0.37901347850123024,6.304418682287901,6.683432160789131,0.55687620521676,0.025741611692241474
copy,RBT,RBT_R_43022,chck_70M,43022,R,domain_open_subtitles,434,0.6000579881228609,6.042523878235971,6.642581866358832,0.6959366709164561,0.03340602921402917
copy,RBT,RBT_R_43022,chck_70M,43022,R,domain_simple_wiki,272,0.36279885427040215,5.996515678570551,6.359314532840953,0.5359172525066125,0.032494756451111384
copy,RBT,RBT_R_43022,chck_70M,43022,R,domain_switchboard,4,0.2699432373046875,5.08980518579483,5.359748423099518,0.12254619705817023,0.061273098529085114
copy,RBT,RBT_R_43022,chck_70M,43022,R,span_1,1000,0.4158078384399414,5.647014239013195,6.062822077453136,0.6273279203928728,0.019837850682582692
copy,RBT,RBT_R_43022,chck_70M,43022,R,span_4,1000,0.4763146726191044,5.800239639550448,6.2765543121695515,0.641422656462309,0.02028356537256617
copy,RBT,RBT_R_43022,chck_80M,43022,R,ALL,2000,0.36419747933745383,5.755540559738875,6.119738039076328,0.5869059230521474,0.013123615403418623
copy,RBT,RBT_R_43022,chck_80M,43022,R,domain_bnc_spoken,180,0.3196230775780148,5.789442143175337,6.109065220753352,0.5133625416998369,0.03826378467809685
copy,RBT,RBT_R_43022,chck_80M,43022,R,domain_childes,642,0.3506617452310996,4.993871161499499,5.344532906730598,0.6013423247760257,0.023733088472050433
copy,RBT,RBT_R_43022,chck_80M,43022,R,domain_gutenberg,468,0.33399411284516,6.335153953132466,6.669148065977627,0.5452874147915194,0.025205919665333643
copy,RBT,RBT_R_43022,chck_80M,43022,R,domain_open_subtitles,434,0.4603610346394201,6.093842092197612,6.554203126837032,0.6096152584828397,0.029262468821161444
copy,RBT,RBT_R_43022,chck_80M,43022,R,domain_simple_wiki,272,0.3271744073752095,5.998224233660628,6.325398641035838,0.616457548758104,0.03737822922410312
copy,RBT,RBT_R_43022,chck_80M,43022,R,domain_switchboard,4,0.16014790534973145,5.454934597015381,5.615082502365112,0.12446655079950934,0.06223327539975467
copy,RBT,RBT_R_43022,chck_80M,43022,R,span_1,1000,0.33622418534755705,5.678484015494585,6.014708200842142,0.6186602708025807,0.019563755535927208
copy,RBT,RBT_R_43022,chck_80M,43022,R,span_4,1000,0.3921707733273506,5.832597103983164,6.224767877310515,0.5519162835109809,0.017453125336299325
copy,RBT,RBT_R_43022,chck_90M,43022,R,ALL,2000,0.33514501313865186,5.76493842702359,6.1000834401622415,0.6032846188061017,0.013489854174304915
copy,RBT,RBT_R_43022,chck_90M,43022,R,domain_bnc_spoken,180,0.30006959835688274,5.805730681286918,6.105800279643801,0.5423326159037842,0.040423086519204836
copy,RBT,RBT_R_43022,chck_90M,43022,R,domain_childes,642,0.28540396569673887,5.07783744344923,5.363241409145969,0.6236556071812274,0.02461372348409908
copy,RBT,RBT_R_43022,chck_90M,43022,R,domain_gutenberg,468,0.3259789896571738,6.309205520866263,6.6351845105234375,0.5346668411231581,0.02471498347384493
copy,RBT,RBT_R_43022,chck_90M,43022,R,domain_open_subtitles,434,0.4464297404487012,6.052593497087329,6.49902323753603,0.625207373287904,0.030010914282442507
copy,RBT,RBT_R_43022,chck_90M,43022,R,domain_simple_wiki,272,0.3164536075337845,5.963245280415697,6.279698887949481,0.6484593688734762,0.03931862458509864
copy,RBT,RBT_R_43022,chck_90M,43022,R,domain_switchboard,4,0.16602420806884766,5.8343037366867065,6.000327944755554,0.06912731961883181,0.034563659809415906
copy,RBT,RBT_R_43022,chck_90M,43022,R,span_1,1000,0.3128666372001171,5.690287690550089,6.003154327750206,0.6420513351078598,0.02030344593692867
copy,RBT,RBT_R_43022,chck_90M,43022,R,span_4,1000,0.35742338907718657,5.839589163497091,6.197012552574277,0.5609653229864963,0.017739281090093366
copy,RBT,RBT_V_43022,chck_100M,43022,V,ALL,2000,0.5142549595427699,4.211473256381694,4.725728215924464,0.7479711643335547,0.016725143686594945
copy,RBT,RBT_V_43022,chck_100M,43022,V,domain_bnc_spoken,180,0.46560601418217024,4.665455854477154,5.131061868659324,0.5999374144433298,0.044716694698024986
