arch,arm,checkpoint,seed,role,probe_family,probe_id,span_len,gain,companion_words,repeated_nll,source_domain,source_example_id,source_words,unrepeated_nll
RBT,RBT_C_43022,chck_60M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:0:34715,1,0.42929792404174805,11,4.758221626281738,gutenberg,34715,18,5.187519550323486
RBT,RBT_C_43022,chck_60M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:100:46093,1,0.026346683502197266,8,4.313301086425781,open_subtitles,46093,11,4.3396477699279785
RBT,RBT_C_43022,chck_60M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:101:9638,1,0.3803982734680176,8,6.782483100891113,childes,9638,11,7.162881374359131
RBT,RBT_C_43022,chck_60M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:102:38847,1,0.3812875747680664,8,5.002677917480469,open_subtitles,38847,12,5.383965492248535
RBT,RBT_C_43022,chck_60M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:103:25389,1,0.11974620819091797,28,7.836804389953613,gutenberg,25389,52,7.956550598144531
RBT,RBT_C_43022,chck_60M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:104:23610,1,0.07684111595153809,8,3.94585919380188,gutenberg,23610,11,4.022700309753418
RBT,RBT_C_43022,chck_60M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:105:9850,1,0.009009838104248047,19,4.148368835449219,childes,9850,31,4.157378673553467
RBT,RBT_C_43022,chck_60M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:106:33545,1,0.0330815315246582,28,4.651858329772949,gutenberg,33545,48,4.684939861297607
RBT,RBT_C_43022,chck_60M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:107:27677,1,0.2082986831665039,8,6.137638092041016,gutenberg,27677,11,6.3459367752075195
RBT,RBT_C_43022,chck_60M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:108:31140,1,0.2218780517578125,11,3.732034206390381,gutenberg,31140,18,3.9539122581481934
RBT,RBT_C_43022,chck_60M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:109:39267,1,0.10178637504577637,8,3.556309223175049,open_subtitles,39267,11,3.658095598220825
RBT,RBT_C_43022,chck_60M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:10:4664,1,4.981733322143555,8,4.129676818847656,bnc_spoken,4664,10,9.111410140991211
RBT,RBT_C_43022,chck_60M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:110:42641,1,0.43711376190185547,8,10.782187461853027,open_subtitles,42641,11,11.219301223754883
RBT,RBT_C_43022,chck_60M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:111:16252,1,0.6019668579101562,9,6.1338958740234375,childes,16252,14,6.735862731933594
RBT,RBT_C_43022,chck_60M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:112:21179,1,1.0450029373168945,9,9.182426452636719,childes,21179,14,10.227429389953613
RBT,RBT_C_43022,chck_60M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:113:36547,1,0.31797361373901367,13,6.900335788726807,gutenberg,36547,21,7.21830940246582
RBT,RBT_C_43022,chck_60M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:114:31372,1,0.04756498336791992,28,6.314396381378174,gutenberg,31372,53,6.361961364746094
RBT,RBT_C_43022,chck_60M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:115:48479,1,0.18999576568603516,8,5.327642917633057,open_subtitles,48479,12,5.517638683319092
RBT,RBT_C_43022,chck_60M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:116:8771,1,0.32364368438720703,8,5.052183151245117,childes,8771,10,5.375826835632324
RBT,RBT_C_43022,chck_60M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:117:35397,1,0.064697265625,8,4.433803081512451,gutenberg,35397,12,4.498500347137451
RBT,RBT_C_43022,chck_60M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:118:21260,1,0.3370625972747803,8,2.235063076019287,childes,21260,10,2.5721256732940674
RBT,RBT_C_43022,chck_60M,43022,C,heldout_natural_source_repeat,heldoutcopy:1:119:13377,1,0.5535736083984375,8,5.895694732666016,childes,13377,13,6.449268341064453
