family,arch,arm_a,arm_b,checkpoint,seed,group,contrast,n,delta_mean_gain_a_minus_b,mean_gain_a,mean_gain_b
rewrite,RBT,RBT_R_43022,RBT_C_43022,chck_100M,43022,ALL,RminusC,5892,-0.46931482243521716,0.5589348452882709,1.028249667723488
rewrite,RBT,RBT_R_43022,RBT_V_43022,chck_100M,43022,ALL,RminusV,5892,-0.598617110302759,0.5589348452882709,1.1575519555910299
rewrite,RBT,RBT_V_43022,RBT_C_43022,chck_100M,43022,ALL,VminusC,5892,0.12930228786754183,1.1575519555910299,1.028249667723488
rewrite,RBT,RBT_V_43022,RBT_R_43022,chck_100M,43022,ALL,VminusR,5892,0.598617110302759,1.1575519555910299,0.5589348452882709
rewrite,RBT,RBT_C_43022,RBT_R_43022,chck_100M,43022,ALL,CminusR,5892,0.46931482243521716,1.028249667723488,0.5589348452882709
rewrite,RBT,RBT_R_43022,RBT_C_43022,chck_100M,43022,token_nonoverlap,RminusC,2732,-0.472603072010057,0.21102166743090003,0.683624739440957
rewrite,RBT,RBT_R_43022,RBT_V_43022,chck_100M,43022,token_nonoverlap,RminusV,2732,-0.5858252388513804,0.21102166743090003,0.7968469062822804
rewrite,RBT,RBT_V_43022,RBT_C_43022,chck_100M,43022,token_nonoverlap,VminusC,2732,0.11322216684132336,0.7968469062822804,0.683624739440957
rewrite,RBT,RBT_V_43022,RBT_R_43022,chck_100M,43022,token_nonoverlap,VminusR,2732,0.5858252388513804,0.7968469062822804,0.21102166743090003
rewrite,RBT,RBT_C_43022,RBT_R_43022,chck_100M,43022,token_nonoverlap,CminusR,2732,0.472603072010057,0.683624739440957,0.21102166743090003
rewrite,RBT,RBT_R_43022,RBT_C_43022,chck_100M,43022,token_overlap,RminusC,3160,-0.4664719433724127,0.8597256053852129,1.3261975487576256
rewrite,RBT,RBT_R_43022,RBT_V_43022,chck_100M,43022,token_overlap,RminusV,3160,-0.6096764118233813,0.8597256053852129,1.4694020172085942
rewrite,RBT,RBT_V_43022,RBT_C_43022,chck_100M,43022,token_overlap,VminusC,3160,0.14320446845096857,1.4694020172085942,1.3261975487576256
rewrite,RBT,RBT_V_43022,RBT_R_43022,chck_100M,43022,token_overlap,VminusR,3160,0.6096764118233813,1.4694020172085942,0.8597256053852129
rewrite,RBT,RBT_C_43022,RBT_R_43022,chck_100M,43022,token_overlap,CminusR,3160,0.4664719433724127,1.3261975487576256,0.8597256053852129
rewrite,RBT,RBT_R_43022,RBT_C_43022,chck_60M,43022,ALL,RminusC,5892,-0.04126782791192074,0.5794302340032936,0.6206980619152144
rewrite,RBT,RBT_R_43022,RBT_V_43022,chck_60M,43022,ALL,RminusV,5892,-0.010958707664422418,0.5794302340032936,0.590388941667716
rewrite,RBT,RBT_V_43022,RBT_C_43022,chck_60M,43022,ALL,VminusC,5892,-0.030309120247498322,0.590388941667716,0.6206980619152144
rewrite,RBT,RBT_V_43022,RBT_R_43022,chck_60M,43022,ALL,VminusR,5892,0.010958707664422418,0.590388941667716,0.5794302340032936
rewrite,RBT,RBT_C_43022,RBT_R_43022,chck_60M,43022,ALL,CminusR,5892,0.04126782791192074,0.6206980619152144,0.5794302340032936
rewrite,RBT,RBT_R_43022,RBT_C_43022,chck_60M,43022,token_nonoverlap,RminusC,2732,-0.18623630080704806,0.22381211697269848,0.41004841777974654
rewrite,RBT,RBT_R_43022,RBT_V_43022,chck_60M,43022,token_nonoverlap,RminusV,2732,-0.027844806890362006,0.22381211697269848,0.2516569238630605
rewrite,RBT,RBT_V_43022,RBT_C_43022,chck_60M,43022,token_nonoverlap,VminusC,2732,-0.15839149391668605,0.2516569238630605,0.41004841777974654
rewrite,RBT,RBT_V_43022,RBT_R_43022,chck_60M,43022,token_nonoverlap,VminusR,2732,0.027844806890362006,0.2516569238630605,0.22381211697269848
rewrite,RBT,RBT_C_43022,RBT_R_43022,chck_60M,43022,token_nonoverlap,CminusR,2732,0.18623630080704806,0.41004841777974654,0.22381211697269848
rewrite,RBT,RBT_R_43022,RBT_C_43022,chck_60M,43022,token_overlap,RminusC,3160,0.08406567460373982,0.8868823529044284,0.8028166783006886
rewrite,RBT,RBT_R_43022,RBT_V_43022,chck_60M,43022,token_overlap,RminusV,3160,0.003640286982813934,0.8868823529044284,0.8832420659216145
rewrite,RBT,RBT_V_43022,RBT_C_43022,chck_60M,43022,token_overlap,VminusC,3160,0.08042538762092588,0.8832420659216145,0.8028166783006886
rewrite,RBT,RBT_V_43022,RBT_R_43022,chck_60M,43022,token_overlap,VminusR,3160,-0.003640286982813934,0.8832420659216145,0.8868823529044284
rewrite,RBT,RBT_C_43022,RBT_R_43022,chck_60M,43022,token_overlap,CminusR,3160,-0.08406567460373982,0.8028166783006886,0.8868823529044284
rewrite,RBT,RBT_R_43022,RBT_C_43022,chck_70M,43022,ALL,RminusC,5892,-0.17637637828129615,0.6071627602153138,0.7835391384966099
rewrite,RBT,RBT_R_43022,RBT_V_43022,chck_70M,43022,ALL,RminusV,5892,-0.3672644793177978,0.6071627602153138,0.9744272395331116
rewrite,RBT,RBT_V_43022,RBT_C_43022,chck_70M,43022,ALL,VminusC,5892,0.19088810103650167,0.9744272395331116,0.7835391384966099
rewrite,RBT,RBT_V_43022,RBT_R_43022,chck_70M,43022,ALL,VminusR,5892,0.3672644793177978,0.9744272395331116,0.6071627602153138
rewrite,RBT,RBT_C_43022,RBT_R_43022,chck_70M,43022,ALL,CminusR,5892,0.17637637828129615,0.7835391384966099,0.6071627602153138
rewrite,RBT,RBT_R_43022,RBT_C_43022,chck_70M,43022,token_nonoverlap,RminusC,2732,-0.3395171662462577,0.20936082013354992,0.5488779863798077
rewrite,RBT,RBT_R_43022,RBT_V_43022,chck_70M,43022,token_nonoverlap,RminusV,2732,-0.4847005593043644,0.20936082013354992,0.6940613794379143
rewrite,RBT,RBT_V_43022,RBT_C_43022,chck_70M,43022,token_nonoverlap,VminusC,2732,0.14518339305810668,0.6940613794379143,0.5488779863798077
rewrite,RBT,RBT_V_43022,RBT_R_43022,chck_70M,43022,token_nonoverlap,VminusR,2732,0.4847005593043644,0.6940613794379143,0.20936082013354992
rewrite,RBT,RBT_C_43022,RBT_R_43022,chck_70M,43022,token_nonoverlap,CminusR,2732,0.3395171662462577,0.5488779863798077,0.20936082013354992
rewrite,RBT,RBT_R_43022,RBT_C_43022,chck_70M,43022,token_overlap,RminusC,3160,-0.03533187425589268,0.9510851970201806,0.9864170712760733
rewrite,RBT,RBT_R_43022,RBT_V_43022,chck_70M,43022,token_overlap,RminusV,3160,-0.2657342987724498,0.9510851970201806,1.2168194957926304
rewrite,RBT,RBT_V_43022,RBT_C_43022,chck_70M,43022,token_overlap,VminusC,3160,0.23040242451655712,1.2168194957926304,0.9864170712760733
rewrite,RBT,RBT_V_43022,RBT_R_43022,chck_70M,43022,token_overlap,VminusR,3160,0.2657342987724498,1.2168194957926304,0.9510851970201806
rewrite,RBT,RBT_C_43022,RBT_R_43022,chck_70M,43022,token_overlap,CminusR,3160,0.03533187425589268,0.9864170712760733,0.9510851970201806
rewrite,RBT,RBT_R_43022,RBT_C_43022,chck_80M,43022,ALL,RminusC,5892,-0.45103476036691537,0.522399052218847,0.9734338125857623
rewrite,RBT,RBT_R_43022,RBT_V_43022,chck_80M,43022,ALL,RminusV,5892,-0.5651860278749742,0.522399052218847,1.0875850800938212
rewrite,RBT,RBT_V_43022,RBT_C_43022,chck_80M,43022,ALL,VminusC,5892,0.11415126750805882,1.0875850800938212,0.9734338125857623
rewrite,RBT,RBT_V_43022,RBT_R_43022,chck_80M,43022,ALL,VminusR,5892,0.5651860278749742,1.0875850800938212,0.522399052218847
rewrite,RBT,RBT_C_43022,RBT_R_43022,chck_80M,43022,ALL,CminusR,5892,0.45103476036691537,0.9734338125857623,0.522399052218847
rewrite,RBT,RBT_R_43022,RBT_C_43022,chck_80M,43022,token_nonoverlap,RminusC,2732,-0.51213941317308,0.1512475952746055,0.6633870084476855
rewrite,RBT,RBT_R_43022,RBT_V_43022,chck_80M,43022,token_nonoverlap,RminusV,2732,-0.6330475751228772,0.1512475952746055,0.7842951703974828
rewrite,RBT,RBT_V_43022,RBT_C_43022,chck_80M,43022,token_nonoverlap,VminusC,2732,0.12090816194979725,0.7842951703974828,0.6633870084476855
rewrite,RBT,RBT_V_43022,RBT_R_43022,chck_80M,43022,token_nonoverlap,VminusR,2732,0.6330475751228772,0.7842951703974828,0.1512475952746055
rewrite,RBT,RBT_C_43022,RBT_R_43022,chck_80M,43022,token_nonoverlap,CminusR,2732,0.51213941317308,0.6633870084476855,0.1512475952746055
rewrite,RBT,RBT_R_43022,RBT_C_43022,chck_80M,43022,token_overlap,RminusC,3160,-0.3982063073712059,0.8432806282858305,1.2414869356570364
rewrite,RBT,RBT_R_43022,RBT_V_43022,chck_80M,43022,token_overlap,RminusV,3160,-0.5065158547479895,0.8432806282858305,1.34979648303382
rewrite,RBT,RBT_V_43022,RBT_C_43022,chck_80M,43022,token_overlap,VminusC,3160,0.10830954737678367,1.34979648303382,1.2414869356570364
rewrite,RBT,RBT_V_43022,RBT_R_43022,chck_80M,43022,token_overlap,VminusR,3160,0.5065158547479895,1.34979648303382,0.8432806282858305
rewrite,RBT,RBT_C_43022,RBT_R_43022,chck_80M,43022,token_overlap,CminusR,3160,0.3982063073712059,1.2414869356570364,0.8432806282858305
rewrite,RBT,RBT_R_43022,RBT_C_43022,chck_90M,43022,ALL,RminusC,5892,-0.46902634315217984,0.5543180698047102,1.02334441295689
rewrite,RBT,RBT_R_43022,RBT_V_43022,chck_90M,43022,ALL,RminusV,5892,-0.5939314151176448,0.5543180698047102,1.148249484922355
rewrite,RBT,RBT_V_43022,RBT_C_43022,chck_90M,43022,ALL,VminusC,5892,0.12490507196546496,1.148249484922355,1.02334441295689
rewrite,RBT,RBT_V_43022,RBT_R_43022,chck_90M,43022,ALL,VminusR,5892,0.5939314151176448,1.148249484922355,0.5543180698047102
rewrite,RBT,RBT_C_43022,RBT_R_43022,chck_90M,43022,ALL,CminusR,5892,0.46902634315217984,1.02334441295689,0.5543180698047102
rewrite,RBT,RBT_R_43022,RBT_C_43022,chck_90M,43022,token_nonoverlap,RminusC,2732,-0.48087902968179425,0.19835053774832284,0.6792295674301171
rewrite,RBT,RBT_R_43022,RBT_V_43022,chck_90M,43022,token_nonoverlap,RminusV,2732,-0.5929170181404793,0.19835053774832284,0.7912675558888022
rewrite,RBT,RBT_V_43022,RBT_C_43022,chck_90M,43022,token_nonoverlap,VminusC,2732,0.11203798845868507,0.7912675558888022,0.6792295674301171
rewrite,RBT,RBT_V_43022,RBT_R_43022,chck_90M,43022,token_nonoverlap,VminusR,2732,0.5929170181404793,0.7912675558888022,0.19835053774832284
rewrite,RBT,RBT_C_43022,RBT_R_43022,chck_90M,43022,token_nonoverlap,CminusR,2732,0.48087902968179425,0.6792295674301171,0.19835053774832284
rewrite,RBT,RBT_R_43022,RBT_C_43022,chck_90M,43022,token_overlap,RminusC,3160,-0.4587790204942982,0.8620722778990298,1.320851298393328
rewrite,RBT,RBT_R_43022,RBT_V_43022,chck_90M,43022,token_overlap,RminusV,3160,-0.5948084190865107,0.8620722778990298,1.4568806969855406
rewrite,RBT,RBT_V_43022,RBT_C_43022,chck_90M,43022,token_overlap,VminusC,3160,0.13602939859221252,1.4568806969855406,1.320851298393328
rewrite,RBT,RBT_V_43022,RBT_R_43022,chck_90M,43022,token_overlap,VminusR,3160,0.5948084190865107,1.4568806969855406,0.8620722778990298
rewrite,RBT,RBT_C_43022,RBT_R_43022,chck_90M,43022,token_overlap,CminusR,3160,0.4587790204942982,1.320851298393328,0.8620722778990298
