family,arch,arm_a,arm_b,checkpoint,seed,group,contrast,n,delta_mean_margin_full_a_minus_b,delta_mean_effect_no_initial_qbox_a_minus_b,delta_mean_effect_no_last_relevant_update_a_minus_b,delta_mean_effect_no_all_relevant_updates_a_minus_b,mean_effect_no_all_relevant_updates_a,mean_effect_no_all_relevant_updates_b,mean_effect_no_initial_qbox_a,mean_effect_no_initial_qbox_b,mean_effect_no_last_relevant_update_a,mean_effect_no_last_relevant_update_b,mean_margin_full_a,mean_margin_full_b
entity_ablation,RBT,RBT_R_43022,RBT_V_43022,chck_100M,43022,rel_updates_1,RminusV,16,-0.5464097559452057,0.09912571310997009,-0.05078423023223877,-0.05078423023223877,-0.47115591168403625,-0.4203716814517975,0.03964650630950928,-0.059479206800460815,-0.47115591168403625,-0.4203716814517975,0.18566745519638062,0.7320772111415863
entity_ablation,RBT,RBT_V_43022,RBT_C_43022,chck_100M,43022,rel_updates_1,VminusC,16,0.32586437463760376,-0.15347540378570557,-0.08554953336715698,-0.08554953336715698,-0.4203716814517975,-0.3348221480846405,-0.059479206800460815,0.09399619698524475,-0.4203716814517975,-0.3348221480846405,0.7320772111415863,0.40621283650398254
entity_ablation,RBT,RBT_V_43022,RBT_R_43022,chck_100M,43022,rel_updates_1,VminusR,16,0.5464097559452057,-0.09912571310997009,0.05078423023223877,0.05078423023223877,-0.4203716814517975,-0.47115591168403625,-0.059479206800460815,0.03964650630950928,-0.4203716814517975,-0.47115591168403625,0.7320772111415863,0.18566745519638062
entity_ablation,RBT,RBT_C_43022,RBT_R_43022,chck_100M,43022,rel_updates_1,CminusR,16,0.22054538130760193,0.054349690675735474,0.13633376359939575,0.13633376359939575,-0.3348221480846405,-0.47115591168403625,0.09399619698524475,0.03964650630950928,-0.3348221480846405,-0.47115591168403625,0.40621283650398254,0.18566745519638062
entity_ablation,RBT,RBT_R_43022,RBT_C_43022,chck_100M,43022,rel_updates_2,RminusC,489,0.08471587391718763,0.0377215690651798,-0.10969079077121915,-0.03474975583012117,-0.14428089781529088,-0.10953114198516971,0.11940575084803294,0.08168418178285314,-0.347848295434121,-0.23815750466290184,0.2519099502719497,0.16719407635476205
entity_ablation,RBT,RBT_R_43022,RBT_V_43022,chck_100M,43022,rel_updates_2,RminusV,489,0.09604494800840663,0.05557919986896476,0.004985939018077867,0.05425774441662498,-0.14428089781529088,-0.19853864223191586,0.11940575084803294,0.06382655097906818,-0.347848295434121,-0.35283423445219886,0.2519099502719497,0.15586500226354305
entity_ablation,RBT,RBT_V_43022,RBT_C_43022,chck_100M,43022,rel_updates_2,VminusC,489,-0.011329074091218999,-0.017857630803784955,-0.11467672978929702,-0.08900750024674615,-0.19853864223191586,-0.10953114198516971,0.06382655097906818,0.08168418178285314,-0.35283423445219886,-0.23815750466290184,0.15586500226354305,0.16719407635476205
entity_ablation,RBT,RBT_V_43022,RBT_R_43022,chck_100M,43022,rel_updates_2,VminusR,489,-0.09604494800840663,-0.05557919986896476,-0.004985939018077867,-0.05425774441662498,-0.19853864223191586,-0.14428089781529088,0.06382655097906818,0.11940575084803294,-0.35283423445219886,-0.347848295434121,0.15586500226354305,0.2519099502719497
entity_ablation,RBT,RBT_C_43022,RBT_R_43022,chck_100M,43022,rel_updates_2,CminusR,489,-0.08471587391718763,-0.0377215690651798,0.10969079077121915,0.03474975583012117,-0.10953114198516971,-0.14428089781529088,0.08168418178285314,0.11940575084803294,-0.23815750466290184,-0.347848295434121,0.16719407635476205,0.2519099502719497
entity_ablation,RBT,RBT_R_43022,RBT_C_43022,chck_100M,43022,rel_updates_3,RminusC,296,0.13193974784902623,0.18553129362093435,-0.056652120641759895,-0.00823504054868543,-0.24446167253159187,-0.23622663198290644,0.25901833337706487,0.07348703975613052,-0.35010796463167343,-0.29345584398991353,0.07736799926371188,-0.05457174858531436
entity_ablation,RBT,RBT_R_43022,RBT_V_43022,chck_100M,43022,rel_updates_3,RminusV,296,0.2198653043927373,0.09029576826739955,-0.07071881036500671,0.06772460728078275,-0.24446167253159187,-0.3121862798123746,0.25901833337706487,0.16872256510966532,-0.35010796463167343,-0.2793891542666667,0.07736799926371188,-0.14249730512902542
entity_ablation,RBT,RBT_V_43022,RBT_C_43022,chck_100M,43022,rel_updates_3,VminusC,296,-0.08792555654371106,0.0952355253535348,0.014066689723246817,-0.07595964782946818,-0.3121862798123746,-0.23622663198290644,0.16872256510966532,0.07348703975613052,-0.2793891542666667,-0.29345584398991353,-0.14249730512902542,-0.05457174858531436
entity_ablation,RBT,RBT_V_43022,RBT_R_43022,chck_100M,43022,rel_updates_3,VminusR,296,-0.2198653043927373,-0.09029576826739955,0.07071881036500671,-0.06772460728078275,-0.3121862798123746,-0.24446167253159187,0.16872256510966532,0.25901833337706487,-0.2793891542666667,-0.35010796463167343,-0.14249730512902542,0.07736799926371188
entity_ablation,RBT,RBT_C_43022,RBT_R_43022,chck_100M,43022,rel_updates_3,CminusR,296,-0.13193974784902623,-0.18553129362093435,0.056652120641759895,0.00823504054868543,-0.23622663198290644,-0.24446167253159187,0.07348703975613052,0.25901833337706487,-0.29345584398991353,-0.35010796463167343,-0.05457174858531436,0.07736799926371188
entity_ablation,RBT,RBT_R_43022,RBT_C_43022,chck_100M,43022,rel_updates_4,RminusC,326,0.13690506351506054,0.1096267469821532,-0.13172348876672285,-0.14044828612380234,-0.36059728575630423,-0.2201489996325019,0.17712836397206125,0.06750161698990804,-0.40267738389091257,-0.2709538951241897,0.49651760484543317,0.3596125413303726
entity_ablation,RBT,RBT_R_43022,RBT_V_43022,chck_100M,43022,rel_updates_4,RminusV,326,0.12184129609652095,0.05615228231699189,0.0347821259059789,-0.019553060911915776,-0.36059728575630423,-0.34104422484438845,0.17712836397206125,0.12097608165506936,-0.40267738389091257,-0.43745950979689147,0.49651760484543317,0.3746763087489122
entity_ablation,RBT,RBT_V_43022,RBT_C_43022,chck_100M,43022,rel_updates_4,VminusC,326,0.015063767418539598,0.053474464665161314,-0.16650561467270175,-0.12089522521188656,-0.34104422484438845,-0.2201489996325019,0.12097608165506936,0.06750161698990804,-0.43745950979689147,-0.2709538951241897,0.3746763087489122,0.3596125413303726
entity_ablation,RBT,RBT_V_43022,RBT_R_43022,chck_100M,43022,rel_updates_4,VminusR,326,-0.12184129609652095,-0.05615228231699189,-0.0347821259059789,0.019553060911915776,-0.34104422484438845,-0.36059728575630423,0.12097608165506936,0.17712836397206125,-0.43745950979689147,-0.40267738389091257,0.3746763087489122,0.49651760484543317
entity_ablation,RBT,RBT_C_43022,RBT_R_43022,chck_100M,43022,rel_updates_4,CminusR,326,-0.13690506351506054,-0.1096267469821532,0.13172348876672285,0.14044828612380234,-0.2201489996325019,-0.36059728575630423,0.06750161698990804,0.17712836397206125,-0.2709538951241897,-0.40267738389091257,0.3596125413303726,0.49651760484543317
entity_ablation,RBT,RBT_R_43022,RBT_C_43022,chck_100M,43022,rel_updates_5,RminusC,94,0.17555860255626923,0.09153052340162561,0.035409207039691026,-0.1507058321161473,-0.4731235681696141,-0.3224177360534668,0.1758526031007158,0.08432207969909018,-0.1939571258869577,-0.22936633292664874,0.14780993664518316,-0.027748665911086063
entity_ablation,RBT,RBT_R_43022,RBT_V_43022,chck_100M,43022,rel_updates_5,RminusV,94,0.2224021668129779,0.02202885201636781,-0.06078186187338322,-0.13916898534653033,-0.4731235681696141,-0.33395458282308377,0.1758526031007158,0.15382375108434798,-0.1939571258869577,-0.1331752640135745,0.14780993664518316,-0.07459223016779473
entity_ablation,RBT,RBT_V_43022,RBT_C_43022,chck_100M,43022,rel_updates_5,VminusC,94,-0.04684356425670867,0.0695016713852578,0.09619106891307425,-0.01153684676961697,-0.33395458282308377,-0.3224177360534668,0.15382375108434798,0.08432207969909018,-0.1331752640135745,-0.22936633292664874,-0.07459223016779473,-0.027748665911086063
entity_ablation,RBT,RBT_V_43022,RBT_R_43022,chck_100M,43022,rel_updates_5,VminusR,94,-0.2224021668129779,-0.02202885201636781,0.06078186187338322,0.13916898534653033,-0.33395458282308377,-0.4731235681696141,0.15382375108434798,0.1758526031007158,-0.1331752640135745,-0.1939571258869577,-0.07459223016779473,0.14780993664518316
entity_ablation,RBT,RBT_C_43022,RBT_R_43022,chck_100M,43022,rel_updates_5,CminusR,94,-0.17555860255626923,-0.09153052340162561,-0.035409207039691026,0.1507058321161473,-0.3224177360534668,-0.4731235681696141,0.08432207969909018,0.1758526031007158,-0.22936633292664874,-0.1939571258869577,-0.027748665911086063,0.14780993664518316
entity_ablation,RBT,RBT_R_43022,RBT_C_43022,chck_100M,43022,type_ambiref,RminusC,399,0.08370658807587206,0.223785980901025,-0.006659599772670832,-0.012158561768687154,-0.2465555040459884,-0.23439694227730123,0.2836272328121023,0.05984125191107728,-0.33438183669757127,-0.32772223692490043,0.3099574845536311,0.22625089647775903
entity_ablation,RBT,RBT_R_43022,RBT_V_43022,chck_100M,43022,type_ambiref,RminusV,399,0.13962994183514052,0.17747746912160314,0.13202127926331714,0.08860159338566295,-0.2465555040459884,-0.33515709743165134,0.2836272328121023,0.10614976369049914,-0.33438183669757127,-0.4664031159608884,0.3099574845536311,0.17032754271849057
entity_ablation,RBT,RBT_V_43022,RBT_C_43022,chck_100M,43022,type_ambiref,VminusC,399,-0.05592335375926846,0.04630851177942186,-0.13868087903598797,-0.1007601551543501,-0.33515709743165134,-0.23439694227730123,0.10614976369049914,0.05984125191107728,-0.4664031159608884,-0.32772223692490043,0.17032754271849057,0.22625089647775903
entity_ablation,RBT,RBT_V_43022,RBT_R_43022,chck_100M,43022,type_ambiref,VminusR,399,-0.13962994183514052,-0.17747746912160314,-0.13202127926331714,-0.08860159338566295,-0.33515709743165134,-0.2465555040459884,0.10614976369049914,0.2836272328121023,-0.4664031159608884,-0.33438183669757127,0.17032754271849057,0.3099574845536311
entity_ablation,RBT,RBT_C_43022,RBT_R_43022,chck_100M,43022,type_ambiref,CminusR,399,-0.08370658807587206,-0.223785980901025,0.006659599772670832,0.012158561768687154,-0.23439694227730123,-0.2465555040459884,0.05984125191107728,0.2836272328121023,-0.32772223692490043,-0.33438183669757127,0.22625089647775903,0.3099574845536311
entity_ablation,RBT,RBT_R_43022,RBT_C_43022,chck_100M,43022,type_move_contents,RminusC,381,0.29907575586023605,0.046291457699352674,-0.11673584478733734,-0.07727688973344218,-0.20478119624881294,-0.12750430651537076,0.1032738466588218,0.05698238895946913,-0.28329682287581637,-0.16656097808847903,0.07161927974130225,-0.2274564761189338
entity_ablation,RBT,RBT_R_43022,RBT_V_43022,chck_100M,43022,type_move_contents,RminusV,381,0.1488330570731576,0.028129047921949174,-0.06279770126492959,0.036327832639999585,-0.20478119624881294,-0.24110902888881253,0.1032738466588218,0.07514479873687263,-0.28329682287581637,-0.22049912161088678,0.07161927974130225,-0.07721377733185536
entity_ablation,RBT,RBT_V_43022,RBT_C_43022,chck_100M,43022,type_move_contents,VminusC,381,0.15024269878707844,0.0181624097774035,-0.05393814352240775,-0.11360472237344177,-0.24110902888881253,-0.12750430651537076,0.07514479873687263,0.05698238895946913,-0.22049912161088678,-0.16656097808847903,-0.07721377733185536,-0.2274564761189338
entity_ablation,RBT,RBT_V_43022,RBT_R_43022,chck_100M,43022,type_move_contents,VminusR,381,-0.1488330570731576,-0.028129047921949174,0.06279770126492959,-0.036327832639999585,-0.24110902888881253,-0.20478119624881294,0.07514479873687263,0.1032738466588218,-0.22049912161088678,-0.28329682287581637,-0.07721377733185536,0.07161927974130225
entity_ablation,RBT,RBT_C_43022,RBT_R_43022,chck_100M,43022,type_move_contents,CminusR,381,-0.29907575586023605,-0.046291457699352674,0.11673584478733734,0.07727688973344218,-0.12750430651537076,-0.20478119624881294,0.05698238895946913,0.1032738466588218,-0.16656097808847903,-0.28329682287581637,-0.2274564761189338,0.07161927974130225
entity_ablation,RBT,RBT_R_43022,RBT_C_43022,chck_100M,43022,type_regular,RminusC,441,-0.021001656850179018,0.022467238292131833,-0.14754879663860987,-0.10718882354208675,-0.3085794951640019,-0.20139067162191515,0.1302779429083238,0.10781070461619198,-0.429520687548752,-0.28197189091014213,0.39422780964650267,0.4152294664966817
entity_ablation,RBT,RBT_R_43022,RBT_V_43022,chck_100M,43022,type_regular,RminusV,441,0.11680698016333202,-0.0128402126078703,-0.09621832105848521,-0.05188922763141107,-0.3085794951640019,-0.25669026753259083,0.1302779429083238,0.1431181555161941,-0.429520687548752,-0.3333023664902668,0.39422780964650267,0.27742082948317065
entity_ablation,RBT,RBT_V_43022,RBT_C_43022,chck_100M,43022,type_regular,VminusC,441,-0.13780863701351104,0.03530745090000213,-0.05133047558012466,-0.05529959591067568,-0.25669026753259083,-0.20139067162191515,0.1431181555161941,0.10781070461619198,-0.3333023664902668,-0.28197189091014213,0.27742082948317065,0.4152294664966817
entity_ablation,RBT,RBT_V_43022,RBT_R_43022,chck_100M,43022,type_regular,VminusR,441,-0.11680698016333202,0.0128402126078703,0.09621832105848521,0.05188922763141107,-0.25669026753259083,-0.3085794951640019,0.1431181555161941,0.1302779429083238,-0.3333023664902668,-0.429520687548752,0.27742082948317065,0.39422780964650267
entity_ablation,RBT,RBT_C_43022,RBT_R_43022,chck_100M,43022,type_regular,CminusR,441,0.021001656850179018,-0.022467238292131833,0.14754879663860987,0.10718882354208675,-0.20139067162191515,-0.3085794951640019,0.10781070461619198,0.1302779429083238,-0.28197189091014213,-0.429520687548752,0.4152294664966817,0.39422780964650267
entity_ablation,RBT,RBT_R_43022,RBT_C_43022,chck_60M,43022,ALL,RminusC,1221,0.2567863624472778,-0.03560190919380906,-0.18906411882505178,-0.17594232303406934,-0.31690127697272147,-0.14095895393865213,0.05776675268824622,0.09336866188205528,-0.42319309740746053,-0.23412897858240875,0.29556244421356725,0.03877608176628944
entity_ablation,RBT,RBT_R_43022,RBT_V_43022,chck_60M,43022,ALL,RminusV,1221,0.042850355746607394,-0.03881124567536425,-0.05153540174654525,0.0033854902229965567,-0.31690127697272147,-0.320286767195718,0.05776675268824622,0.09657799836361047,-0.42319309740746053,-0.3716576956609153,0.29556244421356725,0.25271208846695986
entity_ablation,RBT,RBT_V_43022,RBT_C_43022,chck_60M,43022,ALL,VminusC,1221,0.21393600670067042,0.0032093364815551917,-0.13752871707850653,-0.1793278132570659,-0.320286767195718,-0.14095895393865213,0.09657799836361047,0.09336866188205528,-0.3716576956609153,-0.23412897858240875,0.25271208846695986,0.03877608176628944
entity_ablation,RBT,RBT_V_43022,RBT_R_43022,chck_60M,43022,ALL,VminusR,1221,-0.042850355746607394,0.03881124567536425,0.05153540174654525,-0.0033854902229965567,-0.320286767195718,-0.31690127697272147,0.09657799836361047,0.05776675268824622,-0.3716576956609153,-0.42319309740746053,0.25271208846695986,0.29556244421356725
entity_ablation,RBT,RBT_C_43022,RBT_R_43022,chck_60M,43022,ALL,CminusR,1221,-0.2567863624472778,0.03560190919380906,0.18906411882505178,0.17594232303406934,-0.14095895393865213,-0.31690127697272147,0.09336866188205528,0.05776675268824622,-0.23412897858240875,-0.42319309740746053,0.03877608176628944,0.29556244421356725
entity_ablation,RBT,RBT_R_43022,RBT_C_43022,chck_60M,43022,rel_ge2,RminusC,1205,0.26002841292575185,-0.0349604432513605,-0.18832265489823594,-0.1750266277938463,-0.3165915446657363,-0.14156491687189,0.057891503804946835,0.09285194705630734,-0.4242947087742976,-0.23597205387606165,0.2956810978932994,0.03565268496754753
entity_ablation,RBT,RBT_R_43022,RBT_V_43022,chck_60M,43022,rel_ge2,RminusV,1205,0.05085407945625017,-0.03975875209475949,-0.054857226723951935,0.0007929053049364199,-0.3165915446657363,-0.3173844499706727,0.057891503804946835,0.09765025589970633,-0.4242947087742976,-0.36943748205034566,0.2956810978932994,0.2448270184370492
entity_ablation,RBT,RBT_V_43022,RBT_C_43022,chck_60M,43022,rel_ge2,VminusC,1205,0.20917433346950168,0.004798308843398991,-0.133465428174284,-0.17581953309878273,-0.3173844499706727,-0.14156491687189,0.09765025589970633,0.09285194705630734,-0.36943748205034566,-0.23597205387606165,0.2448270184370492,0.03565268496754753
entity_ablation,RBT,RBT_V_43022,RBT_R_43022,chck_60M,43022,rel_ge2,VminusR,1205,-0.05085407945625017,0.03975875209475949,0.054857226723951935,-0.0007929053049364199,-0.3173844499706727,-0.3165915446657363,0.09765025589970633,0.057891503804946835,-0.36943748205034566,-0.4242947087742976,0.2448270184370492,0.2956810978932994
entity_ablation,RBT,RBT_C_43022,RBT_R_43022,chck_60M,43022,rel_ge2,CminusR,1205,-0.26002841292575185,0.0349604432513605,0.18832265489823594,0.1750266277938463,-0.14156491687189,-0.3165915446657363,0.09285194705630734,0.057891503804946835,-0.23597205387606165,-0.4242947087742976,0.03565268496754753,0.2956810978932994
entity_ablation,RBT,RBT_R_43022,RBT_C_43022,chck_60M,43022,rel_ge3,RminusC,716,0.3766181442324676,-0.06419734681784774,-0.21198804218675837,-0.27640725330933513,-0.41446917266819067,-0.1380619193588555,0.06035562633802105,0.12455297315586879,-0.4384806292683053,-0.2264925870815469,0.3681991882830359,-0.008418955949431692
entity_ablation,RBT,RBT_R_43022,RBT_V_43022,chck_60M,43022,rel_ge3,RminusV,716,0.02791573415255416,-0.06887365719459576,-0.054288574770176234,-0.007273432429276416,-0.41446917266819067,-0.40719574023891425,0.06035562633802105,0.1292292835326168,-0.4384806292683053,-0.38419205449812904,0.3681991882830359,0.3402834541304817
entity_ablation,RBT,RBT_V_43022,RBT_C_43022,chck_60M,43022,rel_ge3,VminusC,716,0.3487024100799134,0.004676310376748025,-0.15769946741658214,-0.26913382088005877,-0.40719574023891425,-0.1380619193588555,0.1292292835326168,0.12455297315586879,-0.38419205449812904,-0.2264925870815469,0.3402834541304817,-0.008418955949431692
entity_ablation,RBT,RBT_V_43022,RBT_R_43022,chck_60M,43022,rel_ge3,VminusR,716,-0.02791573415255416,0.06887365719459576,0.054288574770176234,0.007273432429276416,-0.40719574023891425,-0.41446917266819067,0.1292292835326168,0.06035562633802105,-0.38419205449812904,-0.4384806292683053,0.3402834541304817,0.3681991882830359
entity_ablation,RBT,RBT_C_43022,RBT_R_43022,chck_60M,43022,rel_ge3,CminusR,716,-0.3766181442324676,0.06419734681784774,0.21198804218675837,0.27640725330933513,-0.1380619193588555,-0.41446917266819067,0.12455297315586879,0.06035562633802105,-0.2264925870815469,-0.4384806292683053,-0.008418955949431692,0.3681991882830359
entity_ablation,RBT,RBT_R_43022,RBT_C_43022,chck_60M,43022,rel_updates_1,RminusC,16,0.012619435787200928,-0.08391231298446655,-0.24490562081336975,-0.24490562081336975,-0.34022799134254456,-0.0953223705291748,0.04837143421173096,0.1322837471961975,-0.34022799134254456,-0.0953223705291748,0.28662633895874023,0.2740069031715393
entity_ablation,RBT,RBT_R_43022,RBT_V_43022,chck_60M,43022,rel_updates_1,RminusV,16,-0.5599300861358643,0.032547831535339355,0.19863954186439514,0.19863954186439514,-0.34022799134254456,-0.5388675332069397,0.04837143421173096,0.0158236026763916,-0.34022799134254456,-0.5388675332069397,0.28662633895874023,0.8465564250946045
entity_ablation,RBT,RBT_V_43022,RBT_C_43022,chck_60M,43022,rel_updates_1,VminusC,16,0.5725495219230652,-0.11646014451980591,-0.4435451626777649,-0.4435451626777649,-0.5388675332069397,-0.0953223705291748,0.0158236026763916,0.1322837471961975,-0.5388675332069397,-0.0953223705291748,0.8465564250946045,0.2740069031715393
entity_ablation,RBT,RBT_V_43022,RBT_R_43022,chck_60M,43022,rel_updates_1,VminusR,16,0.5599300861358643,-0.032547831535339355,-0.19863954186439514,-0.19863954186439514,-0.5388675332069397,-0.34022799134254456,0.0158236026763916,0.04837143421173096,-0.5388675332069397,-0.34022799134254456,0.8465564250946045,0.28662633895874023
entity_ablation,RBT,RBT_C_43022,RBT_R_43022,chck_60M,43022,rel_updates_1,CminusR,16,-0.012619435787200928,0.08391231298446655,0.24490562081336975,0.24490562081336975,-0.0953223705291748,-0.34022799134254456,0.1322837471961975,0.04837143421173096,-0.0953223705291748,-0.34022799134254456,0.2740069031715393,0.28662633895874023
entity_ablation,RBT,RBT_R_43022,RBT_C_43022,chck_60M,43022,rel_updates_2,RminusC,489,0.0893162501126467,0.007848601643536963,-0.15367149477843617,-0.02658383051554364,-0.1732778807603021,-0.14669405024475846,0.05428350434956619,0.04643490270602923,-0.4035235041245849,-0.2498520093461487,0.18949919049237648,0.10018294037972979
entity_ablation,RBT,RBT_R_43022,RBT_V_43022,chck_60M,43022,rel_updates_2,RminusV,489,0.08444069548374794,0.0028716610984568236,-0.05568985412457239,0.012603739287955606,-0.1732778807603021,-0.1858816200482577,0.05428350434956619,0.05141184325110937,-0.4035235041245849,-0.3478336500000125,0.18949919049237648,0.10505849500862854
entity_ablation,RBT,RBT_V_43022,RBT_C_43022,chck_60M,43022,rel_updates_2,VminusC,489,0.004875554628898757,0.00497694054508014,-0.09798164065386378,-0.039187569803499245,-0.1858816200482577,-0.14669405024475846,0.05141184325110937,0.04643490270602923,-0.3478336500000125,-0.2498520093461487,0.10505849500862854,0.10018294037972979
entity_ablation,RBT,RBT_V_43022,RBT_R_43022,chck_60M,43022,rel_updates_2,VminusR,489,-0.08444069548374794,-0.0028716610984568236,0.05568985412457239,-0.012603739287955606,-0.1858816200482577,-0.1732778807603021,0.05141184325110937,0.05428350434956619,-0.3478336500000125,-0.4035235041245849,0.10505849500862854,0.18949919049237648
entity_ablation,RBT,RBT_C_43022,RBT_R_43022,chck_60M,43022,rel_updates_2,CminusR,489,-0.0893162501126467,-0.007848601643536963,0.15367149477843617,0.02658383051554364,-0.14669405024475846,-0.1732778807603021,0.04643490270602923,0.05428350434956619,-0.2498520093461487,-0.4035235041245849,0.10018294037972979,0.18949919049237648
entity_ablation,RBT,RBT_R_43022,RBT_C_43022,chck_60M,43022,rel_updates_3,RminusC,296,0.3720446357855926,-0.049575643764959806,-0.22397201608967138,-0.3209229888948234,-0.4071977883577347,-0.08627479946291125,0.07528643350343446,0.12486207726839427,-0.48202914966119303,-0.25805713357152166,0.10490549818889515,-0.26713913759669744
