arch,arm,checkpoint,seed,role,probe_family,probe_id,token_class,gain,pair_id,rewrite_token_len,rewrite_words,source_token_len,source_words,true_source_nll,unrelated_source_nll
D,D_RS_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:0:0:compact:frontier_consolidation_fwcompact_medium_006297,nonoverlap,-3.0316734313964844,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,7.826207160949707,4.794533729553223
D,D_RS_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:0:26:compact:frontier_consolidation_fwcompact_medium_006297,nonoverlap,0.3551504611968994,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,3.11095929145813,3.4661097526550293
D,D_RS_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:0:28:compact:frontier_consolidation_fwcompact_medium_006297,overlap,-3.165398359298706,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,5.752135276794434,2.5867369174957275
D,D_RS_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:0:3:compact:frontier_consolidation_fwcompact_medium_006297,overlap,7.928413297981024,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,0.05281457677483559,7.981227874755859
D,D_RS_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1000:10:compact:frontier_consolidation_fwcompact_expansion_020154,overlap,3.335610866546631,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,4.251054763793945,7.586665630340576
D,D_RS_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1000:1:compact:frontier_consolidation_fwcompact_expansion_020154,overlap,11.97340577840805,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,0.5875874161720276,12.560993194580078
D,D_RS_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1000:4:compact:frontier_consolidation_fwcompact_expansion_020154,nonoverlap,3.3582777976989746,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,5.995799541473389,9.354077339172363
D,D_RS_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1000:8:compact:frontier_consolidation_fwcompact_expansion_020154,nonoverlap,-1.141953945159912,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,3.898556709289551,2.7566027641296387
D,D_RS_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1001:11:compact:frontier_consolidation_fwcompact_expansion_020244,nonoverlap,1.9779186248779297,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,5.975979804992676,7.9538984298706055
D,D_RS_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1001:12:compact:frontier_consolidation_fwcompact_expansion_020244,overlap,0.5676460266113281,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,6.651426315307617,7.219072341918945
D,D_RS_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1001:1:compact:frontier_consolidation_fwcompact_expansion_020244,overlap,3.5585285536944866,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,0.020951617509126663,3.5794801712036133
D,D_RS_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1001:8:compact:frontier_consolidation_fwcompact_expansion_020244,nonoverlap,-1.5196256637573242,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,8.272933959960938,6.753308296203613
D,D_RS_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1002:0:compact:frontier_consolidation_fwcompact_expansion_020303,overlap,-9.182106051594019,compact:frontier_consolidation_fwcompact_expansion_020303,20,12,20,11,9.218069076538086,0.035963024944067
D,D_RS_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1002:18:compact:frontier_consolidation_fwcompact_expansion_020303,overlap,3.066704645752907,compact:frontier_consolidation_fwcompact_expansion_020303,20,12,20,11,0.0725463479757309,3.1392509937286377
D,D_RS_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1003:0:compact:frontier_consolidation_fwcompact_expansion_020376,nonoverlap,1.4598348140716553,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,2.357867956161499,3.8177027702331543
D,D_RS_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1003:2:compact:frontier_consolidation_fwcompact_expansion_020376,overlap,7.499609470367432,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,1.5695462226867676,9.0691556930542
D,D_RS_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1003:4:compact:frontier_consolidation_fwcompact_expansion_020376,overlap,3.784994125366211,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,0.7846932411193848,4.569687366485596
D,D_RS_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1003:7:compact:frontier_consolidation_fwcompact_expansion_020376,nonoverlap,0.02107858657836914,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,5.592258930206299,5.613337516784668
D,D_RS_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1004:0:compact:frontier_consolidation_fwcompact_expansion_020429,nonoverlap,4.8296709060668945,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,8.806403160095215,13.63607406616211
D,D_RS_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1004:2:compact:frontier_consolidation_fwcompact_expansion_020429,overlap,7.405442029237747,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,0.14427968859672546,7.549721717834473
D,D_RS_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1004:3:compact:frontier_consolidation_fwcompact_expansion_020429,nonoverlap,-1.5918068885803223,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,7.7632012367248535,6.171394348144531
D,D_RS_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1004:7:compact:frontier_consolidation_fwcompact_expansion_020429,overlap,-1.0348997116088867,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,9.167348861694336,8.13244915008545
D,D_RS_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1005:10:compact:frontier_consolidation_fwcompact_expansion_020622,nonoverlap,1.0619606971740723,compact:frontier_consolidation_fwcompact_expansion_020622,12,8,17,13,3.486515522003174,4.548476219177246
D,D_RS_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1005:1:compact:frontier_consolidation_fwcompact_expansion_020622,nonoverlap,-0.09786844253540039,compact:frontier_consolidation_fwcompact_expansion_020622,12,8,17,13,2.3858351707458496,2.287966728210449
D,D_RS_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1005:3:compact:frontier_consolidation_fwcompact_expansion_020622,overlap,7.004029542207718,compact:frontier_consolidation_fwcompact_expansion_020622,12,8,17,13,0.3619482219219208,7.365977764129639
D,D_RS_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1005:8:compact:frontier_consolidation_fwcompact_expansion_020622,overlap,4.338342487812042,compact:frontier_consolidation_fwcompact_expansion_020622,12,8,17,13,0.6315061450004578,4.9698486328125
D,D_RS_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1006:0:compact:frontier_consolidation_fwcompact_expansion_020653,overlap,12.902044594287872,compact:frontier_consolidation_fwcompact_expansion_020653,23,14,22,14,0.13773506879806519,13.039779663085938
D,D_RS_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1006:16:compact:frontier_consolidation_fwcompact_expansion_020653,overlap,7.275506375357509,compact:frontier_consolidation_fwcompact_expansion_020653,23,14,22,14,0.017794253304600716,7.293300628662109
D,D_RS_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1007:1:compact:frontier_consolidation_fwcompact_expansion_020686,overlap,-0.5225520133972168,compact:frontier_consolidation_fwcompact_expansion_020686,18,8,24,13,7.637490749359131,7.114938735961914
D,D_RS_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1007:2:compact:frontier_consolidation_fwcompact_expansion_020686,overlap,-2.5290441513061523,compact:frontier_consolidation_fwcompact_expansion_020686,18,8,24,13,12.401219367980957,9.872175216674805
D,D_RS_43122,chck_90M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1007:3:compact:frontier_consolidation_fwcompact_expansion_020686,nonoverlap,-0.021500587463378906,compact:frontier_consolidation_fwcompact_expansion_020686,18,8,24,13,10.772393226623535,10.750892639160156
