family,arch,arm,checkpoint,seed,role,group,n,mean_gain,mean_a_nll,mean_b_nll,sd_gain,se_gain
rewrite,D,D_C_43122,chck_100M,43122,C,ALL,5892,4.010904686625658,4.160872154133521,8.171776840759179,4.2573667955762176,0.055463810014546915
rewrite,D,D_C_43122,chck_100M,43122,C,token_nonoverlap,2732,1.2723753262336106,6.924546675384828,8.19692200161844,3.1588713966313313,0.060435427407810285
rewrite,D,D_C_43122,chck_100M,43122,C,token_overlap,3160,6.378519310863339,1.7715181060137206,8.15003741687706,3.61650108757346,0.06433466720152041
rewrite,D,D_C_43122,chck_80M,43122,C,ALL,5892,4.002887349779761,4.228082947738911,8.230970297518672,4.274299480741338,0.05568440440495984
rewrite,D,D_C_43122,chck_80M,43122,C,token_nonoverlap,2732,1.2687082055524554,7.0018068075893884,8.270515013141845,3.1863049027167207,0.06096028437645211
rewrite,D,D_C_43122,chck_80M,43122,C,token_overlap,3160,6.366740964345901,1.8300406739694477,8.196781638315349,3.6381761518387585,0.06472024929103533
rewrite,D,D_C_43122,chck_90M,43122,C,ALL,5892,4.016334249555214,4.164877094930613,8.181211344485828,4.263678155620679,0.055546032686740236
rewrite,D,D_C_43122,chck_90M,43122,C,token_nonoverlap,2732,1.2747944441893633,6.93391579764709,8.208710241836453,3.171120012355076,0.06066976753549257
rewrite,D,D_C_43122,chck_90M,43122,C,token_overlap,3160,6.386551574953792,1.7708854063795334,8.157436981333325,3.6174201378945186,0.06435101637303038
rewrite,D,D_RS_43122,chck_100M,43122,R,ALL,5892,3.553048250729974,4.0023813236822345,7.555429574412209,4.0260716698221355,0.052450560386761706
rewrite,D,D_RS_43122,chck_100M,43122,R,token_nonoverlap,2732,1.1065241616022585,6.552948148551091,7.65947231015335,3.0433258462624413,0.058224813601543475
rewrite,D,D_RS_43122,chck_100M,43122,R,token_overlap,3160,5.668207684747987,1.7972710181310585,7.465478702879045,3.5449973547174576,0.06306267287729254
rewrite,D,D_RS_43122,chck_80M,43122,R,ALL,5892,3.4863585706204354,4.083722948371944,7.57008151899238,3.972393601771056,0.05175125719977144
rewrite,D,D_RS_43122,chck_80M,43122,R,token_nonoverlap,2732,1.0609556878957827,6.604649755730816,7.665605443626599,2.9391317805867896,0.056231376040527
rewrite,D,D_RS_43122,chck_80M,43122,R,token_overlap,3160,5.583257518596306,1.9042381263135777,7.487495644909884,3.5314673006734387,0.06282198401724175
rewrite,D,D_RS_43122,chck_90M,43122,R,ALL,5892,3.535151091598008,4.004921457265876,7.5400725488638844,4.022616462841001,0.05240554689537973
rewrite,D,D_RS_43122,chck_90M,43122,R,token_nonoverlap,2732,1.0790726891592675,6.56094286140664,7.6400155505659075,3.0324005003419137,0.058015790229781844
rewrite,D,D_RS_43122,chck_90M,43122,R,token_overlap,3160,5.658570773706439,1.7950953572302544,7.453666130936693,3.5351143529041553,0.06288686216489
