family,arch,arm_a,arm_b,checkpoint,seed,group,contrast,n,delta_mean_margin_full_a_minus_b,delta_mean_effect_no_initial_qbox_a_minus_b,delta_mean_effect_no_last_relevant_update_a_minus_b,delta_mean_effect_no_all_relevant_updates_a_minus_b,mean_effect_no_all_relevant_updates_a,mean_effect_no_all_relevant_updates_b,mean_effect_no_initial_qbox_a,mean_effect_no_initial_qbox_b,mean_effect_no_last_relevant_update_a,mean_effect_no_last_relevant_update_b,mean_margin_full_a,mean_margin_full_b
entity_ablation,D,D_RS_43122,D_C_43122,chck_80M,43122,rel_ge2,RminusC,1205,-0.18094797455918238,0.09306201363500223,0.17374331560372314,1.3169062186017075,-0.6657668200023936,-1.9826730386041012,0.05327400824835686,-0.03978800538664537,-0.39465501535977565,-0.5683983309634988,0.4095927482818667,0.5905407228410491
entity_ablation,D,D_C_43122,D_RS_43122,chck_80M,43122,rel_ge2,CminusR,1205,0.18094797455918238,-0.09306201363500223,-0.17374331560372314,-1.3169062186017075,-1.9826730386041012,-0.6657668200023936,-0.03978800538664537,0.05327400824835686,-0.5683983309634988,-0.39465501535977565,0.5905407228410491,0.4095927482818667
entity_ablation,D,D_RS_43122,D_C_43122,chck_80M,43122,rel_ge3,RminusC,716,-0.24497680655321596,0.17168211822486457,0.1009634024146216,1.4895885003907554,-0.7679169399445284,-2.257505440335284,0.05304874121809805,-0.11863337700676652,-0.41881566856826485,-0.5197790709828864,0.5774526710949797,0.8224294776481956
entity_ablation,D,D_C_43122,D_RS_43122,chck_80M,43122,rel_ge3,CminusR,716,0.24497680655321596,-0.17168211822486457,-0.1009634024146216,-1.4895885003907554,-2.257505440335284,-0.7679169399445284,-0.11863337700676652,0.05304874121809805,-0.5197790709828864,-0.41881566856826485,0.8224294776481956,0.5774526710949797
entity_ablation,D,D_RS_43122,D_C_43122,chck_80M,43122,rel_updates_1,RminusC,16,-0.48328812420368195,-0.45417000353336334,0.25447748601436615,0.25447748601436615,-0.19907155632972717,-0.4535490423440933,0.1317199319601059,0.5858899354934692,-0.19907155632972717,-0.4535490423440933,0.12501658499240875,0.6083047091960907
entity_ablation,D,D_C_43122,D_RS_43122,chck_80M,43122,rel_updates_1,CminusR,16,0.48328812420368195,0.45417000353336334,-0.25447748601436615,-0.25447748601436615,-0.4535490423440933,-0.19907155632972717,0.5858899354934692,0.1317199319601059,-0.4535490423440933,-0.19907155632972717,0.6083047091960907,0.12501658499240875
entity_ablation,D,D_RS_43122,D_C_43122,chck_80M,43122,rel_updates_2,RminusC,489,-0.08719614693601682,-0.0220545403247962,0.2803085872671111,1.06406263217848,-0.516197319228225,-1.580259951406705,0.05360384709020821,0.07565838741500441,-0.35927868060051543,-0.6395872678676265,0.16381012101358675,0.25100626794960357
entity_ablation,D,D_C_43122,D_RS_43122,chck_80M,43122,rel_updates_2,CminusR,489,0.08719614693601682,0.0220545403247962,-0.2803085872671111,-1.06406263217848,-1.580259951406705,-0.516197319228225,0.07565838741500441,0.05360384709020821,-0.6395872678676265,-0.35927868060051543,0.25100626794960357,0.16381012101358675
entity_ablation,D,D_RS_43122,D_C_43122,chck_80M,43122,rel_updates_3,RminusC,296,-0.346772283013608,0.1915316879749298,0.10731058205301697,1.4984496612403841,-0.7771201520352751,-2.275569813275659,0.030398485628334252,-0.16113320234659556,-0.42747745844157964,-0.5347880404945966,0.3488800320270899,0.6956523150406979
entity_ablation,D,D_C_43122,D_RS_43122,chck_80M,43122,rel_updates_3,CminusR,296,0.346772283013608,-0.1915316879749298,-0.10731058205301697,-1.4984496612403841,-2.275569813275659,-0.7771201520352751,-0.16113320234659556,0.030398485628334252,-0.5347880404945966,-0.42747745844157964,0.6956523150406979,0.3488800320270899
entity_ablation,D,D_RS_43122,D_C_43122,chck_80M,43122,rel_updates_4,RminusC,326,0.15626310474850647,0.07303276205538241,0.08020009132433525,1.5375767936872922,-0.6819259293971618,-2.219502723084454,0.035075736923451804,-0.037957025131930604,-0.4486066951342156,-0.5288067864585508,0.665532660630583,0.5092695558820766
entity_ablation,D,D_C_43122,D_RS_43122,chck_80M,43122,rel_updates_4,CminusR,326,-0.15626310474850647,-0.07303276205538241,-0.08020009132433525,-1.5375767936872922,-2.219502723084454,-0.6819259293971618,-0.037957025131930604,0.035075736923451804,-0.5288067864585508,-0.4486066951342156,0.5092695558820766,0.665532660630583
entity_ablation,D,D_RS_43122,D_C_43122,chck_80M,43122,rel_updates_5,RminusC,94,-1.3159635092349764,0.4513014529613738,0.152985468823859,1.2952577852188274,-1.0371607554719804,-2.332418540690808,0.18670485882048912,-0.2645965941408847,-0.2882224296001678,-0.4412078984240268,0.9917444218980506,2.307707931133027
entity_ablation,D,D_C_43122,D_RS_43122,chck_80M,43122,rel_updates_5,CminusR,94,1.3159635092349764,-0.4513014529613738,-0.152985468823859,-1.2952577852188274,-2.332418540690808,-1.0371607554719804,-0.2645965941408847,0.18670485882048912,-0.4412078984240268,-0.2882224296001678,2.307707931133027,0.9917444218980506
entity_ablation,D,D_RS_43122,D_C_43122,chck_80M,43122,type_ambiref,RminusC,399,-0.16017126648647145,-0.0628704037283895,0.03914394321148856,0.5030372962168883,-0.3693242473411082,-0.8723615435579964,0.08775606131493896,0.15062646504332847,-0.27701073899902495,-0.3161546822105135,0.16607443909896047,0.3262457055854319
entity_ablation,D,D_C_43122,D_RS_43122,chck_80M,43122,type_ambiref,CminusR,399,0.16017126648647145,0.0628704037283895,-0.03914394321148856,-0.5030372962168883,-0.8723615435579964,-0.3693242473411082,0.15062646504332847,0.08775606131493896,-0.3161546822105135,-0.27701073899902495,0.3262457055854319,0.16607443909896047
entity_ablation,D,D_RS_43122,D_C_43122,chck_80M,43122,type_move_contents,RminusC,381,-0.3324904406633903,0.10769419704522361,0.32717446419667073,1.5773552313955435,-0.7691565395340206,-2.346511770929564,0.05413367616848683,-0.05356052087673678,-0.391051028344262,-0.7182254925409327,0.24269514227789532,0.5751855829412856
entity_ablation,D,D_C_43122,D_RS_43122,chck_80M,43122,type_move_contents,CminusR,381,0.3324904406633903,-0.10769419704522361,-0.32717446419667073,-1.5773552313955435,-2.346511770929564,-0.7691565395340206,-0.05356052087673678,0.05413367616848683,-0.7182254925409327,-0.391051028344262,0.5751855829412856,0.24269514227789532
entity_ablation,D,D_RS_43122,D_C_43122,chck_80M,43122,type_regular,RminusC,441,-0.07979076215469383,0.20164809158059205,0.16589666865850528,1.7897038749184737,-0.8277214212077004,-2.617425296126174,0.024179364548248497,-0.17746872703234354,-0.4971127250567585,-0.6630093937152638,0.7637845275083096,0.8435752896630034
entity_ablation,D,D_C_43122,D_RS_43122,chck_80M,43122,type_regular,CminusR,441,0.07979076215469383,-0.20164809158059205,-0.16589666865850528,-1.7897038749184737,-2.617425296126174,-0.8277214212077004,-0.17746872703234354,0.024179364548248497,-0.6630093937152638,-0.4971127250567585,0.8435752896630034,0.7637845275083096
entity_ablation,D,D_RS_43122,D_C_43122,chck_90M,43122,ALL,RminusC,1221,-0.01435341211882507,-0.07289674209337757,0.06721143456241524,1.3032422343926484,-0.7681423558698728,-2.071384590262521,0.08309297401528198,0.15598971610865955,-0.49453665436925115,-0.5617480889316664,0.4870029704478996,0.5013563825667247
entity_ablation,D,D_C_43122,D_RS_43122,chck_90M,43122,ALL,CminusR,1221,0.01435341211882507,0.07289674209337757,-0.06721143456241524,-1.3032422343926484,-2.071384590262521,-0.7681423558698728,0.15598971610865955,0.08309297401528198,-0.5617480889316664,-0.49453665436925115,0.5013563825667247,0.4870029704478996
entity_ablation,D,D_RS_43122,D_C_43122,chck_90M,43122,rel_ge2,RminusC,1205,-0.01074227469343364,-0.06386692185124915,0.06706771268142209,1.3195105397293183,-0.7737174791171838,-2.093228018846502,0.08292995903996511,0.14679688089121426,-0.49647883884145017,-0.5635465515228723,0.4913075817076497,0.5020498564010833
entity_ablation,D,D_C_43122,D_RS_43122,chck_90M,43122,rel_ge2,CminusR,1205,0.01074227469343364,0.06386692185124915,-0.06706771268142209,-1.3195105397293183,-2.093228018846502,-0.7737174791171838,0.14679688089121426,0.08292995903996511,-0.5635465515228723,-0.49647883884145017,0.5020498564010833,0.4913075817076497
entity_ablation,D,D_RS_43122,D_C_43122,chck_90M,43122,rel_ge3,RminusC,716,-0.06414302163783392,0.035885990623322275,-0.0074618958228127585,1.5065285908110315,-0.9264449060962187,-2.43297349690725,0.08240201320062136,0.04651602257729909,-0.5333151361129803,-0.5258532402901676,0.714348263247719,0.778491284885553
entity_ablation,D,D_C_43122,D_RS_43122,chck_90M,43122,rel_ge3,CminusR,716,0.06414302163783392,-0.035885990623322275,0.0074618958228127585,-1.5065285908110315,-2.43297349690725,-0.9264449060962187,0.04651602257729909,0.08240201320062136,-0.5258532402901676,-0.5333151361129803,0.778491284885553,0.714348263247719
entity_ablation,D,D_RS_43122,D_C_43122,chck_90M,43122,rel_updates_1,RminusC,16,-0.28631719946861267,-0.7529550790786743,0.07803548872470856,0.07803548872470856,-0.3482658863067627,-0.42630137503147125,0.09537003934383392,0.8483251184225082,-0.3482658863067627,-0.42630137503147125,0.16281193494796753,0.4491291344165802
entity_ablation,D,D_C_43122,D_RS_43122,chck_90M,43122,rel_updates_1,CminusR,16,0.28631719946861267,0.7529550790786743,-0.07803548872470856,-0.07803548872470856,-0.42630137503147125,-0.3482658863067627,0.8483251184225082,0.09537003934383392,-0.42630137503147125,-0.3482658863067627,0.4491291344165802,0.16281193494796753
entity_ablation,D,D_RS_43122,D_C_43122,chck_90M,43122,rel_updates_2,RminusC,489,0.06744777604724245,-0.2099264010573701,0.17619491040950414,1.04567633814546,-0.5500920441131163,-1.5957683822585762,0.08370298403172405,0.29362938508909414,-0.4425426653313978,-0.6187375757409019,0.16472858787801856,0.09728081183077611
entity_ablation,D,D_C_43122,D_RS_43122,chck_90M,43122,rel_updates_2,CminusR,489,-0.06744777604724245,0.2099264010573701,-0.17619491040950414,-1.04567633814546,-1.5957683822585762,-0.5500920441131163,0.29362938508909414,0.08370298403172405,-0.6187375757409019,-0.4425426653313978,0.09728081183077611,0.16472858787801856
entity_ablation,D,D_RS_43122,D_C_43122,chck_90M,43122,rel_updates_3,RminusC,296,-0.28633554098573893,0.07235598020456932,0.01662306094894528,1.5449929881740263,-0.9056361974091143,-2.4506291855831406,0.04762100287385889,-0.024734977330710436,-0.5024529212229961,-0.5190759821719414,0.38471991468120265,0.6710554556669416
entity_ablation,D,D_C_43122,D_RS_43122,chck_90M,43122,rel_updates_3,CminusR,296,0.28633554098573893,-0.07235598020456932,-0.01662306094894528,-1.5449929881740263,-2.4506291855831406,-0.9056361974091143,-0.024734977330710436,0.04762100287385889,-0.5190759821719414,-0.5024529212229961,0.6710554556669416,0.38471991468120265
entity_ablation,D,D_RS_43122,D_C_43122,chck_90M,43122,rel_updates_4,RminusC,326,0.3950909828664335,-0.07799308678489521,-0.01901405766332076,1.5368734234315484,-0.8594801630710531,-2.3963535865026016,0.06813572959665871,0.14612881638155392,-0.5774844709349556,-0.5584704132716348,0.8426473564896847,0.4475563736232512
entity_ablation,D,D_C_43122,D_RS_43122,chck_90M,43122,rel_updates_4,CminusR,326,-0.3950909828664335,0.07799308678489521,0.01901405766332076,-1.5368734234315484,-2.3963535865026016,-0.8594801630710531,0.14612881638155392,0.06813572959665871,-0.5584704132716348,-0.5774844709349556,0.4475563736232512,0.8426473564896847
entity_ablation,D,D_RS_43122,D_C_43122,chck_90M,43122,rel_updates_5,RminusC,94,-0.9571355720783801,0.3159866535917242,-0.04324000693382102,1.2801681966223617,-1.2242096294748022,-2.504377826097164,0.241401880345446,-0.07458477324627816,-0.4773152686179952,-0.4340752616841742,1.3073747183414215,2.2645102904198016
entity_ablation,D,D_C_43122,D_RS_43122,chck_90M,43122,rel_updates_5,CminusR,94,0.9571355720783801,-0.3159866535917242,0.04324000693382102,-1.2801681966223617,-2.504377826097164,-1.2242096294748022,-0.07458477324627816,0.241401880345446,-0.4340752616841742,-0.4773152686179952,2.2645102904198016,1.3073747183414215
entity_ablation,D,D_RS_43122,D_C_43122,chck_90M,43122,type_ambiref,RminusC,399,-0.06598158031328577,-0.16718159074472605,0.06684766183222152,0.5808969152937258,-0.4705516819965869,-1.0514485972903127,0.07494063425183595,0.242122224996562,-0.32582112780788486,-0.3926687896401064,0.24947831266207204,0.3154598929753578
entity_ablation,D,D_C_43122,D_RS_43122,chck_90M,43122,type_ambiref,CminusR,399,0.06598158031328577,0.16718159074472605,-0.06684766183222152,-0.5808969152937258,-1.0514485972903127,-0.4705516819965869,0.242122224996562,0.07494063425183595,-0.3926687896401064,-0.32582112780788486,0.3154598929753578,0.24947831266207204
entity_ablation,D,D_RS_43122,D_C_43122,chck_90M,43122,type_move_contents,RminusC,381,-0.1196022646946544,-0.0697374250006488,0.17476457771979603,1.544504884737996,-0.8977038804001696,-2.4422087651381656,0.09080634404980917,0.16054376905045797,-0.5396404419671207,-0.7144050196869167,0.3574534551365169,0.4770557198311713
entity_ablation,D,D_C_43122,D_RS_43122,chck_90M,43122,type_move_contents,CminusR,381,0.1196022646946544,0.0697374250006488,-0.17476457771979603,-1.544504884737996,-2.4422087651381656,-0.8977038804001696,0.16054376905045797,0.09080634404980917,-0.7144050196869167,-0.5396404419671207,0.4770557198311713,0.3574534551365169
entity_ablation,D,D_RS_43122,D_C_43122,chck_90M,43122,type_regular,RminusC,441,0.12328706847296822,0.009679119130110797,-0.025379500185010673,1.7483549612382099,-0.9254569545759906,-2.6738119158142006,0.08380496853333212,0.07412584940322132,-0.6082168176871579,-0.5828373175021472,0.8138299631694007,0.6905428946964325
entity_ablation,D,D_C_43122,D_RS_43122,chck_90M,43122,type_regular,CminusR,441,-0.12328706847296822,-0.009679119130110797,0.025379500185010673,-1.7483549612382099,-2.6738119158142006,-0.9254569545759906,0.07412584940322132,0.08380496853333212,-0.5828373175021472,-0.6082168176871579,0.6905428946964325,0.8138299631694007
