arch,arm,checkpoint,seed,role,probe_family,probe_id,token_class,gain,pair_id,rewrite_token_len,rewrite_words,source_token_len,source_words,true_source_nll,unrelated_source_nll
D,D_RS_43122,chck_80M,43122,R,heldout_rewrite_content_conditioning,rewritecond:0:0:compact:fwcompact_medium_006297,nonoverlap,-2.9972219467163086,compact:fwcompact_medium_006297,31,20,60,43,7.678299903869629,4.68107795715332
D,D_RS_43122,chck_80M,43122,R,heldout_rewrite_content_conditioning,rewritecond:0:26:compact:fwcompact_medium_006297,nonoverlap,0.2686638832092285,compact:fwcompact_medium_006297,31,20,60,43,3.1474294662475586,3.416093349456787
D,D_RS_43122,chck_80M,43122,R,heldout_rewrite_content_conditioning,rewritecond:0:28:compact:fwcompact_medium_006297,overlap,-2.9466867446899414,compact:fwcompact_medium_006297,31,20,60,43,5.392331600189209,2.4456448554992676
D,D_RS_43122,chck_80M,43122,R,heldout_rewrite_content_conditioning,rewritecond:0:3:compact:fwcompact_medium_006297,overlap,8.411421529948711,compact:fwcompact_medium_006297,31,20,60,43,0.10498262196779251,8.516404151916504
D,D_RS_43122,chck_80M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1000:10:compact:fwcompact_expansion_020154,overlap,4.8598387241363525,compact:fwcompact_expansion_020154,12,9,17,12,2.629765748977661,7.489604473114014
D,D_RS_43122,chck_80M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1000:1:compact:fwcompact_expansion_020154,overlap,11.236485779285431,compact:fwcompact_expansion_020154,12,9,17,12,0.8337656855583191,12.07025146484375
D,D_RS_43122,chck_80M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1000:4:compact:fwcompact_expansion_020154,nonoverlap,2.971487045288086,compact:fwcompact_expansion_020154,12,9,17,12,6.116975784301758,9.088462829589844
D,D_RS_43122,chck_80M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1000:8:compact:fwcompact_expansion_020154,nonoverlap,-0.6811132431030273,compact:fwcompact_expansion_020154,12,9,17,12,3.369434356689453,2.688321113586426
D,D_RS_43122,chck_80M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1001:11:compact:fwcompact_expansion_020244,nonoverlap,1.6386680603027344,compact:fwcompact_expansion_020244,14,10,17,10,6.3695173263549805,8.008185386657715
D,D_RS_43122,chck_80M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1001:12:compact:fwcompact_expansion_020244,overlap,0.1520061492919922,compact:fwcompact_expansion_020244,14,10,17,10,7.025605201721191,7.177611351013184
D,D_RS_43122,chck_80M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1001:1:compact:fwcompact_expansion_020244,overlap,3.454697160050273,compact:fwcompact_expansion_020244,14,10,17,10,0.021281929686665535,3.4759790897369385
D,D_RS_43122,chck_80M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1001:8:compact:fwcompact_expansion_020244,nonoverlap,-1.9801874160766602,compact:fwcompact_expansion_020244,14,10,17,10,8.781206130981445,6.801018714904785
D,D_RS_43122,chck_80M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1002:0:compact:fwcompact_expansion_020303,overlap,-8.923146676272154,compact:fwcompact_expansion_020303,20,12,20,11,8.965049743652344,0.041903067380189896
D,D_RS_43122,chck_80M,43122,R,heldout_rewrite_content_conditioning,rewritecond:1002:18:compact:fwcompact_expansion_020303,overlap,3.1758475601673126,compact:fwcompact_expansion_020303,20,12,20,11,0.09673449397087097,3.2725820541381836
