ContextDiff,n,accuracy,stable_failure,stable_failure_frac_all,stable_failure_frac_wrong,wrong,interaction_sum_median
variable swap,2564,0.49921996879875197,1044,0.40717628705148207,0.8130841121495327,1284,-0.004315747646614909
antonym,3374,0.5097806757557795,1029,0.3049792531120332,0.6221281741233373,1654,0.08947855234146118
material,840,0.5273809523809524,206,0.24523809523809523,0.5188916876574308,397,0.3049639333039522
other,490,0.5530612244897959,114,0.23265306122448978,0.5205479452054794,219,0.28770670108497143
negation,190,0.5684210526315789,54,0.28421052631578947,0.6585365853658537,82,0.0531851458363235
number,80,0.525,26,0.325,0.6842105263157895,38,-0.14328473201021552
variable_swap,30,0.5,10,0.3333333333333333,0.6666666666666666,15,1.3731157276779413
game,20,0.55,6,0.3,0.6666666666666666,9,0.1381961703300476
active-passive,30,0.5666666666666667,5,0.16666666666666666,0.38461538461538464,13,1.8781315088272095
