ContextDiff,n,accuracy,stable_failure,stable_failure_frac_all,stable_failure_frac_wrong,wrong,interaction_sum_median
antonym,3374,0.506520450503853,1111,0.32928275044457617,0.6672672672672673,1665,-0.03998119232710451
variable swap,2564,0.500390015600624,1030,0.4017160686427457,0.8040593286494926,1281,-0.009120525559410453
material,840,0.5083333333333333,229,0.2726190476190476,0.5544794188861986,413,0.031114578247070312
other,490,0.5510204081632653,109,0.22244897959183674,0.4954545454545455,220,0.2231855522841215
negation,190,0.6052631578947368,31,0.1631578947368421,0.41333333333333333,75,0.5613282043486834
number,80,0.5875,22,0.275,0.6666666666666666,33,0.15867866622284055
variable_swap,30,0.6333333333333333,8,0.26666666666666666,0.7272727272727273,11,1.3475643917918205
active-passive,30,0.4666666666666667,7,0.23333333333333334,0.4375,16,1.2316458225250244
game,20,0.55,3,0.15,0.3333333333333333,9,0.9914930863305926
