profile,group,window,n,family,mean,median,min,max,stdev,positive_rows,negative_rows,excluded_family,cheap6_lfo_mean,cheap5_lfo_mean,metric
repeat_clean_RC,dose1,available,8,BLiMP,1.2175000000000002,1.105000000000004,0.4799999999999969,2.010000000000005,0.531056897678046,8,0,,,,
repeat_clean_RC,dose1,available,8,Supplement,0.8437500000000009,0.8450000000000024,-1.1299999999999955,2.479999999999997,1.2351510896589586,6,2,,,,
repeat_clean_RC,dose1,available,8,EWoK,0.9337500000000016,1.110000000000003,-1.509999999999998,3.8700000000000045,1.7253151885959848,5,3,,,,
repeat_clean_RC,dose1,available,8,Entity,0.8962500000000002,1.1399999999999988,-1.75,4.100000000000001,1.7405002359748685,6,2,,,,
repeat_clean_RC,dose1,available,8,COMPS,0.13125000000000053,0.19500000000000028,-0.5799999999999983,0.75,0.41027647472684164,6,2,,,,
repeat_clean_RC,dose1,available,8,Reading,0.25187499999999985,0.1574999999999993,-0.129999999999999,0.8049999999999997,0.3670338394286203,5,3,,,,
repeat_clean_RC,dose1,common_10M_80M,8,BLiMP,1.2175000000000002,1.105000000000004,0.4799999999999969,2.010000000000005,0.531056897678046,8,0,,,,
repeat_clean_RC,dose1,common_10M_80M,8,Supplement,0.8437500000000009,0.8450000000000024,-1.1299999999999955,2.479999999999997,1.2351510896589586,6,2,,,,
repeat_clean_RC,dose1,common_10M_80M,8,EWoK,0.9337500000000016,1.110000000000003,-1.509999999999998,3.8700000000000045,1.7253151885959848,5,3,,,,
repeat_clean_RC,dose1,common_10M_80M,8,Entity,0.8962500000000002,1.1399999999999988,-1.75,4.100000000000001,1.7405002359748685,6,2,,,,
repeat_clean_RC,dose1,common_10M_80M,8,COMPS,0.13125000000000053,0.19500000000000028,-0.5799999999999983,0.75,0.41027647472684164,6,2,,,,
repeat_clean_RC,dose1,common_10M_80M,8,Reading,0.25187499999999985,0.1574999999999993,-0.129999999999999,0.8049999999999997,0.3670338394286203,5,3,,,,
repeat_clean_RC,dose1p82,available,8,BLiMP,0.6200000000000001,0.759999999999998,-1.7199999999999989,2.1300000000000026,1.1693099308077894,6,2,,,,
repeat_clean_RC,dose1p82,available,8,Supplement,0.36625000000000085,0.20500000000000185,-2.1599999999999966,2.8000000000000043,1.9379660729744475,5,3,,,,
repeat_clean_RC,dose1p82,available,8,EWoK,0.6212500000000007,0.46999999999999886,-1.5300000000000011,2.0999999999999943,1.0794103879962824,7,1,,,,
repeat_clean_RC,dose1p82,available,8,Entity,1.1187500000000004,1.370000000000001,-1.5399999999999991,3.3200000000000003,1.6892469793203289,5,3,,,,
repeat_clean_RC,dose1p82,available,8,COMPS,-0.14124999999999943,-0.18499999999999872,-0.3299999999999983,0.0800000000000054,0.16426785617225514,2,6,,,,
repeat_clean_RC,dose1p82,available,8,Reading,0.3018749999999999,0.2924999999999991,-0.4900000000000002,0.8300000000000001,0.48024500815432,6,2,,,,
repeat_clean_RC,dose1p82,common_10M_80M,8,BLiMP,0.6200000000000001,0.759999999999998,-1.7199999999999989,2.1300000000000026,1.1693099308077894,6,2,,,,
repeat_clean_RC,dose1p82,common_10M_80M,8,Supplement,0.36625000000000085,0.20500000000000185,-2.1599999999999966,2.8000000000000043,1.9379660729744475,5,3,,,,
repeat_clean_RC,dose1p82,common_10M_80M,8,EWoK,0.6212500000000007,0.46999999999999886,-1.5300000000000011,2.0999999999999943,1.0794103879962824,7,1,,,,
repeat_clean_RC,dose1p82,common_10M_80M,8,Entity,1.1187500000000004,1.370000000000001,-1.5399999999999991,3.3200000000000003,1.6892469793203289,5,3,,,,
repeat_clean_RC,dose1p82,common_10M_80M,8,COMPS,-0.14124999999999943,-0.18499999999999872,-0.3299999999999983,0.0800000000000054,0.16426785617225514,2,6,,,,
repeat_clean_RC,dose1p82,common_10M_80M,8,Reading,0.3018749999999999,0.2924999999999991,-0.4900000000000002,0.8300000000000001,0.48024500815432,6,2,,,,
repeat_clean_RC,dose2p64,available,8,BLiMP,1.2875000000000014,1.4550000000000054,-0.3400000000000034,2.3100000000000023,0.8654767472324155,7,1,,,,
repeat_clean_RC,dose2p64,available,8,Supplement,0.10874999999999968,0.4450000000000003,-2.5700000000000003,3.039999999999999,1.644657476280612,5,3,,,,
repeat_clean_RC,dose2p64,available,8,EWoK,0.9275000000000002,1.2199999999999989,-1.4299999999999997,2.740000000000002,1.4497265752055246,6,2,,,,
repeat_clean_RC,dose2p64,available,8,Entity,0.37875000000000103,0.9300000000000015,-3.7099999999999973,2.3099999999999987,1.9942591714361353,6,2,,,,
repeat_clean_RC,dose2p64,available,8,COMPS,-0.23125000000000018,-0.21000000000000085,-1.0300000000000011,0.490000000000002,0.4815877757110182,2,5,,,,
repeat_clean_RC,dose2p64,available,8,Reading,0.5800000000000001,0.5724999999999998,0.3550000000000004,0.9299999999999997,0.17800481534417628,8,0,,,,
repeat_clean_RC,dose2p64,common_10M_80M,8,BLiMP,1.2875000000000014,1.4550000000000054,-0.3400000000000034,2.3100000000000023,0.8654767472324155,7,1,,,,
repeat_clean_RC,dose2p64,common_10M_80M,8,Supplement,0.10874999999999968,0.4450000000000003,-2.5700000000000003,3.039999999999999,1.644657476280612,5,3,,,,
repeat_clean_RC,dose2p64,common_10M_80M,8,EWoK,0.9275000000000002,1.2199999999999989,-1.4299999999999997,2.740000000000002,1.4497265752055246,6,2,,,,
repeat_clean_RC,dose2p64,common_10M_80M,8,Entity,0.37875000000000103,0.9300000000000015,-3.7099999999999973,2.3099999999999987,1.9942591714361353,6,2,,,,
repeat_clean_RC,dose2p64,common_10M_80M,8,COMPS,-0.23125000000000018,-0.21000000000000085,-1.0300000000000011,0.490000000000002,0.4815877757110182,2,5,,,,
repeat_clean_RC,dose2p64,common_10M_80M,8,Reading,0.5800000000000001,0.5724999999999998,0.3550000000000004,0.9299999999999997,0.17800481534417628,8,0,,,,
