profile,group,window,n,family,mean,median,min,max,stdev,positive_rows,negative_rows,excluded_family,cheap6_lfo_mean,cheap5_lfo_mean,metric
semantic_VR,dose1,available,10,BLiMP,-0.3550000000000004,-0.46999999999999886,-1.1199999999999903,0.46999999999999886,0.4923018495913971,3,7,,,,
semantic_VR,dose1,available,10,Supplement,-0.36300000000000027,0.06500000000000128,-3.1799999999999997,0.6899999999999977,1.1681519117344652,5,5,,,,
semantic_VR,dose1,available,10,EWoK,-0.8730000000000011,-0.8350000000000009,-3.690000000000005,1.269999999999996,1.386314458475341,3,7,,,,
semantic_VR,dose1,available,10,Entity,0.764,1.290000000000001,-2.780000000000001,3.75,1.8319218809157172,7,3,,,,
semantic_VR,dose1,available,10,COMPS,0.3079999999999991,0.28000000000000114,-0.1600000000000037,1.25,0.38912437314794096,8,2,,,,
semantic_VR,dose1,available,10,Reading,0.4340000000000003,0.4350000000000005,-0.39000000000000057,1.3000000000000007,0.4150087013813355,9,1,,,,
semantic_VR,dose1,common_10M_80M,8,BLiMP,-0.20375000000000032,-0.3200000000000003,-0.6400000000000006,0.46999999999999886,0.41661690179005334,3,5,,,,
semantic_VR,dose1,common_10M_80M,8,Supplement,-0.5662500000000001,-0.29499999999999815,-3.1799999999999997,0.5700000000000003,1.2255370542862292,3,5,,,,
semantic_VR,dose1,common_10M_80M,8,EWoK,-0.8825000000000012,-0.4800000000000004,-3.690000000000005,1.269999999999996,1.5717119874291765,3,5,,,,
semantic_VR,dose1,common_10M_80M,8,Entity,0.5587499999999999,0.8399999999999981,-2.780000000000001,3.75,2.018283836049118,5,3,,,,
semantic_VR,dose1,common_10M_80M,8,COMPS,0.28999999999999915,0.23000000000000043,-0.1600000000000037,1.25,0.43585711944561484,6,2,,,,
semantic_VR,dose1,common_10M_80M,8,Reading,0.4287500000000003,0.42250000000000076,-0.39000000000000057,1.3000000000000007,0.47021841429580097,7,1,,,,
semantic_VR,dose1p82,available,10,BLiMP,0.6429999999999992,0.8399999999999999,-1.3399999999999963,1.7700000000000102,0.8648063367020384,9,1,,,,
semantic_VR,dose1p82,available,10,Supplement,0.671,1.245000000000001,-1.480000000000004,2.5500000000000043,1.7271649860070968,6,4,,,,
semantic_VR,dose1p82,available,10,EWoK,-1.1789999999999992,-1.3049999999999997,-2.8200000000000003,1.3500000000000014,1.214454152650025,2,8,,,,
semantic_VR,dose1p82,available,10,Entity,1.0209999999999997,0.9250000000000007,-0.35999999999999943,2.9499999999999993,0.9379700303196138,9,1,,,,
semantic_VR,dose1p82,available,10,COMPS,0.0069999999999993175,-0.07499999999999929,-0.44000000000000483,0.5,0.31376034732826885,4,6,,,,
semantic_VR,dose1p82,available,10,Reading,0.15099999999999997,0.20249999999999968,-0.21999999999999975,0.41999999999999993,0.22268313312367818,7,3,,,,
semantic_VR,dose1p82,common_10M_80M,8,BLiMP,0.5712499999999991,0.5700000000000003,-1.3399999999999963,1.7700000000000102,0.9652451576080108,7,1,,,,
semantic_VR,dose1p82,common_10M_80M,8,Supplement,0.22625000000000028,0.10999999999999943,-1.480000000000004,2.510000000000005,1.643853812582757,4,4,,,,
semantic_VR,dose1p82,common_10M_80M,8,EWoK,-1.165,-1.4000000000000021,-2.8200000000000003,1.3500000000000014,1.3765277227243093,2,6,,,,
semantic_VR,dose1p82,common_10M_80M,8,Entity,1.0662499999999997,1.1400000000000006,-0.35999999999999943,2.9499999999999993,1.055758867220297,7,1,,,,
semantic_VR,dose1p82,common_10M_80M,8,COMPS,0.017499999999998295,-0.129999999999999,-0.44000000000000483,0.5,0.3540681935931075,3,5,,,,
semantic_VR,dose1p82,common_10M_80M,8,Reading,0.13187499999999996,0.1475000000000004,-0.21999999999999975,0.41999999999999993,0.24829328136586493,5,3,,,,
semantic_VR,dose2p64,available,8,BLiMP,-0.20500000000000096,-0.10000000000000142,-2.1400000000000006,0.7899999999999991,0.939224604204369,3,5,,,,
semantic_VR,dose2p64,available,8,Supplement,1.1037500000000016,0.6950000000000038,-1.480000000000004,3.4100000000000037,1.694351435126222,6,1,,,,
semantic_VR,dose2p64,available,8,EWoK,-0.6062499999999993,-0.3149999999999977,-3.210000000000001,0.8399999999999963,1.3251623889708226,3,5,,,,
semantic_VR,dose2p64,available,8,Entity,2.062499999999999,2.019999999999998,-1.8100000000000023,6.5,2.673690600756084,6,2,,,,
semantic_VR,dose2p64,available,8,COMPS,0.09250000000000025,0.00999999999999801,-0.35999999999999943,0.990000000000002,0.39514011981285185,4,4,,,,
semantic_VR,dose2p64,available,8,Reading,-0.06687500000000024,-0.1575000000000002,-0.6750000000000007,0.8849999999999998,0.5333247302133503,4,4,,,,
