seed,arm,checkpoint,probe_set,slot_mode,packet_type,condition,grouping,n_packets,mean_full_m_orig_new_minus_source,se_full_m_orig_new_minus_source,fraction_positive_full_m_orig_new_minus_source,mean_full_m_source_minus_orig_new,se_full_m_source_minus_orig_new,fraction_positive_full_m_source_minus_orig_new,mean_full_m_source_minus_swapped_new,se_full_m_source_minus_swapped_new,fraction_positive_full_m_source_minus_swapped_new,mean_full_m_orig_new_minus_swapped_new,se_full_m_orig_new_minus_swapped_new,fraction_positive_full_m_orig_new_minus_swapped_new,mean_full_gold_margin_vs_original_competitor,se_full_gold_margin_vs_original_competitor,fraction_positive_full_gold_margin_vs_original_competitor,mean_full_retention_margin_vs_swapped_new,se_full_retention_margin_vs_swapped_new,fraction_positive_full_retention_margin_vs_swapped_new,mean_content_m_orig_new_minus_source,se_content_m_orig_new_minus_source,fraction_positive_content_m_orig_new_minus_source,mean_content_m_source_minus_orig_new,se_content_m_source_minus_orig_new,fraction_positive_content_m_source_minus_orig_new,mean_content_m_source_minus_swapped_new,se_content_m_source_minus_swapped_new,fraction_positive_content_m_source_minus_swapped_new,mean_content_m_orig_new_minus_swapped_new,se_content_m_orig_new_minus_swapped_new,fraction_positive_content_m_orig_new_minus_swapped_new,mean_content_gold_margin_vs_original_competitor,se_content_gold_margin_vs_original_competitor,fraction_positive_content_gold_margin_vs_original_competitor,mean_content_retention_margin_vs_swapped_new,se_content_retention_margin_vs_swapped_new,fraction_positive_content_retention_margin_vs_swapped_new,updated_conflict_heuristic,gold_state_type
43022,base,chck_86M,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition,20,-0.6646706412179753,0.6772281178753901,0.4,0.6646706412179753,0.6772281178753901,0.6,5.537695129279879,0.586934503591565,0.95,4.873024488061904,0.5483234631194761,1.0,0.6646706412179753,0.6772281178753901,0.6,5.537695129279879,0.586934503591565,0.95,-0.6813565422313765,0.8155959249619219,0.4,0.6813565422313765,0.8155959249619219,0.6,6.067744603169323,0.5875146186613089,0.95,5.386388060937946,0.5824294909115907,1.0,0.6813565422313765,0.8155959249619219,0.6,6.067744603169323,0.5875146186613089,0.95,,
43022,base,chck_86M,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition,20,-4.998160617306057,0.737331145457842,0.0,4.998160617306057,0.737331145457842,1.0,0.589434448155067,0.6208786609256127,0.6,-4.408726169150991,0.5972304065171585,0.0,4.998160617306057,0.737331145457842,1.0,0.589434448155067,0.6208786609256127,0.6,-5.716617068335958,0.7349492614124966,0.1,5.716617068335958,0.7349492614124966,0.9,0.556893660260442,0.8060572731390708,0.65,-5.159723408075515,0.6255401319549595,0.1,5.716617068335958,0.7349492614124966,0.9,0.556893660260442,0.8060572731390708,0.65,,
43022,base,chck_86M,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition,20,-4.982200271765709,0.6815127230269359,0.0,4.982200271765709,0.6815127230269359,1.0,5.610514633885532,0.574469774380665,0.95,0.6283143621198224,0.6470194574553473,0.7,4.982200271765709,0.6815127230269359,1.0,5.610514633885532,0.574469774380665,0.95,-5.734532103897433,0.679213814375752,0.0,5.734532103897433,0.679213814375752,1.0,6.18734476047216,0.5757520915577271,0.95,0.45281265657472736,0.5224156216951045,0.55,5.734532103897433,0.679213814375752,1.0,6.18734476047216,0.5757520915577271,0.95,,
43022,intervention,chck_86M,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition,20,-0.6760942403157018,0.6135749422049556,0.35,0.6760942403157018,0.6135749422049556,0.65,5.469332968501786,0.547976622127219,0.95,4.793238728186084,0.599080511579366,1.0,0.6760942403157018,0.6135749422049556,0.65,5.469332968501786,0.547976622127219,0.95,-0.6827364097910634,0.7500361263357402,0.3,0.6827364097910634,0.7500361263357402,0.7,6.071106419676854,0.5491681101948759,0.95,5.38837000988579,0.6299789334793902,1.0,0.6827364097910634,0.7500361263357402,0.7,6.071106419676854,0.5491681101948759,0.95,,
43022,intervention,chck_86M,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition,20,-4.800452312031744,0.6086246576605925,0.0,4.800452312031744,0.6086246576605925,1.0,0.42751212991746623,0.616198086937876,0.6,-4.372940182114278,0.5905918269118445,0.05,4.800452312031744,0.6086246576605925,1.0,0.42751212991746623,0.616198086937876,0.6,-5.47818511004198,0.6376649236885314,0.05,5.47818511004198,0.6376649236885314,0.95,0.31502107543819524,0.7912639166049715,0.6,-5.163164034603785,0.6010228273954389,0.05,5.47818511004198,0.6376649236885314,0.95,0.31502107543819524,0.7912639166049715,0.6,,
43022,intervention,chck_86M,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition,20,-4.868153168038283,0.5881922379240037,0.0,4.868153168038283,0.5881922379240037,1.0,5.596662337947268,0.545043799653546,0.95,0.7285091699089843,0.6123437351227584,0.65,4.868153168038283,0.5881922379240037,1.0,5.596662337947268,0.545043799653546,0.95,-5.578469162078414,0.608918308419742,0.0,5.578469162078414,0.608918308419742,1.0,6.173628773983718,0.5481266966847238,0.95,0.5951596119053042,0.5061026198812755,0.65,5.578469162078414,0.608918308419742,1.0,6.173628773983718,0.5481266966847238,0.95,,
43022,base,chck_86M,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+updated_conflict_heuristic,20,-0.6646706412179753,0.6772281178753901,0.4,0.6646706412179753,0.6772281178753901,0.6,5.537695129279879,0.586934503591565,0.95,4.873024488061904,0.5483234631194761,1.0,0.6646706412179753,0.6772281178753901,0.6,5.537695129279879,0.586934503591565,0.95,-0.6813565422313765,0.8155959249619219,0.4,0.6813565422313765,0.8155959249619219,0.6,6.067744603169323,0.5875146186613089,0.95,5.386388060937946,0.5824294909115907,1.0,0.6813565422313765,0.8155959249619219,0.6,6.067744603169323,0.5875146186613089,0.95,,
43022,base,chck_86M,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,U,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+updated_conflict_heuristic,20,-4.998160617306057,0.737331145457842,0.0,4.998160617306057,0.737331145457842,1.0,0.589434448155067,0.6208786609256127,0.6,-4.408726169150991,0.5972304065171585,0.0,4.998160617306057,0.737331145457842,1.0,0.589434448155067,0.6208786609256127,0.6,-5.716617068335958,0.7349492614124966,0.1,5.716617068335958,0.7349492614124966,0.9,0.556893660260442,0.8060572731390708,0.65,-5.159723408075515,0.6255401319549595,0.1,5.716617068335958,0.7349492614124966,0.9,0.556893660260442,0.8060572731390708,0.65,,
43022,base,chck_86M,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,N,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+updated_conflict_heuristic,20,-4.982200271765709,0.6815127230269359,0.0,4.982200271765709,0.6815127230269359,1.0,5.610514633885532,0.574469774380665,0.95,0.6283143621198224,0.6470194574553473,0.7,4.982200271765709,0.6815127230269359,1.0,5.610514633885532,0.574469774380665,0.95,-5.734532103897433,0.679213814375752,0.0,5.734532103897433,0.679213814375752,1.0,6.18734476047216,0.5757520915577271,0.95,0.45281265657472736,0.5224156216951045,0.55,5.734532103897433,0.679213814375752,1.0,6.18734476047216,0.5757520915577271,0.95,,
43022,intervention,chck_86M,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,T,seed+arm+checkpoint+probe_set+slot_mode+packet_type+condition+updated_conflict_heuristic,20,-0.6760942403157018,0.6135749422049556,0.35,0.6760942403157018,0.6135749422049556,0.65,5.469332968501786,0.547976622127219,0.95,4.793238728186084,0.599080511579366,1.0,0.6760942403157018,0.6135749422049556,0.65,5.469332968501786,0.547976622127219,0.95,-0.6827364097910634,0.7500361263357402,0.3,0.6827364097910634,0.7500361263357402,0.7,6.071106419676854,0.5491681101948759,0.95,5.38837000988579,0.6299789334793902,1.0,0.6827364097910634,0.7500361263357402,0.7,6.071106419676854,0.5491681101948759,0.95,,
