seed,checkpoint,probe_set,packet_id,slot_mode,condition,packet_type,gold_state_type,updated_conflict_heuristic,swap_pair_id,delta_full_m_orig_new_minus_source,base_full_m_orig_new_minus_source,intervention_full_m_orig_new_minus_source,delta_full_m_source_minus_orig_new,base_full_m_source_minus_orig_new,intervention_full_m_source_minus_orig_new,delta_full_m_source_minus_swapped_new,base_full_m_source_minus_swapped_new,intervention_full_m_source_minus_swapped_new,delta_full_m_orig_new_minus_swapped_new,base_full_m_orig_new_minus_swapped_new,intervention_full_m_orig_new_minus_swapped_new,delta_full_gold_margin_vs_original_competitor,base_full_gold_margin_vs_original_competitor,intervention_full_gold_margin_vs_original_competitor,delta_full_retention_margin_vs_swapped_new,base_full_retention_margin_vs_swapped_new,intervention_full_retention_margin_vs_swapped_new,delta_content_m_orig_new_minus_source,base_content_m_orig_new_minus_source,intervention_content_m_orig_new_minus_source,delta_content_m_source_minus_orig_new,base_content_m_source_minus_orig_new,intervention_content_m_source_minus_orig_new,delta_content_m_source_minus_swapped_new,base_content_m_source_minus_swapped_new,intervention_content_m_source_minus_swapped_new,delta_content_m_orig_new_minus_swapped_new,base_content_m_orig_new_minus_swapped_new,intervention_content_m_orig_new_minus_swapped_new,delta_content_gold_margin_vs_original_competitor,base_content_gold_margin_vs_original_competitor,intervention_content_gold_margin_vs_original_competitor,delta_content_retention_margin_vs_swapped_new,base_content_retention_margin_vs_swapped_new,intervention_content_retention_margin_vs_swapped_new
43022,chck_86M,extended_nontrain,rw2s0_007606,template,T,UNCHANGED_DISTRACTOR_USE,possession_artifact,,rw2s0_021141,-0.7969935588538646,-3.515040530450642,-4.312034089304507,0.7969935588538646,3.515040530450642,4.312034089304507,-0.18948357775807345,5.724973612713317,5.535490034955243,-0.9864771366119385,2.2099330822626753,1.2234559456507368,0.7969935588538646,3.515040530450642,4.312034089304507,-0.18948357775807345,5.724973612713317,5.535490034955243,-0.8685026718303561,-4.844694601604715,-5.713197273435071,0.8685026718303561,4.844694601604715,5.713197273435071,0.3733366025611762,5.687055175611749,6.060391778172925,-0.49516606926917994,0.8423605740070341,0.3471945047378542,0.8685026718303561,4.844694601604715,5.713197273435071,0.3733366025611762,5.687055175611749,6.060391778172925
43022,chck_86M,extended_nontrain,rw2s0_007606,template,U,UNCHANGED_DISTRACTOR_USE,possession_artifact,,rw2s0_021141,-0.3809982976876203,-4.3820423956029115,-4.763040693290532,0.3809982976876203,4.3820423956029115,4.763040693290532,-0.15391403508062185,1.1406657785487673,0.9867517434681454,-0.5349123327682426,-3.241376617054144,-3.7762889498223866,0.3809982976876203,4.3820423956029115,4.763040693290532,-0.15391403508062185,1.1406657785487673,0.9867517434681454,-0.41715774580370635,-5.924846309586428,-6.3420040553901345,0.41715774580370635,5.924846309586428,6.3420040553901345,-0.12012603462208071,0.8698028774699198,0.7496768428478391,-0.5372837804257875,-5.055043432116508,-5.592327212542296,0.41715774580370635,5.924846309586428,6.3420040553901345,-0.12012603462208071,0.8698028774699198,0.7496768428478391
43022,chck_86M,extended_nontrain,rw2s0_007606,template,N,UNCHANGED_DISTRACTOR_USE,possession_artifact,,rw2s0_021141,-0.20218972098082277,-3.876541202887893,-4.078730923868716,0.20218972098082277,3.876541202887893,4.078730923868716,0.22694443594664282,4.765790126348536,4.992734562295179,0.02475471496582049,0.8892489234606424,0.9140036384264629,0.20218972098082277,3.876541202887893,4.078730923868716,0.22694443594664282,4.765790126348536,4.992734562295179,-0.015771949430927634,-5.309911749791354,-5.325683699222282,0.015771949430927634,5.309911749791354,5.325683699222282,0.3076546312775461,5.266123316716403,5.573777947993949,0.2918826818466185,-0.04378843307495117,0.2480942487716673,0.015771949430927634,5.309911749791354,5.325683699222282,0.3076546312775461,5.266123316716403,5.573777947993949
43022,chck_86M,extended_nontrain,rw2s0_011096,template,T,UNCHANGED_DISTRACTOR_USE,other_relation_state,,rw2s0_010657,0.7372296333312987,-5.679014212141435,-4.941784578810136,-0.7372296333312987,5.679014212141435,4.941784578810136,-0.9816541353861501,8.894412563492855,7.912758428106705,-0.24442450205485144,3.2153983513514204,2.970973849296569,-0.7372296333312987,5.679014212141435,4.941784578810136,-0.9816541353861501,8.894412563492855,7.912758428106705,1.4348137360066175,-8.151275353506207,-6.71646161749959,-1.4348137360066175,8.151275353506207,6.71646161749959,-1.0188187739501409,8.878296888743838,7.859478114793697,0.4159949620564767,0.7270215352376308,1.1430164972941075,-1.4348137360066175,8.151275353506207,6.71646161749959,-1.0188187739501409,8.878296888743838,7.859478114793697
43022,chck_86M,extended_nontrain,rw2s0_011096,template,U,UNCHANGED_DISTRACTOR_USE,other_relation_state,,rw2s0_010657,0.15946580121914522,-5.503587508698304,-5.344121707479159,-0.15946580121914522,5.503587508698304,5.344121707479159,-1.0201870317260426,3.2279081389307978,2.207721107204755,-0.8607212305068974,-2.2756793697675066,-3.136400600274404,-0.15946580121914522,5.503587508698304,5.344121707479159,-1.0201870317260426,3.2279081389307978,2.207721107204755,0.20962442737072706,-7.623544296249747,-7.41391986887902,-0.20962442737072706,7.623544296249747,7.41391986887902,-1.0608386375630894,3.2115279641002417,2.1506893265371523,-0.8512142101923619,-4.412016332149506,-5.2632305423418675,-0.20962442737072706,7.623544296249747,7.41391986887902,-1.0608386375630894,3.2115279641002417,2.1506893265371523
43022,chck_86M,extended_nontrain,rw2s0_011096,template,N,UNCHANGED_DISTRACTOR_USE,other_relation_state,,rw2s0_010657,0.344211233779788,-5.652125614757339,-5.307914380977551,-0.344211233779788,5.652125614757339,5.307914380977551,-1.1979733438541489,8.680292028064528,7.482318684210379,-0.8537621100743609,3.028166413307189,2.174404303232828,-0.344211233779788,5.652125614757339,5.307914380977551,-1.1979733438541489,8.680292028064528,7.482318684210379,0.4452381068840623,-7.750152602791786,-7.304914495907724,-0.4452381068840623,7.750152602791786,7.304914495907724,-1.246970964906116,8.658351595203081,7.411380630296965,-0.8017328580220537,0.908198992411295,0.10646613438924124,-0.4452381068840623,7.750152602791786,7.304914495907724,-1.246970964906116,8.658351595203081,7.411380630296965
43022,chck_86M,extended_nontrain,rw2s0_017880,template,T,UNCHANGED_DISTRACTOR_USE,other_relation_state,,rw2s0_016104,1.029622561269207,-1.6349444739607861,-0.6053219126915792,-1.029622561269207,1.6349444739607861,0.6053219126915792,0.5053983712859917,4.918411250172842,5.423809621458834,1.5350209325551987,3.283466776212056,4.818487708767255,-1.029622561269207,1.6349444739607861,0.6053219126915792,0.5053983712859917,4.918411250172842,5.423809621458834,1.0380877886898816,-1.6242062143981457,-0.5861184257082641,-1.0380877886898816,1.6242062143981457,0.5861184257082641,0.8653874809853734,6.586944847553968,7.452332328539342,1.9034752696752548,4.962738633155823,6.866213902831078,-1.0380877886898816,1.6242062143981457,0.5861184257082641,0.8653874809853734,6.586944847553968,7.452332328539342
43022,chck_86M,extended_nontrain,rw2s0_017880,template,U,UNCHANGED_DISTRACTOR_USE,other_relation_state,,rw2s0_016104,2.400171144196065,-11.996716145280516,-9.59654500108445,-2.400171144196065,11.996716145280516,9.59654500108445,-0.423054527132384,1.9844503637189823,1.5613958365865983,1.9771166170636807,-10.012265781561533,-8.035149164497852,-2.400171144196065,11.996716145280516,9.59654500108445,-0.423054527132384,1.9844503637189823,1.5613958365865983,2.4113212427124378,-11.982217590883375,-9.570896348170937,-2.4113212427124378,11.982217590883375,9.570896348170937,-0.6518013974651695,2.964449982717633,2.3126485852524636,1.7595198452472687,-9.017767608165741,-7.258247762918472,-2.4113212427124378,11.982217590883375,9.570896348170937,-0.6518013974651695,2.964449982717633,2.3126485852524636
43022,chck_86M,extended_nontrain,rw2s0_017880,template,N,UNCHANGED_DISTRACTOR_USE,other_relation_state,,rw2s0_016104,1.4643192657240434,-10.786799035064178,-9.322479769340134,-1.4643192657240434,10.786799035064178,9.322479769340134,0.6764245064647794,5.072738490096526,5.749162996561306,2.1407437721888227,-5.714060544967651,-3.5733167727788286,-1.4643192657240434,10.786799035064178,9.322479769340134,0.6764245064647794,5.072738490096526,5.749162996561306,1.4742418259382237,-10.774463112279772,-9.300221286341548,-1.4742418259382237,10.774463112279772,9.300221286341548,0.8053213626146318,6.984641725942493,7.7899630885571245,2.2795631885528564,-3.7898213863372803,-1.5102581977844238,-1.4742418259382237,10.774463112279772,9.300221286341548,0.8053213626146318,6.984641725942493,7.7899630885571245
43022,chck_86M,extended_nontrain,rw_002632,template,T,UNCHANGED_DISTRACTOR_USE,location_containment,,rw2s0_014674,-0.45965139230247587,-0.09442920360182014,-0.554080595904296,0.45965139230247587,0.09442920360182014,0.554080595904296,0.2515869315247983,4.228166323998529,4.4797532555233275,-0.2080644607776776,4.133737120396709,3.925672659619031,0.45965139230247587,0.09442920360182014,0.554080595904296,0.2515869315247983,4.228166323998529,4.4797532555233275,-0.4843581730965525,-0.19148669058146575,-0.6758448636780182,0.4843581730965525,0.19148669058146575,0.6758448636780182,0.18861692088345716,6.222473988309503,6.41109090919296,-0.2957412522130962,6.030987297728037,5.735246045514941,0.4843581730965525,0.19148669058146575,0.6758448636780182,0.18861692088345716,6.222473988309503,6.41109090919296
