target_word,n_contexts,coherent86,dense_seed62064,dense_seed62065,d64_minus_coherent,d65_minus_coherent,d65_minus_d64,cdi_final_30m,cdi_mean_16_30m,cdi_first_month_ge_0p5
grandpa,1,8.17691707611084,7.638019561767578,7.610152244567871,-0.5388975143432617,-0.5667648315429688,-0.02786731719970703,0.8,0.6706666666666667,19.0
grapes,10,9.611994552612305,9.90366096496582,9.898655557632447,0.29166641235351565,0.2866610050201416,-0.005005407333374024,0.79,0.5046666666666667,23.0
grass,20,8.091615414619445,8.607500028610229,8.617420434951782,0.5158846139907837,0.5258050203323364,0.009920406341552734,0.74,0.43866666666666665,24.0
green,20,7.704369604587555,7.928175985813141,7.93719482421875,0.22380638122558594,0.23282521963119507,0.00901883840560913,0.76,0.412,25.0
gum,18,8.817637748188442,8.954342868593004,8.938706755638123,0.13670512040456137,0.12106900744967991,-0.015636112954881456,0.43,0.22133333333333333,28.0
hair,20,8.297373414039612,8.483965528011321,8.4726957321167,0.18659211397171022,0.1753223180770874,-0.011269795894622802,0.86,0.638,21.0
hamburger,3,11.422404289245605,11.574812571207682,11.563894907633463,0.1524082819620768,0.14149061838785806,-0.01091766357421875,0.69,0.3446666666666667,26.0
hammer,20,11.565496850013734,11.715796208381652,11.723712706565857,0.1502993583679199,0.15821585655212403,0.007916498184204101,0.56,0.29600000000000004,28.0
hand,20,7.306845617294312,7.497033619880677,7.503227257728577,0.19018800258636476,0.19638164043426515,0.006193637847900391,0.85,0.5753333333333334,21.0
happy,20,6.232154524326324,6.353722405433655,6.347138631343841,0.12156788110733033,0.11498410701751709,-0.006583774089813232,0.77,0.4326666666666667,24.0
hard,20,6.808319687843323,6.957248640060425,6.9512389421463014,0.14892895221710206,0.14291925430297853,-0.006009697914123535,0.54,0.232,28.0
hat,20,9.35870201587677,9.6931654214859,9.711898112297058,0.33446340560913085,0.3531960964202881,0.018732690811157228,0.85,0.6799999999999999,19.0
hate,20,9.060347414016723,9.17487131357193,9.168137383460998,0.1145238995552063,0.10778996944427491,-0.006733930110931397,0.18,0.06933333333333333,
have,20,5.292131400108337,5.462627005577088,5.463890314102173,0.17049560546875,0.17175891399383544,0.0012633085250854492,0.67,0.31533333333333335,27.0
head,20,7.5510097444057465,7.812740463018417,7.818421363830566,0.2617307186126709,0.26741161942481995,0.005680900812149048,0.83,0.5640000000000001,22.0
hear,20,5.944350671768189,6.08349871635437,6.09175614118576,0.13914804458618163,0.14740546941757202,0.008257424831390381,0.62,0.27266666666666667,28.0
heavy,20,10.277547121047974,10.345465326309204,10.34778447151184,0.06791820526123046,0.07023735046386718,0.002319145202636719,0.71,0.36466666666666664,26.0
helicopter,9,10.3931565284729,10.344878514607748,10.348626719580757,-0.04827801386515299,-0.0445298088921441,0.0037482049730088976,0.68,0.36333333333333334,25.0
help,20,5.179649424552918,5.264885818958282,5.2387076139450075,0.08523639440536498,0.059058189392089844,-0.026178205013275148,0.82,0.5026666666666667,23.0
hen,7,9.82275036403111,10.726793084825788,10.731296403067452,0.9040427207946777,0.9085460390363421,0.004503318241664341,0.29,0.15133333333333335,
hide,20,8.415244603157044,8.808816146850585,8.807779097557068,0.39357154369354247,0.3925344944000244,-0.0010370492935180664,0.69,0.34933333333333333,25.0
high,20,7.461858010292053,7.459779071807861,7.468859314918518,-0.0020789384841918947,0.007001304626464843,0.009080243110656739,0.62,0.2866666666666667,28.0
hit,20,9.33540873527527,9.459073400497436,9.46937074661255,0.12366466522216797,0.13396201133728028,0.010297346115112304,0.73,0.3766666666666667,25.0
hold,20,7.602536129951477,7.766459274291992,7.75164258480072,0.16392314434051514,0.14910645484924318,-0.014816689491271972,0.66,0.3466666666666667,26.0
home,20,7.512522411346436,7.615007019042968,7.619340550899506,0.1024846076965332,0.10681813955307007,0.004333531856536866,0.81,0.544,23.0
horse,20,6.217434591054916,6.529662976041436,6.550619917362928,0.31222838498651984,0.333185326308012,0.020956941321492194,0.85,0.5846666666666667,22.0
hose,19,12.719435669334704,13.114387994632125,13.124492369151037,0.3949523252974215,0.40505669981633363,0.01010437451891209,0.49,0.24666666666666667,28.0
hot,20,8.317140555381775,8.490879559516907,8.494342303276062,0.17373900413513182,0.1772017478942871,0.0034627437591552733,0.84,0.6753333333333332,19.0
house,20,5.637616968154907,5.971647322177887,5.9826665878295895,0.33403035402297976,0.3450496196746826,0.011019265651702881,0.8,0.4766666666666667,24.0
hug,12,10.875264684359232,11.122394323348999,11.11922057469686,0.24712963898976645,0.24395589033762613,-0.0031737486521402993,0.82,0.5326666666666667,23.0
hungry,12,9.904869318008423,10.073395013809204,10.075067321459452,0.16852569580078125,0.17019800345102945,0.0016723076502482097,0.75,0.396,25.0
hurry,9,6.3037734561496315,6.5597710609436035,6.542402903238933,0.25599760479397243,0.23862944708930123,-0.017368157704671223,0.56,0.23933333333333331,28.0
hurt,20,8.267221295833588,8.54059407711029,8.535747146606445,0.2733727812767029,0.2685258507728577,-0.004846930503845215,0.7,0.372,25.0
ice,20,7.733900380134583,8.069718956947327,8.079136896133424,0.33581857681274413,0.3452365159988403,0.00941793918609619,0.72,0.448,24.0
jacket,20,9.209715867042542,9.517623400688171,9.5186448097229,0.3079075336456299,0.30892894268035886,0.001021409034729004,0.73,0.44666666666666666,23.0
jar,19,8.105080127716064,8.236316204071045,8.222771017174972,0.13123607635498047,0.11769088945890728,-0.01354518689607319,0.38,0.21866666666666668,
jeans,17,15.041888232397682,15.36161589688238,15.379974388791357,0.31972766448469725,0.33808615639367523,0.018358491908978012,0.52,0.2406666666666667,28.0
jello,1,17.219123363494873,18.738032817840576,18.748928546905518,1.5189094543457031,1.5298051834106445,0.010895729064941406,0.36,0.19,28.0
jelly,20,9.960419130325317,10.209792542457581,10.216562080383301,0.2493734121322632,0.2561429500579834,0.006769537925720215,0.49,0.24866666666666667,28.0
juice,20,7.977956730127334,7.876945275068283,7.859572231769562,-0.10101145505905151,-0.11838449835777283,-0.017373043298721313,0.87,0.6706666666666667,19.0
jump,20,9.043809604644775,9.190771555900573,9.207216238975525,0.14696195125579833,0.1634066343307495,0.016444683074951172,0.83,0.47733333333333333,23.0
keys,20,9.182884073257446,9.339317679405212,9.355313324928284,0.1564336061477661,0.1724292516708374,0.01599564552307129,0.77,0.5493333333333333,23.0
kick,20,10.755340194702148,10.84679560661316,10.849233913421632,0.09145541191101074,0.09389371871948242,0.0024383068084716797,0.72,0.38666666666666666,25.0
kiss,13,9.349005772517277,9.561505684485802,9.553337537325346,0.21249991196852464,0.20433176480806792,-0.00816814716045673,0.85,0.5673333333333334,22.0
kitchen,20,9.160722374916077,9.398748636245728,9.40760567188263,0.23802626132965088,0.24688329696655273,0.008857035636901855,0.76,0.41333333333333333,24.0
kitty,4,11.323395848274231,11.507102489471436,11.565096378326416,0.1837066411972046,0.24170053005218506,0.05799388885498047,0.78,0.6293333333333333,19.0
knee,20,10.160813057422638,10.337997961044312,10.327743828296661,0.17718490362167358,0.16693077087402344,-0.010254132747650146,0.75,0.486,23.0
knife,20,8.126370978355407,8.208755254745483,8.197792077064515,0.08238427639007569,0.07142109870910644,-0.010963177680969239,0.66,0.34199999999999997,26.0
knock,20,10.776415991783143,11.042321014404298,11.062069582939149,0.2659050226211548,0.28565359115600586,0.019748568534851074,0.61,0.322,27.0
ladder,20,10.39599402435124,10.547263283282518,10.571386792138219,0.15126925893127918,0.17539276778697968,0.02412350885570049,0.53,0.24733333333333332,28.0
lady,20,8.141259241104127,8.3476318359375,8.374940609931945,0.20637259483337403,0.2336813688278198,0.0273087739944458,0.45,0.22400000000000003,28.0
lamb,11,10.9633024958047,11.380985513329506,11.398234480483966,0.4176830175248059,0.43493198467926547,0.01724896715445952,0.45,0.26266666666666666,28.0
lamp,20,10.412693775072693,10.578813406080007,10.604445969127118,0.16611963100731372,0.19175219405442476,0.025632563047111034,0.51,0.234,28.0
last,20,8.217478847503662,8.333143067359924,8.334411668777467,0.11566421985626221,0.11693282127380371,0.0012686014175415038,0.34,0.11800000000000001,
later,20,7.287519487738609,7.219788146018982,7.23719819188118,-0.06773134171962739,-0.050321295857429504,0.017410045862197875,0.53,0.24533333333333335,28.0
leg,20,8.50191514492035,8.756258678436279,8.751436853408814,0.2543435335159302,0.24952170848846436,-0.0048218250274658205,0.78,0.47,23.0
lick,5,12.870277976989746,13.325178527832032,13.339453601837159,0.45490055084228515,0.4691756248474121,0.014275074005126953,0.56,0.24333333333333332,28.0
light,20,8.82783489227295,9.075216054916382,9.087388157844543,0.24738116264343263,0.25955326557159425,0.012172102928161621,0.79,0.5586666666666668,22.0
like,20,5.3065743207931515,5.484502124786377,5.500117540359497,0.1779278039932251,0.1935432195663452,0.015615415573120118,0.71,0.32133333333333336,26.0
lion,5,9.830924320220948,10.069564533233642,10.085029792785644,0.2386402130126953,0.2541054725646973,0.015465259552001953,0.8,0.48000000000000004,23.0
lips,20,7.862138438224792,7.916300642490387,7.919549643993378,0.05416220426559448,0.0574112057685852,0.0032490015029907225,0.65,0.3453333333333333,26.0
listen,20,7.651981902122498,7.788162207603454,7.792217826843261,0.13618030548095703,0.14023592472076415,0.004055619239807129,0.58,0.24133333333333334,28.0
lollipop,2,12.665433883666992,13.114782333374023,13.103255271911621,0.44934844970703125,0.4378213882446289,-0.011527061462402344,0.58,0.26666666666666666,28.0
long,20,6.593519252538681,6.584663110971451,6.587613785266877,-0.008856141567230224,-0.00590546727180481,0.002950674295425415,0.47,0.15866666666666665,
look,20,7.1993234038352965,7.249974393844605,7.261360335350036,0.05065099000930786,0.06203693151473999,0.011385941505432129,0.79,0.4206666666666667,25.0
loud,20,9.099391341209412,9.099582362174989,9.116836500167846,0.00019102096557617189,0.01744515895843506,0.017254137992858888,0.67,0.3026666666666667,27.0
love,20,7.53244648873806,7.783573991805315,7.773878156393766,0.251127503067255,0.2414316676557064,-0.009695835411548615,0.8,0.47200000000000003,24.0
lunch,20,7.032068505883217,7.049520692229271,7.042281825840473,0.017452186346054076,0.010213319957256318,-0.00723886638879776,0.73,0.3993333333333334,25.0
mad,16,9.829978168010712,9.999585956335068,10.02268785238266,0.16960778832435608,0.19270968437194824,0.023101896047592163,0.53,0.22133333333333335,28.0
mailman,1,14.589994430541992,14.465730667114258,14.49906587600708,-0.12426376342773438,-0.09092855453491211,0.033335208892822266,0.41,0.19133333333333333,28.0
make,20,5.623598396778107,5.855899560451507,5.832329988479614,0.23230116367340087,0.20873159170150757,-0.02356957197189331,0.62,0.26866666666666666,28.0
man,20,5.618853360414505,5.892815418541431,5.928295244276524,0.2739620581269264,0.3094418838620186,0.03547982573509216,0.6,0.31933333333333336,27.0
meat,20,7.597324324399233,7.838841307163238,7.843834653869271,0.24151698276400566,0.24651032947003843,0.004993346706032753,0.55,0.30533333333333335,28.0
medicine,20,9.835230255126953,9.948344206809997,9.93753387928009,0.11311395168304443,0.10230362415313721,-0.010810327529907227,0.67,0.37266666666666665,25.0
melon,5,14.268878364562989,14.835520935058593,14.875584125518799,0.5666425704956055,0.6067057609558105,0.04006319046020508,0.5,0.2506666666666667,28.0
milk,20,8.21260734796524,8.475877916812896,8.455132710933686,0.26327056884765626,0.24252536296844482,-0.020745205879211425,0.89,0.7113333333333334,19.0
mommy,2,8.791492462158203,9.103462219238281,9.088951110839844,0.3119697570800781,0.2974586486816406,-0.0145111083984375,0.92,0.9353333333333332,16.0
money,20,6.3005094766616825,6.502898049354553,6.502557110786438,0.20238857269287108,0.20204763412475585,-0.0003409385681152344,0.68,0.39133333333333337,25.0
monkey,2,11.922775745391846,12.737250804901123,12.772722244262695,0.8144750595092773,0.8499464988708496,0.035471439361572266,0.89,0.572,22.0
moon,20,8.521396958827973,9.029750657081603,9.040875887870788,0.5083536982536316,0.5194789290428161,0.01112523078918457,0.83,0.5726666666666667,22.0
moose,7,8.690053307584353,8.956948746527944,8.968793154827186,0.2668954389435904,0.2787398472428322,0.011844408299241747,0.41,0.20800000000000002,
mop,1,10.988245010375977,11.643320560455322,11.64324951171875,0.6550755500793457,0.6550045013427734,-7.104873657226562e-05,0.38,0.186,
morning,20,6.271407395601273,6.392491179704666,6.405899369716645,0.12108378410339356,0.1344919741153717,0.01340819001197815,0.65,0.298,27.0
motorcycle,20,10.63040840625763,10.788221430778503,10.785222268104553,0.15781302452087403,0.15481386184692383,-0.0029991626739501952,0.67,0.3446666666666667,26.0
mouse,20,11.254079639911652,11.424374678730965,11.44414749443531,0.17029503881931304,0.19006785452365876,0.019772815704345702,0.74,0.45266666666666666,23.0
mouth,20,7.735231363773346,8.081755757331848,8.077903079986573,0.3465243935585022,0.34267171621322634,-0.0038526773452758787,0.85,0.6186666666666666,21.0
movie,20,8.231201148033142,8.360602962970734,8.404737436771393,0.12940181493759156,0.17353628873825072,0.04413447380065918,0.58,0.252,28.0
muffin,9,14.459168434143066,14.943638589647081,14.96846866607666,0.48447015550401473,0.5093002319335938,0.024830076429578993,0.62,0.324,27.0
nail,19,11.29596283561305,11.506781778837505,11.507112754018683,0.21081894322445519,0.2111499184056332,0.00033097518117804274,0.47,0.20800000000000002,28.0
nap,9,10.040612326727974,9.920157008700901,9.918011294470894,-0.12045531802707249,-0.12260103225708008,-0.0021457142300075954,0.78,0.49333333333333335,23.0
napkin,6,11.57130229473114,11.398960510889689,11.387097378571829,-0.17234178384145102,-0.18420491615931192,-0.011863132317860922,0.64,0.3513333333333334,25.0
naughty,4,10.928511619567871,11.363105058670044,11.379404783248901,0.43459343910217285,0.4508931636810303,0.016299724578857422,0.26,0.12000000000000001,
necklace,16,10.642879605293274,10.80626916885376,10.820525616407394,0.16338956356048584,0.17764601111412048,0.014256447553634644,0.58,0.31133333333333335,28.0
new,20,7.767168891429901,7.762481153011322,7.783262693881989,-0.004687738418579101,0.016093802452087403,0.020781540870666505,0.51,0.21866666666666668,28.0
nice,20,7.6539548397064205,7.837838339805603,7.86070442199707,0.18388350009918214,0.2067495822906494,0.022866082191467286,0.66,0.3513333333333334,27.0
night,20,5.470052486658096,5.5238434165716175,5.51641548871994,0.053790929913520816,0.04636300206184387,-0.007427927851676941,0.76,0.4073333333333334,25.0
noisy,11,11.258918502114035,11.374474178661,11.385817267678,0.11555567654696378,0.12689876556396484,0.011343089017001066,0.5,0.22266666666666665,28.0
noodles,9,10.461551560295952,10.448479546440971,10.437669118245443,-0.013072013854980469,-0.023882442050509982,-0.010810428195529513,0.65,0.40800000000000003,24.0
nose,20,7.842987334728241,8.100636637210846,8.088523292541504,0.257649302482605,0.24553595781326293,-0.012113344669342042,0.9,0.7473333333333334,18.0
nurse,20,10.318214321136475,10.42174597978592,10.419683063030243,0.10353165864944458,0.10146874189376831,-0.0020629167556762695,0.27,0.10666666666666667,
nuts,15,10.20192387898763,10.338851483662923,10.334968852996827,0.13692760467529297,0.13304497400919596,-0.003882630666097005,0.53,0.254,28.0
old,20,6.229281933885067,6.3628996248357,6.379818691592663,0.13361769095063208,0.15053675770759584,0.01691906675696373,0.43,0.16866666666666666,
open,20,7.470097303390503,7.671446359157562,7.683777987957001,0.20134905576705933,0.2136806845664978,0.012331628799438476,0.83,0.5306666666666666,23.0
outside,20,7.67136287689209,7.7084218740463255,7.7228011131286625,0.03705899715423584,0.05143823623657227,0.014379239082336426,0.8,0.5986666666666667,21.0
oven,20,6.932187104225159,7.088462257385254,7.066075325012207,0.15627515316009521,0.13388822078704835,-0.022386932373046876,0.56,0.27599999999999997,28.0
owl,3,8.436994711558023,8.546044508616129,8.582919438680014,0.10904979705810547,0.14592472712198892,0.03687493006388346,0.68,0.454,23.0
paint,20,9.56964123249054,9.862711429595947,9.83517324924469,0.2930701971054077,0.2655320167541504,-0.027538180351257324,0.65,0.3026666666666667,27.0
pancake,10,14.099099026154727,14.574471785640345,14.537864282215015,0.4753727594856173,0.4387652560602874,-0.036607503425329924,0.75,0.4093333333333333,24.0
pants,20,9.091698384284973,9.397544312477113,9.396268892288209,0.3058459281921387,0.3045705080032349,-0.0012754201889038086,0.83,0.5306666666666666,23.0
paper,20,8.413114524632693,8.351020204275846,8.368519670143723,-0.06209432035684585,-0.04459485448896885,0.017499465867877005,0.79,0.47200000000000003,23.0
park,20,7.631651079654693,7.952350115776062,7.972455370426178,0.3206990361213684,0.3408042907714844,0.020105254650115967,0.83,0.484,23.0
party,20,7.467806154489518,7.581973743438721,7.586578953266144,0.1141675889492035,0.11877279877662658,0.004605209827423096,0.65,0.30066666666666664,28.0
peas,11,8.091964158144863,7.926356402310458,7.894752003929832,-0.16560775583440607,-0.1972121542150324,-0.031604398380626335,0.62,0.38333333333333336,26.0
peekaboo,2,14.403613090515137,14.187753200531006,14.191694259643555,-0.21585988998413086,-0.21191883087158203,0.003941059112548828,0.83,0.6266666666666667,19.0
pen,20,9.71934208869934,9.74687671661377,9.768388533592224,0.027534627914428712,0.049046444892883304,0.02151181697845459,0.66,0.39,25.0
pencil,16,9.519744664430618,9.459992617368698,9.479102998971939,-0.059752047061920166,-0.0406416654586792,0.019110381603240967,0.62,0.32066666666666666,28.0
penguin,3,16.870805104573567,17.32854970296224,17.342573483784992,0.4577445983886719,0.4717683792114258,0.014023780822753906,0.65,0.3266666666666667,28.0
penny,15,9.69256337483724,9.791482893625895,9.78635540008545,0.0989195187886556,0.09379202524820963,-0.0051274935404459635,0.4,0.22,28.0
people,20,5.6952804028987885,5.8039035439491276,5.820864820480347,0.10862314105033874,0.12558441758155822,0.016961276531219482,0.56,0.26866666666666666,28.0
person,20,6.510026812553406,6.529932755231857,6.539182096719742,0.019905942678451537,0.02915528416633606,0.009249341487884522,0.32,0.12266666666666667,
pick,20,9.074953031539916,9.438054919242859,9.434235978126527,0.3631018877029419,0.35928294658660886,-0.0038189411163330076,0.56,0.22933333333333333,28.0
pickle,2,12.708641529083252,12.497524738311768,12.510541439056396,-0.21111679077148438,-0.19810009002685547,0.013016700744628906,0.54,0.28933333333333333,28.0
picnic,20,9.036317729949952,9.171629974246025,9.172943899035454,0.1353122442960739,0.13662616908550262,0.001313924789428711,0.46,0.19066666666666665,
picture,20,8.667903947830201,8.750273370742798,8.762414121627808,0.08236942291259766,0.09451017379760743,0.012140750885009766,0.75,0.4093333333333333,25.0
pig,12,10.560752709706625,11.049018224080404,11.070285320281982,0.4882655143737793,0.509532610575358,0.021267096201578777,0.84,0.574,22.0
pillow,15,11.742220274607341,12.107183583577473,12.103208637237548,0.36496330897013346,0.36098836263020834,-0.003974946339925131,0.78,0.4846666666666667,23.0
pizza,20,11.507236957550049,11.694936990737915,11.693914699554444,0.1877000331878662,0.18667774200439452,-0.0010222911834716797,0.89,0.5646666666666668,22.0
plant,20,8.266979323327542,8.396617726236581,8.393101482093334,0.12963840290904044,0.12612215876579286,-0.0035162441432476043,0.58,0.29,28.0
plate,20,8.262763249874116,8.386654329299926,8.36674120426178,0.12389107942581176,0.1039779543876648,-0.019913125038146972,0.72,0.41466666666666663,24.0
play,20,6.7175667643547055,6.840464568138122,6.859374976158142,0.12289780378341675,0.14180821180343628,0.01891040802001953,0.85,0.49333333333333335,23.0
playground,20,15.499582723621279,15.754578611254692,15.754719505831599,0.2549958876334131,0.2551367822103202,0.0001408945769071579,0.61,0.27599999999999997,28.0
police,20,8.883166980743407,8.944970881938934,8.974834382534027,0.061803901195526124,0.0916674017906189,0.029863500595092775,0.53,0.20266666666666666,28.0
pony,10,11.750404548645019,12.266849803924561,12.280198001861573,0.516445255279541,0.5297934532165527,0.013348197937011719,0.46,0.23466666666666666,28.0
pool,20,7.3022740364074705,7.335268807411194,7.340878582000732,0.032994771003723146,0.03860454559326172,0.005609774589538574,0.74,0.4313333333333333,25.0
poor,20,8.730145812034607,8.840521931648254,8.84096851348877,0.11037611961364746,0.11082270145416259,0.0004465818405151367,0.22,0.08133333333333333,
pop,20,9.195400714874268,9.312547850608826,9.343458461761475,0.11714713573455811,0.14805774688720702,0.030910611152648926,0.38,0.23466666666666666,28.0
popcorn,10,8.541932201385498,8.794932413101197,8.778230810165406,0.25300021171569825,0.23629860877990722,-0.016701602935791017,0.7,0.38866666666666666,25.0
porch,12,9.397847572962442,9.734409411748251,9.760344386100769,0.3365618387858073,0.362496813138326,0.02593497435251872,0.31,0.14800000000000002,
potato,12,10.529449462890625,10.657055775324503,10.660826047261557,0.12760631243387857,0.131376584370931,0.0037702719370524087,0.63,0.3466666666666667,27.0
potty,6,15.50930651028951,15.614041805267334,15.638309955596924,0.1047352949778239,0.12900344530741373,0.024268150329589844,0.8,0.5566666666666666,22.0
pour,20,10.885701608657836,11.029361343383789,11.025709295272828,0.14365973472595214,0.14000768661499025,-0.003652048110961914,0.48,0.21733333333333332,28.0
present,20,8.651292037963866,8.547687244415282,8.541201496124268,-0.10360479354858398,-0.11009054183959961,-0.006485748291015625,0.63,0.32733333333333337,26.0
pretend,11,8.52042531967163,8.708286415446889,8.716158996928822,0.18786109577525745,0.19573367725719104,0.007872581481933594,0.41,0.14066666666666666,
pretty,20,7.623562645912171,7.781803917884827,7.78714075088501,0.15824127197265625,0.16357810497283937,0.005336833000183105,0.64,0.35866666666666663,28.0
pretzel,2,25.207065105438232,26.145444869995117,26.207239627838135,0.9383797645568848,1.0001745223999023,0.06179475784301758,0.54,0.28933333333333333,28.0
pudding,15,8.74658800760905,8.983572896321615,8.976380856831868,0.2369848887125651,0.229792849222819,-0.007192039489746093,0.35,0.168,
pull,20,7.925380396842956,7.975224852561951,7.963300251960755,0.04984445571899414,0.03791985511779785,-0.01192460060119629,0.61,0.306,27.0
pumpkin,20,11.382670688629151,11.624919486045837,11.635593509674072,0.242248797416687,0.25292282104492186,0.010674023628234863,0.63,0.328,27.0
puppy,18,10.066149287753635,10.354475683636135,10.377883010440403,0.28832639588250053,0.3117337226867676,0.023407326804267034,0.78,0.5626666666666666,22.0
purse,3,11.015915552775065,11.182162920633951,11.19032351175944,0.16624736785888672,0.174407958984375,0.008160591125488281,0.6,0.3346666666666667,27.0
push,20,9.227440333366394,9.303068041801453,9.295103073120117,0.07562770843505859,0.06766273975372314,-0.00796496868133545,0.73,0.3893333333333333,25.0
put,20,7.347666382789612,7.5915533065795895,7.59471480846405,0.24388692378997803,0.24704842567443847,0.003161501884460449,0.62,0.2786666666666667,28.0
puzzle,17,10.52443577261532,10.434677124023438,10.450659134808708,-0.08975864859188304,-0.07377663780661191,0.01598201078527114,0.72,0.3973333333333333,25.0
quiet,20,8.181119751930236,8.284529209136963,8.296777963638306,0.10340945720672608,0.11565821170806885,0.012248754501342773,0.63,0.27799999999999997,28.0
radio,20,8.479405295848846,8.44548233151436,8.467082464694977,-0.033922964334487916,-0.012322831153869628,0.021600133180618285,0.44,0.21333333333333335,28.0
rain,20,8.331188019737601,8.668353536259383,8.669689952209591,0.33716551652178167,0.33850193247199056,0.0013364159502089023,0.84,0.5126666666666666,23.0
read,20,7.5673400402069095,7.637888717651367,7.656654524803161,0.070548677444458,0.08931448459625244,0.018765807151794434,0.75,0.4706666666666667,23.0
red,20,6.629309046268463,6.909610080718994,6.924058151245117,0.280301034450531,0.2947491049766541,0.014448070526123047,0.77,0.4326666666666667,24.0
refrigerator,20,9.416178631782532,9.70091199874878,9.704277896881104,0.28473336696624757,0.28809926509857176,0.003365898132324219,0.62,0.3233333333333333,26.0
ride,20,8.485160636901856,8.625665187835693,8.625288844108582,0.1405045509338379,0.14012820720672609,-0.0003763437271118164,0.66,0.372,25.0
rip,11,10.629039244218307,10.694077405062588,10.67498510534113,0.06503816084428267,0.04594586112282493,-0.01909229972145774,0.36,0.15,
rock,20,8.242252618074417,8.65603947043419,8.681393402814866,0.41378685235977175,0.439140784740448,0.02535393238067627,0.75,0.492,23.0
roof,20,9.211427044868469,9.555526447296142,9.57053620815277,0.34409940242767334,0.35910916328430176,0.015009760856628418,0.45,0.18066666666666667,
room,20,6.175564055144787,6.291592441871762,6.318668569251895,0.11602838672697544,0.14310451410710812,0.027076127380132674,0.72,0.37266666666666665,25.0
rooster,1,18.442031860351562,18.424437522888184,18.435270309448242,-0.017594337463378906,-0.0067615509033203125,0.010832786560058594,0.44,0.22733333333333333,28.0
run,20,7.559753465652466,7.698104214668274,7.700737738609314,0.1383507490158081,0.14098427295684815,0.002633523941040039,0.78,0.436,24.0
sad,20,8.727767181396484,8.817788767814637,8.812644267082215,0.09002158641815186,0.08487708568572998,-0.005144500732421875,0.66,0.3106666666666667,27.0
salt,20,6.2191938817501065,6.193113034963607,6.186408132314682,-0.026080846786499023,-0.0327857494354248,-0.006704902648925782,0.43,0.19866666666666666,28.0
sandbox,2,23.548078536987305,23.7247371673584,23.741244792938232,0.17665863037109375,0.19316625595092773,0.016507625579833984,0.47,0.23399999999999999,28.0
sandwich,20,9.240957760810852,9.214964413642884,9.20781397819519,-0.02599334716796875,-0.03314378261566162,-0.007150435447692871,0.72,0.36666666666666664,26.0
sauce,20,7.735561203956604,7.981465208530426,7.998303711414337,0.24590400457382203,0.26274250745773314,0.016838502883911134,0.51,0.24800000000000003,28.0
say,20,5.2191274762153625,5.440389084815979,5.454456984996796,0.22126160860061644,0.2353295087814331,0.014067900180816651,0.6,0.26866666666666666,28.0
scared,20,8.463311100006104,8.79346981048584,8.793032264709472,0.33015871047973633,0.32972116470336915,-0.0004375457763671875,0.66,0.282,27.0
scarf,9,15.740611765119764,16.35333824157715,16.358572642008465,0.6127264764573839,0.617960876888699,0.0052344004313151045,0.34,0.14733333333333334,
school,20,7.327238380908966,7.604179883003235,7.617927968502045,0.2769415020942688,0.2906895875930786,0.013748085498809815,0.76,0.42266666666666663,25.0
scissors,3,10.167910893758139,10.15659268697103,10.167326291402182,-0.011318206787109375,-0.0005846023559570312,0.010733604431152344,0.67,0.31133333333333335,27.0
see,20,6.414942765235901,6.822713303565979,6.818656313419342,0.40777053833007815,0.4037135481834412,-0.004056990146636963,0.76,0.46266666666666667,24.0
shake,18,9.752285586463081,9.759987990061441,9.760776254865858,0.007702403598361545,0.008490668402777778,0.0007882648044162326,0.56,0.27466666666666667,28.0
share,20,6.967744308710098,6.762216095626354,6.756090822815895,-0.20552821308374405,-0.21165348589420319,-0.006125272810459137,0.65,0.298,27.0
sheep,11,8.037630796432495,8.318578351627696,8.325118064880371,0.28094755519520154,0.287487268447876,0.00653971325267445,0.7,0.44933333333333336,23.0
shirt,20,10.205528259277344,10.40117678642273,10.39963595867157,0.19564852714538575,0.19410769939422606,-0.001540827751159668,0.8,0.534,22.0
shoe,20,10.952426767349243,11.221974158287049,11.20951862335205,0.26954739093780516,0.2570918560028076,-0.01245553493499756,0.92,0.8019999999999999,17.0
shopping,20,10.773706960678101,10.835956740379334,10.813413047790528,0.06224977970123291,0.039706087112426756,-0.022543692588806154,0.62,0.304,27.0
shorts,7,14.620034222091947,15.077299015862602,15.098723543541771,0.4572647937706539,0.47868932144982473,0.02142452767917088,0.71,0.362,26.0
shoulder,20,9.61480164527893,9.590308880805969,9.594578337669372,-0.024492764472961427,-0.020223307609558105,0.004269456863403321,0.61,0.27799999999999997,28.0
shovel,2,10.182906150817871,10.466753959655762,10.430083274841309,0.2838478088378906,0.2471771240234375,-0.036670684814453125,0.61,0.3126666666666667,27.0
show,20,7.095470035076142,7.229179382324219,7.2265425562858585,0.1337093472480774,0.1310725212097168,-0.0026368260383605956,0.58,0.254,28.0
shower,20,9.647004290670157,9.801834390405565,9.786906857881695,0.154830099735409,0.13990256721153854,-0.014927532523870468,0.71,0.4066666666666666,25.0
sick,20,8.54521894454956,8.729559564590454,8.729279673099517,0.18434062004089355,0.18406072854995728,-0.0002798914909362793,0.63,0.27599999999999997,28.0
sidewalk,6,9.418358087539673,9.457820097605387,9.470838864644369,0.039462010065714516,0.05248077710469564,0.01301876703898112,0.53,0.23333333333333334,28.0
sing,20,7.540242779254913,7.821330118179321,7.8425315618515015,0.28108733892440796,0.30228878259658815,0.021201443672180176,0.73,0.386,25.0
