delta2_mean,delta2_rel_to_ref2,delta2_sum,grad2_mean,grad2_sum,group,n_params,route,tensor
0.0025344893667433,0.9649581787245545,583.9463500976562,3.427291517255071e-10,7.896479655755684e-05,layer6_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.6.attention.self.pos_query_proj.weight
0.0006315188275443183,0.8110217509064189,582.0077514648438,2.5844004833036e-06,2.3817834854125977,layer5_ffn_output,921600,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.5.output.dense.weight
0.0006133801407284206,0.801602316630721,565.2911376953125,3.7302858092718656e-06,3.437831401824951,layer4_ffn_output,921600,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.4.output.dense.weight
0.0006066710419125027,0.6654497348386036,559.1080322265625,7.011327478620741e-07,0.6461639404296875,layer0_ffn_output,921600,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.0.intermediate.dense.weight
0.0005820482307010227,0.77450026393502,536.4156494140625,3.772996003843016e-06,3.4771931171417236,layer3_ffn_output,921600,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.3.output.dense.weight
0.002316281000773112,0.7348099955770221,533.671142578125,2.1140582854665507e-09,0.00048707902897149324,layer7_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.7.attention.self.pos_key_proj.weight
0.002245413992140028,0.8777617771308481,517.3433837890625,2.8060204234255557e-10,6.46507105557248e-05,layer5_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.5.attention.self.pos_query_proj.weight
0.0021834762891133628,0.6988821493664157,503.07293701171875,2.772039553949273e-09,0.0006386779132299125,layer1_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.1.attention.self.pos_key_proj.weight
0.0005429088407092624,0.7386355363238991,500.34478759765625,2.6500481180846693e-06,2.442284345626831,layer2_ffn_output,921600,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.2.output.dense.weight
0.0020742588573031957,0.7657419293133161,477.90924072265625,6.892942868338044e-10,0.00015881340368650854,layer3_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.3.attention.self.pos_key_proj.weight
0.00202705634964837,0.7126099361267355,467.0337829589844,7.73844009118976e-10,0.00017829365970101207,layer4_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.4.attention.self.pos_key_proj.weight
0.001962151659859551,0.6509975627827344,452.0797424316406,1.2595676758388032e-09,0.00029020439251326025,layer2_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.2.attention.self.pos_key_proj.weight
0.0019555762079026965,0.7464357242260335,450.56475830078125,3.671184963928277e-09,0.000845841015689075,layer7_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.7.attention.self.pos_query_proj.weight
0.000476410190264384,0.6797195609347301,439.05963134765625,2.3143810944424735e-06,2.1329336166381836,layer1_ffn_output,921600,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.1.output.dense.weight
0.001772806379530165,0.5834822892497932,408.45458984375,7.791090992112813e-10,0.0001795067364582792,layer0_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.0.attention.self.pos_key_proj.weight
0.00042044811778598363,0.5931094506284609,387.4849853515625,1.7565412498596642e-06,1.6188284158706665,layer0_ffn_output,921600,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.0.output.dense.weight
0.0016628881295522055,0.856603780021834,383.1294250488281,1.1711865176443503e-09,0.0002698413736652583,layer3_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.3.attention.self.pos_query_proj.weight
0.001646299229727851,0.7694936456987168,379.3073425292969,1.795046955521684e-09,0.000413578818552196,layer4_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.4.attention.self.pos_query_proj.weight
0.0016329595777723523,0.8091648225688691,376.23388671875,4.277914942779009e-09,0.0009856316028162837,layer1_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.1.attention.self.pos_query_proj.weight
0.0015165975358751086,0.6996553702064827,349.424072265625,4.041872267003378e-09,0.0009312473703175783,layer2_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.2.attention.self.pos_query_proj.weight
0.001031853159268697,0.7152127681257003,237.7389678955078,2.560945020781623e-05,5.900417327880859,layer7_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.7.attention.output.dense.weight
0.0010259564055336847,0.6893604737522854,236.38035583496094,1.5859801452380554e-09,0.00036540982546284795,layer0_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.0.attention.self.pos_query_proj.weight
0.0009999814960691665,0.8437311372980626,230.39573669433594,1.2038116498539846e-06,0.27735820412635803,layer7_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.7.attention.self.query_proj.weight
0.0009777164459228516,1.1562447256161243,225.265869140625,5.534301201502482e-05,12.751029968261719,layer6_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.6.attention.output.dense.weight
0.0009633264276716444,1.1122755231653112,221.95040893554688,1.8424580856743787e-07,0.04245023429393768,layer6_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.6.attention.self.query_proj.weight
0.0009297762976752387,0.8387467029109973,214.220458984375,2.1179271344509388e-06,0.48797041177749634,layer7_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.7.attention.self.key_proj.weight
0.0008791722191704644,1.0657721978739239,202.561279296875,1.694952273586144e-07,0.03905170038342476,layer6_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.6.attention.self.key_proj.weight
0.000810467799504598,0.8123723869487273,186.73178100585938,1.996535316316618e-06,0.46000173687934875,layer2_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.2.attention.self.query_proj.weight
0.0007981769243876139,0.8843915531250172,183.89996337890625,9.59547469392419e-07,0.2210797369480133,layer1_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.1.attention.self.query_proj.weight
0.0007959300279617309,0.6706988300689655,183.3822784423828,0.0001328793168067932,30.615394592285156,layer7_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.7.attention.self.value_proj.weight
0.0007889013157950508,1.0167918165064629,181.7628631591797,8.896210955248939e-05,20.496870040893555,layer6_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.6.attention.self.value_proj.weight
0.0007235423723856608,0.8603415024817715,166.70416259765625,8.038330512742201e-07,0.18520313501358032,layer3_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.3.attention.self.query_proj.weight
0.000720032983356052,0.8389818965958297,165.89559936523438,4.384211691406866e-07,0.10101223737001419,layer0_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.0.attention.self.query_proj.weight
0.0006894881195492215,0.7780334789320318,158.85806274414062,2.007991877487964e-06,0.46264132857322693,layer2_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.2.attention.self.key_proj.weight
0.0006848556465572782,0.8183579492900108,157.79074096679688,1.0928205382596288e-07,0.025178585201501846,layer5_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.5.attention.self.query_proj.weight
0.0006790969769159953,0.8105989028241417,156.4639434814453,4.404091586669286e-05,10.147027015686035,layer5_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.5.attention.output.dense.weight
0.0006691632668177287,0.8271045801530467,154.1752166748047,1.0095567429541714e-07,0.02326018735766411,layer5_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.5.attention.self.key_proj.weight
0.0006563709841834175,0.7985046794631587,151.22787475585938,1.040345200130509e-06,0.23969553411006927,layer4_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.4.attention.self.query_proj.weight
0.0006134620557228724,0.2323126138168628,150.76443481445312,3.737681557443769e-07,0.09185726195573807,other,245760,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.rel_embeddings.weight
0.0006388528479470147,0.7988466920053345,147.1916961669922,2.661737251198954e-06,0.613264262676239,layer1_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.1.attention.self.key_proj.weight
0.0006107747554779053,0.82118957038963,140.72250366210938,2.0301873899168437e-05,4.677551746368408,layer1_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.1.attention.output.dense.weight
0.0006000981065962049,0.8126253363190293,138.26260375976562,8.965887698448366e-07,0.20657405257225037,layer3_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.3.attention.self.key_proj.weight
0.0005891387992435031,0.7331562028472085,135.73757934570312,6.337242407931222e-05,14.601006507873535,layer4_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.4.attention.output.dense.weight
0.0005801567104127672,0.7782533829752983,133.66810607910156,4.282682720157835e-05,9.867300987243652,layer3_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.3.attention.output.dense.weight
0.0005794698662228055,0.7748314484953324,133.50985717773438,1.405844490768181e-06,0.3239065706729889,layer4_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.4.attention.self.key_proj.weight
0.0005730957455105252,0.7585781524874757,132.041259765625,5.366041842434141e-05,12.363360404968262,layer2_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.2.attention.output.dense.weight
0.0005400312278005812,0.7218402618957557,124.4231948852539,7.117546111759212e-07,0.16398826241493225,layer0_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.0.attention.self.key_proj.weight
0.0005352725585301717,0.6860427413036633,123.32679748535156,7.96433538198471e-05,18.349828720092773,layer5_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.5.attention.self.value_proj.weight
0.0005205845170550876,0.681438637594843,119.94267272949219,1.509837702744537e-05,3.478666067123413,layer0_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.0.attention.output.dense.weight
0.00046877914004855685,0.6525346634909853,108.0067138671875,5.268166876501507e-05,12.137856483459473,layer2_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.2.attention.self.value_proj.weight
0.0004634621739387512,0.6201081504979974,106.78168487548828,8.064773347642687e-05,18.58123779296875,layer4_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.4.attention.self.value_proj.weight
0.00046295927630530463,0.6873361229447985,106.66581726074219,2.376759217845069e-05,5.476053237915039,layer1_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.1.attention.self.value_proj.weight
0.0004618143373065525,0.644466859623279,106.40202331542969,6.49379069606463e-05,14.96169376373291,layer3_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.3.attention.self.value_proj.weight
0.00039938247866100736,0.5534772622226268,92.0177230834961,1.581929624080658e-05,3.644765853881836,layer0_attention,230400,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.0.attention.self.value_proj.weight
0.0002734038730462392,0.27590230506254826,62.992252349853516,0.00011230807337496016,25.87578010559082,mlm_head,230400,scale1p75_100M_stock_minus_step35_100M,cls.predictions.transform.dense.weight
7.899043460687001e-05,0.29329544542878405,19.412689208984375,6.0774478091237445e-06,1.4935935735702515,embeddings,245760,scale1p75_100M_stock_minus_step35_100M,deberta.embeddings.position_embeddings.weight
0.004977110028266907,0.3958605069228851,2.3890128135681152,1.924290889595189e-08,9.236596270056907e-06,layer6_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.6.attention.self.key_proj.bias
0.004550424218177795,0.30594203634216616,2.184203624725342,3.525108695612289e-07,0.00016920521738938987,layer1_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.1.attention.self.key_proj.bias
0.004356831312179565,0.3222184393469833,2.0912790298461914,1.710767719487194e-07,8.211685053538531e-05,layer0_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.0.attention.self.key_proj.bias
0.0034939621885617576,0.2471961865381812,1.6771018505096436,1.8249523539755804e-07,8.759771299082786e-05,layer2_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.2.attention.self.key_proj.bias
0.0031565393010775248,0.4295655346781932,1.515138864517212,1.2199022118390226e-07,5.855530616827309e-05,layer7_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.7.attention.self.key_proj.bias
0.003052576382954915,0.28313651776500076,1.4652366638183594,2.3079375447802402e-08,1.1078100214945152e-05,layer5_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.5.attention.self.key_proj.bias
0.0027008441587289176,0.20768561094550636,1.2964051961898804,7.50282955171618e-08,3.6013581848237664e-05,layer4_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.4.attention.self.key_proj.bias
0.0024701997637748717,0.0011554491283385392,1.1856958866119385,0.00014061528878907362,0.06749533861875534,mlm_head,480,scale1p75_100M_stock_minus_step35_100M,cls.predictions.transform.LayerNorm.weight
0.0024576236804326377,0.327736235074815,1.179659366607666,7.470207492588088e-08,3.585699596442282e-05,layer3_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.3.attention.self.key_proj.bias
5.275078001432121e-05,0.006281633735272202,0.8642687797546387,6.152921514512855e-07,0.010080946609377861,mlm_head,16384,scale1p75_100M_stock_minus_step35_100M,cls.predictions.bias
0.0009901343534390132,0.3254665858580185,0.4752644896507263,1.6220520289304356e-06,0.0007785849738866091,layer0_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.0.attention.self.query_proj.bias
0.0008759427194794019,0.21091571453405566,0.4204525053501129,2.8487396169415055e-07,0.00013673950161319226,layer6_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.6.attention.self.pos_query_proj.bias
0.0007522465661168098,0.0008115918574286542,0.3610783517360687,0.0004229680945475896,0.20302468538284302,layer5_ffn_output,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.5.output.LayerNorm.weight
0.000750666173795859,0.12553945209534978,0.36031976342201233,1.5165719560172875e-07,7.27954538888298e-05,layer5_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.5.attention.self.pos_query_proj.bias
0.0006226884201169014,0.430360660042894,0.29889044165611267,2.6586266661373276e-06,0.0012761407997459173,layer0_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.0.attention.self.pos_query_proj.bias
0.000572335347533226,0.4767278003479897,0.2747209668159485,1.6530872623358543e-06,0.00079348188592121,layer3_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.3.attention.self.query_proj.bias
0.00013926344302793344,0.1752031537266376,0.2673858106136322,6.58639861891667e-06,0.012645885348320007,layer3_ffn_output,1920,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.3.intermediate.dense.bias
0.0005512645468115807,0.21153597823957207,0.2646069824695587,4.389995592646301e-06,0.0021071978844702244,layer2_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.2.attention.self.pos_query_proj.bias
0.0005317064623037974,0.6226236103586175,0.25521910190582275,1.7833889008519083e-07,8.56026672408916e-05,layer5_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.5.attention.self.query_proj.bias
0.00013205621701975663,0.15829358220538717,0.25354793667793274,6.346032023429871e-06,0.012184381484985352,layer4_ffn_output,1920,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.4.intermediate.dense.bias
0.0001284468996648987,0.1594922635407311,0.24661804735660553,5.1858956188273925e-06,0.009956919588148594,layer5_ffn_output,1920,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.5.intermediate.dense.bias
0.00012720390999068816,0.16500774313537706,0.24423150718212128,7.594392809551209e-06,0.014581234194338322,layer2_ffn_output,1920,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.2.intermediate.dense.bias
0.0005062990201016267,0.608363407639886,0.24302352964878082,2.733110401701803e-07,0.00013118929928168654,layer6_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.6.attention.self.query_proj.bias
0.0005057006453474363,0.628670696393777,0.2427363097667694,1.8717132964714742e-06,0.0008984223823063076,layer1_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.1.attention.self.query_proj.bias
0.00012077174615114928,0.16939033581722374,0.2318817526102066,4.003681533504278e-06,0.007687068544328213,layer6_ffn_output,1920,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.6.intermediate.dense.bias
0.00011990342754870653,0.20509794293498088,0.23021458089351654,1.8402507218221825e-05,0.0353328138589859,layer7_ffn_output,1920,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.7.intermediate.dense.bias
0.0004667575160662333,0.2759796956580732,0.224043607711792,2.7818971526964257e-06,0.0013353106332942843,layer1_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.1.attention.self.pos_query_proj.bias
0.00045996687064568204,0.14188727872430776,0.22078409790992737,2.5592555175535383e-06,0.0012284426484256983,layer7_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.7.attention.self.pos_query_proj.bias
0.00043003220732013383,0.00046042348759041255,0.20641545951366425,3.70099403274556e-05,0.017764771357178688,embeddings,480,scale1p75_100M_stock_minus_step35_100M,deberta.embeddings.LayerNorm.weight
0.00041953390464186666,0.38906143551835115,0.201376274228096,1.5621585286377618e-06,0.0007498360937461257,layer4_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.4.attention.self.query_proj.bias
0.00041031794001658757,0.1317875451640199,0.19695261120796204,1.6387733921874314e-06,0.0007866112282499671,layer3_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.3.attention.self.pos_query_proj.bias
0.0003943799063563347,0.5613053137227871,0.18930235505104065,4.328910047964504e-06,0.0020778768230229616,layer2_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.2.attention.self.query_proj.bias
9.854528276870648e-05,0.13286888507303432,0.18920694291591644,2.6767857586188865e-06,0.005139428656548262,layer1_ffn_output,1920,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.1.intermediate.dense.bias
0.0003860534479220708,0.08638548354272975,0.185305655002594,1.6384937528831264e-06,0.0007864770013839006,layer4_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.4.attention.self.pos_query_proj.bias
0.00036127616961797077,0.9819384389150542,0.17341256141662598,2.2746113245375455e-06,0.0010918134357780218,layer7_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.7.attention.self.query_proj.bias
0.0003529909377296766,0.000382237265864444,0.16943565011024475,6.538667560865482e-05,0.03138560429215431,layer0_ffn_output,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.0.output.LayerNorm.weight
0.0002719413489103317,0.0002815741477599074,0.13053184747695923,8.675664818535249e-05,0.04164319112896919,layer1_ffn_output,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.1.output.LayerNorm.weight
6.479983761285742e-05,0.07567928206251216,0.12441568821668625,1.1774788921078047e-06,0.002260759472846985,layer0_ffn_output,1920,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.0.intermediate.dense.bias
0.00024045157867173353,0.00025803166579787103,0.1154167577624321,0.00013950009209414324,0.06696004420518875,layer2_ffn_output,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.2.output.LayerNorm.weight
0.000237440038472414,0.00023596726836842157,0.11397121846675873,5.3157102471838394e-05,0.02551540918648243,layer0_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.0.attention.output.LayerNorm.weight
0.0002328112411002318,0.00023982944340998004,0.11174939572811127,0.00034255022183060646,0.1644241064786911,layer6_ffn_output,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.6.output.LayerNorm.weight
0.00023119854740798472,0.00022296718563660764,0.11097530275583267,0.00033726682886481285,0.16188807785511017,layer6_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.6.attention.output.LayerNorm.weight
0.00022724421384433905,0.035360120637111726,0.10907722264528275,0.00020134774968028069,0.09664691984653473,mlm_head,480,scale1p75_100M_stock_minus_step35_100M,cls.predictions.transform.LayerNorm.bias
0.00021404847502708434,0.0002314516729880008,0.10274326801300049,0.00021297512575984,0.1022280603647232,layer3_ffn_output,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.3.output.LayerNorm.weight
0.00020292438566684722,0.00021924724178524693,0.09740370512008667,0.000325056662162145,0.1560271978378296,layer4_ffn_output,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.4.output.LayerNorm.weight
0.0001989325974136591,0.00019218084593426274,0.09548764675855637,7.554180144021908e-05,0.03626006469130516,layer1_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.1.attention.output.LayerNorm.weight
0.00019571119919419288,0.00019122181511507986,0.09394137561321259,0.00014874772168695926,0.07139890640974045,layer7_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.7.attention.output.LayerNorm.weight
0.0001741547913601001,0.00018376090855715127,0.08359429985284805,0.00014975502466162046,0.07188241183757782,layer7_ffn_output,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.7.output.LayerNorm.weight
0.00015807665574053923,0.00015150660526287287,0.07587679475545883,0.00015954580157995224,0.07658198475837708,layer3_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.3.attention.output.LayerNorm.weight
0.00015531630876163642,0.0001486345015498641,0.07455182820558548,0.00012779242048660915,0.06134036183357239,layer2_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.2.attention.output.LayerNorm.weight
0.00015275481467445692,0.0001465634414703312,0.07332231104373932,0.00020816804220279058,0.09992066025733948,layer4_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.4.attention.output.LayerNorm.weight
0.0001423378319789966,0.00013663501177398592,0.06832215934991837,0.0003530639223754406,0.1694706827402115,layer5_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.5.attention.output.LayerNorm.weight
9.663957171142101e-05,0.1082622094741112,0.046386994421482086,0.00036513718465964,0.1752658486366272,layer6_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.6.attention.output.LayerNorm.bias
8.653180363277594e-05,0.261575512777285,0.04153526574373245,0.00020860283014674982,0.10012935847043991,layer2_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.2.attention.output.dense.bias
6.936639547348023e-05,0.09215687746343397,0.03329586982727051,0.0002818077492217223,0.1352677196264267,layer2_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.2.attention.output.LayerNorm.bias
6.298991308237115e-05,0.2362247854234647,0.030235158279538155,0.00032583738987644514,0.15640194714069366,layer1_ffn_output,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.1.output.LayerNorm.bias
6.270049295077721e-05,0.2138559511054315,0.030096236616373062,0.0002777248000105222,0.13330790400505066,layer6_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.6.attention.output.dense.bias
6.046633546551068e-05,0.0865586681456358,0.02902384102344513,0.0002157546579837799,0.10356223583221436,layer1_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.1.attention.output.LayerNorm.bias
5.38685591891408e-05,0.07325717458790121,0.025856908410787582,0.00034049234042565025,0.16343632340431213,layer3_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.3.attention.output.LayerNorm.bias
5.157293441394965e-05,0.19123434684237456,0.02475500851869583,0.00010220791834096114,0.049059800803661346,layer7_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.7.attention.output.dense.bias
4.91089381588002e-05,0.03829355397457995,0.023572290316224098,0.00016308908040324848,0.07828275859355927,layer7_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.7.attention.output.LayerNorm.bias
4.757083176324765e-05,0.061649309719796375,0.02283399924635887,0.0003701363690197468,0.17766545712947845,layer5_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.5.attention.output.LayerNorm.bias
4.6474738822629055e-05,0.47050929543167375,0.022307874634861946,0.0004732861494024595,0.22717735171318054,layer5_ffn_output,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.5.output.LayerNorm.bias
4.623293643817306e-05,0.06415889272739257,0.022191809490323067,0.0003712640143930912,0.17820672690868378,layer4_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.4.attention.output.LayerNorm.bias
4.521576532473167e-05,0.14966532141013028,0.0217035673558712,0.000269927146534125,0.12956503033638,layer3_attention,480,scale1p75_100M_stock_minus_step35_100M,deberta.encoder.layer.3.attention.output.dense.bias
