target,frame_id,subtype,alt_a,alt_b,form,delta1,delta2,correct_margin_c1,correct_margin_c2,interaction,min_signed_margin,crossed_success,same_a_bias,same_b_bias,prior_ratio
scale1p75_83M,D_0001,open_closed,open,closed,explicit_final_state,4.040285840630531,-4.841971509158611,4.040285840630531,4.841971509158611,8.882257349789143,4.040285840630531,True,False,False,4.846875
scale1p75_83M,D_0001,open_closed,open,closed,full_v3,-5.484246987849474,2.19651135802269,-5.484246987849474,-2.19651135802269,-7.680758345872164,-5.484246987849474,False,False,False,4.846875
scale1p75_83M,D_0001,open_closed,open,closed,initial_plus_last,-5.132910847663879,2.9614705592393875,-5.132910847663879,-2.9614705592393875,-8.094381406903267,-5.132910847663879,False,False,False,4.846875
scale1p75_83M,D_0001,open_closed,open,closed,last_event_only,-0.6547278165817261,-3.0588549971580505,-0.6547278165817261,3.0588549971580505,2.4041271805763245,-0.6547278165817261,False,False,True,4.846875
scale1p75_83M,D_0001,open_closed,open,closed,no_context,-0.49304866790771484,-0.49304866790771484,-0.49304866790771484,0.49304866790771484,0.0,-0.49304866790771484,False,False,True,4.846875
scale1p75_83M,D_0002,open_closed,open,closed,explicit_final_state,5.720488779246807,-4.1935969069600105,5.720488779246807,4.1935969069600105,9.914085686206818,4.1935969069600105,True,False,False,4.846875
scale1p75_83M,D_0002,open_closed,open,closed,full_v3,-4.728077005594969,3.9767505526542664,-4.728077005594969,-3.9767505526542664,-8.704827558249235,-4.728077005594969,False,False,False,4.846875
scale1p75_83M,D_0002,open_closed,open,closed,initial_plus_last,-4.4069796577095985,4.06242198497057,-4.4069796577095985,-4.06242198497057,-8.469401642680168,-4.4069796577095985,False,False,False,4.846875
scale1p75_83M,D_0002,open_closed,open,closed,last_event_only,0.15800857543945312,-3.3510228246450424,0.15800857543945312,3.3510228246450424,3.5090314000844955,0.15800857543945312,True,False,False,4.846875
scale1p75_83M,D_0002,open_closed,open,closed,no_context,0.19327926635742188,0.19327926635742188,0.19327926635742188,-0.19327926635742188,0.0,-0.19327926635742188,False,True,False,4.846875
scale1p75_83M,D_0003,empty_full,empty,full,explicit_final_state,5.1753711104393005,-7.550260543823242,5.1753711104393005,7.550260543823242,12.725631654262543,5.1753711104393005,True,False,False,4.861915367483296
scale1p75_83M,D_0003,empty_full,empty,full,full_v3,-7.494075074791908,4.8839941918849945,-7.494075074791908,-4.8839941918849945,-12.378069266676903,-7.494075074791908,False,False,False,4.861915367483296
scale1p75_83M,D_0003,empty_full,empty,full,initial_plus_last,-7.822176039218903,4.423638164997101,-7.822176039218903,-4.423638164997101,-12.245814204216003,-7.822176039218903,False,False,False,4.861915367483296
scale1p75_83M,D_0003,empty_full,empty,full,last_event_only,0.6609373092651367,-1.072436809539795,0.6609373092651367,1.072436809539795,1.7333741188049316,0.6609373092651367,True,False,False,4.861915367483296
scale1p75_83M,D_0003,empty_full,empty,full,no_context,-1.1243796348571777,-1.1243796348571777,-1.1243796348571777,1.1243796348571777,0.0,-1.1243796348571777,False,False,True,4.861915367483296
scale1p75_83M,D_0004,open_closed,open,closed,explicit_final_state,4.682152830064297,-3.6662340313196182,4.682152830064297,3.6662340313196182,8.348386861383915,3.6662340313196182,True,False,False,4.846875
scale1p75_83M,D_0004,open_closed,open,closed,full_v3,-4.500977613031864,2.8683366179466248,-4.500977613031864,-2.8683366179466248,-7.369314230978489,-4.500977613031864,False,False,False,4.846875
scale1p75_83M,D_0004,open_closed,open,closed,initial_plus_last,-4.01179576665163,3.4142741709947586,-4.01179576665163,-3.4142741709947586,-7.426069937646389,-4.01179576665163,False,False,False,4.846875
scale1p75_83M,D_0004,open_closed,open,closed,last_event_only,-0.3745603561401367,-2.4125012159347534,-0.3745603561401367,2.4125012159347534,2.0379408597946167,-0.3745603561401367,False,False,True,4.846875
scale1p75_83M,D_0004,open_closed,open,closed,no_context,-0.4884929656982422,-0.4884929656982422,-0.4884929656982422,0.4884929656982422,0.0,-0.4884929656982422,False,False,True,4.846875
scale1p75_83M,D_0005,empty_full,empty,full,explicit_final_state,4.345969259738922,-8.181629113852978,4.345969259738922,8.181629113852978,12.5275983735919,4.345969259738922,True,False,False,4.861915367483296
scale1p75_83M,D_0005,empty_full,empty,full,full_v3,-7.774633996188641,3.532634913921356,-7.774633996188641,-3.532634913921356,-11.307268910109997,-7.774633996188641,False,False,False,4.861915367483296
scale1p75_83M,D_0005,empty_full,empty,full,initial_plus_last,-8.22464020550251,3.4532612562179565,-8.22464020550251,-3.4532612562179565,-11.677901461720467,-8.22464020550251,False,False,False,4.861915367483296
scale1p75_83M,D_0005,empty_full,empty,full,last_event_only,-0.10598134994506836,-1.754920482635498,-0.10598134994506836,1.754920482635498,1.6489391326904297,-0.10598134994506836,False,False,True,4.861915367483296
scale1p75_83M,D_0005,empty_full,empty,full,no_context,-1.2269868850708008,-1.2269868850708008,-1.2269868850708008,1.2269868850708008,0.0,-1.2269868850708008,False,False,True,4.861915367483296
scale1p75_83M,D_0006,empty_full,empty,full,explicit_final_state,5.1753711104393005,-7.550260543823242,5.1753711104393005,7.550260543823242,12.725631654262543,5.1753711104393005,True,False,False,4.861915367483296
scale1p75_83M,D_0006,empty_full,empty,full,full_v3,-7.386258363723755,4.820754170417786,-7.386258363723755,-4.820754170417786,-12.20701253414154,-7.386258363723755,False,False,False,4.861915367483296
scale1p75_83M,D_0006,empty_full,empty,full,initial_plus_last,-7.730424247682095,4.413276672363281,-7.730424247682095,-4.413276672363281,-12.143700920045376,-7.730424247682095,False,False,False,4.861915367483296
scale1p75_83M,D_0006,empty_full,empty,full,last_event_only,0.7555141448974609,-0.8065838813781738,0.7555141448974609,0.8065838813781738,1.5620980262756348,0.7555141448974609,True,False,False,4.861915367483296
scale1p75_83M,D_0006,empty_full,empty,full,no_context,-1.1243796348571777,-1.1243796348571777,-1.1243796348571777,1.1243796348571777,0.0,-1.1243796348571777,False,False,True,4.861915367483296
