family,seed,checkpoint,contrast,n_checkpoint_rows,mean_delta_row_context_loss,mean_delta_isolation_loss,mean_delta_context_gain
compact_experience,43022,mean_over_scored_checkpoints,ALN-minus-DUP,1,-0.2251956636706988,-0.13469446202119192,0.09050120164950688
compact_experience,43022,mean_over_scored_checkpoints,ALN-minus-OFF,1,-0.6081845698257288,-0.0383526881535848,0.5698318816721439
compact_experience,43022,mean_over_scored_checkpoints,ALN-minus-SEP,1,-0.7709100879728794,0.007490113377571106,0.7784002013504505
compact_experience,43022,mean_over_scored_checkpoints,ALN-minus-SHUF,1,-0.6890124275038639,-0.07661794622739156,0.6123944812764724
compact_experience,43022,mean_over_scored_checkpoints,DUP-minus-OFF,1,-0.38298890615502995,0.09634177386760712,0.47933068002263707
compact_experience,43022,mean_over_scored_checkpoints,SEP-minus-OFF,1,0.16272551814715067,-0.045842801531155906,-0.20856831967830658
compact_experience,43022,mean_over_scored_checkpoints,SHUF-minus-OFF,1,0.08082785767813523,0.03826525807380676,-0.042562599604328476
compact_experience,43022,mean_over_scored_checkpoints,SHUF-minus-SEP,1,-0.08189766046901543,0.08410805960496266,0.1660057200739781
