family,seed,checkpoint,contrast,n_sentences,delta_row_context_loss,delta_isolation_loss,delta_context_gain,se_delta_context_gain,fraction_a_higher_context_gain
compact_experience,43022,chck_100M,ALN-minus-OFF,24,-0.6081845698257288,-0.0383526881535848,0.5698318816721439,0.25478941120708043,0.625
compact_experience,43022,chck_100M,SHUF-minus-OFF,24,0.08082785767813523,0.03826525807380676,-0.042562599604328476,0.13011681686743373,0.5
compact_experience,43022,chck_100M,ALN-minus-SHUF,24,-0.6890124275038639,-0.07661794622739156,0.6123944812764724,0.261364274663396,0.7083333333333334
compact_experience,43022,chck_100M,DUP-minus-OFF,24,-0.38298890615502995,0.09634177386760712,0.47933068002263707,0.32314771786117025,0.5416666666666666
compact_experience,43022,chck_100M,ALN-minus-DUP,24,-0.2251956636706988,-0.13469446202119192,0.09050120164950688,0.19658103144631475,0.5833333333333334
compact_experience,43022,chck_100M,SEP-minus-OFF,24,0.16272551814715067,-0.045842801531155906,-0.20856831967830658,0.21918890537535976,0.3333333333333333
compact_experience,43022,chck_100M,ALN-minus-SEP,24,-0.7709100879728794,0.007490113377571106,0.7784002013504505,0.32910237980394946,0.7083333333333334
compact_experience,43022,chck_100M,SHUF-minus-SEP,24,-0.08189766046901543,0.08410805960496266,0.1660057200739781,0.20362095472391517,0.5416666666666666
