target,variant,frame_id,family,subtype,depth,alt_a,alt_b,target_prior_ratio,target_prior_balanced_le4,renaming_of,shuffled_context_family,c1_a_sum,c1_a_mean,c1_a_n_tokens,c1_a_status,c1_b_sum,c1_b_mean,c1_b_n_tokens,c1_b_status,c2_a_sum,c2_a_mean,c2_a_n_tokens,c2_a_status,c2_b_sum,c2_b_mean,c2_b_n_tokens,c2_b_status,none_a_sum,none_a_mean,none_a_n_tokens,none_a_status,none_b_sum,none_b_mean,none_b_n_tokens,none_b_status,shuf1_a_sum,shuf1_a_mean,shuf1_a_n_tokens,shuf1_a_status,shuf1_b_sum,shuf1_b_mean,shuf1_b_n_tokens,shuf1_b_status,shuf2_a_sum,shuf2_a_mean,shuf2_a_n_tokens,shuf2_a_status,shuf2_b_sum,shuf2_b_mean,shuf2_b_n_tokens,shuf2_b_status,delta1,delta2,correct_margin_c1,correct_margin_c2,min_signed_margin,interaction,crossed_success,c1_success,c2_success,same_sign_positive,same_sign_negative,none_delta,delta1_minus_none,delta2_minus_none,shuf_delta1,shuf_delta2,shuf_correct_margin_c1,shuf_correct_margin_c2,shuf_min_signed_margin,shuf_interaction,shuf_crossed_success,interaction_excess_over_shuffled,min_margin_excess_over_shuffled
mlm_only_20M,original,A_0001,A_spatial_direct,inside_outside,1.0,inside,outside,1.0257787325456498,True,,B_transfer_role,-4.891386032104492,-4.891386032104492,1,ok,-6.360598087310791,-6.360598087310791,1,ok,-6.159555912017822,-6.159555912017822,1,ok,-5.872814655303955,-5.872814655303955,1,ok,-6.780056476593018,-6.780056476593018,1,ok,-6.6070404052734375,-6.6070404052734375,1,ok,-6.447281837463379,-6.447281837463379,1,ok,-6.370506763458252,-6.370506763458252,1,ok,-6.5939741134643555,-6.5939741134643555,1,ok,-6.475481033325195,-6.475481033325195,1,ok,1.4692120552062988,-0.2867412567138672,1.4692120552062988,0.2867412567138672,0.2867412567138672,1.755953311920166,True,True,True,False,False,-0.17301607131958008,1.642228126525879,-0.11372518539428711,-0.07677507400512695,-0.11849308013916016,-0.07677507400512695,0.11849308013916016,-0.07677507400512695,0.0417180061340332,False,1.7142353057861328,0.36351633071899414
mlm_only_20M,original,A_0002,A_spatial_direct,on_under,1.0,on,under,18.004459861248762,False,,B_transfer_role,-1.0265798568725586,-1.0265798568725586,1,ok,-4.943210601806641,-4.943210601806641,1,ok,-1.2004882097244263,-1.2004882097244263,1,ok,-4.471883773803711,-4.471883773803711,1,ok,-1.4076640605926514,-1.4076640605926514,1,ok,-4.593172073364258,-4.593172073364258,1,ok,-1.545150637626648,-1.545150637626648,1,ok,-4.828495502471924,-4.828495502471924,1,ok,-1.5673329830169678,-1.5673329830169678,1,ok,-4.818670272827148,-4.818670272827148,1,ok,3.916630744934082,3.2713955640792847,3.916630744934082,-3.2713955640792847,-3.2713955640792847,0.6452351808547974,False,True,False,True,False,3.1855080127716064,0.7311227321624756,0.08588755130767822,3.283344864845276,3.2513372898101807,3.283344864845276,-3.2513372898101807,-3.2513372898101807,0.032007575035095215,False,0.6132276058197021,-0.020058274269104004
mlm_only_20M,original,A_0003,A_spatial_direct,on_under,1.0,on,under,18.004459861248762,False,,B_transfer_role,-1.9671008586883545,-1.9671008586883545,1,ok,-4.4600114822387695,-4.4600114822387695,1,ok,-2.216066360473633,-2.216066360473633,1,ok,-4.083928108215332,-4.083928108215332,1,ok,-2.4946560859680176,-2.4946560859680176,1,ok,-4.2101359367370605,-4.2101359367370605,1,ok,-2.3873682022094727,-2.3873682022094727,1,ok,-4.720852851867676,-4.720852851867676,1,ok,-2.409011125564575,-2.409011125564575,1,ok,-4.796826362609863,-4.796826362609863,1,ok,2.492910623550415,1.8678617477416992,2.492910623550415,-1.8678617477416992,-1.8678617477416992,0.6250488758087158,False,True,False,True,False,1.715479850769043,0.7774307727813721,0.15238189697265625,2.333484649658203,2.387815237045288,2.333484649658203,-2.387815237045288,-2.387815237045288,-0.05433058738708496,False,0.6793794631958008,0.5199534893035889
mlm_only_20M,original,A_0004,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-4.954817295074463,-4.954817295074463,1,ok,-5.58449125289917,-5.58449125289917,1,ok,-5.692002773284912,-5.692002773284912,1,ok,-5.286431789398193,-5.286431789398193,1,ok,-6.080742359161377,-6.080742359161377,1,ok,-6.73164176940918,-6.73164176940918,1,ok,-6.136837482452393,-6.136837482452393,1,ok,-6.810129165649414,-6.810129165649414,1,ok,-6.184290885925293,-6.184290885925293,1,ok,-6.901549339294434,-6.901549339294434,1,ok,0.629673957824707,-0.40557098388671875,0.629673957824707,0.40557098388671875,0.40557098388671875,1.0352449417114258,True,True,True,False,False,0.6508994102478027,-0.021225452423095703,-1.0564703941345215,0.6732916831970215,0.7172584533691406,0.6732916831970215,-0.7172584533691406,-0.7172584533691406,-0.04396677017211914,False,1.079211711883545,1.1228294372558594
mlm_only_20M,original,A_0005,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-5.521087646484375,-5.521087646484375,1,ok,-6.603868007659912,-6.603868007659912,1,ok,-6.347364902496338,-6.347364902496338,1,ok,-6.249427795410156,-6.249427795410156,1,ok,-6.624235153198242,-6.624235153198242,1,ok,-7.649905681610107,-7.649905681610107,1,ok,-6.663103103637695,-6.663103103637695,1,ok,-7.5422682762146,-7.5422682762146,1,ok,-6.650171279907227,-6.650171279907227,1,ok,-7.566593170166016,-7.566593170166016,1,ok,1.082780361175537,-0.09793710708618164,1.082780361175537,0.09793710708618164,0.09793710708618164,1.1807174682617188,True,True,True,False,False,1.0256705284118652,0.057109832763671875,-1.1236076354980469,0.8791651725769043,0.9164218902587891,0.8791651725769043,-0.9164218902587891,-0.9164218902587891,-0.037256717681884766,False,1.2179741859436035,1.0143589973449707
mlm_only_20M,original,A_0006,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-5.486889362335205,-5.486889362335205,1,ok,-6.528977394104004,-6.528977394104004,1,ok,-6.250150680541992,-6.250150680541992,1,ok,-6.199111461639404,-6.199111461639404,1,ok,-6.309187889099121,-6.309187889099121,1,ok,-7.360164642333984,-7.360164642333984,1,ok,-6.199602127075195,-6.199602127075195,1,ok,-7.3107829093933105,-7.3107829093933105,1,ok,-6.307665824890137,-6.307665824890137,1,ok,-7.371561050415039,-7.371561050415039,1,ok,1.0420880317687988,-0.05103921890258789,1.0420880317687988,0.05103921890258789,0.05103921890258789,1.0931272506713867,True,True,True,False,False,1.0509767532348633,-0.008888721466064453,-1.1020159721374512,1.1111807823181152,1.0638952255249023,1.1111807823181152,-1.0638952255249023,-1.0638952255249023,0.04728555679321289,False,1.0458416938781738,1.1149344444274902
mlm_only_20M,original,A_0007,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-5.664175033569336,-5.664175033569336,1,ok,-6.7961273193359375,-6.7961273193359375,1,ok,-6.386868476867676,-6.386868476867676,1,ok,-6.416046142578125,-6.416046142578125,1,ok,-6.960867404937744,-6.960867404937744,1,ok,-7.844723224639893,-7.844723224639893,1,ok,-7.01226282119751,-7.01226282119751,1,ok,-8.100520133972168,-8.100520133972168,1,ok,-7.004594802856445,-7.004594802856445,1,ok,-7.984190464019775,-7.984190464019775,1,ok,1.1319522857666016,0.02917766571044922,1.1319522857666016,-0.02917766571044922,-0.02917766571044922,1.1027746200561523,False,True,False,True,False,0.8838558197021484,0.24809646606445312,-0.8546781539916992,1.0882573127746582,0.9795956611633301,1.0882573127746582,-0.9795956611633301,-0.9795956611633301,0.10866165161132812,False,0.9941129684448242,0.9504179954528809
mlm_only_20M,original,A_0008,A_spatial_direct,inside_outside,1.0,inside,outside,1.0257787325456498,True,,B_transfer_role,-4.009553909301758,-4.009553909301758,1,ok,-6.0221052169799805,-6.0221052169799805,1,ok,-5.263229846954346,-5.263229846954346,1,ok,-5.367358207702637,-5.367358207702637,1,ok,-5.768640518188477,-5.768640518188477,1,ok,-6.142367839813232,-6.142367839813232,1,ok,-6.496555805206299,-6.496555805206299,1,ok,-6.131036281585693,-6.131036281585693,1,ok,-6.584712028503418,-6.584712028503418,1,ok,-6.243592262268066,-6.243592262268066,1,ok,2.0125513076782227,0.10412836074829102,2.0125513076782227,-0.10412836074829102,-0.10412836074829102,1.9084229469299316,False,True,False,True,False,0.37372732162475586,1.6388239860534668,-0.26959896087646484,-0.36551952362060547,-0.34111976623535156,-0.36551952362060547,0.34111976623535156,-0.36551952362060547,-0.024399757385253906,False,1.9328227043151855,0.26139116287231445
mlm_only_20M,original,A_0009,A_spatial_direct,inside_outside,1.0,inside,outside,1.0257787325456498,True,,B_transfer_role,-4.372720241546631,-4.372720241546631,1,ok,-6.167203903198242,-6.167203903198242,1,ok,-5.771800518035889,-5.771800518035889,1,ok,-5.6325483322143555,-5.6325483322143555,1,ok,-6.336058616638184,-6.336058616638184,1,ok,-6.413478374481201,-6.413478374481201,1,ok,-6.7453742027282715,-6.7453742027282715,1,ok,-6.217430114746094,-6.217430114746094,1,ok,-6.8253021240234375,-6.8253021240234375,1,ok,-6.269774913787842,-6.269774913787842,1,ok,1.7944836616516113,-0.1392521858215332,1.7944836616516113,0.1392521858215332,0.1392521858215332,1.9337358474731445,True,True,True,False,False,0.07741975784301758,1.7170639038085938,-0.21667194366455078,-0.5279440879821777,-0.5555272102355957,-0.5279440879821777,0.5555272102355957,-0.5279440879821777,0.02758312225341797,False,1.9061527252197266,0.6671962738037109
mlm_only_20M,original,A_0010,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-5.5090718269348145,-5.5090718269348145,1,ok,-6.681601524353027,-6.681601524353027,1,ok,-6.281863689422607,-6.281863689422607,1,ok,-6.291938304901123,-6.291938304901123,1,ok,-6.689994812011719,-6.689994812011719,1,ok,-7.633498191833496,-7.633498191833496,1,ok,-6.72418212890625,-6.72418212890625,1,ok,-7.65380859375,-7.65380859375,1,ok,-6.7342848777771,-6.7342848777771,1,ok,-7.721624374389648,-7.721624374389648,1,ok,1.172529697418213,0.010074615478515625,1.172529697418213,-0.010074615478515625,-0.010074615478515625,1.1624550819396973,False,True,False,True,False,0.9435033798217773,0.22902631759643555,-0.9334287643432617,0.92962646484375,0.9873394966125488,0.92962646484375,-0.9873394966125488,-0.9873394966125488,-0.05771303176879883,False,1.220168113708496,0.9772648811340332
mlm_only_20M,original,A_0011,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-5.6072845458984375,-5.6072845458984375,1,ok,-6.410614490509033,-6.410614490509033,1,ok,-6.444500923156738,-6.444500923156738,1,ok,-6.048846244812012,-6.048846244812012,1,ok,-6.681947708129883,-6.681947708129883,1,ok,-7.4236040115356445,-7.4236040115356445,1,ok,-6.735986709594727,-6.735986709594727,1,ok,-7.0563788414001465,-7.0563788414001465,1,ok,-6.668359756469727,-6.668359756469727,1,ok,-7.139201641082764,-7.139201641082764,1,ok,0.8033299446105957,-0.39565467834472656,0.8033299446105957,0.39565467834472656,0.39565467834472656,1.1989846229553223,True,True,True,False,False,0.7416563034057617,0.061673641204833984,-1.1373109817504883,0.3203921318054199,0.4708418846130371,0.3203921318054199,-0.4708418846130371,-0.4708418846130371,-0.1504497528076172,False,1.3494343757629395,0.8664965629577637
mlm_only_20M,original,A_0012,A_spatial_direct,on_under,1.0,on,under,18.004459861248762,False,,B_transfer_role,-1.1307934522628784,-1.1307934522628784,1,ok,-4.809769630432129,-4.809769630432129,1,ok,-1.3623794317245483,-1.3623794317245483,1,ok,-4.3730597496032715,-4.3730597496032715,1,ok,-1.584065556526184,-1.584065556526184,1,ok,-4.6180596351623535,-4.6180596351623535,1,ok,-1.641408920288086,-1.641408920288086,1,ok,-4.722462177276611,-4.722462177276611,1,ok,-1.6615078449249268,-1.6615078449249268,1,ok,-4.790843963623047,-4.790843963623047,1,ok,3.6789761781692505,3.010680317878723,3.6789761781692505,-3.010680317878723,-3.010680317878723,0.6682958602905273,False,True,False,True,False,3.0339940786361694,0.644982099533081,-0.02331376075744629,3.0810532569885254,3.12933611869812,3.0810532569885254,-3.12933611869812,-3.12933611869812,-0.04828286170959473,False,0.7165787220001221,0.11865580081939697
mlm_only_20M,original,A_0013,A_spatial_direct,on_under,1.0,on,under,18.004459861248762,False,,B_transfer_role,-1.1567516326904297,-1.1567516326904297,1,ok,-5.019076347351074,-5.019076347351074,1,ok,-1.3449029922485352,-1.3449029922485352,1,ok,-4.531719207763672,-4.531719207763672,1,ok,-1.5384845733642578,-1.5384845733642578,1,ok,-4.6936750411987305,-4.6936750411987305,1,ok,-1.6260616779327393,-1.6260616779327393,1,ok,-4.749002456665039,-4.749002456665039,1,ok,-1.6440696716308594,-1.6440696716308594,1,ok,-4.745834827423096,-4.745834827423096,1,ok,3.8623247146606445,3.1868162155151367,3.8623247146606445,-3.1868162155151367,-3.1868162155151367,0.6755084991455078,False,True,False,True,False,3.1551904678344727,0.7071342468261719,0.03162574768066406,3.1229407787323,3.1017651557922363,3.1229407787323,-3.1017651557922363,-3.1017651557922363,0.021175622940063477,False,0.6543328762054443,-0.08505105972290039
mlm_only_20M,original,A_0014,A_spatial_direct,inside_outside,1.0,inside,outside,1.0257787325456498,True,,B_transfer_role,-4.310667514801025,-4.310667514801025,1,ok,-6.170407295227051,-6.170407295227051,1,ok,-5.742025375366211,-5.742025375366211,1,ok,-5.517090320587158,-5.517090320587158,1,ok,-6.062509536743164,-6.062509536743164,1,ok,-6.210620880126953,-6.210620880126953,1,ok,-6.2860870361328125,-6.2860870361328125,1,ok,-6.188639163970947,-6.188639163970947,1,ok,-6.392433166503906,-6.392433166503906,1,ok,-6.215651035308838,-6.215651035308838,1,ok,1.8597397804260254,-0.22493505477905273,1.8597397804260254,0.22493505477905273,0.22493505477905273,2.084674835205078,True,True,True,False,False,0.14811134338378906,1.7116284370422363,-0.3730463981628418,-0.09744787216186523,-0.17678213119506836,-0.09744787216186523,0.17678213119506836,-0.09744787216186523,0.07933425903320312,False,2.005340576171875,0.32238292694091797
mlm_only_20M,original,A_0015,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-5.1626739501953125,-5.1626739501953125,1,ok,-6.079021453857422,-6.079021453857422,1,ok,-5.960813522338867,-5.960813522338867,1,ok,-5.739043235778809,-5.739043235778809,1,ok,-5.952422618865967,-5.952422618865967,1,ok,-6.999344825744629,-6.999344825744629,1,ok,-6.090127944946289,-6.090127944946289,1,ok,-6.886409759521484,-6.886409759521484,1,ok,-6.373714447021484,-6.373714447021484,1,ok,-7.199852466583252,-7.199852466583252,1,ok,0.9163475036621094,-0.2217702865600586,0.9163475036621094,0.2217702865600586,0.2217702865600586,1.138117790222168,True,True,True,False,False,1.046922206878662,-0.13057470321655273,-1.2686924934387207,0.7962818145751953,0.8261380195617676,0.7962818145751953,-0.8261380195617676,-0.8261380195617676,-0.029856204986572266,False,1.1679739952087402,1.0479083061218262
mlm_only_20M,original,A_0016,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-5.98717737197876,-5.98717737197876,1,ok,-6.543121337890625,-6.543121337890625,1,ok,-6.812607765197754,-6.812607765197754,1,ok,-6.273660182952881,-6.273660182952881,1,ok,-7.247729301452637,-7.247729301452637,1,ok,-7.682801246643066,-7.682801246643066,1,ok,-6.992015838623047,-6.992015838623047,1,ok,-7.628303050994873,-7.628303050994873,1,ok,-7.095930576324463,-7.095930576324463,1,ok,-7.731894493103027,-7.731894493103027,1,ok,0.5559439659118652,-0.538947582244873,0.5559439659118652,0.538947582244873,0.538947582244873,1.0948915481567383,True,True,True,False,False,0.4350719451904297,0.12087202072143555,-0.9740195274353027,0.6362872123718262,0.6359639167785645,0.6362872123718262,-0.6359639167785645,-0.6359639167785645,0.00032329559326171875,False,1.0945682525634766,1.1749114990234375
mlm_only_20M,original,A_0017,A_spatial_direct,on_under,1.0,on,under,18.004459861248762,False,,B_transfer_role,-1.755769968032837,-1.755769968032837,1,ok,-4.407064437866211,-4.407064437866211,1,ok,-1.9968525171279907,-1.9968525171279907,1,ok,-3.991057872772217,-3.991057872772217,1,ok,-2.2780256271362305,-2.2780256271362305,1,ok,-4.33573579788208,-4.33573579788208,1,ok,-2.188845634460449,-2.188845634460449,1,ok,-4.689736843109131,-4.689736843109131,1,ok,-2.1850690841674805,-2.1850690841674805,1,ok,-4.639188766479492,-4.639188766479492,1,ok,2.651294469833374,1.994205355644226,2.651294469833374,-1.994205355644226,-1.994205355644226,0.657089114189148,False,True,False,True,False,2.0577101707458496,0.5935842990875244,-0.06350481510162354,2.5008912086486816,2.4541196823120117,2.5008912086486816,-2.4541196823120117,-2.4541196823120117,0.04677152633666992,False,0.610317587852478,0.45991432666778564
mlm_only_20M,original,A_0018,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-5.7405853271484375,-5.7405853271484375,1,ok,-6.606345176696777,-6.606345176696777,1,ok,-6.575798988342285,-6.575798988342285,1,ok,-6.313728332519531,-6.313728332519531,1,ok,-6.832271099090576,-6.832271099090576,1,ok,-7.614936351776123,-7.614936351776123,1,ok,-6.620667934417725,-6.620667934417725,1,ok,-6.89719295501709,-6.89719295501709,1,ok,-6.575114727020264,-6.575114727020264,1,ok,-6.7822771072387695,-6.7822771072387695,1,ok,0.8657598495483398,-0.2620706558227539,0.8657598495483398,0.2620706558227539,0.2620706558227539,1.1278305053710938,True,True,True,False,False,0.7826652526855469,0.08309459686279297,-1.0447359085083008,0.27652502059936523,0.20716238021850586,0.27652502059936523,-0.20716238021850586,-0.20716238021850586,0.06936264038085938,False,1.0584678649902344,0.46923303604125977
mlm_only_20M,original,A_0019,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-5.3640241622924805,-5.3640241622924805,1,ok,-6.236549377441406,-6.236549377441406,1,ok,-6.075597286224365,-6.075597286224365,1,ok,-5.895232677459717,-5.895232677459717,1,ok,-6.049961566925049,-6.049961566925049,1,ok,-7.016857624053955,-7.016857624053955,1,ok,-6.387936115264893,-6.387936115264893,1,ok,-6.998711585998535,-6.998711585998535,1,ok,-6.399066925048828,-6.399066925048828,1,ok,-7.003868579864502,-7.003868579864502,1,ok,0.8725252151489258,-0.18036460876464844,0.8725252151489258,0.18036460876464844,0.18036460876464844,1.0528898239135742,True,True,True,False,False,0.9668960571289062,-0.09437084197998047,-1.1472606658935547,0.6107754707336426,0.6048016548156738,0.6107754707336426,-0.6048016548156738,-0.6048016548156738,0.00597381591796875,False,1.0469160079956055,0.7851662635803223
mlm_only_20M,original,A_0020,A_spatial_direct,on_under,1.0,on,under,18.004459861248762,False,,B_transfer_role,-1.1169333457946777,-1.1169333457946777,1,ok,-5.250772476196289,-5.250772476196289,1,ok,-1.2999234199523926,-1.2999234199523926,1,ok,-4.741796970367432,-4.741796970367432,1,ok,-1.5502432584762573,-1.5502432584762573,1,ok,-4.9428815841674805,-4.9428815841674805,1,ok,-1.516341209411621,-1.516341209411621,1,ok,-5.172360897064209,-5.172360897064209,1,ok,-1.5401747226715088,-1.5401747226715088,1,ok,-5.248475074768066,-5.248475074768066,1,ok,4.133839130401611,3.441873550415039,4.133839130401611,-3.441873550415039,-3.441873550415039,0.6919655799865723,False,True,False,True,False,3.392638325691223,0.7412008047103882,0.04923522472381592,3.656019687652588,3.7083003520965576,3.656019687652588,-3.7083003520965576,-3.7083003520965576,-0.05228066444396973,False,0.744246244430542,0.26642680168151855
mlm_only_20M,original,A_0021,A_spatial_direct,inside_outside,1.0,inside,outside,1.0257787325456498,True,,B_transfer_role,-3.926766872406006,-3.926766872406006,1,ok,-6.584055423736572,-6.584055423736572,1,ok,-5.238012313842773,-5.238012313842773,1,ok,-5.9266228675842285,-5.9266228675842285,1,ok,-5.839223861694336,-5.839223861694336,1,ok,-6.7108659744262695,-6.7108659744262695,1,ok,-5.529611587524414,-5.529611587524414,1,ok,-6.404654502868652,-6.404654502868652,1,ok,-5.686596870422363,-5.686596870422363,1,ok,-6.532288551330566,-6.532288551330566,1,ok,2.6572885513305664,0.6886105537414551,2.6572885513305664,-0.6886105537414551,-0.6886105537414551,1.9686779975891113,False,True,False,True,False,0.8716421127319336,1.7856464385986328,-0.18303155899047852,0.8750429153442383,0.8456916809082031,0.8750429153442383,-0.8456916809082031,-0.8456916809082031,0.029351234436035156,False,1.9393267631530762,0.15708112716674805
