basin,checkpoint,words,group,numops_group,split_group,view_macro_score_pp,repeat_macro_score_pp,macro_delta_pp_view_minus_repeat,micro_accuracy_delta_view_minus_repeat,pred_option0_frac_delta_view_minus_repeat,pred_not_in_options_frac_delta_view_minus_repeat,n_scored_view,n_scored_repeat
seed43122_second_basin,chck_80M,80000000,all_18_subtasks,all,all,27.96375857418497,25.269050015782618,2.6947085584023505,0.016519174041297935,,,6780,6780
seed43122_second_basin,chck_80M,80000000,ambiref_nonzero_ops,nonzero,ambiref,26.383394026122794,22.513345810187147,3.870048215935647,0.03707802988378528,0.03707802988378528,0.0,1807,1807
seed43122_second_basin,chck_80M,80000000,ambiref_zero_ops,zero,ambiref,28.1496062992126,32.48031496062992,-4.330708661417319,-0.04330708661417321,-0.04330708661417321,0.0,508,508
seed43122_second_basin,chck_80M,80000000,move_contents_nonzero_ops,nonzero,move_contents,25.78868183748761,19.334261653598855,6.454420183888754,0.060783167738164834,0.060783167738164834,0.0,1711,1711
seed43122_second_basin,chck_80M,80000000,move_contents_zero_ops,zero,move_contents,47.286821705426355,58.139534883720934,-10.852713178294579,-0.10852713178294576,-0.10852713178294576,0.0,516,516
seed43122_second_basin,chck_80M,80000000,nonzero_ops,nonzero,all,25.76790509516015,20.516223994499505,5.251681100660644,0.05115480053445312,0.05115480053445312,0.0,5239,5239
seed43122_second_basin,chck_80M,80000000,numops_0,0,all,38.943025969309055,49.03318012219819,-10.090154152889134,-0.10123296560674883,-0.10123296560674883,0.0,1541,1541
seed43122_second_basin,chck_80M,80000000,numops_1,1,all,16.15326228529361,13.885783059375726,2.267479225917885,0.022762951334379916,0.022762951334379916,0.0,1274,1274
seed43122_second_basin,chck_80M,80000000,numops_2,2,all,21.00990077201793,18.143968416542506,2.8659323554754224,0.028759244042728005,0.028759244042728005,0.0,1217,1217
seed43122_second_basin,chck_80M,80000000,numops_3,3,all,25.865074838636236,19.117032800811074,6.7480420378251615,0.06774193548387095,0.06774193548387095,0.0,1240,1240
seed43122_second_basin,chck_80M,80000000,numops_4,4,all,31.74209142200731,22.99580241094894,8.74628901105837,0.08595744680851067,0.08595744680851067,0.0,1175,1175
seed43122_second_basin,chck_80M,80000000,numops_5,5,all,34.06919615784566,28.438533284819275,5.630662873026385,0.05705705705705705,0.05705705705705705,0.0,333,333
seed43122_second_basin,chck_80M,80000000,regular_nonzero_ops,nonzero,regular,25.13163942187004,19.701064519712514,5.430574902157527,0.05636257989540966,0.05636257989540966,0.0,1721,1721
seed43122_second_basin,chck_80M,80000000,regular_zero_ops,zero,regular,41.3926499032882,56.47969052224371,-15.087040618955506,-0.15087040618955505,-0.15087040618955505,0.0,517,517
seed43122_second_basin,chck_80M,80000000,split_ambiref,all,ambiref,26.677762738304427,24.17450733526094,2.503255403043486,0.019438444924406023,0.019438444924406023,0.0,2315,2315
seed43122_second_basin,chck_80M,80000000,split_move_contents,all,move_contents,29.371705148810737,25.801807191952534,3.5698979568582025,0.021553659631791622,0.021553659631791622,0.0,2227,2227
seed43122_second_basin,chck_80M,80000000,split_regular,all,regular,27.841807835439734,25.830835520134382,2.0109723153053523,0.008489722966934787,0.008489722966934787,0.0,2238,2238
seed43122_second_basin,chck_80M,80000000,zero_ops,zero,all,38.943025969309055,49.03318012219819,-10.090154152889134,-0.10123296560674883,-0.10123296560674883,0.0,1541,1541
seed43122_second_basin,chck_90M,90000000,all_18_subtasks,all,all,27.435210921875424,24.712740271787904,2.7224706500875193,0.019321533923303824,,,6780,6780
seed43122_second_basin,chck_90M,90000000,ambiref_nonzero_ops,nonzero,ambiref,24.586633937096074,21.6981323638936,2.8885015732024755,0.0282235749861649,0.0282235749861649,0.0,1807,1807
seed43122_second_basin,chck_90M,90000000,ambiref_zero_ops,zero,ambiref,28.937007874015748,31.299212598425196,-2.362204724409448,-0.023622047244094502,-0.023622047244094502,0.0,508,508
seed43122_second_basin,chck_90M,90000000,move_contents_nonzero_ops,nonzero,move_contents,26.10096956889082,19.938646621650726,6.162322947240096,0.06019871420222095,0.06019871420222095,0.0,1711,1711
seed43122_second_basin,chck_90M,90000000,move_contents_zero_ops,zero,move_contents,47.286821705426355,57.36434108527132,-10.077519379844965,-0.10077519379844962,-0.10077519379844962,0.0,516,516
seed43122_second_basin,chck_90M,90000000,nonzero_ops,nonzero,all,25.106944287092347,20.108021110868744,4.998923176223602,0.05058217217026151,0.05058217217026151,0.0,5239,5239
seed43122_second_basin,chck_90M,90000000,numops_0,0,all,39.07654409579082,47.73633607638369,-8.659791980592864,-0.08695652173913043,-0.08695652173913043,0.0,1541,1541
seed43122_second_basin,chck_90M,90000000,numops_1,1,all,15.547479120642421,13.001745428835676,2.5457336918067455,0.025117739403453687,0.025117739403453687,0.0,1274,1274
seed43122_second_basin,chck_90M,90000000,numops_2,2,all,20.783167376486833,17.977240653422633,2.8059267230642,0.027937551355792928,0.027937551355792928,0.0,1217,1217
seed43122_second_basin,chck_90M,90000000,numops_3,3,all,25.205135017500805,18.066742758143643,7.138392259357161,0.07177419354838713,0.07177419354838713,0.0,1240,1240
seed43122_second_basin,chck_90M,90000000,numops_4,4,all,31.248222648435185,22.902994321761298,8.345228326673887,0.08170212765957444,0.08170212765957444,0.0,1175,1175
seed43122_second_basin,chck_90M,90000000,numops_5,5,all,32.75071727239649,28.591382392180492,4.159334880216001,0.04204204204204204,0.04204204204204204,0.0,333,333
seed43122_second_basin,chck_90M,90000000,regular_nonzero_ops,nonzero,regular,24.633229355290148,18.687284347061915,5.945945008228232,0.06449738524113888,0.06449738524113888,0.0,1721,1721
seed43122_second_basin,chck_90M,90000000,regular_zero_ops,zero,regular,41.005802707930364,54.54545454545454,-13.539651837524175,-0.13539651837524175,-0.13539651837524175,0.0,517,517
seed43122_second_basin,chck_90M,90000000,split_ambiref,all,ambiref,25.31169625991602,23.2983124029822,2.0133838569338174,0.016846652267818563,0.016846652267818563,0.0,2315,2315
seed43122_second_basin,chck_90M,90000000,split_move_contents,all,move_contents,29.631944924980075,26.176262365587494,3.4556825593925815,0.02290076335877861,0.02290076335877861,0.0,2227,2227
seed43122_second_basin,chck_90M,90000000,split_regular,all,regular,27.361991580730187,24.663646046794018,2.6983455339361697,0.01831992850759606,0.01831992850759606,0.0,2238,2238
seed43122_second_basin,chck_90M,90000000,zero_ops,zero,all,39.07654409579082,47.73633607638369,-8.659791980592864,-0.08695652173913043,-0.08695652173913043,0.0,1541,1541
seed43122_second_basin,chck_100M,100000000,all_18_subtasks,all,all,27.42396758028862,25.223468282582456,2.2004992977061626,0.015634218289085566,,,6780,6780
seed43122_second_basin,chck_100M,100000000,ambiref_nonzero_ops,nonzero,ambiref,24.941716590818306,22.413651877664073,2.528064713154233,0.022689540675152192,0.022689540675152192,0.0,1807,1807
seed43122_second_basin,chck_100M,100000000,ambiref_zero_ops,zero,ambiref,29.330708661417322,31.69291338582677,-2.362204724409448,-0.023622047244094502,-0.023622047244094502,0.0,508,508
seed43122_second_basin,chck_100M,100000000,move_contents_nonzero_ops,nonzero,move_contents,25.552603312393092,20.303896593738106,5.2487067186549865,0.05260081823495033,0.05260081823495033,0.0,1711,1711
seed43122_second_basin,chck_100M,100000000,move_contents_zero_ops,zero,move_contents,46.70542635658915,57.55813953488372,-10.852713178294572,-0.10852713178294576,-0.10852713178294576,0.0,516,516
seed43122_second_basin,chck_100M,100000000,nonzero_ops,nonzero,all,25.00280599585513,20.64304338848549,4.359762607369639,0.04561939301393397,0.04561939301393397,0.0,5239,5239
seed43122_second_basin,chck_100M,100000000,numops_0,0,all,39.529775502456054,48.12559275306726,-8.595817250611205,-0.08630759247242048,-0.08630759247242048,0.0,1541,1541
seed43122_second_basin,chck_100M,100000000,numops_1,1,all,15.630582682433792,13.233786319359426,2.3967963630743654,0.02354788069073782,0.02354788069073782,0.0,1274,1274
seed43122_second_basin,chck_100M,100000000,numops_2,2,all,20.611656783725373,18.712485335540148,1.8991714481852249,0.018898931799506996,0.018898931799506996,0.0,1217,1217
seed43122_second_basin,chck_100M,100000000,numops_3,3,all,25.52559916134062,18.47484293439153,7.05075622694909,0.07096774193548383,0.07096774193548383,0.0,1240,1240
seed43122_second_basin,chck_100M,100000000,numops_4,4,all,31.15379394210846,23.49350010279984,7.660293839308622,0.07489361702127659,0.07489361702127659,0.0,1175,1175
seed43122_second_basin,chck_100M,100000000,numops_5,5,all,32.09239740966742,29.30060225033652,2.791795159330899,0.03003003003003002,0.03003003003003002,0.0,333,333
seed43122_second_basin,chck_100M,100000000,regular_nonzero_ops,nonzero,regular,24.514098084354004,19.211581694054296,5.302516390299708,0.06275421266705403,0.06275421266705403,0.0,1721,1721
seed43122_second_basin,chck_100M,100000000,regular_zero_ops,zero,regular,42.5531914893617,55.12572533849129,-12.572533849129591,-0.1257253384912959,-0.1257253384912959,0.0,517,517
seed43122_second_basin,chck_100M,100000000,split_ambiref,all,ambiref,25.673215269251475,23.96019546235786,1.713019806893616,0.012526997840172777,0.012526997840172777,0.0,2315,2315
seed43122_second_basin,chck_100M,100000000,split_move_contents,all,move_contents,29.0780738197591,26.512937083929042,2.565136735830059,0.01526717557251911,0.01526717557251911,0.0,2227,2227
seed43122_second_basin,chck_100M,100000000,split_regular,all,regular,27.520613651855285,25.197272301460462,2.3233413503948235,0.01921358355674707,0.01921358355674707,0.0,2238,2238
seed43122_second_basin,chck_100M,100000000,zero_ops,zero,all,39.529775502456054,48.12559275306726,-8.595817250611205,-0.08630759247242048,-0.08630759247242048,0.0,1541,1541
