label,family_set,pc,family,centered_coordinate,loading,projection_contribution,projection_total,fraction_of_total_if_nonzero
seed43022_common10_80_VminusR_exEntity,stable5_exEntity_noGlobalPIQA,PC3,Reading,0.93385,-0.046197306097460505,-0.04314135429911349,0.010068353316679981,-4.284847078979869
seed43122_common10_80_VminusR,stable6_noGlobalPIQA,PC1,BLiMP,-0.7509714285714304,0.5526785985040139,-0.41504583665941536,0.2378075104865228,-1.7453016341253744
seed43122_common10_80_VminusR,stable6_noGlobalPIQA,PC1,Supplement,0.25777857142857274,0.6653590781728816,0.17151531265843747,0.2378075104865228,0.7212358949788413
seed43122_common10_80_VminusR,stable6_noGlobalPIQA,PC1,EWoK,1.5893857142857137,0.20953701924677642,0.3330351450048371,0.2378075104865228,1.4004399790548714
seed43122_common10_80_VminusR,stable6_noGlobalPIQA,PC1,Entity,1.4513642857142854,0.10356509622843599,0.15031068191251523,0.2378075104865228,0.6320686912074367
seed43122_common10_80_VminusR,stable6_noGlobalPIQA,PC1,COMPS,-0.142385714285715,0.04716672166052529,-0.0067158673541493985,0.2378075104865228,-0.02824077061489614
seed43122_common10_80_VminusR,stable6_noGlobalPIQA,PC1,Reading,0.17197499999999932,0.027376507773209872,0.004708074924297749,0.2378075104865228,0.019797839499121155
seed43122_common10_80_VminusR,stable6_noGlobalPIQA,PC2,BLiMP,-0.7509714285714304,-0.2757432605408513,0.20707531028730725,-0.626648214841357,-0.3304490548013939
seed43122_common10_80_VminusR,stable6_noGlobalPIQA,PC2,Supplement,0.25777857142857274,-0.1887129437256264,-0.04864615304367261,-0.626648214841357,0.07762912570649855
seed43122_common10_80_VminusR,stable6_noGlobalPIQA,PC2,EWoK,1.5893857142857137,0.020497885645935847,0.03257904661871262,-0.626648214841357,-0.0519893711449579
seed43122_common10_80_VminusR,stable6_noGlobalPIQA,PC2,Entity,1.4513642857142854,-0.5571811132897688,-0.8086727685032957,-0.626648214841357,1.290473266101971
seed43122_common10_80_VminusR,stable6_noGlobalPIQA,PC2,COMPS,-0.142385714285715,-0.01307028848843081,0.0018610223623455793,-0.626648214841357,-0.0029698039797603475
seed43122_common10_80_VminusR,stable6_noGlobalPIQA,PC2,Reading,0.17197499999999932,-0.06305958751419809,-0.010844672562754173,-0.626648214841357,0.017305838117642483
seed43122_common10_80_VminusR,stable6_noGlobalPIQA,PC3,BLiMP,-0.7509714285714304,-0.1336268267101267,0.10034992894997083,1.0705972591594173,0.09373266005627633
seed43122_common10_80_VminusR,stable6_noGlobalPIQA,PC3,Supplement,0.25777857142857274,-0.30813778171467865,-0.07943131717357925,1.0705972591594173,-0.07419346210165435
seed43122_common10_80_VminusR,stable6_noGlobalPIQA,PC3,EWoK,1.5893857142857137,-0.06681578243083498,-0.10619605008439151,1.0705972591594173,-0.09919327662745155
seed43122_common10_80_VminusR,stable6_noGlobalPIQA,PC3,Entity,1.4513642857142854,0.8092084992376256,1.1744563154899454,1.0705972591594173,1.097010388773154
seed43122_common10_80_VminusR,stable6_noGlobalPIQA,PC3,COMPS,-0.142385714285715,0.07470437859428398,-0.010636836306417603,1.0705972591594173,-0.009935422695523383
seed43122_common10_80_VminusR,stable6_noGlobalPIQA,PC3,Reading,0.17197499999999932,-0.046197306097460505,-0.00794478171611074,1.0705972591594173,-0.007420887404801138
seed43122_common10_80_VminusR_exEntity,stable5_exEntity_noGlobalPIQA,PC1,BLiMP,-0.7509714285714304,0.5526785985040139,-0.41504583665941536,0.08749682857400758,-4.743552919845049
seed43122_common10_80_VminusR_exEntity,stable5_exEntity_noGlobalPIQA,PC1,Supplement,0.25777857142857274,0.6653590781728816,0.17151531265843747,0.08749682857400758,1.9602460506710184
seed43122_common10_80_VminusR_exEntity,stable5_exEntity_noGlobalPIQA,PC1,EWoK,1.5893857142857137,0.20953701924677642,0.3330351450048371,0.08749682857400758,3.8062539000844526
seed43122_common10_80_VminusR_exEntity,stable5_exEntity_noGlobalPIQA,PC1,COMPS,-0.142385714285715,0.04716672166052529,-0.0067158673541493985,0.08749682857400758,-0.07675555175658631
seed43122_common10_80_VminusR_exEntity,stable5_exEntity_noGlobalPIQA,PC1,Reading,0.17197499999999932,0.027376507773209872,0.004708074924297749,0.08749682857400758,0.053808520846164276
seed43122_common10_80_VminusR_exEntity,stable5_exEntity_noGlobalPIQA,PC2,BLiMP,-0.7509714285714304,-0.2757432605408513,0.20707531028730725,0.18202455366193868,1.137622953175282
seed43122_common10_80_VminusR_exEntity,stable5_exEntity_noGlobalPIQA,PC2,Supplement,0.25777857142857274,-0.1887129437256264,-0.04864615304367261,0.18202455366193868,-0.26725050035842784
seed43122_common10_80_VminusR_exEntity,stable5_exEntity_noGlobalPIQA,PC2,EWoK,1.5893857142857137,0.020497885645935847,0.03257904661871262,0.18202455366193868,0.17898160420280101
seed43122_common10_80_VminusR_exEntity,stable5_exEntity_noGlobalPIQA,PC2,COMPS,-0.142385714285715,-0.01307028848843081,0.0018610223623455793,0.18202455366193868,0.010224018270644545
seed43122_common10_80_VminusR_exEntity,stable5_exEntity_noGlobalPIQA,PC2,Reading,0.17197499999999932,-0.06305958751419809,-0.010844672562754173,0.18202455366193868,-0.05957807529029966
seed43122_common10_80_VminusR_exEntity,stable5_exEntity_noGlobalPIQA,PC3,BLiMP,-0.7509714285714304,-0.1336268267101267,0.10034992894997083,-0.10385905633052828,-0.9662126009561481
seed43122_common10_80_VminusR_exEntity,stable5_exEntity_noGlobalPIQA,PC3,Supplement,0.25777857142857274,-0.30813778171467865,-0.07943131717357925,-0.10385905633052828,0.764799142029478
seed43122_common10_80_VminusR_exEntity,stable5_exEntity_noGlobalPIQA,PC3,EWoK,1.5893857142857137,-0.06681578243083498,-0.10619605008439151,-0.10385905633052828,1.022501588560807
seed43122_common10_80_VminusR_exEntity,stable5_exEntity_noGlobalPIQA,PC3,COMPS,-0.142385714285715,0.07470437859428398,-0.010636836306417603,-0.10385905633052828,0.10241606925992276
seed43122_common10_80_VminusR_exEntity,stable5_exEntity_noGlobalPIQA,PC3,Reading,0.17197499999999932,-0.046197306097460505,-0.00794478171611074,-0.10385905633052828,0.07649580110594029
dose1:V_minus_R:stable6,stable6_noGlobalPIQA,PC1,BLiMP,-0.12722142857143012,0.5526785985040139,-0.07031256084253651,0.05418969023056445,-1.2975265321387337
dose1:V_minus_R:stable6,stable6_noGlobalPIQA,PC1,Supplement,0.020278571428571146,0.6653590781728816,0.013492531592377033,0.05418969023056445,0.24898705888462305
dose1:V_minus_R:stable6,stable6_noGlobalPIQA,PC1,EWoK,-0.2356142857142881,0.20953701924677642,-0.04936991512053027,0.05418969023056445,-0.911057341543619
dose1:V_minus_R:stable6,stable6_noGlobalPIQA,PC1,Entity,1.138864285714285,0.10356509622843599,0.11794658934112895,0.05418969023056445,2.176550351908155
dose1:V_minus_R:stable6,stable6_noGlobalPIQA,PC1,COMPS,0.3576142857142841,0.04716672166052529,0.016867493476113205,0.05418969023056445,0.31126757514844555
dose1:V_minus_R:stable6,stable6_noGlobalPIQA,PC1,Reading,0.93385,0.027376507773209872,0.025565551784012038,0.05418969023056445,0.47177888774112936
dose1:V_minus_R:stable6,stable6_noGlobalPIQA,PC2,BLiMP,-0.12722142857143012,-0.2757432605408513,0.03508045152495116,-0.6716919603512516,-0.0522269933178988
dose1:V_minus_R:stable6,stable6_noGlobalPIQA,PC2,Supplement,0.020278571428571146,-0.1887129437256264,-0.0038268289088360416,-0.6716919603512516,0.005697297473733134
dose1:V_minus_R:stable6,stable6_noGlobalPIQA,PC2,EWoK,-0.2356142857142881,0.020497885645935847,-0.004829594685120333,-0.6716919603512516,0.007190192782112156
dose1:V_minus_R:stable6,stable6_noGlobalPIQA,PC2,Entity,1.138864285714285,-0.5571811132897688,-0.6345536706002427,-0.6716919603512516,0.9447093430572134
dose1:V_minus_R:stable6,stable6_noGlobalPIQA,PC2,COMPS,0.3576142857142841,-0.01307028848843081,-0.004674121881869815,-0.6716919603512516,0.006958728342416888
dose1:V_minus_R:stable6,stable6_noGlobalPIQA,PC2,Reading,0.93385,-0.06305958751419809,-0.05888819580013388,-0.6716919603512516,0.08767143166242328
dose1:V_minus_R:stable6,stable6_noGlobalPIQA,PC3,BLiMP,-0.12722142857143012,-0.1336268267101267,0.017000195789529257,0.9316470127948671,0.018247464496805522
dose1:V_minus_R:stable6,stable6_noGlobalPIQA,PC3,Supplement,0.020278571428571146,-0.30813778171467865,-0.0062485940163425745,0.9316470127948671,-0.006707040252935808
dose1:V_minus_R:stable6,stable6_noGlobalPIQA,PC3,EWoK,-0.2356142857142881,-0.06681578243083498,0.015742752851882466,0.9316470127948671,0.016897765608302074
dose1:V_minus_R:stable6,stable6_noGlobalPIQA,PC3,Entity,1.138864285714285,0.8092084992376256,0.9215786594781871,0.9316470127948671,0.9891929527187816
dose1:V_minus_R:stable6,stable6_noGlobalPIQA,PC3,COMPS,0.3576142857142841,0.07470437859428398,0.026715352990724323,0.9316470127948671,0.02867540240437243
dose1:V_minus_R:stable6,stable6_noGlobalPIQA,PC3,Reading,0.93385,-0.046197306097460505,-0.04314135429911349,0.9316470127948671,-0.04630654497532585
dose1p82:V_minus_R:stable6,stable6_noGlobalPIQA,PC1,BLiMP,0.6477785714285693,0.5526785985040139,0.35801335299807396,0.9821974195242361,0.3645024369657691
dose1p82:V_minus_R:stable6,stable6_noGlobalPIQA,PC1,Supplement,0.8127785714285716,0.6653590781728816,0.540789601044386,0.9821974195242361,0.5505915514483204
dose1p82:V_minus_R:stable6,stable6_noGlobalPIQA,PC1,EWoK,-0.518114285714287,0.20953701924677642,-0.10856412305774436,0.9821974195242361,-0.11053187566948755
dose1p82:V_minus_R:stable6,stable6_noGlobalPIQA,PC1,Entity,1.6463642857142848,0.10356509622843599,0.1705058756770602,0.9821974195242361,0.1735963384628429
dose1p82:V_minus_R:stable6,stable6_noGlobalPIQA,PC1,COMPS,0.08511428571428326,0.04716672166052529,0.004014561823620022,0.9821974195242361,0.004087326787688594
dose1p82:V_minus_R:stable6,stable6_noGlobalPIQA,PC1,Reading,0.6369749999999996,0.027376507773209872,0.017438151038840347,0.9821974195242361,0.017754222004866562
dose1p82:V_minus_R:stable6,stable6_noGlobalPIQA,PC2,BLiMP,0.6477785714285693,-0.2757432605408513,-0.17862057539420845,-1.3012255942061297,0.13727102832094526
dose1p82:V_minus_R:stable6,stable6_noGlobalPIQA,PC2,Supplement,0.8127785714285716,-0.1887129437256264,-0.15338183681139503,-1.3012255942061297,0.11787490001299307
dose1p82:V_minus_R:stable6,stable6_noGlobalPIQA,PC2,EWoK,-0.518114285714287,0.020497885645935847,-0.010620247380097187,-1.3012255942061297,0.008161726473399519
dose1p82:V_minus_R:stable6,stable6_noGlobalPIQA,PC2,Entity,1.6463642857142848,-0.5571811132897688,-0.9173230855948002,-1.3012255942061297,0.7049685232747468
dose1p82:V_minus_R:stable6,stable6_noGlobalPIQA,PC2,COMPS,0.08511428571428326,-0.01307028848843081,-0.0011124682687724075,-1.3012255942061297,0.0008549388159330804
dose1p82:V_minus_R:stable6,stable6_noGlobalPIQA,PC2,Reading,0.6369749999999996,-0.06305958751419809,-0.0401673807568563,-1.3012255942061297,0.03086888310198217
dose1p82:V_minus_R:stable6,stable6_noGlobalPIQA,PC3,BLiMP,0.6477785714285693,-0.1336268267101267,-0.08656059491081887,1.0067936840661826,-0.08597649774800208
dose1p82:V_minus_R:stable6,stable6_noGlobalPIQA,PC3,Supplement,0.8127785714285716,-0.30813778171467865,-0.25044778602522555,1.0067936840661826,-0.24875780409520537
dose1p82:V_minus_R:stable6,stable6_noGlobalPIQA,PC3,EWoK,-0.518114285714287,-0.06681578243083498,0.03461821138859327,1.0067936840661826,0.03438461318984358
dose1p82:V_minus_R:stable6,stable6_noGlobalPIQA,PC3,Entity,1.6463642857142848,0.8092084992376256,1.3322519728412818,1.0067936840661826,1.3232621478719018
dose1p82:V_minus_R:stable6,stable6_noGlobalPIQA,PC3,COMPS,0.08511428571428326,0.07470437859428398,0.006358409823781873,1.0067936840661826,0.0063155042829647874
dose1p82:V_minus_R:stable6,stable6_noGlobalPIQA,PC3,Reading,0.6369749999999996,-0.046197306097460505,-0.029426529051429888,1.0067936840661826,-0.029227963501502762
dose2p64:V_minus_R:stable6,stable6_noGlobalPIQA,PC1,BLiMP,-0.12847142857143076,0.5526785985040139,-0.07100340909066688,1.3553852083585296,-0.05238614723902527
dose2p64:V_minus_R:stable6,stable6_noGlobalPIQA,PC1,Supplement,1.6902785714285729,0.6653590781728816,1.1246421921410905,1.3553852083585296,0.8297583485532606
dose2p64:V_minus_R:stable6,stable6_noGlobalPIQA,PC1,EWoK,0.040635714285713775,0.20953701924677642,0.008514686446392115,1.3553852083585296,0.006282115515119146
dose2p64:V_minus_R:stable6,stable6_noGlobalPIQA,PC1,Entity,2.6426142857142843,0.10356509622843599,0.27368260279463946,1.3553852083585296,0.20192237683196282
dose2p64:V_minus_R:stable6,stable6_noGlobalPIQA,PC1,COMPS,0.1601142857142852,0.04716672166052529,0.007552065948159511,1.3553852083585296,0.005571896389001923
dose2p64:V_minus_R:stable6,stable6_noGlobalPIQA,PC1,Reading,0.4382249999999994,0.027376507773209872,0.01199707011891488,1.3553852083585296,0.008851409949680806
dose2p64:V_minus_R:stable6,stable6_noGlobalPIQA,PC2,BLiMP,-0.12847142857143076,-0.2757432605408513,0.0354251306006274,-1.7848611654589817,-0.019847555253137986
dose2p64:V_minus_R:stable6,stable6_noGlobalPIQA,PC2,Supplement,1.6902785714285729,-0.1887129437256264,-0.3189774449306324,-1.7848611654589817,0.17871274870200143
dose2p64:V_minus_R:stable6,stable6_noGlobalPIQA,PC2,EWoK,0.040635714285713775,0.020497885645935847,0.0008329462245694827,-1.7848611654589817,-0.00046667283746704656
dose2p64:V_minus_R:stable6,stable6_noGlobalPIQA,PC2,Entity,2.6426142857142843,-0.5571811132897688,-1.472414769709732,-1.7848611654589817,0.8249463869819235
dose2p64:V_minus_R:stable6,stable6_noGlobalPIQA,PC2,COMPS,0.1601142857142852,-0.01307028848843081,-0.002092739905404744,-1.7848611654589817,0.0011724945031601887
dose2p64:V_minus_R:stable6,stable6_noGlobalPIQA,PC2,Reading,0.4382249999999994,-0.06305958751419809,-0.02763428773840942,-1.7848611654589817,0.01548259790351996
dose2p64:V_minus_R:stable6,stable6_noGlobalPIQA,PC3,BLiMP,-0.12847142857143076,-0.1336268267101267,0.017167229322917,1.6237557967589844,0.010572543825360181
dose2p64:V_minus_R:stable6,stable6_noGlobalPIQA,PC3,Supplement,1.6902785714285729,-0.30813778171467865,-0.5208386894798565,1.6237557967589844,-0.32076171214874194
dose2p64:V_minus_R:stable6,stable6_noGlobalPIQA,PC3,EWoK,0.040635714285713775,-0.06681578243083498,-0.0027151070446358246,1.6237557967589844,-0.0016721153821622542
dose2p64:V_minus_R:stable6,stable6_noGlobalPIQA,PC3,Entity,2.6426142857142843,0.8092084992376256,2.138425940206766,1.6237557967589844,1.3169627751137596
dose2p64:V_minus_R:stable6,stable6_noGlobalPIQA,PC3,COMPS,0.1601142857142852,0.07470437859428398,0.011961238218353319,1.6237557967589844,0.007366402166032566
dose2p64:V_minus_R:stable6,stable6_noGlobalPIQA,PC3,Reading,0.4382249999999994,-0.046197306097460505,-0.020244814464559602,1.6237557967589844,-0.012467893574248197
D1_BminusCold:chck_80M:stable6,stable6_noGlobalPIQA,PC1,BLiMP,2.666528571428574,0.5526785985040139,1.4737332737280544,2.3051273070563534,0.639328365603378
D1_BminusCold:chck_80M:stable6,stable6_noGlobalPIQA,PC1,Supplement,0.536528571428567,0.6653590781728816,0.35698415569912445,2.3051273070563534,0.15486526692315014
D1_BminusCold:chck_80M:stable6,stable6_noGlobalPIQA,PC1,EWoK,1.616885714285719,0.20953701924677642,0.33879741303412453,2.3051273070563534,0.14697557570768996
D1_BminusCold:chck_80M:stable6,stable6_noGlobalPIQA,PC1,Entity,0.7301142857142836,0.10356509622843599,0.07561435625775559,2.3051273070563534,0.03280268123425907
D1_BminusCold:chck_80M:stable6,stable6_noGlobalPIQA,PC1,COMPS,0.8976142857142833,0.04716672166052529,0.04233752317279682,2.3051273070563534,0.018366674605430715
D1_BminusCold:chck_80M:stable6,stable6_noGlobalPIQA,PC1,Reading,0.6451000000000002,0.027376507773209872,0.017660585164497696,2.3051273070563534,0.007661435926092193
D1_BminusCold:chck_80M:stable6,stable6_noGlobalPIQA,PC2,BLiMP,2.666528571428574,-0.2757432605408513,-0.7352772826110532,-1.2626021383583477,0.582350734465784
D1_BminusCold:chck_80M:stable6,stable6_noGlobalPIQA,PC2,Supplement,0.536528571428567,-0.1887129437256264,-0.10124988610718988,-1.2626021383583477,0.08019144196828017
D1_BminusCold:chck_80M:stable6,stable6_noGlobalPIQA,PC2,EWoK,1.616885714285719,0.020497885645935847,0.03314273847397597,-1.2626021383583477,-0.026249550406328793
D1_BminusCold:chck_80M:stable6,stable6_noGlobalPIQA,PC2,Entity,0.7301142857142836,-0.5571811132897688,-0.4068058905430489,-1.2626021383583477,0.3221964213303039
D1_BminusCold:chck_80M:stable6,stable6_noGlobalPIQA,PC2,COMPS,0.8976142857142833,-0.01307028848843081,-0.011732077665622441,-1.2626021383583477,0.009291983047705468
D1_BminusCold:chck_80M:stable6,stable6_noGlobalPIQA,PC2,Reading,0.6451000000000002,-0.06305958751419809,-0.0406797399054092,-1.2626021383583477,0.0322189695942552
D1_BminusCold:chck_80M:stable6,stable6_noGlobalPIQA,PC3,BLiMP,2.666528571428574,-0.1336268267101267,-0.35631975133188776,-0.0016094385766994602,221.39381799994308
D1_BminusCold:chck_80M:stable6,stable6_noGlobalPIQA,PC3,Supplement,0.536528571428567,-0.30813778171467865,-0.16532472382654415,-0.0016094385766994602,102.72198406327637
D1_BminusCold:chck_80M:stable6,stable6_noGlobalPIQA,PC3,EWoK,1.616885714285719,-0.06681578243083498,-0.10803348410123981,-0.0016094385766994602,67.12495006972455
D1_BminusCold:chck_80M:stable6,stable6_noGlobalPIQA,PC3,Entity,0.7301142857142836,0.8092084992376256,0.5908146854148064,-0.0016094385766994602,-367.0936523880356
D1_BminusCold:chck_80M:stable6,stable6_noGlobalPIQA,PC3,COMPS,0.8976142857142833,0.07470437859428398,0.06705571743163762,-0.0016094385766994602,-41.664042606181
D1_BminusCold:chck_80M:stable6,stable6_noGlobalPIQA,PC3,Reading,0.6451000000000002,-0.046197306097460505,-0.029801882163471783,-0.0016094385766994602,18.516942861272586
D1_VminusB:chck_80M:stable6,stable6_noGlobalPIQA,PC1,BLiMP,-0.7934714285714344,0.5526785985040139,-0.43853467709583815,1.6111949386514668,-0.2721797757525738
D1_VminusB:chck_80M:stable6,stable6_noGlobalPIQA,PC1,Supplement,2.406528571428572,0.6653590781728816,1.6012056318824164,1.6111949386514668,0.9938000632143177
D1_VminusB:chck_80M:stable6,stable6_noGlobalPIQA,PC1,EWoK,0.4968857142857074,0.20953701924677642,0.10411595147773252,1.6111949386514668,0.06462033176747388
D1_VminusB:chck_80M:stable6,stable6_noGlobalPIQA,PC1,Entity,3.6801142857142866,0.10356509622843599,0.38113139013164204,1.6111949386514668,0.23655200310562066
D1_VminusB:chck_80M:stable6,stable6_noGlobalPIQA,PC1,COMPS,-1.1123857142857148,0.04716672166052529,-0.05246758736485892,1.6111949386514668,-0.032564394354896053
D1_VminusB:chck_80M:stable6,stable6_noGlobalPIQA,PC1,Reading,0.5750999999999991,0.027376507773209872,0.01574422962037297,1.6111949386514668,0.00977177202005769
D1_VminusB:chck_80M:stable6,stable6_noGlobalPIQA,PC2,BLiMP,-0.7934714285714344,-0.2757432605408513,0.2187943988602945,-2.2973801267944505,-0.09523648102831801
D1_VminusB:chck_80M:stable6,stable6_noGlobalPIQA,PC2,Supplement,2.406528571428572,-0.1887129437256264,-0.45414309087411214,-2.2973801267944505,0.19767868868430621
D1_VminusB:chck_80M:stable6,stable6_noGlobalPIQA,PC2,EWoK,0.4968857142857074,0.020497885645935847,0.010185106550527581,-2.2973801267944505,-0.004433357123506995
D1_VminusB:chck_80M:stable6,stable6_noGlobalPIQA,PC2,Entity,3.6801142857142866,-0.5571811132897688,-2.0504901747478685,-2.2973801267944505,0.8925341308705977
D1_VminusB:chck_80M:stable6,stable6_noGlobalPIQA,PC2,COMPS,-1.1123857142857148,-0.01307028848843081,0.014539202196123462,-2.2973801267944505,-0.006328601012323592
D1_VminusB:chck_80M:stable6,stable6_noGlobalPIQA,PC2,Reading,0.5750999999999991,-0.06305958751419809,-0.03626556877941526,-2.2973801267944505,0.015785619609244572
D1_VminusB:chck_80M:stable6,stable6_noGlobalPIQA,PC3,BLiMP,-0.7934714285714344,-0.1336268267101267,0.10602906908515175,2.199598489559735,0.04820382882985804
D1_VminusB:chck_80M:stable6,stable6_noGlobalPIQA,PC3,Supplement,2.406528571428572,-0.30813778171467865,-0.7415423756329947,2.199598489559735,-0.3371262433360825
D1_VminusB:chck_80M:stable6,stable6_noGlobalPIQA,PC3,EWoK,0.4968857142857074,-0.06681578243083498,-0.033199807778703856,2.199598489559735,-0.015093576366907321
D1_VminusB:chck_80M:stable6,stable6_noGlobalPIQA,PC3,Entity,3.6801142857142866,0.8092084992376256,2.9779797581658043,2.199598489559735,1.3538742512784085
D1_VminusB:chck_80M:stable6,stable6_noGlobalPIQA,PC3,COMPS,-1.1123857142857148,0.07470437859428398,-0.08310008354287304,2.199598489559735,-0.03777966021403575
D1_VminusB:chck_80M:stable6,stable6_noGlobalPIQA,PC3,Reading,0.5750999999999991,-0.046197306097460505,-0.026568070736649494,2.199598489559735,-0.012078600191240938
D1_VminusCold:chck_80M:stable6,stable6_noGlobalPIQA,PC1,BLiMP,1.796528571428569,0.5526785985040139,0.9929028930295598,3.271131318038343,0.30353501479879186
D1_VminusCold:chck_80M:stable6,stable6_noGlobalPIQA,PC1,Supplement,2.3565285714285675,0.6653590781728816,1.5679376779737695,3.271131318038343,0.4793258128548757
