arm,checkpoint,seed,role,probe_family,span_len,pair_id,mask_occurrence,source_pair_id,body_len,seq_len,repeated_nll,unrepeated_nll,copy_gain
D_R_43022,chck_100M,43022,R,actual_packet_source_repeat,1,packet:1:0:compact:frontier_consolidation_fwcompact_medium_046028,companion,compact:frontier_consolidation_fwcompact_medium_046028,50,52,0.003988051787018776,0.002416787436231971,-0.0015712643507868052
D_R_43022,chck_100M,43022,R,actual_packet_source_repeat,1,packet:1:100:compact:frontier_consolidation_fwcompact_medium_049418,companion,compact:frontier_consolidation_fwcompact_medium_049418,51,53,0.007435268256813288,8.040231704711914,8.0327964364551
D_R_43022,chck_100M,43022,R,actual_packet_source_repeat,1,packet:1:101:compact:frontier_consolidation_fwcompact_medium_051883,companion,compact:frontier_consolidation_fwcompact_medium_051883,35,37,0.05831664800643921,3.5487451553344727,3.4904285073280334
D_R_43022,chck_100M,43022,R,actual_packet_source_repeat,1,packet:1:102:compact:frontier_consolidation_fwcompact_medium_060888,companion,compact:frontier_consolidation_fwcompact_medium_060888,67,69,0.0030567371286451817,14.690154075622559,14.687097338493913
D_R_43022,chck_100M,43022,R,actual_packet_source_repeat,1,packet:1:103:compact:frontier_consolidation_fwcompact_medium_045018,companion,compact:frontier_consolidation_fwcompact_medium_045018,21,23,0.10286793857812881,5.087373733520508,4.984505794942379
D_R_43022,chck_100M,43022,R,actual_packet_source_repeat,1,packet:1:104:compact:frontier_consolidation_fwcompact_medium_031002,companion,compact:frontier_consolidation_fwcompact_medium_031002,75,77,0.003261605743318796,15.020389556884766,15.017127951141447
D_R_43022,chck_100M,43022,R,actual_packet_source_repeat,1,packet:1:105:compact:frontier_consolidation_fwcompact_medium_060933,companion,compact:frontier_consolidation_fwcompact_medium_060933,42,44,0.009845269843935966,3.778700828552246,3.76885555870831
D_R_43022,chck_100M,43022,R,actual_packet_source_repeat,1,packet:1:106:compact:frontier_consolidation_fwcompact_medium_025322,companion,compact:frontier_consolidation_fwcompact_medium_025322,47,49,0.001566374790854752,8.446581840515137,8.445015465724282
D_R_43022,chck_100M,43022,R,actual_packet_source_repeat,1,packet:1:107:compact:frontier_consolidation_fwcompact_medium_035847,companion,compact:frontier_consolidation_fwcompact_medium_035847,35,37,0.010685372166335583,8.715803146362305,8.705117774195969
D_R_43022,chck_100M,43022,R,actual_packet_source_repeat,1,packet:1:108:compact:frontier_consolidation_fwcompact_medium_016311,companion,compact:frontier_consolidation_fwcompact_medium_016311,53,55,0.006814572960138321,15.810347557067871,15.803532984107733
D_R_43022,chck_100M,43022,R,actual_packet_source_repeat,1,packet:1:109:compact:frontier_consolidation_fwcompact_medium_058939,companion,compact:frontier_consolidation_fwcompact_medium_058939,54,56,0.028536291792988777,7.251010417938232,7.222474126145244
D_R_43022,chck_100M,43022,R,actual_packet_source_repeat,1,packet:1:10:compact:frontier_consolidation_fwcompact_medium_013869,companion,compact:frontier_consolidation_fwcompact_medium_013869,68,70,0.08788184076547623,10.866613388061523,10.778731547296047
D_R_43022,chck_100M,43022,R,actual_packet_source_repeat,1,packet:1:110:compact:frontier_consolidation_fwcompact_medium_027707,companion,compact:frontier_consolidation_fwcompact_medium_027707,60,62,0.10527580231428146,12.684814453125,12.579538650810719
D_R_43022,chck_100M,43022,R,actual_packet_source_repeat,1,packet:1:111:compact:frontier_consolidation_fwcompact_medium_004675,companion,compact:frontier_consolidation_fwcompact_medium_004675,58,60,0.0001951265730895102,0.18883153796195984,0.18863641138887033
D_R_43022,chck_100M,43022,R,actual_packet_source_repeat,1,packet:1:112:compact:frontier_consolidation_fwcompact_medium_055294,companion,compact:frontier_consolidation_fwcompact_medium_055294,41,43,0.026568520814180374,5.642797946929932,5.616229426115751
D_R_43022,chck_100M,43022,R,actual_packet_source_repeat,1,packet:1:113:compact:frontier_consolidation_fwcompact_medium_027242,companion,compact:frontier_consolidation_fwcompact_medium_027242,33,35,0.02247108705341816,8.200284004211426,8.177812917158008
