arm,checkpoint,seed,role,probe_family,span_len,pair_id,mask_occurrence,source_pair_id,body_len,seq_len,repeated_nll,unrepeated_nll,copy_gain
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:0:compact:frontier_consolidation_fwcompact_medium_046028,companion,compact:frontier_consolidation_fwcompact_medium_046028,50,52,0.004202582407742739,0.002590159885585308,-0.0016124225221574306
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:100:compact:frontier_consolidation_fwcompact_medium_049418,companion,compact:frontier_consolidation_fwcompact_medium_049418,51,53,0.007958960719406605,8.225713729858398,8.217754769138992
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:101:compact:frontier_consolidation_fwcompact_medium_051883,companion,compact:frontier_consolidation_fwcompact_medium_051883,35,37,0.05683078616857529,3.682217597961426,3.6253868117928505
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:102:compact:frontier_consolidation_fwcompact_medium_060888,companion,compact:frontier_consolidation_fwcompact_medium_060888,67,69,0.002977582858875394,14.803182601928711,14.800205019069836
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:103:compact:frontier_consolidation_fwcompact_medium_045018,companion,compact:frontier_consolidation_fwcompact_medium_045018,21,23,0.1017708033323288,5.112252712249756,5.010481908917427
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:104:compact:frontier_consolidation_fwcompact_medium_031002,companion,compact:frontier_consolidation_fwcompact_medium_031002,75,77,0.003407507436349988,15.359743118286133,15.356335610849783
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:105:compact:frontier_consolidation_fwcompact_medium_060933,companion,compact:frontier_consolidation_fwcompact_medium_060933,42,44,0.01010823156684637,3.869781732559204,3.8596735009923577
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:106:compact:frontier_consolidation_fwcompact_medium_025322,companion,compact:frontier_consolidation_fwcompact_medium_025322,47,49,0.0015892268856987357,8.643698692321777,8.642109465436079
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:107:compact:frontier_consolidation_fwcompact_medium_035847,companion,compact:frontier_consolidation_fwcompact_medium_035847,35,37,0.01133042573928833,8.683256149291992,8.671925723552704
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:108:compact:frontier_consolidation_fwcompact_medium_016311,companion,compact:frontier_consolidation_fwcompact_medium_016311,53,55,0.006652351934462786,16.18570327758789,16.179050925653428
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:109:compact:frontier_consolidation_fwcompact_medium_058939,companion,compact:frontier_consolidation_fwcompact_medium_058939,54,56,0.030992886051535606,7.683834075927734,7.652841189876199
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:10:compact:frontier_consolidation_fwcompact_medium_013869,companion,compact:frontier_consolidation_fwcompact_medium_013869,68,70,0.07205064594745636,10.973108291625977,10.90105764567852
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:110:compact:frontier_consolidation_fwcompact_medium_027707,companion,compact:frontier_consolidation_fwcompact_medium_027707,60,62,0.09932824969291687,13.097826957702637,12.99849870800972
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:111:compact:frontier_consolidation_fwcompact_medium_004675,companion,compact:frontier_consolidation_fwcompact_medium_004675,58,60,0.00019095504831057042,0.17613860964775085,0.17594765459944028
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:112:compact:frontier_consolidation_fwcompact_medium_055294,companion,compact:frontier_consolidation_fwcompact_medium_055294,41,43,0.026018479838967323,5.646345615386963,5.620327135547996
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:113:compact:frontier_consolidation_fwcompact_medium_027242,companion,compact:frontier_consolidation_fwcompact_medium_027242,33,35,0.019297828897833824,8.20969009399414,8.190392265096307
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:114:compact:frontier_consolidation_fwcompact_medium_020105,companion,compact:frontier_consolidation_fwcompact_medium_020105,89,91,0.0004812512779608369,7.403162479400635,7.402681228122674
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:115:compact:frontier_consolidation_fwcompact_medium_001076,companion,compact:frontier_consolidation_fwcompact_medium_001076,35,37,0.004675527568906546,7.231204032897949,7.226528505329043
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:116:compact:frontier_consolidation_fwcompact_medium_035657,companion,compact:frontier_consolidation_fwcompact_medium_035657,46,48,0.053230274468660355,8.278314590454102,8.225084315985441
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:117:compact:frontier_consolidation_fwcompact_medium_056096,companion,compact:frontier_consolidation_fwcompact_medium_056096,64,66,0.0009707267745397985,3.8965682983398438,3.895597571565304
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:118:compact:frontier_consolidation_fwcompact_medium_022332,companion,compact:frontier_consolidation_fwcompact_medium_022332,54,56,0.002859077649191022,0.0021136105060577393,-0.0007454671431332827
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:119:compact:frontier_consolidation_fwcompact_medium_018067,companion,compact:frontier_consolidation_fwcompact_medium_018067,31,33,0.009631474502384663,11.967947959899902,11.958316485397518
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:11:compact:frontier_consolidation_fwcompact_medium_035424,companion,compact:frontier_consolidation_fwcompact_medium_035424,48,50,0.013151920400559902,17.085294723510742,17.072142803110182
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:120:compact:frontier_consolidation_fwcompact_medium_038221,companion,compact:frontier_consolidation_fwcompact_medium_038221,23,25,0.012267730198800564,0.2543933093547821,0.24212557915598154
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:121:compact:frontier_consolidation_fwcompact_medium_006849,companion,compact:frontier_consolidation_fwcompact_medium_006849,65,67,0.007138580083847046,13.297601699829102,13.290463119745255
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:122:compact:frontier_consolidation_fwcompact_medium_029769,companion,compact:frontier_consolidation_fwcompact_medium_029769,40,42,0.006942673120647669,15.079089164733887,15.072146491613239
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:123:compact:frontier_consolidation_fwcompact_medium_038187,companion,compact:frontier_consolidation_fwcompact_medium_038187,21,23,0.006657799240201712,13.430791854858398,13.424134055618197
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:124:compact:frontier_consolidation_fwcompact_medium_009755,companion,compact:frontier_consolidation_fwcompact_medium_009755,73,75,0.004784682299941778,4.823917388916016,4.819132706616074
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:125:compact:frontier_consolidation_fwcompact_medium_000182,companion,compact:frontier_consolidation_fwcompact_medium_000182,42,44,0.006700902711600065,2.7525835037231445,2.7458826010115445
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:126:compact:frontier_consolidation_fwcompact_medium_054982,companion,compact:frontier_consolidation_fwcompact_medium_054982,63,65,0.006267298012971878,14.71604061126709,14.709773313254118
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:127:compact:frontier_consolidation_fwcompact_medium_025376,companion,compact:frontier_consolidation_fwcompact_medium_025376,57,59,0.00321122445166111,13.920509338378906,13.917298113927245
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:128:compact:frontier_consolidation_fwcompact_medium_000312,companion,compact:frontier_consolidation_fwcompact_medium_000312,57,59,0.0045250640250742435,10.974964141845703,10.970439077820629
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:129:compact:frontier_consolidation_fwcompact_medium_021431,companion,compact:frontier_consolidation_fwcompact_medium_021431,38,40,0.0003319427778478712,1.6790770292282104,1.6787450864503626
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:12:compact:frontier_consolidation_fwcompact_medium_009947,companion,compact:frontier_consolidation_fwcompact_medium_009947,18,20,0.0013510395074263215,2.619131088256836,2.6177800487494096
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:130:compact:frontier_consolidation_fwcompact_medium_038498,companion,compact:frontier_consolidation_fwcompact_medium_038498,78,80,0.00026079590315930545,0.000556314189452678,0.0002955182862933725
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:131:compact:frontier_consolidation_fwcompact_medium_023849,companion,compact:frontier_consolidation_fwcompact_medium_023849,21,23,0.05826491862535477,16.011137008666992,15.952872090041637
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:132:compact:frontier_consolidation_fwcompact_medium_050523,companion,compact:frontier_consolidation_fwcompact_medium_050523,69,71,0.009951265528798103,14.280293464660645,14.270342199131846
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:133:compact:frontier_consolidation_fwcompact_medium_007897,companion,compact:frontier_consolidation_fwcompact_medium_007897,35,37,0.020632287487387657,13.899809837341309,13.879177549853921
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:134:compact:frontier_consolidation_fwcompact_medium_032573,companion,compact:frontier_consolidation_fwcompact_medium_032573,40,42,0.00010144196130568162,0.009565000422298908,0.009463558460993227
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:135:compact:frontier_consolidation_fwcompact_medium_017134,companion,compact:frontier_consolidation_fwcompact_medium_017134,46,48,0.0009278521756641567,0.15054099261760712,0.14961314044194296
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:136:compact:frontier_consolidation_fwcompact_medium_010434,companion,compact:frontier_consolidation_fwcompact_medium_010434,64,66,0.003798058023676276,20.942657470703125,20.93885941267945
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:137:compact:frontier_consolidation_fwcompact_medium_016722,companion,compact:frontier_consolidation_fwcompact_medium_016722,48,50,0.00738142803311348,0.00903376005589962,0.0016523320227861404
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:138:compact:frontier_consolidation_fwcompact_medium_036756,companion,compact:frontier_consolidation_fwcompact_medium_036756,48,50,0.009051835164427757,13.097193717956543,13.088141882792115
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:139:compact:frontier_consolidation_fwcompact_medium_002054,companion,compact:frontier_consolidation_fwcompact_medium_002054,42,44,0.01789449155330658,5.786355018615723,5.768460527062416
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:13:compact:frontier_consolidation_fwcompact_medium_014872,companion,compact:frontier_consolidation_fwcompact_medium_014872,68,70,0.006354247219860554,9.567851066589355,9.561496819369495
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:140:compact:frontier_consolidation_fwcompact_medium_024386,companion,compact:frontier_consolidation_fwcompact_medium_024386,23,25,0.00045694399159401655,0.0005184260080568492,6.148201646283269e-05
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:141:compact:frontier_consolidation_fwcompact_medium_017942,companion,compact:frontier_consolidation_fwcompact_medium_017942,51,53,0.003275388851761818,0.004063326865434647,0.0007879380136728287
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:142:compact:frontier_consolidation_fwcompact_medium_048213,companion,compact:frontier_consolidation_fwcompact_medium_048213,60,62,0.04130546748638153,4.787237167358398,4.745931699872017
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:143:compact:frontier_consolidation_fwcompact_medium_039594,companion,compact:frontier_consolidation_fwcompact_medium_039594,62,64,0.0029075751081109047,0.010623096488416195,0.00771552138030529
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:144:compact:frontier_consolidation_fwcompact_medium_044271,companion,compact:frontier_consolidation_fwcompact_medium_044271,57,59,0.2294229120016098,13.629322052001953,13.399899140000343
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:145:compact:frontier_consolidation_fwcompact_medium_016356,companion,compact:frontier_consolidation_fwcompact_medium_016356,40,42,0.0044425842352211475,11.699350357055664,11.694907772820443
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:146:compact:frontier_consolidation_fwcompact_medium_013596,companion,compact:frontier_consolidation_fwcompact_medium_013596,39,41,0.017647625878453255,5.4478912353515625,5.430243609473109
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:147:compact:frontier_consolidation_fwcompact_medium_030642,companion,compact:frontier_consolidation_fwcompact_medium_030642,49,51,0.0003741279651876539,3.5096702575683594,3.5092961296031717
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:148:compact:frontier_consolidation_fwcompact_medium_013929,companion,compact:frontier_consolidation_fwcompact_medium_013929,69,71,0.011168111115694046,0.3292061388492584,0.3180380277335644
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:149:compact:frontier_consolidation_fwcompact_medium_015468,companion,compact:frontier_consolidation_fwcompact_medium_015468,50,52,0.0017673838883638382,3.1739156246185303,3.1721482407301664
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:14:compact:frontier_consolidation_fwcompact_medium_004256,companion,compact:frontier_consolidation_fwcompact_medium_004256,34,36,0.04235371947288513,10.22352409362793,10.181170374155045
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:150:compact:frontier_consolidation_fwcompact_medium_001103,companion,compact:frontier_consolidation_fwcompact_medium_001103,48,50,0.0007231004419736564,0.0951683297753334,0.09444522933335975
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:151:compact:frontier_consolidation_fwcompact_medium_028882,companion,compact:frontier_consolidation_fwcompact_medium_028882,52,54,0.008111510425806046,18.2742862701416,18.266174759715796
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:152:compact:frontier_consolidation_fwcompact_medium_018417,companion,compact:frontier_consolidation_fwcompact_medium_018417,60,62,0.1562303900718689,6.932018280029297,6.775787889957428
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:153:compact:frontier_consolidation_fwcompact_medium_043467,companion,compact:frontier_consolidation_fwcompact_medium_043467,36,38,0.03811015188694,6.850193500518799,6.812083348631859
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:154:compact:frontier_consolidation_fwcompact_medium_013729,companion,compact:frontier_consolidation_fwcompact_medium_013729,54,56,0.09228845685720444,3.4995832443237305,3.407294787466526
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:155:compact:frontier_consolidation_fwcompact_medium_025676,companion,compact:frontier_consolidation_fwcompact_medium_025676,96,98,0.04566878080368042,15.06847095489502,15.022802174091339
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:156:compact:frontier_consolidation_fwcompact_medium_055496,companion,compact:frontier_consolidation_fwcompact_medium_055496,55,57,0.026301143690943718,14.451047897338867,14.424746753647923
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:157:compact:frontier_consolidation_fwcompact_medium_036974,companion,compact:frontier_consolidation_fwcompact_medium_036974,77,79,0.0061444430612027645,0.006598351523280144,0.0004539084620773792
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:158:compact:frontier_consolidation_fwcompact_medium_020396,companion,compact:frontier_consolidation_fwcompact_medium_020396,97,99,0.23885823786258698,0.5533210039138794,0.3144627660512924
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:159:compact:frontier_consolidation_fwcompact_medium_000577,companion,compact:frontier_consolidation_fwcompact_medium_000577,39,41,0.0033299254719167948,9.211824417114258,9.208494491642341
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:15:compact:frontier_consolidation_fwcompact_medium_019309,companion,compact:frontier_consolidation_fwcompact_medium_019309,106,108,0.1838948130607605,2.507046937942505,2.3231521248817444
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:160:compact:frontier_consolidation_fwcompact_medium_002798,companion,compact:frontier_consolidation_fwcompact_medium_002798,29,31,0.014302363619208336,2.011768341064453,1.9974659774452448
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:161:compact:frontier_consolidation_fwcompact_medium_018143,companion,compact:frontier_consolidation_fwcompact_medium_018143,68,70,0.006654246710240841,9.642277717590332,9.635623470880091
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:162:compact:frontier_consolidation_fwcompact_medium_060174,companion,compact:frontier_consolidation_fwcompact_medium_060174,64,66,0.0010147904977202415,2.9060463905334473,2.905031600035727
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:163:compact:frontier_consolidation_fwcompact_medium_052940,companion,compact:frontier_consolidation_fwcompact_medium_052940,58,60,0.018644088879227638,9.202672004699707,9.18402791582048
D_R_43022,chck_90M,43022,R,actual_packet_source_repeat,1,packet:1:164:compact:frontier_consolidation_fwcompact_medium_012638,companion,compact:frontier_consolidation_fwcompact_medium_012638,34,36,0.006115889176726341,0.0045648179948329926,-0.0015510711818933487
