arm,checkpoint,seed,role,probe_family,span_len,pair_id,mask_occurrence,source_pair_id,body_len,seq_len,repeated_nll,unrepeated_nll,copy_gain
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:0:compact:frontier_consolidation_fwcompact_medium_046028,companion,compact:frontier_consolidation_fwcompact_medium_046028,50,52,0.02069137431681156,0.022984053939580917,0.0022926796227693558
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:100:compact:frontier_consolidation_fwcompact_medium_049418,companion,compact:frontier_consolidation_fwcompact_medium_049418,51,53,0.01832004263997078,9.121024131774902,9.102704089134932
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:101:compact:frontier_consolidation_fwcompact_medium_051883,companion,compact:frontier_consolidation_fwcompact_medium_051883,35,37,4.132360935211182,4.82289981842041,0.6905388832092285
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:102:compact:frontier_consolidation_fwcompact_medium_060888,companion,compact:frontier_consolidation_fwcompact_medium_060888,67,69,0.006158304866403341,10.399063110351562,10.39290480548516
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:103:compact:frontier_consolidation_fwcompact_medium_045018,companion,compact:frontier_consolidation_fwcompact_medium_045018,21,23,7.216383457183838,7.890880107879639,0.6744966506958008
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:104:compact:frontier_consolidation_fwcompact_medium_031002,companion,compact:frontier_consolidation_fwcompact_medium_031002,75,77,0.01291988417506218,14.5121431350708,14.499223250895739
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:105:compact:frontier_consolidation_fwcompact_medium_060933,companion,compact:frontier_consolidation_fwcompact_medium_060933,42,44,0.014848078601062298,4.55138635635376,4.5365382777526975
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:106:compact:frontier_consolidation_fwcompact_medium_025322,companion,compact:frontier_consolidation_fwcompact_medium_025322,47,49,0.01033561211079359,3.438169479370117,3.4278338672593236
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:107:compact:frontier_consolidation_fwcompact_medium_035847,companion,compact:frontier_consolidation_fwcompact_medium_035847,35,37,0.2564488351345062,9.838041305541992,9.581592470407486
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:108:compact:frontier_consolidation_fwcompact_medium_016311,companion,compact:frontier_consolidation_fwcompact_medium_016311,53,55,0.19152773916721344,13.745365142822266,13.553837403655052
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:109:compact:frontier_consolidation_fwcompact_medium_058939,companion,compact:frontier_consolidation_fwcompact_medium_058939,54,56,0.05189891532063484,9.011792182922363,8.959893267601728
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:10:compact:frontier_consolidation_fwcompact_medium_013869,companion,compact:frontier_consolidation_fwcompact_medium_013869,68,70,5.83705997467041,11.88505744934082,6.04799747467041
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:110:compact:frontier_consolidation_fwcompact_medium_027707,companion,compact:frontier_consolidation_fwcompact_medium_027707,60,62,7.003136157989502,12.084238052368164,5.081101894378662
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:111:compact:frontier_consolidation_fwcompact_medium_004675,companion,compact:frontier_consolidation_fwcompact_medium_004675,58,60,0.0010945764370262623,0.01262105256319046,0.011526476126164198
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:112:compact:frontier_consolidation_fwcompact_medium_055294,companion,compact:frontier_consolidation_fwcompact_medium_055294,41,43,4.039885520935059,10.658024787902832,6.618139266967773
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:113:compact:frontier_consolidation_fwcompact_medium_027242,companion,compact:frontier_consolidation_fwcompact_medium_027242,33,35,0.08483533561229706,5.98579216003418,5.900956824421883
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:114:compact:frontier_consolidation_fwcompact_medium_020105,companion,compact:frontier_consolidation_fwcompact_medium_020105,89,91,0.0024641170166432858,5.014415264129639,5.011951147112995
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:115:compact:frontier_consolidation_fwcompact_medium_001076,companion,compact:frontier_consolidation_fwcompact_medium_001076,35,37,0.026157964020967484,7.582345008850098,7.55618704482913
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:116:compact:frontier_consolidation_fwcompact_medium_035657,companion,compact:frontier_consolidation_fwcompact_medium_035657,46,48,0.9895431995391846,11.894322395324707,10.904779195785522
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:117:compact:frontier_consolidation_fwcompact_medium_056096,companion,compact:frontier_consolidation_fwcompact_medium_056096,64,66,1.3034679889678955,4.0964035987854,2.792935609817505
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:118:compact:frontier_consolidation_fwcompact_medium_022332,companion,compact:frontier_consolidation_fwcompact_medium_022332,54,56,0.3459945619106293,0.4041327238082886,0.0581381618976593
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:119:compact:frontier_consolidation_fwcompact_medium_018067,companion,compact:frontier_consolidation_fwcompact_medium_018067,31,33,0.11322937905788422,7.240307807922363,7.127078428864479
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:11:compact:frontier_consolidation_fwcompact_medium_035424,companion,compact:frontier_consolidation_fwcompact_medium_035424,48,50,0.0418216697871685,13.262136459350586,13.220314789563417
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:120:compact:frontier_consolidation_fwcompact_medium_038221,companion,compact:frontier_consolidation_fwcompact_medium_038221,23,25,0.01794683188199997,0.27472788095474243,0.25678104907274246
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:121:compact:frontier_consolidation_fwcompact_medium_006849,companion,compact:frontier_consolidation_fwcompact_medium_006849,65,67,0.038124725222587585,7.889310359954834,7.851185634732246
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:122:compact:frontier_consolidation_fwcompact_medium_029769,companion,compact:frontier_consolidation_fwcompact_medium_029769,40,42,0.28145650029182434,8.189305305480957,7.907848805189133
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:123:compact:frontier_consolidation_fwcompact_medium_038187,companion,compact:frontier_consolidation_fwcompact_medium_038187,21,23,0.023289239034056664,9.470224380493164,9.446935141459107
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:124:compact:frontier_consolidation_fwcompact_medium_009755,companion,compact:frontier_consolidation_fwcompact_medium_009755,73,75,0.09389874339103699,7.381137371063232,7.287238627672195
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:125:compact:frontier_consolidation_fwcompact_medium_000182,companion,compact:frontier_consolidation_fwcompact_medium_000182,42,44,0.04684818908572197,2.410430908203125,2.363582719117403
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:126:compact:frontier_consolidation_fwcompact_medium_054982,companion,compact:frontier_consolidation_fwcompact_medium_054982,63,65,0.020793307572603226,12.706692695617676,12.685899388045073
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:127:compact:frontier_consolidation_fwcompact_medium_025376,companion,compact:frontier_consolidation_fwcompact_medium_025376,57,59,0.016239741817116737,12.535354614257812,12.519114872440696
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:128:compact:frontier_consolidation_fwcompact_medium_000312,companion,compact:frontier_consolidation_fwcompact_medium_000312,57,59,0.007209239527583122,8.800374031066895,8.793164791539311
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:129:compact:frontier_consolidation_fwcompact_medium_021431,companion,compact:frontier_consolidation_fwcompact_medium_021431,38,40,0.0021059971768409014,0.5322242975234985,0.5301183003466576
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:12:compact:frontier_consolidation_fwcompact_medium_009947,companion,compact:frontier_consolidation_fwcompact_medium_009947,18,20,0.08145564049482346,2.2907516956329346,2.209296055138111
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:130:compact:frontier_consolidation_fwcompact_medium_038498,companion,compact:frontier_consolidation_fwcompact_medium_038498,78,80,0.002004044596105814,0.0052687362767755985,0.0032646916806697845
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:131:compact:frontier_consolidation_fwcompact_medium_023849,companion,compact:frontier_consolidation_fwcompact_medium_023849,21,23,1.03005850315094,10.482442855834961,9.452384352684021
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:132:compact:frontier_consolidation_fwcompact_medium_050523,companion,compact:frontier_consolidation_fwcompact_medium_050523,69,71,0.005190468393266201,8.857281684875488,8.852091216482222
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:133:compact:frontier_consolidation_fwcompact_medium_007897,companion,compact:frontier_consolidation_fwcompact_medium_007897,35,37,0.10350500792264938,13.308575630187988,13.205070622265339
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:134:compact:frontier_consolidation_fwcompact_medium_032573,companion,compact:frontier_consolidation_fwcompact_medium_032573,40,42,0.0006629414856433868,0.008630949072539806,0.00796800758689642
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:135:compact:frontier_consolidation_fwcompact_medium_017134,companion,compact:frontier_consolidation_fwcompact_medium_017134,46,48,0.0022793046664446592,1.029837965965271,1.0275586612988263
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:136:compact:frontier_consolidation_fwcompact_medium_010434,companion,compact:frontier_consolidation_fwcompact_medium_010434,64,66,0.008452001959085464,10.9390287399292,10.930576737970114
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:137:compact:frontier_consolidation_fwcompact_medium_016722,companion,compact:frontier_consolidation_fwcompact_medium_016722,48,50,0.028974361717700958,0.05419688671827316,0.025222525000572205
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:138:compact:frontier_consolidation_fwcompact_medium_036756,companion,compact:frontier_consolidation_fwcompact_medium_036756,48,50,0.13368360698223114,11.346925735473633,11.213242128491402
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:139:compact:frontier_consolidation_fwcompact_medium_002054,companion,compact:frontier_consolidation_fwcompact_medium_002054,42,44,0.41823479533195496,6.510252952575684,6.092018157243729
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:13:compact:frontier_consolidation_fwcompact_medium_014872,companion,compact:frontier_consolidation_fwcompact_medium_014872,68,70,0.15324585139751434,9.559471130371094,9.40622527897358
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:140:compact:frontier_consolidation_fwcompact_medium_024386,companion,compact:frontier_consolidation_fwcompact_medium_024386,23,25,0.00416661286726594,0.00516176875680685,0.0009951558895409107
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:141:compact:frontier_consolidation_fwcompact_medium_017942,companion,compact:frontier_consolidation_fwcompact_medium_017942,51,53,0.009247920475900173,0.007724888622760773,-0.0015230318531394005
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:142:compact:frontier_consolidation_fwcompact_medium_048213,companion,compact:frontier_consolidation_fwcompact_medium_048213,60,62,0.07876778393983841,1.3592203855514526,1.2804526016116142
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:143:compact:frontier_consolidation_fwcompact_medium_039594,companion,compact:frontier_consolidation_fwcompact_medium_039594,62,64,0.9350624084472656,0.048490121960639954,-0.8865722864866257
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:144:compact:frontier_consolidation_fwcompact_medium_044271,companion,compact:frontier_consolidation_fwcompact_medium_044271,57,59,1.8161678314208984,15.122367858886719,13.30620002746582
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:145:compact:frontier_consolidation_fwcompact_medium_016356,companion,compact:frontier_consolidation_fwcompact_medium_016356,40,42,0.009184137918055058,10.647502899169922,10.638318761251867
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:146:compact:frontier_consolidation_fwcompact_medium_013596,companion,compact:frontier_consolidation_fwcompact_medium_013596,39,41,0.1575217843055725,8.179302215576172,8.0217804312706
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:147:compact:frontier_consolidation_fwcompact_medium_030642,companion,compact:frontier_consolidation_fwcompact_medium_030642,49,51,0.007680291775614023,1.1857705116271973,1.1780902198515832
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:148:compact:frontier_consolidation_fwcompact_medium_013929,companion,compact:frontier_consolidation_fwcompact_medium_013929,69,71,2.1925909519195557,1.8866167068481445,-0.30597424507141113
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:149:compact:frontier_consolidation_fwcompact_medium_015468,companion,compact:frontier_consolidation_fwcompact_medium_015468,50,52,0.004403774626553059,0.9283530712127686,0.9239492965862155
D_C_43022,chck_80M,43022,C,actual_packet_source_repeat,1,packet:1:14:compact:frontier_consolidation_fwcompact_medium_004256,companion,compact:frontier_consolidation_fwcompact_medium_004256,34,36,0.3233262002468109,8.921594619750977,8.598268419504166
