arm,checkpoint,seed,role,probe_family,span_len,pair_id,mask_occurrence,source_pair_id,body_len,seq_len,repeated_nll,unrepeated_nll,copy_gain
D_V_43022,chck_80M,43022,V,actual_packet_source_repeat,1,packet:1:0:compact:frontier_consolidation_fwcompact_medium_046028,companion,compact:frontier_consolidation_fwcompact_medium_046028,50,52,0.0238170363008976,0.01134669128805399,-0.012470345012843609
D_V_43022,chck_80M,43022,V,actual_packet_source_repeat,1,packet:1:100:compact:frontier_consolidation_fwcompact_medium_049418,companion,compact:frontier_consolidation_fwcompact_medium_049418,51,53,0.005984839051961899,9.119550704956055,9.113565865904093
D_V_43022,chck_80M,43022,V,actual_packet_source_repeat,1,packet:1:101:compact:frontier_consolidation_fwcompact_medium_051883,companion,compact:frontier_consolidation_fwcompact_medium_051883,35,37,0.2727239429950714,3.1922953128814697,2.9195713698863983
D_V_43022,chck_80M,43022,V,actual_packet_source_repeat,1,packet:1:102:compact:frontier_consolidation_fwcompact_medium_060888,companion,compact:frontier_consolidation_fwcompact_medium_060888,67,69,0.00526067242026329,14.88425350189209,14.878992829471827
D_V_43022,chck_80M,43022,V,actual_packet_source_repeat,1,packet:1:103:compact:frontier_consolidation_fwcompact_medium_045018,companion,compact:frontier_consolidation_fwcompact_medium_045018,21,23,8.244451522827148,7.753362655639648,-0.4910888671875
D_V_43022,chck_80M,43022,V,actual_packet_source_repeat,1,packet:1:104:compact:frontier_consolidation_fwcompact_medium_031002,companion,compact:frontier_consolidation_fwcompact_medium_031002,75,77,0.007417992223054171,14.673971176147461,14.666553183924407
D_V_43022,chck_80M,43022,V,actual_packet_source_repeat,1,packet:1:105:compact:frontier_consolidation_fwcompact_medium_060933,companion,compact:frontier_consolidation_fwcompact_medium_060933,42,44,0.008359796367585659,4.25827169418335,4.249911897815764
D_V_43022,chck_80M,43022,V,actual_packet_source_repeat,1,packet:1:106:compact:frontier_consolidation_fwcompact_medium_025322,companion,compact:frontier_consolidation_fwcompact_medium_025322,47,49,0.01759152114391327,1.6256976127624512,1.608106091618538
D_V_43022,chck_80M,43022,V,actual_packet_source_repeat,1,packet:1:107:compact:frontier_consolidation_fwcompact_medium_035847,companion,compact:frontier_consolidation_fwcompact_medium_035847,35,37,0.024282308295369148,6.195263385772705,6.170981077477336
D_V_43022,chck_80M,43022,V,actual_packet_source_repeat,1,packet:1:108:compact:frontier_consolidation_fwcompact_medium_016311,companion,compact:frontier_consolidation_fwcompact_medium_016311,53,55,0.017867092043161392,13.482834815979004,13.464967723935843
D_V_43022,chck_80M,43022,V,actual_packet_source_repeat,1,packet:1:109:compact:frontier_consolidation_fwcompact_medium_058939,companion,compact:frontier_consolidation_fwcompact_medium_058939,54,56,0.023255346342921257,7.488780975341797,7.465525628998876
D_V_43022,chck_80M,43022,V,actual_packet_source_repeat,1,packet:1:10:compact:frontier_consolidation_fwcompact_medium_013869,companion,compact:frontier_consolidation_fwcompact_medium_013869,68,70,1.0325652360916138,9.62088394165039,8.588318705558777
D_V_43022,chck_80M,43022,V,actual_packet_source_repeat,1,packet:1:110:compact:frontier_consolidation_fwcompact_medium_027707,companion,compact:frontier_consolidation_fwcompact_medium_027707,60,62,6.663982391357422,11.052470207214355,4.388487815856934
D_V_43022,chck_80M,43022,V,actual_packet_source_repeat,1,packet:1:111:compact:frontier_consolidation_fwcompact_medium_004675,companion,compact:frontier_consolidation_fwcompact_medium_004675,58,60,0.0027063193265348673,0.1572953760623932,0.15458905673585832
D_V_43022,chck_80M,43022,V,actual_packet_source_repeat,1,packet:1:112:compact:frontier_consolidation_fwcompact_medium_055294,companion,compact:frontier_consolidation_fwcompact_medium_055294,41,43,4.997032165527344,9.40860652923584,4.411574363708496
D_V_43022,chck_80M,43022,V,actual_packet_source_repeat,1,packet:1:113:compact:frontier_consolidation_fwcompact_medium_027242,companion,compact:frontier_consolidation_fwcompact_medium_027242,33,35,0.12254460901021957,6.340156555175781,6.217611946165562
D_V_43022,chck_80M,43022,V,actual_packet_source_repeat,1,packet:1:114:compact:frontier_consolidation_fwcompact_medium_020105,companion,compact:frontier_consolidation_fwcompact_medium_020105,89,91,0.0019227842567488551,4.714044570922852,4.712121786666103
D_V_43022,chck_80M,43022,V,actual_packet_source_repeat,1,packet:1:115:compact:frontier_consolidation_fwcompact_medium_001076,companion,compact:frontier_consolidation_fwcompact_medium_001076,35,37,0.011727673932909966,6.7255048751831055,6.7137772012501955
D_V_43022,chck_80M,43022,V,actual_packet_source_repeat,1,packet:1:116:compact:frontier_consolidation_fwcompact_medium_035657,companion,compact:frontier_consolidation_fwcompact_medium_035657,46,48,0.2709009349346161,8.865467071533203,8.594566136598587
D_V_43022,chck_80M,43022,V,actual_packet_source_repeat,1,packet:1:117:compact:frontier_consolidation_fwcompact_medium_056096,companion,compact:frontier_consolidation_fwcompact_medium_056096,64,66,0.5672801733016968,4.924136638641357,4.356856465339661
D_V_43022,chck_80M,43022,V,actual_packet_source_repeat,1,packet:1:118:compact:frontier_consolidation_fwcompact_medium_022332,companion,compact:frontier_consolidation_fwcompact_medium_022332,54,56,1.244868516921997,1.4429116249084473,0.1980431079864502
D_V_43022,chck_80M,43022,V,actual_packet_source_repeat,1,packet:1:119:compact:frontier_consolidation_fwcompact_medium_018067,companion,compact:frontier_consolidation_fwcompact_medium_018067,31,33,0.02430965006351471,10.26848030090332,10.244170650839806
D_V_43022,chck_80M,43022,V,actual_packet_source_repeat,1,packet:1:11:compact:frontier_consolidation_fwcompact_medium_035424,companion,compact:frontier_consolidation_fwcompact_medium_035424,48,50,0.03603236749768257,11.757852554321289,11.721820186823606
D_V_43022,chck_80M,43022,V,actual_packet_source_repeat,1,packet:1:120:compact:frontier_consolidation_fwcompact_medium_038221,companion,compact:frontier_consolidation_fwcompact_medium_038221,23,25,0.006168849300593138,0.07743063569068909,0.07126178639009595
D_V_43022,chck_80M,43022,V,actual_packet_source_repeat,1,packet:1:121:compact:frontier_consolidation_fwcompact_medium_006849,companion,compact:frontier_consolidation_fwcompact_medium_006849,65,67,0.015745481476187706,10.096945762634277,10.08120028115809
D_V_43022,chck_80M,43022,V,actual_packet_source_repeat,1,packet:1:122:compact:frontier_consolidation_fwcompact_medium_029769,companion,compact:frontier_consolidation_fwcompact_medium_029769,40,42,0.009189925156533718,14.925830841064453,14.91664091590792
D_V_43022,chck_80M,43022,V,actual_packet_source_repeat,1,packet:1:123:compact:frontier_consolidation_fwcompact_medium_038187,companion,compact:frontier_consolidation_fwcompact_medium_038187,21,23,0.011469616554677486,10.409733772277832,10.398264155723155
D_V_43022,chck_80M,43022,V,actual_packet_source_repeat,1,packet:1:124:compact:frontier_consolidation_fwcompact_medium_009755,companion,compact:frontier_consolidation_fwcompact_medium_009755,73,75,0.021654946729540825,6.39281702041626,6.371162073686719
D_V_43022,chck_80M,43022,V,actual_packet_source_repeat,1,packet:1:125:compact:frontier_consolidation_fwcompact_medium_000182,companion,compact:frontier_consolidation_fwcompact_medium_000182,42,44,0.05565407872200012,2.4206156730651855,2.3649615943431854
D_V_43022,chck_80M,43022,V,actual_packet_source_repeat,1,packet:1:126:compact:frontier_consolidation_fwcompact_medium_054982,companion,compact:frontier_consolidation_fwcompact_medium_054982,63,65,0.034171126782894135,13.945365905761719,13.911194778978825
D_V_43022,chck_80M,43022,V,actual_packet_source_repeat,1,packet:1:127:compact:frontier_consolidation_fwcompact_medium_025376,companion,compact:frontier_consolidation_fwcompact_medium_025376,57,59,0.02590395137667656,13.139266014099121,13.113362062722445
D_V_43022,chck_80M,43022,V,actual_packet_source_repeat,1,packet:1:128:compact:frontier_consolidation_fwcompact_medium_000312,companion,compact:frontier_consolidation_fwcompact_medium_000312,57,59,0.006576324347406626,12.9492826461792,12.942706321831793
D_V_43022,chck_80M,43022,V,actual_packet_source_repeat,1,packet:1:129:compact:frontier_consolidation_fwcompact_medium_021431,companion,compact:frontier_consolidation_fwcompact_medium_021431,38,40,0.01862127147614956,0.523353099822998,0.5047318283468485
D_V_43022,chck_80M,43022,V,actual_packet_source_repeat,1,packet:1:12:compact:frontier_consolidation_fwcompact_medium_009947,companion,compact:frontier_consolidation_fwcompact_medium_009947,18,20,0.07292798906564713,6.353915691375732,6.280987702310085
D_V_43022,chck_80M,43022,V,actual_packet_source_repeat,1,packet:1:130:compact:frontier_consolidation_fwcompact_medium_038498,companion,compact:frontier_consolidation_fwcompact_medium_038498,78,80,0.00045813556062057614,0.00233556074090302,0.0018774251802824438
D_V_43022,chck_80M,43022,V,actual_packet_source_repeat,1,packet:1:131:compact:frontier_consolidation_fwcompact_medium_023849,companion,compact:frontier_consolidation_fwcompact_medium_023849,21,23,0.09365583211183548,13.212900161743164,13.119244329631329
