arm,checkpoint,seed,role,probe_family,span_len,pair_id,mask_occurrence,source_pair_id,body_len,seq_len,repeated_nll,unrepeated_nll,copy_gain
D_C_43022,chck_100M,43022,C,actual_packet_source_repeat,1,packet:1:0:compact:frontier_consolidation_fwcompact_medium_046028,companion,compact:frontier_consolidation_fwcompact_medium_046028,50,52,0.017885826528072357,0.01903575286269188,0.001149926334619522
D_C_43022,chck_100M,43022,C,actual_packet_source_repeat,1,packet:1:100:compact:frontier_consolidation_fwcompact_medium_049418,companion,compact:frontier_consolidation_fwcompact_medium_049418,51,53,0.014568972401320934,7.616645336151123,7.602076363749802
D_C_43022,chck_100M,43022,C,actual_packet_source_repeat,1,packet:1:101:compact:frontier_consolidation_fwcompact_medium_051883,companion,compact:frontier_consolidation_fwcompact_medium_051883,35,37,2.6154370307922363,3.8799073696136475,1.2644703388214111
D_C_43022,chck_100M,43022,C,actual_packet_source_repeat,1,packet:1:102:compact:frontier_consolidation_fwcompact_medium_060888,companion,compact:frontier_consolidation_fwcompact_medium_060888,67,69,0.006789234932512045,11.310391426086426,11.303602191153914
D_C_43022,chck_100M,43022,C,actual_packet_source_repeat,1,packet:1:103:compact:frontier_consolidation_fwcompact_medium_045018,companion,compact:frontier_consolidation_fwcompact_medium_045018,21,23,7.152498722076416,7.865747928619385,0.7132492065429688
D_C_43022,chck_100M,43022,C,actual_packet_source_repeat,1,packet:1:104:compact:frontier_consolidation_fwcompact_medium_031002,companion,compact:frontier_consolidation_fwcompact_medium_031002,75,77,0.015679294243454933,14.331290245056152,14.315610950812697
D_C_43022,chck_100M,43022,C,actual_packet_source_repeat,1,packet:1:105:compact:frontier_consolidation_fwcompact_medium_060933,companion,compact:frontier_consolidation_fwcompact_medium_060933,42,44,0.01101979985833168,4.0937700271606445,4.082750227302313
D_C_43022,chck_100M,43022,C,actual_packet_source_repeat,1,packet:1:106:compact:frontier_consolidation_fwcompact_medium_025322,companion,compact:frontier_consolidation_fwcompact_medium_025322,47,49,0.010585233569145203,3.864694595336914,3.854109361767769
D_C_43022,chck_100M,43022,C,actual_packet_source_repeat,1,packet:1:107:compact:frontier_consolidation_fwcompact_medium_035847,companion,compact:frontier_consolidation_fwcompact_medium_035847,35,37,0.18335559964179993,9.45229434967041,9.26893875002861
D_C_43022,chck_100M,43022,C,actual_packet_source_repeat,1,packet:1:108:compact:frontier_consolidation_fwcompact_medium_016311,companion,compact:frontier_consolidation_fwcompact_medium_016311,53,55,0.1565503031015396,13.665626525878906,13.509076222777367
D_C_43022,chck_100M,43022,C,actual_packet_source_repeat,1,packet:1:109:compact:frontier_consolidation_fwcompact_medium_058939,companion,compact:frontier_consolidation_fwcompact_medium_058939,54,56,0.041252847760915756,9.42436408996582,9.383111242204905
D_C_43022,chck_100M,43022,C,actual_packet_source_repeat,1,packet:1:10:compact:frontier_consolidation_fwcompact_medium_013869,companion,compact:frontier_consolidation_fwcompact_medium_013869,68,70,6.151257038116455,12.36215591430664,6.2108988761901855
D_C_43022,chck_100M,43022,C,actual_packet_source_repeat,1,packet:1:110:compact:frontier_consolidation_fwcompact_medium_027707,companion,compact:frontier_consolidation_fwcompact_medium_027707,60,62,4.402249336242676,11.667414665222168,7.265165328979492
D_C_43022,chck_100M,43022,C,actual_packet_source_repeat,1,packet:1:111:compact:frontier_consolidation_fwcompact_medium_004675,companion,compact:frontier_consolidation_fwcompact_medium_004675,58,60,0.0011406589765101671,0.015577895566821098,0.014437236590310931
D_C_43022,chck_100M,43022,C,actual_packet_source_repeat,1,packet:1:112:compact:frontier_consolidation_fwcompact_medium_055294,companion,compact:frontier_consolidation_fwcompact_medium_055294,41,43,3.9035568237304688,10.325081825256348,6.421525001525879
D_C_43022,chck_100M,43022,C,actual_packet_source_repeat,1,packet:1:113:compact:frontier_consolidation_fwcompact_medium_027242,companion,compact:frontier_consolidation_fwcompact_medium_027242,33,35,0.11840633302927017,6.9341888427734375,6.815782509744167
D_C_43022,chck_100M,43022,C,actual_packet_source_repeat,1,packet:1:114:compact:frontier_consolidation_fwcompact_medium_020105,companion,compact:frontier_consolidation_fwcompact_medium_020105,89,91,0.002198542468249798,5.486507415771484,5.484308873303235
