source_block,contrast,checkpoint,family_set,label,n,mean_net,rms_family_delta,centered_rms_family_delta,mean_abs_delta,abs_net_over_rms,centered_over_abs_net,positive_count,negative_count,positive_sum,negative_sum,max_abs_column,max_abs_delta,columns,vector_json,official_all18_delta_pp_mean,neutral_zero_nonzero_delta_pp_mean
max_breadth_clean_reference_visible,D1_VminusCold,chck_70M,stable6,D1_VminusCold:chck_70M:stable6,6,0.8383333333333333,1.469041637712605,1.2063500965953269,0.9949999999999996,0.5706668291844156,1.43898619872206,5,1,5.499999999999998,-0.46999999999999886,Entity,3.129999999999999,BLiMP;Supplement;EWoK;Entity;COMPS;Reading,"{""BLiMP"": 1.6099999999999994, ""COMPS"": 0.04999999999999716, ""EWoK"": -0.46999999999999886, ""Entity"": 3.129999999999999, ""Reading"": 0.15000000000000036, ""Supplement"": 0.5600000000000023}",,
max_breadth_clean_reference_visible,D1_VminusCold,chck_70M,stable5_exEntity,D1_VminusCold:chck_70M:stable5_exEntity,5,0.38000000000000006,0.7939269487805537,0.6970796224248704,0.5679999999999996,0.4786334568736681,1.8344200590128166,4,1,2.369999999999999,-0.46999999999999886,BLiMP,1.6099999999999994,BLiMP;Supplement;EWoK;COMPS;Reading,"{""BLiMP"": 1.6099999999999994, ""COMPS"": 0.04999999999999716, ""EWoK"": -0.46999999999999886, ""Reading"": 0.15000000000000036, ""Supplement"": 0.5600000000000023}",,
max_breadth_clean_reference_visible,D1_VminusCold,chck_70M,stable4_exEntity_noReading,D1_VminusCold:chck_70M:stable4_exEntity_noReading,4,0.4375,0.8844631139849756,0.7686798748503826,0.6724999999999994,0.49465036255591305,1.7569825710865887,3,1,2.219999999999999,-0.46999999999999886,BLiMP,1.6099999999999994,BLiMP;Supplement;EWoK;COMPS,"{""BLiMP"": 1.6099999999999994, ""COMPS"": 0.04999999999999716, ""EWoK"": -0.46999999999999886, ""Supplement"": 0.5600000000000023}",,
max_breadth_clean_reference_visible,D1_VminusCold,chck_80M,stable6,D1_VminusCold:chck_80M:stable6,6,1.2366666666666657,1.7074737674900495,1.177336919586837,1.3533333333333328,0.7242668614959394,0.9520244632777666,5,1,7.769999999999995,-0.3500000000000014,Entity,3.25,BLiMP;Supplement;EWoK;Entity;COMPS;Reading,"{""BLiMP"": 1.7199999999999989, ""COMPS"": -0.3500000000000014, ""EWoK"": 0.8200000000000003, ""Entity"": 3.25, ""Reading"": 0.20999999999999996, ""Supplement"": 1.769999999999996}",,
max_breadth_clean_reference_visible,D1_VminusCold,chck_80M,stable5_exEntity,D1_VminusCold:chck_80M:stable5_exEntity,5,0.8339999999999987,1.1773104943047084,0.830965703263377,0.9739999999999993,0.7083942630550825,0.996361754512444,4,1,4.519999999999995,-0.3500000000000014,Supplement,1.769999999999996,BLiMP;Supplement;EWoK;COMPS;Reading,"{""BLiMP"": 1.7199999999999989, ""COMPS"": -0.3500000000000014, ""EWoK"": 0.8200000000000003, ""Reading"": 0.20999999999999996, ""Supplement"": 1.769999999999996}",,
max_breadth_clean_reference_visible,D1_VminusCold,chck_80M,stable4_exEntity_noReading,D1_VminusCold:chck_80M:stable4_exEntity_noReading,4,0.9899999999999984,1.3120785037489167,0.8610749096333018,1.1649999999999991,0.7545280234157756,0.8697726359932355,3,1,4.309999999999995,-0.3500000000000014,Supplement,1.769999999999996,BLiMP;Supplement;EWoK;COMPS,"{""BLiMP"": 1.7199999999999989, ""COMPS"": -0.3500000000000014, ""EWoK"": 0.8200000000000003, ""Supplement"": 1.769999999999996}",,
max_breadth_clean_reference_visible,D1_VminusR,chck_100M,stable6,D1_VminusR:chck_100M:stable6,6,0.9758333333333346,1.7832940026815547,1.4926107347716464,1.1241666666666668,0.547208330127262,1.5295754754278168,4,2,6.300000000000004,-0.44499999999999673,Entity,3.8900000000000006,BLiMP;Supplement;EWoK;Entity;COMPS;Reading,"{""BLiMP"": 0.21000000000000796, ""COMPS"": -0.1599999999999966, ""EWoK"": 0.269999999999996, ""Entity"": 3.8900000000000006, ""Reading"": -0.28500000000000014, ""Supplement"": 1.9299999999999997}",,
max_breadth_clean_reference_visible,D1_VminusR,chck_100M,stable5_exEntity,D1_VminusR:chck_100M:stable5_exEntity,5,0.3930000000000014,0.8886759814465561,0.7970545778050577,0.5710000000000001,0.44223092353670856,2.0281286967049743,3,2,2.4100000000000037,-0.44499999999999673,Supplement,1.9299999999999997,BLiMP;Supplement;EWoK;COMPS;Reading,"{""BLiMP"": 0.21000000000000796, ""COMPS"": -0.1599999999999966, ""EWoK"": 0.269999999999996, ""Reading"": -0.28500000000000014, ""Supplement"": 1.9299999999999997}",,
max_breadth_clean_reference_visible,D1_VminusR,chck_100M,stable4_exEntity_noReading,D1_VminusR:chck_100M:stable4_exEntity_noReading,4,0.5625000000000018,0.9832980219648567,0.8065164288469255,0.6425000000000001,0.5720544407035385,1.433806984616752,3,1,2.4100000000000037,-0.1599999999999966,Supplement,1.9299999999999997,BLiMP;Supplement;EWoK;COMPS,"{""BLiMP"": 0.21000000000000796, ""COMPS"": -0.1599999999999966, ""EWoK"": 0.269999999999996, ""Supplement"": 1.9299999999999997}",,
max_breadth_clean_reference_visible,D1_VminusR,chck_10M,stable6,D1_VminusR:chck_10M:stable6,6,-0.41249999999999903,0.8014492082055696,0.6871423312046313,0.6391666666666657,0.5146926290233402,1.66579959079911,1,5,0.6799999999999997,-3.154999999999994,Supplement,-1.480000000000004,BLiMP;Supplement;EWoK;Entity;COMPS;Reading,"{""BLiMP"": -0.12999999999999545, ""COMPS"": -0.0899999999999963, ""EWoK"": 0.6799999999999997, ""Entity"": -0.9699999999999989, ""Reading"": -0.48499999999999943, ""Supplement"": -1.480000000000004}",,
max_breadth_clean_reference_visible,D1_VminusR,chck_10M,stable5_exEntity,D1_VminusR:chck_10M:stable5_exEntity,5,-0.3009999999999991,0.7632856608112075,0.7014299679939562,0.572999999999999,0.3943477723400453,2.3303321195812567,1,4,0.6799999999999997,-2.184999999999995,Supplement,-1.480000000000004,BLiMP;Supplement;EWoK;COMPS;Reading,"{""BLiMP"": -0.12999999999999545, ""COMPS"": -0.0899999999999963, ""EWoK"": 0.6799999999999997, ""Reading"": -0.48499999999999943, ""Supplement"": -1.480000000000004}",,
max_breadth_clean_reference_visible,D1_VminusR,chck_10M,stable4_exEntity_noReading,D1_VminusR:chck_10M:stable4_exEntity_noReading,4,-0.254999999999999,0.818199242238712,0.7774477474403041,0.5949999999999989,0.31166002953300465,3.048814695844342,1,3,0.6799999999999997,-1.6999999999999957,Supplement,-1.480000000000004,BLiMP;Supplement;EWoK;COMPS,"{""BLiMP"": -0.12999999999999545, ""COMPS"": -0.0899999999999963, ""EWoK"": 0.6799999999999997, ""Supplement"": -1.480000000000004}",,
max_breadth_clean_reference_visible,D1_VminusR,chck_20M,stable6,D1_VminusR:chck_20M:stable6,6,-0.6141666666666653,0.8791402049730181,0.6290364103575861,0.6275000000000007,0.6985992259170024,1.024211251599871,1,4,0.04000000000000625,-3.724999999999998,Entity,-1.8100000000000023,BLiMP;Supplement;EWoK;Entity;COMPS;Reading,"{""BLiMP"": -0.8799999999999955, ""COMPS"": -0.35999999999999943, ""EWoK"": 0.04000000000000625, ""Entity"": -1.8100000000000023, ""Reading"": -0.6750000000000007, ""Supplement"": 0.0}",,
max_breadth_clean_reference_visible,D1_VminusR,chck_20M,stable5_exEntity,D1_VminusR:chck_20M:stable5_exEntity,5,-0.3749999999999979,0.5217710225759942,0.3627947077894056,0.39100000000000035,0.7187060679387967,0.967452554105087,1,3,0.04000000000000625,-1.9149999999999956,BLiMP,-0.8799999999999955,BLiMP;Supplement;EWoK;COMPS;Reading,"{""BLiMP"": -0.8799999999999955, ""COMPS"": -0.35999999999999943, ""EWoK"": 0.04000000000000625, ""Reading"": -0.6750000000000007, ""Supplement"": 0.0}",,
max_breadth_clean_reference_visible,D1_VminusR,chck_20M,stable4_exEntity_noReading,D1_VminusR:chck_20M:stable4_exEntity_noReading,4,-0.29999999999999716,0.4758150901348107,0.3693237062523874,0.3200000000000003,0.6304970275637946,1.2310790208413032,1,2,0.04000000000000625,-1.2399999999999949,BLiMP,-0.8799999999999955,BLiMP;Supplement;EWoK;COMPS,"{""BLiMP"": -0.8799999999999955, ""COMPS"": -0.35999999999999943, ""EWoK"": 0.04000000000000625, ""Supplement"": 0.0}",,
max_breadth_clean_reference_visible,D1_VminusR,chck_30M,stable6,D1_VminusR:chck_30M:stable6,6,-0.1758333333333336,1.375198470524649,1.3639110939581884,1.1108333333333353,0.12786033223717286,7.7568403447858945,3,3,2.805000000000005,-3.8600000000000065,BLiMP,-2.1400000000000006,BLiMP;Supplement;EWoK;Entity;COMPS;Reading,"{""BLiMP"": -2.1400000000000006, ""COMPS"": -0.0800000000000054, ""EWoK"": -1.6400000000000006, ""Entity"": 1.8099999999999987, ""Reading"": 0.8849999999999998, ""Supplement"": 0.11000000000000654}",,
max_breadth_clean_reference_visible,D1_VminusR,chck_30M,stable5_exEntity,D1_VminusR:chck_30M:stable5_exEntity,5,-0.5730000000000001,1.2705058047879991,1.1339559074320311,0.9710000000000025,0.45100148133176987,1.978980641242637,2,3,0.9950000000000063,-3.8600000000000065,BLiMP,-2.1400000000000006,BLiMP;Supplement;EWoK;COMPS;Reading,"{""BLiMP"": -2.1400000000000006, ""COMPS"": -0.0800000000000054, ""EWoK"": -1.6400000000000006, ""Reading"": 0.8849999999999998, ""Supplement"": 0.11000000000000654}",,
max_breadth_clean_reference_visible,D1_VminusR,chck_30M,stable4_exEntity_noReading,D1_VminusR:chck_30M:stable4_exEntity_noReading,4,-0.9375,1.3497870202368971,0.9710915250376772,0.9925000000000033,0.694554019222575,1.035830960040189,1,3,0.11000000000000654,-3.8600000000000065,BLiMP,-2.1400000000000006,BLiMP;Supplement;EWoK;COMPS,"{""BLiMP"": -2.1400000000000006, ""COMPS"": -0.0800000000000054, ""EWoK"": -1.6400000000000006, ""Supplement"": 0.11000000000000654}",,
max_breadth_clean_reference_visible,D1_VminusR,chck_40M,stable6,D1_VminusR:chck_40M:stable6,6,1.0633333333333335,1.5065744809556099,1.0672810730491227,1.1499999999999995,0.7057953966264372,1.0037126078831873,5,1,6.639999999999999,-0.259999999999998,Supplement,2.8599999999999994,BLiMP;Supplement;EWoK;Entity;COMPS;Reading,"{""BLiMP"": 0.7899999999999991, ""COMPS"": 0.990000000000002, ""EWoK"": -0.259999999999998, ""Entity"": 1.9399999999999977, ""Reading"": 0.0600000000000005, ""Supplement"": 2.8599999999999994}",,
max_breadth_clean_reference_visible,D1_VminusR,chck_40M,stable5_exEntity,D1_VminusR:chck_40M:stable5_exEntity,5,0.8880000000000006,1.4039230748157108,1.0874079271368213,0.9919999999999998,0.632513287892619,1.2245584765054287,4,1,4.700000000000001,-0.259999999999998,Supplement,2.8599999999999994,BLiMP;Supplement;EWoK;COMPS;Reading,"{""BLiMP"": 0.7899999999999991, ""COMPS"": 0.990000000000002, ""EWoK"": -0.259999999999998, ""Reading"": 0.0600000000000005, ""Supplement"": 2.8599999999999994}",,
max_breadth_clean_reference_visible,D1_VminusR,chck_40M,stable4_exEntity_noReading,D1_VminusR:chck_40M:stable4_exEntity_noReading,4,1.0950000000000006,1.5693469979580679,1.1241997153531031,1.2249999999999996,0.6977424377303065,1.026666406715162,3,1,4.640000000000001,-0.259999999999998,Supplement,2.8599999999999994,BLiMP;Supplement;EWoK;COMPS,"{""BLiMP"": 0.7899999999999991, ""COMPS"": 0.990000000000002, ""EWoK"": -0.259999999999998, ""Supplement"": 2.8599999999999994}",,
max_breadth_clean_reference_visible,D1_VminusR,chck_50M,stable6,D1_VminusR:chck_50M:stable6,6,1.095833333333333,1.7423607070102722,1.3546106964323332,1.2191666666666656,0.6289359768756955,1.2361466431321675,5,1,6.944999999999996,-0.36999999999999744,Supplement,3.4100000000000037,BLiMP;Supplement;EWoK;Entity;COMPS;Reading,"{""BLiMP"": 0.6499999999999915, ""COMPS"": 0.13000000000000256, ""EWoK"": -0.36999999999999744, ""Entity"": 2.4299999999999997, ""Reading"": 0.3249999999999984, ""Supplement"": 3.4100000000000037}",,
max_breadth_clean_reference_visible,D1_VminusR,chck_50M,stable5_exEntity,D1_VminusR:chck_50M:stable5_exEntity,5,0.8289999999999997,1.5690777546061898,1.3322026872814823,0.9769999999999988,0.5283358313929215,1.6069996227762156,4,1,4.514999999999996,-0.36999999999999744,Supplement,3.4100000000000037,BLiMP;Supplement;EWoK;COMPS;Reading,"{""BLiMP"": 0.6499999999999915, ""COMPS"": 0.13000000000000256, ""EWoK"": -0.36999999999999744, ""Reading"": 0.3249999999999984, ""Supplement"": 3.4100000000000037}",,
max_breadth_clean_reference_visible,D1_VminusR,chck_50M,stable4_exEntity_noReading,D1_VminusR:chck_50M:stable4_exEntity_noReading,4,0.9550000000000001,1.7467398203510456,1.462557691169823,1.1399999999999988,0.5467328269919856,1.531474022167354,3,1,4.189999999999998,-0.36999999999999744,Supplement,3.4100000000000037,BLiMP;Supplement;EWoK;COMPS,"{""BLiMP"": 0.6499999999999915, ""COMPS"": 0.13000000000000256, ""EWoK"": -0.36999999999999744, ""Supplement"": 3.4100000000000037}",,
max_breadth_clean_reference_visible,D1_VminusR,chck_60M,stable6,D1_VminusR:chck_60M:stable6,6,1.4350000000000005,2.718403330388386,2.3087857559043163,1.471666666666667,0.5278834027160267,1.6089099344280944,4,2,8.720000000000002,-0.10999999999999943,Entity,6.5,BLiMP;Supplement;EWoK;Entity;COMPS;Reading,"{""BLiMP"": -0.0799999999999983, ""COMPS"": -0.030000000000001137, ""EWoK"": 0.8399999999999963, ""Entity"": 6.5, ""Reading"": 0.23000000000000043, ""Supplement"": 1.1500000000000057}",,
max_breadth_clean_reference_visible,D1_VminusR,chck_60M,stable5_exEntity,D1_VminusR:chck_60M:stable5_exEntity,5,0.4220000000000006,0.6462661990232828,0.4894650140714869,0.46600000000000036,0.6529816980027411,1.1598697015911996,3,2,2.2200000000000024,-0.10999999999999943,Supplement,1.1500000000000057,BLiMP;Supplement;EWoK;COMPS;Reading,"{""BLiMP"": -0.0799999999999983, ""COMPS"": -0.030000000000001137, ""EWoK"": 0.8399999999999963, ""Reading"": 0.23000000000000043, ""Supplement"": 1.1500000000000057}",,
max_breadth_clean_reference_visible,D1_VminusR,chck_60M,stable4_exEntity_noReading,D1_VminusR:chck_60M:stable4_exEntity_noReading,4,0.47000000000000064,0.7133372274037025,0.5366097278283362,0.5250000000000004,0.6588749078898292,1.1417228251666711,2,2,1.990000000000002,-0.10999999999999943,Supplement,1.1500000000000057,BLiMP;Supplement;EWoK;COMPS,"{""BLiMP"": -0.0799999999999983, ""COMPS"": -0.030000000000001137, ""EWoK"": 0.8399999999999963, ""Supplement"": 1.1500000000000057}",,
max_breadth_clean_reference_visible,D1_VminusR,chck_70M,stable6,D1_VminusR:chck_70M:stable6,6,-0.2400000000000014,1.5831719215970619,1.564874861876608,1.036666666666667,0.15159440154667206,6.520311924485828,3,3,2.389999999999997,-3.8300000000000054,EWoK,-3.210000000000001,BLiMP;Supplement;EWoK;Entity;COMPS;Reading,"{""BLiMP"": -0.12000000000000455, ""COMPS"": 0.04999999999999716, ""EWoK"": -3.210000000000001, ""Entity"": 2.099999999999998, ""Reading"": -0.5, ""Supplement"": 0.240000000000002}",,
max_breadth_clean_reference_visible,D1_VminusR,chck_70M,stable5_exEntity,D1_VminusR:chck_70M:stable5_exEntity,5,-0.7080000000000013,1.457984910758682,1.2745414861823838,0.824000000000001,0.48560173344426727,1.8001998392406517,2,3,0.28999999999999915,-3.8300000000000054,EWoK,-3.210000000000001,BLiMP;Supplement;EWoK;COMPS;Reading,"{""BLiMP"": -0.12000000000000455, ""COMPS"": 0.04999999999999716, ""EWoK"": -3.210000000000001, ""Reading"": -0.5, ""Supplement"": 0.240000000000002}",,
max_breadth_clean_reference_visible,D1_VminusR,chck_70M,stable4_exEntity_noReading,D1_VminusR:chck_70M:stable4_exEntity_noReading,4,-0.7600000000000016,1.6107917307957604,1.4202288547977044,0.9050000000000011,0.471817669205781,1.8687221773653968,2,2,0.28999999999999915,-3.3300000000000054,EWoK,-3.210000000000001,BLiMP;Supplement;EWoK;COMPS,"{""BLiMP"": -0.12000000000000455, ""COMPS"": 0.04999999999999716, ""EWoK"": -3.210000000000001, ""Supplement"": 0.240000000000002}",,
max_breadth_clean_reference_visible,D1_VminusR,chck_80M,stable6,D1_VminusR:chck_80M:stable6,6,1.0224999999999995,2.152398855540797,1.8940207452225366,1.4574999999999996,0.475051358333441,1.852343027112506,4,2,7.439999999999998,-1.3050000000000006,Entity,4.5,BLiMP;Supplement;EWoK;Entity;COMPS;Reading,"{""BLiMP"": 0.269999999999996, ""COMPS"": 0.13000000000000256, ""EWoK"": -0.9299999999999997, ""Entity"": 4.5, ""Reading"": -0.3750000000000009, ""Supplement"": 2.539999999999999}",,
max_breadth_clean_reference_visible,D1_VminusR,chck_80M,stable5_exEntity,D1_VminusR:chck_80M:stable5_exEntity,5,0.3269999999999994,1.228570307308458,1.1842533512724376,0.8489999999999996,0.2661630336129386,3.621569881567094,3,2,2.9399999999999977,-1.3050000000000006,Supplement,2.539999999999999,BLiMP;Supplement;EWoK;COMPS;Reading,"{""BLiMP"": 0.269999999999996, ""COMPS"": 0.13000000000000256, ""EWoK"": -0.9299999999999997, ""Reading"": -0.3750000000000009, ""Supplement"": 2.539999999999999}",,
max_breadth_clean_reference_visible,D1_VminusR,chck_80M,stable4_exEntity_noReading,D1_VminusR:chck_80M:stable4_exEntity_noReading,4,0.5024999999999995,1.3607259092116966,1.2645429016051606,0.9674999999999994,0.36928818404810904,2.5165032867764414,3,1,2.9399999999999977,-0.9299999999999997,Supplement,2.539999999999999,BLiMP;Supplement;EWoK;COMPS,"{""BLiMP"": 0.269999999999996, ""COMPS"": 0.13000000000000256, ""EWoK"": -0.9299999999999997, ""Supplement"": 2.539999999999999}",,
max_breadth_clean_reference_visible,D1_VminusR,chck_90M,stable6,D1_VminusR:chck_90M:stable6,6,0.8875000000000014,1.657710519562046,1.400124250438748,1.0858333333333337,0.5353769488260663,1.577604789226756,4,2,5.920000000000005,-0.5949999999999971,Entity,3.66,BLiMP;Supplement;EWoK;Entity;COMPS;Reading,"{""BLiMP"": 0.1599999999999966, ""COMPS"": -0.21999999999999886, ""EWoK"": 0.47000000000000597, ""Entity"": 3.66, ""Reading"": -0.3749999999999982, ""Supplement"": 1.6300000000000026}",,
max_breadth_clean_reference_visible,D1_VminusR,chck_90M,stable5_exEntity,D1_VminusR:chck_90M:stable5_exEntity,5,0.33300000000000163,0.7864381730307871,0.7124577180436753,0.5710000000000004,0.42342807282189937,2.1395126667978133,3,2,2.260000000000005,-0.5949999999999971,Supplement,1.6300000000000026,BLiMP;Supplement;EWoK;COMPS;Reading,"{""BLiMP"": 0.1599999999999966, ""COMPS"": -0.21999999999999886, ""EWoK"": 0.47000000000000597, ""Reading"": -0.3749999999999982, ""Supplement"": 1.6300000000000026}",,
max_breadth_clean_reference_visible,D1_VminusR,chck_90M,stable4_exEntity_noReading,D1_VminusR:chck_90M:stable4_exEntity_noReading,4,0.5100000000000016,0.859040162041335,0.6912669527758444,0.620000000000001,0.5936858630545163,1.3554253975996906,3,1,2.260000000000005,-0.21999999999999886,Supplement,1.6300000000000026,BLiMP;Supplement;EWoK;COMPS,"{""BLiMP"": 0.1599999999999966, ""COMPS"": -0.21999999999999886, ""EWoK"": 0.47000000000000597, ""Supplement"": 1.6300000000000026}",,
max_breadth_clean_reference_visible,Rbt_VminusC,chck_10M,stable6,Rbt_VminusC:chck_10M:stable6,6,-0.3083333333333342,0.6075497236166508,0.5234951978979596,0.5216666666666677,0.5075030427104351,1.6978222634528373,2,4,0.6400000000000006,-2.4900000000000055,EWoK,-1.1500000000000057,BLiMP;Supplement;EWoK;Entity;COMPS;Reading,"{""BLiMP"": -0.3200000000000003, ""COMPS"": -0.509999999999998, ""EWoK"": -1.1500000000000057, ""Entity"": -0.5100000000000016, ""Reading"": 0.5, ""Supplement"": 0.14000000000000057}",,
max_breadth_clean_reference_visible,Rbt_VminusC,chck_10M,stable5_exEntity,Rbt_VminusC:chck_10M:stable5_exEntity,5,-0.2680000000000007,0.6252359554600185,0.5648858291725877,0.5240000000000009,0.4286381767709107,2.107782944673829,2,3,0.6400000000000006,-1.980000000000004,EWoK,-1.1500000000000057,BLiMP;Supplement;EWoK;COMPS;Reading,"{""BLiMP"": -0.3200000000000003, ""COMPS"": -0.509999999999998, ""EWoK"": -1.1500000000000057, ""Reading"": 0.5, ""Supplement"": 0.14000000000000057}",,
max_breadth_clean_reference_visible,Rbt_VminusC,chck_10M,stable4_exEntity_noReading,Rbt_VminusC:chck_10M:stable4_exEntity_noReading,4,-0.46000000000000085,0.6528016544096705,0.46319542312074075,0.5300000000000011,0.7046550769176275,1.0069465720016084,1,3,0.14000000000000057,-1.980000000000004,EWoK,-1.1500000000000057,BLiMP;Supplement;EWoK;COMPS,"{""BLiMP"": -0.3200000000000003, ""COMPS"": -0.509999999999998, ""EWoK"": -1.1500000000000057, ""Supplement"": 0.14000000000000057}",,
max_breadth_clean_reference_visible,Rbt_VminusC,chck_20M,stable6,Rbt_VminusC:chck_20M:stable6,6,0.21749999999999922,1.0249735768951964,1.001630961648717,0.7841666666666657,0.212200592193645,4.605199823672278,5,1,3.0049999999999946,-1.6999999999999993,Entity,-1.6999999999999993,BLiMP;Supplement;EWoK;Entity;COMPS;Reading,"{""BLiMP"": 0.00999999999999801, ""COMPS"": 0.29999999999999716, ""EWoK"": 0.5799999999999983, ""Entity"": -1.6999999999999993, ""Reading"": 0.4449999999999994, ""Supplement"": 1.6700000000000017}",,
max_breadth_clean_reference_visible,Rbt_VminusC,chck_20M,stable5_exEntity,Rbt_VminusC:chck_20M:stable5_exEntity,5,0.6009999999999989,0.8262475415999737,0.5669955908117819,0.6009999999999989,0.7273849176436908,0.9434202842126171,5,0,3.0049999999999946,0,Supplement,1.6700000000000017,BLiMP;Supplement;EWoK;COMPS;Reading,"{""BLiMP"": 0.00999999999999801, ""COMPS"": 0.29999999999999716, ""EWoK"": 0.5799999999999983, ""Reading"": 0.4449999999999994, ""Supplement"": 1.6700000000000017}",,
max_breadth_clean_reference_visible,Rbt_VminusC,chck_20M,stable4_exEntity_noReading,Rbt_VminusC:chck_20M:stable4_exEntity_noReading,4,0.6399999999999988,0.8965768232561003,0.6278933030380257,0.6399999999999988,0.7138261701609787,0.981083285996917,4,0,2.559999999999995,0,Supplement,1.6700000000000017,BLiMP;Supplement;EWoK;COMPS,"{""BLiMP"": 0.00999999999999801, ""COMPS"": 0.29999999999999716, ""EWoK"": 0.5799999999999983, ""Supplement"": 1.6700000000000017}",,
max_breadth_clean_reference_visible,Rbt_VminusC,chck_30M,stable6,Rbt_VminusC:chck_30M:stable6,6,0.29666666666666713,0.893998508574446,0.8433399209228876,0.6699999999999985,0.3318424626230378,2.8427188345715266,3,3,2.899999999999997,-1.119999999999994,BLiMP,1.8800000000000026,BLiMP;Supplement;EWoK;Entity;COMPS;Reading,"{""BLiMP"": 1.8800000000000026, ""COMPS"": 0.4199999999999946, ""EWoK"": -0.8200000000000003, ""Entity"": -0.08999999999999986, ""Reading"": 0.5999999999999996, ""Supplement"": -0.20999999999999375}",,
max_breadth_clean_reference_visible,Rbt_VminusC,chck_30M,stable5_exEntity,Rbt_VminusC:chck_30M:stable5_exEntity,5,0.37400000000000055,0.9784988502803672,0.9042035169141956,0.7859999999999981,0.38221812922195986,2.417656462337418,3,2,2.899999999999997,-1.029999999999994,BLiMP,1.8800000000000026,BLiMP;Supplement;EWoK;COMPS;Reading,"{""BLiMP"": 1.8800000000000026, ""COMPS"": 0.4199999999999946, ""EWoK"": -0.8200000000000003, ""Reading"": 0.5999999999999996, ""Supplement"": -0.20999999999999375}",,
max_breadth_clean_reference_visible,Rbt_VminusC,chck_30M,stable4_exEntity_noReading,Rbt_VminusC:chck_30M:stable4_exEntity_noReading,4,0.3175000000000008,1.0520575079338585,1.0030048604069675,0.8324999999999978,0.3017895862209479,3.15907042647863,2,2,2.299999999999997,-1.029999999999994,BLiMP,1.8800000000000026,BLiMP;Supplement;EWoK;COMPS,"{""BLiMP"": 1.8800000000000026, ""COMPS"": 0.4199999999999946, ""EWoK"": -0.8200000000000003, ""Supplement"": -0.20999999999999375}",,
max_breadth_clean_reference_visible,Rbt_VminusC,chck_40M,stable6,Rbt_VminusC:chck_40M:stable6,6,0.6808333333333322,1.0269392224794327,0.7688108602828695,0.887499999999998,0.6629733468447474,1.1292203578206181,5,1,4.70499999999999,-0.6199999999999974,EWoK,1.9499999999999957,BLiMP;Supplement;EWoK;Entity;COMPS;Reading,"{""BLiMP"": 0.8099999999999952, ""COMPS"": 0.7999999999999972, ""EWoK"": 1.9499999999999957, ""Entity"": -0.6199999999999974, ""Reading"": 0.2649999999999997, ""Supplement"": 0.8800000000000026}",,
max_breadth_clean_reference_visible,Rbt_VminusC,chck_40M,stable5_exEntity,Rbt_VminusC:chck_40M:stable5_exEntity,5,0.9409999999999981,1.0902499713368468,0.5506033054750024,0.9409999999999981,0.8631048151701937,0.58512572314028,5,0,4.70499999999999,0,EWoK,1.9499999999999957,BLiMP;Supplement;EWoK;COMPS;Reading,"{""BLiMP"": 0.8099999999999952, ""COMPS"": 0.7999999999999972, ""EWoK"": 1.9499999999999957, ""Reading"": 0.2649999999999997, ""Supplement"": 0.8800000000000026}",,
max_breadth_clean_reference_visible,Rbt_VminusC,chck_40M,stable4_exEntity_noReading,Rbt_VminusC:chck_40M:stable4_exEntity_noReading,4,1.1099999999999977,1.2117136625457328,0.4859526725927115,1.1099999999999977,0.916058004717021,0.43779520053397525,4,0,4.439999999999991,0,EWoK,1.9499999999999957,BLiMP;Supplement;EWoK;COMPS,"{""BLiMP"": 0.8099999999999952, ""COMPS"": 0.7999999999999972, ""EWoK"": 1.9499999999999957, ""Supplement"": 0.8800000000000026}",,
entity_operation_strata_late80_100,deberta_basin1,late_80_90_100M,entity_zero_nonzero,deberta_basin1:entity_ops,2,-1.4538521457552736,8.334850134606533,8.20707260261741,8.20707260261741,0.17443050832058016,5.645053127705673,1,1,6.753220456862137,-9.660924748372684,zero_ops,-9.660924748372684,zero_ops;nonzero_ops,"{""nonzero_ops"": 6.753220456862137, ""zero_ops"": -9.660924748372684}",4.017529589322997,-1.4538521457552733
entity_operation_strata_late80_100,deberta_basin2,late_80_90_100M,entity_zero_nonzero,deberta_basin2:entity_ops,2,-2.122566083306554,7.307734090032875,6.9926883780578475,6.9926883780578475,0.2904547507005698,3.2944502567216043,1,1,4.870122294751293,-9.115254461364401,zero_ops,-9.115254461364401,zero_ops;nonzero_ops,"{""nonzero_ops"": 4.870122294751293, ""zero_ops"": -9.115254461364401}",2.539226168732012,-2.122566083306554
entity_operation_strata_late80_100,deberta_breadth_minus_repeat,late_80_90_100M,entity_zero_nonzero,deberta_breadth_minus_repeat:entity_ops,2,-4.600820400868457,9.6093534412393,8.43635734174473,8.43635734174473,0.47878563620354236,1.8336636961860695,1,1,3.835536940876272,-13.037177742613187,zero_ops,-13.037177742613187,zero_ops;nonzero_ops,"{""nonzero_ops"": 3.835536940876272, ""zero_ops"": -13.037177742613187}",1.0234178269613612,-4.600820400868457
entity_operation_strata_late80_100,deberta_view_minus_breadth,late_80_90_100M,entity_zero_nonzero,deberta_view_minus_breadth:entity_ops,2,3.146968255113184,3.155309919847304,0.2292847391273185,3.146968255113184,0.9973563089059335,0.07285892978258594,2,0,6.293936510226368,0,zero_ops,3.3762529942405024,zero_ops;nonzero_ops,"{""nonzero_ops"": 2.9176835159858654, ""zero_ops"": 3.3762529942405024}",2.994111762361636,3.1469682551131837
